actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
168,PT11M25.00S,2023-01-15T01:09:21.9Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,27,36,2023-01-15T01:09:21Z,1680000,False,,,0,,J. Johnson Free Throw 2 of 2 (2 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
169,PT11M15.00S,2023-01-15T01:09:38.3Z,2,REGULAR,foul,personal,[],1628381,,,1610612761,27,36,2023-01-15T01:09:49Z,1690000,False,,,0,,J. Collins personal FOUL (2 PF),"[1628381, 1629018]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,2882.0,,,2.0,0.0,Trent Jr.,1629018.0,,,,
171,PT11M15.00S,2023-01-15T01:10:01.1Z,2,REGULAR,foul,technical,['1freethrow'],203606,,,1610612761,27,36,2023-01-15T01:10:13Z,1710000,False,,,0,,TEAM foul technical,[203606],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,
172,PT11M15.00S,2023-01-15T01:10:25.9Z,2,REGULAR,freethrow,1 of 1,[],1628381,,,1610612761,27,37,2023-01-15T01:10:26Z,1720000,False,,,0,,J. Collins technical Free Throw 1 of 1 (7 PTS),[1628381],1610612737.0,ATL,technical,,,Collins,J. Collins,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
173,PT11M01.00S,2023-01-15T01:10:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.56307490144546,48.77450980392157,1610612761,29,37,2023-01-15T01:11:03Z,1730000,False,-6.0,-1.0,1,right,P. Achiuwa cutting finger roll Layup (2 PTS) (M. Flynn 2 AST),"[1630173, 1630201]",1610612761.0,TOR,cutting finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,,,,,2.0,M. Flynn,1630201.0,2.0
175,PT11M01.00S,2023-01-15T01:11:01.9Z,2,REGULAR,foul,personal,['1freethrow'],1631100,,,1610612761,29,37,2023-01-15T01:11:09Z,1750000,False,,,0,,A. Griffin shooting personal FOUL (1 PF) (Achiuwa 1 FT),"[1631100, 1630173]",1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,,,1.0,0.0,Achiuwa,1630173.0,,,,
177,PT11M01.00S,2023-01-15T01:11:19.7Z,2,REGULAR,freethrow,1 of 1,[],1630173,,,1610612761,30,37,2023-01-15T01:11:19Z,1770000,False,,,0,,P. Achiuwa Free Throw 1 of 1 (3 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
178,PT10M48.00S,2023-01-15T01:11:34.5Z,2,REGULAR,2pt,Jump Shot,[],1628988,13.222733245729303,71.07843137254902,1610612737,30,37,2023-01-15T01:11:39Z,1780000,False,-105.0,72.0,1,left,MISS A. Holiday 12' driving floating Shot,[1628988],1610612737.0,ATL,driving floating,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,12.75,Missed,,,,,,,,,,,,,,,,,,
179,PT10M45.00S,2023-01-15T01:11:36.7Z,2,REGULAR,rebound,offensive,[],1628988,,,1610612737,30,37,2023-01-15T01:11:36Z,1790000,False,,,0,,A. Holiday REBOUND (Off:1 Def:0),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,,,178.0,1.0,0.0,1.0,,,,,,,,,,,,,,
180,PT10M40.00S,2023-01-15T01:11:42.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630552,5.863994743758213,96.32352941176471,1610612737,30,40,2023-01-15T01:11:46Z,1800000,False,-232.0,3.0,1,left,J. Johnson 3PT  (5 PTS) (D. Murray 2 AST),"[1630552, 1627749]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,,,,,,,,5.0,D. Murray,1627749.0,2.0
182,PT10M23.00S,2023-01-15T01:11:58.9Z,2,REGULAR,2pt,Jump Shot,[],1629018,79.71419185282524,21.07843137254902,1610612761,30,40,2023-01-15T01:12:04Z,1820000,False,-145.0,138.0,1,right,MISS G. Trent Jr. 20' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,20.0,Missed,,,,,,,,,,,,,,,,,,
183,PT10M21.00S,2023-01-15T01:12:00.9Z,2,REGULAR,rebound,defensive,[],1631100,,,1610612737,30,40,2023-01-15T01:12:04Z,1830000,False,,,0,,A. Griffin REBOUND (Off:0 Def:2),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Left Center,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT10M03.00S,2023-01-15T01:12:19.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,9.149145860709593,94.6078431372549,1610612737,30,40,2023-01-15T01:12:32Z,1840000,False,-223.0,34.0,1,left,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
185,PT10M01.00S,2023-01-15T01:12:21.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,30,40,2023-01-15T01:12:34Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Left Corner 3,24+ Left,,,184.0,,,,,,,,,,,,,,,,,
187,PT09M57.00S,2023-01-15T01:12:44.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,33.85348226018397,33.33333333333333,1610612737,30,40,2023-01-15T01:12:48Z,1870000,False,83.0,266.0,1,left,MISS A. Holiday 27' 3PT,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,27.85,Missed,,,,,,,,,,,,,,,,,,
188,PT09M53.00S,2023-01-15T01:12:48.1Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,30,40,2023-01-15T01:12:48Z,1880000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,187.0,1.0,1.0,0.0,,,,,,,,,,,,,,
189,PT09M32.00S,2023-01-15T01:13:10.5Z,2,REGULAR,3pt,Jump Shot,[],1627823,64.99671484888306,58.82352941176471,1610612761,30,40,2023-01-15T01:13:21Z,1890000,False,44.0,277.0,1,right,MISS J. Hernangomez 28' 3PT,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Above the Break 3,24+ Center,28.0,Missed,,,,,,,,,,,,,,,,,,
190,PT09M31.00S,2023-01-15T01:13:11.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,30,40,2023-01-15T01:13:21Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,189.0,,,,,,,,,,,,,,,,,
191,PT09M31.00S,2023-01-15T01:13:13.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,30,40,2023-01-15T01:13:28Z,1910000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
192,PT09M10.00S,2023-01-15T01:13:38.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630552,14.536793692509855,53.18627450980392,1610612737,30,42,2023-01-15T01:13:42Z,1920000,False,-16.0,84.0,1,left,J. Johnson 8' driving floating Jump Shot (7 PTS) (D. Murray 3 AST),"[1630552, 1627749]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,8.56,Made,,,,,,,,,,,,,,,7.0,D. Murray,1627749.0,3.0
194,PT08M54.00S,2023-01-15T01:13:56.3Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612761,30,42,2023-01-15T01:14:02Z,1940000,False,,,0,,J. Collins shooting personal FOUL (3 PF) (Trent Jr. 2 FT),"[1628381, 1629018]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,3.0,0.0,Trent Jr.,1629018.0,,,,
196,PT08M54.00S,2023-01-15T01:14:25.4Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,31,42,2023-01-15T01:14:25Z,1960000,False,,,0,,G. Trent Jr. Free Throw 1 of 2 (3 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
197,PT08M54.00S,2023-01-15T01:14:26.2Z,2,REGULAR,substitution,out,[],1627823,,,1610612761,31,42,2023-01-15T01:14:31Z,1970000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M54.00S,2023-01-15T01:14:26.2Z,2,REGULAR,substitution,out,[],1628381,,,1610612761,31,42,2023-01-15T01:14:31Z,1980000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M54.00S,2023-01-15T01:14:26.2Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,31,42,2023-01-15T01:14:31Z,1990000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M54.00S,2023-01-15T01:14:26.2Z,2,REGULAR,substitution,in,[],1630168,,,1610612761,31,42,2023-01-15T01:14:31Z,2000000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M54.00S,2023-01-15T01:14:46.5Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,32,42,2023-01-15T01:14:46Z,2010000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (4 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
202,PT08M40.00S,2023-01-15T01:15:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,13.091327201051248,52.69607843137255,1610612737,32,42,2023-01-15T01:15:05Z,2020000,False,-13.0,71.0,1,left,MISS A. Holiday 7' driving floating Shot,[1628988],1610612737.0,ATL,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,7.19,Missed,,,,,,,,,,,,,,,,,,
203,PT08M37.00S,2023-01-15T01:15:04.5Z,2,REGULAR,rebound,offensive,[],1628988,,,1610612737,32,42,2023-01-15T01:15:05Z,2030000,False,,,0,,A. Holiday REBOUND (Off:2 Def:0),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,202.0,2.0,0.0,2.0,,,,,,,,,,,,,,
204,PT08M37.00S,2023-01-15T01:15:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628988,7.440867279894875,49.01960784313725,1610612737,32,42,2023-01-15T01:16:08Z,2040000,False,5.0,17.0,1,left,MISS A. Holiday putback Layup,[1628988],1610612737.0,ATL,putback,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
205,PT08M37.00S,2023-01-15T01:15:04.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,32,42,2023-01-15T01:15:14Z,2050000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,204.0,4.0,3.0,1.0,,,,,,,,,,,,,,
206,PT08M34.00S,2023-01-15T01:15:07.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,32,44,2023-01-15T01:15:07Z,2060000,False,0.0,0.0,1,left,O. Okongwu tip Layup (4 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,4.0,,,
207,PT08M10.00S,2023-01-15T01:15:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,90.62089356110381,52.20588235294118,1610612761,32,44,2023-01-15T01:15:37Z,2070000,False,11.0,36.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
208,PT08M08.00S,2023-01-15T01:15:34.1Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,32,44,2023-01-15T01:15:37Z,2080000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,207.0,1.0,0.0,1.0,,,,,,,,,,,,,,
209,PT08M06.00S,2023-01-15T01:15:34.6Z,2,REGULAR,turnover,lost ball,[],1630173,,,1610612761,32,44,2023-01-15T01:15:40Z,2090000,False,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1628988]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Holiday,1628988.0,,,,,,,,,,,
210,PT08M06.00S,2023-01-15T01:15:34.6Z,2,REGULAR,steal,,[],1628988,,,1610612737,32,44,2023-01-15T01:15:36Z,2100000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT07M59.00S,2023-01-15T01:15:41.9Z,2,REGULAR,turnover,bad pass,[],1628988,,,1610612737,32,44,2023-01-15T01:15:46Z,2110000,False,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1630173]",1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Achiuwa,1630173.0,,,,,,,,,,,
212,PT07M59.00S,2023-01-15T01:15:41.9Z,2,REGULAR,steal,,[],1630173,,,1610612761,32,44,2023-01-15T01:15:43Z,2120000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT07M57.00S,2023-01-15T01:15:44.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,94.03745072273325,49.50980392156863,1610612761,34,44,2023-01-15T01:15:51Z,2130000,False,-2.0,4.0,1,right,P. Achiuwa running DUNK (5 PTS),[1630173],1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,,,,,,,,,,,5.0,,,
214,PT07M40.00S,2023-01-15T01:16:00.6Z,2,REGULAR,2pt,Jump Shot,[],1630552,22.815374507227332,45.83333333333333,1610612737,34,44,2023-01-15T01:18:18Z,2140000,False,21.0,162.0,1,left,MISS J. Johnson 16' Jump Shot,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Center,16.33,Missed,,,,,,,,,,,,,,,,,,
215,PT07M38.00S,2023-01-15T01:16:02.6Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,34,44,2023-01-15T01:16:06Z,2150000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,214.0,3.0,2.0,1.0,,,,,,,,,,,,,,
216,PT07M32.00S,2023-01-15T01:16:09.2Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,34,44,2023-01-15T01:16:13Z,2160000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1627749]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Murray,1627749.0,,,,,,,,,,,
217,PT07M32.00S,2023-01-15T01:16:09.2Z,2,REGULAR,steal,,[],1627749,,,1610612737,34,44,2023-01-15T01:16:11Z,2170000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
218,PT07M27.00S,2023-01-15T01:16:14.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,6.915243101182654,49.26470588235294,1610612737,34,46,2023-01-15T01:16:19Z,2180000,False,4.0,13.0,1,left,J. Johnson running DUNK (9 PTS) (D. Murray 4 AST),"[1630552, 1627749]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,,,,,,9.0,D. Murray,1627749.0,4.0
220,PT07M10.00S,2023-01-15T01:16:42.0Z,2,REGULAR,foul,technical,['1freethrow'],1630168,,,1610612761,34,46,2023-01-15T01:16:48Z,2200000,False,,,0,,O. Okongwu defensive-3-second technical FOUL (1 Tech),[1630168],1610612737.0,ATL,defensive-3-second,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,1627962.0,,,1.0,1.0,,,,,,
221,PT07M10.00S,2023-01-15T01:16:59.9Z,2,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,35,46,2023-01-15T01:16:59Z,2210000,False,,,0,,G. Trent Jr. technical Free Throw 1 of 1 (5 PTS),[1629018],1610612761.0,TOR,technical,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
222,PT07M10.00S,2023-01-15T01:17:02.4Z,2,REGULAR,substitution,out,[],1630201,,,1610612761,35,46,2023-01-15T01:17:21Z,2220000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M10.00S,2023-01-15T01:17:02.4Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,35,46,2023-01-15T01:17:21Z,2230000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M10.00S,2023-01-15T01:17:02.4Z,2,REGULAR,substitution,out,[],1628988,,,1610612761,35,46,2023-01-15T01:17:21Z,2240000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M10.00S,2023-01-15T01:17:02.4Z,2,REGULAR,substitution,in,[],1627832,,,1610612761,35,46,2023-01-15T01:17:21Z,2250000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M10.00S,2023-01-15T01:17:02.4Z,2,REGULAR,substitution,in,[],1628384,,,1610612761,35,46,2023-01-15T01:17:21Z,2260000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M10.00S,2023-01-15T01:17:02.4Z,2,REGULAR,substitution,in,[],1629631,,,1610612761,35,46,2023-01-15T01:17:21Z,2270000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M57.00S,2023-01-15T01:17:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,80.89684625492772,43.627450980392155,1610612761,37,46,2023-01-15T01:17:54Z,2280000,False,-32.0,127.0,1,right,O. Anunoby 13' fadeaway Jump Shot (5 PTS),[1628384],1610612761.0,TOR,fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,13.1,Made,,,,,,,,,,,,,,,5.0,,,
229,PT06M46.00S,2023-01-15T01:17:54.5Z,2,REGULAR,3pt,Jump Shot,[],1631100,23.73521681997372,89.70588235294117,1610612737,37,49,2023-01-15T01:18:03Z,2290000,False,-199.0,171.0,1,left,A. Griffin 26' 3PT  (5 PTS) (D. Murray 5 AST),"[1631100, 1627749]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,,,,,,,,,,,5.0,D. Murray,1627749.0,5.0
231,PT06M31.00S,2023-01-15T01:18:09.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,87.46714848883047,45.09803921568628,1610612761,37,49,2023-01-15T01:18:13Z,2310000,False,-25.0,65.0,1,right,MISS C. Boucher 6' driving floating Shot,[1628449],1610612761.0,TOR,driving floating,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
232,PT06M28.00S,2023-01-15T01:18:12.5Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,37,49,2023-01-15T01:18:13Z,2320000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,
233,PT06M19.00S,2023-01-15T01:18:22.0Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612737,37,49,2023-01-15T01:18:28Z,2330000,False,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 1630567]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Left,,,,,,,3.0,Barnes,1630567.0,,,,,,,,,,,
234,PT06M19.00S,2023-01-15T01:18:22.0Z,2,REGULAR,steal,,[],1630567,,,1610612761,37,49,2023-01-15T01:18:23Z,2340000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
235,PT06M13.00S,2023-01-15T01:18:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,89.83245729303549,44.11764705882353,1610612761,37,49,2023-01-15T01:18:34Z,2350000,False,-29.0,43.0,1,right,MISS S. Barnes running finger roll Layup,[1630567],1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
236,PT06M12.00S,2023-01-15T01:18:29.5Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,37,49,2023-01-15T01:18:29Z,2360000,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,235.0,4.0,2.0,2.0,,,,,,,,,,,,,,
237,PT06M00.00S,2023-01-15T01:18:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,93.11760840998686,47.05882352941176,1610612761,39,49,2023-01-15T01:18:44Z,2370000,False,-15.0,12.0,1,right,S. Barnes driving finger roll Layup (6 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,,,,,,6.0,,,
238,PT06M00.00S,2023-01-15T01:18:44.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,39,49,2023-01-15T01:18:44Z,2380000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M00.00S,2023-01-15T01:18:45.4Z,2,REGULAR,substitution,out,[],1628449,,,1610612737,39,49,2023-01-15T01:21:25Z,2390000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M00.00S,2023-01-15T01:18:45.4Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,39,49,2023-01-15T01:21:25Z,2400000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M00.00S,2023-01-15T01:18:45.4Z,2,REGULAR,substitution,in,[],1627783,,,1610612737,39,49,2023-01-15T01:21:25Z,2410000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M00.00S,2023-01-15T01:18:45.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,39,49,2023-01-15T01:21:25Z,2420000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M47.00S,2023-01-15T01:21:51.0Z,2,REGULAR,2pt,Jump Shot,[],1629631,22.421156373193167,48.28431372549019,1610612737,39,51,2023-01-15T01:21:58Z,2430000,False,9.0,158.0,1,left,D. Hunter 15' Jump Shot (5 PTS) (J. Johnson 1 AST),"[1629631, 1630552]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,15.85,Made,,,,,,,,,,,,,,,5.0,J. Johnson,1630552.0,1.0
244,PT05M34.00S,2023-01-15T01:22:06.6Z,2,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612761,39,51,2023-01-15T01:22:13Z,2440000,False,,,0,,O. Anunoby lost ball out-of-bounds TURNOVER (2 TO),[1628384],1610612761.0,TOR,lost ball,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,1627962.0,,,,,,,,,,
245,PT05M25.00S,2023-01-15T01:22:17.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,6.783837056504599,47.549019607843135,1610612737,39,53,2023-01-15T01:22:21Z,2450000,False,12.0,11.0,1,left,O. Okongwu alley-oop Layup (6 PTS) (T. Young 4 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,,,,,,6.0,T. Young,1629027.0,4.0
