actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
89,PT04M03.00S,2022-10-26T23:54:50.3Z,1,REGULAR,2pt,Jump Shot,[],202699,9.806176084099869,29.411764705882355,1610612755,19,15,2022-10-26T23:54:56Z,860000,103.0,40.0,1,left,MISS T. Harris 11' driving floating bank Shot,[202699],1610612755.0,PHI,driving floating bank,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,11.03,Missed,,,,,,,,,,,,,,,,,,
90,PT04M02.00S,2022-10-26T23:54:51.3Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,19,15,2022-10-26T23:54:56Z,870000,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,89.0,3.0,2.0,1.0,,,,,,,,,,,,,,
91,PT04M00.00S,2022-10-26T23:54:54.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200782,7.966491458607096,94.6078431372549,1610612755,19,15,2022-10-27T00:02:51Z,880000,-223.0,22.0,1,left,MISS P. Tucker pullup 3PT,[200782],1610612755.0,PHI,pullup,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,22.41,Missed,,,,,,,,,,,,,,,,,,
92,PT03M56.00S,2022-10-26T23:54:57.1Z,1,REGULAR,rebound,defensive,[],1631132,,,1610612761,19,15,2022-10-26T23:54:57Z,890000,,,0,,C. Koloko REBOUND (Off:0 Def:2),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Left Corner 3,24+ Left,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT03M52.00S,2022-10-26T23:55:01.8Z,1,REGULAR,3pt,Jump Shot,[],1630173,95.22010512483574,95.83333333333334,1610612761,19,15,2022-10-26T23:55:09Z,900000,229.0,-8.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
94,PT03M48.00S,2022-10-26T23:55:05.8Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612755,19,15,2022-10-26T23:55:09Z,910000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Right Corner 3,24+ Right,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT03M42.00S,2022-10-26T23:55:14.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201935,15.850854139290407,42.64705882352941,1610612755,19,17,2022-10-26T23:55:56Z,920000,37.0,96.0,1,left,J. Harden 10' driving floating Jump Shot (4 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,10.33,Made,,,,,,,4.0,,,,,,,,,,,
96,PT03M42.00S,2022-10-26T23:55:19.0Z,1,REGULAR,foul,personal,['1freethrow'],1629018,,,1610612755,19,17,2022-10-27T00:00:57Z,930000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Harden 1 FT),"[1629018, 201935]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Harden,201935.0,,,
98,PT03M42.00S,2022-10-26T23:55:43.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],201935,,,1610612755,19,17,2022-10-26T23:55:50Z,950000,,,0,,MISS J. Harden Free Throw 1 of 1,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT03M39.00S,2022-10-26T23:55:46.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,19,17,2022-10-26T23:55:50Z,960000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,,,
100,PT03M20.00S,2022-10-26T23:56:04.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,64.33968462549278,62.254901960784316,1610612761,22,17,2022-10-26T23:56:09Z,970000,61.0,283.0,1,right,P. Siakam 28' 3PT  (12 PTS) (P. Achiuwa 1 AST),"[1627783, 1630173]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,28.93,Made,,,,,,,12.0,P. Achiuwa,1630173.0,1.0,,,,,,,,
102,PT03M10.00S,2022-10-26T23:56:16.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631132,,,1610612755,22,17,2022-10-26T23:56:25Z,990000,,,0,,C. Koloko shooting personal FOUL (2 PF) (Harrell 2 FT),"[1631132, 1626149]",1610612761.0,TOR,shooting,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202035.0,2.0,0.0,Harrell,1626149.0,,,
104,PT03M10.00S,2022-10-26T23:56:45.0Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612755,22,17,2022-10-26T23:57:11Z,1010000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
105,PT03M10.00S,2022-10-26T23:56:45.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,22,17,2022-10-26T23:57:11Z,1020000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,
106,PT03M10.00S,2022-10-26T23:56:46.5Z,1,REGULAR,substitution,out,[],202699,,,1610612755,22,17,2022-10-26T23:56:52Z,1030000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M10.00S,2022-10-26T23:56:46.5Z,1,REGULAR,substitution,in,[],1627863,,,1610612755,22,17,2022-10-26T23:56:52Z,1040000,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M10.00S,2022-10-26T23:56:45.0Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612755,22,17,2022-10-26T23:57:11Z,1050000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
109,PT03M08.00S,2022-10-26T23:56:47.0Z,1,REGULAR,rebound,defensive,[],1631132,,,1610612761,22,17,2022-10-26T23:57:11Z,1060000,,,0,,C. Koloko REBOUND (Off:0 Def:3),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,,,
110,PT02M49.00S,2022-10-26T23:57:29.4Z,1,REGULAR,2pt,Jump Shot,[],1627783,73.53810775295663,47.549019607843135,1610612761,24,17,2022-10-26T23:57:35Z,1070000,-12.0,196.0,1,right,P. Siakam 19' step back Jump Shot (14 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,19.66,Made,,,,,,,14.0,,,,,,,,,,,
111,PT02M33.00S,2022-10-26T23:57:45.6Z,1,REGULAR,3pt,Jump Shot,[],201935,29.911300919842315,20.34313725490196,1610612755,24,20,2022-10-26T23:58:19Z,1080000,148.0,229.0,1,left,J. Harden 27' 3PT step back (7 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.26,Made,,,,,,,7.0,,,,,,,,,,,
112,PT02M33.00S,2022-10-26T23:57:50.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631132,,,1610612755,24,20,2022-10-27T00:01:13Z,1090000,,,0,,C. Koloko shooting personal FOUL (3 PF) (Harden 1 FT),"[1631132, 201935]",1610612761.0,TOR,shooting,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200832.0,3.0,0.0,Harden,201935.0,,,
114,PT02M33.00S,2022-10-26T23:58:02.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,24,20,2022-10-26T23:58:19Z,1110000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M33.00S,2022-10-26T23:58:14.4Z,1,REGULAR,substitution,out,[],1629018,,,1610612755,24,20,2022-10-27T00:01:11Z,1120000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M33.00S,2022-10-26T23:58:14.4Z,1,REGULAR,substitution,out,[],1631132,,,1610612755,24,20,2022-10-27T00:01:11Z,1130000,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M33.00S,2022-10-26T23:58:14.4Z,1,REGULAR,substitution,in,[],1630567,,,1610612755,24,20,2022-10-27T00:01:11Z,1140000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M33.00S,2022-10-26T23:58:14.4Z,1,REGULAR,substitution,in,[],1627832,,,1610612755,24,20,2022-10-27T00:01:11Z,1150000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M33.00S,2022-10-27T00:01:14.0Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,24,21,2022-10-27T00:01:14Z,1160000,,,0,,J. Harden Free Throw 1 of 1 (8 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
120,PT02M18.00S,2022-10-27T00:01:18.9Z,1,REGULAR,3pt,Jump Shot,[],1630173,92.59198423127464,96.81372549019608,1610612761,27,21,2022-10-27T00:01:24Z,1170000,234.0,17.0,1,right,P. Achiuwa 3PT  (3 PTS) (S. Barnes 2 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,23.47,Made,,,,,,,3.0,S. Barnes,1630567.0,2.0,,,,,,,,
122,PT01M53.00S,2022-10-27T00:01:43.7Z,1,REGULAR,2pt,Jump Shot,[],201935,23.078186596583443,49.754901960784316,1610612755,27,21,2022-10-27T00:05:59Z,1190000,1.0,164.0,1,left,MISS J. Harden 16' step back Shot,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,16.44,Missed,,,,,,,,,,,,,,,,,,
123,PT01M50.00S,2022-10-27T00:01:46.7Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,27,21,2022-10-27T00:01:49Z,1200000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Center,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT01M44.00S,2022-10-27T00:01:53.1Z,1,REGULAR,3pt,Jump Shot,[],1628449,67.49342969776609,37.745098039215684,1610612761,30,21,2022-10-27T00:01:58Z,1210000,-61.0,253.0,1,right,C. Boucher 26' 3PT  (3 PTS) (P. Achiuwa 2 AST),"[1628449, 1630173]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,26.04,Made,,,,,,,3.0,P. Achiuwa,1630173.0,2.0,,,,,,,,
127,PT01M31.00S,2022-10-27T00:02:10.8Z,1,REGULAR,substitution,out,[],201935,,,1610612755,30,21,2022-10-27T00:02:30Z,1240000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M31.00S,2022-10-27T00:02:10.8Z,1,REGULAR,substitution,out,[],1626149,,,1610612755,30,21,2022-10-27T00:02:30Z,1250000,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M31.00S,2022-10-27T00:02:10.8Z,1,REGULAR,substitution,out,[],200782,,,1610612755,30,21,2022-10-27T00:02:30Z,1260000,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M31.00S,2022-10-27T00:02:10.8Z,1,REGULAR,substitution,in,[],1630178,,,1610612755,30,21,2022-10-27T00:02:30Z,1270000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M31.00S,2022-10-27T00:02:10.8Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,30,21,2022-10-27T00:02:30Z,1280000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M31.00S,2022-10-27T00:02:10.8Z,1,REGULAR,substitution,in,[],203954,,,1610612755,30,21,2022-10-27T00:02:30Z,1290000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M20.00S,2022-10-27T00:02:45.3Z,1,REGULAR,3pt,Jump Shot,[],1627777,7.046649145860711,2.941176470588235,1610612755,30,24,2022-10-27T00:02:49Z,1300000,235.0,14.0,1,left,G. Niang 3PT  (3 PTS) (T. Maxey 1 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.57,Made,,,,,,,3.0,T. Maxey,1630178.0,1.0,,,,,,,,
135,PT00M53.40S,2022-10-27T00:03:12.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,74.58935611038108,85.04901960784314,1610612761,30,24,2022-10-27T00:03:17Z,1320000,175.0,186.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
136,PT00M51.60S,2022-10-27T00:03:13.9Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,30,24,2022-10-27T00:03:17Z,1330000,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,,
137,PT00M51.60S,2022-10-27T00:03:16.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,94.40999984741211,50.0,1610612761,32,24,2022-10-27T00:03:16Z,1340000,0.0,0.0,1,right,P. Achiuwa tip Layup (5 PTS),[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,5.0,,,,,,,,,,,
138,PT00M43.20S,2022-10-27T00:03:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,13.091327201051248,43.872549019607845,1610612755,32,24,2022-10-27T00:03:30Z,1350000,31.0,71.0,1,left,MISS J. Embiid 7' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,7.69,Missed,,,,,,,,,,,,,,,,,,
139,PT00M40.80S,2022-10-27T00:03:27.3Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,32,24,2022-10-27T00:03:30Z,1360000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,
140,PT00M36.90S,2022-10-27T00:03:32.0Z,1,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612761,32,24,2022-10-27T00:03:47Z,1370000,,,0,,D. Melton shooting personal FOUL (1 PF) (Siakam 2 FT),"[1629001, 1627783]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Siakam,1627783.0,,,
142,PT00M36.90S,2022-10-27T00:04:06.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612761,32,24,2022-10-27T00:04:06Z,1390000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT00M36.90S,2022-10-27T00:04:06.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,32,24,2022-10-27T00:04:06Z,1400000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,
144,PT00M36.90S,2022-10-27T00:04:25.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612761,33,24,2022-10-27T00:04:25Z,1410000,,,0,,P. Siakam Free Throw 2 of 2 (15 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
145,PT00M28.90S,2022-10-27T00:04:34.5Z,1,REGULAR,turnover,bad pass,[],1627777,,,1610612755,33,24,2022-10-27T00:04:39Z,1420000,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 1630567]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Barnes,1630567.0
146,PT00M28.90S,2022-10-27T00:04:34.5Z,1,REGULAR,steal,,[],1630567,,,1610612761,33,24,2022-10-27T00:04:36Z,1430000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT00M09.80S,2022-10-27T00:04:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630567,92.9862023653088,50.245098039215684,1610612761,35,24,2022-10-27T00:04:59Z,1440000,1.0,13.0,1,right,S. Barnes Layup (5 PTS) (P. Siakam 2 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,5.0,P. Siakam,1627783.0,2.0,,,,,,,,
149,PT00M00.00S,2022-10-27T00:05:05.4Z,1,REGULAR,3pt,Jump Shot,[],1629001,28.465834428383708,13.970588235294118,1610612755,35,27,2022-10-27T00:07:33Z,1460000,180.0,215.0,1,left,D. Melton 28' 3PT  (3 PTS) (T. Maxey 2 AST),"[1629001, 1630178]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,28.05,Made,,,,,,,3.0,T. Maxey,1630178.0,2.0,,,,,,,,
152,PT00M00.00S,2022-10-27T00:06:00.7Z,1,REGULAR,period,end,[],0,,,1610612761,35,27,2022-10-27T00:06:00Z,1490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-10-27T00:06:48.4Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,35,27,2022-10-27T00:07:43Z,1500000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-10-27T00:06:48.4Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,35,27,2022-10-27T00:07:43Z,1510000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-10-27T00:07:53.8Z,2,REGULAR,period,start,[],0,,,1610612755,35,27,2022-10-27T00:07:53Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M38.00S,2022-10-27T00:08:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,6.652431011826544,47.549019607843135,1610612755,35,29,2022-10-27T00:08:19Z,1530000,12.0,10.0,1,left,D. Melton driving finger roll Layup (5 PTS) (T. Maxey 3 AST),"[1629001, 1630178]",1610612755.0,PHI,driving finger roll,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,5.0,T. Maxey,1630178.0,3.0,,,,,,,,
158,PT11M13.00S,2022-10-27T00:08:39.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,86.41590013140605,42.40196078431372,1610612761,35,29,2022-10-27T00:08:44Z,1550000,-38.0,75.0,1,right,MISS P. Achiuwa 8' bank Hook,[1630173],1610612761.0,TOR,bank,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
159,PT11M11.00S,2022-10-27T00:08:41.1Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,35,29,2022-10-27T00:08:44Z,1560000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT11M03.00S,2022-10-27T00:08:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,28.33442838370565,83.82352941176471,1610612755,35,32,2022-10-27T00:08:54Z,1570000,-169.0,214.0,1,left,T. Maxey 27' 3PT  (5 PTS) (D. Melton 1 AST),"[1630178, 1629001]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.26,Made,,,,,,,5.0,D. Melton,1629001.0,1.0,,,,,,,,
162,PT10M44.00S,2022-10-27T00:09:08.0Z,2,REGULAR,3pt,Jump Shot,[],1630173,68.15045992115637,64.95098039215686,1610612761,35,32,2022-10-27T00:09:13Z,1590000,75.0,247.0,1,right,MISS P. Achiuwa 25' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
163,PT10M40.00S,2022-10-27T00:09:12.0Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,35,32,2022-10-27T00:09:13Z,1600000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
164,PT10M35.00S,2022-10-27T00:09:17.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,33.85348226018397,25.245098039215684,1610612755,35,32,2022-10-27T00:11:23Z,1610000,124.0,266.0,1,left,MISS T. Maxey 29' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,29.31,Missed,,,,,,,,,,,,,,,,,,
165,PT10M32.00S,2022-10-27T00:09:20.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,35,32,2022-10-27T00:09:23Z,1620000,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,164.0,3.0,3.0,0.0,,,,,,,,,,,,,,
166,PT10M19.00S,2022-10-27T00:09:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,86.81011826544021,43.627450980392155,1610612761,35,32,2022-10-27T00:09:43Z,1630000,-32.0,71.0,1,right,MISS P. Achiuwa 7' driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,,,,,,,,,,,,,
167,PT10M19.00S,2022-10-27T00:09:33.7Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,35,32,2022-10-27T00:09:43Z,1640000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,166.0,4.0,3.0,1.0,,,,,,,,,,,,,,
168,PT10M19.00S,2022-10-27T00:09:42.0Z,2,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612761,35,32,2022-10-27T00:09:50Z,1650000,,,0,,D. Melton shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629001, 1630567]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,2.0,0.0,Barnes,1630567.0,,,
170,PT10M19.00S,2022-10-27T00:10:06.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,36,32,2022-10-27T00:10:06Z,1670000,,,0,,S. Barnes Free Throw 1 of 2 (6 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
171,PT10M19.00S,2022-10-27T00:10:25.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,37,32,2022-10-27T00:10:25Z,1680000,,,0,,S. Barnes Free Throw 2 of 2 (7 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
172,PT10M10.00S,2022-10-27T00:10:39.2Z,2,REGULAR,foul,personal,[],1628449,,,1610612755,37,32,2022-10-27T00:10:48Z,1690000,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 203954]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Embiid,203954.0,,,
174,PT09M53.00S,2022-10-27T00:11:16.2Z,2,REGULAR,2pt,Jump Shot,[],1627863,25.04927726675427,69.6078431372549,1610612755,37,32,2022-10-27T00:11:20Z,1710000,-98.0,183.0,1,left,MISS D. House Jr. 20' pullup Shot,[1627863],1610612755.0,PHI,pullup,,,House Jr.,D. House Jr.,,,,,Mid-Range,16-24 Left Center,20.76,Missed,,,,,,,,,,,,,,,,,,
175,PT09M51.00S,2022-10-27T00:11:18.8Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,37,32,2022-10-27T00:11:18Z,1720000,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,174.0,5.0,4.0,1.0,,,,,,,,,,,,,,
