actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
91,PT04M26.00S,2023-02-11T00:55:14.9Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612762,24,17,2023-02-11T00:55:20Z,900000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1627783]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left,,,,,,1.0,,,,,,,,,,,,,Siakam,1627783.0
92,PT04M26.00S,2023-02-11T00:55:14.9Z,1,REGULAR,steal,,[],1627783,,,1610612761,24,17,2023-02-11T00:55:16Z,910000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2023-02-11T00:55:19.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,9.149145860709593,56.127450980392155,1610612761,24,17,2023-02-11T00:55:25Z,920000,False,-31.0,34.0,1,left,MISS G. Trent Jr. running Layup - blocked,"[1629018, 1629012]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.54,Missed,,,,,,,,,Sexton,1629012.0,,
94,PT04M21.00S,2023-02-11T00:55:19.8Z,1,REGULAR,block,,[],1629012,,,1610612761,24,17,2023-02-11T00:55:22Z,930000,False,,,0,,C. Sexton BLOCK (1 BLK),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M18.00S,2023-02-11T00:55:22.8Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,24,17,2023-02-11T00:55:25Z,940000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,
96,PT04M15.00S,2023-02-11T00:55:25.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200752,85.62746386333771,96.07843137254902,1610612762,24,17,2023-02-11T00:55:33Z,950000,False,230.0,83.0,1,right,MISS R. Gay 24' running 3PT,[200752],1610612762.0,UTA,running,,,Gay,R. Gay,,,,,Right Corner 3,24+ Right,,,,,,,24.48,Missed,,,,,,,,,,,,
97,PT04M12.00S,2023-02-11T00:55:28.3Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,24,17,2023-02-11T00:55:33Z,960000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,
98,PT04M09.00S,2023-02-11T00:55:34.4Z,1,REGULAR,foul,personal,[],1631323,,,1610612761,24,17,2023-02-11T00:58:52Z,970000,False,,,0,,S. Fontecchio personal FOUL (2 PF),"[1631323, 1627751]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
102,PT04M09.00S,2023-02-11T00:55:42.3Z,1,REGULAR,substitution,out,[],203482,,,1610612761,24,17,2023-02-11T00:58:39Z,1010000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M09.00S,2023-02-11T00:55:42.3Z,1,REGULAR,substitution,in,[],1629659,,,1610612761,24,17,2023-02-11T00:58:39Z,1020000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M09.00S,2023-02-11T00:55:42.3Z,1,REGULAR,substitution,in,[],1628962,,,1610612761,24,17,2023-02-11T00:58:39Z,1030000,False,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT04M09.00S,2023-02-11T00:55:42.3Z,1,REGULAR,substitution,out,[],1631117,,,1610612761,24,17,2023-02-11T01:05:44Z,1035000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M09.00S,2023-02-11T00:55:55.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,24,17,2023-02-11T00:58:39Z,1040000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M59.00S,2023-02-11T00:58:55.3Z,1,REGULAR,2pt,Jump Shot,[],1627832,25.04927726675427,61.029411764705884,1610612761,26,17,2023-02-11T00:59:00Z,1080000,False,-55.0,183.0,1,left,F. VanVleet 19' pullup Jump Shot (5 PTS) (J. Poeltl 1 AST),"[1627832, 1627751]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,19.11,Made,5.0,J. Poeltl,1627751.0,1.0,,,,,,,,
110,PT03M44.00S,2023-02-11T00:59:10.9Z,1,REGULAR,turnover,lost ball,[],1629659,,,1610612762,26,17,2023-02-11T00:59:15Z,1090000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (1 TO),"[1629659, 1627832]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,,,VanVleet,1627832.0
111,PT03M44.00S,2023-02-11T00:59:10.9Z,1,REGULAR,steal,,[],1627832,,,1610612761,26,17,2023-02-11T00:59:13Z,1100000,False,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M39.00S,2023-02-11T00:59:16.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627832,32.933639947437584,61.76470588235294,1610612761,26,17,2023-02-11T01:12:50Z,1110000,False,-59.0,257.0,1,left,MISS F. VanVleet 26' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,26.37,Missed,,,,,,,,,,,,
113,PT03M36.00S,2023-02-11T00:59:19.0Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,26,17,2023-02-11T01:12:50Z,1120000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,112.0,1.0,0.0,1.0,,,,
114,PT03M33.00S,2023-02-11T00:59:23.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629018,7.5722733245729295,49.26470588235294,1610612761,28,17,2023-02-11T00:59:31Z,1130000,False,4.0,19.0,1,left,G. Trent Jr. driving Layup (2 PTS) (J. Poeltl 2 AST),"[1629018, 1627751]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1.91,Made,2.0,J. Poeltl,1627751.0,2.0,,,,,,,,
116,PT03M21.00S,2023-02-11T00:59:36.6Z,1,REGULAR,turnover,offensive goaltending,[],1628962,,,1610612762,28,17,2023-02-11T00:59:50Z,1150000,False,,,0,,U. Azubuike offensive goaltending TURNOVER (1 TO),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,2715.0,,,,,1.0,,,,,,,,,,,,,,
118,PT03M21.00S,2023-02-11T00:59:43.2Z,1,REGULAR,substitution,out,[],1629012,,,1610612761,28,17,2023-02-11T00:59:51Z,1160000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M21.00S,2023-02-11T00:59:43.2Z,1,REGULAR,substitution,in,[],1628374,,,1610612761,28,17,2023-02-11T00:59:51Z,1170000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M08.00S,2023-02-11T01:00:09.6Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612761,28,17,2023-02-11T01:00:13Z,1180000,False,,,0,,P. Siakam lost ball TURNOVER (2 TO),"[1627783, 1628374]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,,2.0,,,,,,,,,,,,,Markkanen,1628374.0
121,PT03M08.00S,2023-02-11T01:00:09.6Z,1,REGULAR,steal,,[],1628374,,,1610612762,28,17,2023-02-11T01:00:12Z,1190000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
122,PT02M51.00S,2023-02-11T01:00:26.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,62.5,49.50980392156863,1610612762,28,20,2023-02-11T01:00:32Z,1200000,False,-2.0,300.0,1,right,L. Markkanen 30' 3PT  (3 PTS) (T. Horton-Tucker 1 AST),"[1628374, 1629659]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,,30.0,Made,3.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,
124,PT02M33.00S,2023-02-11T01:00:44.9Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,28,20,2023-02-11T01:00:48Z,1220000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1628962]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,,,Azubuike,1628962.0
125,PT02M33.00S,2023-02-11T01:00:44.9Z,1,REGULAR,steal,,[],1628962,,,1610612762,28,20,2023-02-11T01:12:39Z,1230000,False,,,0,,U. Azubuike STEAL (1 STL),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M26.00S,2023-02-11T01:00:51.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631323,82.47371879106439,60.049019607843135,1610612762,28,20,2023-02-11T01:13:49Z,1240000,False,50.0,112.0,1,right,MISS S. Fontecchio 12' pullup Shot,[1631323],1610612762.0,UTA,pullup,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.29,Missed,,,,,,,,,,,,
127,PT02M23.00S,2023-02-11T01:00:54.4Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,28,20,2023-02-11T01:00:57Z,1250000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,126.0,2.0,2.0,0.0,,,,
128,PT02M18.00S,2023-02-11T01:00:59.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,22.28975032851511,8.823529411764707,1610612761,28,20,2023-02-11T01:01:11Z,1260000,False,206.0,157.0,1,left,MISS G. Trent Jr. 25' running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,25.89,Missed,,,,,,,,,,,,
129,PT02M15.00S,2023-02-11T01:01:02.3Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,28,20,2023-02-11T01:01:11Z,1270000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,
130,PT02M10.00S,2023-02-11T01:01:07.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,66.3107752956636,68.87254901960785,1610612762,28,20,2023-02-11T01:01:14Z,1280000,False,94.0,264.0,1,right,MISS L. Markkanen 28' running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,28.06,Missed,,,,,,,,,,,,
131,PT02M06.00S,2023-02-11T01:01:11.7Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,28,20,2023-02-11T01:01:14Z,1290000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,130.0,2.0,2.0,0.0,,,,
132,PT02M01.00S,2023-02-11T01:01:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.258212877792378,52.450980392156865,1610612761,30,20,2023-02-11T01:01:23Z,1300000,False,-12.0,6.0,1,left,J. Poeltl cutting Layup (2 PTS) (P. Siakam 2 AST),"[1627751, 1627783]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,1.38,Made,2.0,P. Siakam,1627783.0,2.0,,,,,,,,
134,PT02M01.00S,2023-02-11T01:01:24.6Z,1,REGULAR,foul,personal,['1freethrow'],1628962,,,1610612761,30,20,2023-02-11T01:01:38Z,1320000,False,,,0,,U. Azubuike shooting personal FOUL (1 PF) (Poeltl 1 FT),"[1628962, 1627751]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,1155.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
136,PT02M01.00S,2023-02-11T01:01:32.0Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,30,20,2023-02-11T01:02:07Z,1340000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M01.00S,2023-02-11T01:01:32.0Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,30,20,2023-02-11T01:02:07Z,1350000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M01.00S,2023-02-11T01:01:32.0Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,30,20,2023-02-11T01:02:07Z,1360000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M01.00S,2023-02-11T01:01:32.0Z,1,REGULAR,substitution,in,[],1630201,,,1610612761,30,20,2023-02-11T01:02:07Z,1370000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M01.00S,2023-02-11T01:02:01.7Z,1,REGULAR,freethrow,1 of 1,[],1627751,,,1610612761,30,20,2023-02-11T01:02:09Z,1380000,False,,,0,,MISS J. Poeltl Free Throw 1 of 1,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
141,PT01M57.00S,2023-02-11T01:02:05.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,30,20,2023-02-11T01:02:09Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,
143,PT01M50.00S,2023-02-11T01:02:31.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628962,,,1610612761,30,20,2023-02-11T01:02:39Z,1410000,False,,,0,,U. Azubuike shooting personal FOUL (2 PF) (Poeltl 2 FT),"[1628962, 1627751]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,1155.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
145,PT01M50.00S,2023-02-11T01:03:02.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627751,,,1610612761,30,20,2023-02-11T01:03:02Z,1430000,False,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
146,PT01M50.00S,2023-02-11T01:03:02.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,30,20,2023-02-11T01:03:02Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,
147,PT01M50.00S,2023-02-11T01:03:17.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627751,,,1610612761,31,20,2023-02-11T01:03:17Z,1450000,False,,,0,,J. Poeltl Free Throw 2 of 2 (3 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
148,PT01M42.00S,2023-02-11T01:03:33.7Z,1,REGULAR,foul,personal,[],1628449,,,1610612762,31,20,2023-02-11T01:03:39Z,1460000,False,,,0,,C. Boucher personal FOUL (1 PF),"[1628449, 200752]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,1155.0,1.0,0.0,Gay,200752.0,,,,,,,,,,,,,,,
150,PT01M33.00S,2023-02-11T01:03:56.6Z,1,REGULAR,2pt,Jump Shot,[],200752,70.90998685939553,51.9607843137255,1610612762,31,20,2023-02-11T01:04:01Z,1480000,False,10.0,221.0,1,right,MISS R. Gay 22' pullup Shot,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,Mid-Range,16-24 Center,,,,,,,22.11,Missed,,,,,,,,,,,,
151,PT01M30.00S,2023-02-11T01:03:59.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,31,20,2023-02-11T01:04:01Z,1490000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,150.0,2.0,1.0,1.0,,,,
152,PT01M23.00S,2023-02-11T01:04:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,9.674770039421814,40.931372549019606,1610612761,31,20,2023-02-11T01:19:42Z,1500000,False,45.0,38.0,1,left,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.94,Missed,,,,,,,,,,,,
153,PT01M21.00S,2023-02-11T01:04:08.8Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,31,20,2023-02-11T01:04:12Z,1510000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,
154,PT01M14.00S,2023-02-11T01:04:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,94.30026281208936,47.794117647058826,1610612762,31,22,2023-02-11T01:04:20Z,1520000,False,-11.0,1.0,1,right,T. Horton-Tucker driving Layup (2 PTS) (L. Markkanen 1 AST),"[1629659, 1628374]",1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,1.11,Made,2.0,L. Markkanen,1628374.0,1.0,,,,,,,,
156,PT01M00.00S,2023-02-11T01:04:29.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,9.674770039421814,40.44117647058824,1610612761,31,22,2023-02-11T01:04:40Z,1540000,False,48.0,38.0,1,left,MISS S. Barnes 6' driving bank Hook,[1630567],1610612761.0,TOR,driving bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.13,Missed,,,,,,,,,,,,
157,PT00M58.70S,2023-02-11T01:04:31.2Z,1,REGULAR,rebound,defensive,[],1628962,,,1610612762,31,22,2023-02-11T01:04:34Z,1550000,False,,,0,,U. Azubuike REBOUND (Off:0 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,
158,PT00M51.10S,2023-02-11T01:04:40.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],200752,93.24901445466492,49.01960784313725,1610612762,31,24,2023-02-11T01:04:45Z,1560000,False,-5.0,11.0,1,right,R. Gay driving DUNK (2 PTS),[200752],1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,1.2,Made,2.0,,,,,,,,,,,
159,PT00M35.30S,2023-02-11T01:04:59.8Z,1,REGULAR,2pt,Jump Shot,[],1627832,21.76412614980289,49.50980392156863,1610612761,31,24,2023-02-11T01:05:04Z,1570000,False,2.0,152.0,1,left,MISS F. VanVleet 15' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Center,,,,,,,15.21,Missed,,,,,,,,,,,,
160,PT00M33.90S,2023-02-11T01:05:01.2Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,31,24,2023-02-11T01:05:31Z,1580000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,
161,PT00M25.80S,2023-02-11T01:05:10.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628962,92.59198423127464,49.26470588235294,1610612762,31,26,2023-02-11T01:05:14Z,1590000,False,-4.0,17.0,1,right,U. Azubuike DUNK (2 PTS) (T. Horton-Tucker 2 AST),"[1628962, 1629659]",1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,,,,,,,1.75,Made,2.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,
163,PT00M07.70S,2023-02-11T01:05:34.4Z,1,REGULAR,3pt,Jump Shot,[],1627832,26.888961892247043,80.88235294117648,1610612761,34,26,2023-02-11T01:05:40Z,1610000,False,-154.0,200.0,1,left,F. VanVleet 25' 3PT  (8 PTS) (S. Barnes 4 AST),"[1627832, 1630567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,25.29,Made,8.0,S. Barnes,1630567.0,4.0,,,,,,,,
166,PT00M01.80S,2023-02-11T01:05:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,89.70105124835742,58.08823529411765,1610612762,34,26,2023-02-11T01:05:52Z,1630000,False,40.0,44.0,1,right,MISS T. Horton-Tucker 6' driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.0,Missed,,,,,,,,,,,,
168,PT00M01.80S,2023-02-11T01:05:45.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,34,26,2023-02-11T01:05:52Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,166.0,,,,,,,
170,PT00M00.00S,2023-02-11T01:06:06.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628374,84.83902759526939,78.43137254901961,1610612762,34,28,2023-02-11T01:06:26Z,1670000,False,142.0,90.0,1,right,L. Markkanen 16' fadeaway Jump Shot (5 PTS) (T. Horton-Tucker 3 AST),"[1628374, 1629659]",1610612762.0,UTA,fadeaway,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right,,,,,,,16.83,Made,5.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,
173,PT00M00.00S,2023-02-11T01:06:55.8Z,1,REGULAR,period,end,[],0,,,1610612761,34,28,2023-02-11T01:06:55Z,1700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-02-11T01:08:28.2Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,34,28,2023-02-11T01:08:44Z,1710000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-02-11T01:08:28.2Z,2,REGULAR,substitution,out,['startperiod'],1631323,,,1610612761,34,28,2023-02-11T01:08:44Z,1720000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-02-11T01:08:28.2Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,34,28,2023-02-11T01:08:44Z,1730000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-02-11T01:08:28.2Z,2,REGULAR,substitution,in,['startperiod'],1630534,,,1610612761,34,28,2023-02-11T01:08:44Z,1740000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-02-11T01:08:54.6Z,2,REGULAR,period,start,[],0,,,1610612761,34,28,2023-02-11T01:08:54Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M55.00S,2023-02-11T01:09:05.9Z,2,REGULAR,foul,personal,[],1630534,,,1610612761,34,28,2023-02-11T01:09:16Z,1760000,False,,,0,,O. Agbaji personal FOUL (2 PF),"[1630534, 1630201]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1627964.0,2.0,0.0,Flynn,1630201.0,,,,,,,,,,,,,,,
181,PT11M37.00S,2023-02-11T01:09:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,20.05584756898817,52.94117647058824,1610612761,34,28,2023-02-11T01:09:48Z,1780000,False,-15.0,136.0,1,left,MISS P. Siakam 13' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.68,Missed,,,,,,,,,,,,
