actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
344,PT00M05.60S,2022-10-20T00:39:17.6Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612739,51,55,2022-10-20T00:39:26Z,3430000,,,0,,O. Anunoby shooting personal FOUL (2 PF) (LeVert 2 FT),"[1628384, 1627747]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,201639.0,,,,,2.0,0.0,LeVert,1627747.0,,,,
346,PT00M05.60S,2022-10-20T00:39:41.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627747,,,1610612739,51,56,2022-10-20T00:39:41Z,3450000,,,0,,C. LeVert Free Throw 1 of 2 (4 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
347,PT00M05.60S,2022-10-20T00:39:43.1Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,51,56,2022-10-20T00:39:49Z,3460000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M05.60S,2022-10-20T00:39:43.1Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,51,56,2022-10-20T00:39:49Z,3470000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M05.60S,2022-10-20T00:39:43.1Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,51,56,2022-10-20T00:39:49Z,3480000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M05.60S,2022-10-20T00:39:43.1Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,51,56,2022-10-20T00:39:49Z,3490000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M05.60S,2022-10-20T00:40:01.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627747,,,1610612739,51,57,2022-10-20T00:40:02Z,3500000,,,0,,C. LeVert Free Throw 2 of 2 (5 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
352,PT00M00.40S,2022-10-20T00:40:10.6Z,2,REGULAR,3pt,Jump Shot,[],1627783,74.72076215505913,86.76470588235294,1610612761,51,57,2022-10-20T00:40:15Z,3510000,184.0,185.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
353,PT00M00.40S,2022-10-20T00:40:10.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,51,57,2022-10-20T00:40:15Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,352.0,,,,,,,,,,,,,,,,,
354,PT00M00.00S,2022-10-20T00:40:16.8Z,2,REGULAR,period,end,[],0,,,1610612761,51,57,2022-10-20T00:40:16Z,3530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-10-20T00:54:50.5Z,3,REGULAR,substitution,out,['startperiod'],1631132,,,1610612761,51,57,2022-10-20T00:55:28Z,3540000,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-10-20T00:54:50.5Z,3,REGULAR,substitution,out,['startperiod'],1629731,,,1610612761,51,57,2022-10-20T00:55:28Z,3550000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-10-20T00:54:50.5Z,3,REGULAR,substitution,out,['startperiod'],1630171,,,1610612761,51,57,2022-10-20T00:55:28Z,3560000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-10-20T00:54:50.5Z,3,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,51,57,2022-10-20T00:55:28Z,3570000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-10-20T00:54:50.5Z,3,REGULAR,substitution,in,['startperiod'],1628378,,,1610612761,51,57,2022-10-20T00:55:28Z,3580000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-10-20T00:54:50.5Z,3,REGULAR,substitution,in,['startperiod'],1626224,,,1610612761,51,57,2022-10-20T00:55:28Z,3590000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-10-20T00:55:27.4Z,3,REGULAR,period,start,[],0,,,1610612761,51,57,2022-10-20T00:55:28Z,3600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M45.00S,2022-10-20T00:55:42.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,6.521024967148489,3.6764705882352944,1610612761,54,57,2022-10-20T00:55:46Z,3610000,232.0,9.0,1,left,F. VanVleet 3PT  (12 PTS) (O. Anunoby 3 AST),"[1627832, 1628384]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,23.18,Made,,,,,12.0,,,O. Anunoby,1628384.0,3.0,,,,,,,,
364,PT11M16.00S,2022-10-20T00:56:09.6Z,3,REGULAR,2pt,Jump Shot,[],1626224,88.38699080157687,19.362745098039216,1610612739,54,57,2022-10-20T00:56:16Z,3630000,-153.0,57.0,1,right,MISS C. Osman 16' fadeaway Shot,[1626224],1610612739.0,CLE,fadeaway,,,Osman,C. Osman,,,,,Mid-Range,16-24 Left,16.34,Missed,,,,,,,,,,,,,,,,,,
365,PT11M14.00S,2022-10-20T00:56:11.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,54,57,2022-10-20T00:56:16Z,3640000,,,0,,P. Siakam REBOUND (Off:3 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left,,,364.0,10.0,7.0,3.0,,,,,,,,,,,,,,
366,PT11M06.00S,2022-10-20T00:56:20.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,10.200394218134035,51.225490196078425,1610612761,54,57,2022-10-20T00:56:45Z,3650000,-6.0,43.0,1,left,MISS P. Siakam driving Hook,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,4.38,Missed,,,,,,,,,,,,,,,,,,
367,PT11M04.00S,2022-10-20T00:56:22.3Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,54,57,2022-10-20T00:56:45Z,3660000,,,0,,J. Allen REBOUND (Off:4 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,366.0,8.0,4.0,4.0,,,,,,,,,,,,,,
368,PT10M45.00S,2022-10-20T00:56:40.9Z,3,REGULAR,2pt,Jump Shot,[],1627747,75.90341655716163,46.568627450980394,1610612739,54,57,2022-10-20T00:56:48Z,3670000,-17.0,174.0,1,right,MISS C. LeVert 17' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,17.48,Missed,,,,,,,,,,,,,,,,,,
369,PT10M43.00S,2022-10-20T00:56:42.9Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,54,57,2022-10-20T00:56:48Z,3680000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,368.0,2.0,2.0,0.0,,,,,,,,,,,,,,
370,PT10M38.00S,2022-10-20T00:56:48.6Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630567,27.283180026281208,61.274509803921575,1610612761,54,57,2022-10-20T02:21:47Z,3690000,-56.0,204.0,1,left,MISS S. Barnes 21' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,21.17,Missed,,,,,,,,,,,,,,,,,,
371,PT10M35.00S,2022-10-20T00:56:51.6Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612739,54,57,2022-10-20T00:57:03Z,3700000,,,0,,C. Osman REBOUND (Off:0 Def:3),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Center,,,370.0,3.0,3.0,0.0,,,,,,,,,,,,,,
372,PT10M27.00S,2022-10-20T00:57:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.56307490144546,50.245098039215684,1610612739,54,59,2022-10-20T00:57:06Z,3710000,1.0,-1.0,1,right,E. Mobley alley-oop Layup (10 PTS) (D. Mitchell 5 AST),"[1630596, 1628378]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,10.0,,,D. Mitchell,1628378.0,5.0,,,,,,,,
374,PT10M06.00S,2022-10-20T00:57:20.3Z,3,REGULAR,3pt,Jump Shot,[],1627783,32.802233902759525,25.0,1610612761,54,59,2022-10-20T00:57:25Z,3730000,125.0,256.0,1,left,MISS P. Siakam 28' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,28.47,Missed,,,,,,,,,,,,,,,,,,
375,PT10M02.00S,2022-10-20T00:57:24.3Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,54,59,2022-10-20T00:57:25Z,3740000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,374.0,3.0,3.0,0.0,,,,,,,,,,,,,,
376,PT09M55.00S,2022-10-20T00:57:31.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,66.17936925098554,61.76470588235294,1610612739,54,62,2022-10-20T00:57:36Z,3750000,59.0,265.0,1,right,D. Mitchell 27' 3PT pullup (16 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.18,Made,,,,,16.0,,,,,,,,,,,,,
377,PT09M39.00S,2022-10-20T00:57:48.3Z,3,REGULAR,2pt,Jump Shot,[],1629018,24.655059132720105,27.450980392156865,1610612761,54,62,2022-10-20T00:57:52Z,3760000,113.0,179.0,1,left,MISS G. Trent Jr. 21' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,21.18,Missed,,,,,,,,,,,,,,,,,,
378,PT09M35.00S,2022-10-20T00:57:52.3Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612761,54,62,2022-10-20T00:57:52Z,3770000,,,0,,F. VanVleet REBOUND (Off:1 Def:0),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,,,377.0,1.0,0.0,1.0,,,,,,,,,,,,,,
379,PT09M30.00S,2022-10-20T00:57:56.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,7.046649145860711,97.05882352941177,1610612761,54,62,2022-10-20T00:58:00Z,3780000,-235.0,14.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
380,PT09M27.00S,2022-10-20T00:57:59.1Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,54,62,2022-10-20T00:58:00Z,3790000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,379.0,3.0,2.0,1.0,,,,,,,,,,,,,,
381,PT09M23.00S,2022-10-20T00:58:03.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,27.54599211563732,79.41176470588235,1610612761,57,62,2022-10-20T00:58:12Z,3800000,-147.0,206.0,1,left,F. VanVleet 25' 3PT pullup (15 PTS) (S. Barnes 2 AST),"[1627832, 1630567]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.35,Made,,,,,15.0,,,S. Barnes,1630567.0,2.0,,,,,,,,
383,PT09M21.00S,2022-10-20T00:58:10.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,57,62,2022-10-20T00:58:10Z,3820000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M06.00S,2022-10-20T01:01:19.8Z,3,REGULAR,turnover,traveling,[],1627747,,,1610612739,57,62,2022-10-20T01:01:25Z,3830000,,,0,,C. LeVert traveling TURNOVER (1 TO),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,202026.0,1.0,,,,,,,,,,,
385,PT09M00.00S,2022-10-20T01:01:36.9Z,3,REGULAR,foul,personal,[],1626224,,,1610612761,57,62,2022-10-20T01:01:42Z,3840000,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1629018]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,1626300.0,,,,,1.0,0.0,Trent Jr.,1629018.0,,,,
387,PT08M42.00S,2022-10-20T01:02:15.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630567,7.5722733245729295,45.588235294117645,1610612761,57,62,2022-10-20T01:02:20Z,3860000,22.0,19.0,1,left,MISS S. Barnes driving bank Hook,[1630567],1610612761.0,TOR,driving bank,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
388,PT08M39.00S,2022-10-20T01:02:18.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,62,2022-10-20T01:02:20Z,3870000,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,387.0,3.0,3.0,0.0,,,,,,,,,,,,,,
389,PT08M36.00S,2022-10-20T01:02:22.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630596,93.38042049934296,50.73529411764706,1610612739,57,64,2022-10-20T01:02:28Z,3880000,4.0,10.0,1,right,E. Mobley running DUNK (12 PTS),[1630596],1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,12.0,,,,,,,,,,,,,
390,PT08M23.00S,2022-10-20T01:02:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.440867279894875,48.03921568627451,1610612761,59,64,2022-10-20T02:16:43Z,3890000,10.0,17.0,1,left,O. Anunoby reverse Layup (5 PTS) (S. Barnes 3 AST),"[1628384, 1630567]",1610612761.0,TOR,reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,5.0,,,S. Barnes,1630567.0,3.0,,,,,,,,
392,PT08M23.00S,2022-10-20T01:02:40.3Z,3,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612761,59,64,2022-10-20T01:02:52Z,3910000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Anunoby 1 FT),"[1628378, 1628384]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,2.0,0.0,Anunoby,1628384.0,,,,
394,PT08M23.00S,2022-10-20T01:03:07.0Z,3,REGULAR,freethrow,1 of 1,[],1628384,,,1610612761,60,64,2022-10-20T01:03:07Z,3930000,,,0,,O. Anunoby Free Throw 1 of 1 (6 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
395,PT08M03.00S,2022-10-20T01:03:33.5Z,3,REGULAR,turnover,lost ball,[],1628378,,,1610612739,60,64,2022-10-20T01:03:37Z,3940000,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 1627832]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,,,,2.0,,,,,,,,VanVleet,1627832.0,,
396,PT08M03.00S,2022-10-20T01:03:33.5Z,3,REGULAR,steal,,[],1627832,,,1610612761,60,64,2022-10-20T01:03:35Z,3950000,,,0,,F. VanVleet STEAL (3 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
397,PT07M53.00S,2022-10-20T01:03:43.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,8.754927726675426,85.04901960784314,1610612761,62,64,2022-10-20T01:03:47Z,3960000,-175.0,30.0,1,left,S. Barnes 17' step back Jump Shot (9 PTS),[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,17.77,Made,,,,,9.0,,,,,,,,,,,,,
398,PT07M32.00S,2022-10-20T01:04:06.8Z,3,REGULAR,foul,personal,[],1630567,,,1610612739,62,64,2022-10-20T01:04:14Z,3970000,,,0,,S. Barnes personal FOUL (4 PF),"[1630567, 1628386]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,,,,,,202026.0,,,,,4.0,0.0,Allen,1628386.0,,,,
400,PT07M23.00S,2022-10-20T01:04:37.9Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612739,62,64,2022-10-20T01:04:46Z,3990000,,,0,,P. Siakam shooting personal FOUL (2 PF) (Allen 2 FT),"[1627783, 1628386]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,,2.0,0.0,Allen,1628386.0,,,,
402,PT07M23.00S,2022-10-20T01:05:03.9Z,3,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,62,64,2022-10-20T01:05:03Z,4010000,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT07M23.00S,2022-10-20T01:05:03.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,62,64,2022-10-20T01:05:03Z,4020000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,
404,PT07M23.00S,2022-10-20T01:05:08.8Z,3,REGULAR,substitution,out,[],1630567,,,1610612739,62,64,2022-10-20T01:05:16Z,4030000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M23.00S,2022-10-20T01:05:08.8Z,3,REGULAR,substitution,in,[],1631132,,,1610612739,62,64,2022-10-20T01:05:16Z,4040000,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M23.00S,2022-10-20T01:05:31.2Z,3,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,62,65,2022-10-20T01:05:31Z,4050000,,,0,,J. Allen Free Throw 2 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
407,PT07M05.00S,2022-10-20T01:05:51.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,0.21353482260183967,51.71568627450981,1610612761,62,65,2022-10-20T01:05:56Z,4060000,-9.0,-50.0,1,left,MISS P. Siakam driving Hook,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
408,PT07M00.00S,2022-10-20T01:05:56.0Z,3,REGULAR,rebound,offensive,[],1631132,,,1610612761,62,65,2022-10-20T01:05:56Z,4070000,,,0,,C. Koloko REBOUND (Off:1 Def:4),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,407.0,5.0,4.0,1.0,,,,,,,,,,,,,,
409,PT07M00.00S,2022-10-20T01:05:55.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631132,5.590000152587891,50.0,1610612761,62,65,2022-10-20T01:05:55Z,4080000,0.0,0.0,1,left,MISS C. Koloko tip DUNK,[1631132],1610612761.0,TOR,tip,,,Koloko,C. Koloko,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
410,PT07M00.00S,2022-10-20T01:05:55.9Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,62,65,2022-10-20T01:05:55Z,4090000,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,409.0,4.0,4.0,0.0,,,,,,,,,,,,,,
411,PT06M58.00S,2022-10-20T01:05:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,89.70105124835742,49.50980392156863,1610612739,62,65,2022-10-20T01:06:04Z,4100000,-2.0,44.0,1,right,MISS C. LeVert running Layup - blocked,"[1627747, 1628384]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
412,PT06M58.00S,2022-10-20T01:05:58.1Z,3,REGULAR,block,,[],1628384,,,1610612739,62,65,2022-10-20T01:06:00Z,4110000,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
413,PT06M58.00S,2022-10-20T01:05:58.1Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,62,65,2022-10-20T01:07:51Z,4120000,,,0,,G. Trent Jr. REBOUND (Off:1 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,411.0,3.0,2.0,1.0,,,,,,,,,,,,,,
414,PT06M58.00S,2022-10-20T01:06:04.4Z,3,REGULAR,foul,personal,[],1628378,,,1610612761,62,65,2022-10-20T01:06:24Z,4130000,,,0,,D. Mitchell personal FOUL (3 PF),"[1628378, 1627783]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,,,,,,,,1626300.0,,,,,3.0,0.0,Siakam,1627783.0,,,,
416,PT06M58.00S,2022-10-20T01:06:11.4Z,3,REGULAR,substitution,out,[],1627747,,,1610612761,62,65,2022-10-20T01:06:27Z,4150000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M58.00S,2022-10-20T01:06:11.4Z,3,REGULAR,substitution,out,[],1630596,,,1610612761,62,65,2022-10-20T01:06:27Z,4160000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M58.00S,2022-10-20T01:06:11.4Z,3,REGULAR,substitution,in,[],201567,,,1610612761,62,65,2022-10-20T01:06:27Z,4170000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M58.00S,2022-10-20T01:06:11.4Z,3,REGULAR,substitution,in,[],1630171,,,1610612761,62,65,2022-10-20T01:06:27Z,4180000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M50.00S,2022-10-20T01:06:41.8Z,3,REGULAR,3pt,Jump Shot,[],1629018,7.440867279894875,2.941176470588235,1610612761,62,65,2022-10-20T01:06:46Z,4190000,235.0,17.0,1,left,MISS G. Trent Jr. step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,23.59,Missed,,,,,,,,,,,,,,,,,,
421,PT06M47.00S,2022-10-20T01:06:44.8Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,62,65,2022-10-20T01:06:46Z,4200000,,,0,,J. Allen REBOUND (Off:4 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,420.0,9.0,5.0,4.0,,,,,,,,,,,,,,
422,PT06M36.00S,2022-10-20T01:06:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,82.07950065703022,46.568627450980394,1610612739,62,67,2022-10-20T01:07:00Z,4210000,-17.0,116.0,1,right,D. Mitchell 11' turnaround Jump Shot (18 PTS),[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,11.73,Made,,,,,18.0,,,,,,,,,,,,,
423,PT06M23.00S,2022-10-20T01:07:11.1Z,3,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612761,62,67,2022-10-20T01:07:28Z,4220000,,,0,,C. Osman shooting personal FOUL (2 PF) (Trent Jr. 2 FT),"[1626224, 1629018]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,,2.0,0.0,Trent Jr.,1629018.0,,,,
425,PT06M23.00S,2022-10-20T01:07:33.8Z,3,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,63,67,2022-10-20T01:07:33Z,4240000,,,0,,G. Trent Jr. Free Throw 1 of 2 (11 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
426,PT06M23.00S,2022-10-20T01:07:49.3Z,3,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,64,67,2022-10-20T01:07:49Z,4250000,,,0,,G. Trent Jr. Free Throw 2 of 2 (12 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
