actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
71,PT06M13.00S,2023-03-09T02:21:59.9Z,1,REGULAR,3pt,Jump Shot,[],1631119,30.436925098554536,31.862745098039213,1610612760,18,8,2023-03-09T02:22:06Z,690000,False,91.0,234.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
72,PT06M08.00S,2023-03-09T02:22:04.9Z,1,REGULAR,rebound,offensive,[],1630198,,,1610612760,18,8,2023-03-09T02:22:06Z,700000,False,,,0,,I. Joe REBOUND (Off:1 Def:0),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,
73,PT06M04.00S,2023-03-09T02:22:10.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630581,13.87976346911958,50.73529411764706,1610612760,18,8,2023-03-09T02:22:34Z,710000,False,-4.0,78.0,1,left,MISS J. Giddey 7' Jump Shot - blocked,"[1630581, 1628470]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,Craig,1628470.0,,,,,,
74,PT06M04.00S,2023-03-09T02:22:10.8Z,1,REGULAR,block,,[],1628470,,,1610612760,18,8,2023-03-09T02:22:15Z,720000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2023-03-09T02:22:10.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,18,8,2023-03-09T02:22:34Z,730000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,73.0,,,,,,,,,,,
76,PT06M04.00S,2023-03-09T02:22:33.9Z,1,REGULAR,substitution,out,[],1630598,,,1610612756,18,8,2023-03-09T02:22:37Z,740000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M04.00S,2023-03-09T02:22:33.9Z,1,REGULAR,substitution,in,[],1631172,,,1610612756,18,8,2023-03-09T02:22:37Z,750000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M03.00S,2023-03-09T02:22:55.3Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,18,8,2023-03-09T02:24:42Z,760000,False,,,0,,Jump Ball T. Craig vs. J. Giddey: Tip to D. Booker,"[1626164, 1628470, 1630581]",1610612756.0,PHX,heldball,D. Booker,1626164.0,Booker,D. Booker,Craig,1628470.0,Giddey,1630581.0,,,,,,,,,,,,,,,,,,,,,,
81,PT05M50.00S,2023-03-09T02:22:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,83.919185282523,51.225490196078425,1610612756,20,8,2023-03-09T02:26:19Z,790000,False,6.0,99.0,1,right,D. Booker 9' driving floating Jump Shot (9 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,9.89,Made,9.0,,,,,,,,,,,,,,,,,
82,PT05M32.00S,2023-03-09T02:23:09.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,13.222733245729303,50.0,1610612760,20,8,2023-03-09T02:26:50Z,800000,False,0.0,72.0,1,left,MISS I. Joe 7' cutting Layup - blocked,"[1630198, 1628470]",1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,Craig,1628470.0,,,,,,
83,PT05M32.00S,2023-03-09T02:23:09.3Z,1,REGULAR,block,,[],1628470,,,1610612760,20,8,2023-03-09T02:23:29Z,810000,False,,,0,,T. Craig BLOCK (2 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
84,PT05M32.00S,2023-03-09T02:23:09.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,20,8,2023-03-09T02:23:29Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,82.0,,,,,,,,,,,
85,PT05M32.00S,2023-03-09T02:23:19.0Z,1,REGULAR,substitution,out,[],1628470,,,1610612760,20,8,2023-03-09T02:23:21Z,830000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
