actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT11M35.00S,2022-12-24T03:47:46.4Z,2,REGULAR,steal,,[],202687,,,1610612756,20,39,2022-12-24T03:47:48Z,1650000,False,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
170,PT11M27.00S,2022-12-24T03:47:56.8Z,2,REGULAR,foul,offensive,[],202687,,,1610612756,20,39,2022-12-24T03:48:06Z,1660000,False,,,0,,B. Biyombo offensive FOUL (1 PF),"[202687, 1630533]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Williams,1630533.0
172,PT11M27.00S,2022-12-24T03:47:56.8Z,2,REGULAR,turnover,offensive foul,[],202687,,,1610612756,20,39,2022-12-24T03:47:56Z,1680000,False,,,0,,B. Biyombo offensive foul TURNOVER (2 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,,,,,,1662.0,,,,
173,PT11M13.00S,2022-12-24T03:48:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,91.01511169513797,64.4607843137255,1610612763,20,39,2022-12-24T03:48:31Z,1690000,False,72.0,32.0,1,right,MISS D. Bane 7' driving Layup - blocked,"[1630217, 202687]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,Biyombo,202687.0,,,,,,,,,,,,
174,PT11M13.00S,2022-12-24T03:48:20.6Z,2,REGULAR,block,,[],202687,,,1610612763,20,39,2022-12-24T03:48:23Z,1700000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT11M13.00S,2022-12-24T03:48:20.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,20,39,2022-12-24T03:48:25Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,173.0,,,,,,,,,,,,,,,,,
177,PT11M04.00S,2022-12-24T03:48:46.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630217,75.64060446780552,85.7843137254902,1610612763,20,39,2022-12-24T03:48:55Z,1730000,False,179.0,176.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
178,PT11M02.00S,2022-12-24T03:48:48.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,20,39,2022-12-24T03:48:55Z,1740000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,177.0,,,,,,,,,,,,,,,,,
179,PT11M02.00S,2022-12-24T03:48:54.2Z,2,REGULAR,foul,personal,[],1630583,,,1610612756,20,39,2022-12-24T03:49:06Z,1750000,False,,,0,,S. Aldama loose ball personal FOUL (1 PF),"[1630583, 1629013]",1610612763.0,MEM,loose ball,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Shamet,1629013.0
181,PT10M48.00S,2022-12-24T03:49:17.1Z,2,REGULAR,3pt,Jump Shot,[],1629013,5.075558475689881,96.07843137254902,1610612756,20,39,2022-12-24T03:49:21Z,1770000,False,-230.0,-5.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
182,PT10M46.00S,2022-12-24T03:49:19.1Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,20,39,2022-12-24T03:49:21Z,1780000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,181.0,2.0,2.0,0.0,,,,,,,,,,,,,,
183,PT10M38.00S,2022-12-24T03:49:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,81.94809461235218,45.34313725490196,1610612763,20,39,2022-12-24T03:49:34Z,1790000,False,-23.0,117.0,1,right,MISS D. Bane 11' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,11.95,Missed,,,,,,,,,,,,,,,,,,
184,PT10M35.00S,2022-12-24T03:49:30.9Z,2,REGULAR,rebound,defensive,[],1630613,,,1610612756,20,39,2022-12-24T03:49:34Z,1800000,False,,,0,,D. Washington Jr. REBOUND (Off:0 Def:2),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT10M27.00S,2022-12-24T03:49:39.2Z,2,REGULAR,3pt,Jump Shot,[],101108,30.56833114323259,64.2156862745098,1610612756,20,39,2022-12-24T03:49:46Z,1810000,False,-71.0,235.0,1,left,MISS C. Paul 24' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,24.53,Missed,,,,,,,,,,,,,,,,,,
186,PT10M23.00S,2022-12-24T03:49:43.2Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,20,39,2022-12-24T03:49:46Z,1820000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,
187,PT10M19.00S,2022-12-24T03:49:46.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630583,92.59198423127464,53.92156862745098,1610612763,20,39,2022-12-24T03:59:30Z,1830000,False,20.0,17.0,1,right,MISS S. Aldama running DUNK - blocked,"[1630583, 202687]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,Biyombo,202687.0,,,,,,,,,,,,
188,PT10M19.00S,2022-12-24T03:49:46.9Z,2,REGULAR,block,,[],202687,,,1610612763,20,39,2022-12-24T03:49:50Z,1840000,False,,,0,,B. Biyombo BLOCK (2 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT10M18.00S,2022-12-24T03:49:47.9Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,20,39,2022-12-24T04:06:18Z,1850000,False,,,0,,B. Clarke REBOUND (Off:3 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,187.0,4.0,1.0,3.0,,,,,,,,,,,,,,
190,PT10M18.00S,2022-12-24T03:49:51.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,92.9862023653088,50.245098039215684,1610612763,20,39,2022-12-24T04:06:34Z,1860000,False,1.0,13.0,1,right,MISS B. Clarke putback Layup,[1629634],1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
191,PT10M17.00S,2022-12-24T03:49:52.9Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,20,39,2022-12-24T04:06:34Z,1870000,False,,,0,,B. Clarke REBOUND (Off:4 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,190.0,5.0,1.0,4.0,,,,,,,,,,,,,,
299,PT10M16.00S,2022-12-24T03:49:54.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,93.08475689881735,52.205882352941174,1610612763,20,39,2022-12-24T04:07:25Z,1875000,False,11.0,13.0,1,right,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
300,PT10M16.00S,2022-12-24T03:49:54.6Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,20,39,2022-12-24T04:07:25Z,1877500,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,299.0,3.0,2.0,1.0,,,,,,,,,,,,,,
192,PT10M08.00S,2022-12-24T03:49:57.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630583,93.38042049934296,46.568627450980394,1610612763,20,41,2022-12-24T04:07:17Z,1880000,False,-17.0,10.0,1,right,S. Aldama tip DUNK (5 PTS),[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,5.0,,,,,,,,,,,
193,PT09M53.00S,2022-12-24T03:50:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202687,6.258212877792378,50.0,1610612756,22,41,2022-12-24T03:50:21Z,1890000,False,0.0,6.0,1,left,B. Biyombo reverse Layup (2 PTS) (D. Washington Jr. 3 AST),"[202687, 1630613]",1610612756.0,PHX,reverse,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,2.0,,,,D. Washington Jr.,1630613.0,3.0,,,,,
195,PT09M53.00S,2022-12-24T03:50:18.3Z,2,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612756,22,41,2022-12-24T03:50:25Z,1910000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Biyombo 1 FT),"[1630217, 202687]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Biyombo,202687.0
197,PT09M53.00S,2022-12-24T03:50:26.9Z,2,REGULAR,substitution,out,[],1630613,,,1610612756,22,41,2022-12-24T03:50:57Z,1930000,False,,,0,,SUB out: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M53.00S,2022-12-24T03:50:26.9Z,2,REGULAR,substitution,out,[],1630583,,,1610612756,22,41,2022-12-24T03:50:57Z,1940000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M53.00S,2022-12-24T03:50:26.9Z,2,REGULAR,substitution,in,[],1627814,,,1610612756,22,41,2022-12-24T03:50:57Z,1950000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M53.00S,2022-12-24T03:50:26.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612756,22,41,2022-12-24T03:50:57Z,1960000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M53.00S,2022-12-24T03:50:46.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,22,41,2022-12-24T03:51:00Z,1970000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M53.00S,2022-12-24T03:50:46.5Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,22,41,2022-12-24T03:51:00Z,1980000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M53.00S,2022-12-24T03:51:08.1Z,2,REGULAR,freethrow,1 of 1,[],202687,,,1610612756,22,41,2022-12-24T03:51:31Z,1990000,False,,,0,,MISS B. Biyombo Free Throw 1 of 1,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT09M50.00S,2022-12-24T03:51:11.1Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,22,41,2022-12-24T03:51:31Z,2000000,False,,,0,,B. Clarke REBOUND (Off:4 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,203.0,6.0,2.0,4.0,,,,,,,,,,,,,,
205,PT09M31.00S,2022-12-24T03:51:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,71.56701708278581,79.16666666666666,1610612763,22,41,2022-12-24T04:04:46Z,2010000,False,146.0,215.0,1,right,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
206,PT09M26.00S,2022-12-24T03:51:34.2Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,22,41,2022-12-24T03:51:38Z,2020000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
207,PT09M10.00S,2022-12-24T03:51:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628969,30.17411300919842,32.84313725490196,1610612756,22,41,2022-12-24T03:51:54Z,2030000,False,86.0,231.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
208,PT09M09.00S,2022-12-24T03:51:49.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,22,41,2022-12-24T03:51:54Z,2040000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,207.0,,,,,,,,,,,,,,,,,
210,PT09M09.00S,2022-12-24T03:51:55.7Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,22,41,2022-12-24T03:52:00Z,2060000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M09.00S,2022-12-24T03:51:55.7Z,2,REGULAR,substitution,in,[],1630688,,,1610612756,22,41,2022-12-24T03:52:00Z,2070000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M07.00S,2022-12-24T03:52:15.7Z,2,REGULAR,foul,offensive,[],1630688,,,1610612756,22,41,2022-12-24T03:52:30Z,2080000,False,,,0,,I. Wainright offensive FOUL (1 PF),"[1630688, 1630533]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Williams,1630533.0
214,PT09M07.00S,2022-12-24T03:52:15.7Z,2,REGULAR,turnover,offensive foul,[],1630688,,,1610612756,22,41,2022-12-24T03:52:15Z,2100000,False,,,0,,I. Wainright offensive foul TURNOVER (1 TO),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,,,,,,202007.0,,,,
215,PT08M50.00S,2022-12-24T03:52:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,92.59198423127464,53.431372549019606,1610612763,22,41,2022-12-24T03:52:49Z,2110000,False,17.0,17.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 202687]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,Biyombo,202687.0,,,,,,,,,,,,
216,PT08M50.00S,2022-12-24T03:52:43.9Z,2,REGULAR,block,,[],202687,,,1610612763,22,41,2022-12-24T03:52:46Z,2120000,False,,,0,,B. Biyombo BLOCK (3 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT08M47.00S,2022-12-24T03:52:46.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,22,41,2022-12-24T03:52:49Z,2130000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,,
218,PT08M39.00S,2022-12-24T03:52:54.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.507884362680684,43.13725490196079,1610612756,24,41,2022-12-24T03:52:59Z,2140000,False,34.0,103.0,1,left,M. Bridges 10' pullup Jump Shot (2 PTS),[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.83,Made,,,,,,,2.0,,,,,,,,,,,
219,PT08M19.00S,2022-12-24T03:53:14.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.21090670170827,45.588235294117645,1610612763,24,41,2022-12-24T04:08:33Z,2150000,False,-22.0,115.0,1,right,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.68,Missed,,,,,,,,,,,,,,,,,,
220,PT08M17.00S,2022-12-24T03:53:16.5Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,24,41,2022-12-24T03:53:22Z,2160000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,
221,PT08M15.00S,2022-12-24T03:53:22.4Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612756,24,41,2022-12-24T03:53:31Z,2170000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Bridges 2 FT),"[1630217, 1628969]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Bridges,1628969.0
223,PT08M15.00S,2022-12-24T03:53:44.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628969,,,1610612756,24,41,2022-12-24T03:53:44Z,2190000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT08M15.00S,2022-12-24T03:53:44.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,24,41,2022-12-24T03:53:44Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,
225,PT08M15.00S,2022-12-24T03:54:01.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628969,,,1610612756,25,41,2022-12-24T03:54:01Z,2210000,False,,,0,,M. Bridges Free Throw 2 of 2 (3 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
226,PT07M54.00S,2022-12-24T03:54:24.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.59198423127464,50.73529411764706,1610612763,25,41,2022-12-24T03:54:29Z,2220000,False,4.0,17.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 202687]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,Biyombo,202687.0,,,,,,,,,,,,
227,PT07M54.00S,2022-12-24T03:54:24.5Z,2,REGULAR,block,,[],202687,,,1610612763,25,41,2022-12-24T03:54:27Z,2230000,False,,,0,,B. Biyombo BLOCK (4 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT07M50.00S,2022-12-24T03:54:28.5Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,25,41,2022-12-24T03:54:43Z,2240000,False,,,0,,B. Clarke REBOUND (Off:5 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,226.0,7.0,2.0,5.0,,,,,,,,,,,,,,
229,PT07M49.00S,2022-12-24T03:54:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,92.32917214191852,50.98039215686274,1610612763,25,43,2022-12-24T04:09:29Z,2250000,False,5.0,20.0,1,right,B. Clarke putback Layup (6 PTS),[1629634],1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,6.0,,,,,,,,,,,
230,PT07M36.00S,2022-12-24T03:54:46.6Z,2,REGULAR,turnover,3-second-violation,[],202687,,,1610612756,25,43,2022-12-24T03:55:15Z,2260000,False,,,0,,B. Biyombo 3-second-violation TURNOVER (3 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,3.0,,,,,,202007.0,,,,
231,PT07M36.00S,2022-12-24T03:55:01.1Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,25,43,2022-12-24T03:55:06Z,2270000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M36.00S,2022-12-24T03:55:01.1Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,25,43,2022-12-24T03:55:06Z,2280000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M15.00S,2022-12-24T03:55:25.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629634,89.96386333771353,12.009803921568627,1610612763,25,45,2022-12-24T03:55:35Z,2290000,False,-190.0,42.0,1,right,B. Clarke 19' Jump Shot (8 PTS) (J. Konchar 2 AST),"[1629634, 1629723]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Left,19.45,Made,,,,,,,8.0,,,,J. Konchar,1629723.0,2.0,,,,,
235,PT07M00.00S,2022-12-24T03:55:39.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628969,6.1268068331143235,49.754901960784316,1610612756,27,45,2022-12-24T03:55:44Z,2310000,False,1.0,5.0,1,left,M. Bridges cutting DUNK (5 PTS) (D. Lee 1 AST),"[1628969, 1627814]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,5.0,,,,D. Lee,1627814.0,1.0,,,,,
237,PT06M37.00S,2022-12-24T03:56:03.7Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612763,27,45,2022-12-24T03:59:05Z,2330000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1628969, 1628991]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Jackson Jr.,1628991.0
239,PT06M37.00S,2022-12-24T03:56:13.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,27,45,2022-12-24T03:56:13Z,2350000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M37.00S,2022-12-24T03:58:25.3Z,2,REGULAR,substitution,out,[],202687,,,1610612763,27,45,2022-12-24T03:59:03Z,2360000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M37.00S,2022-12-24T03:58:25.3Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,27,45,2022-12-24T03:59:03Z,2370000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M37.00S,2022-12-24T03:58:25.3Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,27,45,2022-12-24T03:59:03Z,2380000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M37.00S,2022-12-24T03:58:25.3Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,27,45,2022-12-24T03:59:03Z,2390000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M37.00S,2022-12-24T03:58:25.3Z,2,REGULAR,substitution,in,[],1629028,,,1610612763,27,45,2022-12-24T03:59:03Z,2400000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M37.00S,2022-12-24T03:58:25.3Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,27,45,2022-12-24T03:59:03Z,2410000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M37.00S,2022-12-24T03:58:25.3Z,2,REGULAR,substitution,in,[],203500,,,1610612763,27,45,2022-12-24T03:59:03Z,2420000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M37.00S,2022-12-24T03:58:25.3Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,27,45,2022-12-24T03:59:03Z,2430000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M37.00S,2022-12-24T03:59:38.7Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,27,46,2022-12-24T03:59:38Z,2440000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
250,PT06M37.00S,2022-12-24T03:59:51.6Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,27,47,2022-12-24T03:59:51Z,2450000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
