actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT04M29.00S,2022-12-01T02:23:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628470,5.469776609724048,51.71568627450981,1610612756,22,15,2022-12-01T02:23:26Z,840000,False,-9.0,-1.0,1,left,T. Craig cutting Layup (2 PTS) (D. Booker 2 AST),"[1628470, 1626164]",1610612756.0,PHX,cutting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,2.0,D. Booker,1626164.0,2.0,,,,,,,,
86,PT04M15.00S,2022-12-01T02:23:31.7Z,1,REGULAR,3pt,Jump Shot,[],202696,66.44218134034165,48.529411764705884,1610612741,22,15,2022-12-01T02:23:36Z,860000,False,-7.0,263.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
87,PT04M13.00S,2022-12-01T02:23:33.7Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,22,15,2022-12-01T02:23:36Z,870000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,,
88,PT03M58.00S,2022-12-01T02:23:49.4Z,1,REGULAR,3pt,Jump Shot,[],1628470,20.18725361366623,9.068627450980392,1610612756,22,15,2022-12-01T02:23:53Z,880000,False,205.0,137.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
89,PT03M55.00S,2022-12-01T02:23:52.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,22,15,2022-12-01T02:23:53Z,890000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,88.0,3.0,2.0,1.0,,,,,,,,,,,,,,
90,PT03M43.00S,2022-12-01T02:24:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,87.59855453350855,36.029411764705884,1610612741,22,17,2022-12-01T02:24:10Z,900000,False,-70.0,64.0,1,right,D. DeRozan 9' driving floating bank Jump Shot (8 PTS),[201942],1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,9.48,Made,,,,,,,8.0,,,,,,,,,,,
91,PT03M31.00S,2022-12-01T02:24:19.3Z,1,REGULAR,turnover,palming,[],1626166,,,1610612756,22,17,2022-12-01T02:24:40Z,910000,False,,,0,,C. Payne palming TURNOVER (1 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,203591.0,1.0,,,,,,,,,,,,
92,PT03M31.00S,2022-12-01T02:24:24.5Z,1,REGULAR,substitution,out,[],1626166,,,1610612741,22,17,2022-12-01T02:24:48Z,920000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M31.00S,2022-12-01T02:24:24.5Z,1,REGULAR,substitution,out,[],1629028,,,1610612741,22,17,2022-12-01T02:24:48Z,930000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M31.00S,2022-12-01T02:24:24.5Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,22,17,2022-12-01T02:24:48Z,940000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M31.00S,2022-12-01T02:24:24.5Z,1,REGULAR,substitution,in,[],202687,,,1610612741,22,17,2022-12-01T02:24:48Z,950000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M31.00S,2022-12-01T02:24:24.5Z,1,REGULAR,substitution,in,[],1629013,,,1610612741,22,17,2022-12-01T02:24:48Z,960000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M31.00S,2022-12-01T02:24:24.5Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,22,17,2022-12-01T02:24:48Z,970000,False,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M19.00S,2022-12-01T02:24:56.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,72.7496714848883,17.647058823529413,1610612741,22,20,2022-12-01T02:29:52Z,980000,False,-162.0,204.0,1,right,A. Caruso 26' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1627936, 201942]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,26.01,Made,,,,,,,3.0,D. DeRozan,201942.0,1.0,,,,,,,,
100,PT03M08.00S,2022-12-01T02:25:08.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,16.507884362680684,70.58823529411765,1610612756,24,20,2022-12-01T02:25:15Z,1000000,False,-103.0,103.0,1,left,D. Booker 14' pullup Jump Shot (4 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,14.54,Made,,,,,,,4.0,,,,,,,,,,,
101,PT03M08.00S,2022-12-01T02:25:11.7Z,1,REGULAR,foul,personal,['1freethrow'],1627936,,,1610612756,24,20,2022-12-01T02:25:51Z,1010000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Booker 1 FT),"[1627936, 1626164]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,,,,2530.0,,,,,,,,1.0,0.0,Booker,1626164.0,,
103,PT03M08.00S,2022-12-01T02:25:19.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,24,20,2022-12-01T02:25:50Z,1030000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M08.00S,2022-12-01T02:25:19.2Z,1,REGULAR,substitution,out,[],1629632,,,1610612756,24,20,2022-12-01T02:25:50Z,1040000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M08.00S,2022-12-01T02:25:19.2Z,1,REGULAR,substitution,out,[],202696,,,1610612756,24,20,2022-12-01T02:25:50Z,1050000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M08.00S,2022-12-01T02:25:19.2Z,1,REGULAR,substitution,out,[],201942,,,1610612756,24,20,2022-12-01T02:25:50Z,1060000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M08.00S,2022-12-01T02:25:19.2Z,1,REGULAR,substitution,in,[],1627814,,,1610612756,24,20,2022-12-01T02:25:50Z,1070000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M08.00S,2022-12-01T02:25:19.2Z,1,REGULAR,substitution,in,[],201609,,,1610612756,24,20,2022-12-01T02:25:50Z,1080000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M08.00S,2022-12-01T02:25:19.2Z,1,REGULAR,substitution,in,[],203083,,,1610612756,24,20,2022-12-01T02:25:50Z,1090000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M08.00S,2022-12-01T02:25:19.2Z,1,REGULAR,substitution,in,[],203897,,,1610612756,24,20,2022-12-01T02:25:50Z,1100000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M08.00S,2022-12-01T02:25:52.6Z,1,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,25,20,2022-12-01T02:25:52Z,1110000,False,,,0,,D. Booker Free Throw 1 of 1 (5 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
112,PT02M50.00S,2022-12-01T02:26:09.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203083,87.72996057818659,37.00980392156863,1610612741,25,22,2022-12-01T02:26:15Z,1120000,False,-65.0,63.0,1,right,A. Drummond 9' Hook (2 PTS) (G. Dragic 1 AST),"[203083, 201609]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Left,9.04,Made,,,,,,,2.0,G. Dragic,201609.0,1.0,,,,,,,,
114,PT02M22.00S,2022-12-01T02:26:36.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202687,16.376478318002626,50.98039215686274,1610612756,25,22,2022-12-01T02:26:42Z,1140000,False,-5.0,101.0,1,left,MISS B. Biyombo 10' Hook,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,10.15,Missed,,,,,,,,,,,,,,,,,,
115,PT02M19.00S,2022-12-01T02:26:39.1Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,25,22,2022-12-01T02:26:39Z,1150000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT02M10.00S,2022-12-01T02:26:48.0Z,1,REGULAR,3pt,Jump Shot,[],201609,67.88764783180025,32.59803921568628,1610612741,25,22,2022-12-01T02:31:58Z,1160000,False,-87.0,249.0,1,right,MISS G. Dragic 26' pullup 3PT,[201609],1610612741.0,CHI,pullup,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,26.41,Missed,,,,,,,,,,,,,,,,,,
117,PT02M08.00S,2022-12-01T02:26:50.0Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,25,22,2022-12-01T02:26:53Z,1170000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT01M57.00S,2022-12-01T02:27:01.7Z,1,REGULAR,3pt,Jump Shot,[],1627814,31.61957950065703,39.705882352941174,1610612756,28,22,2022-12-01T02:32:21Z,1180000,False,51.0,245.0,1,left,D. Lee 25' 3PT  (3 PTS) (D. Booker 3 AST),"[1627814, 1626164]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,25.01,Made,,,,,,,3.0,D. Booker,1626164.0,3.0,,,,,,,,
120,PT01M32.00S,2022-12-01T02:27:25.6Z,1,REGULAR,3pt,Jump Shot,[],203897,76.2976346911958,13.23529411764706,1610612741,28,22,2022-12-01T02:32:50Z,1200000,False,-184.0,170.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
121,PT01M29.00S,2022-12-01T02:27:28.6Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,28,22,2022-12-01T02:27:31Z,1210000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,120.0,2.0,1.0,1.0,,,,,,,,,,,,,,
122,PT01M27.00S,2022-12-01T02:27:33.5Z,1,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612741,28,22,2022-12-01T02:28:15Z,1220000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (LaVine 2 FT),"[1626164, 203897]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,,,,1.0,0.0,LaVine,203897.0,,
124,PT01M27.00S,2022-12-01T02:27:56.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,28,22,2022-12-01T02:27:56Z,1240000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M27.00S,2022-12-01T02:28:21.6Z,1,REGULAR,substitution,out,[],1628470,,,1610612741,28,22,2022-12-01T02:30:16Z,1250000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M27.00S,2022-12-01T02:28:21.6Z,1,REGULAR,substitution,in,[],1630688,,,1610612741,28,22,2022-12-01T02:30:16Z,1260000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M27.00S,2022-12-01T02:30:35.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203897,,,1610612741,28,23,2022-12-01T02:30:53Z,1270000,False,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
128,PT01M27.00S,2022-12-01T02:30:35.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203897,,,1610612741,28,23,2022-12-01T02:30:53Z,1280000,False,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
129,PT01M25.00S,2022-12-01T02:30:37.9Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,28,23,2022-12-01T02:30:53Z,1290000,False,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,,
130,PT01M10.00S,2022-12-01T02:31:05.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,13.091327201051248,50.0,1610612756,30,23,2022-12-01T02:31:12Z,1300000,False,0.0,71.0,1,left,D. Booker 7' fadeaway Jump Shot (7 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,,,,,,,7.0,,,,,,,,,,,
131,PT00M53.90S,2022-12-01T02:31:23.6Z,1,REGULAR,turnover,double dribble,[],203083,,,1610612741,30,23,2022-12-01T02:31:32Z,1310000,False,,,0,,A. Drummond double dribble TURNOVER (1 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,,,,,,,,,,,,
132,PT00M28.90S,2022-12-01T02:32:03.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626164,12.828515111695138,45.588235294117645,1610612756,30,23,2022-12-01T02:32:11Z,1320000,False,22.0,68.0,1,left,MISS D. Booker 7' driving Hook - blocked,"[1626164, 203083]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0
133,PT00M28.90S,2022-12-01T02:32:03.0Z,1,REGULAR,block,,[],203083,,,1610612756,30,23,2022-12-01T02:32:06Z,1330000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT00M28.90S,2022-12-01T02:32:03.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,30,23,2022-12-01T02:32:11Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,132.0,,,,,,,,,,,,,,,,,
135,PT00M28.40S,2022-12-01T02:32:07.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,30,23,2022-12-01T02:35:03Z,1350000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2530.0,,,,,,,,,,,,,
136,PT00M13.00S,2022-12-01T02:32:33.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612741,30,23,2022-12-01T02:32:40Z,1360000,False,,,0,,I. Wainright shooting personal FOUL (1 PF) (LaVine 2 FT),"[1630688, 203897]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,1.0,0.0,LaVine,203897.0,,
138,PT00M13.00S,2022-12-01T02:32:59.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,30,24,2022-12-01T02:32:59Z,1380000,False,,,0,,Z. LaVine Free Throw 1 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
139,PT00M13.00S,2022-12-01T02:33:17.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,30,25,2022-12-01T02:33:17Z,1390000,False,,,0,,Z. LaVine Free Throw 2 of 2 (5 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
140,PT00M00.00S,2022-12-01T02:33:33.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,4.944152431011826,71.32352941176471,1610612756,32,25,2022-12-01T02:33:40Z,1400000,False,-107.0,-6.0,1,left,D. Booker 10' fadeaway Jump Shot (9 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,10.68,Made,,,,,,,9.0,,,,,,,,,,,
141,PT00M00.00S,2022-12-01T02:33:38.5Z,1,REGULAR,period,end,[],0,,,1610612741,32,25,2022-12-01T02:33:38Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-12-01T02:35:41.2Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612741,32,25,2022-12-01T02:35:58Z,1420000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-12-01T02:35:41.2Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612741,32,25,2022-12-01T02:35:58Z,1430000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-12-01T02:36:11.5Z,2,REGULAR,period,start,[],0,,,1610612741,32,25,2022-12-01T02:36:11Z,1440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M49.00S,2022-12-01T02:36:22.4Z,2,REGULAR,3pt,Jump Shot,[],201609,70.90998685939553,78.43137254901961,1610612741,32,25,2022-12-01T02:36:30Z,1450000,False,142.0,221.0,1,right,MISS G. Dragic 26' 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
146,PT11M47.00S,2022-12-01T02:36:24.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,32,25,2022-12-01T02:36:30Z,1460000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,145.0,,,,,,,,,,,,,,,,,
148,PT11M35.00S,2022-12-01T02:36:47.1Z,2,REGULAR,3pt,Jump Shot,[],1627814,30.042706964520367,31.862745098039213,1610612756,35,25,2022-12-01T02:36:57Z,1480000,False,91.0,230.0,1,left,D. Lee 24' 3PT  (6 PTS) (L. Shamet 1 AST),"[1627814, 1629013]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,24.71,Made,,,,,,,6.0,L. Shamet,1629013.0,1.0,,,,,,,,
150,PT11M16.00S,2022-12-01T02:37:05.7Z,2,REGULAR,2pt,Jump Shot,[],203897,87.99277266754271,28.921568627450984,1610612741,35,25,2022-12-01T02:37:10Z,1500000,False,-105.0,60.0,1,right,MISS Z. LaVine 12' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,12.15,Missed,,,,,,,,,,,,,,,,,,
151,PT11M13.00S,2022-12-01T02:37:08.7Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,35,25,2022-12-01T02:37:10Z,1510000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Left,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT11M00.00S,2022-12-01T02:37:22.5Z,2,REGULAR,3pt,Jump Shot,[],1630688,5.995400788436268,2.941176470588235,1610612756,35,25,2022-12-01T02:37:39Z,1520000,False,235.0,4.0,1,left,MISS I. Wainright 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
153,PT10M58.00S,2022-12-01T02:37:27.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,35,25,2022-12-01T02:37:27Z,1530000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,152.0,3.0,2.0,1.0,,,,,,,,,,,,,,
154,PT10M58.00S,2022-12-01T02:37:28.4Z,2,REGULAR,foul,personal,[],1627814,,,1610612741,35,25,2022-12-01T02:37:32Z,1540000,False,,,0,,D. Lee personal FOUL (1 PF),"[1627814, 203083]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,,,,1.0,0.0,Drummond,203083.0,,
156,PT10M41.00S,2022-12-01T02:38:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,92.59198423127464,50.73529411764706,1610612741,35,27,2022-12-01T02:38:07Z,1560000,False,4.0,17.0,1,right,J. Green cutting Layup (2 PTS) (Z. LaVine 4 AST),"[1629750, 203897]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,2.0,Z. LaVine,203897.0,4.0,,,,,,,,
158,PT10M27.00S,2022-12-01T02:38:16.6Z,2,REGULAR,2pt,Jump Shot,[],202687,10.463206307490145,31.127450980392158,1610612756,35,27,2022-12-01T02:40:10Z,1580000,False,94.0,46.0,1,left,MISS B. Biyombo 10' floating Shot,[202687],1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Right,10.5,Missed,,,,,,,,,,,,,,,,,,
159,PT10M25.00S,2022-12-01T02:38:18.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,35,27,2022-12-01T02:38:25Z,1590000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,158.0,4.0,3.0,1.0,,,,,,,,,,,,,,
160,PT10M13.00S,2022-12-01T02:38:31.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.06636005256242,49.50980392156863,1610612741,35,27,2022-12-01T02:38:37Z,1600000,False,-2.0,22.0,1,right,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
161,PT10M10.00S,2022-12-01T02:38:34.3Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,35,27,2022-12-01T02:38:37Z,1610000,False,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,160.0,3.0,3.0,0.0,,,,,,,,,,,,,,
162,PT09M53.00S,2022-12-01T02:38:51.1Z,2,REGULAR,3pt,Jump Shot,[],1629013,5.732588699080158,95.34313725490196,1610612756,35,27,2022-12-01T02:38:55Z,1620000,False,-227.0,1.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
163,PT09M51.00S,2022-12-01T02:38:53.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,35,27,2022-12-01T02:38:55Z,1630000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,162.0,5.0,4.0,1.0,,,,,,,,,,,,,,
164,PT09M41.00S,2022-12-01T02:39:03.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,92.9862023653088,49.50980392156863,1610612741,35,29,2022-12-01T02:39:07Z,1640000,False,-2.0,13.0,1,right,A. Drummond cutting DUNK (4 PTS) (A. Caruso 1 AST),"[203083, 1627936]",1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,4.0,A. Caruso,1627936.0,1.0,,,,,,,,
166,PT09M20.00S,2022-12-01T02:39:24.4Z,2,REGULAR,3pt,Jump Shot,[],1629013,31.09395532194481,39.950980392156865,1610612756,38,29,2022-12-01T02:39:30Z,1660000,False,50.0,240.0,1,left,L. Shamet 24' 3PT pullup (3 PTS),[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,24.5,Made,,,,,,,3.0,,,,,,,,,,,
167,PT08M59.00S,2022-12-01T02:39:45.5Z,2,REGULAR,3pt,Jump Shot,[],203897,70.12155059132719,74.01960784313727,1610612741,38,29,2022-12-01T02:39:50Z,1670000,False,120.0,228.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
