actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
85,PT05M19.00S,2023-03-26T02:24:44.7Z,1,REGULAR,foul,personal,[],1629013,,,1610612755,8,12,2023-03-26T02:25:12Z,830000,False,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 202699]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Right,,,,,,,,,202049.0,,,,,,2.0,0.0,Harris,202699.0,,
87,PT05M13.00S,2023-03-26T02:25:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,9.411957950065702,61.51960784313726,1610612755,8,12,2023-03-26T02:28:05Z,850000,False,-58.0,36.0,1,left,MISS S. Milton 6' driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,6.79,Missed,,,,,,,,,,,,,,,,,,
88,PT05M11.00S,2023-03-26T02:25:08.9Z,1,REGULAR,rebound,defensive,[],202687,,,1610612756,8,12,2023-03-26T02:25:08Z,860000,False,,,0,,B. Biyombo REBOUND (Off:3 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,87.0,5.0,2.0,3.0,,,,,,,,,,,,
89,PT04M58.00S,2023-03-26T02:25:22.3Z,1,REGULAR,3pt,Jump Shot,[],1629013,64.07687253613666,50.73529411764706,1610612756,8,12,2023-03-26T02:28:40Z,870000,False,4.0,285.0,1,right,MISS L. Shamet 28' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,28.52,Missed,,,,,,,,,,,,,,,,,,
90,PT04M54.00S,2023-03-26T02:25:26.3Z,1,REGULAR,rebound,offensive,[],101108,,,1610612756,8,12,2023-03-26T02:25:27Z,880000,False,,,0,,C. Paul REBOUND (Off:1 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,
91,PT04M51.00S,2023-03-26T02:25:28.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],101108,93.64323258869908,97.05882352941177,1610612756,11,12,2023-03-26T02:29:32Z,890000,False,235.0,7.0,1,right,C. Paul 3PT step back (3 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,Right Corner 3,24+ Right,23.54,Made,,,,,,,,,3.0,,,,,,,,,
92,PT04M26.00S,2023-03-26T02:25:53.8Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,11,12,2023-03-26T02:26:51Z,900000,False,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1629013]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left,,,,,,,,,,1.0,,,,,,,,,Shamet,1629013.0
93,PT04M26.00S,2023-03-26T02:25:53.8Z,1,REGULAR,steal,,[],1629013,,,1610612756,11,12,2023-03-26T02:25:56Z,910000,False,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
94,PT04M18.00S,2023-03-26T02:26:00.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629013,88.78120893561103,44.11764705882353,1610612756,11,12,2023-03-26T02:30:02Z,920000,False,-29.0,53.0,1,right,MISS L. Shamet 6' running Layup,[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,,
95,PT04M17.00S,2023-03-26T02:26:01.5Z,1,REGULAR,rebound,offensive,[],203933,,,1610612756,11,12,2023-03-26T02:30:02Z,930000,False,,,0,,T. Warren REBOUND (Off:1 Def:0),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,,,94.0,1.0,0.0,1.0,,,,,,,,,,,,
96,PT04M17.00S,2023-03-26T02:26:06.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203933,90.62089356110381,44.85294117647059,1610612756,11,12,2023-03-26T02:30:37Z,940000,False,-26.0,36.0,1,right,MISS T. Warren tip Layup,[203933],1610612756.0,PHX,tip,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,,
97,PT04M17.00S,2023-03-26T02:26:06.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,11,12,2023-03-26T02:26:13Z,950000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,
98,PT04M17.00S,2023-03-26T02:26:10.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203954,7.046649145860711,50.49019607843137,1610612755,11,12,2023-03-26T02:31:05Z,960000,False,-2.0,14.0,1,left,MISS J. Embiid running Layup,[203954],1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
100,PT04M17.00S,2023-03-26T02:26:10.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,11,12,2023-03-26T02:26:17Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,98.0,,,,,,,,,,,,,,,
101,PT04M17.00S,2023-03-26T02:26:16.0Z,1,REGULAR,substitution,out,[],202687,,,1610612755,11,12,2023-03-26T02:26:18Z,990000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M17.00S,2023-03-26T02:26:16.0Z,1,REGULAR,substitution,in,[],1629111,,,1610612755,11,12,2023-03-26T02:26:18Z,1000000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M10.00S,2023-03-26T02:26:33.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,33.065045992115635,51.470588235294116,1610612755,11,12,2023-03-26T02:26:40Z,1010000,False,-7.0,258.0,1,left,MISS J. McDaniels 25' 3PT,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
104,PT04M06.00S,2023-03-26T02:26:37.0Z,1,REGULAR,rebound,defensive,[],203933,,,1610612756,11,12,2023-03-26T02:26:40Z,1020000,False,,,0,,T. Warren REBOUND (Off:1 Def:1),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Center,,,,,103.0,2.0,1.0,1.0,,,,,,,,,,,,
105,PT03M55.00S,2023-03-26T02:26:47.9Z,1,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612756,11,12,2023-03-26T02:26:54Z,1030000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Booker 2 FT),"[1629667, 1626164]",1610612755.0,PHI,shooting,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,202058.0,,,,,,1.0,0.0,Booker,1626164.0,,
107,PT03M55.00S,2023-03-26T02:27:16.6Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,12,12,2023-03-26T02:27:16Z,1050000,False,,,0,,D. Booker Free Throw 1 of 2 (6 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
108,PT03M55.00S,2023-03-26T02:27:17.3Z,1,REGULAR,substitution,out,[],202699,,,1610612756,12,12,2023-03-26T02:27:21Z,1060000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M55.00S,2023-03-26T02:27:17.3Z,1,REGULAR,substitution,in,[],200782,,,1610612756,12,12,2023-03-26T02:27:21Z,1070000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M55.00S,2023-03-26T02:27:37.4Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,13,12,2023-03-26T02:27:37Z,1080000,False,,,0,,D. Booker Free Throw 2 of 2 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
111,PT03M46.00S,2023-03-26T02:27:52.6Z,1,REGULAR,foul,personal,[],1629013,,,1610612755,13,12,2023-03-26T02:27:59Z,1090000,False,,,0,,L. Shamet personal FOUL (3 PF),"[1629013, 1627777]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Center,,,,,,,,,202058.0,,,,,,3.0,0.0,Niang,1627777.0,,
113,PT03M46.00S,2023-03-26T02:28:08.0Z,1,REGULAR,substitution,out,[],1629013,,,1610612755,13,12,2023-03-26T02:28:11Z,1110000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M46.00S,2023-03-26T02:28:08.0Z,1,REGULAR,substitution,in,[],203082,,,1610612755,13,12,2023-03-26T02:28:11Z,1120000,False,,,0,,SUB in: T. Ross,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M39.00S,2023-03-26T02:28:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,9.017739816031538,39.705882352941174,1610612755,13,12,2023-03-26T02:28:34Z,1130000,False,51.0,32.0,1,left,MISS S. Milton 6' driving Layup - blocked,"[1629003, 203933]",1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,Warren,203933.0,,,,,,,,,,,,,,,,
116,PT03M39.00S,2023-03-26T02:28:26.4Z,1,REGULAR,block,,[],203933,,,1610612755,13,12,2023-03-26T02:28:29Z,1140000,False,,,0,,T. Warren BLOCK (1 BLK),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT03M36.00S,2023-03-26T02:28:29.4Z,1,REGULAR,rebound,offensive,[],1629003,,,1610612755,13,12,2023-03-26T02:28:34Z,1150000,False,,,0,,S. Milton REBOUND (Off:1 Def:0),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,115.0,1.0,0.0,1.0,,,,,,,,,,,,
119,PT03M34.00S,2023-03-26T02:28:31.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],200782,7.5722733245729295,4.411764705882353,1610612755,13,15,2023-03-26T02:28:39Z,1170000,False,228.0,19.0,1,left,P. Tucker 3PT  (5 PTS) (S. Milton 1 AST),"[200782, 1629003]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,22.87,Made,,,,,,,,,5.0,S. Milton,1629003.0,1.0,,,,,,
121,PT03M16.00S,2023-03-26T02:28:49.9Z,1,REGULAR,3pt,Jump Shot,[],203082,74.85216819973719,13.480392156862745,1610612756,16,15,2023-03-26T02:28:54Z,1190000,False,-183.0,184.0,1,right,T. Ross 25' 3PT  (3 PTS) (C. Paul 2 AST),"[203082, 101108]",1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,25.92,Made,,,,,,,,,3.0,C. Paul,101108.0,2.0,,,,,,
123,PT03M01.00S,2023-03-26T02:29:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.732588699080158,56.127450980392155,1610612755,16,17,2023-03-26T02:29:12Z,1210000,False,-31.0,1.0,1,left,J. Embiid cutting Layup (4 PTS) (G. Niang 1 AST),"[203954, 1627777]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,,,4.0,G. Niang,1627777.0,1.0,,,,,,
125,PT03M01.00S,2023-03-26T02:29:09.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203082,,,1610612755,16,17,2023-03-26T02:29:16Z,1230000,False,,,0,,T. Ross shooting personal FOUL (1 PF) (Embiid 1 FT),"[203082, 203954]",1610612756.0,PHX,shooting,,,Ross,T. Ross,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627964.0,,,,,,1.0,0.0,Embiid,203954.0,,
127,PT03M01.00S,2023-03-26T02:29:16.9Z,1,REGULAR,substitution,out,[],101108,,,1610612755,16,17,2023-03-26T02:30:02Z,1250000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M01.00S,2023-03-26T02:29:16.9Z,1,REGULAR,substitution,in,[],1626166,,,1610612755,16,17,2023-03-26T02:30:02Z,1260000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M01.00S,2023-03-26T02:29:36.5Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,16,18,2023-03-26T02:29:36Z,1270000,False,,,0,,J. Embiid Free Throw 1 of 1 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
130,PT02M41.00S,2023-03-26T02:29:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,85.75886990801577,45.83333333333333,1610612756,18,18,2023-03-26T02:30:04Z,1280000,False,-21.0,81.0,1,right,C. Payne 8' driving floating Jump Shot (2 PTS) (D. Booker 1 AST),"[1626166, 1626164]",1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,8.4,Made,,,,,,,,,2.0,D. Booker,1626164.0,1.0,,,,,,
132,PT02M25.00S,2023-03-26T02:30:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,9.280551905387648,59.31372549019608,1610612755,18,20,2023-03-26T02:30:21Z,1300000,False,-47.0,35.0,1,left,J. Embiid driving Layup (7 PTS) (G. Niang 2 AST),"[203954, 1627777]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,5.81,Made,,,,,,,,,7.0,G. Niang,1627777.0,2.0,,,,,,
134,PT02M13.00S,2023-03-26T02:30:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,88.78120893561103,43.13725490196079,1610612756,20,20,2023-03-26T02:30:32Z,1320000,False,-34.0,53.0,1,right,D. Booker 6' driving finger roll Layup (9 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,,,,,9.0,,,,,,,,,
135,PT02M04.00S,2023-03-26T02:30:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,10.463206307490145,50.0,1610612755,20,22,2023-03-26T02:30:43Z,1330000,False,0.0,46.0,1,left,J. Embiid Layup (9 PTS) (S. Milton 2 AST),"[203954, 1629003]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,4.59,Made,,,,,,,,,9.0,S. Milton,1629003.0,2.0,,,,,,
137,PT01M58.00S,2023-03-26T02:30:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,89.70105124835742,58.82352941176471,1610612756,22,22,2023-03-26T02:38:44Z,1350000,False,44.0,44.0,1,right,D. Booker 6' driving Layup (11 PTS) (C. Payne 1 AST),"[1626164, 1626166]",1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,,,,,,,,,11.0,C. Payne,1626166.0,1.0,,,,,,
139,PT01M52.00S,2023-03-26T02:30:47.3Z,1,REGULAR,3pt,Jump Shot,[],1627777,26.757555847568987,82.59803921568627,1610612755,22,22,2023-03-26T02:30:55Z,1370000,False,-163.0,199.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
140,PT01M52.00S,2023-03-26T02:30:47.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,22,22,2023-03-26T02:30:55Z,1380000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,
141,PT01M44.00S,2023-03-26T02:30:58.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612756,22,22,2023-03-26T02:31:09Z,1390000,False,,,0,,G. Niang shooting personal FOUL (1 PF) (Booker 2 FT),"[1627777, 1626164]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627964.0,,,,,,1.0,0.0,Booker,1626164.0,,
143,PT01M44.00S,2023-03-26T02:31:11.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,22,22,2023-03-26T02:31:11Z,1410000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M44.00S,2023-03-26T02:33:36.5Z,1,REGULAR,substitution,out,[],203954,,,1610612756,22,22,2023-03-26T02:34:02Z,1420000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M44.00S,2023-03-26T02:33:36.5Z,1,REGULAR,substitution,in,[],1630194,,,1610612756,22,22,2023-03-26T02:34:02Z,1430000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M44.00S,2023-03-26T02:34:04.1Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,23,22,2023-03-26T02:34:04Z,1440000,False,,,0,,D. Booker Free Throw 1 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
147,PT01M44.00S,2023-03-26T02:34:18.1Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,24,22,2023-03-26T02:34:18Z,1450000,False,,,0,,D. Booker Free Throw 2 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
148,PT01M23.00S,2023-03-26T02:34:40.6Z,1,REGULAR,3pt,Jump Shot,[],1629667,10.726018396846255,3.9215686274509802,1610612755,24,22,2023-03-26T02:35:47Z,1460000,False,230.0,48.0,1,left,MISS J. McDaniels 3PT,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
149,PT01M21.00S,2023-03-26T02:34:42.7Z,1,REGULAR,rebound,defensive,[],203082,,,1610612756,24,22,2023-03-26T02:34:42Z,1470000,False,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Right Corner 3,24+ Right,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,
150,PT01M05.00S,2023-03-26T02:34:58.5Z,1,REGULAR,3pt,Jump Shot,[],203082,69.20170827858082,74.75490196078431,1610612756,24,22,2023-03-26T02:35:50Z,1480000,False,124.0,237.0,1,right,MISS T. Ross 26' 3PT,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
151,PT01M03.00S,2023-03-26T02:35:00.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,24,22,2023-03-26T02:35:50Z,1490000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,150.0,,,,,,,,,,,,,,,
153,PT01M03.00S,2023-03-26T02:35:04.4Z,1,REGULAR,substitution,out,[],200782,,,1610612755,24,22,2023-03-26T02:35:22Z,1510000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M03.00S,2023-03-26T02:35:04.4Z,1,REGULAR,substitution,in,[],1630178,,,1610612755,24,22,2023-03-26T02:35:22Z,1520000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M53.70S,2023-03-26T02:35:37.3Z,1,REGULAR,3pt,Jump Shot,[],1629003,7.046649145860711,94.36274509803921,1610612755,24,22,2023-03-26T02:35:53Z,1530000,False,-222.0,14.0,1,left,MISS S. Milton 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,22.22,Missed,,,,,,,,,,,,,,,,,,
156,PT00M50.60S,2023-03-26T02:35:40.4Z,1,REGULAR,rebound,defensive,[],203933,,,1610612756,24,22,2023-03-26T02:35:53Z,1540000,False,,,0,,T. Warren REBOUND (Off:1 Def:2),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,,,,,155.0,3.0,2.0,1.0,,,,,,,,,,,,
157,PT00M36.20S,2023-03-26T02:35:54.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,88.51839684625493,59.80392156862745,1610612756,24,22,2023-03-26T02:45:39Z,1550000,False,49.0,55.0,1,right,MISS D. Booker 7' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
159,PT00M32.80S,2023-03-26T02:35:58.3Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,24,22,2023-03-26T02:36:04Z,1570000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,,
160,PT00M27.50S,2023-03-26T02:36:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,9.280551905387648,39.46078431372549,1610612755,24,22,2023-03-26T02:43:55Z,1580000,False,53.0,35.0,1,left,MISS J. McDaniels 6' cutting Layup - blocked,"[1629667, 1629111]",1610612755.0,PHI,cutting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,Landale,1629111.0,,,,,,,,,,,,,,,,
161,PT00M27.50S,2023-03-26T02:36:03.7Z,1,REGULAR,block,,[],1629111,,,1610612755,24,22,2023-03-26T02:36:06Z,1590000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
162,PT00M27.50S,2023-03-26T02:36:03.7Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,24,22,2023-03-26T02:36:16Z,1600000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,160.0,1.0,0.0,1.0,,,,,,,,,,,,
163,PT00M27.50S,2023-03-26T02:36:07.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612755,24,22,2023-03-26T02:36:15Z,1610000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Reed 2 FT),"[1626166, 1630194]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627964.0,,,,,,1.0,0.0,Reed,1630194.0,,
165,PT00M27.50S,2023-03-26T02:36:29.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630194,,,1610612755,24,23,2023-03-26T02:36:29Z,1630000,False,,,0,,P. Reed Free Throw 1 of 2 (1 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
166,PT00M27.50S,2023-03-26T02:36:45.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630194,,,1610612755,24,24,2023-03-26T02:36:45Z,1640000,False,,,0,,P. Reed Free Throw 2 of 2 (2 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
167,PT00M07.10S,2023-03-26T02:37:12.5Z,1,REGULAR,2pt,Jump Shot,[],203933,92.72339027595268,69.36274509803921,1610612756,26,24,2023-03-26T02:37:16Z,1650000,False,97.0,16.0,1,right,T. Warren 9' Jump Shot (2 PTS) (T. Ross 1 AST),"[203933, 203082]",1610612756.0,PHX,,,,Warren,T. Warren,,,,,Mid-Range,8-16 Right,9.81,Made,,,,,,,,,2.0,T. Ross,203082.0,1.0,,,,,,
169,PT00M00.00S,2023-03-26T02:37:24.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,6.783837056504599,94.6078431372549,1610612755,26,24,2023-03-26T02:37:30Z,1670000,False,-223.0,11.0,1,left,MISS T. Maxey fadeaway 3PT,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,22.33,Missed,,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2023-03-26T02:37:26.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,26,24,2023-03-26T02:37:26Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,169.0,,,,,,,,,,,,,,,
171,PT00M00.00S,2023-03-26T02:37:30.5Z,1,REGULAR,period,end,[],0,,,1610612755,26,24,2023-03-26T02:37:30Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-03-26T02:39:28.3Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612755,26,24,2023-03-26T02:39:42Z,1700000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-03-26T02:39:28.3Z,2,REGULAR,substitution,out,['startperiod'],1629667,,,1610612755,26,24,2023-03-26T02:39:42Z,1710000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
