actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT03M43.00S,2023-01-09T01:24:58.1Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,19,26,2023-01-09T01:25:03Z,900000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M43.00S,2023-01-09T01:25:21.8Z,1,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,19,27,2023-01-09T01:25:21Z,910000,False,,,0,,D. Mitchell Free Throw 3 of 3 (5 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
93,PT03M33.00S,2023-01-09T01:25:35.7Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612756,19,27,2023-01-09T01:25:42Z,920000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Lee 2 FT),"[1628378, 1627814]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Lee,1627814.0,,
95,PT03M33.00S,2023-01-09T01:26:08.0Z,1,REGULAR,freethrow,1 of 2,[],1627814,,,1610612756,20,27,2023-01-09T01:26:08Z,940000,False,,,0,,D. Lee Free Throw 1 of 2 (1 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
96,PT03M33.00S,2023-01-09T01:26:10.8Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,20,27,2023-01-09T01:26:18Z,950000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M33.00S,2023-01-09T01:26:10.8Z,1,REGULAR,substitution,out,[],1628378,,,1610612756,20,27,2023-01-09T01:26:18Z,960000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M33.00S,2023-01-09T01:26:10.8Z,1,REGULAR,substitution,in,[],1629006,,,1610612756,20,27,2023-01-09T01:26:18Z,970000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M33.00S,2023-01-09T01:26:10.8Z,1,REGULAR,substitution,in,[],1629636,,,1610612756,20,27,2023-01-09T01:26:18Z,980000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M33.00S,2023-01-09T01:26:39.9Z,1,REGULAR,freethrow,2 of 2,[],1627814,,,1610612756,21,27,2023-01-09T01:26:39Z,990000,False,,,0,,D. Lee Free Throw 2 of 2 (2 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
101,PT03M19.00S,2023-01-09T01:26:55.3Z,1,REGULAR,3pt,Jump Shot,[],1629636,31.488173455978973,38.48039215686275,1610612739,21,30,2023-01-09T01:34:13Z,1000000,False,58.0,243.0,1,left,D. Garland 25' 3PT pullup (11 PTS) (J. Allen 3 AST),"[1629636, 1628386]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,25.02,Made,11.0,,,,,,,,J. Allen,1628386.0,3.0,,,,,,,
103,PT02M58.00S,2023-01-09T01:27:15.8Z,1,REGULAR,2pt,Jump Shot,[],1630613,80.76544021024968,69.6078431372549,1610612756,21,30,2023-01-09T01:34:30Z,1020000,False,98.0,128.0,1,right,MISS D. Washington Jr. 16' pullup Shot,[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Right Center,16.14,Missed,,,,,,,,,,,,,,,,,,
104,PT02M56.00S,2023-01-09T01:27:17.8Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,21,30,2023-01-09T01:27:22Z,1030000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Right Center,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,
105,PT02M50.00S,2023-01-09T01:27:25.2Z,1,REGULAR,3pt,Jump Shot,[],201567,32.933639947437584,58.333333333333336,1610612739,21,30,2023-01-09T01:27:32Z,1040000,False,-42.0,257.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
106,PT02M46.00S,2023-01-09T01:27:29.2Z,1,REGULAR,rebound,defensive,[],1630613,,,1610612756,21,30,2023-01-09T01:27:32Z,1050000,False,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,
107,PT02M42.00S,2023-01-09T01:27:35.0Z,1,REGULAR,foul,personal,[],1626224,,,1610612756,21,30,2023-01-09T01:29:19Z,1060000,False,,,0,,C. Osman personal FOUL (1 PF),"[1626224, 1630613]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Washington Jr.,1630613.0,,
109,PT02M42.00S,2023-01-09T01:27:41.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,21,30,2023-01-09T01:27:41Z,1080000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M42.00S,2023-01-09T01:29:49.7Z,1,REGULAR,substitution,out,[],1628386,,,1610612756,21,30,2023-01-09T01:29:58Z,1090000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M42.00S,2023-01-09T01:29:49.7Z,1,REGULAR,substitution,in,[],1630596,,,1610612756,21,30,2023-01-09T01:29:58Z,1100000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M38.00S,2023-01-09T01:30:36.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,85.10183968462549,52.20588235294118,1610612756,21,30,2023-01-09T01:30:40Z,1110000,False,11.0,88.0,1,right,MISS D. Ayton 8' Hook,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,8.82,Missed,,,,,,,,,,,,,,,,,,
114,PT02M35.00S,2023-01-09T01:30:39.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,21,30,2023-01-09T01:30:40Z,1120000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,
115,PT02M19.00S,2023-01-09T01:30:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.719448094612352,42.64705882352941,1610612739,21,32,2023-01-09T01:31:02Z,1130000,False,37.0,95.0,1,left,C. LeVert 10' pullup Jump Shot (2 PTS) (E. Mobley 4 AST),"[1627747, 1630596]",1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,10.22,Made,2.0,,,,,,,,E. Mobley,1630596.0,4.0,,,,,,,
117,PT02M00.00S,2023-01-09T01:31:14.2Z,1,REGULAR,turnover,lost ball,[],1630613,,,1610612756,21,32,2023-01-09T01:31:24Z,1150000,False,,,0,,D. Washington Jr. lost ball TURNOVER (1 TO),"[1630613, 1627747]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Right Center,,,,1.0,LeVert,1627747.0,,,,,,,,,,,,,,
118,PT02M00.00S,2023-01-09T01:31:14.2Z,1,REGULAR,steal,,[],1627747,,,1610612739,21,32,2023-01-09T01:31:16Z,1160000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
119,PT01M53.00S,2023-01-09T01:31:20.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630596,5.601182654402102,49.50980392156863,1610612739,21,34,2023-01-09T01:38:40Z,1170000,False,2.0,0.0,1,left,E. Mobley running Layup (2 PTS) (C. LeVert 3 AST),"[1630596, 1627747]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.25,Made,2.0,,,,,,,,C. LeVert,1627747.0,3.0,,,,,,,
120,PT01M42.00S,2023-01-09T01:31:31.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630613,93.51182654402102,57.107843137254896,1610612756,23,34,2023-01-09T01:31:37Z,1180000,False,36.0,8.0,1,right,D. Washington Jr. driving Hook (2 PTS),[1630613],1610612756.0,PHX,driving,,,Washington Jr.,D. Washington Jr.,,,,,Restricted Area,0-8 Center,3.65,Made,2.0,,,,,,,,,,,,,,,,,
121,PT01M31.00S,2023-01-09T01:31:44.7Z,1,REGULAR,foul,personal,['2freethrow'],1630688,,,1610612739,23,34,2023-01-09T01:31:50Z,1190000,False,,,0,,I. Wainright shooting personal FOUL (1 PF) (Osman 2 FT),"[1630688, 1626224]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Osman,1626224.0,,
123,PT01M31.00S,2023-01-09T01:32:16.6Z,1,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,23,34,2023-01-09T01:32:50Z,1210000,False,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT01M31.00S,2023-01-09T01:32:16.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,23,34,2023-01-09T01:32:50Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,
125,PT01M31.00S,2023-01-09T01:32:17.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612739,23,34,2023-01-09T01:32:21Z,1230000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M31.00S,2023-01-09T01:32:17.4Z,1,REGULAR,substitution,in,[],1629111,,,1610612739,23,34,2023-01-09T01:32:21Z,1240000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M31.00S,2023-01-09T01:32:16.6Z,1,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,23,34,2023-01-09T01:32:50Z,1250000,False,,,0,,MISS C. Osman Free Throw 2 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT01M29.00S,2023-01-09T01:32:18.6Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,23,34,2023-01-09T01:32:50Z,1260000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,
129,PT01M07.00S,2023-01-09T01:33:07.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,87.33574244415243,59.55882352941176,1610612756,23,34,2023-01-09T01:33:13Z,1270000,False,48.0,67.0,1,right,MISS J. Landale 8' turnaround Hook,[1629111],1610612756.0,PHX,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Right,8.19,Missed,,,,,,,,,,,,,,,,,,
130,PT01M04.00S,2023-01-09T01:33:10.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,23,34,2023-01-09T01:33:13Z,1280000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,129.0,3.0,3.0,0.0,,,,,,,,,,
131,PT00M57.30S,2023-01-09T01:33:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,7.5722733245729295,50.98039215686274,1610612739,23,34,2023-01-09T01:33:24Z,1290000,False,-5.0,19.0,1,left,MISS E. Mobley Layup - blocked,"[1630596, 1629111]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,Landale,1629111.0
132,PT00M57.30S,2023-01-09T01:33:18.1Z,1,REGULAR,block,,[],1629111,,,1610612739,23,34,2023-01-09T01:33:20Z,1300000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
133,PT00M54.60S,2023-01-09T01:33:20.8Z,1,REGULAR,rebound,defensive,[],1630688,,,1610612756,23,34,2023-01-09T01:33:24Z,1310000,False,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,
134,PT00M50.80S,2023-01-09T01:33:25.7Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612756,23,34,2023-01-09T01:33:33Z,1320000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Washington Jr. 2 FT),"[1627747, 1630613]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,Washington Jr.,1630613.0,,
136,PT00M50.80S,2023-01-09T01:34:04.0Z,1,REGULAR,freethrow,1 of 2,[],1630613,,,1610612756,24,34,2023-01-09T01:34:27Z,1340000,False,,,0,,D. Washington Jr. Free Throw 1 of 2 (3 PTS),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
137,PT00M50.80S,2023-01-09T01:34:04.0Z,1,REGULAR,freethrow,2 of 2,[],1630613,,,1610612756,24,34,2023-01-09T01:34:27Z,1350000,False,,,0,,MISS D. Washington Jr. Free Throw 2 of 2,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
138,PT00M48.70S,2023-01-09T01:34:06.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,24,34,2023-01-09T01:34:27Z,1360000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,,,,,
139,PT00M34.60S,2023-01-09T01:34:39.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,11.908672798948752,50.0,1610612739,24,34,2023-01-09T01:41:07Z,1370000,False,0.0,59.0,1,left,MISS E. Mobley driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
140,PT00M32.40S,2023-01-09T01:34:42.0Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,24,34,2023-01-09T01:34:46Z,1380000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,
141,PT00M29.50S,2023-01-09T01:34:46.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612756,24,34,2023-01-09T01:34:59Z,1390000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Okogie 2 FT),"[1629636, 1629006]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Okogie,1629006.0,,
143,PT00M29.50S,2023-01-09T01:35:18.1Z,1,REGULAR,freethrow,1 of 2,[],1629006,,,1610612756,25,34,2023-01-09T01:35:18Z,1410000,False,,,0,,J. Okogie Free Throw 1 of 2 (1 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
144,PT00M29.50S,2023-01-09T01:35:18.6Z,1,REGULAR,substitution,out,[],1630613,,,1610612756,25,34,2023-01-09T01:35:22Z,1420000,False,,,0,,SUB out: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M29.50S,2023-01-09T01:35:18.6Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,25,34,2023-01-09T01:35:22Z,1430000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M29.50S,2023-01-09T01:35:40.5Z,1,REGULAR,freethrow,2 of 2,[],1629006,,,1610612756,26,34,2023-01-09T01:35:40Z,1440000,False,,,0,,J. Okogie Free Throw 2 of 2 (2 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
147,PT00M11.30S,2023-01-09T01:36:01.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629013,,,1610612739,26,34,2023-01-09T01:36:07Z,1450000,False,,,0,,L. Shamet personal FOUL (1 PF) (Garland 2 FT),"[1629013, 1629636]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Garland,1629636.0,,
149,PT00M11.30S,2023-01-09T01:36:33.4Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,26,35,2023-01-09T01:36:33Z,1470000,False,,,0,,D. Garland Free Throw 1 of 2 (12 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
150,PT00M11.30S,2023-01-09T01:36:33.9Z,1,REGULAR,substitution,out,[],201567,,,1610612739,26,35,2023-01-09T01:36:36Z,1480000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M11.30S,2023-01-09T01:36:33.9Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,26,35,2023-01-09T01:36:36Z,1490000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M11.30S,2023-01-09T01:36:38.8Z,1,REGULAR,substitution,out,[],1629006,,,1610612739,26,35,2023-01-09T01:36:46Z,1500000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M11.30S,2023-01-09T01:36:38.8Z,1,REGULAR,substitution,in,[],1628969,,,1610612739,26,35,2023-01-09T01:36:46Z,1510000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M11.30S,2023-01-09T01:36:33.4Z,1,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,26,35,2023-01-09T01:37:09Z,1520000,False,,,0,,MISS D. Garland Free Throw 2 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT00M09.80S,2023-01-09T01:36:34.9Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,26,35,2023-01-09T01:37:09Z,1530000,False,,,0,,J. Landale REBOUND (Off:0 Def:3),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,154.0,3.0,3.0,0.0,,,,,,,,,,
156,PT00M03.80S,2023-01-09T01:37:11.9Z,1,REGULAR,3pt,Jump Shot,[],1629013,67.7562417871222,66.91176470588235,1610612756,26,35,2023-01-09T01:42:39Z,1540000,False,85.0,251.0,1,right,MISS L. Shamet 26' pullup 3PT,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,,
157,PT00M01.00S,2023-01-09T01:37:14.7Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,26,35,2023-01-09T01:37:14Z,1550000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,156.0,4.0,4.0,0.0,,,,,,,,,,
158,PT00M00.00S,2023-01-09T01:37:16.6Z,1,REGULAR,3pt,Jump Shot,[],1627747,28.728646517739815,26.47058823529412,1610612739,26,35,2023-01-09T01:37:22Z,1560000,False,118.0,218.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2023-01-09T01:37:16.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,26,35,2023-01-09T01:37:22Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,158.0,,,,,,,,,,,,,
160,PT00M00.00S,2023-01-09T01:37:23.3Z,1,REGULAR,period,end,[],0,,,1610612739,26,35,2023-01-09T01:37:23Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-09T01:39:26.3Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,26,35,2023-01-09T01:39:43Z,1590000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-01-09T01:39:26.3Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,26,35,2023-01-09T01:39:43Z,1600000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-01-09T01:39:58.7Z,2,REGULAR,period,start,[],0,,,1610612739,26,35,2023-01-09T01:39:58Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M42.00S,2023-01-09T01:40:16.0Z,2,REGULAR,3pt,Jump Shot,[],201567,29.38567674113009,24.264705882352942,1610612739,26,35,2023-01-09T01:40:21Z,1620000,False,129.0,224.0,1,left,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
166,PT11M38.00S,2023-01-09T01:40:20.0Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,26,35,2023-01-09T01:40:21Z,1630000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,
167,PT11M24.00S,2023-01-09T01:40:33.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,91.80354796320631,44.85294117647059,1610612756,26,35,2023-01-09T01:40:39Z,1640000,False,-26.0,25.0,1,right,MISS D. Lee driving Layup,[1627814],1610612756.0,PHX,driving,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
168,PT11M24.00S,2023-01-09T01:40:33.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,26,35,2023-01-09T01:40:39Z,1650000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,167.0,,,,,,,,,,,,,
170,PT11M01.00S,2023-01-09T01:41:03.9Z,2,REGULAR,3pt,Jump Shot,[],1629636,35.8245729303548,40.931372549019606,1610612739,26,35,2023-01-09T01:41:09Z,1670000,False,45.0,284.0,1,left,MISS D. Garland 28' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,28.79,Missed,,,,,,,,,,,,,,,,,,
171,PT10M59.00S,2023-01-09T01:41:05.9Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,26,35,2023-01-09T01:41:09Z,1680000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,
172,PT10M48.00S,2023-01-09T01:41:20.4Z,2,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,26,35,2023-01-09T01:41:34Z,1690000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (2 TO),[1628969],1610612756.0,PHX,lost ball,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,2.0,,,,,,,,,,201639.0,,,,,,
173,PT10M31.00S,2023-01-09T01:41:52.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201567,5.469776609724048,52.450980392156865,1610612739,26,37,2023-01-09T01:41:56Z,1700000,False,-12.0,-1.0,1,left,K. Love cutting DUNK (2 PTS) (C. LeVert 4 AST),"[201567, 1627747]",1610612739.0,CLE,cutting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,,,,,,,,C. LeVert,1627747.0,4.0,,,,,,,
175,PT10M20.00S,2023-01-09T01:42:06.7Z,2,REGULAR,foul,offensive,[],1629111,,,1610612756,26,37,2023-01-09T01:42:18Z,1720000,False,,,0,,J. Landale offensive FOUL (1 PF),"[1629111, 1627747]",1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1627962.0,1.0,0.0,LeVert,1627747.0,,
