actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT06M10.00S,2022-10-26T02:15:19.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626164,,,1610612756,17,12,2022-10-26T02:15:19Z,850000,,,0,,D. Booker Free Throw 2 of 2 (7 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
86,PT05M57.00S,2022-10-26T02:15:34.6Z,1,REGULAR,2pt,Jump Shot,[],201939,23.73521681997372,59.31372549019608,1610612744,17,12,2022-10-26T02:15:41Z,860000,-47.0,171.0,1,left,MISS S. Curry 17' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,17.68,Missed,,,,,,,,,,,,,,,,,,
87,PT05M54.00S,2022-10-26T02:15:37.6Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,17,12,2022-10-26T02:15:41Z,870000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT05M48.00S,2022-10-26T02:15:44.3Z,1,REGULAR,3pt,Jump Shot,[],101108,67.7562417871222,28.921568627450984,1610612756,20,12,2022-10-26T02:15:48Z,880000,-105.0,251.0,1,right,C. Paul 27' 3PT  (6 PTS) (C. Johnson 1 AST),"[101108, 1629661]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,27.19,Made,,,,,6.0,C. Johnson,1629661.0,1.0,,,,,,,,,,
90,PT05M39.00S,2022-10-26T02:15:58.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,20,12,2022-10-26T02:15:58Z,900000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M39.00S,2022-10-26T02:18:32.6Z,1,REGULAR,substitution,out,[],202691,,,1610612744,20,12,2022-10-26T02:19:04Z,910000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M39.00S,2022-10-26T02:18:32.6Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,20,12,2022-10-26T02:19:04Z,920000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M33.00S,2022-10-26T02:19:30.2Z,1,REGULAR,turnover,lost ball,[],203110,,,1610612744,20,12,2022-10-26T02:19:33Z,930000,,,0,,D. Green lost ball TURNOVER (2 TO),"[203110, 1626164]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Booker,1626164.0,,
94,PT05M33.00S,2022-10-26T02:19:30.2Z,1,REGULAR,steal,,[],1626164,,,1610612756,20,12,2022-10-26T02:19:32Z,940000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
95,PT05M30.00S,2022-10-26T02:19:33.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,93.24901445466492,50.49019607843137,1610612756,22,12,2022-10-26T02:19:37Z,950000,2.0,11.0,1,right,D. Booker running DUNK (9 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,9.0,,,,,,,,,,,,,
97,PT05M12.00S,2022-10-26T02:20:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,4.944152431011826,50.245098039215684,1610612744,22,12,2022-10-26T02:20:13Z,970000,-1.0,-6.0,1,left,MISS A. Wiggins Layup,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
98,PT05M06.00S,2022-10-26T02:20:12.6Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,22,12,2022-10-26T02:20:13Z,980000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,97.0,2.0,1.0,1.0,,,,,,,,,,,,,,
99,PT05M06.00S,2022-10-26T02:20:12.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203952,5.590000152587891,50.0,1610612744,22,14,2022-10-26T02:20:18Z,990000,0.0,0.0,1,left,A. Wiggins tip Layup (7 PTS),[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
100,PT04M52.00S,2022-10-26T02:20:26.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,80.55190538764782,64.97395833333334,1610612756,22,14,2022-10-26T02:31:23Z,1000000,75.0,130.0,1,right,MISS C. Johnson 15' pullup Shot,[1629661],1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,15.03,Missed,,,,,,,,,,,,,,,,,,
101,PT04M51.00S,2022-10-26T02:20:27.4Z,1,REGULAR,rebound,offensive,[],1629661,,,1610612756,22,14,2022-10-26T02:31:23Z,1010000,,,0,,C. Johnson REBOUND (Off:2 Def:0),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,100.0,2.0,0.0,2.0,,,,,,,,,,,,,,
102,PT04M50.00S,2022-10-26T02:20:30.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629661,81.94809461235218,59.31372549019608,1610612756,22,14,2022-10-26T02:30:30Z,1020000,47.0,117.0,1,right,MISS C. Johnson 12' floating Shot,[1629661],1610612756.0,PHX,floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,12.61,Missed,,,,,,,,,,,,,,,,,,
103,PT04M49.00S,2022-10-26T02:20:31.4Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,22,14,2022-10-26T02:30:30Z,1030000,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,102.0,6.0,5.0,1.0,,,,,,,,,,,,,,
178,PT04M48.00S,2022-10-26T02:20:34.7Z,1,REGULAR,turnover,lost ball,[],1629028,,,1610612756,22,14,2022-10-26T02:29:54Z,1045000,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 203110]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Green,203110.0,,
179,PT04M48.00S,2022-10-26T02:20:34.7Z,1,REGULAR,steal,,[],203110,,,1610612744,22,14,2022-10-26T02:29:54Z,1052500,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT04M39.00S,2022-10-26T02:20:39.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1630164,6.1268068331143235,50.73529411764706,1610612744,22,16,2022-10-26T02:29:54Z,1060000,-4.0,5.0,1,left,J. Wiseman running DUNK (2 PTS) (J. Poole 1 AST),"[1630164, 1629673]",1610612744.0,GSW,running,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,,,
108,PT04M22.00S,2022-10-26T02:20:56.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612756,22,16,2022-10-26T02:21:04Z,1080000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Booker 2 FT),"[203952, 1626164]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,1.0,0.0,Booker,1626164.0,,,,,
110,PT04M22.00S,2022-10-26T02:21:32.6Z,1,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,23,16,2022-10-26T02:22:02Z,1100000,,,0,,D. Booker Free Throw 1 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
111,PT04M22.00S,2022-10-26T02:21:33.3Z,1,REGULAR,substitution,out,[],101108,,,1610612756,23,16,2022-10-26T02:21:49Z,1110000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M22.00S,2022-10-26T02:21:33.3Z,1,REGULAR,substitution,out,[],1629661,,,1610612756,23,16,2022-10-26T02:21:49Z,1120000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M22.00S,2022-10-26T02:21:33.3Z,1,REGULAR,substitution,out,[],203952,,,1610612756,23,16,2022-10-26T02:21:49Z,1130000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M22.00S,2022-10-26T02:21:33.3Z,1,REGULAR,substitution,out,[],203110,,,1610612756,23,16,2022-10-26T02:21:49Z,1140000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M22.00S,2022-10-26T02:21:33.3Z,1,REGULAR,substitution,in,[],1628470,,,1610612756,23,16,2022-10-26T02:21:49Z,1150000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M22.00S,2022-10-26T02:21:33.3Z,1,REGULAR,substitution,in,[],1626166,,,1610612756,23,16,2022-10-26T02:21:49Z,1160000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M22.00S,2022-10-26T02:21:33.3Z,1,REGULAR,substitution,in,[],1630541,,,1610612756,23,16,2022-10-26T02:21:49Z,1170000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M22.00S,2022-10-26T02:21:33.3Z,1,REGULAR,substitution,in,[],203210,,,1610612756,23,16,2022-10-26T02:21:49Z,1180000,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M22.00S,2022-10-26T02:21:32.6Z,1,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,23,16,2022-10-26T02:22:02Z,1190000,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
120,PT04M19.00S,2022-10-26T02:21:35.6Z,1,REGULAR,rebound,defensive,[],203210,,,1610612744,23,16,2022-10-26T02:22:02Z,1200000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT04M09.00S,2022-10-26T02:22:11.1Z,1,REGULAR,2pt,Jump Shot,[],201939,15.850854139290407,31.61764705882353,1610612744,23,16,2022-10-26T02:22:17Z,1210000,92.0,96.0,1,left,MISS S. Curry 13' driving floating bank Shot,[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,13.33,Missed,,,,,,,,,,,,,,,,,,
122,PT04M04.00S,2022-10-26T02:22:16.1Z,1,REGULAR,rebound,offensive,[],1630164,,,1610612744,23,16,2022-10-26T02:22:17Z,1220000,,,0,,J. Wiseman REBOUND (Off:1 Def:0),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Right,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,
123,PT04M04.00S,2022-10-26T02:22:16.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630164,5.590000152587891,50.0,1610612744,23,18,2022-10-26T02:22:16Z,1230000,0.0,0.0,1,left,J. Wiseman tip DUNK (4 PTS),[1630164],1610612744.0,GSW,tip,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
124,PT03M57.00S,2022-10-26T02:22:23.1Z,1,REGULAR,2pt,Jump Shot,[],1626166,93.24901445466492,27.205882352941174,1610612756,25,18,2022-10-26T02:22:26Z,1240000,-114.0,11.0,1,right,C. Payne 11' driving floating Jump Shot (2 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,11.45,Made,,,,,2.0,,,,,,,,,,,,,
125,PT03M36.00S,2022-10-26T02:22:44.2Z,1,REGULAR,3pt,Jump Shot,[],1630541,21.632720105124836,12.254901960784313,1610612744,25,21,2022-10-26T02:22:48Z,1250000,189.0,151.0,1,left,M. Moody 24' 3PT  (3 PTS) (S. Curry 1 AST),"[1630541, 201939]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,24.16,Made,,,,,3.0,S. Curry,201939.0,1.0,,,,,,,,,,
127,PT03M23.00S,2022-10-26T02:22:56.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.42247043363994,40.44117647058824,1610612756,25,21,2022-10-26T02:23:01Z,1270000,-48.0,122.0,1,right,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,13.11,Missed,,,,,,,,,,,,,,,,,,
128,PT03M21.00S,2022-10-26T02:22:58.9Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,25,21,2022-10-26T02:23:01Z,1280000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT03M09.00S,2022-10-26T02:23:14.2Z,1,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612744,25,21,2022-10-26T02:23:20Z,1290000,,,0,,D. Booker shooting personal FOUL (1 PF) (Moody 2 FT),"[1626164, 1630541]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2530.0,1.0,0.0,Moody,1630541.0,,,,,
131,PT03M09.00S,2022-10-26T02:23:43.6Z,1,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,25,22,2022-10-26T02:24:08Z,1310000,,,0,,M. Moody Free Throw 1 of 2 (4 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
132,PT03M09.00S,2022-10-26T02:23:44.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612744,25,22,2022-10-26T02:23:47Z,1320000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M09.00S,2022-10-26T02:23:44.4Z,1,REGULAR,substitution,in,[],1629111,,,1610612744,25,22,2022-10-26T02:23:47Z,1330000,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M09.00S,2022-10-26T02:23:43.6Z,1,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,25,22,2022-10-26T02:24:08Z,1340000,,,0,,MISS M. Moody Free Throw 2 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
135,PT03M06.00S,2022-10-26T02:23:46.6Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,25,22,2022-10-26T02:24:08Z,1350000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT02M51.00S,2022-10-26T02:24:19.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612756,25,22,2022-10-26T02:24:27Z,1360000,,,0,,J. Poole shooting personal FOUL (1 PF) (Payne 2 FT),"[1629673, 1626166]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202026.0,1.0,0.0,Payne,1626166.0,,,,,
138,PT02M51.00S,2022-10-26T02:24:42.4Z,1,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,26,22,2022-10-26T02:24:42Z,1380000,,,0,,C. Payne Free Throw 1 of 2 (3 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
139,PT02M51.00S,2022-10-26T02:24:43.2Z,1,REGULAR,substitution,out,[],201939,,,1610612756,26,22,2022-10-26T02:24:47Z,1390000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M51.00S,2022-10-26T02:24:43.2Z,1,REGULAR,substitution,in,[],1629660,,,1610612756,26,22,2022-10-26T02:24:47Z,1400000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M51.00S,2022-10-26T02:24:56.3Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,26,22,2022-10-26T02:24:58Z,1410000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M51.00S,2022-10-26T02:24:56.3Z,1,REGULAR,substitution,in,[],1629013,,,1610612756,26,22,2022-10-26T02:24:58Z,1420000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M51.00S,2022-10-26T02:25:12.7Z,1,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,27,22,2022-10-26T02:25:12Z,1430000,,,0,,C. Payne Free Throw 2 of 2 (4 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
144,PT02M28.00S,2022-10-26T02:25:40.7Z,1,REGULAR,3pt,Jump Shot,[],1630541,6.1268068331143235,97.30392156862744,1610612744,27,22,2022-10-26T02:25:45Z,1440000,-237.0,5.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
145,PT02M24.00S,2022-10-26T02:25:44.7Z,1,REGULAR,rebound,offensive,[],1630164,,,1610612744,27,22,2022-10-26T02:25:45Z,1450000,,,0,,J. Wiseman REBOUND (Off:2 Def:0),[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,Left Corner 3,24+ Left,,,144.0,2.0,0.0,2.0,,,,,,,,,,,,,,
146,PT02M17.00S,2022-10-26T02:25:50.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,19.92444152431012,8.333333333333332,1610612744,27,25,2022-10-26T02:25:55Z,1460000,208.0,135.0,1,left,J. Poole 24' 3PT step back (3 PTS),[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,24.81,Made,,,,,3.0,,,,,,,,,,,,,
147,PT02M04.00S,2022-10-26T02:26:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,88.91261498028909,41.911764705882355,1610612756,27,25,2022-10-26T02:26:10Z,1470000,-40.0,52.0,1,right,MISS D. Booker 6' turnaround Shot - blocked,"[1626164, 1630541]",1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,Moody,1630541.0
148,PT02M04.00S,2022-10-26T02:26:04.3Z,1,REGULAR,block,,[],1630541,,,1610612756,27,25,2022-10-26T02:26:08Z,1480000,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT01M59.00S,2022-10-26T02:26:09.3Z,1,REGULAR,rebound,offensive,[],1626164,,,1610612756,27,25,2022-10-26T02:26:10Z,1490000,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,,,
150,PT01M56.00S,2022-10-26T02:26:12.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1629111,90.88370565045992,53.92156862745098,1610612756,29,25,2022-10-26T02:26:33Z,1500000,20.0,33.0,1,right,J. Landale turnaround Hook (2 PTS) (D. Booker 2 AST),"[1629111, 1626164]",1610612756.0,PHX,turnaround,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,3.86,Made,,,,,2.0,D. Booker,1626164.0,2.0,,,,,,,,,,
152,PT01M56.00S,2022-10-26T02:26:27.8Z,1,REGULAR,violation,defensive goaltending,[],1630164,,,1610612756,29,25,2022-10-26T02:27:00Z,1520000,,,0,,J. Wiseman defensive goaltending VIOLATION,[1630164],1610612744.0,GSW,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,2005.0,,,,,,,,,
153,PT01M47.00S,2022-10-26T02:26:33.9Z,1,REGULAR,2pt,Jump Shot,[],1629673,13.61695137976347,26.715686274509803,1610612744,29,25,2022-10-26T02:26:41Z,1530000,116.0,75.0,1,left,MISS J. Poole 13' fadeaway Shot,[1629673],1610612744.0,GSW,fadeaway,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,13.87,Missed,,,,,,,,,,,,,,,,,,
154,PT01M43.00S,2022-10-26T02:26:37.9Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612756,29,25,2022-10-26T02:26:41Z,1540000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT01M35.00S,2022-10-26T02:26:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,92.72339027595268,52.20588235294118,1610612756,31,25,2022-10-26T02:26:48Z,1550000,11.0,16.0,1,right,C. Payne cutting Layup (6 PTS) (L. Shamet 1 AST),"[1626166, 1629013]",1610612756.0,PHX,cutting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,6.0,L. Shamet,1629013.0,1.0,,,,,,,,,,
157,PT01M24.00S,2022-10-26T02:26:59.3Z,1,REGULAR,foul,personal,[],1626166,,,1610612744,31,25,2022-10-26T02:27:03Z,1570000,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 203210]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2530.0,1.0,0.0,Green,203210.0,,,,,
159,PT01M24.00S,2022-10-26T02:27:11.6Z,1,REGULAR,substitution,out,[],1626164,,,1610612744,31,25,2022-10-26T02:27:17Z,1590000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT01M24.00S,2022-10-26T02:27:11.6Z,1,REGULAR,substitution,in,[],1627814,,,1610612744,31,25,2022-10-26T02:27:17Z,1600000,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M18.00S,2022-10-26T02:27:28.4Z,1,REGULAR,turnover,out-of-bounds,[],203210,,,1610612744,31,25,2022-10-26T02:27:34Z,1610000,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[203210],1610612744.0,GSW,lost ball,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2005.0,,,,,1.0,,,,
162,PT01M09.00S,2022-10-26T02:27:43.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628470,63.9454664914586,47.794117647058826,1610612756,34,25,2022-10-26T02:27:46Z,1620000,-11.0,286.0,1,right,T. Craig 28' 3PT  (3 PTS) (C. Payne 1 AST),"[1628470, 1626166]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,28.66,Made,,,,,3.0,C. Payne,1626166.0,1.0,,,,,,,,,,
164,PT00M52.20S,2022-10-26T02:27:59.6Z,1,REGULAR,2pt,Jump Shot,[],1629673,10.5946123521682,24.019607843137255,1610612744,34,27,2022-10-26T02:28:04Z,1640000,130.0,47.0,1,left,J. Poole 13' pullup Jump Shot (5 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,13.82,Made,,,,,5.0,,,,,,,,,,,,,
165,PT00M34.50S,2022-10-26T02:28:20.6Z,1,REGULAR,3pt,Jump Shot,[],1628470,90.62089356110381,4.166666666666666,1610612756,37,27,2022-10-26T02:28:25Z,1650000,-229.0,36.0,1,right,T. Craig 3PT  (6 PTS) (C. Payne 2 AST),"[1628470, 1626166]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,23.2,Made,,,,,6.0,C. Payne,1626166.0,2.0,,,,,,,,,,
167,PT00M12.20S,2022-10-26T02:28:45.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,5.338370565045992,48.03921568627451,1610612744,37,29,2022-10-26T02:28:49Z,1670000,10.0,-2.0,1,left,J. Wiseman cutting DUNK (6 PTS) (J. Poole 2 AST),"[1630164, 1629673]",1610612744.0,GSW,cutting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,6.0,J. Poole,1629673.0,2.0,,,,,,,,,,
169,PT00M03.70S,2022-10-26T02:28:59.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,90.09526938239159,57.59803921568627,1610612756,37,29,2022-10-26T02:29:03Z,1690000,38.0,41.0,1,right,MISS C. Payne driving finger roll Layup - blocked,"[1626166, 1630164]",1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,Wiseman,1630164.0
