actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
174,PT11M01.00S,2022-10-31T01:38:46.9Z,2,REGULAR,foul,personal,[],1629645,,,1610612756,32,29,2022-10-31T01:39:05Z,1720000,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 1629013]",1610612745.0,HOU,,,,,,,Mid-Range,8-16 Left,1193.0,1.0,0.0,Porter Jr.,K. Porter Jr.,Shamet,1629013.0,,,,,,,,,,,,,,,,
176,PT11M01.00S,2022-10-31T01:39:10.7Z,2,REGULAR,substitution,out,[],1631106,,,1610612756,32,29,2022-10-31T01:39:14Z,1740000,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,
177,PT11M01.00S,2022-10-31T01:39:10.7Z,2,REGULAR,substitution,in,[],1630256,,,1610612756,32,29,2022-10-31T01:39:14Z,1750000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,
180,PT10M45.00S,2022-10-31T01:39:41.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612756,32,29,2022-10-31T01:39:46Z,1760000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,1193.0,,,,,,,,,,,,,,,,,,,,,,
181,PT10M31.00S,2022-10-31T01:40:13.5Z,2,REGULAR,foul,personal,[],1629013,,,1610612745,32,29,2022-10-31T01:40:26Z,1770000,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1630256]",1610612756.0,PHX,,,,,,,Mid-Range,16-24 Left Center,1193.0,1.0,0.0,Shamet,L. Shamet,Tate,1630256.0,,,,,,,,,,,,,,,,
183,PT10M29.00S,2022-10-31T01:40:32.1Z,2,REGULAR,turnover,traveling,[],1631095,,,1610612745,32,29,2022-10-31T01:40:36Z,1790000,,,0,,J. Smith Jr. traveling TURNOVER (1 TO),[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,1662.0,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,1.0,,,
184,PT10M20.00S,2022-10-31T01:40:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,92.72339027595268,49.26470588235294,1610612756,34,29,2022-10-31T01:40:54Z,1800000,-4.0,16.0,1,right,L. Shamet driving Layup (5 PTS) (C. Payne 3 AST),"[1629013, 1626166]",1610612756.0,PHX,driving,,,,,,Restricted Area,0-8 Center,,,,Shamet,L. Shamet,,,1.63,Made,,,,,,,5.0,C. Payne,1626166.0,3.0,,,,
187,PT10M05.00S,2022-10-31T01:41:17.8Z,2,REGULAR,foul,offensive,[],1629726,,,1610612745,34,29,2022-10-31T01:41:26Z,1830000,,,0,,G. Mathews offensive FOUL (2 PF),"[1629726, 1626166]",1610612745.0,HOU,,,,,,,Mid-Range,16-24 Center,1662.0,2.0,0.0,Mathews,G. Mathews,Payne,1626166.0,,,,,,,,,,,,,,,,
189,PT10M05.00S,2022-10-31T01:41:17.8Z,2,REGULAR,turnover,offensive foul,[],1629726,,,1610612745,34,29,2022-10-31T01:41:17Z,1850000,,,0,,G. Mathews offensive foul TURNOVER (1 TO),[1629726],1610612745.0,HOU,,,,,,,Mid-Range,16-24 Center,1662.0,,,Mathews,G. Mathews,,,,,,,,,,,,,,,1.0,,,
190,PT09M54.00S,2022-10-31T01:41:42.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,66.04796320630749,50.98039215686274,1610612756,34,29,2022-10-31T01:41:47Z,1860000,5.0,267.0,1,right,MISS L. Shamet 26' 3PT,[1629013],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,,Shamet,L. Shamet,,,26.66,Missed,,,,,,,,,,,,,,
191,PT09M51.00S,2022-10-31T01:41:45.4Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612756,34,29,2022-10-31T01:41:45Z,1870000,,,0,,J. Landale REBOUND (Off:3 Def:1),[1629111],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,,Landale,J. Landale,,,,,,,190.0,4.0,1.0,3.0,,,,,,,,
192,PT09M50.00S,2022-10-31T01:41:46.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629111,92.19776609724047,50.245098039215684,1610612756,36,29,2022-10-31T01:41:49Z,1880000,1.0,21.0,1,right,J. Landale putback Layup (6 PTS),[1629111],1610612756.0,PHX,putback,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,2.08,Made,,,,,,,6.0,,,,,,,
193,PT09M44.00S,2022-10-31T01:41:55.4Z,2,REGULAR,foul,personal,[],1628470,,,1610612745,36,29,2022-10-31T01:41:59Z,1890000,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 1629645]",1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Right,1193.0,1.0,0.0,Craig,T. Craig,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,
195,PT09M44.00S,2022-10-31T01:42:02.0Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,36,29,2022-10-31T01:42:10Z,1910000,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,
196,PT09M44.00S,2022-10-31T01:42:02.0Z,2,REGULAR,substitution,in,[],1630586,,,1610612745,36,29,2022-10-31T01:42:10Z,1920000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,,,,,,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,
197,PT09M38.00S,2022-10-31T01:42:23.6Z,2,REGULAR,3pt,Jump Shot,[],1630528,27.020367936925098,19.607843137254903,1610612745,36,29,2022-10-31T01:42:28Z,1930000,152.0,201.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Christopher,J. Christopher,,,25.24,Missed,,,,,,,,,,,,,,
198,PT09M33.00S,2022-10-31T01:42:28.6Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,36,29,2022-10-31T01:42:28Z,1940000,,,0,,D. Lee REBOUND (Off:1 Def:1),[1627814],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Lee,D. Lee,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,
199,PT09M29.00S,2022-10-31T01:42:33.7Z,2,REGULAR,foul,personal,[],1630256,,,1610612756,36,29,2022-10-31T01:42:38Z,1950000,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 1629111]",1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Left,1193.0,1.0,0.0,Tate,J. Tate,Landale,1629111.0,,,,,,,,,,,,,,,,
201,PT09M21.00S,2022-10-31T01:43:05.0Z,2,REGULAR,turnover,lost ball,[],1629111,,,1610612756,36,29,2022-10-31T01:43:09Z,1970000,,,0,,J. Landale lost ball TURNOVER (1 TO),"[1629111, 1629645]",1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Landale,J. Landale,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,
202,PT09M21.00S,2022-10-31T01:43:05.0Z,2,REGULAR,steal,,[],1629645,,,1610612745,36,29,2022-10-31T01:43:07Z,1980000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
203,PT09M16.00S,2022-10-31T01:43:10.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630528,7.966491458607096,47.794117647058826,1610612745,36,29,2022-10-31T01:43:55Z,1990000,11.0,22.0,1,left,MISS J. Christopher running Layup,[1630528],1610612745.0,HOU,running,,,,,,Restricted Area,0-8 Center,,,,Christopher,J. Christopher,,,2.5,Missed,,,,,,,,,,,,,,
204,PT09M14.00S,2022-10-31T01:43:12.9Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,36,29,2022-10-31T01:43:55Z,2000000,,,0,,U. Garuba REBOUND (Off:1 Def:0),[1630586],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Garuba,U. Garuba,,,,,,,203.0,1.0,0.0,1.0,,,,,,,,
205,PT09M13.00S,2022-10-31T01:43:14.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629726,31.35676741130092,35.53921568627451,1610612745,36,29,2022-10-31T01:51:52Z,2010000,72.0,242.0,1,left,MISS G. Mathews 25' pullup 3PT,[1629726],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Center,,,,Mathews,G. Mathews,,,25.29,Missed,,,,,,,,,,,,,,
206,PT09M09.00S,2022-10-31T01:43:18.3Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,36,29,2022-10-31T01:43:18Z,2020000,,,0,,U. Garuba REBOUND (Off:2 Def:0),[1630586],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Garuba,U. Garuba,,,,,,,205.0,2.0,0.0,2.0,,,,,,,,
207,PT09M06.00S,2022-10-31T01:43:20.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629726,21.23850197109067,91.91176470588235,1610612745,36,32,2022-10-31T01:43:27Z,2030000,-210.0,147.0,1,left,G. Mathews 25' 3PT  (3 PTS) (K. Porter Jr. 3 AST),"[1629726, 1629645]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Mathews,G. Mathews,,,25.61,Made,,,,,,,3.0,K. Porter Jr.,1629645.0,3.0,,,,
209,PT09M06.00S,2022-10-31T01:43:26.8Z,2,REGULAR,foul,personal,['1freethrow'],1627814,,,1610612745,36,32,2022-10-31T01:43:33Z,2050000,,,0,,D. Lee shooting personal FOUL (1 PF) (Mathews 1 FT),"[1627814, 1629726]",1610612756.0,PHX,shooting,,,,,,Above the Break 3,24+ Left Center,1662.0,1.0,0.0,Lee,D. Lee,Mathews,1629726.0,,,,,,,,,,,,,,,,
211,PT09M06.00S,2022-10-31T01:43:39.6Z,2,REGULAR,substitution,out,[],1628470,,,1610612745,36,32,2022-10-31T01:43:59Z,2070000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,,,,,,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,
212,PT09M06.00S,2022-10-31T01:43:39.6Z,2,REGULAR,substitution,out,[],1629111,,,1610612745,36,32,2022-10-31T01:43:59Z,2080000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
213,PT09M06.00S,2022-10-31T01:43:39.6Z,2,REGULAR,substitution,out,[],1626166,,,1610612745,36,32,2022-10-31T01:43:59Z,2090000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,,,,,,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,
214,PT09M06.00S,2022-10-31T01:43:39.6Z,2,REGULAR,substitution,in,[],202687,,,1610612745,36,32,2022-10-31T01:43:59Z,2100000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,
215,PT09M06.00S,2022-10-31T01:43:39.6Z,2,REGULAR,substitution,in,[],1629661,,,1610612745,36,32,2022-10-31T01:43:59Z,2110000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,
216,PT09M06.00S,2022-10-31T01:43:39.6Z,2,REGULAR,substitution,in,[],101108,,,1610612745,36,32,2022-10-31T01:43:59Z,2120000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
217,PT09M06.00S,2022-10-31T01:44:11.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1629726,,,1610612745,36,33,2022-10-31T01:44:11Z,2130000,,,0,,G. Mathews Free Throw 1 of 1 (4 PTS),[1629726],1610612745.0,HOU,,,,,,,,,,,,Mathews,G. Mathews,,,,Made,,,,,,,4.0,,,,,,,
218,PT08M54.00S,2022-10-31T01:44:26.3Z,2,REGULAR,turnover,bad pass,[],1629013,,,1610612756,36,33,2022-10-31T01:44:28Z,2140000,,,0,,L. Shamet bad pass TURNOVER (1 TO),"[1629013, 1630586]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,1.0,Garuba,1630586.0,
219,PT08M54.00S,2022-10-31T01:44:26.3Z,2,REGULAR,steal,,[],1630586,,,1610612745,36,33,2022-10-31T01:44:27Z,2150000,,,0,,U. Garuba STEAL (1 STL),[1630586],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,
220,PT08M45.00S,2022-10-31T01:44:35.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629645,15.719448094612352,50.98039215686274,1610612745,36,33,2022-10-31T01:44:40Z,2160000,-5.0,95.0,1,left,MISS K. Porter Jr. 9' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Porter Jr.,K. Porter Jr.,,,9.54,Missed,,,,,,,,,,,,,,
221,PT08M39.00S,2022-10-31T01:44:41.2Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,36,33,2022-10-31T01:44:40Z,2170000,,,0,,D. Lee REBOUND (Off:1 Def:2),[1627814],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Lee,D. Lee,,,,,,,220.0,3.0,2.0,1.0,,,,,,,,
222,PT08M24.00S,2022-10-31T01:44:55.7Z,2,REGULAR,3pt,Jump Shot,[],1629661,71.69842312746385,85.5392156862745,1610612756,36,33,2022-10-31T01:45:00Z,2180000,178.0,214.0,1,right,MISS C. Johnson 27' 3PT,[1629661],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Johnson,C. Johnson,,,27.78,Missed,,,,,,,,,,,,,,
223,PT08M19.00S,2022-10-31T01:45:00.7Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,36,33,2022-10-31T01:45:00Z,2190000,,,0,,U. Garuba REBOUND (Off:2 Def:1),[1630586],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Garuba,U. Garuba,,,,,,,222.0,3.0,1.0,2.0,,,,,,,,
224,PT08M06.00S,2022-10-31T01:45:14.2Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,36,33,2022-10-31T01:45:17Z,2200000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1629013]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,1.0,Shamet,1629013.0,
225,PT08M06.00S,2022-10-31T01:45:14.2Z,2,REGULAR,steal,,[],1629013,,,1610612756,36,33,2022-10-31T01:45:15Z,2210000,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
226,PT08M02.00S,2022-10-31T01:45:19.9Z,2,REGULAR,foul,personal,['2freethrow'],1630528,,,1610612756,36,33,2022-10-31T01:45:27Z,2220000,,,0,,J. Christopher shooting personal FOUL (1 PF) (Lee 2 FT),"[1630528, 1627814]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,1662.0,1.0,0.0,Christopher,J. Christopher,Lee,1627814.0,,,,,,,,,,,,,,,,
228,PT08M02.00S,2022-10-31T01:45:56.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627814,,,1610612756,37,33,2022-10-31T01:45:56Z,2240000,,,0,,D. Lee Free Throw 1 of 2 (1 PTS),[1627814],1610612756.0,PHX,,,,,,,,,,,,Lee,D. Lee,,,,Made,,,,,,,1.0,,,,,,,
229,PT08M02.00S,2022-10-31T01:46:20.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627814,,,1610612756,38,33,2022-10-31T01:46:20Z,2250000,,,0,,D. Lee Free Throw 2 of 2 (2 PTS),[1627814],1610612756.0,PHX,,,,,,,,,,,,Lee,D. Lee,,,,Made,,,,,,,2.0,,,,,,,
230,PT07M45.00S,2022-10-31T01:46:38.0Z,2,REGULAR,turnover,bad pass,[],1630256,,,1610612745,38,33,2022-10-31T01:46:41Z,2260000,,,0,,J. Tate bad pass TURNOVER (2 TO),"[1630256, 1629661]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Tate,J. Tate,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,
231,PT07M45.00S,2022-10-31T01:46:38.0Z,2,REGULAR,steal,,[],1629661,,,1610612756,38,33,2022-10-31T01:47:51Z,2270000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,
232,PT07M41.00S,2022-10-31T01:46:42.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627814,72.93035479632063,81.640625,1610612756,38,33,2022-10-31T01:46:54Z,2280000,158.0,202.0,1,right,MISS D. Lee 25' running 3PT,[1627814],1610612756.0,PHX,running,,,,,,Above the Break 3,24+ Right Center,,,,Lee,D. Lee,,,25.66,Missed,,,,,,,,,,,,,,
233,PT07M36.00S,2022-10-31T01:46:47.5Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,38,33,2022-10-31T01:46:49Z,2290000,,,0,,U. Garuba REBOUND (Off:2 Def:2),[1630586],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Garuba,U. Garuba,,,,,,,232.0,4.0,2.0,2.0,,,,,,,,
234,PT07M29.00S,2022-10-31T01:46:53.1Z,2,REGULAR,3pt,Jump Shot,[],1629726,21.369908015768726,9.313725490196079,1610612745,38,33,2022-10-31T01:47:00Z,2300000,203.0,148.0,1,left,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Mathews,G. Mathews,,,25.18,Missed,,,,,,,,,,,,,,
235,PT07M26.00S,2022-10-31T01:46:56.7Z,2,REGULAR,rebound,offensive,[],1630586,,,1610612745,38,33,2022-10-31T01:46:56Z,2310000,,,0,,U. Garuba REBOUND (Off:3 Def:2),[1630586],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Garuba,U. Garuba,,,,,,,234.0,5.0,2.0,3.0,,,,,,,,
236,PT07M25.00S,2022-10-31T01:46:57.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,5.863994743758213,3.9215686274509802,1610612745,38,36,2022-10-31T01:47:01Z,2320000,230.0,3.0,1,left,G. Mathews 3PT  (7 PTS) (U. Garuba 1 AST),"[1629726, 1630586]",1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Mathews,G. Mathews,,,23.04,Made,,,,,,,7.0,U. Garuba,1630586.0,1.0,,,,
238,PT07M24.00S,2022-10-31T01:47:04.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,38,36,2022-10-31T01:47:04Z,2340000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M24.00S,2022-10-31T01:49:14.0Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,38,36,2022-10-31T01:49:42Z,2350000,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,,,,,,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,
240,PT07M24.00S,2022-10-31T01:49:14.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,38,36,2022-10-31T01:49:42Z,2360000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,,,,,,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
241,PT07M24.00S,2022-10-31T01:49:14.0Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,38,36,2022-10-31T01:49:42Z,2370000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
242,PT07M24.00S,2022-10-31T01:49:14.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,38,36,2022-10-31T01:49:42Z,2380000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,,,,,,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,
243,PT07M12.00S,2022-10-31T01:50:08.1Z,2,REGULAR,2pt,Jump Shot,[],101108,83.39356110381078,65.93137254901961,1610612756,40,36,2022-10-31T01:50:11Z,2390000,80.0,104.0,1,right,C. Paul 13' pullup Jump Shot (4 PTS),[101108],1610612756.0,PHX,pullup,,,,,,Mid-Range,8-16 Right,,,,Paul,C. Paul,,,13.07,Made,,,,,,,4.0,,,,,,,
244,PT06M49.00S,2022-10-31T01:50:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,5.338370565045992,49.50980392156863,1610612745,40,36,2022-10-31T01:50:37Z,2400000,2.0,-2.0,1,left,MISS K. Porter Jr. driving Layup - blocked,"[1629645, 202687]",1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Porter Jr.,K. Porter Jr.,,,0.34,Missed,Biyombo,202687.0,,,,,,,,,,,,
251,PT06M49.00S,2022-10-31T01:50:30.7Z,2,REGULAR,block,,[],202687,,,1610612745,40,36,2022-10-31T01:51:09Z,2405000,,,0,,B. Biyombo BLOCK (3 BLK),[202687],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,
245,PT06M43.00S,2022-10-31T01:50:36.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612756,40,36,2022-10-31T01:59:32Z,2410000,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Johnson,C. Johnson,,,,,,,244.0,3.0,3.0,0.0,,,,,,,,
246,PT06M39.00S,2022-10-31T01:50:41.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1626164,89.17542706964521,17.647058823529413,1610612756,42,36,2022-10-31T01:59:02Z,2420000,-162.0,49.0,1,right,D. Booker 16' running pullup Jump Shot (13 PTS),[1626164],1610612756.0,PHX,running pullup,,,,,,Mid-Range,16-24 Left,,,,Booker,D. Booker,,,16.91,Made,,,,,,,13.0,,,,,,,
247,PT06M29.00S,2022-10-31T01:50:51.5Z,2,REGULAR,3pt,Jump Shot,[],1629726,28.597240473061763,16.911764705882355,1610612745,42,36,2022-10-31T01:50:55Z,2430000,165.0,216.0,1,left,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Mathews,G. Mathews,,,27.23,Missed,,,,,,,,,,,,,,
248,PT06M25.00S,2022-10-31T01:50:54.8Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,42,36,2022-10-31T01:50:54Z,2440000,,,0,,J. Tate REBOUND (Off:2 Def:0),[1630256],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Tate,J. Tate,,,,,,,247.0,2.0,0.0,2.0,,,,,,,,
249,PT06M21.00S,2022-10-31T01:50:58.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630528,17.69053876478318,93.38235294117648,1610612745,42,39,2022-10-31T01:51:02Z,2450000,-217.0,114.0,1,left,J. Christopher 24' 3PT  (3 PTS) (J. Tate 2 AST),"[1630528, 1630256]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Christopher,J. Christopher,,,24.49,Made,,,,,,,3.0,J. Tate,1630256.0,2.0,,,,
252,PT06M05.00S,2022-10-31T01:51:14.0Z,2,REGULAR,2pt,Jump Shot,[],1626164,80.89684625492772,66.66666666666666,1610612756,44,39,2022-10-31T02:00:14Z,2470000,83.0,127.0,1,right,D. Booker 15' pullup Jump Shot (15 PTS),[1626164],1610612756.0,PHX,pullup,,,,,,Mid-Range,8-16 Right,,,,Booker,D. Booker,,,15.2,Made,,,,,,,15.0,,,,,,,
253,PT05M54.00S,2022-10-31T01:51:27.3Z,2,REGULAR,foul,personal,[],202687,,,1610612745,44,39,2022-10-31T01:51:36Z,2480000,,,0,,B. Biyombo personal FOUL (3 PF),"[202687, 1630586]",1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Right,1630886.0,3.0,0.0,Biyombo,B. Biyombo,Garuba,1630586.0,,,,,,,,,,,,,,,,
255,PT05M54.00S,2022-10-31T01:51:41.3Z,2,REGULAR,substitution,out,[],202687,,,1610612745,44,39,2022-10-31T01:51:51Z,2500000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,
256,PT05M54.00S,2022-10-31T01:51:41.3Z,2,REGULAR,substitution,out,[],1629645,,,1610612745,44,39,2022-10-31T01:51:51Z,2510000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
257,PT05M54.00S,2022-10-31T01:51:41.3Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,44,39,2022-10-31T01:51:51Z,2520000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,
258,PT05M54.00S,2022-10-31T01:51:41.3Z,2,REGULAR,substitution,in,[],1629111,,,1610612745,44,39,2022-10-31T01:51:51Z,2530000,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
259,PT05M54.00S,2022-10-31T01:51:41.3Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,44,39,2022-10-31T01:51:51Z,2540000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
260,PT05M54.00S,2022-10-31T01:51:41.3Z,2,REGULAR,substitution,in,[],1630227,,,1610612745,44,39,2022-10-31T01:51:51Z,2550000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,,,,,,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,
