actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
89,PT05M01.00S,2023-02-15T02:24:22.9Z,1,REGULAR,steal,,[],1627734,,,1610612758,17,16,2023-02-15T02:24:24Z,890000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
90,PT04M57.00S,2023-02-15T02:24:27.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629056,7.966491458607096,97.05882352941177,1610612758,17,19,2023-02-15T02:24:48Z,900000,False,-235.0,22.0,1,left,T. Davis 3PT running pullup (3 PTS) (D. Sabonis 1 AST),"[1629056, 1627734]",1610612758.0,SAC,running pullup,,,Davis,T. Davis,,,,,Left Corner 3,24+ Left,23.64,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
92,PT04M33.00S,2023-02-15T02:24:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,93.64323258869908,64.4607843137255,1610612756,17,19,2023-02-15T02:24:55Z,920000,False,72.0,7.0,1,right,MISS T. Craig 7' fadeaway Shot,[1628470],1610612756.0,PHX,fadeaway,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
93,PT04M30.00S,2023-02-15T02:24:52.9Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,17,19,2023-02-15T02:24:55Z,930000,False,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,
94,PT04M25.00S,2023-02-15T02:24:58.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,29.25427069645204,76.9607843137255,1610612758,17,19,2023-02-15T02:25:42Z,940000,False,-135.0,222.0,1,left,MISS K. Murray 26' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
95,PT04M22.00S,2023-02-15T02:25:01.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,17,19,2023-02-15T02:26:40Z,950000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,94.0,2.0,1.0,1.0,,,,,,,,,,
96,PT04M15.00S,2023-02-15T02:25:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630558,5.206964520367937,50.245098039215684,1610612758,17,19,2023-02-15T02:27:17Z,960000,False,-1.0,-4.0,1,left,MISS D. Mitchell driving finger roll Layup - blocked,"[1630558, 1628470]",1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.38,Missed,,,,,,,,,,,,,,,Craig,1628470.0,,
130,PT04M15.00S,2023-02-15T02:25:08.1Z,1,REGULAR,block,,[],1628470,,,1610612758,17,19,2023-02-15T02:30:46Z,965000,False,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT04M14.00S,2023-02-15T02:25:09.1Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,17,19,2023-02-15T02:25:22Z,970000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,96.0,2.0,2.0,0.0,,,,,,,,,,
98,PT04M03.00S,2023-02-15T02:25:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,86.02168199737189,50.245098039215684,1610612756,19,19,2023-02-15T02:25:27Z,980000,False,1.0,79.0,1,right,D. Ayton 7' turnaround fadeaway Jump Shot (8 PTS) (C. Paul 8 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,8.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,
100,PT03M49.00S,2023-02-15T02:25:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,15.850854139290407,42.15686274509804,1610612758,19,19,2023-02-15T02:27:58Z,1000000,False,39.0,96.0,1,left,MISS D. Sabonis 10' fadeaway Shot,[1627734],1610612758.0,SAC,fadeaway,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,10.42,Missed,,,,,,,,,,,,,,,,,,
101,PT03M49.00S,2023-02-15T02:25:34.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,19,19,2023-02-15T02:25:41Z,1010000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,100.0,3.0,3.0,0.0,,,,,,,,,,
102,PT03M38.00S,2023-02-15T02:25:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,80.3712220762155,60.29411764705882,1610612756,19,19,2023-02-15T02:25:53Z,1020000,False,51.0,132.0,1,right,MISS D. Ayton 14' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,14.17,Missed,,,,,,,,,,,,,,,,,,
103,PT03M35.00S,2023-02-15T02:25:48.8Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,19,19,2023-02-15T02:25:53Z,1030000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,102.0,4.0,3.0,1.0,,,,,,,,,,
104,PT03M25.00S,2023-02-15T02:25:58.6Z,1,REGULAR,3pt,Jump Shot,[],1629056,35.56176084099869,35.78431372549019,1610612758,19,19,2023-02-15T02:28:23Z,1040000,False,71.0,282.0,1,left,MISS T. Davis 29' pullup 3PT,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,29.06,Missed,,,,,,,,,,,,,,,,,,
105,PT03M21.00S,2023-02-15T02:26:02.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,19,19,2023-02-15T02:26:17Z,1050000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,104.0,4.0,4.0,0.0,,,,,,,,,,
106,PT03M12.00S,2023-02-15T02:26:11.3Z,1,REGULAR,3pt,Jump Shot,[],1627814,65.1281208935611,57.59803921568627,1610612756,19,19,2023-02-15T02:26:20Z,1060000,False,38.0,275.0,1,right,MISS D. Lee 27' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,27.79,Missed,,,,,,,,,,,,,,,,,,
107,PT03M09.00S,2023-02-15T02:26:14.3Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,19,19,2023-02-15T02:26:20Z,1070000,False,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,,
108,PT03M08.00S,2023-02-15T02:26:18.0Z,1,REGULAR,foul,offensive,[],1626168,,,1610612758,19,19,2023-02-15T02:26:23Z,1080000,False,,,0,,T. Lyles offensive FOUL (1 PF),"[1626168, 1627814]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,,1.0,0.0,Lee,1627814.0,,,,
110,PT03M08.00S,2023-02-15T02:26:18.0Z,1,REGULAR,turnover,offensive foul,[],1626168,,,1610612758,19,19,2023-02-15T02:26:18Z,1100000,False,,,0,,T. Lyles offensive foul TURNOVER (1 TO),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,1.0,,,,,,,,
111,PT03M08.00S,2023-02-15T02:26:24.2Z,1,REGULAR,substitution,out,[],1628470,,,1610612756,19,19,2023-02-15T02:26:36Z,1110000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M08.00S,2023-02-15T02:26:24.2Z,1,REGULAR,substitution,out,[],101108,,,1610612756,19,19,2023-02-15T02:26:36Z,1120000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M08.00S,2023-02-15T02:26:24.2Z,1,REGULAR,substitution,in,[],203933,,,1610612756,19,19,2023-02-15T02:26:36Z,1130000,False,,,0,,SUB in: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M08.00S,2023-02-15T02:26:24.2Z,1,REGULAR,substitution,in,[],1630240,,,1610612756,19,19,2023-02-15T02:26:36Z,1140000,False,,,0,,SUB in: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M54.00S,2023-02-15T02:27:04.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630240,86.5473061760841,37.254901960784316,1610612756,21,19,2023-02-15T02:32:00Z,1150000,False,-64.0,74.0,1,right,S. Lee 9' bank Jump Shot (2 PTS),[1630240],1610612756.0,PHX,bank,,,Lee,S. Lee,,,,,In The Paint (Non-RA),8-16 Left,9.76,Made,2.0,,,,,,,,,,,,,,,,,
116,PT02M54.00S,2023-02-15T02:27:08.0Z,1,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612756,21,19,2023-02-15T02:30:04Z,1160000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Lee 1 FT),"[1630558, 1630240]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2530.0,,2.0,0.0,Lee,1630240.0,,,,
118,PT02M54.00S,2023-02-15T02:27:16.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,21,19,2023-02-15T02:32:38Z,1180000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M54.00S,2023-02-15T02:29:34.4Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,21,19,2023-02-15T02:32:38Z,1190000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M54.00S,2023-02-15T02:29:34.4Z,1,REGULAR,substitution,out,[],1627734,,,1610612756,21,19,2023-02-15T02:32:38Z,1200000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M54.00S,2023-02-15T02:29:34.4Z,1,REGULAR,substitution,out,[],1631099,,,1610612756,21,19,2023-02-15T02:32:38Z,1210000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M54.00S,2023-02-15T02:29:34.4Z,1,REGULAR,substitution,out,[],1630558,,,1610612756,21,19,2023-02-15T02:32:38Z,1220000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M54.00S,2023-02-15T02:29:34.4Z,1,REGULAR,substitution,in,[],1629111,,,1610612756,21,19,2023-02-15T02:32:38Z,1230000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M54.00S,2023-02-15T02:29:34.4Z,1,REGULAR,substitution,in,[],203084,,,1610612756,21,19,2023-02-15T02:32:38Z,1240000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M54.00S,2023-02-15T02:29:34.4Z,1,REGULAR,substitution,in,[],1628368,,,1610612756,21,19,2023-02-15T02:32:38Z,1250000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M54.00S,2023-02-15T02:29:34.4Z,1,REGULAR,substitution,in,[],1629002,,,1610612756,21,19,2023-02-15T02:32:38Z,1260000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M54.00S,2023-02-15T02:30:19.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630240,,,1610612756,22,19,2023-02-15T02:30:19Z,1270000,False,,,0,,S. Lee Free Throw 1 of 1 (3 PTS),[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
128,PT02M46.00S,2023-02-15T02:30:33.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612758,22,19,2023-02-15T02:30:52Z,1280000,False,,,0,,I. Wainright personal FOUL (1 PF) (Barnes 2 FT),"[1630688, 203084]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1626301.0,,1.0,0.0,Barnes,203084.0,,,,
131,PT02M46.00S,2023-02-15T02:30:55.6Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,22,20,2023-02-15T02:30:55Z,1300000,False,,,0,,H. Barnes Free Throw 1 of 2 (1 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2023-02-15T02:31:09.3Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,22,21,2023-02-15T02:31:09Z,1310000,False,,,0,,H. Barnes Free Throw 2 of 2 (2 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
133,PT02M22.00S,2023-02-15T02:31:37.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612756,22,21,2023-02-15T02:31:47Z,1320000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,,,,,,,,,
134,PT02M13.00S,2023-02-15T02:31:59.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,5.601182654402102,50.73529411764706,1610612758,22,23,2023-02-15T02:33:36Z,1330000,False,-4.0,0.0,1,left,D. Fox driving finger roll Layup (7 PTS),[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.37,Made,7.0,,,,,,,,,,,,,,,,,
135,PT02M01.00S,2023-02-15T02:32:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,92.32917214191852,50.49019607843137,1610612756,24,23,2023-02-15T02:32:18Z,1340000,False,2.0,20.0,1,right,S. Lee driving Layup (5 PTS),[1630240],1610612756.0,PHX,driving,,,Lee,S. Lee,,,,,Restricted Area,0-8 Center,1.98,Made,5.0,,,,,,,,,,,,,,,,,
136,PT01M49.00S,2023-02-15T02:32:24.0Z,1,REGULAR,3pt,Jump Shot,[],203084,30.17411300919842,73.77450980392157,1610612758,24,26,2023-02-15T02:32:29Z,1350000,False,-119.0,231.0,1,left,H. Barnes 25' 3PT  (5 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.99,Made,5.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
138,PT01M37.00S,2023-02-15T02:32:34.8Z,1,REGULAR,3pt,Jump Shot,[],1629111,68.15045992115637,30.392156862745097,1610612756,24,26,2023-02-15T02:32:39Z,1370000,False,-98.0,247.0,1,right,MISS J. Landale 26' 3PT,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,26.56,Missed,,,,,,,,,,,,,,,,,,
139,PT01M35.00S,2023-02-15T02:32:36.8Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,24,26,2023-02-15T02:32:39Z,1380000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,
141,PT01M15.00S,2023-02-15T02:33:14.2Z,1,REGULAR,2pt,Jump Shot,[],1628368,17.427726675427067,32.1078431372549,1610612758,24,26,2023-02-15T02:33:19Z,1400000,False,89.0,111.0,1,left,MISS D. Fox 14' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,14.28,Missed,,,,,,,,,,,,,,,,,,
142,PT01M11.00S,2023-02-15T02:33:18.2Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,24,26,2023-02-15T02:33:19Z,1410000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Mid-Range,8-16 Right,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,
143,PT01M05.00S,2023-02-15T02:33:23.3Z,1,REGULAR,3pt,Jump Shot,[],1630240,69.85873850197109,20.588235294117645,1610612756,24,26,2023-02-15T02:35:11Z,1420000,False,-147.0,231.0,1,right,MISS S. Lee 27' pullup 3PT,[1630240],1610612756.0,PHX,pullup,,,Lee,S. Lee,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
144,PT00M59.70S,2023-02-15T02:33:28.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,24,26,2023-02-15T02:33:32Z,1430000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,
145,PT00M56.90S,2023-02-15T02:33:34.7Z,1,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,24,26,2023-02-15T02:33:42Z,1440000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,,,,,200832.0,1.0,,,,,,,,
146,PT00M37.60S,2023-02-15T02:33:59.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203933,94.1688567674113,2.450980392156863,1610612756,27,26,2023-02-15T02:34:04Z,1450000,False,-238.0,2.0,1,right,T. Warren 3PT  (3 PTS) (S. Lee 1 AST),"[203933, 1630240]",1610612756.0,PHX,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,23.77,Made,3.0,S. Lee,1630240.0,1.0,,,,,,,,,,,,,,
148,PT00M17.10S,2023-02-15T02:34:22.6Z,1,REGULAR,3pt,Jump Shot,[],1629056,26.231931668856767,82.1078431372549,1610612758,27,29,2023-02-15T02:34:27Z,1470000,False,-161.0,194.0,1,left,T. Davis 25' 3PT step back (6 PTS) (D. Fox 3 AST),"[1629056, 1628368]",1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,25.19,Made,6.0,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,
150,PT00M09.50S,2023-02-15T02:34:37.8Z,1,REGULAR,foul,personal,[],1628368,,,1610612756,27,29,2023-02-15T02:34:46Z,1490000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1630240]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200832.0,,1.0,0.0,Lee,1630240.0,,,,
152,PT00M09.50S,2023-02-15T02:34:45.3Z,1,REGULAR,substitution,out,[],1630240,,,1610612756,27,29,2023-02-15T02:34:53Z,1510000,False,,,0,,SUB out: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M09.50S,2023-02-15T02:34:45.3Z,1,REGULAR,substitution,in,[],1626164,,,1610612756,27,29,2023-02-15T02:34:53Z,1520000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M09.50S,2023-02-15T02:34:58.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612756,27,29,2023-02-15T02:35:01Z,1530000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M09.50S,2023-02-15T02:34:58.5Z,1,REGULAR,substitution,in,[],1630558,,,1610612756,27,29,2023-02-15T02:35:01Z,1540000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M03.40S,2023-02-15T02:35:08.6Z,1,REGULAR,3pt,Jump Shot,[],1627814,71.43561103810775,16.176470588235293,1610612756,27,29,2023-02-15T02:35:17Z,1550000,False,-169.0,216.0,1,right,MISS D. Lee 27' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
157,PT00M03.40S,2023-02-15T02:35:08.6Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,27,29,2023-02-15T02:35:17Z,1560000,False,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,156.0,3.0,3.0,0.0,,,,,,,,,,
158,PT00M00.00S,2023-02-15T02:35:18.6Z,1,REGULAR,period,end,[],0,,,1610612758,27,29,2023-02-15T02:35:18Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-02-15T02:36:11.5Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,27,29,2023-02-15T02:37:45Z,1580000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-02-15T02:36:11.5Z,2,REGULAR,substitution,in,['startperiod'],1628368,,,1610612758,27,29,2023-02-15T02:37:45Z,1590000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-02-15T02:37:57.6Z,2,REGULAR,period,start,[],0,,,1610612758,27,29,2023-02-15T02:37:57Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M53.00S,2023-02-15T02:38:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1630688,,,1610612758,27,29,2023-02-15T02:38:19Z,1610000,False,,,0,,I. Wainright shooting personal FOUL (2 PF) (Fox 2 FT),"[1630688, 1628368]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,,2.0,0.0,Fox,1628368.0,,,,
164,PT11M53.00S,2023-02-15T02:38:26.9Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,27,30,2023-02-15T02:38:45Z,1630000,False,,,0,,D. Fox Free Throw 1 of 2 (8 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
165,PT11M53.00S,2023-02-15T02:38:26.9Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,27,30,2023-02-15T02:38:45Z,1640000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT11M51.00S,2023-02-15T02:38:28.9Z,2,REGULAR,rebound,defensive,[],203933,,,1610612756,27,30,2023-02-15T02:38:45Z,1650000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,
167,PT11M36.00S,2023-02-15T02:38:56.3Z,2,REGULAR,2pt,Jump Shot,[],203933,91.80354796320631,26.96078431372549,1610612756,27,30,2023-02-15T02:39:02Z,1660000,False,-115.0,25.0,1,right,MISS T. Warren 11' turnaround fadeaway Shot,[203933],1610612756.0,PHX,turnaround fadeaway,,,Warren,T. Warren,,,,,Mid-Range,8-16 Left,11.78,Missed,,,,,,,,,,,,,,,,,,
168,PT11M34.00S,2023-02-15T02:38:58.3Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,27,30,2023-02-15T02:41:16Z,1670000,False,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Left,,,,,,,167.0,4.0,4.0,0.0,,,,,,,,,,
169,PT11M23.00S,2023-02-15T02:39:10.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,6.1268068331143235,50.0,1610612758,27,30,2023-02-15T02:39:16Z,1680000,False,0.0,5.0,1,left,MISS T. Davis driving finger roll Layup,[1629056],1610612758.0,SAC,driving finger roll,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
170,PT11M21.00S,2023-02-15T02:39:12.2Z,2,REGULAR,rebound,defensive,[],203933,,,1610612756,27,30,2023-02-15T02:39:16Z,1690000,False,,,0,,T. Warren REBOUND (Off:0 Def:2),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,
171,PT11M04.00S,2023-02-15T02:39:30.3Z,2,REGULAR,foul,personal,[],203084,,,1610612756,27,30,2023-02-15T02:39:38Z,1700000,False,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 1627814]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2530.0,,1.0,0.0,Lee,1627814.0,,,,
