actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
167,PT11M36.00S,2022-12-03T02:39:19.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,36,27,2022-12-03T02:39:23Z,1660000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,166.0,3.0,3.0,0.0,,,,,,,,,,
168,PT11M36.00S,2022-12-03T02:39:23.6Z,2,REGULAR,foul,personal,[],1630227,,,1610612756,36,27,2022-12-03T02:39:32Z,1670000,False,,,0,,D. Nix personal FOUL (1 PF),"[1630227, 1628969]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1148.0,,,1.0,0.0,Bridges,1628969.0
170,PT11M22.00S,2022-12-03T02:39:53.9Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612756,36,27,2022-12-03T02:39:59Z,1690000,False,,,0,,D. Ayton lost ball TURNOVER (2 TO),"[1629028, 1630586]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2.0,Garuba,1630586.0,,,,,,,
171,PT11M22.00S,2022-12-03T02:39:53.9Z,2,REGULAR,steal,,[],1630586,,,1610612745,36,27,2022-12-03T02:40:16Z,1700000,False,,,0,,U. Garuba STEAL (1 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
172,PT11M08.00S,2022-12-03T02:40:10.5Z,2,REGULAR,foul,personal,['2freethrow'],1630688,,,1610612745,36,27,2022-12-03T02:40:43Z,1710000,False,,,0,,I. Wainright shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630688, 201569]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1148.0,,,2.0,0.0,Gordon,201569.0
174,PT11M08.00S,2022-12-03T02:40:44.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201569,,,1610612745,36,28,2022-12-03T02:40:44Z,1730000,False,,,0,,E. Gordon Free Throw 1 of 2 (6 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
175,PT11M08.00S,2022-12-03T02:41:02.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201569,,,1610612745,36,29,2022-12-03T02:41:02Z,1740000,False,,,0,,E. Gordon Free Throw 2 of 2 (7 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
176,PT10M54.00S,2022-12-03T02:41:19.9Z,2,REGULAR,3pt,Jump Shot,[],1627814,94.1688567674113,96.07843137254902,1610612756,36,29,2022-12-03T02:41:23Z,1750000,False,230.0,2.0,1,right,MISS D. Lee 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
177,PT10M52.00S,2022-12-03T02:41:21.9Z,2,REGULAR,rebound,defensive,[],1630586,,,1610612745,36,29,2022-12-03T02:41:23Z,1760000,False,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Right Corner 3,24+ Right,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,
178,PT10M42.00S,2022-12-03T02:41:31.6Z,2,REGULAR,3pt,Jump Shot,[],201569,30.56833114323259,26.715686274509803,1610612745,36,29,2022-12-03T02:41:35Z,1770000,False,116.0,235.0,1,left,MISS E. Gordon 26' step back 3PT,[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
179,PT10M40.00S,2022-12-03T02:41:33.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,36,29,2022-12-03T02:41:35Z,1780000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,178.0,4.0,4.0,0.0,,,,,,,,,,
180,PT10M36.00S,2022-12-03T02:41:38.4Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612756,36,29,2022-12-03T02:41:47Z,1790000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628969, 201569]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,Gordon,201569.0,,,,,,,
181,PT10M36.00S,2022-12-03T02:41:38.4Z,2,REGULAR,steal,,[],201569,,,1610612745,36,29,2022-12-03T02:41:40Z,1800000,False,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
182,PT10M30.00S,2022-12-03T02:41:43.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631106,6.258212877792378,57.35294117647059,1610612745,36,29,2022-12-03T02:45:14Z,1810000,False,-37.0,6.0,1,left,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
183,PT10M28.00S,2022-12-03T02:41:45.9Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,36,29,2022-12-03T02:45:14Z,1820000,False,,,0,,T. Eason REBOUND (Off:2 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,182.0,2.0,0.0,2.0,,,,,,,,,,
184,PT10M27.00S,2022-12-03T02:41:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631106,5.863994743758213,55.392156862745104,1610612745,36,29,2022-12-03T02:41:55Z,1830000,False,-27.0,3.0,1,left,MISS T. Eason putback Layup,[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
185,PT10M25.00S,2022-12-03T02:41:49.5Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,36,29,2022-12-03T02:41:55Z,1840000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,184.0,5.0,5.0,0.0,,,,,,,,,,
186,PT10M18.00S,2022-12-03T02:41:56.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627814,89.70105124835742,4.166666666666666,1610612756,39,29,2022-12-03T02:45:56Z,1850000,False,-229.0,44.0,1,right,D. Lee 3PT running (3 PTS) (I. Wainright 1 AST),"[1627814, 1630688]",1610612756.0,PHX,running,,,Lee,D. Lee,,,,,Left Corner 3,24+ Left,23.34,Made,3.0,I. Wainright,1630688.0,1.0,,,,,,,,,,,,,,
188,PT09M56.00S,2022-12-03T02:42:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630227,8.229303547963205,59.31372549019608,1610612745,39,29,2022-12-03T02:46:32Z,1870000,False,-47.0,25.0,1,left,MISS D. Nix driving reverse Layup,[1630227],1610612745.0,HOU,driving reverse,,,Nix,D. Nix,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,,
189,PT09M55.00S,2022-12-03T02:42:18.4Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,39,29,2022-12-03T02:42:22Z,1880000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,
190,PT09M43.00S,2022-12-03T02:42:30.2Z,2,REGULAR,3pt,Jump Shot,[],1629013,69.72733245729303,20.833333333333336,1610612756,39,29,2022-12-03T02:47:51Z,1890000,False,-146.0,232.0,1,right,MISS L. Shamet 27' pullup 3PT,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
191,PT09M41.00S,2022-12-03T02:42:32.2Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,39,29,2022-12-03T02:42:36Z,1900000,False,,,0,,D. Ayton REBOUND (Off:1 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,190.0,2.0,1.0,1.0,,,,,,,,,,
192,PT09M38.00S,2022-12-03T02:42:35.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,92.85479632063075,23.774509803921568,1610612756,39,29,2022-12-03T03:17:38Z,1910000,False,-131.0,15.0,1,right,MISS D. Ayton 13' fadeaway Shot,[1629028],1610612756.0,PHX,fadeaway,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,13.19,Missed,,,,,,,,,,,,,,,,,,
194,PT09M35.00S,2022-12-03T02:42:38.7Z,2,REGULAR,rebound,defensive,[],1630227,,,1610612745,39,29,2022-12-03T02:42:43Z,1930000,False,,,0,,D. Nix REBOUND (Off:1 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,8-16 Left,,,,,,,192.0,2.0,1.0,1.0,,,,,,,,,,
195,PT09M34.00S,2022-12-03T02:42:41.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,6.652431011826544,48.03921568627451,1610612745,39,31,2022-12-03T02:42:51Z,1940000,False,10.0,10.0,1,left,K. Martin Jr. running Layup (4 PTS) (D. Nix 1 AST),"[1630231, 1630227]",1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,1.4,Made,4.0,D. Nix,1630227.0,1.0,,,,,,,,,,,,,,
197,PT09M34.00S,2022-12-03T02:42:46.4Z,2,REGULAR,foul,personal,['1freethrow'],1629013,,,1610612745,39,31,2022-12-03T02:43:12Z,1960000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Martin Jr. 1 FT),"[1629013, 1630231]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628482.0,,,1.0,0.0,Martin Jr.,1630231.0
199,PT09M34.00S,2022-12-03T02:42:56.0Z,2,REGULAR,substitution,out,[],1630688,,,1610612745,39,31,2022-12-03T02:43:07Z,1980000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M34.00S,2022-12-03T02:42:56.0Z,2,REGULAR,substitution,out,[],201569,,,1610612745,39,31,2022-12-03T02:43:07Z,1990000,False,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M34.00S,2022-12-03T02:42:56.0Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,39,31,2022-12-03T02:43:07Z,2000000,False,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M34.00S,2022-12-03T02:42:56.0Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,39,31,2022-12-03T02:43:07Z,2010000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M34.00S,2022-12-03T02:42:56.0Z,2,REGULAR,substitution,in,[],203967,,,1610612745,39,31,2022-12-03T02:43:07Z,2020000,False,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M34.00S,2022-12-03T02:42:56.0Z,2,REGULAR,substitution,in,[],1628981,,,1610612745,39,31,2022-12-03T02:43:07Z,2030000,False,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M34.00S,2022-12-03T02:42:56.0Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,39,31,2022-12-03T02:43:07Z,2040000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M34.00S,2022-12-03T02:42:56.0Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,39,31,2022-12-03T02:43:07Z,2050000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M34.00S,2022-12-03T02:43:19.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630231,,,1610612745,39,32,2022-12-03T02:43:19Z,2060000,False,,,0,,K. Martin Jr. Free Throw 1 of 1 (5 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
208,PT09M23.00S,2022-12-03T02:43:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,92.59198423127464,51.225490196078425,1610612756,41,32,2022-12-03T02:43:32Z,2070000,False,6.0,17.0,1,right,D. Lee driving Layup (5 PTS) (D. Ayton 1 AST),"[1627814, 1629028]",1610612756.0,PHX,driving,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,1.82,Made,5.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,
210,PT09M00.00S,2022-12-03T02:43:50.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,24.917871222076215,89.2156862745098,1610612745,41,32,2022-12-03T02:43:54Z,2090000,False,-196.0,182.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
211,PT08M59.00S,2022-12-03T02:43:51.4Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612756,41,32,2022-12-03T02:43:54Z,2100000,False,,,0,,D. Lee REBOUND (Off:0 Def:2),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,
212,PT08M53.00S,2022-12-03T02:44:01.0Z,2,REGULAR,foul,offensive,[],1629028,,,1610612756,41,32,2022-12-03T02:44:07Z,2110000,False,,,0,,D. Ayton offensive FOUL (3 PF),"[1629028, 1631095]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,2005.0,,,3.0,0.0,Smith Jr.,1631095.0
214,PT08M53.00S,2022-12-03T02:44:01.0Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,41,32,2022-12-03T02:44:01Z,2130000,False,,,0,,D. Ayton offensive foul TURNOVER (3 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,3.0,,,2005.0,,,,,,
215,PT08M53.00S,2022-12-03T02:44:13.9Z,2,REGULAR,substitution,out,[],1629028,,,1610612745,41,32,2022-12-03T02:44:21Z,2140000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M53.00S,2022-12-03T02:44:13.9Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,41,32,2022-12-03T02:44:21Z,2150000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M53.00S,2022-12-03T02:44:13.9Z,2,REGULAR,substitution,in,[],202687,,,1610612745,41,32,2022-12-03T02:44:21Z,2160000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M53.00S,2022-12-03T02:44:13.9Z,2,REGULAR,substitution,in,[],1629726,,,1610612745,41,32,2022-12-03T02:44:21Z,2170000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M42.00S,2022-12-03T02:44:39.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,8.229303547963205,2.2058823529411766,1610612745,41,35,2022-12-03T02:44:44Z,2180000,False,239.0,25.0,1,left,J. Smith Jr. 24' 3PT  (8 PTS) (D. Nix 2 AST),"[1631095, 1630227]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,24.03,Made,8.0,D. Nix,1630227.0,2.0,,,,,,,,,,,,,,
221,PT08M31.00S,2022-12-03T02:44:52.6Z,2,REGULAR,foul,personal,[],1629726,,,1610612756,41,35,2022-12-03T02:45:08Z,2200000,False,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1629013]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2005.0,,,1.0,0.0,Shamet,1629013.0
224,PT08M25.00S,2022-12-03T02:45:41.1Z,2,REGULAR,3pt,Jump Shot,[],203967,76.69185282522996,7.598039215686274,1610612756,41,35,2022-12-03T02:45:47Z,2230000,False,-212.0,167.0,1,right,MISS D. Saric 26' 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,26.96,Missed,,,,,,,,,,,,,,,,,,
225,PT08M22.00S,2022-12-03T02:45:44.1Z,2,REGULAR,rebound,defensive,[],1630227,,,1610612745,41,35,2022-12-03T02:45:47Z,2240000,False,,,0,,D. Nix REBOUND (Off:1 Def:2),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,,,,,,,224.0,3.0,2.0,1.0,,,,,,,,,,
226,PT08M14.00S,2022-12-03T02:45:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,8.492115637319317,46.81372549019608,1610612745,41,37,2022-12-03T02:51:41Z,2250000,False,16.0,27.0,1,left,B. Fernando cutting Layup (2 PTS) (D. Nix 3 AST),"[1628981, 1630227]",1610612745.0,HOU,cutting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,3.16,Made,2.0,D. Nix,1630227.0,3.0,,,,,,,,,,,,,,
228,PT07M58.00S,2022-12-03T02:46:08.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203967,88.64980289093299,49.754901960784316,1610612756,41,37,2022-12-03T02:46:14Z,2270000,False,-1.0,54.0,1,right,MISS D. Saric driving Hook,[203967],1610612756.0,PHX,driving,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,,,,,,,,,,,,,,
229,PT07M55.00S,2022-12-03T02:46:11.4Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,41,37,2022-12-03T02:46:14Z,2280000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,228.0,1.0,1.0,0.0,,,,,,,,,,
230,PT07M52.00S,2022-12-03T02:46:16.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628981,6.1268068331143235,51.470588235294116,1610612745,41,39,2022-12-03T02:52:41Z,2290000,False,-7.0,5.0,1,left,B. Fernando alley-oop DUNK (4 PTS) (D. Nix 4 AST),"[1628981, 1630227]",1610612745.0,HOU,alley-oop,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,0.9,Made,4.0,D. Nix,1630227.0,4.0,,,,,,,,,,,,,,
232,PT07M51.00S,2022-12-03T02:46:22.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,41,39,2022-12-03T02:46:22Z,2310000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M51.00S,2022-12-03T02:47:54.2Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,41,39,2022-12-03T02:48:52Z,2320000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M51.00S,2022-12-03T02:47:54.2Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,41,39,2022-12-03T02:48:52Z,2330000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M51.00S,2022-12-03T02:49:31.4Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,41,39,2022-12-03T02:49:53Z,2335000,False,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M51.00S,2022-12-03T02:49:31.4Z,2,REGULAR,substitution,in,[],1627814,,,1610612756,41,39,2022-12-03T02:49:53Z,2337500,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M26.00S,2022-12-03T02:49:32.4Z,2,REGULAR,3pt,Jump Shot,[],1627814,66.17936925098554,38.23529411764706,1610612756,41,39,2022-12-03T02:59:45Z,2340000,False,-59.0,265.0,1,right,MISS D. Lee 27' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
236,PT07M21.00S,2022-12-03T02:49:37.4Z,2,REGULAR,rebound,defensive,[],1628981,,,1610612745,41,39,2022-12-03T02:59:45Z,2350000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Center,,,,,,,235.0,1.0,1.0,0.0,,,,,,,,,,
237,PT07M17.00S,2022-12-03T02:49:41.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631095,7.703679369250986,57.35294117647059,1610612745,41,41,2022-12-03T02:55:09Z,2360000,False,-37.0,20.0,1,left,J. Smith Jr. running Layup (10 PTS) (D. Nix 5 AST),"[1631095, 1630227]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,4.18,Made,10.0,D. Nix,1630227.0,5.0,,,,,,,,,,,,,,
241,PT06M58.00S,2022-12-03T02:49:59.5Z,2,REGULAR,2pt,Jump Shot,[],1628969,83.78777923784494,26.225490196078432,1610612756,43,41,2022-12-03T02:55:39Z,2400000,False,-119.0,100.0,1,right,M. Bridges 15' pullup Jump Shot (13 PTS) (C. Payne 3 AST),"[1628969, 1626166]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,15.53,Made,13.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,
242,PT06M41.00S,2022-12-03T02:50:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,15.588042049934298,64.95098039215686,1610612745,43,41,2022-12-03T02:50:21Z,2410000,False,-75.0,94.0,1,left,MISS J. Green 12' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,12.01,Missed,,,,,,,,,,,,,,,,,,
243,PT06M38.00S,2022-12-03T02:50:19.9Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,43,41,2022-12-03T02:50:21Z,2420000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,242.0,1.0,1.0,0.0,,,,,,,,,,
244,PT06M30.00S,2022-12-03T02:50:28.1Z,2,REGULAR,3pt,Jump Shot,[],1627814,86.28449408672799,96.81372549019608,1610612756,46,41,2022-12-03T02:50:32Z,2430000,False,234.0,76.0,1,right,D. Lee 24' 3PT  (8 PTS) (C. Payne 4 AST),"[1627814, 1626166]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,24.63,Made,8.0,C. Payne,1626166.0,4.0,,,,,,,,,,,,,,
246,PT06M12.00S,2022-12-03T02:50:45.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,32.53942181340342,64.70588235294117,1610612745,46,41,2022-12-03T02:57:00Z,2450000,False,-74.0,253.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.38,Missed,,,,,,,,,,,,,,,,,,
247,PT06M11.00S,2022-12-03T02:50:46.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,46,41,2022-12-03T02:51:27Z,2460000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,246.0,,,,,,,,,,,,,
248,PT06M11.00S,2022-12-03T02:50:55.0Z,2,REGULAR,foul,personal,[],1628981,,,1610612756,46,41,2022-12-03T02:51:06Z,2470000,False,,,0,,B. Fernando loose ball personal FOUL (1 PF),"[1628981, 202687]",1610612745.0,HOU,loose ball,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1148.0,,,1.0,0.0,Biyombo,202687.0
250,PT06M11.00S,2022-12-03T02:51:04.1Z,2,REGULAR,substitution,out,[],1628969,,,1610612756,46,41,2022-12-03T02:51:16Z,2490000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M11.00S,2022-12-03T02:51:04.1Z,2,REGULAR,substitution,out,[],1630227,,,1610612756,46,41,2022-12-03T02:51:16Z,2500000,False,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M11.00S,2022-12-03T02:51:04.1Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,46,41,2022-12-03T02:51:16Z,2510000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
