actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
188,PT09M57.00S,2022-11-06T02:47:24.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,39,28,2022-11-06T02:47:28Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right,,,187.0,,,,,,,,,,,,,,,,,
189,PT09M57.00S,2022-11-06T02:47:27.9Z,2,REGULAR,foul,personal,[],1629111,,,1610612757,39,28,2022-11-06T02:48:35Z,1890000,,,0,,J. Landale loose ball personal FOUL (1 PF),"[1629111, 1631101]",1610612756.0,PHX,loose ball,,,Landale,J. Landale,,,,,Mid-Range,8-16 Right,,,,,,,,1628172.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,
191,PT09M48.00S,2022-11-06T02:48:08.6Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,39,28,2022-11-06T02:48:14Z,1910000,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 203967]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Saric,203967.0,,,,,
192,PT09M48.00S,2022-11-06T02:48:08.6Z,2,REGULAR,steal,,[],203967,,,1610612756,39,28,2022-11-06T02:49:29Z,1920000,,,0,,D. Saric STEAL (1 STL),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT09M43.00S,2022-11-06T02:48:14.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627814,66.83639947437582,58.57843137254902,1610612756,42,28,2022-11-06T02:48:19Z,1930000,43.0,259.0,1,right,D. Lee 26' 3PT  (6 PTS) (L. Shamet 2 AST),"[1627814, 1629013]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,26.27,Made,,,,,6.0,,,,,,,,,L. Shamet,1629013.0,2.0,,
195,PT09M41.00S,2022-11-06T02:48:22.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,42,28,2022-11-06T02:48:22Z,1950000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M41.00S,2022-11-06T02:50:36.4Z,2,REGULAR,substitution,out,[],1629642,,,1610612757,42,28,2022-11-06T02:50:55Z,1960000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M41.00S,2022-11-06T02:50:36.4Z,2,REGULAR,substitution,out,[],1631133,,,1610612757,42,28,2022-11-06T02:50:55Z,1970000,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M41.00S,2022-11-06T02:50:36.4Z,2,REGULAR,substitution,in,[],1630570,,,1610612757,42,28,2022-11-06T02:50:55Z,1980000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M41.00S,2022-11-06T02:50:36.4Z,2,REGULAR,substitution,in,[],1628404,,,1610612757,42,28,2022-11-06T02:50:55Z,1990000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M19.00S,2022-11-06T02:51:37.5Z,2,REGULAR,3pt,Jump Shot,[],1626159,11.908672798948752,96.32352941176471,1610612757,42,31,2022-11-06T02:51:44Z,2000000,-232.0,59.0,1,left,J. Winslow 3PT  (3 PTS) (J. Hart 5 AST),"[1626159, 1628404]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Left Corner 3,24+ Left,23.91,Made,,,,,3.0,,,,,,,,,J. Hart,1628404.0,5.0,,
202,PT09M04.00S,2022-11-06T02:51:52.3Z,2,REGULAR,3pt,Jump Shot,[],1629111,67.36202365308804,30.637254901960787,1610612756,42,31,2022-11-06T02:51:57Z,2020000,-97.0,254.0,1,right,MISS J. Landale 27' 3PT,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,27.21,Missed,,,,,,,,,,,,,,,,,,
203,PT09M01.00S,2022-11-06T02:51:55.3Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,42,31,2022-11-06T02:51:57Z,2030000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,
204,PT08M55.00S,2022-11-06T02:52:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,10.463206307490145,51.225490196078425,1610612757,42,31,2022-11-06T02:52:05Z,2040000,-6.0,46.0,1,left,MISS J. Hart Layup - blocked,"[1628404, 1629013]",1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,Shamet,1629013.0
205,PT08M55.00S,2022-11-06T02:52:01.6Z,2,REGULAR,block,,[],1629013,,,1610612757,42,31,2022-11-06T02:52:03Z,2050000,,,0,,L. Shamet BLOCK (1 BLK),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT08M52.00S,2022-11-06T02:52:04.6Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612757,42,31,2022-11-06T02:52:04Z,2060000,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,,
208,PT08M48.00S,2022-11-06T02:52:12.5Z,2,REGULAR,substitution,out,[],1629006,,,1610612757,42,31,2022-11-06T02:52:25Z,2080000,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M48.00S,2022-11-06T02:52:12.5Z,2,REGULAR,substitution,in,[],101108,,,1610612757,42,31,2022-11-06T02:52:25Z,2090000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M43.00S,2022-11-06T02:52:38.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631101,6.258212877792378,50.73529411764706,1610612757,42,33,2022-11-06T02:52:43Z,2100000,-4.0,6.0,1,left,S. Sharpe cutting DUNK (11 PTS) (J. Winslow 2 AST),"[1631101, 1626159]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,11.0,,,,,,,,,J. Winslow,1626159.0,2.0,,
212,PT08M20.00S,2022-11-06T02:53:00.7Z,2,REGULAR,2pt,Jump Shot,[],1627814,73.01248357424441,68.87254901960785,1610612756,42,33,2022-11-06T02:53:08Z,2120000,94.0,201.0,1,right,MISS D. Lee 22' step back Shot,[1627814],1610612756.0,PHX,step back,,,Lee,D. Lee,,,,,Mid-Range,16-24 Right Center,22.22,Missed,,,,,,,,,,,,,,,,,,
213,PT08M17.00S,2022-11-06T02:53:03.7Z,2,REGULAR,rebound,offensive,[],203967,,,1610612756,42,33,2022-11-06T02:53:08Z,2130000,,,0,,D. Saric REBOUND (Off:2 Def:0),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,16-24 Right Center,,,212.0,2.0,0.0,2.0,,,,,,,,,,,,,,
214,PT08M16.00S,2022-11-06T02:53:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203967,90.62089356110381,55.14705882352941,1610612756,42,33,2022-11-06T02:53:15Z,2140000,26.0,36.0,1,right,MISS D. Saric putback Layup - blocked,"[203967, 203994]",1610612756.0,PHX,putback,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,4.4,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0
215,PT08M16.00S,2022-11-06T02:53:05.2Z,2,REGULAR,block,,[],203994,,,1610612756,42,33,2022-11-06T02:53:07Z,2150000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT08M13.00S,2022-11-06T02:53:08.2Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,42,33,2022-11-06T02:53:15Z,2160000,,,0,,S. Sharpe REBOUND (Off:0 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,
217,PT08M01.00S,2022-11-06T02:53:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,5.863994743758213,36.51960784313725,1610612757,42,33,2022-11-06T02:54:37Z,2170000,67.0,3.0,1,left,MISS J. Nurkic 6' turnaround Shot,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,6.75,Missed,,,,,,,,,,,,,,,,,,
218,PT08M00.00S,2022-11-06T02:53:20.6Z,2,REGULAR,rebound,offensive,[],1626159,,,1610612757,42,33,2022-11-06T02:53:25Z,2180000,,,0,,J. Winslow REBOUND (Off:1 Def:0),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,
219,PT07M58.00S,2022-11-06T02:53:22.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626159,7.5722733245729295,49.50980392156863,1610612757,42,33,2022-11-06T02:53:27Z,2190000,2.0,19.0,1,left,MISS J. Winslow putback Layup,[1626159],1610612757.0,POR,putback,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
220,PT07M57.00S,2022-11-06T02:53:23.7Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,42,33,2022-11-06T02:53:27Z,2200000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,
221,PT07M48.00S,2022-11-06T02:53:33.1Z,2,REGULAR,3pt,Jump Shot,[],203967,67.7562417871222,69.36274509803921,1610612756,42,33,2022-11-06T02:53:37Z,2210000,97.0,251.0,1,right,MISS D. Saric 26' 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
222,PT07M46.00S,2022-11-06T02:53:35.1Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,42,33,2022-11-06T02:53:37Z,2220000,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,
224,PT07M42.00S,2022-11-06T02:53:45.1Z,2,REGULAR,foul,personal,[],203967,,,1610612757,42,33,2022-11-06T02:53:59Z,2240000,,,0,,D. Saric personal FOUL (1 PF),"[203967, 203994]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,1.0,0.0,Nurkic,203994.0,,,,,,,,
226,PT07M42.00S,2022-11-06T02:53:49.4Z,2,REGULAR,substitution,out,[],1629111,,,1610612757,42,33,2022-11-06T02:53:53Z,2260000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M42.00S,2022-11-06T02:53:49.4Z,2,REGULAR,substitution,out,[],1629013,,,1610612757,42,33,2022-11-06T02:53:53Z,2270000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M42.00S,2022-11-06T02:53:49.4Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,42,33,2022-11-06T02:53:53Z,2280000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M42.00S,2022-11-06T02:53:49.4Z,2,REGULAR,substitution,in,[],1628969,,,1610612757,42,33,2022-11-06T02:53:53Z,2290000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M42.00S,2022-11-06T02:53:55.0Z,2,REGULAR,substitution,out,[],203967,,,1610612757,42,33,2022-11-06T02:54:01Z,2300000,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M42.00S,2022-11-06T02:53:55.0Z,2,REGULAR,substitution,in,[],1628470,,,1610612757,42,33,2022-11-06T02:54:01Z,2310000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M42.00S,2022-11-06T02:54:03.6Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,42,33,2022-11-06T02:54:05Z,2320000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M42.00S,2022-11-06T02:54:03.6Z,2,REGULAR,substitution,in,[],203924,,,1610612757,42,33,2022-11-06T02:54:05Z,2330000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M27.00S,2022-11-06T02:54:29.1Z,2,REGULAR,3pt,Jump Shot,[],1630570,7.835085413929041,4.6568627450980395,1610612757,42,33,2022-11-06T02:54:33Z,2340000,227.0,21.0,1,left,MISS T. Watford 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,22.77,Missed,,,,,,,,,,,,,,,,,,
235,PT07M26.00S,2022-11-06T02:54:30.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,42,33,2022-11-06T02:54:33Z,2350000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,234.0,,,,,,,,,,,,,,,,,
237,PT07M18.00S,2022-11-06T02:54:54.0Z,2,REGULAR,foul,offensive,[],1629028,,,1610612756,42,33,2022-11-06T02:55:10Z,2370000,,,0,,D. Ayton offensive FOUL (3 PF),"[1629028, 1628404]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,,,,,,201639.0,3.0,0.0,Hart,1628404.0,,,,,,,,
239,PT07M18.00S,2022-11-06T02:54:54.0Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,42,33,2022-11-06T02:54:54Z,2390000,,,0,,D. Ayton offensive foul TURNOVER (1 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,,,,,,201639.0,,,,,1.0,,,,,,,
240,PT07M04.00S,2022-11-06T02:55:20.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203994,12.8777923784494,40.41819852941176,1610612757,42,33,2022-11-06T02:56:42Z,2400000,48.0,69.0,1,left,MISS J. Nurkic 8' Hook - blocked,"[203994, 1629028]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,8.37,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0
241,PT07M04.00S,2022-11-06T02:55:20.0Z,2,REGULAR,block,,[],1629028,,,1610612757,42,33,2022-11-06T02:55:22Z,2410000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
242,PT07M00.00S,2022-11-06T02:55:24.0Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612757,42,33,2022-11-06T02:55:27Z,2420000,,,0,,T. Watford REBOUND (Off:1 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,,,240.0,2.0,1.0,1.0,,,,,,,,,,,,,,
243,PT07M00.00S,2022-11-06T02:55:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630570,9.017739816031538,38.72549019607843,1610612757,42,33,2022-11-06T02:56:58Z,2430000,56.0,32.0,1,left,MISS T. Watford 6' putback Layup - blocked,"[1630570, 1629028]",1610612757.0,POR,putback,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,Ayton,1629028.0
244,PT07M00.00S,2022-11-06T02:55:23.6Z,2,REGULAR,block,,[],1629028,,,1610612757,42,33,2022-11-06T02:55:25Z,2440000,,,0,,D. Ayton BLOCK (2 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT06M58.00S,2022-11-06T02:55:25.6Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,42,33,2022-11-06T02:55:34Z,2450000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
246,PT06M48.00S,2022-11-06T02:55:38.2Z,2,REGULAR,foul,personal,[],203994,,,1610612756,42,33,2022-11-06T02:55:53Z,2460000,,,0,,J. Nurkic personal FOUL (1 PF),"[203994, 1629028]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,,,1627541.0,1.0,0.0,Ayton,1629028.0,,,,,,,,
248,PT06M48.00S,2022-11-06T02:55:45.3Z,2,REGULAR,foul,technical,['1freethrow'],203994,,,1610612756,42,33,2022-11-06T02:56:10Z,2480000,,,0,,J. Nurkic technical FOUL (1 Tech),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,1627541.0,1.0,1.0,,,,,,,,,,
249,PT06M48.00S,2022-11-06T02:56:13.6Z,2,REGULAR,freethrow,1 of 1,[],101108,,,1610612756,43,33,2022-11-06T02:56:13Z,2490000,,,0,,C. Paul technical Free Throw 1 of 1 (6 PTS),[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
250,PT06M48.00S,2022-11-06T02:56:15.7Z,2,REGULAR,substitution,out,[],1629028,,,1610612756,43,33,2022-11-06T02:56:17Z,2500000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M48.00S,2022-11-06T02:56:15.7Z,2,REGULAR,substitution,in,[],202687,,,1610612756,43,33,2022-11-06T02:56:17Z,2510000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M33.00S,2022-11-06T02:56:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],101108,89.04402102496715,57.35294117647059,1610612756,43,33,2022-11-06T02:57:39Z,2520000,37.0,50.0,1,right,MISS C. Paul 6' driving Layup,[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
253,PT06M32.00S,2022-11-06T02:56:49.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,43,33,2022-11-06T02:56:58Z,2530000,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,252.0,2.0,2.0,0.0,,,,,,,,,,,,,,
254,PT06M19.00S,2022-11-06T02:57:02.6Z,2,REGULAR,2pt,Jump Shot,[],203924,12.565703022339028,71.32352941176471,1610612757,43,33,2022-11-06T02:58:01Z,2540000,-107.0,66.0,1,left,MISS J. Grant 12' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,12.52,Missed,,,,,,,,,,,,,,,,,,
255,PT06M16.00S,2022-11-06T02:57:05.6Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,43,33,2022-11-06T02:57:18Z,2550000,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Left,,,254.0,1.0,1.0,0.0,,,,,,,,,,,,,,
258,PT06M09.00S,2022-11-06T02:57:33.6Z,2,REGULAR,foul,personal,[],203994,,,1610612756,43,33,2022-11-06T02:57:36Z,2580000,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 202687]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,2.0,1.0,Biyombo,202687.0,,,,,,,,
260,PT06M09.00S,2022-11-06T02:57:39.5Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,43,33,2022-11-06T02:57:49Z,2600000,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M09.00S,2022-11-06T02:57:39.5Z,2,REGULAR,substitution,out,[],1630570,,,1610612756,43,33,2022-11-06T02:57:49Z,2610000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M09.00S,2022-11-06T02:57:39.5Z,2,REGULAR,substitution,out,[],203994,,,1610612756,43,33,2022-11-06T02:57:49Z,2620000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M09.00S,2022-11-06T02:57:39.5Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,43,33,2022-11-06T02:57:49Z,2630000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M09.00S,2022-11-06T02:57:39.5Z,2,REGULAR,substitution,in,[],1630553,,,1610612756,43,33,2022-11-06T02:57:49Z,2640000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M09.00S,2022-11-06T02:57:39.5Z,2,REGULAR,substitution,in,[],1629234,,,1610612756,43,33,2022-11-06T02:57:49Z,2650000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M59.00S,2022-11-06T02:58:16.9Z,2,REGULAR,2pt,Jump Shot,[],1628969,93.38042049934296,75.73529411764706,1610612756,43,33,2022-11-06T02:59:12Z,2660000,129.0,10.0,1,right,MISS M. Bridges 12' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,12.91,Missed,,,,,,,,,,,,,,,,,,
267,PT05M55.00S,2022-11-06T02:58:20.5Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,43,33,2022-11-06T02:58:20Z,2670000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,,,266.0,1.0,1.0,0.0,,,,,,,,,,,,,,
268,PT05M48.00S,2022-11-06T02:58:26.8Z,2,REGULAR,3pt,Jump Shot,[],1626159,29.6484888304862,74.75490196078431,1610612757,43,33,2022-11-06T02:59:12Z,2680000,-124.0,226.0,1,left,MISS J. Winslow 25' 3PT,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
269,PT05M46.00S,2022-11-06T02:58:30.0Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,43,33,2022-11-06T02:58:30Z,2690000,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,,
270,PT05M42.00S,2022-11-06T02:58:37.2Z,2,REGULAR,foul,personal,[],1629234,,,1610612756,43,33,2022-11-06T02:58:46Z,2700000,,,0,,D. Eubanks personal FOUL (2 PF),"[1629234, 202687]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,,1628172.0,2.0,0.0,Biyombo,202687.0,,,,,,,,
272,PT05M30.00S,2022-11-06T02:59:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.06636005256242,46.81372549019608,1610612756,45,33,2022-11-06T02:59:17Z,2720000,-16.0,22.0,1,right,M. Bridges driving Layup (9 PTS) (C. Paul 2 AST),"[1628969, 101108]",1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,9.0,,,,,,,,,C. Paul,101108.0,2.0,,
274,PT05M12.00S,2022-11-06T02:59:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,7.966491458607096,58.08823529411765,1610612757,45,33,2022-11-06T02:59:30Z,2740000,-40.0,22.0,1,left,MISS J. Hart driving Layup - blocked,"[1628404, 1626164]",1610612757.0,POR,driving,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,Booker,1626164.0
275,PT05M12.00S,2022-11-06T02:59:24.2Z,2,REGULAR,block,,[],1626164,,,1610612757,45,33,2022-11-06T02:59:26Z,2750000,,,0,,D. Booker BLOCK (2 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT05M10.00S,2022-11-06T02:59:26.2Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,45,33,2022-11-06T02:59:30Z,2760000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,274.0,1.0,1.0,0.0,,,,,,,,,,,,,,
