actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
178,PT10M35.00S,2022-11-05T02:40:06.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,69.20170827858082,25.735294117647058,1610612756,28,29,2022-11-05T02:40:25Z,1750000,-121.0,237.0,1,right,MISS L. Shamet 26' step back 3PT,[1629013],1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
179,PT10M32.00S,2022-11-05T02:40:09.6Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612756,28,29,2022-11-05T02:40:12Z,1760000,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,,
180,PT10M32.00S,2022-11-05T02:40:09.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629111,91.5407358738502,49.754901960784316,1610612756,30,29,2022-11-05T02:40:17Z,1770000,-1.0,27.0,1,right,J. Landale tip DUNK (2 PTS),[1629111],1610612756.0,PHX,tip,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,2.0,,,,,,,,,,,,,
181,PT10M27.00S,2022-11-05T02:40:15.5Z,2,REGULAR,turnover,lost ball,[],1626159,,,1610612757,30,29,2022-11-05T02:40:20Z,1780000,,,0,,J. Winslow lost ball TURNOVER (2 TO),"[1626159, 1629006]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Okogie,1629006.0,,
182,PT10M27.00S,2022-11-05T02:40:15.5Z,2,REGULAR,steal,,[],1629006,,,1610612756,30,29,2022-11-05T02:40:17Z,1790000,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
183,PT10M21.00S,2022-11-05T02:40:21.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629013,91.80354796320631,49.50980392156863,1610612756,30,29,2022-11-05T02:45:05Z,1800000,-2.0,25.0,1,right,MISS L. Shamet running DUNK - blocked,"[1629013, 1629234]",1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.46,Missed,,,,,,,,,,,,,,,,,Eubanks,1629234.0
184,PT10M21.00S,2022-11-05T02:40:21.2Z,2,REGULAR,block,,[],1629234,,,1610612756,30,29,2022-11-05T02:40:23Z,1810000,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT10M16.00S,2022-11-05T02:40:26.2Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612757,30,29,2022-11-05T02:40:30Z,1820000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,,,
186,PT10M13.00S,2022-11-05T02:40:28.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629642,6.1268068331143235,95.83333333333334,1610612757,30,29,2022-11-05T02:45:53Z,1830000,-229.0,5.0,1,left,MISS N. Little running 3PT,[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,Left Corner 3,24+ Left,22.93,Missed,,,,,,,,,,,,,,,,,,
187,PT10M09.00S,2022-11-05T02:40:32.5Z,2,REGULAR,rebound,offensive,[],1626159,,,1610612757,30,29,2022-11-05T02:40:32Z,1840000,,,0,,J. Winslow REBOUND (Off:1 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Left Corner 3,24+ Left,,,186.0,3.0,2.0,1.0,,,,,,,,,,,,,,
188,PT10M08.00S,2022-11-05T02:40:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626159,9.411957950065702,50.49019607843137,1610612757,30,31,2022-11-05T02:40:42Z,1850000,-2.0,36.0,1,left,J. Winslow putback Layup (8 PTS),[1626159],1610612757.0,POR,putback,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,8.0,,,,,,,,,,,,,
189,PT09M54.00S,2022-11-05T02:40:51.4Z,2,REGULAR,foul,offensive,[],203967,,,1610612756,30,31,2022-11-05T02:41:11Z,1860000,,,0,,D. Saric offensive FOUL (1 PF),"[203967, 1631133]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202041.0,1.0,0.0,Walker,1631133.0,,,,,
191,PT09M54.00S,2022-11-05T02:40:51.4Z,2,REGULAR,turnover,offensive foul,[],203967,,,1610612756,30,31,2022-11-05T02:40:51Z,1880000,,,0,,D. Saric offensive foul TURNOVER (1 TO),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202041.0,,,,,1.0,,,,
192,PT09M40.00S,2022-11-05T02:41:17.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630553,29.38567674113009,71.56862745098039,1610612757,30,31,2022-11-05T02:41:24Z,1890000,-108.0,224.0,1,left,MISS K. Johnson 24' 3PT,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
193,PT09M37.00S,2022-11-05T02:41:20.7Z,2,REGULAR,rebound,defensive,[],203967,,,1610612756,30,31,2022-11-05T02:41:24Z,1900000,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,192.0,1.0,1.0,0.0,,,,,,,,,,,,,,
194,PT09M30.00S,2022-11-05T02:41:31.2Z,2,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612756,30,31,2022-11-05T02:42:04Z,1910000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Lee 2 FT),"[1630553, 1627814]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,1.0,Lee,1627814.0,,,,,
196,PT09M30.00S,2022-11-05T02:42:04.9Z,2,REGULAR,freethrow,1 of 2,[],1627814,,,1610612756,31,31,2022-11-05T02:42:04Z,1930000,,,0,,D. Lee Free Throw 1 of 2 (1 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
197,PT09M30.00S,2022-11-05T02:42:05.7Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,31,31,2022-11-05T02:42:31Z,1940000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M30.00S,2022-11-05T02:42:05.7Z,2,REGULAR,substitution,out,[],1630553,,,1610612756,31,31,2022-11-05T02:42:31Z,1950000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M30.00S,2022-11-05T02:42:05.7Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,31,31,2022-11-05T02:42:31Z,1960000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M30.00S,2022-11-05T02:42:05.7Z,2,REGULAR,substitution,in,[],202687,,,1610612756,31,31,2022-11-05T02:42:31Z,1970000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M30.00S,2022-11-05T02:42:05.7Z,2,REGULAR,substitution,in,[],203994,,,1610612756,31,31,2022-11-05T02:42:31Z,1980000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M30.00S,2022-11-05T02:42:05.7Z,2,REGULAR,substitution,in,[],1628404,,,1610612756,31,31,2022-11-05T02:42:31Z,1990000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M30.00S,2022-11-05T02:42:37.7Z,2,REGULAR,freethrow,2 of 2,[],1627814,,,1610612756,32,31,2022-11-05T02:42:37Z,2000000,,,0,,D. Lee Free Throw 2 of 2 (2 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
204,PT09M19.00S,2022-11-05T02:42:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,13.354139290407357,39.705882352941174,1610612757,32,31,2022-11-05T02:43:14Z,2010000,51.0,73.0,1,left,MISS J. Winslow 8' driving floating Shot,[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Right,8.93,Missed,,,,,,,,,,,,,,,,,,
205,PT09M17.00S,2022-11-05T02:42:55.0Z,2,REGULAR,rebound,offensive,[],1631133,,,1610612757,32,31,2022-11-05T02:43:14Z,2020000,,,0,,J. Walker REBOUND (Off:1 Def:1),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Right,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,,
206,PT09M16.00S,2022-11-05T02:42:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,6.1268068331143235,47.549019607843135,1610612757,32,33,2022-11-05T02:43:03Z,2030000,12.0,5.0,1,left,J. Walker putback Layup (2 PTS),[1631133],1610612757.0,POR,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,2.0,,,,,,,,,,,,,
207,PT09M06.00S,2022-11-05T02:43:10.6Z,2,REGULAR,turnover,out-of-bounds,[],1627814,,,1610612756,32,33,2022-11-05T02:43:19Z,2040000,,,0,,D. Lee bad pass out-of-bounds TURNOVER (1 TO),[1627814],1610612756.0,PHX,bad pass,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,,,,,,,,,,,202041.0,,,,,1.0,,,,
209,PT08M46.00S,2022-11-05T02:43:50.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203994,10.726018396846255,50.49019607843137,1610612757,32,33,2022-11-05T02:43:54Z,2060000,-2.0,48.0,1,left,MISS J. Nurkic Hook,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
210,PT08M45.00S,2022-11-05T02:43:51.6Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,32,33,2022-11-05T02:43:54Z,2070000,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,,
211,PT08M24.00S,2022-11-05T02:44:12.8Z,2,REGULAR,3pt,Jump Shot,[],203967,93.9060446780552,95.83333333333334,1610612756,32,33,2022-11-05T02:44:33Z,2080000,229.0,5.0,1,right,MISS D. Saric 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
212,PT08M24.00S,2022-11-05T02:44:12.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,32,33,2022-11-05T02:44:33Z,2090000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,211.0,,,,,,,,,,,,,,,,,
213,PT08M24.00S,2022-11-05T02:44:16.6Z,2,REGULAR,foul,personal,[],1631133,,,1610612756,32,33,2022-11-05T02:44:32Z,2100000,,,0,,J. Walker loose ball personal FOUL (1 PF),"[1631133, 1627814]",1610612757.0,POR,loose ball,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202041.0,1.0,0.0,Lee,1627814.0,,,,,
215,PT08M24.00S,2022-11-05T02:44:33.3Z,2,REGULAR,substitution,out,[],1629006,,,1610612756,32,33,2022-11-05T02:44:44Z,2120000,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M24.00S,2022-11-05T02:44:33.3Z,2,REGULAR,substitution,in,[],101108,,,1610612756,32,33,2022-11-05T02:44:44Z,2130000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M24.00S,2022-11-05T02:44:48.1Z,2,REGULAR,substitution,out,[],1631133,,,1610612756,32,33,2022-11-05T02:44:53Z,2140000,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M24.00S,2022-11-05T02:44:48.1Z,2,REGULAR,substitution,in,[],203924,,,1610612756,32,33,2022-11-05T02:44:53Z,2150000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M14.00S,2022-11-05T02:45:14.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202687,91.27792378449409,50.49019607843137,1610612756,32,33,2022-11-05T02:45:21Z,2160000,2.0,29.0,1,right,MISS B. Biyombo cutting DUNK - blocked,"[202687, 1629642]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,Little,1629642.0
220,PT08M14.00S,2022-11-05T02:45:14.4Z,2,REGULAR,block,,[],1629642,,,1610612756,32,33,2022-11-05T02:45:16Z,2170000,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT08M12.00S,2022-11-05T02:45:16.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,32,33,2022-11-05T02:45:21Z,2180000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT08M08.00S,2022-11-05T02:45:20.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203924,25.312089356110377,9.313725490196079,1610612757,32,36,2022-11-05T02:47:54Z,2190000,203.0,185.0,1,left,J. Grant 27' 3PT running (5 PTS) (J. Hart 3 AST),"[203924, 1628404]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,27.52,Made,,,,,5.0,J. Hart,1628404.0,3.0,,,,,,,,,,
224,PT07M44.00S,2022-11-05T02:45:44.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202687,83.919185282523,46.32352941176471,1610612756,34,36,2022-11-05T02:45:48Z,2210000,-18.0,99.0,1,right,B. Biyombo 10' Hook (2 PTS) (D. Saric 1 AST),"[202687, 203967]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,10.04,Made,,,,,2.0,D. Saric,203967.0,1.0,,,,,,,,,,
226,PT07M29.00S,2022-11-05T02:45:58.9Z,2,REGULAR,3pt,Jump Shot,[],1629642,31.61957950065703,67.15686274509804,1610612757,34,39,2022-11-05T02:46:04Z,2230000,-86.0,245.0,1,left,N. Little 25' 3PT  (5 PTS) (J. Nurkic 2 AST),"[1629642, 203994]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,5.0,J. Nurkic,203994.0,2.0,,,,,,,,,,
228,PT07M18.00S,2022-11-05T02:46:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,83.39356110381078,43.872549019607845,1610612756,34,39,2022-11-05T03:18:00Z,2250000,-31.0,104.0,1,right,MISS D. Lee 10' pullup Shot,[1627814],1610612756.0,PHX,pullup,,,Lee,D. Lee,,,,,In The Paint (Non-RA),8-16 Center,10.8,Missed,,,,,,,,,,,,,,,,,,
229,PT07M16.00S,2022-11-05T02:46:15.2Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,34,39,2022-11-05T03:18:13Z,2260000,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,,
230,PT07M15.00S,2022-11-05T02:46:25.0Z,2,REGULAR,turnover,lost ball,[],1629642,,,1610612757,34,39,2022-11-05T03:18:22Z,2270000,,,0,,N. Little lost ball TURNOVER (1 TO),"[1629642, 1627814]",1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Lee,1627814.0,,
231,PT07M15.00S,2022-11-05T02:46:25.0Z,2,REGULAR,steal,,[],1627814,,,1610612756,34,39,2022-11-05T02:46:27Z,2280000,,,0,,D. Lee STEAL (1 STL),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
232,PT07M14.00S,2022-11-05T02:46:28.0Z,2,REGULAR,foul,personal,[],1629642,,,1610612756,34,39,2022-11-05T03:02:32Z,2290000,,,0,,N. Little personal FOUL (1 PF),"[1629642, 1627814]",1610612757.0,POR,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Lee,1627814.0,,,,,
234,PT07M14.00S,2022-11-05T02:46:36.1Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,34,39,2022-11-05T02:46:39Z,2310000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M14.00S,2022-11-05T02:46:36.1Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,34,39,2022-11-05T02:46:39Z,2320000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M05.00S,2022-11-05T02:47:03.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202687,86.67871222076215,49.01960784313725,1610612756,34,39,2022-11-05T02:47:07Z,2330000,-5.0,73.0,1,right,MISS B. Biyombo 7' Hook,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
237,PT07M03.00S,2022-11-05T02:47:05.3Z,2,REGULAR,rebound,offensive,[],1627814,,,1610612756,34,39,2022-11-05T02:47:07Z,2340000,,,0,,D. Lee REBOUND (Off:1 Def:0),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,236.0,1.0,0.0,1.0,,,,,,,,,,,,,,
238,PT06M54.00S,2022-11-05T02:47:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203967,89.04402102496715,43.872549019607845,1610612756,34,39,2022-11-05T02:51:07Z,2350000,-31.0,50.0,1,right,MISS D. Saric driving finger roll Layup,[203967],1610612756.0,PHX,driving finger roll,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,,,,,,,,,,
239,PT06M52.00S,2022-11-05T02:47:16.8Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,34,39,2022-11-05T02:47:21Z,2360000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,,,238.0,3.0,3.0,0.0,,,,,,,,,,,,,,
240,PT06M31.00S,2022-11-05T02:47:38.0Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612757,34,39,2022-11-05T02:47:42Z,2370000,,,0,,J. Nurkic lost ball TURNOVER (1 TO),"[203994, 203967]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Saric,203967.0,,
241,PT06M31.00S,2022-11-05T02:47:38.0Z,2,REGULAR,steal,,[],203967,,,1610612756,34,39,2022-11-05T02:47:40Z,2380000,,,0,,D. Saric STEAL (1 STL),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT06M18.00S,2022-11-05T02:47:50.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203967,65.78515111695138,36.27450980392157,1610612756,34,39,2022-11-05T02:47:56Z,2390000,-69.0,269.0,1,right,MISS D. Saric 27' 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,27.77,Missed,,,,,,,,,,,,,,,,,,
243,PT06M16.00S,2022-11-05T02:47:52.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,34,39,2022-11-05T02:47:56Z,2400000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,242.0,,,,,,,,,,,,,,,,,
245,PT06M16.00S,2022-11-05T02:48:02.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,34,39,2022-11-05T02:48:02Z,2420000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M16.00S,2022-11-05T02:50:16.4Z,2,REGULAR,substitution,out,[],202687,,,1610612757,34,39,2022-11-05T02:50:42Z,2430000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M16.00S,2022-11-05T02:50:16.4Z,2,REGULAR,substitution,out,[],203967,,,1610612757,34,39,2022-11-05T02:50:42Z,2440000,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M16.00S,2022-11-05T02:50:16.4Z,2,REGULAR,substitution,in,[],1629028,,,1610612757,34,39,2022-11-05T02:50:42Z,2460000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M16.00S,2022-11-05T02:50:16.4Z,2,REGULAR,substitution,in,[],1626164,,,1610612757,34,39,2022-11-05T02:50:42Z,2470000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M16.00S,2022-11-05T02:50:16.4Z,2,REGULAR,substitution,in,[],1629234,,,1610612757,34,39,2022-11-05T02:50:42Z,2480000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT06M16.00S,2022-11-05T02:50:16.4Z,2,REGULAR,substitution,out,[],203994,,,1610612757,34,39,2022-11-05T02:59:53Z,2485000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M00.00S,2022-11-05T02:51:12.6Z,2,REGULAR,turnover,traveling,[],203924,,,1610612757,34,39,2022-11-05T02:51:22Z,2490000,,,0,,J. Grant traveling TURNOVER (2 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627526.0,,,,,2.0,,,,
254,PT05M43.00S,2022-11-05T02:51:49.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629028,77.34888304862024,50.0,1610612756,36,39,2022-11-05T02:51:55Z,2510000,0.0,160.0,1,right,D. Ayton 16' Jump Shot (11 PTS) (D. Booker 1 AST),"[1629028, 1626164]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,16.04,Made,,,,,11.0,D. Booker,1626164.0,1.0,,,,,,,,,,
256,PT05M30.00S,2022-11-05T02:52:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.652431011826544,50.49019607843137,1610612757,36,41,2022-11-05T02:52:10Z,2530000,-2.0,10.0,1,left,J. Grant driving finger roll Layup (7 PTS) (J. Winslow 1 AST),"[203924, 1626159]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,7.0,J. Winslow,1626159.0,1.0,,,,,,,,,,
257,PT05M24.00S,2022-11-05T02:52:09.1Z,2,REGULAR,3pt,Jump Shot,[],1626164,70.51576872536137,15.441176470588236,1610612756,36,41,2022-11-05T02:52:34Z,2540000,-173.0,225.0,1,right,MISS D. Booker 28' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,28.35,Missed,,,,,,,,,,,,,,,,,,
258,PT05M21.00S,2022-11-05T02:52:12.1Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,36,41,2022-11-05T02:52:34Z,2550000,,,0,,J. Winslow REBOUND (Off:1 Def:3),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Left Center,,,257.0,4.0,3.0,1.0,,,,,,,,,,,,,,
259,PT05M16.00S,2022-11-05T02:52:18.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,5.075558475689881,49.50980392156863,1610612757,36,43,2022-11-05T02:52:39Z,2560000,2.0,-5.0,1,left,D. Eubanks cutting DUNK (4 PTS) (N. Little 2 AST),"[1629234, 1629642]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,4.0,N. Little,1629642.0,2.0,,,,,,,,,,
261,PT05M16.00S,2022-11-05T02:52:26.1Z,2,REGULAR,foul,technical,['1freethrow'],1626164,,,1610612756,36,43,2022-11-05T02:52:40Z,2580000,,,0,,D. Booker technical FOUL (1 Tech),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,204059.0,0.0,1.0,,,,,,,
