actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
173,PT11M31.00S,2024-11-18T00:44:35.2Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,30,31,2024-11-18T00:44:38Z,1660000,False,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,172.0,7.0,5.0,2.0,,,,,,,,,,,,,,
174,PT11M30.00S,2024-11-18T00:44:36.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,92.72339027595268,50.73529411764706,1610612752,32,31,2024-11-18T00:44:39Z,1670000,False,4.0,16.0,1,right,K. Towns putback Layup (6 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,,6.0,,,,,,,,,,
175,PT11M17.00S,2024-11-18T00:44:49.2Z,2,REGULAR,3pt,Jump Shot,[],1630553,22.946780551905388,13.725490196078432,1610612751,32,31,2024-11-18T00:45:42Z,1680000,False,181.0,163.0,1,left,MISS K. Johnson 24' step back 3PT,[1630553],1610612751.0,BKN,step back,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,24.4,Missed,,,,,,,,,,,,,,,,,,
176,PT11M14.00S,2024-11-18T00:44:52.2Z,2,REGULAR,rebound,defensive,[],1642359,,,1610612752,32,31,2024-11-18T00:44:52Z,1690000,False,,,0,,P. Dadiet REBOUND (Off:0 Def:1),[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Above the Break 3,24+ Right Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT11M02.00S,2024-11-18T00:45:04.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,94.69448094612353,50.73529411764706,1610612752,34,31,2024-11-18T00:45:06Z,1700000,False,4.0,-3.0,1,right,K. Towns driving DUNK (8 PTS) (J. Hart 2 AST),"[1626157, 1628404]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,8.0,,J. Hart,1628404.0,2.0,,,,,,
179,PT10M32.00S,2024-11-18T00:45:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,17.0335085413929,38.970588235294116,1610612751,34,31,2024-11-18T00:45:37Z,1720000,False,55.0,108.0,1,left,MISS Z. Williams 12' turnaround fadeaway Shot,[1630533],1610612751.0,BKN,turnaround fadeaway,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.09,Missed,,,,,,,,,,,,,,,,,,
180,PT10M30.00S,2024-11-18T00:45:36.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,34,31,2024-11-18T00:45:37Z,1730000,False,,,0,,K. Towns REBOUND (Off:2 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,179.0,8.0,6.0,2.0,,,,,,,,,,,,,,
181,PT10M17.00S,2024-11-18T00:45:56.4Z,2,REGULAR,foul,technical,['1freethrow'],1641730,,,1610612752,34,31,2024-11-18T00:46:09Z,1740000,False,,,0,,N. Clowney defensive-3-second technical FOUL (1 Tech),[1641730],1610612751.0,BKN,defensive-3-second,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627524.0,,,,0.0,1.0,,,,
182,PT10M17.00S,2024-11-18T00:46:18.9Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612752,35,31,2024-11-18T00:46:18Z,1750000,False,,,0,,K. Towns technical Free Throw 1 of 1 (9 PTS),[1626157],1610612752.0,NYK,technical,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
183,PT10M14.00S,2024-11-18T00:46:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.24901445466492,51.470588235294116,1610612752,37,31,2024-11-18T00:46:44Z,1760000,False,7.0,11.0,1,right,J. Hart driving Layup (7 PTS) (P. Dadiet 1 AST),"[1628404, 1642359]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,,7.0,,P. Dadiet,1642359.0,1.0,,,,,,
185,PT10M14.00S,2024-11-18T00:46:42.7Z,2,REGULAR,foul,personal,['1freethrow'],1630553,,,1610612752,37,31,2024-11-18T00:46:53Z,1780000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Hart 1 FT),"[1630553, 1628404]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,1.0,0.0,Hart,1628404.0,,
187,PT10M14.00S,2024-11-18T00:47:09.3Z,2,REGULAR,freethrow,1 of 1,[],1628404,,,1610612752,38,31,2024-11-18T00:47:09Z,1800000,False,,,0,,J. Hart Free Throw 1 of 1 (8 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
188,PT09M57.00S,2024-11-18T00:47:28.4Z,2,REGULAR,3pt,Jump Shot,[],1630533,6.652431011826544,4.166666666666666,1610612751,38,31,2024-11-18T00:47:36Z,1810000,False,229.0,10.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
189,PT09M53.00S,2024-11-18T00:47:32.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,38,31,2024-11-18T00:47:36Z,1820000,False,,,0,,K. Towns REBOUND (Off:2 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,188.0,9.0,7.0,2.0,,,,,,,,,,,,,,
190,PT09M49.00S,2024-11-18T00:47:35.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,94.03745072273325,51.225490196078425,1610612752,38,31,2024-11-18T00:47:39Z,1830000,False,6.0,4.0,1,right,MISS J. Hart running Layup - blocked,"[1628404, 1630533]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.7,Missed,,,,,,,,,,,,,,,,,Williams,1630533.0
191,PT09M49.00S,2024-11-18T00:47:35.4Z,2,REGULAR,block,,[],1630533,,,1610612752,38,31,2024-11-18T00:47:37Z,1840000,False,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT09M49.00S,2024-11-18T00:47:35.4Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,38,31,2024-11-18T00:47:39Z,1850000,False,,,0,,J. Wilson REBOUND (Off:1 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,,
193,PT09M36.00S,2024-11-18T00:47:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,7.440867279894875,47.794117647058826,1610612751,38,31,2024-11-18T00:47:52Z,1860000,False,11.0,17.0,1,left,MISS Z. Williams driving reverse Layup,[1630533],1610612751.0,BKN,driving reverse,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
195,PT09M33.00S,2024-11-18T00:47:52.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,38,31,2024-11-18T00:47:52Z,1880000,False,,,0,,K. Towns REBOUND (Off:2 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,193.0,10.0,8.0,2.0,,,,,,,,,,,,,,
196,PT09M28.00S,2024-11-18T00:47:57.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,72.7496714848883,14.705882352941178,1610612752,41,31,2024-11-18T00:50:45Z,1890000,False,-176.0,204.0,1,right,M. Bridges 26' 3PT running (8 PTS) (C. Payne 3 AST),"[1628969, 1626166]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.95,Made,,,,,,,,8.0,,C. Payne,1626166.0,3.0,,,,,,
197,PT09M28.00S,2024-11-18T00:48:03.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,41,31,2024-11-18T00:48:03Z,1900000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M28.00S,2024-11-18T00:48:03.5Z,2,REGULAR,substitution,out,[],1630553,,,1610612751,41,31,2024-11-18T00:50:57Z,1910000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M28.00S,2024-11-18T00:48:03.5Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,41,31,2024-11-18T00:50:57Z,1920000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M18.00S,2024-11-18T00:51:18.1Z,2,REGULAR,turnover,lost ball,[],1630560,,,1610612751,41,31,2024-11-18T00:51:22Z,1930000,False,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1626157]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Towns,1626157.0,,,,,,,,,,,
202,PT09M18.00S,2024-11-18T00:51:18.1Z,2,REGULAR,steal,,[],1626157,,,1610612752,41,31,2024-11-18T00:51:20Z,1940000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
203,PT09M17.00S,2024-11-18T00:51:23.8Z,2,REGULAR,foul,offensive,[],1628969,,,1610612752,41,31,2024-11-18T00:51:35Z,1950000,False,,,0,,M. Bridges charge offensive FOUL (2 PF),"[1628969, 203471]",1610612752.0,NYK,charge,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,,,,2.0,0.0,Schröder,203471.0,,
205,PT09M17.00S,2024-11-18T00:51:23.8Z,2,REGULAR,turnover,offensive foul,[],1628969,,,1610612752,41,31,2024-11-18T00:51:23Z,1970000,False,,,0,,M. Bridges offensive foul TURNOVER (1 TO),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,201245.0,,,,,,,,,
206,PT09M04.00S,2024-11-18T00:51:50.9Z,2,REGULAR,foul,personal,[],1642359,,,1610612751,41,31,2024-11-18T00:52:04Z,1980000,False,,,0,,P. Dadiet personal FOUL (1 PF),"[1642359, 1641730]",1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,1.0,0.0,Clowney,1641730.0,,
209,PT09M04.00S,2024-11-18T00:51:51.0Z,2,REGULAR,substitution,in,[],1628384,,,1610612751,41,31,2024-11-18T00:52:13Z,2010000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M04.00S,2024-11-18T00:51:51.0Z,2,REGULAR,substitution,out,[],1642359,,,1610612751,41,31,2024-11-18T00:52:22Z,2020000,False,,,0,,SUB out: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M56.00S,2024-11-18T00:52:33.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641730,5.995400788436268,50.73529411764706,1610612751,41,33,2024-11-18T00:52:37Z,2030000,False,-4.0,4.0,1,left,N. Clowney alley-oop DUNK (8 PTS) (C. Thomas 2 AST),"[1641730, 1630560]",1610612751.0,BKN,alley-oop,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,8.0,,C. Thomas,1630560.0,2.0,,,,,,
213,PT08M41.00S,2024-11-18T00:52:48.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.21090670170827,39.21568627450981,1610612752,43,33,2024-11-18T00:52:57Z,2050000,False,-54.0,115.0,1,right,M. Bridges 12' pullup Jump Shot (10 PTS) (C. Payne 4 AST),"[1628969, 1626166]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,12.67,Made,,,,,,,,10.0,,C. Payne,1626166.0,4.0,,,,,,
215,PT08M25.00S,2024-11-18T00:53:04.0Z,2,REGULAR,3pt,Jump Shot,[],1630592,19.398817345597898,96.07843137254902,1610612751,43,36,2024-11-18T00:53:07Z,2070000,False,-230.0,130.0,1,left,J. Wilson 26' 3PT  (5 PTS) (D. Schröder 2 AST),"[1630592, 203471]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,26.44,Made,,,,,,,,5.0,,D. Schröder,203471.0,2.0,,,,,,
217,PT08M13.00S,2024-11-18T00:53:19.9Z,2,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612752,43,36,2024-11-18T00:53:24Z,2090000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1641730, 1628384]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,1.0,1.0,Anunoby,1628384.0,,
221,PT08M13.00S,2024-11-18T00:53:32.8Z,2,REGULAR,substitution,out,[],203471,,,1610612752,43,36,2024-11-18T00:53:53Z,2105000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M13.00S,2024-11-18T00:53:32.8Z,2,REGULAR,substitution,in,[],1630570,,,1610612752,43,36,2024-11-18T00:53:53Z,2107500,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M13.00S,2024-11-18T00:53:45.7Z,2,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,43,36,2024-11-18T00:54:09Z,2110000,False,,,0,,MISS O. Anunoby Free Throw 1 of 2,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
220,PT08M13.00S,2024-11-18T00:53:45.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,43,36,2024-11-18T00:54:09Z,2120000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,219.0,,,,,,,,,,,,,,,,,
223,PT08M13.00S,2024-11-18T00:53:45.7Z,2,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,43,36,2024-11-18T00:54:09Z,2130000,False,,,0,,MISS O. Anunoby Free Throw 2 of 2,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT08M11.00S,2024-11-18T00:53:47.7Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,43,36,2024-11-18T00:54:09Z,2140000,False,,,0,,J. Wilson REBOUND (Off:1 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,,,
225,PT08M00.00S,2024-11-18T00:54:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,5.075558475689881,50.49019607843137,1610612751,43,38,2024-11-18T00:54:23Z,2150000,False,-2.0,-5.0,1,left,J. Wilson driving reverse Layup (7 PTS) (T. Watford 2 AST),"[1630592, 1630570]",1610612751.0,BKN,driving reverse,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,7.0,,T. Watford,1630570.0,2.0,,,,,,
227,PT07M44.00S,2024-11-18T00:54:35.5Z,2,REGULAR,3pt,Jump Shot,[],1626166,68.80749014454665,67.64705882352942,1610612752,43,38,2024-11-18T00:54:39Z,2170000,False,88.0,241.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
228,PT07M41.00S,2024-11-18T00:54:38.5Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,43,38,2024-11-18T00:54:39Z,2180000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,227.0,1.0,1.0,0.0,,,,,,,,,,,,,,
229,PT07M29.00S,2024-11-18T00:54:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,7.5722733245729295,61.274509803921575,1610612751,43,38,2024-11-18T00:55:09Z,2190000,False,-56.0,19.0,1,left,MISS C. Thomas driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
230,PT07M27.00S,2024-11-18T00:54:53.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,43,38,2024-11-18T00:55:02Z,2200000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,229.0,3.0,3.0,0.0,,,,,,,,,,,,,,
231,PT07M06.00S,2024-11-18T00:55:13.0Z,2,REGULAR,3pt,Jump Shot,[],1628384,81.2910643889619,5.147058823529411,1610612752,46,38,2024-11-18T00:55:16Z,2210000,False,-224.0,123.0,1,right,O. Anunoby 25' 3PT  (13 PTS) (J. Hart 3 AST),"[1628384, 1628404]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.6,Made,,,,,,,,13.0,,J. Hart,1628404.0,3.0,,,,,,
233,PT06M47.00S,2024-11-18T00:55:32.8Z,2,REGULAR,3pt,Jump Shot,[],1630592,16.376478318002626,6.127450980392156,1610612751,46,41,2024-11-18T00:55:36Z,2230000,False,219.0,101.0,1,left,J. Wilson 24' 3PT  (10 PTS) (N. Clowney 1 AST),"[1630592, 1641730]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,24.17,Made,,,,,,,,10.0,,N. Clowney,1641730.0,1.0,,,,,,
235,PT06M31.00S,2024-11-18T00:55:49.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,92.32917214191852,40.68627450980392,1610612752,46,41,2024-11-18T00:56:58Z,2250000,False,-47.0,20.0,1,right,MISS K. Towns driving floating Shot,[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
236,PT06M30.00S,2024-11-18T00:55:50.2Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,46,41,2024-11-18T00:55:52Z,2260000,False,,,0,,C. Thomas REBOUND (Off:1 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,235.0,5.0,4.0,1.0,,,,,,,,,,,,,,
237,PT06M27.00S,2024-11-18T00:55:52.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,31.488173455978973,51.225490196078425,1610612751,46,41,2024-11-18T00:55:59Z,2270000,False,-6.0,243.0,1,left,MISS C. Thomas 24' running pullup 3PT,[1630560],1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,24.36,Missed,,,,,,,,,,,,,,,,,,
238,PT06M23.00S,2024-11-18T00:55:56.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,46,41,2024-11-18T00:55:59Z,2280000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,237.0,4.0,4.0,0.0,,,,,,,,,,,,,,
239,PT06M15.00S,2024-11-18T00:56:04.1Z,2,REGULAR,3pt,Jump Shot,[],1626157,72.35545335085413,16.666666666666664,1610612752,49,41,2024-11-18T00:56:06Z,2290000,False,-167.0,207.0,1,right,K. Towns 26' 3PT  (12 PTS) (C. Payne 5 AST),"[1626157, 1626166]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.61,Made,,,,,,,,12.0,,C. Payne,1626166.0,5.0,,,,,,
241,PT05M55.00S,2024-11-18T00:56:31.4Z,2,REGULAR,foul,personal,[],1626166,,,1610612751,49,41,2024-11-18T00:56:35Z,2310000,False,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1630560]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Thomas,1630560.0,,
243,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,out,[],1626166,,,1610612751,49,41,2024-11-18T00:57:00Z,2330000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,out,[],1626157,,,1610612751,49,41,2024-11-18T00:57:00Z,2340000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,out,[],1630533,,,1610612751,49,41,2024-11-18T00:57:00Z,2360000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,49,41,2024-11-18T00:57:00Z,2370000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,49,41,2024-11-18T00:57:00Z,2380000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,in,[],1628973,,,1610612751,49,41,2024-11-18T00:57:00Z,2390000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,in,[],1630579,,,1610612751,49,41,2024-11-18T00:57:00Z,2400000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,49,41,2024-11-18T00:57:00Z,2420000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,49,41,2024-11-18T00:57:00Z,2430000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M55.00S,2024-11-18T00:56:31.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612751,49,41,2024-11-18T00:57:00Z,2440000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M38.00S,2024-11-18T00:57:11.1Z,2,REGULAR,3pt,Jump Shot,[],1629661,3.3672798948751645,96.56862745098039,1610612751,49,44,2024-11-18T00:57:15Z,2450000,False,-233.0,-21.0,1,left,C. Johnson 3PT  (9 PTS) (T. Watford 3 AST),"[1629661, 1630570]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.37,Made,,,,,,,,9.0,,T. Watford,1630570.0,3.0,,,,,,
257,PT05M24.00S,2024-11-18T00:57:30.4Z,2,REGULAR,foul,personal,[],1630570,,,1610612752,49,44,2024-11-18T00:57:38Z,2470000,False,,,0,,T. Watford personal FOUL (1 PF),"[1630570, 1628384]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627524.0,,,,1.0,0.0,Anunoby,1628384.0,,
259,PT05M13.00S,2024-11-18T00:57:59.6Z,2,REGULAR,3pt,Jump Shot,[],1628973,74.72076215505913,13.970588235294118,1610612752,49,44,2024-11-18T00:58:05Z,2490000,False,-180.0,185.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
260,PT05M10.00S,2024-11-18T00:58:02.6Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,49,44,2024-11-18T00:58:05Z,2500000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,259.0,3.0,3.0,0.0,,,,,,,,,,,,,,
261,PT05M05.00S,2024-11-18T00:58:11.9Z,2,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612751,49,44,2024-11-18T00:58:33Z,2510000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Thomas 2 FT),"[1628384, 1630560]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,,,2.0,0.0,Thomas,1630560.0,,
263,PT05M05.00S,2024-11-18T00:58:41.6Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,49,45,2024-11-18T00:59:00Z,2530000,False,,,0,,C. Thomas Free Throw 1 of 2 (7 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
