actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
84,PT04M50.00S,2025-02-09T01:55:37.6Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,9,22,2025-02-09T01:55:54Z,830000,False,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT04M48.00S,2025-02-09T01:55:39.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,9,22,2025-02-09T01:55:54Z,840000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT04M39.00S,2025-02-09T01:56:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,6.225361366622863,45.58823529411765,1610612752,9,22,2025-02-09T01:56:07Z,850000,False,22.0,6.0,1,left,MISS J. Hart driving floating bank Shot,[1628404],1610612752.0,NYK,driving floating bank,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
87,PT04M38.00S,2025-02-09T01:56:04.2Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,9,22,2025-02-09T01:56:07Z,860000,False,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,
88,PT04M18.00S,2025-02-09T01:56:24.1Z,1,REGULAR,3pt,Jump Shot,[],1628401,95.71287779237845,3.1862745098039227,1610612738,9,22,2025-02-09T01:56:32Z,870000,False,-234.0,-12.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
89,PT04M17.00S,2025-02-09T01:56:25.1Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,9,22,2025-02-09T01:57:58Z,880000,False,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,88.0,3.0,2.0,1.0,,,,,,,,,,,,,,
98,PT04M16.00S,2025-02-09T01:56:27.1Z,1,REGULAR,turnover,bad pass,[],201143,,,1610612738,9,22,2025-02-09T01:58:18Z,885000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 1626157]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Towns,1626157.0
99,PT04M16.00S,2025-02-09T01:56:27.1Z,1,REGULAR,steal,,[],1626157,,,1610612752,9,22,2025-02-09T01:58:18Z,887500,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
90,PT04M11.00S,2025-02-09T01:56:30.1Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,9,22,2025-02-09T01:56:34Z,890000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1627759]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0
91,PT04M11.00S,2025-02-09T01:56:30.1Z,1,REGULAR,steal,,[],1627759,,,1610612738,9,22,2025-02-09T01:56:31Z,900000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
96,PT04M10.00S,2025-02-09T01:56:55.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612738,9,22,2025-02-09T02:00:33Z,950000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M10.00S,2025-02-09T02:00:22.8Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612738,9,22,2025-02-09T02:00:29Z,970000,False,,,0,,J. Hart shooting personal FOUL (2 PF) (Horford 2 FT),"[1628404, 201143]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,2.0,0.0,Horford,201143.0,,,,,,
102,PT04M10.00S,2025-02-09T02:00:34.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201143,,,1610612738,9,23,2025-02-09T02:00:34Z,990000,False,,,0,,A. Horford Free Throw 1 of 2 (4 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
103,PT04M10.00S,2025-02-09T02:00:52.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201143,,,1610612738,9,24,2025-02-09T02:00:52Z,1000000,False,,,0,,A. Horford Free Throw 2 of 2 (5 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
104,PT04M10.00S,2025-02-09T02:00:34.4Z,1,REGULAR,substitution,out,[],1628404,,,1610612752,9,24,2025-02-09T02:01:14Z,1010000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M10.00S,2025-02-09T02:00:34.4Z,1,REGULAR,substitution,in,[],1630173,,,1610612752,9,24,2025-02-09T02:01:14Z,1020000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M50.00S,2025-02-09T02:01:13.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,32.11235216819975,65.68627450980392,1610612752,9,24,2025-02-09T02:02:40Z,1030000,False,-78.0,249.0,1,left,MISS J. Brunson 26' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
107,PT03M47.00S,2025-02-09T02:01:16.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,9,24,2025-02-09T02:01:18Z,1040000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT03M41.00S,2025-02-09T02:01:28.2Z,1,REGULAR,foul,personal,[],1628973,,,1610612738,9,24,2025-02-09T02:01:34Z,1050000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1629674]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Queta,1629674.0,,,,,,
110,PT03M41.00S,2025-02-09T02:01:28.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,9,24,2025-02-09T02:01:40Z,1070000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M41.00S,2025-02-09T02:01:28.3Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,9,24,2025-02-09T02:01:40Z,1080000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M32.00S,2025-02-09T02:01:53.6Z,1,REGULAR,3pt,Jump Shot,[],1630202,68.64323258869908,70.09803921568627,1610612738,9,24,2025-02-09T02:01:59Z,1090000,False,100.0,242.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
113,PT03M28.00S,2025-02-09T02:01:57.6Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,9,24,2025-02-09T02:01:59Z,1100000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,112.0,2.0,1.0,1.0,,,,,,,,,,,,,,
114,PT03M27.00S,2025-02-09T02:01:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,92.16491458607096,55.14705882352941,1610612738,9,26,2025-02-09T02:04:23Z,1110000,False,26.0,21.0,1,right,N. Queta putback Layup (2 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,3.33,Made,,,,,,,2.0,,,,,,,,,,,
115,PT03M10.00S,2025-02-09T02:02:15.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,6.4881734559789805,43.872549019607845,1610612752,9,26,2025-02-09T02:02:19Z,1120000,False,31.0,8.0,1,left,MISS K. Towns turnaround Hook,[1626157],1610612752.0,NYK,turnaround,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2025-02-09T02:02:17.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,9,26,2025-02-09T02:02:19Z,1130000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,,,
117,PT02M52.00S,2025-02-09T02:02:35.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,94.26741130091985,48.28431372549019,1610612738,9,26,2025-02-09T02:05:20Z,1140000,False,-9.0,1.0,1,right,MISS N. Queta Hook,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.87,Missed,,,,,,,,,,,,,,,,,,
118,PT02M51.00S,2025-02-09T02:02:36.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,9,26,2025-02-09T02:02:47Z,1150000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,117.0,3.0,3.0,0.0,,,,,,,,,,,,,,
119,PT02M50.00S,2025-02-09T02:02:37.4Z,1,REGULAR,foul,personal,[],1629674,,,1610612752,9,26,2025-02-09T02:02:43Z,1160000,False,,,0,,N. Queta personal FOUL (1 PF),"[1629674, 1626157]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,Towns,1626157.0,,,,,,
121,PT02M50.00S,2025-02-09T02:02:37.5Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,9,26,2025-02-09T02:02:54Z,1180000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M50.00S,2025-02-09T02:02:37.5Z,1,REGULAR,substitution,out,[],201143,,,1610612752,9,26,2025-02-09T02:02:54Z,1190000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M50.00S,2025-02-09T02:02:37.5Z,1,REGULAR,substitution,in,[],1630574,,,1610612752,9,26,2025-02-09T02:02:54Z,1200000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M50.00S,2025-02-09T02:02:37.5Z,1,REGULAR,substitution,in,[],1630214,,,1610612752,9,26,2025-02-09T02:02:54Z,1210000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M27.00S,2025-02-09T02:03:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,8.196452036793687,34.31372549019608,1610612752,9,26,2025-02-09T02:03:28Z,1220000,False,78.0,25.0,1,left,MISS M. Bridges 8' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,8.21,Missed,,,,,,,,,,,,,,,,,,
126,PT02M23.00S,2025-02-09T02:03:27.6Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612752,9,26,2025-02-09T02:03:55Z,1230000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,,
127,PT02M22.00S,2025-02-09T02:03:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,5.568331143232584,50.98039215686275,1610612752,11,26,2025-02-09T02:03:32Z,1240000,False,-5.0,0.0,1,left,M. Bridges driving Layup (4 PTS),[1628969],1610612752.0,NYK,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,4.0,,,,,,,,,,,
128,PT02M08.00S,2025-02-09T02:03:43.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,83.75492772667542,47.30392156862745,1610612738,11,28,2025-02-09T02:03:47Z,1250000,False,-13.0,100.0,1,right,J. Brown 10' turnaround fadeaway Jump Shot (6 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.11,Made,,,,,,,6.0,,,,,,,,,,,
129,PT01M56.00S,2025-02-09T02:03:55.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,6.356767411300922,37.5,1610612752,13,28,2025-02-09T02:06:39Z,1260000,False,62.0,7.0,1,left,J. Brunson 6' turnaround fadeaway Jump Shot (6 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,,,,,,,6.0,,,,,,,,,,,
130,PT01M43.00S,2025-02-09T02:04:08.1Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,13,28,2025-02-09T02:04:10Z,1270000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1630540]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,McBride,1630540.0
131,PT01M43.00S,2025-02-09T02:04:08.1Z,1,REGULAR,steal,,[],1630540,,,1610612752,13,28,2025-02-09T02:18:54Z,1280000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT01M35.00S,2025-02-09T02:04:16.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,17.132063074901453,44.36274509803921,1610612752,13,28,2025-02-09T02:04:23Z,1290000,False,28.0,109.0,1,left,MISS M. Bridges 11' step back Shot,[1628969],1610612752.0,NYK,step back,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.21,Missed,,,,,,,,,,,,,,,,,,
133,PT01M34.00S,2025-02-09T02:04:17.3Z,1,REGULAR,rebound,offensive,[],1630574,,,1610612752,13,28,2025-02-09T02:04:23Z,1300000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:0),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),8-16 Center,,,132.0,1.0,0.0,1.0,,,,,,,,,,,,,,
134,PT01M34.00S,2025-02-09T02:04:20.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630574,7.408015768725363,49.01960784313726,1610612752,13,28,2025-02-09T02:04:32Z,1310000,False,5.0,17.0,1,left,MISS A. Hukporti tip Layup,[1630574],1610612752.0,NYK,tip,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
135,PT01M32.00S,2025-02-09T02:04:22.0Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,28,2025-02-09T02:04:32Z,1320000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,
136,PT01M12.00S,2025-02-09T02:04:39.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,67.85479632063075,68.87254901960785,1610612738,13,28,2025-02-09T02:04:47Z,1330000,False,94.0,250.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
137,PT01M09.00S,2025-02-09T02:04:44.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,13,28,2025-02-09T02:04:44Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,136.0,,,,,,,,,,,,,,,,,
139,PT00M55.30S,2025-02-09T02:05:03.6Z,1,REGULAR,3pt,Jump Shot,[],1628973,28.95860709592641,24.75490196078431,1610612752,16,28,2025-02-09T02:05:07Z,1360000,False,126.0,220.0,1,left,J. Brunson 25' 3PT step back (9 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.34,Made,,,,,,,9.0,,,,,,,,,,,
140,PT00M36.60S,2025-02-09T02:05:25.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,95.18725361366623,50.98039215686275,1610612738,16,28,2025-02-09T02:05:28Z,1370000,False,5.0,-7.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
141,PT00M35.70S,2025-02-09T02:05:26.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,16,28,2025-02-09T02:10:20Z,1380000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,,
142,PT00M32.60S,2025-02-09T02:05:31.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630214,,,1610612752,16,28,2025-02-09T02:05:42Z,1390000,False,,,0,,X. Tillman shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1630214, 1630173]",1610612738.0,BOS,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,1.0,0.0,Achiuwa,1630173.0,,,,,,
144,PT00M32.60S,2025-02-09T02:06:02.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630173,,,1610612752,16,28,2025-02-09T02:10:43Z,1410000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT00M32.60S,2025-02-09T02:06:02.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,16,28,2025-02-09T02:10:43Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,
146,PT00M32.60S,2025-02-09T02:06:02.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,16,28,2025-02-09T02:06:05Z,1430000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M32.60S,2025-02-09T02:06:02.2Z,1,REGULAR,substitution,in,[],1626166,,,1610612752,16,28,2025-02-09T02:06:05Z,1440000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M32.60S,2025-02-09T02:06:02.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630173,,,1610612752,17,28,2025-02-09T02:10:43Z,1450000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (1 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
149,PT00M13.40S,2025-02-09T02:06:47.4Z,1,REGULAR,foul,personal,['2freethrow'],1630574,,,1610612738,17,28,2025-02-09T02:06:54Z,1460000,False,,,0,,A. Hukporti shooting personal FOUL (1 PF) (Brown 2 FT),"[1630574, 1627759]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,1.0,0.0,Brown,1627759.0,,,,,,
151,PT00M13.40S,2025-02-09T02:07:22.6Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,17,29,2025-02-09T02:07:22Z,1480000,False,,,0,,J. Brown Free Throw 1 of 2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
152,PT00M13.40S,2025-02-09T02:07:22.7Z,1,REGULAR,substitution,out,[],1630173,,,1610612738,17,29,2025-02-09T02:07:38Z,1490000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M13.40S,2025-02-09T02:07:22.7Z,1,REGULAR,substitution,out,[],1630574,,,1610612738,17,29,2025-02-09T02:07:38Z,1500000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M13.40S,2025-02-09T02:07:22.7Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,17,29,2025-02-09T02:07:38Z,1510000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M13.40S,2025-02-09T02:07:22.7Z,1,REGULAR,substitution,out,[],1630214,,,1610612738,17,29,2025-02-09T02:07:38Z,1520000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M13.40S,2025-02-09T02:07:22.7Z,1,REGULAR,substitution,in,[],1626157,,,1610612738,17,29,2025-02-09T02:07:38Z,1530000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M13.40S,2025-02-09T02:07:22.7Z,1,REGULAR,substitution,in,[],1628973,,,1610612738,17,29,2025-02-09T02:07:38Z,1540000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M13.40S,2025-02-09T02:07:22.7Z,1,REGULAR,substitution,in,[],201143,,,1610612738,17,29,2025-02-09T02:07:38Z,1550000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M13.40S,2025-02-09T02:07:22.7Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,17,29,2025-02-09T02:07:38Z,1560000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M13.40S,2025-02-09T02:07:55.1Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,17,30,2025-02-09T02:07:55Z,1570000,False,,,0,,J. Brown Free Throw 2 of 2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
161,PT00M01.00S,2025-02-09T02:08:18.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,15.818002628120894,46.32352941176471,1610612752,19,30,2025-02-09T02:11:50Z,1580000,False,18.0,96.0,1,left,C. Payne 9' driving floating Jump Shot (2 PTS) (J. Brunson 1 AST),"[1626166, 1628973]",1610612752.0,NYK,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,9.79,Made,,,,,,,2.0,,,,,,J. Brunson,1628973.0,1.0,,,
164,PT00M00.00S,2025-02-09T02:08:46.8Z,1,REGULAR,period,end,[],0,,,1610612738,19,30,2025-02-09T02:08:46Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-09T02:11:38.9Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612738,19,30,2025-02-09T02:12:06Z,1620000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-09T02:11:38.9Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612738,19,30,2025-02-09T02:12:06Z,1630000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-02-09T02:11:38.9Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,19,30,2025-02-09T02:12:06Z,1640000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-02-09T02:11:38.9Z,2,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,19,30,2025-02-09T02:12:06Z,1650000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-02-09T02:11:38.9Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612738,19,30,2025-02-09T02:12:06Z,1660000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-02-09T02:11:38.9Z,2,REGULAR,substitution,in,['startperiod'],1630173,,,1610612738,19,30,2025-02-09T02:12:06Z,1670000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
