actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
353,PT09M38.00S,2025-03-05T01:58:56.1Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,59,54,2025-03-05T01:58:56Z,3470000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,,,,,,,352.0,,,,,3.0,3.0,0.0,,,,,,
354,PT09M33.00S,2025-03-05T01:59:00.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203110,6.783837056504599,49.754901960784316,1610612744,59,56,2025-03-05T01:59:07Z,3480000,False,1.0,11.0,1,left,D. Green running finger roll Layup (4 PTS) (B. Podziemski 3 AST),"[203110, 1641764]",1610612744.0,GSW,running finger roll,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.14,Made,4.0,B. Podziemski,1641764.0,3.0,,,,,,,,,,,,,,
356,PT09M15.00S,2025-03-05T01:59:18.3Z,3,REGULAR,turnover,lost ball,[],1628384,,,1610612752,59,56,2025-03-05T02:00:03Z,3500000,False,,,0,,O. Anunoby lost ball TURNOVER (2 TO),"[1628384, 203110]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Green,203110.0,,,,,,,,,
357,PT09M15.00S,2025-03-05T01:59:18.3Z,3,REGULAR,steal,,[],203110,,,1610612744,59,56,2025-03-05T02:00:03Z,3510000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT09M11.00S,2025-03-05T01:59:23.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201939,26.757555847568987,12.009803921568627,1610612744,59,56,2025-03-05T02:03:16Z,3520000,False,190.0,199.0,1,left,MISS S. Curry 27' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,,
359,PT09M08.00S,2025-03-05T01:59:26.1Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,59,56,2025-03-05T01:59:28Z,3530000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,358.0,,,,,2.0,1.0,1.0,,,,,,
360,PT09M00.00S,2025-03-05T01:59:33.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,91.40932982917214,3.1862745098039214,1610612752,62,56,2025-03-05T01:59:37Z,3540000,False,-234.0,28.0,1,right,O. Anunoby 3PT  (17 PTS) (M. Bridges 3 AST),"[1628384, 1628969]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.58,Made,17.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,,,,
362,PT08M50.00S,2025-03-05T01:59:47.2Z,3,REGULAR,foul,offensive,[],203110,,,1610612744,62,56,2025-03-05T01:59:55Z,3560000,False,,,0,,D. Green offensive FOUL (2 PF),"[203110, 1628969]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,202041.0,,,,,,,2.0,0.0,Bridges,1628969.0,,
364,PT08M50.00S,2025-03-05T01:59:47.2Z,3,REGULAR,turnover,offensive foul,[],203110,,,1610612744,62,56,2025-03-05T01:59:47Z,3580000,False,,,0,,D. Green offensive foul TURNOVER (1 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,,202041.0,1.0,,,,,,,,,,,
365,PT08M36.00S,2025-03-05T02:00:22.0Z,3,REGULAR,turnover,traveling,[],1628384,,,1610612752,62,56,2025-03-05T02:00:27Z,3590000,False,,,0,,O. Anunoby traveling TURNOVER (3 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,202056.0,3.0,,,,,,,,,,,
366,PT08M24.00S,2025-03-05T02:00:52.7Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612744,62,56,2025-03-05T02:01:01Z,3600000,False,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Butler III 2 FT),"[1628384, 202710]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627541.0,,,,,,,3.0,0.0,Butler III,202710.0,,
368,PT08M24.00S,2025-03-05T02:01:18.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612744,62,57,2025-03-05T02:01:18Z,3620000,False,,,0,,J. Butler III Free Throw 1 of 2 (8 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
369,PT08M24.00S,2025-03-05T02:01:34.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612744,62,58,2025-03-05T02:01:34Z,3630000,False,,,0,,J. Butler III Free Throw 2 of 2 (9 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
370,PT08M09.00S,2025-03-05T02:01:51.0Z,3,REGULAR,3pt,Jump Shot,[],1628404,92.9862023653088,2.2058823529411766,1610612752,62,58,2025-03-05T02:01:59Z,3640000,False,-239.0,13.0,1,right,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
371,PT08M06.00S,2025-03-05T02:01:54.0Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,62,58,2025-03-05T02:01:59Z,3650000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Left Corner 3,24+ Left,,,,,,,370.0,,,,,2.0,1.0,1.0,,,,,,
372,PT08M06.00S,2025-03-05T02:01:54.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,62,58,2025-03-05T02:02:03Z,3660000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
373,PT08M04.00S,2025-03-05T02:01:56.6Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,62,58,2025-03-05T02:02:03Z,3670000,False,,,0,,M. Robinson REBOUND (Off:2 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,372.0,,,,,3.0,1.0,2.0,,,,,,
374,PT08M04.00S,2025-03-05T02:01:55.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,94.40999984741211,50.0,1610612752,62,58,2025-03-05T02:01:55Z,3680000,False,0.0,0.0,1,right,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
375,PT08M03.00S,2025-03-05T02:01:56.7Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,62,58,2025-03-05T02:01:56Z,3690000,False,,,0,,J. Butler III REBOUND (Off:0 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Left,,,,,,,374.0,,,,,2.0,2.0,0.0,,,,,,
376,PT07M59.00S,2025-03-05T02:02:00.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,27.808804204993432,20.833333333333336,1610612744,62,61,2025-03-05T02:07:08Z,3700000,False,146.0,209.0,1,left,B. Podziemski 25' 3PT running (15 PTS) (S. Curry 4 AST),"[1641764, 201939]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.47,Made,15.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,
378,PT07M48.00S,2025-03-05T02:02:11.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,92.72339027595268,4.411764705882353,1610612752,62,61,2025-03-05T02:02:16Z,3720000,False,-228.0,16.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
379,PT07M45.00S,2025-03-05T02:02:14.9Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,62,61,2025-03-05T02:02:16Z,3730000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,,,,378.0,,,,,4.0,4.0,0.0,,,,,,
380,PT07M31.00S,2025-03-05T02:02:29.1Z,3,REGULAR,3pt,Jump Shot,[],201939,30.305519053876477,22.058823529411764,1610612744,62,64,2025-03-05T02:02:33Z,3740000,False,140.0,232.0,1,left,S. Curry 27' 3PT  (17 PTS) (M. Moody 2 AST),"[201939, 1630541]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.12,Made,17.0,M. Moody,1630541.0,2.0,,,,,,,,,,,,,,
382,PT07M30.00S,2025-03-05T02:02:34.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,62,64,2025-03-05T02:02:34Z,3760000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M15.00S,2025-03-05T02:06:20.3Z,3,REGULAR,2pt,Jump Shot,[],1628973,80.89684625492772,30.88235294117647,1610612752,64,64,2025-03-05T02:09:29Z,3770000,False,-96.0,127.0,1,right,J. Brunson 15' step back Jump Shot (19 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,15.9,Made,19.0,,,,,,,,,,,,,,,,,
384,PT07M00.00S,2025-03-05T02:06:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.732588699080158,49.26470588235294,1610612744,64,66,2025-03-05T02:10:01Z,3780000,False,4.0,1.0,1,left,J. Butler III driving Layup (11 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,0.4,Made,11.0,,,,,,,,,,,,,,,,,
385,PT06M43.00S,2025-03-05T02:06:53.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,92.72339027595268,48.03921568627451,1610612752,64,66,2025-03-05T02:06:56Z,3790000,False,-10.0,16.0,1,right,MISS M. Robinson Layup,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,,
386,PT06M41.00S,2025-03-05T02:06:54.2Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,64,66,2025-03-05T02:06:54Z,3800000,False,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,385.0,,,,,4.0,1.0,3.0,,,,,,
387,PT06M40.00S,2025-03-05T02:06:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,93.38042049934296,50.245098039215684,1610612752,66,66,2025-03-05T02:07:00Z,3810000,False,1.0,10.0,1,right,M. Robinson putback Layup (5 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.98,Made,5.0,,,,,,,,,,,,,,,,,
388,PT06M26.00S,2025-03-05T02:07:10.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,5.732588699080158,50.98039215686274,1610612744,66,68,2025-03-05T02:11:38Z,3820000,False,-5.0,1.0,1,left,J. Butler III cutting DUNK (13 PTS) (B. Podziemski 4 AST),"[202710, 1641764]",1610612744.0,GSW,cutting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,0.51,Made,13.0,B. Podziemski,1641764.0,4.0,,,,,,,,,,,,,,
468,PT06M09.00S,2025-03-05T02:07:18.6Z,3,REGULAR,turnover,lost ball,[],1629011,,,1610612752,66,68,2025-03-05T02:19:59Z,3835000,False,,,0,,M. Robinson lost ball TURNOVER (1 TO),"[1629011, 201939]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,Curry,201939.0,,,,,,,,,
469,PT06M09.00S,2025-03-05T02:07:18.6Z,3,REGULAR,steal,,[],201939,,,1610612744,66,68,2025-03-05T02:19:59Z,3837500,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT06M03.00S,2025-03-05T02:07:32.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1641764,7.703679369250986,49.01960784313725,1610612744,66,68,2025-03-05T02:20:25Z,3860000,False,5.0,20.0,1,left,MISS B. Podziemski running Layup,[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
393,PT05M59.00S,2025-03-05T02:07:36.4Z,3,REGULAR,rebound,offensive,[],202710,,,1610612744,66,68,2025-03-05T02:07:36Z,3870000,False,,,0,,J. Butler III REBOUND (Off:1 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,,392.0,,,,,3.0,2.0,1.0,,,,,,
394,PT05M59.00S,2025-03-05T02:07:36.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",202710,5.590000152587891,50.0,1610612744,66,70,2025-03-05T02:20:25Z,3880000,False,0.0,0.0,1,left,J. Butler III tip DUNK (15 PTS),[202710],1610612744.0,GSW,tip,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,0.0,Made,15.0,,,,,,,,,,,,,,,,,
395,PT05M47.00S,2025-03-05T02:07:48.4Z,3,REGULAR,3pt,Jump Shot,[],1628384,87.46714848883047,3.6764705882352944,1610612752,69,70,2025-03-05T02:07:53Z,3890000,False,-232.0,65.0,1,right,O. Anunoby 24' 3PT  (20 PTS) (M. Bridges 4 AST),"[1628384, 1628969]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,24.06,Made,20.0,M. Bridges,1628969.0,4.0,,,,,,,,,,,,,,
397,PT05M34.00S,2025-03-05T02:08:01.6Z,3,REGULAR,3pt,Jump Shot,[],202710,31.750985545335087,34.31372549019608,1610612744,69,70,2025-03-05T02:13:33Z,3910000,False,78.0,246.0,1,left,MISS J. Butler III 25' step back 3PT,[202710],1610612744.0,GSW,step back,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
398,PT05M31.00S,2025-03-05T02:08:04.0Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,69,70,2025-03-05T02:08:04Z,3920000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,397.0,,,,,5.0,4.0,1.0,,,,,,
399,PT05M26.00S,2025-03-05T02:08:09.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,7.178055190538765,56.127450980392155,1610612744,69,70,2025-03-05T02:08:12Z,3930000,False,-31.0,15.0,1,left,MISS S. Curry driving Layup - blocked,"[201939, 1628969]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
400,PT05M26.00S,2025-03-05T02:08:09.0Z,3,REGULAR,block,,[],1628969,,,1610612744,69,70,2025-03-05T02:08:10Z,3940000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT05M24.00S,2025-03-05T02:08:11.0Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,69,70,2025-03-05T02:08:12Z,3950000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,399.0,,,,,2.0,2.0,0.0,,,,,,
402,PT05M18.00S,2025-03-05T02:08:17.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,93.11760840998686,49.50980392156863,1610612752,71,70,2025-03-05T02:08:35Z,3960000,False,-2.0,12.0,1,right,M. Robinson Layup (7 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.25,Made,7.0,,,,,,,,,,,,,,,,,
403,PT05M18.00S,2025-03-05T02:08:25.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,71,70,2025-03-05T02:08:25Z,3970000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M18.00S,2025-03-05T02:08:25.9Z,3,REGULAR,substitution,out,[],1629011,,,1610612744,71,70,2025-03-05T02:11:51Z,3980000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M18.00S,2025-03-05T02:08:25.9Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,71,70,2025-03-05T02:11:51Z,3990000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M18.00S,2025-03-05T02:08:25.9Z,3,REGULAR,substitution,out,[],202710,,,1610612744,71,70,2025-03-05T02:11:51Z,4000000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M18.00S,2025-03-05T02:08:25.9Z,3,REGULAR,substitution,in,[],1630173,,,1610612744,71,70,2025-03-05T02:11:51Z,4010000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M18.00S,2025-03-05T02:08:25.9Z,3,REGULAR,substitution,in,[],1630611,,,1610612744,71,70,2025-03-05T02:11:51Z,4020000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M18.00S,2025-03-05T02:08:25.9Z,3,REGULAR,substitution,in,[],1627741,,,1610612744,71,70,2025-03-05T02:11:51Z,4030000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M06.00S,2025-03-05T02:12:12.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630611,5.863994743758213,51.225490196078425,1610612744,71,72,2025-03-05T02:12:20Z,4040000,False,-6.0,3.0,1,left,G. Santos cutting DUNK (6 PTS) (D. Green 5 AST),"[1630611, 203110]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,0.66,Made,6.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,
412,PT04M45.00S,2025-03-05T02:12:32.4Z,3,REGULAR,3pt,Jump Shot,[],1628973,70.25295663600527,25.98039215686275,1610612752,71,72,2025-03-05T02:12:37Z,4060000,False,-120.0,227.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
413,PT04M42.00S,2025-03-05T02:12:35.4Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,71,72,2025-03-05T02:12:37Z,4070000,False,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,412.0,,,,,5.0,5.0,0.0,,,,,,
414,PT04M39.00S,2025-03-05T02:12:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203110,6.1268068331143235,49.50980392156863,1610612744,71,74,2025-03-05T02:12:43Z,4080000,False,2.0,5.0,1,left,D. Green running Layup (6 PTS) (S. Curry 5 AST),"[203110, 201939]",1610612744.0,GSW,running,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.57,Made,6.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,,
416,PT04M29.00S,2025-03-05T02:12:52.6Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,71,74,2025-03-05T02:12:57Z,4100000,False,,,0,,J. Brunson step out-of-bounds TURNOVER (3 TO),[1628973],1610612752.0,NYK,step,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,202056.0,3.0,,,,,,,,,,,
417,PT04M29.00S,2025-03-05T02:12:52.7Z,3,REGULAR,substitution,out,[],1628384,,,1610612744,71,74,2025-03-05T02:13:09Z,4110000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M29.00S,2025-03-05T02:12:52.7Z,3,REGULAR,substitution,out,[],203110,,,1610612744,71,74,2025-03-05T02:13:09Z,4120000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M29.00S,2025-03-05T02:12:52.7Z,3,REGULAR,substitution,out,[],1630541,,,1610612744,71,74,2025-03-05T02:13:09Z,4130000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M29.00S,2025-03-05T02:12:52.7Z,3,REGULAR,substitution,in,[],1630540,,,1610612744,71,74,2025-03-05T02:13:09Z,4140000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M29.00S,2025-03-05T02:12:52.7Z,3,REGULAR,substitution,in,[],1628995,,,1610612744,71,74,2025-03-05T02:13:09Z,4150000,False,,,0,,SUB in: K. Knox II,[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M29.00S,2025-03-05T02:12:52.7Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,71,74,2025-03-05T02:13:09Z,4160000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M17.00S,2025-03-05T02:13:23.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201939,16.63929040735874,33.82352941176471,1610612744,71,76,2025-03-05T02:18:48Z,4170000,False,81.0,104.0,1,left,S. Curry 13' step back Jump Shot (19 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,13.17,Made,19.0,,,,,,,,,,,,,,,,,
424,PT04M04.00S,2025-03-05T02:13:36.0Z,3,REGULAR,3pt,Jump Shot,[],1630540,78.53153745072274,8.823529411764707,1610612752,71,76,2025-03-05T02:13:42Z,4180000,False,-206.0,149.0,1,right,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
425,PT04M01.00S,2025-03-05T02:13:39.0Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,71,76,2025-03-05T02:13:42Z,4190000,False,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,424.0,,,,,6.0,6.0,0.0,,,,,,
426,PT03M56.00S,2025-03-05T02:13:44.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,5.075558475689881,95.09803921568627,1610612744,71,76,2025-03-05T02:13:48Z,4200000,False,-225.0,-5.0,1,left,MISS B. Hield running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
427,PT03M54.00S,2025-03-05T02:13:46.1Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,71,76,2025-03-05T02:13:48Z,4210000,False,,,0,,M. McBride REBOUND (Off:1 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,,426.0,,,,,3.0,2.0,1.0,,,,,,
428,PT03M49.00S,2025-03-05T02:13:51.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,94.1688567674113,49.26470588235294,1610612752,73,76,2025-03-05T02:14:01Z,4220000,False,-4.0,2.0,1,right,M. Bridges running alley-oop Layup (10 PTS) (J. Brunson 5 AST),"[1628969, 1628973]",1610612752.0,NYK,running alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.44,Made,10.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
431,PT03M28.00S,2025-03-05T02:14:25.8Z,3,REGULAR,3pt,Jump Shot,[],201939,32.933639947437584,40.44117647058824,1610612744,73,79,2025-03-05T02:14:29Z,4250000,False,48.0,257.0,1,left,S. Curry 26' 3PT pullup (22 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.15,Made,22.0,,,,,,,,,,,,,,,,,
432,PT03M13.00S,2025-03-05T02:14:40.8Z,3,REGULAR,turnover,lost ball,[],1628404,,,1610612752,73,79,2025-03-05T02:16:15Z,4260000,False,,,0,,J. Hart lost ball TURNOVER (2 TO),"[1628404, 201939]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Curry,201939.0,,,,,,,,,
433,PT03M13.00S,2025-03-05T02:14:40.8Z,3,REGULAR,steal,,[],201939,,,1610612744,73,79,2025-03-05T02:14:43Z,4270000,False,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
