actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
83,PT05M18.00S,2025-01-14T00:56:56.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203501,8.360709592641262,4.6568627450980395,1610612765,13,18,2025-01-14T00:58:46Z,790000,False,227.0,26.0,1,left,MISS T. Hardaway Jr. running 3PT,[203501],1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,,22.82,Missed,,,,,,,,,,,,,,,
84,PT05M15.00S,2025-01-14T00:56:59.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,13,18,2025-01-14T00:58:46Z,800000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,83.0,4.0,3.0,1.0,,,,,,,,,,,
85,PT05M10.00S,2025-01-14T00:57:05.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612752,13,18,2025-01-14T00:59:11Z,810000,False,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Hart 2 FT),"[1630595, 1628404]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,2.0,0.0,Hart,1628404.0,,,,,,
88,PT05M10.00S,2025-01-14T00:57:18.9Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,13,18,2025-01-14T00:57:39Z,825000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M10.00S,2025-01-14T00:57:18.9Z,1,REGULAR,substitution,out,[],1641709,,,1610612752,13,18,2025-01-14T00:57:39Z,827500,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M10.00S,2025-01-14T00:57:18.9Z,1,REGULAR,substitution,in,[],1630173,,,1610612752,13,18,2025-01-14T00:57:39Z,828750,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M10.00S,2025-01-14T00:57:18.9Z,1,REGULAR,substitution,in,[],1627736,,,1610612752,13,18,2025-01-14T00:57:39Z,829375,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M10.00S,2025-01-14T00:57:32.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612752,14,18,2025-01-14T00:59:27Z,830000,False,,,0,,J. Hart Free Throw 1 of 2 (1 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
92,PT05M10.00S,2025-01-14T00:57:32.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612752,15,18,2025-01-14T00:59:27Z,840000,False,,,0,,J. Hart Free Throw 2 of 2 (2 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,Made,,,,,,,,,,2.0,,,,,
93,PT04M54.00S,2025-01-14T00:58:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.614980289093296,50.8578431372549,1610612765,15,18,2025-01-14T01:00:03Z,850000,False,-4.0,66.0,1,left,MISS C. Cunningham 6' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,6.62,Missed,,,,,,,,,,,,,,,
94,PT04M52.00S,2025-01-14T00:58:22.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,15,18,2025-01-14T01:00:03Z,860000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,93.0,1.0,1.0,0.0,,,,,,,,,,,
181,PT04M43.00S,2025-01-14T00:58:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,90.01314060446781,56.59466911764706,1610612752,15,18,2025-01-14T01:18:20Z,865000,False,33.0,41.0,1,right,MISS O. Anunoby driving Layup - blocked,"[1628384, 1630191]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,5.29,Missed,,,,,,,,,,,,,,Stewart,1630191.0
182,PT04M43.00S,2025-01-14T00:58:26.2Z,1,REGULAR,block,,[],1630191,,,1610612752,15,18,2025-01-14T01:17:54Z,867500,False,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
183,PT04M42.00S,2025-01-14T00:58:27.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,15,18,2025-01-14T01:18:20Z,868750,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,181.0,,,,,,,,,,,,,,
95,PT04M42.00S,2025-01-14T00:58:32.0Z,1,REGULAR,turnover,traveling,[],1628384,,,1610612752,15,18,2025-01-14T00:58:37Z,870000,False,,,0,,O. Anunoby traveling TURNOVER (2 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,1193.0,,,,,,,,,,
96,PT04M42.00S,2025-01-14T00:58:32.1Z,1,REGULAR,substitution,out,[],1628404,,,1610612765,15,18,2025-01-14T00:58:46Z,880000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M42.00S,2025-01-14T00:58:32.1Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,15,18,2025-01-14T00:58:46Z,890000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M42.00S,2025-01-14T00:58:32.1Z,1,REGULAR,substitution,in,[],1630540,,,1610612765,15,18,2025-01-14T00:58:46Z,900000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M42.00S,2025-01-14T00:58:32.1Z,1,REGULAR,substitution,in,[],1631204,,,1610612765,15,18,2025-01-14T00:58:46Z,910000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M27.00S,2025-01-14T00:59:09.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,35.61514454664915,59.08011642156863,1610612765,15,21,2025-01-14T01:01:26Z,920000,False,-45.0,282.0,1,left,M. Beasley 28' 3PT pullup (3 PTS),[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,28.59,Made,,,,,,,,,,3.0,,,,,
101,PT04M10.00S,2025-01-14T00:59:27.5Z,1,REGULAR,3pt,Jump Shot,[],1628969,69.36596583442838,73.7515318627451,1610612752,15,21,2025-01-14T01:01:54Z,930000,False,119.0,235.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,26.38,Missed,,,,,,,,,,,,,,,
102,PT04M07.00S,2025-01-14T00:59:30.5Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,15,21,2025-01-14T01:01:54Z,940000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,101.0,2.0,1.0,1.0,,,,,,,,,,,
103,PT03M59.00S,2025-01-14T00:59:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628384,90.14454664914587,42.86917892156863,1610612752,17,21,2025-01-14T01:02:12Z,950000,False,-36.0,40.0,1,right,O. Anunoby driving Layup (4 PTS) (J. Brunson 2 AST),"[1628384, 1628973]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,5.37,Made,,,,,,,,,,4.0,J. Brunson,1628973.0,2.0,,
104,PT03M59.00S,2025-01-14T00:59:44.9Z,1,REGULAR,violation,defensive goaltending,[],1630191,,,1610612752,17,21,2025-01-14T01:02:19Z,960000,False,,,0,,I. Stewart defensive goaltending VIOLATION,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,
105,PT03M41.00S,2025-01-14T01:00:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627736,18.7910643889619,43.114276960784316,1610612765,17,21,2025-01-14T01:02:41Z,970000,False,34.0,124.0,1,left,MISS M. Beasley 12' pullup Shot,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,12.88,Missed,,,,,,,,,,,,,,,
106,PT03M38.00S,2025-01-14T01:00:20.3Z,1,REGULAR,rebound,offensive,[],202699,,,1610612765,17,21,2025-01-14T01:02:41Z,980000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,105.0,2.0,1.0,1.0,,,,,,,,,,,
107,PT03M37.00S,2025-01-14T01:00:21.3Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612765,17,21,2025-01-14T01:02:59Z,990000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Harris 2 FT),"[1630173, 202699]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Harris,202699.0,,,,,,
110,PT03M37.00S,2025-01-14T01:00:34.8Z,1,REGULAR,substitution,out,[],1628969,,,1610612765,17,21,2025-01-14T01:01:04Z,1005000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M37.00S,2025-01-14T01:00:34.8Z,1,REGULAR,substitution,out,[],203501,,,1610612765,17,21,2025-01-14T01:01:04Z,1007500,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M37.00S,2025-01-14T01:00:34.8Z,1,REGULAR,substitution,in,[],1629013,,,1610612765,17,21,2025-01-14T01:01:04Z,1008750,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M37.00S,2025-01-14T01:00:34.8Z,1,REGULAR,substitution,in,[],1631323,,,1610612765,17,21,2025-01-14T01:01:04Z,1009375,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M37.00S,2025-01-14T01:00:48.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202699,,,1610612765,17,22,2025-01-14T01:00:48Z,1010000,False,,,0,,T. Harris Free Throw 1 of 2 (1 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,Made,,,,,,,,,,1.0,,,,,
115,PT03M37.00S,2025-01-14T01:01:10.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],202699,,,1610612765,17,23,2025-01-14T01:01:10Z,1020000,False,,,0,,T. Harris Free Throw 2 of 2 (2 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,Made,,,,,,,,,,2.0,,,,,
116,PT03M28.00S,2025-01-14T01:01:22.4Z,1,REGULAR,3pt,Jump Shot,[],1628973,74.48258869908017,86.74172794117646,1610612752,17,23,2025-01-14T01:03:28Z,1030000,False,184.0,187.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,26.24,Missed,,,,,,,,,,,,,,,
117,PT03M25.00S,2025-01-14T01:01:25.4Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,17,23,2025-01-14T01:03:28Z,1040000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,116.0,3.0,1.0,2.0,,,,,,,,,,,
118,PT03M23.00S,2025-01-14T01:01:27.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630173,93.9060446780552,35.78431372549019,1610612752,17,23,2025-01-14T01:03:52Z,1050000,False,-71.0,5.0,1,right,MISS P. Achiuwa 7' floating Shot,[1630173],1610612752.0,NYK,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,7.13,Missed,,,,,,,,,,,,,,,
119,PT03M22.00S,2025-01-14T01:01:28.4Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,17,23,2025-01-14T01:03:52Z,1060000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,
120,PT03M06.00S,2025-01-14T01:01:44.8Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612765,17,23,2025-01-14T01:04:06Z,1070000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Harris 2 FT),"[1628973, 202699]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627541.0,1.0,0.0,Harris,202699.0,,,,,,
122,PT03M06.00S,2025-01-14T01:02:10.2Z,1,REGULAR,freethrow,1 of 2,[],202699,,,1610612765,17,24,2025-01-14T01:02:10Z,1090000,False,,,0,,T. Harris Free Throw 1 of 2 (3 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,Made,,,,,,,,,,3.0,,,,,
123,PT03M06.00S,2025-01-14T01:02:37.0Z,1,REGULAR,freethrow,2 of 2,[],202699,,,1610612765,17,25,2025-01-14T01:02:37Z,1100000,False,,,0,,T. Harris Free Throw 2 of 2 (4 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,Made,,,,,,,,,,4.0,,,,,
127,PT02M46.00S,2025-01-14T01:03:55.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.83705650459922,59.24862132352941,1610612752,19,25,2025-01-14T01:04:31Z,1140000,False,46.0,99.0,1,right,J. Brunson 10' turnaround fadeaway Jump Shot (6 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,10.96,Made,,,,,,,,,,6.0,,,,,
128,PT02M24.00S,2025-01-14T01:04:17.5Z,1,REGULAR,3pt,Jump Shot,[],1627736,30.962549277266753,30.14705882352941,1610612765,19,28,2025-01-14T01:04:20Z,1150000,False,99.0,239.0,1,left,M. Beasley 25' 3PT  (6 PTS) (T. Harris 3 AST),"[1627736, 202699]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,25.83,Made,,,,,,,,,,6.0,T. Harris,202699.0,3.0,,
130,PT02M05.00S,2025-01-14T01:04:35.8Z,1,REGULAR,3pt,Jump Shot,[],1630540,69.20170827858082,28.431372549019606,1610612752,22,28,2025-01-14T01:04:38Z,1170000,False,-108.0,237.0,1,right,M. McBride 26' 3PT  (3 PTS) (J. Brunson 3 AST),"[1630540, 1628973]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,26.04,Made,,,,,,,,,,3.0,J. Brunson,1628973.0,3.0,,
178,PT01M53.00S,2025-01-14T01:04:54.2Z,1,REGULAR,turnover,lost ball,[],1631204,,,1610612765,22,28,2025-01-14T01:19:01Z,1195000,False,,,0,,M. Sasser lost ball TURNOVER (1 TO),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Center,1.0,,,,,,,,,,,,,,,,,,,
134,PT01M53.00S,2025-01-14T01:05:12.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,22,28,2025-01-14T01:17:33Z,1210000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M53.00S,2025-01-14T01:05:32.9Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,22,28,2025-01-14T01:17:33Z,1215000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M53.00S,2025-01-14T01:05:32.9Z,1,REGULAR,substitution,out,[],1628973,,,1610612752,22,28,2025-01-14T01:17:33Z,1217500,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M53.00S,2025-01-14T01:05:32.9Z,1,REGULAR,substitution,out,[],202699,,,1610612752,22,28,2025-01-14T01:17:33Z,1218750,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M53.00S,2025-01-14T01:05:32.9Z,1,REGULAR,substitution,in,[],1626157,,,1610612752,22,28,2025-01-14T01:17:33Z,1219375,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M53.00S,2025-01-14T01:05:32.9Z,1,REGULAR,substitution,in,[],1626166,,,1610612752,22,28,2025-01-14T01:17:33Z,1219687,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M53.00S,2025-01-14T01:05:32.9Z,1,REGULAR,substitution,in,[],1641842,,,1610612752,22,28,2025-01-14T01:17:33Z,1219843,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M50.00S,2025-01-14T01:09:20.2Z,1,REGULAR,jumpball,recovered,[],0,,,1610612752,22,28,2025-01-14T01:09:20Z,1230000,False,,,0,,Jump Ball P. Achiuwa vs. I. Stewart: Tip to Team (NYK),"[1630173, 1630191]",1610612752.0,NYK,challenge,Team (NYK),,,,Achiuwa,1630173.0,Stewart,1630191.0,,,,,,,,,,,,,,,,,,,,,,
145,PT01M43.00S,2025-01-14T01:09:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,86.99080157687254,39.192708333333336,1610612752,24,28,2025-01-14T01:17:33Z,1260000,False,-54.0,70.0,1,right,C. Payne 8' driving Layup (2 PTS),[1626166],1610612752.0,NYK,driving,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Left,,,,8.82,Made,,,,,,,,,,2.0,,,,,
146,PT01M25.00S,2025-01-14T01:09:58.2Z,1,REGULAR,3pt,Jump Shot,[],1627736,27.283180026281208,20.833333333333336,1610612765,24,31,2025-01-14T01:10:01Z,1270000,False,146.0,204.0,1,left,M. Beasley 25' 3PT pullup (9 PTS),[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,25.07,Made,,,,,,,,,,9.0,,,,,
147,PT01M14.00S,2025-01-14T01:10:10.1Z,1,REGULAR,3pt,Jump Shot,[],1629013,93.24901445466492,3.6764705882352944,1610612752,24,31,2025-01-14T01:11:02Z,1280000,False,-232.0,11.0,1,right,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,23.19,Missed,,,,,,,,,,,,,,,
148,PT01M12.00S,2025-01-14T01:10:12.1Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,24,31,2025-01-14T01:11:02Z,1290000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,
149,PT01M05.00S,2025-01-14T01:10:17.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,36.84296977660972,51.470588235294116,1610612765,24,34,2025-01-14T01:11:21Z,1300000,False,-7.0,294.0,1,left,M. Beasley 29' 3PT running (12 PTS) (M. Sasser 1 AST),"[1627736, 1631204]",1610612765.0,DET,running,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,29.39,Made,,,,,,,,,,12.0,M. Sasser,1631204.0,1.0,,
151,PT00M45.70S,2025-01-14T01:10:39.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612752,24,34,2025-01-14T01:11:48Z,1320000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Towns 2 FT),"[1630191, 1626157]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627541.0,1.0,0.0,Towns,1626157.0,,,,,,
153,PT00M45.70S,2025-01-14T01:11:39.5Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,25,34,2025-01-14T01:11:39Z,1340000,False,,,0,,K. Towns Free Throw 1 of 2 (8 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,,,8.0,,,,,
154,PT00M45.70S,2025-01-14T01:12:04.5Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,26,34,2025-01-14T01:12:04Z,1350000,False,,,0,,K. Towns Free Throw 2 of 2 (9 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,,,9.0,,,,,
155,PT00M34.30S,2025-01-14T01:12:19.9Z,1,REGULAR,3pt,Jump Shot,[],1641842,28.07161629434954,20.833333333333336,1610612765,26,34,2025-01-14T01:12:56Z,1360000,False,146.0,211.0,1,left,MISS R. Holland II 25' 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,,25.68,Missed,,,,,,,,,,,,,,,
156,PT00M31.10S,2025-01-14T01:12:23.1Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,26,34,2025-01-14T01:20:06Z,1370000,False,,,0,,I. Stewart REBOUND (Off:3 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,155.0,3.0,0.0,3.0,,,,,,,,,,,
157,PT00M28.70S,2025-01-14T01:12:26.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,6.258212877792378,49.754901960784316,1610612765,26,36,2025-01-14T01:12:40Z,1380000,False,1.0,6.0,1,left,I. Stewart cutting Layup (4 PTS) (R. Holland II 1 AST),"[1630191, 1641842]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,0.64,Made,,,,,,,,,,4.0,R. Holland II,1641842.0,1.0,,
159,PT00M28.70S,2025-01-14T01:12:30.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626157,,,1610612765,26,36,2025-01-14T01:13:38Z,1400000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Stewart 1 FT),"[1626157, 1630191]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627541.0,1.0,0.0,Stewart,1630191.0,,,,,,
161,PT00M28.70S,2025-01-14T01:12:56.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630191,,,1610612765,26,37,2025-01-14T01:12:56Z,1420000,False,,,0,,I. Stewart Free Throw 1 of 1 (5 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,Made,,,,,,,,,,5.0,,,,,
162,PT00M17.80S,2025-01-14T01:13:15.4Z,1,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612752,26,37,2025-01-14T01:14:01Z,1430000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612752.0,NYK,bad pass,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,1627541.0,,,,,,,,,,
164,PT00M02.70S,2025-01-14T01:13:56.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,4.02431011826544,5.392156862745098,1610612765,26,37,2025-01-14T01:16:31Z,1450000,False,223.0,-15.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,22.35,Missed,,,,,,,,,,,,,,,
165,PT00M00.90S,2025-01-14T01:13:58.2Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612752,26,37,2025-01-14T01:16:31Z,1460000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,
166,PT00M00.00S,2025-01-14T01:14:05.7Z,1,REGULAR,period,end,[],0,,,1610612752,26,37,2025-01-14T01:14:05Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-01-14T01:14:20.0Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612752,26,37,2025-01-14T01:16:28Z,1480000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-01-14T01:14:20.0Z,2,REGULAR,substitution,out,['startperiod'],1631204,,,1610612752,26,37,2025-01-14T01:16:28Z,1490000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-01-14T01:14:20.0Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612752,26,37,2025-01-14T01:16:28Z,1500000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
