actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
261,PT02M32.00S,2024-11-16T01:30:57.9Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612751,60,49,2024-11-16T01:31:07Z,2520000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,260.0,,2.0,1.0,1.0,,,,
262,PT02M31.00S,2024-11-16T01:30:59.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629661,7.046649145860711,46.07843137254902,1610612751,60,49,2024-11-16T01:31:03Z,2530000,False,20.0,14.0,1,left,MISS C. Johnson tip Layup,[1629661],1610612751.0,BKN,tip,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
263,PT02M29.00S,2024-11-16T01:31:00.7Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612752,60,49,2024-11-16T01:31:00Z,2540000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,262.0,,3.0,2.0,1.0,,,,
265,PT02M20.00S,2024-11-16T01:31:20.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.2910643889619,51.9607843137255,1610612752,62,49,2024-11-16T01:32:53Z,2560000,False,10.0,123.0,1,right,J. Brunson 12' turnaround fadeaway Jump Shot (14 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.38,Made,14.0,,,,,,,,,,,,,,,,,
266,PT02M00.00S,2024-11-16T01:31:29.8Z,2,REGULAR,2pt,Jump Shot,[],203471,11.908672798948752,69.11764705882352,1610612751,62,51,2024-11-16T01:31:33Z,2570000,False,-96.0,59.0,1,left,D. Schröder 11' pullup Jump Shot (7 PTS),[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Left,11.26,Made,7.0,,,,,,,,,,,,,,,,,
278,PT01M47.00S,2024-11-16T01:31:45.9Z,2,REGULAR,turnover,bad pass,[],1630574,,,1610612752,62,51,2024-11-16T01:33:04Z,2595000,False,,,0,,A. Hukporti bad pass TURNOVER (2 TO),"[1630574, 1629661]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,Johnson,1629661.0,,
279,PT01M47.00S,2024-11-16T01:31:45.9Z,2,REGULAR,steal,,[],1629661,,,1610612751,62,51,2024-11-16T01:33:04Z,2597500,False,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT01M42.00S,2024-11-16T01:31:48.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203471,27.54599211563732,16.42156862745098,1610612751,62,51,2024-11-16T01:34:29Z,2600000,False,168.0,206.0,1,left,MISS D. Schröder 26' running 3PT,[203471],1610612751.0,BKN,running,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
270,PT01M35.00S,2024-11-16T01:31:55.4Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612751,62,51,2024-11-16T01:32:02Z,2610000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,269.0,,1.0,0.0,1.0,,,,
271,PT01M35.00S,2024-11-16T01:31:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1627827,5.590000152587891,50.0,1610612751,62,51,2024-11-16T01:33:04Z,2620000,False,0.0,0.0,1,left,MISS D. Finney-Smith tip Layup,[1627827],1610612751.0,BKN,tip,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
272,PT01M34.00S,2024-11-16T01:31:55.5Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,62,51,2024-11-16T01:31:55Z,2630000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,271.0,,4.0,3.0,1.0,,,,
273,PT01M28.00S,2024-11-16T01:32:03.4Z,2,REGULAR,2pt,Jump Shot,[],1628969,82.07950065703022,66.42156862745098,1610612752,64,51,2024-11-16T01:32:15Z,2640000,False,82.0,116.0,1,right,M. Bridges 14' pullup Jump Shot (14 PTS),[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.21,Made,14.0,,,,,,,,,,,,,,,,,
274,PT01M16.00S,2024-11-16T01:32:23.0Z,2,REGULAR,foul,personal,[],1628973,,,1610612751,64,51,2024-11-16T01:32:32Z,2650000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1630560]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,,,,,,,2004.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
276,PT01M13.00S,2024-11-16T01:32:50.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612751,64,51,2024-11-16T01:32:56Z,2670000,False,,,0,,O. Anunoby personal FOUL (2 PF) (Johnson 2 FT),"[1628384, 1629661]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627519.0,2.0,0.0,Johnson,1629661.0,,,,,,,,,
280,PT01M13.00S,2024-11-16T01:33:20.1Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,64,52,2024-11-16T01:33:20Z,2690000,False,,,0,,C. Johnson Free Throw 1 of 2 (3 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
281,PT01M13.00S,2024-11-16T01:33:38.8Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,64,53,2024-11-16T01:33:38Z,2700000,False,,,0,,C. Johnson Free Throw 2 of 2 (4 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
282,PT00M57.70S,2024-11-16T01:33:57.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630574,92.9862023653088,50.98039215686274,1610612752,66,53,2024-11-16T01:34:00Z,2710000,False,5.0,13.0,1,right,A. Hukporti cutting Layup (4 PTS) (J. Brunson 4 AST),"[1630574, 1628973]",1610612752.0,NYK,cutting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,1.43,Made,4.0,J. Brunson,1628973.0,4.0,,,,,,,,,,,,,,
284,PT00M53.50S,2024-11-16T01:34:07.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612751,66,53,2024-11-16T01:34:13Z,2730000,False,,,0,,J. Brunson personal FOUL (2 PF) (Johnson 2 FT),"[1628973, 1629661]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,,,,,,,204058.0,2.0,0.0,Johnson,1629661.0,,,,,,,,,
286,PT00M53.50S,2024-11-16T01:34:33.8Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,66,54,2024-11-16T01:34:33Z,2750000,False,,,0,,C. Johnson Free Throw 1 of 2 (5 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
287,PT00M53.50S,2024-11-16T01:34:50.9Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,66,55,2024-11-16T01:34:50Z,2760000,False,,,0,,C. Johnson Free Throw 2 of 2 (6 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
288,PT00M36.70S,2024-11-16T01:35:16.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612752,66,55,2024-11-16T01:35:23Z,2770000,False,,,0,,C. Johnson personal FOUL (1 PF) (Brunson 2 FT),"[1629661, 1628973]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,1627519.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
290,PT00M36.70S,2024-11-16T01:35:43.1Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,67,55,2024-11-16T01:35:43Z,2790000,False,,,0,,J. Brunson Free Throw 1 of 2 (15 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
291,PT00M36.70S,2024-11-16T01:36:05.0Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,68,55,2024-11-16T01:36:05Z,2800000,False,,,0,,J. Brunson Free Throw 2 of 2 (16 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
293,PT00M28.50S,2024-11-16T01:36:38.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630574,,,1610612751,68,55,2024-11-16T01:36:48Z,2820000,False,,,0,,A. Hukporti shooting personal FOUL (1 PF) (Thomas 2 FT),"[1630574, 1630560]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
295,PT00M28.50S,2024-11-16T01:36:56.5Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,68,56,2024-11-16T01:36:56Z,2840000,False,,,0,,C. Thomas Free Throw 1 of 2 (24 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
296,PT00M28.50S,2024-11-16T01:37:09.8Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,68,57,2024-11-16T01:37:09Z,2850000,False,,,0,,C. Thomas Free Throw 2 of 2 (25 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
297,PT00M07.20S,2024-11-16T01:37:34.9Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,68,57,2024-11-16T01:37:38Z,2860000,False,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 1627732]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,,Simmons,1627732.0,,
298,PT00M07.20S,2024-11-16T01:37:34.9Z,2,REGULAR,steal,,[],1627732,,,1610612751,68,57,2024-11-16T01:37:37Z,2870000,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
299,PT00M05.50S,2024-11-16T01:37:38.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630560,7.440867279894875,48.77450980392157,1610612751,68,59,2024-11-16T01:38:37Z,2880000,False,6.0,17.0,1,left,C. Thomas running Layup (27 PTS) (C. Johnson 1 AST),"[1630560, 1629661]",1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.84,Made,27.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,,,,
301,PT00M00.60S,2024-11-16T01:37:59.1Z,2,REGULAR,3pt,Jump Shot,[],1628384,74.85216819973719,12.745098039215685,1610612752,68,59,2024-11-16T01:39:20Z,2900000,False,-186.0,184.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
302,PT00M00.20S,2024-11-16T01:37:59.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,68,59,2024-11-16T01:38:11Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,301.0,,,,,,,,
303,PT00M00.00S,2024-11-16T01:38:02.9Z,2,REGULAR,period,end,[],0,,,1610612752,68,59,2024-11-16T01:38:02Z,2920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2024-11-16T01:39:53.7Z,3,REGULAR,substitution,out,['startperiod'],1630574,,,1610612752,68,59,2024-11-16T01:54:42Z,2930000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2024-11-16T01:39:53.7Z,3,REGULAR,substitution,out,['startperiod'],1642359,,,1610612752,68,59,2024-11-16T01:54:42Z,2940000,False,,,0,,SUB out: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2024-11-16T01:39:53.7Z,3,REGULAR,substitution,in,['startperiod'],1630579,,,1610612752,68,59,2024-11-16T01:54:42Z,2950000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2024-11-16T01:39:53.7Z,3,REGULAR,substitution,in,['startperiod'],1628404,,,1610612752,68,59,2024-11-16T01:54:42Z,2960000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2024-11-16T01:54:46.6Z,3,REGULAR,period,start,[],0,,,1610612751,68,59,2024-11-16T01:54:46Z,2970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M47.00S,2024-11-16T01:54:59.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.85479632063075,52.450980392156865,1610612751,68,59,2024-11-16T01:55:02Z,2980000,False,12.0,15.0,1,right,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
310,PT11M44.00S,2024-11-16T01:55:02.5Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,68,59,2024-11-16T01:55:02Z,2990000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,309.0,,5.0,4.0,1.0,,,,
311,PT11M40.00S,2024-11-16T01:55:05.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1628969,26.62614980289093,26.96078431372549,1610612752,68,59,2024-11-16T02:00:23Z,3000000,False,115.0,198.0,1,left,MISS M. Bridges 22' running pullup Shot,[1628969],1610612752.0,NYK,running pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,22.89,Missed,,,,,,,,,,,,,,,,,,
312,PT11M38.00S,2024-11-16T01:55:07.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,68,59,2024-11-16T01:55:09Z,3010000,False,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,311.0,,3.0,2.0,1.0,,,,
313,PT11M31.00S,2024-11-16T01:55:14.9Z,3,REGULAR,3pt,Jump Shot,[],1627827,87.72996057818659,96.32352941176471,1610612751,68,62,2024-11-16T01:55:19Z,3020000,False,232.0,63.0,1,right,D. Finney-Smith 24' 3PT  (6 PTS) (D. Schröder 3 AST),"[1627827, 203471]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,24.0,Made,6.0,D. Schröder,203471.0,3.0,,,,,,,,,,,,,,
316,PT11M08.00S,2024-11-16T01:55:59.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.1268068331143235,52.69607843137255,1610612752,68,62,2024-11-16T01:56:03Z,3050000,False,-13.0,5.0,1,left,MISS M. Bridges driving reverse Layup,[1628969],1610612752.0,NYK,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,,,,,,,,,
317,PT11M06.00S,2024-11-16T01:56:01.7Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,68,62,2024-11-16T01:56:03Z,3060000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,316.0,,4.0,3.0,1.0,,,,
318,PT10M51.00S,2024-11-16T01:56:16.0Z,3,REGULAR,3pt,Jump Shot,[],203471,72.35545335085413,79.41176470588235,1610612751,68,62,2024-11-16T01:56:19Z,3070000,False,147.0,207.0,1,right,MISS D. Schröder 25' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
319,PT10M48.00S,2024-11-16T01:56:19.0Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,68,62,2024-11-16T01:56:19Z,3080000,False,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,318.0,,3.0,1.0,2.0,,,,
320,PT10M26.00S,2024-11-16T01:56:41.0Z,3,REGULAR,3pt,Jump Shot,[],1628404,30.305519053876477,69.6078431372549,1610612752,71,62,2024-11-16T01:56:45Z,3090000,False,-98.0,232.0,1,left,J. Hart 25' 3PT step back (12 PTS),[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.22,Made,12.0,,,,,,,,,,,,,,,,,
321,PT10M12.00S,2024-11-16T01:56:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,95.3515111695138,49.26470588235294,1610612751,71,64,2024-11-16T01:56:57Z,3100000,False,-4.0,-9.0,1,right,C. Thomas cutting Layup (29 PTS) (D. Schröder 4 AST),"[1630560, 203471]",1610612751.0,BKN,cutting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,0.95,Made,29.0,D. Schröder,203471.0,4.0,,,,,,,,,,,,,,
323,PT09M54.00S,2024-11-16T01:57:14.2Z,3,REGULAR,foul,personal,['3freethrow'],1630560,,,1610612752,71,64,2024-11-16T01:57:34Z,3120000,False,,,0,,C. Thomas shooting personal FOUL (1 PF) (Brunson 3 FT),"[1630560, 1628973]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,2004.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
326,PT09M54.00S,2024-11-16T01:59:23.6Z,3,REGULAR,freethrow,1 of 3,[],1628973,,,1610612752,72,64,2024-11-16T01:59:23Z,3150000,False,,,0,,J. Brunson Free Throw 1 of 3 (17 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
327,PT09M54.00S,2024-11-16T01:59:39.1Z,3,REGULAR,freethrow,2 of 3,[],1628973,,,1610612752,72,64,2024-11-16T01:59:39Z,3160000,False,,,0,,MISS J. Brunson Free Throw 2 of 3,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT09M54.00S,2024-11-16T01:59:39.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,72,64,2024-11-16T01:59:39Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,327.0,,,,,,,,
329,PT09M54.00S,2024-11-16T01:59:57.7Z,3,REGULAR,freethrow,3 of 3,[],1628973,,,1610612752,73,64,2024-11-16T01:59:57Z,3180000,False,,,0,,J. Brunson Free Throw 3 of 3 (18 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
330,PT09M37.00S,2024-11-16T02:00:20.8Z,3,REGULAR,foul,personal,[],1628973,,,1610612751,73,64,2024-11-16T02:00:35Z,3190000,False,,,0,,J. Brunson personal FOUL (3 PF),"[1628973, 203471]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,2004.0,3.0,0.0,Schröder,203471.0,,,,,,,,,
332,PT09M28.00S,2024-11-16T02:00:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,93.64323258869908,50.245098039215684,1610612751,73,64,2024-11-16T02:00:53Z,3210000,False,1.0,7.0,1,right,MISS B. Simmons alley-oop Layup,[1627732],1610612751.0,BKN,alley-oop,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.74,Missed,,,,,,,,,,,,,,,,,,
333,PT09M26.00S,2024-11-16T02:00:52.1Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,73,64,2024-11-16T02:00:53Z,3220000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,332.0,,2.0,2.0,0.0,,,,
334,PT09M14.00S,2024-11-16T02:01:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,5.206964520367937,51.71568627450981,1610612752,75,64,2024-11-16T02:01:07Z,3230000,False,-9.0,-4.0,1,left,O. Anunoby cutting Layup (16 PTS) (J. Brunson 5 AST),"[1628384, 1628973]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.93,Made,16.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,,,,
336,PT09M08.00S,2024-11-16T02:01:15.3Z,3,REGULAR,violation,kicked ball,[],1628404,,,1610612751,75,64,2024-11-16T02:01:18Z,3250000,False,,,0,,J. Hart kicked ball VIOLATION,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,204058.0,,,,,,,,,,,,,
337,PT08M57.00S,2024-11-16T02:01:41.8Z,3,REGULAR,2pt,Jump Shot,[],1630560,77.4802890932983,66.66666666666666,1610612751,75,64,2024-11-16T02:01:45Z,3260000,False,83.0,159.0,1,right,MISS C. Thomas 17' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,17.97,Missed,,,,,,,,,,,,,,,,,,
338,PT08M54.00S,2024-11-16T02:01:44.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,75,64,2024-11-16T02:01:45Z,3270000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,337.0,,4.0,4.0,0.0,,,,
339,PT08M49.00S,2024-11-16T02:01:50.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,4.5499342969776615,57.107843137254896,1610612752,75,64,2024-11-16T02:01:54Z,3280000,False,-36.0,-10.0,1,left,MISS M. Bridges running Layup - blocked,"[1628969, 1630560]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,Thomas,1630560.0
340,PT08M49.00S,2024-11-16T02:01:50.0Z,3,REGULAR,block,,[],1630560,,,1610612752,75,64,2024-11-16T02:01:52Z,3290000,False,,,0,,C. Thomas BLOCK (1 BLK),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT08M46.00S,2024-11-16T02:01:53.0Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612752,75,64,2024-11-16T02:01:54Z,3300000,False,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,339.0,,4.0,2.0,2.0,,,,
349,PT08M45.00S,2024-11-16T02:01:56.0Z,3,REGULAR,turnover,bad pass,[],1628969,,,1610612752,75,64,2024-11-16T02:02:34Z,3310000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1630560]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,,Thomas,1630560.0,,
350,PT08M45.00S,2024-11-16T02:01:56.0Z,3,REGULAR,steal,,[],1630560,,,1610612751,75,64,2024-11-16T02:02:34Z,3315000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT08M36.00S,2024-11-16T02:02:02.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203471,78.0059132720105,8.57843137254902,1610612751,75,64,2024-11-16T02:04:26Z,3320000,False,-207.0,154.0,1,right,MISS D. Schröder 25' running 3PT,[203471],1610612751.0,BKN,running,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
344,PT08M36.00S,2024-11-16T02:02:02.1Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,75,64,2024-11-16T02:02:16Z,3330000,False,,,0,,J. Sims REBOUND (Off:2 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,343.0,,4.0,2.0,2.0,,,,
345,PT08M23.00S,2024-11-16T02:02:15.3Z,3,REGULAR,3pt,Jump Shot,[],1628973,5.206964520367937,95.09803921568627,1610612752,75,64,2024-11-16T02:05:07Z,3340000,False,-225.0,-4.0,1,left,MISS J. Brunson step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
346,PT08M21.00S,2024-11-16T02:02:17.3Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,75,64,2024-11-16T02:02:17Z,3350000,False,,,0,,B. Simmons REBOUND (Off:1 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,345.0,,5.0,4.0,1.0,,,,
