actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
176,PT11M03.00S,2024-10-29T00:09:32.8Z,2,REGULAR,steal,,[],1630171,,,1610612739,20,24,2024-10-29T00:09:34Z,1510000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT10M58.00S,2024-10-29T00:09:38.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,94.1688567674113,52.20588235294118,1610612739,20,26,2024-10-29T00:09:45Z,1520000,False,11.0,2.0,1,right,D. Mitchell running Layup (9 PTS) (I. Okoro 1 AST),"[1628378, 1630171]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.12,Made,9.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,
178,PT10M42.00S,2024-10-29T00:09:54.4Z,2,REGULAR,3pt,Jump Shot,[],1628969,4.5499342969776615,96.56862745098039,1610612752,20,26,2024-10-29T00:10:03Z,1530000,False,-233.0,-10.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
179,PT10M42.00S,2024-10-29T00:09:54.4Z,2,REGULAR,rebound,offensive,[],1630540,,,1610612752,20,26,2024-10-29T00:10:03Z,1540000,False,,,0,,M. McBride REBOUND (Off:1 Def:0),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,,,,178.0,1.0,0.0,1.0,,,,,,,,
180,PT10M34.00S,2024-10-29T00:10:02.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630540,5.590000152587891,50.0,1610612752,22,26,2024-10-29T00:10:54Z,1550000,False,0.0,0.0,1,left,M. McBride putback Layup (2 PTS),[1630540],1610612752.0,NYK,putback,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
182,PT10M21.00S,2024-10-29T00:10:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,93.9060446780552,55.63725490196079,1610612739,22,26,2024-10-29T00:19:27Z,1560000,False,28.0,5.0,1,right,MISS G. Niang driving Layup,[1627777],1610612739.0,CLE,driving,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
183,PT10M19.00S,2024-10-29T00:10:17.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,22,26,2024-10-29T00:10:36Z,1570000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,182.0,4.0,4.0,0.0,,,,,,,,
185,PT10M10.00S,2024-10-29T00:10:46.3Z,2,REGULAR,foul,personal,[],1628378,,,1610612752,22,26,2024-10-29T00:10:50Z,1590000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 1626166]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628480.0,,,,,,,,2.0,0.0,Payne,1626166.0,,
187,PT10M10.00S,2024-10-29T00:10:46.4Z,2,REGULAR,substitution,out,[],1627777,,,1610612752,22,26,2024-10-29T00:11:00Z,1610000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M10.00S,2024-10-29T00:10:46.4Z,2,REGULAR,substitution,in,[],1629731,,,1610612752,22,26,2024-10-29T00:11:00Z,1620000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M10.00S,2024-10-29T00:10:46.4Z,2,REGULAR,substitution,out,[],1630241,,,1610612752,22,26,2024-10-29T00:11:16Z,1630000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M10.00S,2024-10-29T00:10:46.4Z,2,REGULAR,substitution,in,[],1629660,,,1610612752,22,26,2024-10-29T00:11:16Z,1640000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M57.00S,2024-10-29T00:11:26.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.354139290407357,34.55882352941176,1610612752,24,26,2024-10-29T00:11:30Z,1650000,False,77.0,73.0,1,left,M. Bridges 10' driving floating bank Jump Shot (6 PTS) (M. McBride 2 AST),"[1628969, 1630540]",1610612752.0,NYK,driving floating bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,10.62,Made,6.0,M. McBride,1630540.0,2.0,,,,,,,,,,,,,,
193,PT09M51.00S,2024-10-29T00:11:35.9Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612739,24,26,2024-10-29T00:11:44Z,1670000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Mobley 2 FT),"[1626157, 1630596]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,,,2.0,0.0,Mobley,1630596.0,,
196,PT09M51.00S,2024-10-29T00:11:51.8Z,2,REGULAR,substitution,out,[],1628969,,,1610612739,24,26,2024-10-29T00:12:11Z,1685000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M51.00S,2024-10-29T00:11:51.8Z,2,REGULAR,substitution,in,[],1628404,,,1610612739,24,26,2024-10-29T00:12:11Z,1687500,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M51.00S,2024-10-29T00:12:07.7Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,24,27,2024-10-29T00:12:07Z,1690000,False,,,0,,E. Mobley Free Throw 1 of 2 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
198,PT09M51.00S,2024-10-29T00:12:31.7Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,24,28,2024-10-29T00:12:31Z,1700000,False,,,0,,E. Mobley Free Throw 2 of 2 (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
199,PT09M38.00S,2024-10-29T00:12:45.7Z,2,REGULAR,3pt,Jump Shot,[],1626166,31.882391590013142,62.5,1610612752,27,28,2024-10-29T00:12:49Z,1710000,False,-62.0,247.0,1,left,C. Payne 25' 3PT  (6 PTS) (M. McBride 3 AST),"[1626166, 1630540]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,25.5,Made,6.0,M. McBride,1630540.0,3.0,,,,,,,,,,,,,,
201,PT09M23.00S,2024-10-29T00:12:59.4Z,2,REGULAR,3pt,Jump Shot,[],1630596,70.77858081471747,25.49019607843137,1610612739,27,31,2024-10-29T00:13:03Z,1730000,False,-123.0,222.0,1,right,E. Mobley 25' 3PT  (7 PTS) (D. Mitchell 2 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,25.37,Made,7.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
203,PT09M14.00S,2024-10-29T00:13:08.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,19.793035479632064,65.68627450980392,1610612752,29,31,2024-10-29T00:13:12Z,1750000,False,-78.0,134.0,1,left,M. McBride 15' pullup Jump Shot (4 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Left,15.49,Made,4.0,,,,,,,,,,,,,,,,,
205,PT09M03.00S,2024-10-29T00:13:23.9Z,2,REGULAR,substitution,out,[],1626166,,,1610612739,29,31,2024-10-29T00:13:33Z,1770000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M03.00S,2024-10-29T00:13:23.9Z,2,REGULAR,substitution,out,[],1626157,,,1610612739,29,31,2024-10-29T00:13:33Z,1780000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M03.00S,2024-10-29T00:13:23.9Z,2,REGULAR,substitution,in,[],1630574,,,1610612739,29,31,2024-10-29T00:13:33Z,1790000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M03.00S,2024-10-29T00:13:23.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612739,29,31,2024-10-29T00:13:33Z,1800000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M49.00S,2024-10-29T00:13:59.2Z,2,REGULAR,3pt,Jump Shot,[],1630171,91.40932982917214,3.9215686274509802,1610612739,29,31,2024-10-29T00:14:06Z,1810000,False,-230.0,28.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
210,PT08M44.00S,2024-10-29T00:14:04.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,29,31,2024-10-29T00:14:06Z,1820000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,,209.0,5.0,4.0,1.0,,,,,,,,
211,PT08M30.00S,2024-10-29T00:14:17.2Z,2,REGULAR,3pt,Jump Shot,[],1628384,6.258212877792378,95.09803921568627,1610612752,29,31,2024-10-29T00:14:20Z,1830000,False,-225.0,6.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
212,PT08M28.00S,2024-10-29T00:14:19.2Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,29,31,2024-10-29T00:14:20Z,1840000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,
213,PT08M20.00S,2024-10-29T00:14:27.2Z,2,REGULAR,3pt,Jump Shot,[],1629660,73.14388961892247,83.82352941176471,1610612739,29,31,2024-10-29T00:22:02Z,1850000,False,169.0,200.0,1,right,MISS T. Jerome 26' pullup 3PT,[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
214,PT08M17.00S,2024-10-29T00:14:30.2Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,29,31,2024-10-29T00:14:31Z,1860000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,,
215,PT08M03.00S,2024-10-29T00:14:44.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.623521681997373,54.90196078431373,1610612752,31,31,2024-10-29T00:14:54Z,1870000,False,-25.0,29.0,1,left,J. Brunson driving floating bank Jump Shot (4 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.77,Made,4.0,,,,,,,,,,,,,,,,,
216,PT07M50.00S,2024-10-29T00:14:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.1688567674113,55.63725490196079,1610612739,31,31,2024-10-29T00:15:06Z,1880000,False,28.0,2.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
217,PT07M47.00S,2024-10-29T00:15:00.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,31,31,2024-10-29T00:15:06Z,1890000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,216.0,6.0,5.0,1.0,,,,,,,,
218,PT07M43.00S,2024-10-29T00:15:08.1Z,2,REGULAR,violation,kicked ball,[],1629731,,,1610612752,31,31,2024-10-29T00:15:12Z,1900000,False,,,0,,D. Wade kicked ball VIOLATION,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,1179.0,,,,,,,,,,,,,
219,PT07M43.00S,2024-10-29T00:15:08.2Z,2,REGULAR,substitution,out,[],1630596,,,1610612752,31,31,2024-10-29T00:15:36Z,1910000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M43.00S,2024-10-29T00:15:08.2Z,2,REGULAR,substitution,in,[],1628386,,,1610612752,31,31,2024-10-29T00:15:36Z,1920000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M29.00S,2024-10-29T00:15:59.8Z,2,REGULAR,3pt,Jump Shot,[],1628404,29.911300919842315,26.715686274509803,1610612752,34,31,2024-10-29T00:23:23Z,1940000,False,116.0,229.0,1,left,J. Hart 25' 3PT pullup (5 PTS) (J. Brunson 1 AST),"[1628404, 1628973]",1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.66,Made,5.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
224,PT07M11.00S,2024-10-29T00:16:23.0Z,2,REGULAR,foul,offensive,[],1628386,,,1610612739,34,31,2024-10-29T00:19:23Z,1960000,False,,,0,,J. Allen offensive FOUL (1 PF),"[1628386, 1630540]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,1151.0,,,,,,,,1.0,0.0,McBride,1630540.0,,
226,PT07M11.00S,2024-10-29T00:16:23.0Z,2,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,34,31,2024-10-29T00:19:23Z,1980000,False,,,0,,J. Allen offensive foul TURNOVER (1 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,1151.0,1.0,,,,,,,,,,,,
227,PT07M11.00S,2024-10-29T00:16:23.1Z,2,REGULAR,substitution,out,[],1628378,,,1610612752,34,31,2024-10-29T00:16:42Z,1990000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M11.00S,2024-10-29T00:16:23.1Z,2,REGULAR,substitution,in,[],1629636,,,1610612752,34,31,2024-10-29T00:16:42Z,2000000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M02.00S,2024-10-29T00:16:51.7Z,2,REGULAR,foul,personal,[],1629660,,,1610612752,34,31,2024-10-29T00:16:56Z,2010000,False,,,0,,T. Jerome personal FOUL (1 PF),"[1629660, 1628973]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,1179.0,,,,,,,,1.0,0.0,Brunson,1628973.0,,
231,PT06M54.00S,2024-10-29T00:17:21.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630540,9.017739816031538,55.392156862745104,1610612752,34,31,2024-10-29T00:24:28Z,2030000,False,-27.0,32.0,1,left,MISS M. McBride driving Layup,[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
232,PT06M52.00S,2024-10-29T00:17:23.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,34,31,2024-10-29T00:17:31Z,2040000,False,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,231.0,6.0,3.0,3.0,,,,,,,,
233,PT06M47.00S,2024-10-29T00:17:29.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,91.67214191852825,4.6568627450980395,1610612739,34,31,2024-10-29T00:17:38Z,2050000,False,-227.0,26.0,1,right,MISS D. Wade running 3PT,[1629731],1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
234,PT06M47.00S,2024-10-29T00:17:29.2Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,34,31,2024-10-29T00:17:38Z,2060000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,233.0,2.0,1.0,1.0,,,,,,,,
235,PT06M23.00S,2024-10-29T00:17:53.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630574,11.908672798948752,49.754901960784316,1610612752,34,31,2024-10-29T00:18:05Z,2070000,False,1.0,59.0,1,left,MISS A. Hukporti driving Hook,[1630574],1610612752.0,NYK,driving,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
236,PT06M19.00S,2024-10-29T00:17:57.8Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,34,31,2024-10-29T00:18:05Z,2080000,False,,,0,,J. Hart REBOUND (Off:2 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,235.0,7.0,5.0,2.0,,,,,,,,
237,PT06M19.00S,2024-10-29T00:17:57.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,5.590000152587891,50.0,1610612752,36,31,2024-10-29T00:17:57Z,2090000,False,0.0,0.0,1,left,J. Hart putback Layup (7 PTS),[1628404],1610612752.0,NYK,putback,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
238,PT06M10.00S,2024-10-29T00:18:06.1Z,2,REGULAR,3pt,Jump Shot,[],1629660,90.09526938239159,98.0392156862745,1610612739,36,31,2024-10-29T00:25:27Z,2100000,False,240.0,41.0,1,right,MISS T. Jerome 24' 3PT,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,24.36,Missed,,,,,,,,,,,,,,,,,,
239,PT06M07.00S,2024-10-29T00:18:09.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,36,31,2024-10-29T00:18:13Z,2110000,False,,,0,,J. Hart REBOUND (Off:2 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,238.0,8.0,6.0,2.0,,,,,,,,
240,PT06M00.00S,2024-10-29T00:18:20.2Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,36,31,2024-10-29T00:18:40Z,2120000,False,,,0,,J. Hart bad pass TURNOVER (3 TO),"[1628404, 1629660]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,,,,,,,,,,,Jerome,1629660.0
244,PT06M00.00S,2024-10-29T00:18:20.2Z,2,REGULAR,steal,,[],1629660,,,1610612739,36,31,2024-10-29T00:27:49Z,2125000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT06M00.00S,2024-10-29T00:18:27.3Z,2,REGULAR,foul,personal,['1freethrow'],1630540,,,1610612739,36,31,2024-10-29T00:22:55Z,2130000,False,,,0,,M. McBride transition take personal FOUL (1 PF) (Garland 1 FT),"[1630540, 1629636]",1610612752.0,NYK,transition take,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,,,,1151.0,,,,,,,,1.0,0.0,Garland,1629636.0,,
247,PT06M00.00S,2024-10-29T00:18:45.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629636,,,1610612739,36,32,2024-10-29T00:22:30Z,2145000,False,,,0,,D. Garland transition take Free Throw 1 of 1 (8 PTS),[1629636],1610612739.0,CLE,transition take,,,Garland,D. Garland,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
243,PT06M00.00S,2024-10-29T00:19:04.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,36,32,2024-10-29T00:21:48Z,2150000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M00.00S,2024-10-29T00:19:04.1Z,2,REGULAR,substitution,out,[],1628384,,,1610612752,36,32,2024-10-29T00:21:48Z,2160000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M00.00S,2024-10-29T00:19:04.1Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,36,32,2024-10-29T00:21:48Z,2170000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M49.00S,2024-10-29T00:21:56.0Z,2,REGULAR,turnover,bad pass,[],1629660,,,1610612739,36,32,2024-10-29T00:22:01Z,2180000,False,,,0,,T. Jerome bad pass TURNOVER (1 TO),"[1629660, 1628404]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,,,Hart,1628404.0
249,PT05M49.00S,2024-10-29T00:21:56.0Z,2,REGULAR,steal,,[],1628404,,,1610612752,36,32,2024-10-29T00:21:57Z,2190000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
250,PT05M46.00S,2024-10-29T00:22:00.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,7.5722733245729295,48.77450980392157,1610612752,38,32,2024-10-29T00:22:05Z,2200000,False,6.0,19.0,1,left,J. Hart running Layup (9 PTS) (J. Brunson 2 AST),"[1628404, 1628973]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.97,Made,9.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
252,PT05M28.00S,2024-10-29T00:22:17.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,91.5407358738502,47.30392156862745,1610612739,38,32,2024-10-29T00:27:47Z,2220000,False,-13.0,27.0,1,right,MISS I. Okoro cutting Layup,[1630171],1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
253,PT05M26.00S,2024-10-29T00:22:18.8Z,2,REGULAR,rebound,offensive,[],1629636,,,1610612739,38,32,2024-10-29T00:22:18Z,2230000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,252.0,2.0,1.0,1.0,,,,,,,,
254,PT05M25.00S,2024-10-29T00:22:20.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629660,92.19776609724047,48.28431372549019,1610612739,38,32,2024-10-29T00:28:22Z,2240000,False,-9.0,21.0,1,right,MISS T. Jerome driving Layup,[1629660],1610612739.0,CLE,driving,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
255,PT05M23.00S,2024-10-29T00:22:22.6Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,38,32,2024-10-29T00:22:25Z,2250000,False,,,0,,J. Allen REBOUND (Off:4 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,254.0,7.0,3.0,4.0,,,,,,,,
256,PT05M22.00S,2024-10-29T00:22:23.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,93.77463863337714,47.05882352941176,1610612739,38,34,2024-10-29T00:22:28Z,2260000,False,-15.0,6.0,1,right,J. Allen putback Layup (7 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.59,Made,7.0,,,,,,,,,,,,,,,,,
257,PT05M02.00S,2024-10-29T00:22:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.90210249671485,57.35294117647059,1610612752,40,34,2024-10-29T00:22:50Z,2270000,False,-37.0,106.0,1,left,J. Brunson 11' turnaround Jump Shot (6 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.26,Made,6.0,,,,,,,,,,,,,,,,,
258,PT04M48.00S,2024-10-29T00:22:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,85.3646517739816,52.20588235294118,1610612739,40,36,2024-10-29T00:23:05Z,2280000,False,11.0,85.0,1,right,D. Garland 8' pullup Jump Shot (10 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,8.58,Made,10.0,,,,,,,,,,,,,,,,,
259,PT04M28.00S,2024-10-29T00:23:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630540,24.78646517739816,86.02941176470588,1610612752,43,36,2024-10-29T00:23:30Z,2290000,False,-180.0,180.0,1,left,M. McBride 25' 3PT  (7 PTS) (M. Bridges 2 AST),"[1630540, 1628969]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.5,Made,7.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
