actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
90,PT04M41.00S,2025-04-06T23:24:37.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612752,15,15,2025-04-06T23:24:49Z,890000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M41.00S,2025-04-06T23:24:37.4Z,1,REGULAR,substitution,in,[],1629011,,,1610612752,15,15,2025-04-06T23:24:49Z,900000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M41.00S,2025-04-06T23:24:37.4Z,1,REGULAR,substitution,out,[],1628404,,,1610612752,15,15,2025-04-06T23:24:58Z,910000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M41.00S,2025-04-06T23:24:37.4Z,1,REGULAR,substitution,in,[],1629013,,,1610612752,15,15,2025-04-06T23:24:58Z,920000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M25.00S,2025-04-06T23:25:22.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,6.521024967148489,49.754901960784316,1610612752,17,15,2025-04-06T23:26:40Z,930000,False,1.0,9.0,1,left,O. Anunoby driving DUNK (7 PTS) (J. Brunson 2 AST),"[1628384, 1628973]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,0.89,Made,,,,,7.0,J. Brunson,1628973.0,2.0,,,,,
96,PT04M07.00S,2025-04-06T23:25:43.7Z,1,REGULAR,foul,personal,[],1628384,,,1610612756,17,15,2025-04-06T23:25:52Z,950000,False,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1626164]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,1627534.0,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
98,PT03M56.00S,2025-04-06T23:26:16.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642346,94.1688567674113,49.01960784313725,1610612756,17,17,2025-04-06T23:28:02Z,970000,False,-5.0,2.0,1,right,R. Dunn cutting DUNK (4 PTS) (O. Ighodaro 1 AST),"[1642346, 1642345]",1610612756.0,PHX,cutting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,0.54,Made,,,,,4.0,O. Ighodaro,1642345.0,1.0,,,,,
100,PT03M42.00S,2025-04-06T23:26:33.3Z,1,REGULAR,foul,offensive,[],1629011,,,1610612752,17,17,2025-04-06T23:26:37Z,990000,False,,,0,,M. Robinson offensive FOUL (1 PF),"[1629011, 1626164]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,2530.0,1.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,
102,PT03M42.00S,2025-04-06T23:26:33.3Z,1,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,17,17,2025-04-06T23:26:33Z,1010000,False,,,0,,M. Robinson offensive foul TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,2530.0,,,,,,,,,,,,,,,,,1.0,,
103,PT03M28.00S,2025-04-06T23:27:02.9Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612756,17,17,2025-04-06T23:27:14Z,1020000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Allen 2 FT),"[1629011, 1628960]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1151.0,2.0,0.0,Allen,1628960.0,,,,,,,,,,,,,,,
105,PT03M28.00S,2025-04-06T23:27:32.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628960,,,1610612756,17,18,2025-04-06T23:27:32Z,1040000,False,,,0,,G. Allen Free Throw 1 of 2 (1 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
106,PT03M28.00S,2025-04-06T23:27:33.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612756,17,18,2025-04-06T23:27:55Z,1050000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M28.00S,2025-04-06T23:27:33.0Z,1,REGULAR,substitution,out,[],1626164,,,1610612756,17,18,2025-04-06T23:27:55Z,1060000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M28.00S,2025-04-06T23:27:33.0Z,1,REGULAR,substitution,in,[],1630540,,,1610612756,17,18,2025-04-06T23:27:55Z,1070000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M28.00S,2025-04-06T23:27:33.0Z,1,REGULAR,substitution,in,[],1628998,,,1610612756,17,18,2025-04-06T23:27:55Z,1080000,False,,,0,,SUB in: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M28.00S,2025-04-06T23:28:07.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628960,,,1610612756,17,19,2025-04-06T23:28:07Z,1090000,False,,,0,,G. Allen Free Throw 2 of 2 (2 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
111,PT03M14.00S,2025-04-06T23:28:23.2Z,1,REGULAR,3pt,Jump Shot,[],1630540,11.514454664914586,96.56862745098039,1610612752,20,19,2025-04-06T23:28:26Z,1100000,False,-233.0,56.0,1,left,M. McBride 3PT  (3 PTS) (J. Brunson 3 AST),"[1630540, 1628973]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,23.94,Made,,,,,3.0,J. Brunson,1628973.0,3.0,,,,,
113,PT03M04.00S,2025-04-06T23:28:35.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612756,20,19,2025-04-06T23:28:35Z,1120000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M04.00S,2025-04-06T23:28:35.8Z,1,REGULAR,substitution,out,[],1628384,,,1610612756,20,19,2025-04-06T23:31:12Z,1130000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M04.00S,2025-04-06T23:28:35.8Z,1,REGULAR,substitution,out,[],1628973,,,1610612756,20,19,2025-04-06T23:31:12Z,1140000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M04.00S,2025-04-06T23:28:35.8Z,1,REGULAR,substitution,out,[],1628998,,,1610612756,20,19,2025-04-06T23:31:12Z,1150000,False,,,0,,SUB out: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M04.00S,2025-04-06T23:28:35.8Z,1,REGULAR,substitution,in,[],1626166,,,1610612756,20,19,2025-04-06T23:31:12Z,1160000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M04.00S,2025-04-06T23:28:35.8Z,1,REGULAR,substitution,in,[],1626157,,,1610612756,20,19,2025-04-06T23:31:12Z,1170000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2025-04-06T23:28:35.8Z,1,REGULAR,substitution,in,[],1626164,,,1610612756,20,19,2025-04-06T23:31:12Z,1180000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M52.00S,2025-04-06T23:31:41.7Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612756,20,19,2025-04-06T23:31:51Z,1190000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Allen 2 FT),"[1626157, 1628960]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Allen,1628960.0,,,,,,,,,,,,,,,
122,PT02M52.00S,2025-04-06T23:32:14.3Z,1,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,20,20,2025-04-06T23:32:14Z,1210000,False,,,0,,G. Allen Free Throw 1 of 2 (3 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
123,PT02M52.00S,2025-04-06T23:32:33.0Z,1,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,20,21,2025-04-06T23:32:33Z,1220000,False,,,0,,G. Allen Free Throw 2 of 2 (4 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
124,PT02M31.00S,2025-04-06T23:32:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,8.623521681997373,46.81372549019608,1610612752,20,21,2025-04-06T23:33:57Z,1230000,False,16.0,29.0,1,left,MISS M. Robinson Layup,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,3.27,Missed,,,,,,,,,,,,,
125,PT02M30.00S,2025-04-06T23:32:57.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,20,21,2025-04-06T23:34:15Z,1240000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,124.0,,,,,,,,,,,,
127,PT02M30.00S,2025-04-06T23:33:16.2Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612756,20,21,2025-04-06T23:34:29Z,1260000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M11.00S,2025-04-06T23:35:13.8Z,1,REGULAR,3pt,Jump Shot,[],1628960,93.77463863337714,95.09803921568627,1610612756,20,21,2025-04-06T23:35:22Z,1280000,False,225.0,6.0,1,right,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,,22.56,Missed,,,,,,,,,,,,,
131,PT02M09.00S,2025-04-06T23:35:15.8Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,20,21,2025-04-06T23:35:22Z,1290000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Right Corner 3,24+ Right,,,,,,,,130.0,1.0,0.0,1.0,,,,,,,,,
132,PT02M03.00S,2025-04-06T23:35:20.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,66.44218134034165,56.61764705882353,1610612756,20,21,2025-04-06T23:39:46Z,1300000,False,33.0,263.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,26.5,Missed,,,,,,,,,,,,,
133,PT02M02.00S,2025-04-06T23:35:21.5Z,1,REGULAR,rebound,offensive,[],1642346,,,1610612756,20,21,2025-04-06T23:39:42Z,1310000,False,,,0,,R. Dunn REBOUND (Off:2 Def:0),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,132.0,2.0,0.0,2.0,,,,,,,,,
134,PT01M57.00S,2025-04-06T23:35:27.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,94.82588699080158,3.6764705882352944,1610612756,20,21,2025-04-06T23:39:51Z,1320000,False,-232.0,-4.0,1,right,MISS G. Allen pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,,,23.16,Missed,,,,,,,,,,,,,
135,PT01M56.00S,2025-04-06T23:35:28.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,20,21,2025-04-06T23:35:32Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,134.0,,,,,,,,,,,,
137,PT01M56.00S,2025-04-06T23:35:38.0Z,1,REGULAR,foul,personal,[],1626164,,,1610612752,20,21,2025-04-06T23:35:44Z,1350000,False,,,0,,D. Booker loose ball personal FOUL (2 PF),"[1626164, 1629013]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1627534.0,2.0,0.0,Shamet,1629013.0,,,,,,,,,,,,,,,
139,PT01M56.00S,2025-04-06T23:35:38.1Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,20,21,2025-04-06T23:35:51Z,1370000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M56.00S,2025-04-06T23:35:38.1Z,1,REGULAR,substitution,in,[],1628384,,,1610612752,20,21,2025-04-06T23:35:51Z,1380000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M56.00S,2025-04-06T23:35:53.9Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,20,21,2025-04-06T23:35:58Z,1390000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,1627534.0,,,,,,,,,,,,,,,,,,,
142,PT01M46.00S,2025-04-06T23:36:07.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,32.276609724047304,29.166666666666668,1610612752,20,21,2025-04-06T23:36:11Z,1400000,False,104.0,251.0,1,left,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,27.17,Missed,,,,,,,,,,,,,
143,PT01M43.00S,2025-04-06T23:36:10.5Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,20,21,2025-04-06T23:36:11Z,1410000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,
144,PT01M38.00S,2025-04-06T23:36:15.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1626164,94.69448094612353,32.35294117647059,1610612756,20,21,2025-04-06T23:36:20Z,1420000,False,-88.0,-3.0,1,right,MISS D. Booker 8' running pullup Shot,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,8.82,Missed,,,,,,,,,,,,,
145,PT01M36.00S,2025-04-06T23:36:17.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,20,21,2025-04-06T23:36:20Z,1430000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,
146,PT01M28.00S,2025-04-06T23:36:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.521024967148489,51.9607843137255,1610612752,20,21,2025-04-06T23:36:29Z,1440000,False,-10.0,9.0,1,left,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,1.32,Missed,,,,,,,,,,,,,
147,PT01M26.00S,2025-04-06T23:36:27.7Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612756,20,21,2025-04-06T23:36:29Z,1450000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:2),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,
148,PT01M21.00S,2025-04-06T23:36:32.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,76.82325886990802,9.558823529411764,1610612756,20,21,2025-04-06T23:36:37Z,1460000,False,-202.0,165.0,1,right,MISS G. Allen 26' running 3PT,[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,26.12,Missed,,,,,,,,,,,,,
149,PT01M18.00S,2025-04-06T23:36:35.4Z,1,REGULAR,rebound,offensive,[],1642346,,,1610612756,20,21,2025-04-06T23:36:46Z,1470000,False,,,0,,R. Dunn REBOUND (Off:3 Def:0),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,148.0,3.0,0.0,3.0,,,,,,,,,
150,PT01M16.00S,2025-04-06T23:36:37.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631221,66.17936925098554,43.13725490196079,1610612756,20,21,2025-04-06T23:36:43Z,1480000,False,-34.0,265.0,1,right,MISS C. Gillespie 26' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,,,,26.76,Missed,,,,,,,,,,,,,
151,PT01M15.00S,2025-04-06T23:36:38.9Z,1,REGULAR,rebound,offensive,[],1642346,,,1610612756,20,21,2025-04-06T23:40:11Z,1490000,False,,,0,,R. Dunn REBOUND (Off:4 Def:0),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,150.0,4.0,0.0,4.0,,,,,,,,,
159,PT01M15.00S,2025-04-06T23:36:51.0Z,1,REGULAR,turnover,out-of-bounds,[],1642346,,,1610612756,20,21,2025-04-06T23:44:32Z,1505000,False,,,0,,R. Dunn lost ball out-of-bounds TURNOVER (1 TO),[1642346],1610612756.0,PHX,lost ball,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Left,1151.0,,,,,,,,,,,,,,,,,1.0,,
154,PT01M15.00S,2025-04-06T23:37:04.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,20,21,2025-04-06T23:39:58Z,1520000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M02.00S,2025-04-06T23:39:52.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,5.995400788436268,50.0,1610612752,22,21,2025-04-06T23:44:34Z,1550000,False,0.0,4.0,1,left,O. Anunoby driving DUNK (9 PTS) (C. Payne 1 AST),"[1628384, 1626166]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,0.39,Made,,,,,9.0,C. Payne,1626166.0,1.0,,,,,
161,PT00M46.70S,2025-04-06T23:40:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631221,90.62089356110381,48.03921568627451,1610612756,22,21,2025-04-06T23:40:16Z,1570000,False,-10.0,36.0,1,right,MISS C. Gillespie driving Layup,[1631221],1610612756.0,PHX,driving,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,,,3.7,Missed,,,,,,,,,,,,,
162,PT00M44.50S,2025-04-06T23:40:11.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,22,21,2025-04-06T23:40:11Z,1580000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,161.0,2.0,2.0,0.0,,,,,,,,,
163,PT00M41.40S,2025-04-06T23:40:15.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,12.959921156373195,4.6568627450980395,1610612752,25,21,2025-04-06T23:40:20Z,1590000,False,227.0,69.0,1,left,M. McBride 3PT running (6 PTS) (C. Payne 2 AST),"[1630540, 1626166]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,,,,23.71,Made,,,,,6.0,C. Payne,1626166.0,2.0,,,,,
165,PT00M33.90S,2025-04-06T23:40:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,86.02168199737189,49.26470588235294,1610612756,25,23,2025-04-06T23:40:28Z,1610000,False,-4.0,79.0,1,right,D. Booker 7' pullup Jump Shot (11 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.9,Made,,,,,11.0,,,,,,,,
166,PT00M28.50S,2025-04-06T23:40:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629013,7.046649145860711,49.754901960784316,1610612752,27,23,2025-04-06T23:45:43Z,1620000,False,1.0,14.0,1,left,L. Shamet cutting Layup (2 PTS) (C. Payne 3 AST),"[1629013, 1626166]",1610612752.0,NYK,cutting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,1.38,Made,,,,,2.0,C. Payne,1626166.0,3.0,,,,,
168,PT00M28.50S,2025-04-06T23:40:37.4Z,1,REGULAR,violation,defensive goaltending,[],1642346,,,1610612752,27,23,2025-04-06T23:40:58Z,1640000,False,,,0,,R. Dunn defensive goaltending VIOLATION,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,
169,PT00M05.40S,2025-04-06T23:41:06.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,86.67871222076215,4.411764705882353,1610612756,27,23,2025-04-06T23:42:15Z,1650000,False,-228.0,73.0,1,right,MISS G. Allen pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,,,,,,23.92,Missed,,,,,,,,,,,,,
170,PT00M00.30S,2025-04-06T23:41:12.0Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,27,23,2025-04-06T23:41:12Z,1660000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,169.0,3.0,2.0,1.0,,,,,,,,,
171,PT00M00.20S,2025-04-06T23:41:15.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,53.43298291721419,46.07843137254902,1610612752,27,23,2025-04-06T23:41:50Z,1670000,False,20.0,450.0,1,left,MISS O. Anunoby 45' pullup 3PT,[1628384],1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,45.02,Missed,,,,,,,,,,,,,
172,PT00M00.10S,2025-04-06T23:41:15.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,27,23,2025-04-06T23:41:50Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,171.0,,,,,,,,,,,,
173,PT00M00.00S,2025-04-06T23:41:19.0Z,1,REGULAR,period,end,[],0,,,1610612752,27,23,2025-04-06T23:41:19Z,1690000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-04-06T23:43:16.7Z,2,REGULAR,substitution,out,['startperiod'],1631221,,,1610612752,27,23,2025-04-06T23:43:46Z,1700000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-04-06T23:43:16.7Z,2,REGULAR,substitution,out,['startperiod'],1642345,,,1610612752,27,23,2025-04-06T23:43:46Z,1710000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-04-06T23:43:16.7Z,2,REGULAR,substitution,out,['startperiod'],1642346,,,1610612752,27,23,2025-04-06T23:43:46Z,1720000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-04-06T23:43:16.7Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612752,27,23,2025-04-06T23:43:46Z,1730000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-04-06T23:43:16.7Z,2,REGULAR,substitution,in,['startperiod'],1628998,,,1610612752,27,23,2025-04-06T23:43:46Z,1740000,False,,,0,,SUB in: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-04-06T23:43:16.7Z,2,REGULAR,substitution,in,['startperiod'],1626145,,,1610612752,27,23,2025-04-06T23:43:46Z,1750000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-04-06T23:43:16.7Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612752,27,23,2025-04-06T23:43:46Z,1760000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-04-06T23:43:16.7Z,2,REGULAR,substitution,in,['startperiod'],203078,,,1610612752,27,23,2025-04-06T23:43:46Z,1770000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-04-06T23:43:56.3Z,2,REGULAR,period,start,[],0,,,1610612756,27,23,2025-04-06T23:43:56Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M41.00S,2025-04-06T23:44:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,82.60512483574244,57.35294117647059,1610612756,27,23,2025-04-06T23:44:18Z,1790000,False,37.0,111.0,1,right,MISS B. Beal 11' pullup Shot,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.69,Missed,,,,,,,,,,,,,
