actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
250,PT03M30.00S,2025-03-30T22:57:10.0Z,2,REGULAR,substitution,in,[],1626153,,,1610612752,47,44,2025-03-30T22:58:37Z,2480000,False,,,0,,SUB in: D. Wright,[1626153],1610612752.0,NYK,,,,,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,
251,PT03M30.00S,2025-03-30T22:57:10.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612752,47,44,2025-03-30T22:58:37Z,2490000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,
252,PT03M13.00S,2025-03-30T22:58:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,11.251642575558476,49.01960784313725,1610612752,47,44,2025-03-30T23:18:33Z,2500000,False,5.0,53.0,1,left,MISS K. Towns floating Shot - blocked,"[1626157, 1642270]",1610612752.0,NYK,floating,,,,,,,Towns,K. Towns,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,Clingan,1642270.0,
253,PT03M13.00S,2025-03-30T22:58:57.1Z,2,REGULAR,block,,[],1642270,,,1610612752,47,44,2025-03-30T22:58:59Z,2510000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT03M11.00S,2025-03-30T22:58:59.1Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,47,44,2025-03-30T22:59:02Z,2520000,False,,,0,,T. Camara REBOUND (Off:2 Def:3),[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,In The Paint (Non-RA),0-8 Center,,,252.0,5.0,3.0,2.0,,,,,,,,,,,,,,
255,PT03M06.00S,2025-03-30T22:59:03.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,94.82588699080158,48.03921568627451,1610612757,47,46,2025-03-30T22:59:11Z,2530000,False,-10.0,-4.0,1,right,D. Avdija running reverse Layup (18 PTS) (T. Camara 1 AST),"[1630166, 1641739]",1610612757.0,POR,running reverse,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,1.05,Made,,,,,18.0,T. Camara,1641739.0,1.0,,,,,,,,,,
257,PT02M50.00S,2025-03-30T22:59:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.623521681997373,46.568627450980394,1610612752,47,46,2025-03-30T22:59:56Z,2550000,False,17.0,29.0,1,left,MISS K. Towns driving Layup,[1626157],1610612752.0,NYK,driving,,,,,,,Towns,K. Towns,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
259,PT02M47.00S,2025-03-30T22:59:22.8Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,47,46,2025-03-30T23:00:14Z,2570000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,Restricted Area,0-8 Center,,,257.0,4.0,3.0,1.0,,,,,,,,,,,,,,
260,PT02M44.00S,2025-03-30T22:59:28.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,94.82588699080158,49.50980392156863,1610612757,47,48,2025-03-30T23:01:38Z,2580000,False,-2.0,-4.0,1,right,D. Avdija driving Layup (20 PTS) (T. Camara 2 AST),"[1630166, 1641739]",1610612757.0,POR,driving,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,0.46,Made,,,,,20.0,T. Camara,1641739.0,2.0,,,,,,,,,,
262,PT02M44.00S,2025-03-30T22:59:30.9Z,2,REGULAR,foul,personal,['1freethrow'],1626153,,,1610612757,47,48,2025-03-30T22:59:39Z,2600000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Avdija 1 FT),"[1626153, 1630166]",1610612752.0,NYK,shooting,,,,,,1830.0,Wright,D. Wright,Restricted Area,0-8 Center,,,,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,,,
264,PT02M44.00S,2025-03-30T23:00:04.3Z,2,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,47,48,2025-03-30T23:00:11Z,2620000,False,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT02M42.00S,2025-03-30T23:00:06.3Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,47,48,2025-03-30T23:00:11Z,2630000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,,,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,,,
266,PT02M24.00S,2025-03-30T23:00:22.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.485545335085414,62.00980392156863,1610612752,47,48,2025-03-30T23:00:26Z,2640000,False,-60.0,74.0,1,left,MISS M. Bridges 9' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,,,,,Bridges,M. Bridges,In The Paint (Non-RA),8-16 Left,9.55,Missed,,,,,,,,,,,,,,,,,,
267,PT02M22.00S,2025-03-30T23:00:24.1Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,47,48,2025-03-30T23:00:26Z,2650000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:5),[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,In The Paint (Non-RA),8-16 Left,,,266.0,5.0,5.0,0.0,,,,,,,,,,,,,,
268,PT02M14.00S,2025-03-30T23:00:32.4Z,2,REGULAR,turnover,bad pass,[],1631101,,,1610612757,47,48,2025-03-30T23:00:35Z,2660000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 1626157]",1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Towns,1626157.0,,,
269,PT02M14.00S,2025-03-30T23:00:32.4Z,2,REGULAR,steal,,[],1626157,,,1610612752,47,48,2025-03-30T23:00:33Z,2670000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT02M11.00S,2025-03-30T23:00:34.8Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612752,47,48,2025-03-30T23:00:37Z,2680000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1629014]",1610612752.0,NYK,,,,,,,,Towns,K. Towns,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Simons,1629014.0,,,
271,PT02M11.00S,2025-03-30T23:00:34.8Z,2,REGULAR,steal,,[],1629014,,,1610612757,47,48,2025-03-30T23:00:36Z,2690000,False,,,0,,A. Simons STEAL (2 STL),[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
272,PT02M08.00S,2025-03-30T23:00:38.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641739,92.19776609724047,95.58823529411765,1610612757,47,51,2025-03-30T23:00:43Z,2700000,False,228.0,21.0,1,right,T. Camara 3PT running (11 PTS) (D. Avdija 2 AST),"[1641739, 1630166]",1610612757.0,POR,running,,,,,,,Camara,T. Camara,Right Corner 3,24+ Right,22.88,Made,,,,,11.0,D. Avdija,1630166.0,2.0,,,,,,,,,,
274,PT01M49.00S,2025-03-30T23:00:57.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,16.90210249671485,42.40196078431372,1610612752,47,51,2025-03-30T23:01:01Z,2720000,False,38.0,106.0,1,left,MISS J. Hart 11' floating Shot,[1628404],1610612752.0,NYK,floating,,,,,,,Hart,J. Hart,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,,
275,PT01M46.00S,2025-03-30T23:01:00.6Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,47,51,2025-03-30T23:01:01Z,2730000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,In The Paint (Non-RA),8-16 Center,,,274.0,4.0,4.0,0.0,,,,,,,,,,,,,,
276,PT01M40.00S,2025-03-30T23:01:06.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641739,93.9060446780552,49.26470588235294,1610612757,47,53,2025-03-30T23:01:12Z,2740000,False,-4.0,5.0,1,right,T. Camara running Layup (13 PTS) (D. Avdija 3 AST),"[1641739, 1630166]",1610612757.0,POR,running,,,,,,,Camara,T. Camara,Restricted Area,0-8 Center,0.61,Made,,,,,13.0,D. Avdija,1630166.0,3.0,,,,,,,,,,
279,PT01M27.00S,2025-03-30T23:01:32.1Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612752,47,53,2025-03-30T23:03:38Z,2770000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M17.00S,2025-03-30T23:03:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628404,22.683968462549277,90.44117647058823,1610612752,50,53,2025-03-30T23:03:51Z,2800000,False,-202.0,161.0,1,left,J. Hart 25' 3PT  (5 PTS) (K. Towns 2 AST),"[1628404, 1626157]",1610612752.0,NYK,,,,,,,,Hart,J. Hart,Above the Break 3,24+ Left Center,25.83,Made,,,,,5.0,K. Towns,1626157.0,2.0,,,,,,,,,,
285,PT00M57.20S,2025-03-30T23:04:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,94.82588699080158,50.245098039215684,1610612757,50,53,2025-03-30T23:04:15Z,2820000,False,1.0,-4.0,1,right,MISS D. Avdija driving Layup - blocked,"[1630166, 1628384]",1610612757.0,POR,driving,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,Anunoby,1628384.0,
286,PT00M57.20S,2025-03-30T23:04:09.5Z,2,REGULAR,block,,[],1628384,,,1610612757,50,53,2025-03-30T23:04:11Z,2830000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT00M54.40S,2025-03-30T23:04:12.3Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,50,53,2025-03-30T23:04:15Z,2840000,False,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,Restricted Area,0-8 Center,,,285.0,6.0,4.0,2.0,,,,,,,,,,,,,,
288,PT00M50.30S,2025-03-30T23:04:16.5Z,2,REGULAR,turnover,lost ball,[],1628969,,,1610612752,50,53,2025-03-30T23:04:19Z,2850000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1631101]",1610612752.0,NYK,,,,,,,,Bridges,M. Bridges,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,1.0,Sharpe,1631101.0,,,
289,PT00M50.30S,2025-03-30T23:04:16.5Z,2,REGULAR,steal,,[],1631101,,,1610612757,50,53,2025-03-30T23:04:17Z,2860000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
290,PT00M47.40S,2025-03-30T23:04:21.3Z,2,REGULAR,foul,personal,[],1628404,,,1610612757,50,53,2025-03-30T23:04:26Z,2870000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1631101]",1610612752.0,NYK,,,,,,,202037.0,Hart,J. Hart,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,0.0,Sharpe,1631101.0,,,,,,
292,PT00M33.10S,2025-03-30T23:05:02.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,65.39093298291722,50.98039215686274,1610612757,50,56,2025-03-30T23:05:06Z,2890000,False,5.0,273.0,1,right,A. Simons 27' 3PT pullup (10 PTS),[1629014],1610612757.0,POR,pullup,,,,,,,Simons,A. Simons,Above the Break 3,24+ Center,27.28,Made,,,,,10.0,,,,,,,,,,,,,
293,PT00M15.20S,2025-03-30T23:05:29.7Z,2,REGULAR,3pt,Jump Shot,[],1628404,31.35676741130092,60.78431372549019,1610612752,50,56,2025-03-30T23:05:33Z,2900000,False,-54.0,242.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,Above the Break 3,24+ Center,24.82,Missed,,,,,,,,,,,,,,,,,,
294,PT00M12.70S,2025-03-30T23:05:32.2Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,50,56,2025-03-30T23:05:32Z,2910000,False,,,0,,D. Clingan REBOUND (Off:1 Def:4),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,Above the Break 3,24+ Center,,,293.0,5.0,4.0,1.0,,,,,,,,,,,,,,
295,PT00M02.80S,2025-03-30T23:05:44.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612757,50,56,2025-03-30T23:06:00Z,2920000,False,,,0,,K. Towns personal FOUL (1 PF) (Avdija 2 FT),"[1626157, 1630166]",1610612752.0,NYK,,,,,,,1830.0,Towns,K. Towns,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,,,
297,PT00M02.80S,2025-03-30T23:06:09.1Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,50,57,2025-03-30T23:06:09Z,2940000,False,,,0,,D. Avdija Free Throw 1 of 2 (21 PTS),[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,,,,Made,,,,,21.0,,,,,,,,,,,,,
298,PT00M02.80S,2025-03-30T23:06:09.2Z,2,REGULAR,substitution,out,[],1642270,,,1610612757,50,57,2025-03-30T23:06:15Z,2950000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,
299,PT00M02.80S,2025-03-30T23:06:09.2Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,50,57,2025-03-30T23:06:15Z,2960000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,
300,PT00M02.80S,2025-03-30T23:06:39.3Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,50,58,2025-03-30T23:06:39Z,2970000,False,,,0,,D. Avdija Free Throw 2 of 2 (22 PTS),[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,,,,Made,,,,,22.0,,,,,,,,,,,,,
301,PT00M01.00S,2025-03-30T23:06:47.0Z,2,REGULAR,3pt,Jump Shot,[],1628969,32.670827858081466,31.61764705882353,1610612752,50,58,2025-03-30T23:06:53Z,2980000,False,92.0,255.0,1,left,MISS M. Bridges 27' pullup 3PT,[1628969],1610612752.0,NYK,pullup,,,,,,,Bridges,M. Bridges,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
302,PT00M01.00S,2025-03-30T23:06:47.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,50,58,2025-03-30T23:06:53Z,2990000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,301.0,,,,,,,,,,,,,,,,,
303,PT00M00.00S,2025-03-30T23:06:50.3Z,2,REGULAR,period,end,[],0,,,1610612752,50,58,2025-03-30T23:06:50Z,3000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2025-03-30T23:22:07.3Z,3,REGULAR,substitution,out,['startperiod'],1631200,,,1610612752,50,58,2025-03-30T23:22:36Z,3010000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2025-03-30T23:22:07.3Z,3,REGULAR,substitution,in,['startperiod'],1642270,,,1610612752,50,58,2025-03-30T23:22:36Z,3020000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2025-03-30T23:22:38.2Z,3,REGULAR,period,start,[],0,,,1610612752,50,58,2025-03-30T23:22:38Z,3030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT11M47.00S,2025-03-30T23:22:50.6Z,3,REGULAR,2pt,Jump Shot,[],1628969,79.84559789750328,67.15686274509804,1610612752,52,58,2025-03-30T23:22:54Z,3040000,False,86.0,137.0,1,right,M. Bridges 16' pullup Jump Shot (9 PTS),[1628969],1610612752.0,NYK,pullup,,,,,,,Bridges,M. Bridges,Mid-Range,16-24 Right Center,16.16,Made,,,,,9.0,,,,,,,,,,,,,
308,PT11M29.00S,2025-03-30T23:23:08.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629014,9.149145860709593,55.63725490196079,1610612757,52,58,2025-03-30T23:23:15Z,3050000,False,-28.0,34.0,1,left,MISS A. Simons driving Hook,[1629014],1610612757.0,POR,driving,,,,,,,Simons,A. Simons,Restricted Area,0-8 Center,4.38,Missed,,,,,,,,,,,,,,,,,,
309,PT11M26.00S,2025-03-30T23:23:11.3Z,3,REGULAR,rebound,offensive,[],1629014,,,1610612757,52,58,2025-03-30T23:23:15Z,3060000,False,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,Restricted Area,0-8 Center,,,308.0,2.0,1.0,1.0,,,,,,,,,,,,,,
310,PT11M26.00S,2025-03-30T23:23:12.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629014,5.590000152587891,50.0,1610612757,52,58,2025-03-30T23:23:23Z,3070000,False,0.0,0.0,1,left,MISS A. Simons tip Layup,[1629014],1610612757.0,POR,tip,,,,,,,Simons,A. Simons,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
312,PT11M23.00S,2025-03-30T23:23:15.3Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,52,58,2025-03-30T23:23:23Z,3090000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,Restricted Area,0-8 Center,,,310.0,3.0,3.0,0.0,,,,,,,,,,,,,,
313,PT11M22.00S,2025-03-30T23:23:14.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,93.24901445466492,52.69607843137255,1610612752,54,58,2025-03-30T23:23:18Z,3100000,False,13.0,11.0,1,right,O. Anunoby running Layup (17 PTS),[1628384],1610612752.0,NYK,running,,,,,,,Anunoby,O. Anunoby,Restricted Area,0-8 Center,1.74,Made,,,,,17.0,,,,,,,,,,,,,
314,PT11M13.00S,2025-03-30T23:23:27.4Z,3,REGULAR,foul,personal,[],1628969,,,1610612757,54,58,2025-03-30T23:23:34Z,3110000,False,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 1631101]",1610612752.0,NYK,,,,,,,202037.0,Bridges,M. Bridges,Mid-Range,16-24 Center,,,,,,,,,,,2.0,0.0,Sharpe,1631101.0,,,,,,
316,PT11M05.00S,2025-03-30T23:23:58.5Z,3,REGULAR,3pt,Jump Shot,[],1641739,4.418528252299605,2.696078431372549,1610612757,54,58,2025-03-30T23:24:02Z,3130000,False,237.0,-11.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
317,PT11M02.00S,2025-03-30T23:24:01.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,54,58,2025-03-30T23:24:02Z,3140000,False,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,Right Corner 3,24+ Right,,,316.0,7.0,5.0,2.0,,,,,,,,,,,,,,
318,PT10M46.00S,2025-03-30T23:24:16.7Z,3,REGULAR,3pt,Jump Shot,[],1628404,73.9323258869908,14.705882352941178,1610612752,54,58,2025-03-30T23:24:20Z,3150000,False,-176.0,193.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
319,PT10M44.00S,2025-03-30T23:24:18.7Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,54,58,2025-03-30T23:24:20Z,3160000,False,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,Above the Break 3,24+ Left Center,,,318.0,5.0,5.0,0.0,,,,,,,,,,,,,,
320,PT10M33.00S,2025-03-30T23:24:30.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,8.623521681997373,51.225490196078425,1610612757,54,60,2025-03-30T23:24:33Z,3170000,False,-6.0,29.0,1,left,S. Sharpe driving floating Jump Shot (13 PTS) (D. Avdija 4 AST),"[1631101, 1630166]",1610612757.0,POR,driving floating,,,,,,,Sharpe,S. Sharpe,Restricted Area,0-8 Center,2.92,Made,,,,,13.0,D. Avdija,1630166.0,4.0,,,,,,,,,,
322,PT10M11.00S,2025-03-30T23:24:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,94.69448094612353,48.529411764705884,1610612752,54,60,2025-03-30T23:24:57Z,3190000,False,-7.0,-3.0,1,right,MISS J. Hart driving reverse Layup - blocked,"[1628404, 1642270]",1610612752.0,NYK,driving reverse,,,,,,,Hart,J. Hart,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,Clingan,1642270.0,
323,PT10M11.00S,2025-03-30T23:24:51.7Z,3,REGULAR,block,,[],1642270,,,1610612752,54,60,2025-03-30T23:24:54Z,3200000,False,,,0,,D. Clingan BLOCK (2 BLK),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
324,PT10M09.00S,2025-03-30T23:24:53.7Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,54,60,2025-03-30T23:24:57Z,3210000,False,,,0,,D. Clingan REBOUND (Off:1 Def:5),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,Restricted Area,0-8 Center,,,322.0,6.0,5.0,1.0,,,,,,,,,,,,,,
325,PT09M59.00S,2025-03-30T23:25:04.3Z,3,REGULAR,3pt,Jump Shot,[],1631101,20.71287779237845,8.088235294117647,1610612757,54,63,2025-03-30T23:25:53Z,3220000,False,210.0,142.0,1,left,S. Sharpe 25' 3PT pullup (16 PTS) (T. Camara 3 AST),"[1631101, 1641739]",1610612757.0,POR,pullup,,,,,,,Sharpe,S. Sharpe,Above the Break 3,24+ Right Center,25.33,Made,,,,,16.0,T. Camara,1641739.0,3.0,,,,,,,,,,
327,PT09M38.00S,2025-03-30T23:25:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,81.15965834428384,37.5,1610612752,54,63,2025-03-30T23:25:27Z,3240000,False,-62.0,125.0,1,right,MISS M. Bridges 13' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,,,,,Bridges,M. Bridges,In The Paint (Non-RA),8-16 Center,13.94,Missed,,,,,,,,,,,,,,,,,,
328,PT09M37.00S,2025-03-30T23:25:25.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,54,63,2025-03-30T23:25:27Z,3250000,False,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,In The Paint (Non-RA),8-16 Center,,,327.0,8.0,5.0,3.0,,,,,,,,,,,,,,
329,PT09M37.00S,2025-03-30T23:25:32.1Z,3,REGULAR,foul,offensive,[],1626157,,,1610612752,54,63,2025-03-30T23:29:12Z,3260000,False,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 1641739]",1610612752.0,NYK,,,,,,,202037.0,Towns,K. Towns,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Camara,1641739.0,,,,,,
331,PT09M37.00S,2025-03-30T23:25:32.1Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,54,63,2025-03-30T23:25:32Z,3280000,False,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612752.0,NYK,,,,,,,202037.0,Towns,K. Towns,Restricted Area,0-8 Center,,,,,,,,,,,,,,,2.0,,,,,
374,PT09M21.00S,2025-03-30T23:25:45.9Z,3,REGULAR,turnover,bad pass,[],1641739,,,1610612757,54,63,2025-03-30T23:31:31Z,3285000,False,,,0,,T. Camara bad pass TURNOVER (3 TO),"[1641739, 1626153]",1610612757.0,POR,,,,,,,,Camara,T. Camara,Mid-Range,16-24 Center,,,,,,,,,,,,,,,3.0,Wright,1626153.0,,,
375,PT09M21.00S,2025-03-30T23:25:45.9Z,3,REGULAR,steal,,[],1626153,,,1610612752,54,63,2025-03-30T23:31:31Z,3287500,False,,,0,,D. Wright STEAL (2 STL),[1626153],1610612752.0,NYK,,,,,,,,Wright,D. Wright,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
334,PT09M15.00S,2025-03-30T23:26:05.1Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628969,83.13074901445466,5.637254901960785,1610612752,54,63,2025-03-30T23:31:35Z,3310000,False,-222.0,106.0,1,right,MISS M. Bridges 24' running 3PT,[1628969],1610612752.0,NYK,running,,,,,,,Bridges,M. Bridges,Above the Break 3,24+ Left Center,24.59,Missed,,,,,,,,,,,,,,,,,,
335,PT09M13.00S,2025-03-30T23:26:07.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,54,63,2025-03-30T23:31:01Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,334.0,,,,,,,,,,,,,,,,,
337,PT09M04.00S,2025-03-30T23:26:34.7Z,3,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1626157,63.55124835742444,41.911764705882355,1610612752,54,63,2025-03-30T23:31:35Z,3340000,False,-40.0,290.0,1,right,MISS K. Towns 29' 3PT,[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,Above the Break 3,24+ Center,29.29,Missed,,,,,,,,,,,,,,,,,,
