actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
90,PT04M56.00S,2023-12-23T00:28:01.5Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,12,25,2023-12-23T00:28:06Z,890000,False,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 203471]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Schroder,203471.0
91,PT04M56.00S,2023-12-23T00:28:01.5Z,1,REGULAR,steal,,[],203471,,,1610612761,12,25,2023-12-23T00:28:03Z,900000,False,,,0,,D. Schroder STEAL (2 STL),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
92,PT04M51.00S,2023-12-23T00:28:07.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,94.13600525624179,49.01960784313726,1610612761,12,27,2023-12-23T00:28:21Z,910000,False,-5.0,3.0,1,right,P. Siakam running DUNK (12 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,,,,12.0,,,,,,,,
93,PT04M31.00S,2023-12-23T00:28:37.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,26.856110381077528,83.33333333333334,1610612755,15,27,2023-12-23T00:28:41Z,920000,False,-167.0,200.0,1,left,K. Oubre Jr. 26' 3PT  (3 PTS) (T. Maxey 2 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,,,,,,3.0,T. Maxey,1630178.0,2.0,,,,,
95,PT04M18.00S,2023-12-23T00:28:50.6Z,1,REGULAR,2pt,Jump Shot,[],203471,76.65900131406045,50.245098039215684,1610612761,15,27,2023-12-23T00:28:54Z,940000,False,1.0,167.0,1,right,MISS D. Schroder 16' pullup Shot,[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,16.69,Missed,,,,,,,,,,,,,,,,,,
96,PT04M16.00S,2023-12-23T00:28:52.6Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,15,27,2023-12-23T00:28:54Z,950000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,95.0,2.0,2.0,0.0,,,,,,,,,,,,,,
97,PT04M06.00S,2023-12-23T00:29:03.1Z,1,REGULAR,3pt,Jump Shot,[],1626162,32.50657030223391,78.67647058823529,1610612755,15,27,2023-12-23T00:29:07Z,960000,False,-143.0,253.0,1,left,MISS K. Oubre Jr. 29' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,29.09,Missed,,,,,,,,,,,,,,,,,,
98,PT04M03.00S,2023-12-23T00:29:06.1Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,15,27,2023-12-23T00:29:07Z,970000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT03M49.00S,2023-12-23T00:29:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.57227332457293,43.872549019607845,1610612761,15,29,2023-12-23T00:29:23Z,980000,False,-31.0,111.0,1,right,P. Siakam 11' pullup Jump Shot (14 PTS) (D. Schroder 2 AST),"[1627783, 203471]",1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,11.54,Made,,,,,,,,,,14.0,D. Schroder,203471.0,2.0,,,,,
101,PT03M39.00S,2023-12-23T00:29:35.4Z,1,REGULAR,violation,kicked ball,[],1627751,,,1610612755,15,29,2023-12-23T00:29:39Z,1000000,False,,,0,,J. Poeltl kicked ball VIOLATION,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,
102,PT03M39.00S,2023-12-23T00:29:46.4Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,15,29,2023-12-23T00:29:57Z,1010000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M39.00S,2023-12-23T00:29:46.4Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,15,29,2023-12-23T00:29:57Z,1020000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M39.00S,2023-12-23T00:29:46.4Z,1,REGULAR,substitution,in,[],1627788,,,1610612755,15,29,2023-12-23T00:29:57Z,1030000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M39.00S,2023-12-23T00:29:46.4Z,1,REGULAR,substitution,in,[],202699,,,1610612755,15,29,2023-12-23T00:29:57Z,1040000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M22.00S,2023-12-23T00:30:23.5Z,1,REGULAR,3pt,Jump Shot,[],202699,31.32391590013141,71.07843137254902,1610612755,18,29,2023-12-23T00:30:27Z,1050000,False,-105.0,242.0,1,left,T. Harris 26' 3PT  (8 PTS) (D. House Jr. 1 AST),"[202699, 1627863]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,26.39,Made,,,,,,,,,,8.0,D. House Jr.,1627863.0,1.0,,,,,
108,PT03M05.00S,2023-12-23T00:30:40.8Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612761,18,29,2023-12-23T00:30:46Z,1070000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 203496]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Covington,203496.0
109,PT03M05.00S,2023-12-23T00:30:40.8Z,1,REGULAR,steal,,[],203496,,,1610612755,18,29,2023-12-23T00:30:42Z,1080000,False,,,0,,R. Covington STEAL (1 STL),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
110,PT03M02.00S,2023-12-23T00:30:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,7.670827858081481,51.470588235294116,1610612755,20,29,2023-12-23T00:30:57Z,1090000,False,-7.0,20.0,1,left,T. Harris running Layup (10 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,10.0,,,,,,,,
111,PT03M02.00S,2023-12-23T00:30:51.6Z,1,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612755,20,29,2023-12-23T00:31:04Z,1100000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Harris 1 FT),"[1627751, 202699]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,202053.0,1.0,0.0,Harris,202699.0,,,,,,,,,
113,PT03M02.00S,2023-12-23T00:31:13.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612755,20,29,2023-12-23T00:31:13Z,1120000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M02.00S,2023-12-23T00:32:14.5Z,1,REGULAR,substitution,out,[],1628384,,,1610612755,20,29,2023-12-23T00:32:31Z,1130000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M02.00S,2023-12-23T00:32:14.5Z,1,REGULAR,substitution,out,[],203471,,,1610612755,20,29,2023-12-23T00:32:31Z,1140000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M02.00S,2023-12-23T00:32:14.5Z,1,REGULAR,substitution,out,[],1627751,,,1610612755,20,29,2023-12-23T00:32:31Z,1150000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M02.00S,2023-12-23T00:32:14.5Z,1,REGULAR,substitution,in,[],1630567,,,1610612755,20,29,2023-12-23T00:32:31Z,1160000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M02.00S,2023-12-23T00:32:14.5Z,1,REGULAR,substitution,in,[],1630201,,,1610612755,20,29,2023-12-23T00:32:31Z,1170000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M02.00S,2023-12-23T00:32:14.5Z,1,REGULAR,substitution,in,[],1630173,,,1610612755,20,29,2023-12-23T00:32:31Z,1180000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M02.00S,2023-12-23T00:32:53.6Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202699,,,1610612755,21,29,2023-12-23T00:32:53Z,1190000,False,,,0,,T. Harris Free Throw 1 of 1 (11 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
121,PT02M39.00S,2023-12-23T00:33:18.4Z,1,REGULAR,3pt,Jump Shot,[],1630567,87.17148488830486,95.58823529411765,1610612761,21,32,2023-12-23T00:33:23Z,1200000,False,228.0,68.0,1,right,S. Barnes 3PT  (6 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,23.79,Made,,,,,,,,,,6.0,,,,,,,,
122,PT02M20.00S,2023-12-23T00:33:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,7.802233902759525,59.31372549019608,1610612755,23,32,2023-12-23T00:33:41Z,1210000,False,-47.0,21.0,1,left,F. Korkmaz driving floating bank Jump Shot (2 PTS) (T. Harris 1 AST),"[1627788, 202699]",1610612755.0,PHI,driving floating bank,,,Korkmaz,F. Korkmaz,,,,,In The Paint (Non-RA),0-8 Center,5.1,Made,,,,,,,,,,2.0,T. Harris,202699.0,1.0,,,,,
125,PT02M03.00S,2023-12-23T00:34:05.5Z,1,REGULAR,3pt,Jump Shot,[],1629018,69.4316688567674,75.73529411764706,1610612761,23,32,2023-12-23T00:34:11Z,1240000,False,129.0,235.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
126,PT02M00.00S,2023-12-23T00:34:08.5Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,23,32,2023-12-23T00:34:11Z,1250000,False,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,,,
127,PT01M58.00S,2023-12-23T00:34:10.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,67.19776609724047,36.274509803921575,1610612761,23,32,2023-12-23T00:34:14Z,1260000,False,-69.0,256.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
128,PT01M54.00S,2023-12-23T00:34:14.0Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612755,23,32,2023-12-23T00:34:14Z,1270000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Center,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,
129,PT01M50.00S,2023-12-23T00:34:22.1Z,1,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612755,23,32,2023-12-23T00:34:32Z,1280000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (House Jr. 2 FT),"[1629018, 1627863]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,1.0,0.0,House Jr.,1627863.0,,,,,,,,,
131,PT01M50.00S,2023-12-23T00:34:40.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627863,,,1610612755,24,32,2023-12-23T00:35:00Z,1300000,False,,,0,,D. House Jr. Free Throw 1 of 2 (1 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
132,PT01M50.00S,2023-12-23T00:34:40.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627863,,,1610612755,24,32,2023-12-23T00:35:00Z,1310000,False,,,0,,MISS D. House Jr. Free Throw 2 of 2,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT01M45.00S,2023-12-23T00:34:45.0Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,24,32,2023-12-23T00:35:00Z,1320000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT01M30.00S,2023-12-23T00:35:18.2Z,1,REGULAR,foul,personal,[],203496,,,1610612761,24,32,2023-12-23T00:35:25Z,1330000,False,,,0,,R. Covington personal FOUL (1 PF),"[203496, 1630567]",1610612755.0,PHI,,,,Covington,R. Covington,,,,,Mid-Range,16-24 Left,,,,,,,1626300.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,
136,PT01M24.00S,2023-12-23T00:35:43.3Z,1,REGULAR,turnover,lost ball,[],1630201,,,1610612761,24,32,2023-12-23T00:35:53Z,1350000,False,,,0,,M. Flynn lost ball TURNOVER (1 TO),"[1630201, 203954]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,,,Embiid,203954.0
137,PT01M24.00S,2023-12-23T00:35:43.3Z,1,REGULAR,steal,,[],203954,,,1610612755,24,32,2023-12-23T00:36:15Z,1360000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
138,PT01M15.00S,2023-12-23T00:35:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,7.539421813403408,50.98039215686275,1610612755,26,32,2023-12-23T00:35:58Z,1370000,False,-5.0,18.0,1,left,J. Embiid driving finger roll Layup (2 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,,,,2.0,T. Harris,202699.0,2.0,,,,,
140,PT00M59.60S,2023-12-23T00:36:07.7Z,1,REGULAR,3pt,Jump Shot,[],1630201,71.53416557161628,21.568627450980387,1610612761,26,32,2023-12-23T00:36:12Z,1390000,False,-142.0,215.0,1,right,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
141,PT00M56.60S,2023-12-23T00:36:10.7Z,1,REGULAR,rebound,defensive,[],1627788,,,1610612755,26,32,2023-12-23T00:36:12Z,1400000,False,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Left Center,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT00M41.80S,2023-12-23T00:36:26.4Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,26,32,2023-12-23T00:36:30Z,1410000,False,,,0,,J. Embiid lost ball TURNOVER (4 TO),"[203954, 1630173]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,4.0,,,Achiuwa,1630173.0
143,PT00M41.80S,2023-12-23T00:36:26.4Z,1,REGULAR,steal,,[],1630173,,,1610612761,26,32,2023-12-23T01:24:29Z,1420000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
144,PT00M37.50S,2023-12-23T00:36:31.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630567,94.3988173455979,50.0,1610612761,26,34,2023-12-23T00:36:36Z,1430000,False,0.0,0.0,1,right,S. Barnes running DUNK (8 PTS) (P. Siakam 3 AST),"[1630567, 1627783]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.02,Made,,,,,,,,,,8.0,P. Siakam,1627783.0,3.0,,,,,
146,PT00M25.90S,2023-12-23T00:36:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.305519053876466,50.245098039215684,1610612755,26,34,2023-12-23T00:36:49Z,1450000,False,-1.0,-3.0,1,left,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.29,Missed,,,,,,,,,,,,,,,,,,
147,PT00M23.30S,2023-12-23T00:36:47.5Z,1,REGULAR,rebound,defensive,[],1630201,,,1610612761,26,34,2023-12-23T00:36:47Z,1460000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT00M20.00S,2023-12-23T00:36:50.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,77.71024967148489,8.088235294117652,1610612761,26,37,2023-12-23T00:36:57Z,1470000,False,-210.0,157.0,1,right,G. Trent Jr. 26' 3PT running (3 PTS) (M. Flynn 1 AST),"[1629018, 1630201]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.19,Made,,,,,,,,,,3.0,M. Flynn,1630201.0,1.0,,,,,
150,PT00M04.90S,2023-12-23T00:37:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,7.145203679369246,45.833333333333336,1610612755,28,37,2023-12-23T00:37:18Z,1490000,False,21.0,15.0,1,left,D. House Jr. driving finger roll Layup (3 PTS) (T. Harris 3 AST),"[1627863, 202699]",1610612755.0,PHI,driving finger roll,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,,,,,,3.0,T. Harris,202699.0,3.0,,,,,
152,PT00M00.00S,2023-12-23T00:37:20.9Z,1,REGULAR,3pt,Jump Shot,[],1627783,66.5407358738502,37.745098039215684,1610612761,28,37,2023-12-23T00:37:27Z,1510000,False,-61.0,262.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2023-12-23T00:37:24.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,28,37,2023-12-23T00:37:24Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,152.0,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-12-23T00:37:25.8Z,1,REGULAR,period,end,[],0,,,1610612761,28,37,2023-12-23T00:37:25Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-12-23T00:37:39.8Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612761,28,37,2023-12-23T00:39:54Z,1540000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-12-23T00:37:39.8Z,2,REGULAR,substitution,out,['startperiod'],1627788,,,1610612761,28,37,2023-12-23T00:39:54Z,1550000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-23T00:37:39.8Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,28,37,2023-12-23T00:39:54Z,1560000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-23T00:37:39.8Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612761,28,37,2023-12-23T00:39:54Z,1570000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-23T00:37:39.8Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612761,28,37,2023-12-23T00:39:54Z,1580000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-23T00:37:39.8Z,2,REGULAR,substitution,in,['startperiod'],203490,,,1610612761,28,37,2023-12-23T00:39:54Z,1590000,False,,,0,,SUB in: O. Porter Jr.,[203490],1610612761.0,TOR,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-12-23T00:40:03.5Z,2,REGULAR,period,start,[],0,,,1610612755,28,37,2023-12-23T00:40:03Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M46.00S,2023-12-23T00:40:16.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,12.401445466491452,56.86274509803921,1610612755,30,37,2023-12-23T00:40:20Z,1610000,False,-34.0,64.0,1,left,T. Harris 7' driving floating Jump Shot (13 PTS) (T. Maxey 3 AST),"[202699, 1630178]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.27,Made,,,,,,,,,,13.0,T. Maxey,1630178.0,3.0,,,,,
164,PT11M34.00S,2023-12-23T00:40:32.2Z,2,REGULAR,foul,personal,[],203496,,,1610612761,30,37,2023-12-23T00:40:38Z,1630000,False,,,0,,R. Covington personal FOUL (2 PF),"[203496, 1630567]",1610612755.0,PHI,,,,Covington,R. Covington,,,,,Mid-Range,16-24 Center,,,,,,,202053.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,
166,PT11M22.00S,2023-12-23T00:40:56.9Z,2,REGULAR,3pt,Jump Shot,[],1630567,66.5407358738502,21.07843137254902,1610612761,30,37,2023-12-23T00:41:04Z,1650000,False,-145.0,262.0,1,right,MISS S. Barnes 29' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,29.93,Missed,,,,,,,,,,,,,,,,,,
167,PT11M18.00S,2023-12-23T00:41:00.9Z,2,REGULAR,rebound,offensive,[],1630201,,,1610612761,30,37,2023-12-23T00:41:04Z,1660000,False,,,0,,M. Flynn REBOUND (Off:1 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,,
168,PT11M16.00S,2023-12-23T00:41:02.1Z,2,REGULAR,turnover,bad pass,[],1630201,,,1610612761,30,37,2023-12-23T00:41:06Z,1670000,False,,,0,,M. Flynn bad pass TURNOVER (2 TO),"[1630201, 1630194]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Reed,1630194.0
169,PT11M16.00S,2023-12-23T00:41:02.1Z,2,REGULAR,steal,,[],1630194,,,1610612755,30,37,2023-12-23T00:41:04Z,1680000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT11M11.00S,2023-12-23T00:41:07.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630178,28.038764783180028,14.950980392156865,1610612755,30,37,2023-12-23T00:41:13Z,1690000,False,175.0,211.0,1,left,MISS T. Maxey 27' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
171,PT11M08.00S,2023-12-23T00:41:10.3Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,30,37,2023-12-23T00:41:13Z,1700000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,
172,PT11M00.00S,2023-12-23T00:41:18.3Z,2,REGULAR,2pt,Jump Shot,[],1629018,75.47634691195795,40.44117647058824,1610612761,30,37,2023-12-23T00:41:24Z,1710000,False,-48.0,178.0,1,right,MISS G. Trent Jr. 18' turnaround fadeaway Shot,[1629018],1610612761.0,TOR,turnaround fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,18.43,Missed,,,,,,,,,,,,,,,,,,
173,PT10M57.00S,2023-12-23T00:41:21.3Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,30,37,2023-12-23T00:41:24Z,1720000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,
