actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
166,PT10M47.00S,2023-11-09T00:40:39.2Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,22,32,2023-11-09T00:40:39Z,1650000,False,,,0,,P. Reed REBOUND (Off:2 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,165.0,2.0,0.0,2.0,,,,,,,,,,,,,
167,PT10M47.00S,2023-11-09T00:40:39.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,24,32,2023-11-09T00:40:39Z,1660000,False,0.0,0.0,1,left,P. Reed tip Layup (2 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
168,PT10M40.00S,2023-11-09T00:40:46.2Z,2,REGULAR,3pt,Jump Shot,[],201143,74.32654402102497,87.5,1610612738,24,35,2023-11-09T00:40:50Z,1670000,False,188.0,189.0,1,right,A. Horford 26' 3PT  (3 PTS) (P. Pritchard 2 AST),"[201143, 1630202]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.61,Made,3.0,,,,,,,,,,,P. Pritchard,1630202.0,2.0,,,,
170,PT10M23.00S,2023-11-09T00:41:03.7Z,2,REGULAR,2pt,Jump Shot,[],1626162,9.017739816031538,26.47058823529412,1610612755,26,35,2023-11-09T00:41:07Z,1690000,False,118.0,32.0,1,left,K. Oubre Jr. 12' Jump Shot (6 PTS) (T. Harris 2 AST),"[1626162, 202699]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,12.2,Made,6.0,,,,,,,,,,,T. Harris,202699.0,2.0,,,,
172,PT10M10.00S,2023-11-09T00:41:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,94.30026281208936,46.81372549019608,1610612738,26,35,2023-11-09T00:41:24Z,1710000,False,-16.0,1.0,1,right,MISS J. Holiday floating Shot,[201950],1610612738.0,BOS,floating,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
173,PT10M07.00S,2023-11-09T00:41:19.6Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,26,35,2023-11-09T00:41:19Z,1720000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,
174,PT10M02.00S,2023-11-09T00:41:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,6.258212877792378,47.05882352941176,1610612755,26,35,2023-11-09T00:41:30Z,1730000,False,15.0,6.0,1,left,MISS T. Maxey running Layup,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
175,PT10M00.00S,2023-11-09T00:41:26.2Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,26,35,2023-11-09T00:47:37Z,1740000,False,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,174.0,5.0,5.0,0.0,,,,,,,,,,,,,
176,PT09M54.00S,2023-11-09T00:41:32.3Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612738,26,35,2023-11-09T00:41:36Z,1750000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630178]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,,Maxey,1630178.0,,
177,PT09M54.00S,2023-11-09T00:41:32.3Z,2,REGULAR,steal,,[],1630178,,,1610612755,26,35,2023-11-09T00:41:34Z,1760000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
178,PT09M51.00S,2023-11-09T00:41:35.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,6.783837056504599,45.588235294117645,1610612755,28,35,2023-11-09T00:41:41Z,1770000,False,22.0,11.0,1,left,T. Maxey running finger roll Layup (4 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.48,Made,4.0,,,,,,,,,,,,,,,,,
179,PT09M28.00S,2023-11-09T00:41:58.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,78.53153745072274,93.38235294117648,1610612738,28,35,2023-11-09T00:42:02Z,1780000,False,217.0,149.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,,
180,PT09M26.00S,2023-11-09T00:42:00.3Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,28,35,2023-11-09T00:42:02Z,1790000,False,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,179.0,3.0,1.0,2.0,,,,,,,,,,,,,
181,PT09M07.00S,2023-11-09T00:42:19.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,5.469776609724048,50.49019607843137,1610612755,30,35,2023-11-09T00:46:38Z,1800000,False,-2.0,-1.0,1,left,P. Reed driving DUNK (4 PTS),[1630194],1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.27,Made,4.0,,,,,,,,,,,,,,,,,
182,PT08M50.00S,2023-11-09T00:42:35.8Z,2,REGULAR,3pt,Jump Shot,[],1630202,66.83639947437582,34.31372549019608,1610612738,30,35,2023-11-09T00:42:41Z,1810000,False,-78.0,259.0,1,right,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,
183,PT08M48.00S,2023-11-09T00:42:37.8Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,30,35,2023-11-09T00:42:41Z,1820000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,
184,PT08M39.00S,2023-11-09T00:42:48.2Z,2,REGULAR,3pt,Jump Shot,[],201587,11.383048620236531,99.75490196078431,1610612755,33,35,2023-11-09T00:42:53Z,1830000,False,-249.0,55.0,1,left,N. Batum 25' 3PT step back (3 PTS) (T. Harris 3 AST),"[201587, 202699]",1610612755.0,PHI,step back,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,25.47,Made,3.0,,,,,,,,,,,T. Harris,202699.0,3.0,,,,
186,PT08M37.00S,2023-11-09T00:42:55.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,33,35,2023-11-09T00:42:55Z,1850000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M37.00S,2023-11-09T00:45:30.0Z,2,REGULAR,substitution,out,[],201143,,,1610612738,33,35,2023-11-09T00:45:35Z,1860000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M37.00S,2023-11-09T00:45:30.0Z,2,REGULAR,substitution,in,[],1628436,,,1610612738,33,35,2023-11-09T00:45:35Z,1870000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M28.00S,2023-11-09T00:45:54.5Z,2,REGULAR,3pt,Jump Shot,[],1630573,90.75229960578186,3.9215686274509802,1610612738,33,38,2023-11-09T00:45:58Z,1880000,False,-230.0,34.0,1,right,S. Hauser 3PT  (6 PTS) (J. Holiday 2 AST),"[1630573, 201950]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.3,Made,6.0,,,,,,,,,,,J. Holiday,201950.0,2.0,,,,
191,PT08M12.00S,2023-11-09T00:46:10.4Z,2,REGULAR,2pt,Jump Shot,[],1630178,21.107095926412615,29.901960784313726,1610612755,33,38,2023-11-09T00:46:14Z,1900000,False,100.0,146.0,1,left,MISS T. Maxey 17' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,17.72,Missed,,,,,,,,,,,,,,,,,,
192,PT08M10.00S,2023-11-09T00:46:12.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,33,38,2023-11-09T00:46:14Z,1910000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,191.0,6.0,6.0,0.0,,,,,,,,,,,,,
193,PT08M07.00S,2023-11-09T00:46:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201950,95.48291721419186,57.107843137254896,1610612738,33,38,2023-11-09T00:46:21Z,1920000,False,36.0,-10.0,1,right,MISS J. Holiday running Layup - blocked,"[201950, 1630178]",1610612738.0,BOS,running,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0
194,PT08M07.00S,2023-11-09T00:46:16.2Z,2,REGULAR,block,,[],1630178,,,1610612738,33,38,2023-11-09T00:46:18Z,1930000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT08M04.00S,2023-11-09T00:46:19.2Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,33,38,2023-11-09T00:46:21Z,1940000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,193.0,4.0,4.0,0.0,,,,,,,,,,,,,
196,PT07M57.00S,2023-11-09T00:46:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.732588699080158,45.588235294117645,1610612755,33,38,2023-11-09T00:46:33Z,1950000,False,22.0,1.0,1,left,MISS T. Harris driving reverse Layup,[202699],1610612755.0,PHI,driving reverse,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
198,PT07M56.00S,2023-11-09T00:46:26.1Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,33,38,2023-11-09T00:50:25Z,1970000,False,,,0,,P. Reed REBOUND (Off:3 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,196.0,4.0,1.0,3.0,,,,,,,,,,,,,
199,PT07M56.00S,2023-11-09T00:46:30.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630194,5.590000152587891,50.0,1610612755,35,38,2023-11-09T00:50:30Z,1980000,False,0.0,0.0,1,left,P. Reed tip DUNK (6 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
200,PT07M44.00S,2023-11-09T00:46:39.3Z,2,REGULAR,3pt,Jump Shot,[],1630202,88.91261498028909,97.05882352941177,1610612738,35,38,2023-11-09T00:46:42Z,1990000,False,235.0,52.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
201,PT07M41.00S,2023-11-09T00:46:42.3Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,35,38,2023-11-09T00:46:42Z,2000000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,
204,PT07M29.00S,2023-11-09T00:47:07.5Z,2,REGULAR,turnover,offensive goaltending,[],1630194,,,1610612755,35,38,2023-11-09T00:47:21Z,2030000,False,,,0,,P. Reed offensive goaltending TURNOVER (1 TO),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,,,,,1.0,,,,,,,
205,PT07M19.00S,2023-11-09T00:47:17.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,86.81011826544021,98.2843137254902,1610612738,35,38,2023-11-09T00:47:24Z,2040000,False,241.0,71.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,25.18,Missed,,,,,,,,,,,,,,,,,,
206,PT07M15.00S,2023-11-09T00:47:21.1Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,35,38,2023-11-09T00:47:21Z,2050000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,,,,205.0,1.0,0.0,1.0,,,,,,,,,,,,,
207,PT07M13.00S,2023-11-09T00:47:24.1Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630573,92.9862023653088,88.48039215686273,1610612738,35,40,2023-11-09T00:51:44Z,2060000,False,192.0,13.0,1,right,S. Hauser 19' Jump Shot (8 PTS) (P. Pritchard 3 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Right,19.29,Made,8.0,,,,,,,,,,,P. Pritchard,1630202.0,3.0,,,,
209,PT07M01.00S,2023-11-09T00:47:38.4Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612755,35,40,2023-11-09T00:47:49Z,2080000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Harris 2 FT),"[201950, 202699]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202058.0,1.0,0.0,Harris,202699.0,,,,,,,,
211,PT07M01.00S,2023-11-09T00:48:03.7Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,36,40,2023-11-09T00:48:03Z,2100000,False,,,0,,T. Harris Free Throw 1 of 2 (7 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
212,PT07M01.00S,2023-11-09T00:48:07.0Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,36,40,2023-11-09T00:48:19Z,2110000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M01.00S,2023-11-09T00:48:07.0Z,2,REGULAR,substitution,out,[],201950,,,1610612755,36,40,2023-11-09T00:48:19Z,2120000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M01.00S,2023-11-09T00:48:07.0Z,2,REGULAR,substitution,out,[],1630202,,,1610612755,36,40,2023-11-09T00:48:19Z,2130000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M01.00S,2023-11-09T00:48:07.0Z,2,REGULAR,substitution,out,[],1630573,,,1610612755,36,40,2023-11-09T00:48:19Z,2140000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M01.00S,2023-11-09T00:48:07.0Z,2,REGULAR,substitution,in,[],203954,,,1610612755,36,40,2023-11-09T00:48:19Z,2150000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M01.00S,2023-11-09T00:48:07.0Z,2,REGULAR,substitution,in,[],1628401,,,1610612755,36,40,2023-11-09T00:48:19Z,2160000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M01.00S,2023-11-09T00:48:07.0Z,2,REGULAR,substitution,in,[],1627759,,,1610612755,36,40,2023-11-09T00:48:19Z,2170000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M01.00S,2023-11-09T00:48:07.0Z,2,REGULAR,substitution,in,[],201143,,,1610612755,36,40,2023-11-09T00:48:19Z,2180000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M01.00S,2023-11-09T00:48:37.4Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,37,40,2023-11-09T00:48:37Z,2190000,False,,,0,,T. Harris Free Throw 2 of 2 (8 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
221,PT06M42.00S,2023-11-09T00:48:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,83.52496714848883,43.872549019607845,1610612738,37,40,2023-11-09T00:49:02Z,2200000,False,-31.0,102.0,1,right,MISS J. Brown 10' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.69,Missed,,,,,,,,,,,,,,,,,,
222,PT06M39.00S,2023-11-09T00:49:00.5Z,2,REGULAR,rebound,defensive,[],201587,,,1610612755,37,40,2023-11-09T00:49:02Z,2210000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,221.0,1.0,1.0,0.0,,,,,,,,,,,,,
223,PT06M21.00S,2023-11-09T00:49:18.4Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612755,37,40,2023-11-09T00:49:21Z,2220000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1628401]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1.0,,,,White,1628401.0,,
224,PT06M21.00S,2023-11-09T00:49:18.4Z,2,REGULAR,steal,,[],1628401,,,1610612738,37,40,2023-11-09T00:49:20Z,2230000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
225,PT06M16.00S,2023-11-09T00:49:23.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201143,89.70105124835742,4.6568627450980395,1610612738,37,40,2023-11-09T00:49:29Z,2240000,False,-227.0,44.0,1,right,MISS A. Horford running 3PT,[201143],1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
226,PT06M12.00S,2023-11-09T00:49:27.5Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,37,40,2023-11-09T00:49:29Z,2250000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,
227,PT06M08.00S,2023-11-09T00:49:31.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,31.488173455978973,71.32352941176471,1610612755,37,40,2023-11-09T00:49:42Z,2260000,False,-107.0,243.0,1,left,MISS K. Oubre Jr. 26' running 3PT,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.58,Missed,,,,,,,,,,,,,,,,,,
228,PT06M02.00S,2023-11-09T00:49:37.3Z,2,REGULAR,rebound,offensive,[],201587,,,1610612755,37,40,2023-11-09T00:49:42Z,2270000,False,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,227.0,2.0,1.0,1.0,,,,,,,,,,,,,
229,PT06M02.00S,2023-11-09T00:49:37.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201587,5.590000152587891,50.0,1610612755,39,40,2023-11-09T00:53:39Z,2280000,False,0.0,0.0,1,left,N. Batum putback Layup (5 PTS),[201587],1610612755.0,PHI,putback,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
230,PT05M41.00S,2023-11-09T00:49:58.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,87.46714848883047,52.20588235294118,1610612738,39,40,2023-11-09T00:50:04Z,2290000,False,11.0,65.0,1,right,MISS J. Tatum 6' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
231,PT05M38.00S,2023-11-09T00:50:01.9Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,39,40,2023-11-09T00:50:04Z,2300000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,230.0,3.0,3.0,0.0,,,,,,,,,,,,,
232,PT05M34.00S,2023-11-09T00:50:05.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,5.469776609724048,57.59803921568627,1610612755,39,40,2023-11-09T00:50:12Z,2310000,False,-38.0,-1.0,1,left,MISS J. Embiid running Layup,[203954],1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
233,PT05M32.00S,2023-11-09T00:50:07.3Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,39,40,2023-11-09T00:50:12Z,2320000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,232.0,5.0,4.0,1.0,,,,,,,,,,,,,
234,PT05M32.00S,2023-11-09T00:50:09.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1626162,5.590000152587891,50.0,1610612755,41,40,2023-11-09T00:50:28Z,2330000,False,0.0,0.0,1,left,K. Oubre Jr. tip DUNK (8 PTS),[1626162],1610612755.0,PHI,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
235,PT05M32.00S,2023-11-09T00:50:19.8Z,2,REGULAR,foul,technical,['1freethrow'],1626162,,,1610612738,41,40,2023-11-09T00:50:39Z,2340000,False,,,0,,K. Oubre Jr. technical FOUL (1 Tech),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203177.0,0.0,1.0,,,,,,,,,,
236,PT05M32.00S,2023-11-09T00:50:40.4Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,41,40,2023-11-09T00:50:40Z,2350000,False,,,0,,MISS J. Tatum technical Free Throw 1 of 1,[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
237,PT05M32.00S,2023-11-09T00:50:40.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,41,40,2023-11-09T00:50:40Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,
238,PT05M32.00S,2023-11-09T00:50:44.6Z,2,REGULAR,substitution,out,[],1626162,,,1610612738,41,40,2023-11-09T00:50:52Z,2370000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M32.00S,2023-11-09T00:50:44.6Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,41,40,2023-11-09T00:50:52Z,2380000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M32.00S,2023-11-09T00:50:44.6Z,2,REGULAR,substitution,in,[],1629001,,,1610612738,41,40,2023-11-09T00:50:52Z,2390000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M32.00S,2023-11-09T00:50:44.6Z,2,REGULAR,substitution,in,[],204001,,,1610612738,41,40,2023-11-09T00:50:52Z,2400000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M18.00S,2023-11-09T00:51:18.2Z,2,REGULAR,foul,personal,[],201587,,,1610612738,41,40,2023-11-09T00:51:24Z,2410000,False,,,0,,N. Batum personal FOUL (2 PF),"[201587, 1627759]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Left Center,,,,,,,,202058.0,2.0,0.0,Brown,1627759.0,,,,,,,,
244,PT05M14.00S,2023-11-09T00:51:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204001,90.75229960578186,46.32352941176471,1610612738,41,40,2023-11-09T00:55:48Z,2430000,False,-18.0,34.0,1,right,MISS K. Porzingis cutting Layup - blocked,"[204001, 201587]",1610612738.0,BOS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.9,Missed,,,,,,,,,,,,,,,,,Batum,201587.0
245,PT05M14.00S,2023-11-09T00:51:33.9Z,2,REGULAR,block,,[],201587,,,1610612738,41,40,2023-11-09T00:52:59Z,2440000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
