actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
173,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,out,['startperiod'],202694,,,1610612755,30,36,2023-11-15T00:40:35Z,1720000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,30,36,2023-11-15T00:40:35Z,1730000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612755,30,36,2023-11-15T00:40:35Z,1750000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612755,30,36,2023-11-15T00:40:35Z,1760000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612755,30,36,2023-11-15T00:40:35Z,1770000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612755,30,36,2023-11-15T00:40:35Z,1780000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,out,['startperiod'],1630543,,,1610612755,30,36,2023-11-15T00:40:35Z,1790000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,in,['startperiod'],202699,,,1610612755,30,36,2023-11-15T00:40:35Z,1800000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,30,36,2023-11-15T00:40:35Z,1810000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,30,36,2023-11-15T00:40:35Z,1820000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,in,['startperiod'],1631097,,,1610612755,30,36,2023-11-15T00:40:35Z,1840000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,in,['startperiod'],1629614,,,1610612755,30,36,2023-11-15T00:40:35Z,1850000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,in,['startperiod'],1628971,,,1610612755,30,36,2023-11-15T00:40:35Z,1870000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2023-11-15T00:39:22.7Z,2,REGULAR,substitution,in,['startperiod'],1626167,,,1610612755,30,36,2023-11-15T00:42:10Z,1875000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-11-15T00:40:27.5Z,2,REGULAR,period,start,[],0,,,1610612754,30,36,2023-11-15T00:40:35Z,1880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M44.00S,2023-11-15T00:40:41.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631097,88.61695137976346,49.50980392156863,1610612754,30,36,2023-11-15T00:40:49Z,1890000,False,-2.0,55.0,1,right,MISS B. Mathurin driving Hook,[1631097],1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,,
191,PT11M39.00S,2023-11-15T00:40:47.6Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612755,30,36,2023-11-15T00:40:47Z,1900000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
192,PT11M24.00S,2023-11-15T00:41:19.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,29.352825229960573,20.34313725490196,1610612755,33,36,2023-11-15T00:41:24Z,1910000,False,148.0,223.0,1,left,T. Maxey 26' 3PT step back (3 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,26.81,Made,,,,,3.0,,,,,,,,,,,,,
193,PT11M14.00S,2023-11-15T00:41:34.1Z,2,REGULAR,foul,personal,[],201976,,,1610612754,33,36,2023-11-15T00:41:39Z,1920000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1628971]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626301.0,1.0,0.0,Brown,1628971.0,,,,,,,,
195,PT11M07.00S,2023-11-15T00:41:55.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,86.51445466491458,52.205882352941174,1610612754,33,38,2023-11-15T00:42:16Z,1940000,False,11.0,74.0,1,right,M. Turner 7' Hook (2 PTS) (A. Nembhard 1 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,,,,,2.0,,,,,,,,A. Nembhard,1629614.0,1.0,,,
198,PT11M07.00S,2023-11-15T00:42:17.7Z,2,REGULAR,foul,personal,['1freethrow'],1627863,,,1610612754,33,38,2023-11-15T00:42:43Z,1960000,False,,,0,,D. House Jr. shooting personal FOUL (1 PF) (Turner 1 FT),"[1627863, 1626167]",1610612755.0,PHI,shooting,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1198.0,1.0,0.0,Turner,1626167.0,,,,,,,,
200,PT11M07.00S,2023-11-15T00:42:25.9Z,2,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,33,38,2023-11-15T00:43:11Z,1980000,False,,,0,,MISS M. Turner Free Throw 1 of 1,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT11M07.00S,2023-11-15T00:42:25.9Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,33,38,2023-11-15T00:43:27Z,1990000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,,
202,PT10M43.00S,2023-11-15T00:42:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,7.276609724047319,44.36274509803921,1610612755,35,38,2023-11-15T00:42:45Z,2000000,False,28.0,16.0,1,left,T. Harris Layup (10 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,10.0,,,,,,,,,,,,,
203,PT10M31.00S,2023-11-15T00:42:54.4Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,35,38,2023-11-15T00:43:03Z,2010000,False,,,0,,M. Turner offensive FOUL (3 PF),"[1626167, 1630178]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2004.0,3.0,0.0,Maxey,1630178.0,,,,,,,,
205,PT10M31.00S,2023-11-15T00:42:54.4Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,35,38,2023-11-15T00:42:54Z,2030000,False,,,0,,M. Turner offensive foul TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2004.0,,,,,,,,,,1.0,,
206,PT10M31.00S,2023-11-15T00:43:13.2Z,2,REGULAR,substitution,out,[],1626167,,,1610612755,35,38,2023-11-15T00:43:18Z,2040000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M31.00S,2023-11-15T00:43:13.2Z,2,REGULAR,substitution,in,[],1630543,,,1610612755,35,38,2023-11-15T00:43:18Z,2050000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M22.00S,2023-11-15T00:43:29.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,5.436925098554539,40.68627450980392,1610612755,35,38,2023-11-15T00:43:35Z,2060000,False,47.0,-1.0,1,left,MISS T. Maxey driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
209,PT10M20.00S,2023-11-15T00:43:31.7Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,35,38,2023-11-15T00:43:35Z,2070000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,,
210,PT10M16.00S,2023-11-15T00:43:35.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,77.05321944809461,8.088235294117652,1610612754,35,41,2023-11-15T00:43:42Z,2080000,False,-210.0,163.0,1,right,B. Mathurin 26' 3PT running (6 PTS) (B. Brown 1 AST),"[1631097, 1628971]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,26.56,Made,,,,,6.0,,,,,,,,B. Brown,1628971.0,1.0,,,
212,PT09M59.00S,2023-11-15T00:43:51.5Z,2,REGULAR,3pt,Jump Shot,[],201976,27.77595269382391,84.31372549019608,1610612755,35,41,2023-11-15T00:44:00Z,2100000,False,-172.0,209.0,1,left,MISS P. Beverley 27' 3PT,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
213,PT09M56.00S,2023-11-15T00:43:54.5Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,35,41,2023-11-15T00:44:00Z,2110000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,,,
214,PT09M52.00S,2023-11-15T00:44:02.9Z,2,REGULAR,foul,personal,[],1630174,,,1610612755,35,41,2023-11-15T00:44:13Z,2120000,False,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 202699]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,1198.0,1.0,0.0,Harris,202699.0,,,,,,,,
216,PT09M47.00S,2023-11-15T00:44:28.7Z,2,REGULAR,turnover,out-of-bounds,[],1630194,,,1610612755,35,41,2023-11-15T00:44:34Z,2140000,False,,,0,,P. Reed bad pass out-of-bounds TURNOVER (1 TO),[1630194],1610612755.0,PHI,bad pass,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,1198.0,,,,,,,,,,1.0,,
217,PT09M28.00S,2023-11-15T00:44:48.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630543,90.8508541392904,53.431372549019606,1610612754,35,41,2023-11-15T00:44:54Z,2150000,False,17.0,34.0,1,right,MISS I. Jackson Layup,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
218,PT09M24.00S,2023-11-15T00:44:53.1Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,35,41,2023-11-15T00:44:53Z,2160000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,
219,PT09M24.00S,2023-11-15T00:44:53.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630543,94.40999984741211,50.0,1610612754,35,41,2023-11-15T00:44:55Z,2170000,False,0.0,0.0,1,right,MISS I. Jackson putback Layup,[1630543],1610612754.0,IND,putback,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
221,PT09M24.00S,2023-11-15T00:44:53.1Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,35,41,2023-11-15T00:44:55Z,2190000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,219.0,4.0,4.0,0.0,,,,,,,,,,,,,,
222,PT09M17.00S,2023-11-15T00:45:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.093955321944804,47.05882352941176,1610612755,37,41,2023-11-15T00:45:08Z,2200000,False,15.0,5.0,1,left,T. Maxey driving finger roll Layup (5 PTS) (T. Harris 1 AST),"[1630178, 202699]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,5.0,,,,,,,,T. Harris,202699.0,1.0,,,
224,PT09M07.00S,2023-11-15T00:45:12.0Z,2,REGULAR,foul,personal,[],201976,,,1610612754,37,41,2023-11-15T00:45:18Z,2220000,False,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 1631097]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,,,2004.0,2.0,0.0,Mathurin,1631097.0,,,,,,,,
226,PT08M56.00S,2023-11-15T00:45:38.7Z,2,REGULAR,3pt,Jump Shot,[],1628971,73.63666228646518,15.441176470588232,1610612754,37,41,2023-11-15T00:45:45Z,2240000,False,-173.0,195.0,1,right,MISS B. Brown 26' 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
227,PT08M52.00S,2023-11-15T00:45:42.7Z,2,REGULAR,rebound,offensive,[],1629614,,,1610612754,37,41,2023-11-15T00:45:45Z,2250000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,226.0,2.0,1.0,1.0,,,,,,,,,,,,,,
228,PT08M51.00S,2023-11-15T00:45:46.8Z,2,REGULAR,turnover,traveling,[],1631097,,,1610612754,37,41,2023-11-15T00:45:51Z,2260000,False,,,0,,B. Mathurin traveling TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,1198.0,,,,,,,,,,1.0,,
229,PT08M39.00S,2023-11-15T00:46:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,10.036136662286467,57.1078431372549,1610612755,37,41,2023-11-15T00:46:17Z,2270000,False,-36.0,42.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 1630543]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,Jackson,1630543.0,,,,,,
230,PT08M39.00S,2023-11-15T00:46:12.5Z,2,REGULAR,block,,[],1630543,,,1610612755,37,41,2023-11-15T00:46:15Z,2280000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT08M36.00S,2023-11-15T00:46:15.5Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,37,41,2023-11-15T00:46:17Z,2290000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,229.0,2.0,1.0,1.0,,,,,,,,,,,,,,
232,PT08M33.00S,2023-11-15T00:46:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,93.34756898817345,53.431372549019606,1610612754,37,43,2023-11-15T00:46:23Z,2300000,False,17.0,10.0,1,right,B. Mathurin running finger roll Layup (8 PTS) (A. Nembhard 2 AST),"[1631097, 1629614]",1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,8.0,,,,,,,,A. Nembhard,1629614.0,2.0,,,
235,PT08M12.00S,2023-11-15T00:46:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,7.013797634691201,45.34313725490197,1610612755,39,43,2023-11-15T00:46:55Z,2330000,False,23.0,13.0,1,left,P. Beverley driving floating Jump Shot (2 PTS),[201976],1610612755.0,PHI,driving floating,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,2.0,,,,,,,,,,,,,
236,PT07M57.00S,2023-11-15T00:47:06.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,88.2227332457293,43.13725490196079,1610612754,39,43,2023-11-15T00:47:11Z,2340000,False,-34.0,58.0,1,right,MISS A. Nesmith 6' driving Layup - blocked,"[1630174, 1630194]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,Reed,1630194.0,,,,,,
237,PT07M57.00S,2023-11-15T00:47:06.3Z,2,REGULAR,block,,[],1630194,,,1610612754,39,43,2023-11-15T00:47:08Z,2350000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT07M54.00S,2023-11-15T00:47:09.3Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,39,43,2023-11-15T00:47:11Z,2360000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,
239,PT07M51.00S,2023-11-15T00:47:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,6.619579500657039,48.774509803921575,1610612755,41,43,2023-11-15T00:47:19Z,2370000,False,6.0,10.0,1,left,T. Maxey running finger roll Layup (7 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,7.0,,,,,,,,,,,,,
240,PT07M51.00S,2023-11-15T00:47:18.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,41,43,2023-11-15T00:47:18Z,2380000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M51.00S,2023-11-15T00:50:05.1Z,2,REGULAR,substitution,out,[],1627863,,,1610612754,41,43,2023-11-15T00:50:15Z,2390000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M51.00S,2023-11-15T00:50:05.1Z,2,REGULAR,substitution,in,[],202694,,,1610612754,41,43,2023-11-15T00:50:15Z,2400000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M51.00S,2023-11-15T00:50:05.1Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,41,43,2023-11-15T00:50:35Z,2405000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M51.00S,2023-11-15T00:50:05.1Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,41,43,2023-11-15T00:50:35Z,2407500,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M51.00S,2023-11-15T00:50:05.1Z,2,REGULAR,substitution,out,[],1630174,,,1610612754,41,43,2023-11-15T00:51:07Z,2408750,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M51.00S,2023-11-15T00:50:05.1Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,41,43,2023-11-15T00:51:07Z,2409375,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M37.00S,2023-11-15T00:50:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,90.06241787122208,51.470588235294116,1610612754,41,45,2023-11-15T00:50:29Z,2410000,False,7.0,41.0,1,right,T. Haliburton driving Layup (14 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,4.16,Made,,,,,14.0,,,,,,,,,,,,,
246,PT07M19.00S,2023-11-15T00:50:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.978318002628114,50.245098039215684,1610612755,41,45,2023-11-15T00:50:49Z,2420000,False,-1.0,79.0,1,left,MISS T. Harris 7' turnaround fadeaway Shot,[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,,
247,PT07M16.00S,2023-11-15T00:50:45.5Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,41,45,2023-11-15T00:50:49Z,2430000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,246.0,3.0,2.0,1.0,,,,,,,,,,,,,,
248,PT07M13.00S,2023-11-15T00:50:48.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,68.51182654402103,77.94117647058823,1610612754,41,45,2023-11-15T00:50:54Z,2440000,False,140.0,243.0,1,right,MISS B. Mathurin 28' running 3PT,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,28.07,Missed,,,,,,,,,,,,,,,,,,
249,PT07M08.00S,2023-11-15T00:50:53.1Z,2,REGULAR,rebound,offensive,[],1630167,,,1610612754,41,45,2023-11-15T00:50:53Z,2450000,False,,,0,,O. Toppin REBOUND (Off:1 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,248.0,2.0,1.0,1.0,,,,,,,,,,,,,,
250,PT07M05.00S,2023-11-15T00:50:55.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,69.4316688567674,77.20588235294117,1610612754,41,45,2023-11-15T00:51:00Z,2460000,False,136.0,235.0,1,right,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
251,PT07M05.00S,2023-11-15T00:50:55.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,41,45,2023-11-15T00:51:00Z,2470000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,250.0,,,,,,,,,,,,,,,,,
254,PT06M56.00S,2023-11-15T00:51:19.3Z,2,REGULAR,foul,personal,[],1630543,,,1610612755,41,45,2023-11-15T00:51:25Z,2480000,False,,,0,,I. Jackson personal FOUL (3 PF),"[1630543, 1630178]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,2004.0,3.0,0.0,Maxey,1630178.0,,,,,,,,
256,PT06M56.00S,2023-11-15T00:51:27.5Z,2,REGULAR,substitution,out,[],201976,,,1610612755,41,45,2023-11-15T00:51:42Z,2500000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M56.00S,2023-11-15T00:51:27.5Z,2,REGULAR,substitution,out,[],1631097,,,1610612755,41,45,2023-11-15T00:51:42Z,2510000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M56.00S,2023-11-15T00:51:27.5Z,2,REGULAR,substitution,out,[],1630543,,,1610612755,41,45,2023-11-15T00:51:42Z,2520000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M56.00S,2023-11-15T00:51:27.5Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,41,45,2023-11-15T00:51:42Z,2530000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M56.00S,2023-11-15T00:51:27.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612755,41,45,2023-11-15T00:51:42Z,2540000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
