actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT04M27.00S,2024-03-16T23:25:16.3Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,17,13,2024-03-16T23:25:16Z,860000,False,,,0,,T. Maxey Free Throw 2 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
88,PT04M10.00S,2024-03-16T23:25:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,85.3318002628121,58.33333333333333,1610612766,17,13,2024-03-16T23:25:43Z,870000,False,42.0,85.0,1,right,MISS B. Miller 9' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,,,,,,,
89,PT04M03.00S,2024-03-16T23:25:41.6Z,1,REGULAR,rebound,offensive,[],1641706,,,1610612766,17,13,2024-03-16T23:25:43Z,880000,False,,,0,,B. Miller REBOUND (Off:1 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,88.0,,,,,,,,,,2.0,1.0,1.0,,,,,
90,PT04M03.00S,2024-03-16T23:25:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641706,94.40999984741211,50.0,1610612766,17,15,2024-03-16T23:25:41Z,890000,False,0.0,0.0,1,right,B. Miller tip Layup (4 PTS),[1641706],1610612766.0,CHA,tip,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
91,PT03M56.00S,2024-03-16T23:25:52.6Z,1,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612755,17,15,2024-03-16T23:26:05Z,900000,False,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1630197, 1626162]",1610612766.0,CHA,shooting,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
93,PT03M56.00S,2024-03-16T23:26:21.6Z,1,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,18,15,2024-03-16T23:26:21Z,920000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (7 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
94,PT03M56.00S,2024-03-16T23:26:37.4Z,1,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,19,15,2024-03-16T23:26:37Z,930000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (8 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
95,PT03M40.00S,2024-03-16T23:26:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203995,82.04664914586071,56.61764705882353,1610612766,19,15,2024-03-16T23:26:58Z,940000,False,33.0,116.0,1,right,MISS V. Micic 12' pullup Shot,[203995],1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,In The Paint (Non-RA),8-16 Center,12.09,Missed,,,,,,,,,,,,,,,,,,
96,PT03M36.00S,2024-03-16T23:26:58.8Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,19,15,2024-03-16T23:26:58Z,950000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,95.0,,,,,,,,,,1.0,1.0,0.0,,,,,
97,PT03M31.00S,2024-03-16T23:27:02.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,34.346254927726676,37.99019607843137,1610612755,22,15,2024-03-16T23:27:08Z,960000,False,60.0,270.0,1,left,K. Oubre Jr. 27' 3PT running (11 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,27.7,Made,,,,,,,11.0,T. Maxey,1630178.0,1.0,,,,,,,,
99,PT03M18.00S,2024-03-16T23:27:15.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,84.4119579500657,41.42156862745098,1610612766,22,17,2024-03-16T23:29:18Z,980000,False,-43.0,94.0,1,right,B. Miller 10' step back Jump Shot (6 PTS),[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,10.33,Made,,,,,,,6.0,,,,,,,,,,,
100,PT03M06.00S,2024-03-16T23:27:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,10.036136662286467,44.36274509803921,1610612755,22,17,2024-03-16T23:30:21Z,990000,False,28.0,42.0,1,left,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
101,PT03M06.00S,2024-03-16T23:27:28.0Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,22,17,2024-03-16T23:30:21Z,1000000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,100.0,,,,,,,,,,1.0,0.0,1.0,,,,,
102,PT03M02.00S,2024-03-16T23:27:32.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,5.042706964520377,97.05882352941177,1610612755,22,17,2024-03-16T23:30:12Z,1010000,False,-235.0,-5.0,1,left,MISS B. Hield pullup 3PT,[1627741],1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
103,PT03M02.00S,2024-03-16T23:27:32.7Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,22,17,2024-03-16T23:27:38Z,1020000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,102.0,,,,,,,,,,2.0,2.0,0.0,,,,,
104,PT02M55.00S,2024-03-16T23:27:39.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630197,94.53022339027595,52.450980392156865,1610612766,22,19,2024-03-16T23:27:44Z,1030000,False,12.0,-1.0,1,right,A. Pokusevski running Layup (2 PTS) (M. Bridges 1 AST),"[1630197, 1628970]",1610612766.0,CHA,running,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,2.0,M. Bridges,1628970.0,1.0,,,,,,,,
106,PT02M47.00S,2024-03-16T23:27:57.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,22,19,2024-03-16T23:27:57Z,1050000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M47.00S,2024-03-16T23:30:23.0Z,1,REGULAR,substitution,out,[],1626162,,,1610612755,22,19,2024-03-16T23:30:43Z,1060000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M47.00S,2024-03-16T23:30:23.0Z,1,REGULAR,substitution,out,[],203995,,,1610612755,22,19,2024-03-16T23:30:43Z,1070000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M47.00S,2024-03-16T23:30:23.0Z,1,REGULAR,substitution,out,[],1641706,,,1610612755,22,19,2024-03-16T23:30:43Z,1080000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M47.00S,2024-03-16T23:30:23.0Z,1,REGULAR,substitution,in,[],201587,,,1610612755,22,19,2024-03-16T23:30:43Z,1090000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M47.00S,2024-03-16T23:30:23.0Z,1,REGULAR,substitution,in,[],1630544,,,1610612755,22,19,2024-03-16T23:30:43Z,1100000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M47.00S,2024-03-16T23:30:23.0Z,1,REGULAR,substitution,in,[],202722,,,1610612755,22,19,2024-03-16T23:30:43Z,1110000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M35.00S,2024-03-16T23:30:59.9Z,1,REGULAR,turnover,lost ball,[],1630231,,,1610612755,22,19,2024-03-16T23:31:04Z,1120000,False,,,0,,K. Martin lost ball TURNOVER (1 TO),"[1630231, 1630197]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,Pokusevski,1630197.0,,
114,PT02M35.00S,2024-03-16T23:30:59.9Z,1,REGULAR,steal,,[],1630197,,,1610612766,22,19,2024-03-16T23:31:02Z,1130000,False,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
115,PT02M27.00S,2024-03-16T23:31:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,92.82194480946123,40.931372549019606,1610612766,22,19,2024-03-16T23:33:03Z,1140000,False,-45.0,15.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628970, 1630194]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.77,Missed,,,,,,,,,,,,,,,,,Reed,1630194.0
116,PT02M27.00S,2024-03-16T23:31:08.1Z,1,REGULAR,block,,[],1630194,,,1610612766,22,19,2024-03-16T23:31:10Z,1150000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT02M26.00S,2024-03-16T23:31:09.1Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,22,19,2024-03-16T23:31:13Z,1160000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,115.0,,,,,,,,,,3.0,2.0,1.0,,,,,
118,PT02M26.00S,2024-03-16T23:31:12.4Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612766,22,19,2024-03-16T23:31:29Z,1170000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Bridges 2 FT),"[1627741, 1628970]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
120,PT02M26.00S,2024-03-16T23:31:34.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628970,,,1610612766,22,19,2024-03-16T23:31:34Z,1190000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
121,PT02M26.00S,2024-03-16T23:31:34.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,22,19,2024-03-16T23:31:34Z,1200000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,
122,PT02M26.00S,2024-03-16T23:31:49.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628970,,,1610612766,22,20,2024-03-16T23:31:49Z,1210000,False,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
123,PT02M15.00S,2024-03-16T23:32:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,12.270039421813408,50.98039215686275,1610612755,24,20,2024-03-16T23:32:13Z,1220000,False,-5.0,63.0,1,left,K. Martin 6' driving floating Jump Shot (2 PTS) (B. Hield 1 AST),"[1630231, 1627741]",1610612755.0,PHI,driving floating,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,6.3,Made,,,,,,,2.0,B. Hield,1627741.0,1.0,,,,,,,,
125,PT02M15.00S,2024-03-16T23:32:07.4Z,1,REGULAR,foul,personal,['1freethrow'],202722,,,1610612755,24,20,2024-03-16T23:32:17Z,1240000,False,,,0,,D. Bertans shooting personal FOUL (1 PF) (Martin 1 FT),"[202722, 1630231]",1610612766.0,CHA,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,1151.0,1.0,0.0,Martin,1630231.0,,,,,,,,,,,,
127,PT02M15.00S,2024-03-16T23:32:30.1Z,1,REGULAR,freethrow,1 of 1,[],1630231,,,1610612755,25,20,2024-03-16T23:32:30Z,1260000,False,,,0,,K. Martin Free Throw 1 of 1 (3 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
128,PT02M05.00S,2024-03-16T23:32:44.6Z,1,REGULAR,foul,personal,[],1630231,,,1610612766,25,20,2024-03-16T23:32:58Z,1270000,False,,,0,,K. Martin personal FOUL (1 PF),"[1630231, 1628970]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Left,,,,1198.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
130,PT01M49.00S,2024-03-16T23:33:23.0Z,1,REGULAR,2pt,Jump Shot,[],1630197,76.13337713534823,73.77450980392157,1610612766,25,20,2024-03-16T23:33:26Z,1290000,False,119.0,172.0,1,right,MISS A. Pokusevski 20' fadeaway Shot,[1630197],1610612766.0,CHA,fadeaway,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,16-24 Right Center,20.89,Missed,,,,,,,,,,,,,,,,,,
131,PT01M47.00S,2024-03-16T23:33:25.1Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612755,25,20,2024-03-16T23:33:25Z,1300000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Right Center,,,130.0,,,,,,,,,,1.0,1.0,0.0,,,,,
132,PT01M41.00S,2024-03-16T23:33:31.0Z,1,REGULAR,3pt,Jump Shot,[],1627741,33.55781865965835,45.58823529411765,1610612755,25,20,2024-03-16T23:33:36Z,1310000,False,22.0,263.0,1,left,MISS B. Hield 26' step back 3PT,[1627741],1610612755.0,PHI,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.38,Missed,,,,,,,,,,,,,,,,,,
133,PT01M36.00S,2024-03-16T23:33:36.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,25,20,2024-03-16T23:33:36Z,1320000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,132.0,,,,,,,,,,4.0,3.0,1.0,,,,,
134,PT01M25.00S,2024-03-16T23:33:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.61038107752957,48.774509803921575,1610612766,25,22,2024-03-16T23:33:55Z,1330000,False,-6.0,8.0,1,right,T. Mann driving Layup (2 PTS) (D. Bertans 1 AST),"[1630544, 202722]",1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,2.0,D. Bertans,202722.0,1.0,,,,,,,,
136,PT01M03.00S,2024-03-16T23:34:07.4Z,1,REGULAR,turnover,lost ball,[],1627741,,,1610612755,25,22,2024-03-16T23:34:11Z,1350000,False,,,0,,B. Hield lost ball TURNOVER (1 TO),"[1627741, 1630544]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Mann,1630544.0,,
137,PT01M03.00S,2024-03-16T23:34:07.4Z,1,REGULAR,steal,,[],1630544,,,1610612766,25,22,2024-03-16T23:34:09Z,1360000,False,,,0,,T. Mann STEAL (2 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
139,PT00M58.20S,2024-03-16T23:34:33.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202722,94.00459921156373,50.245098039215684,1610612766,25,24,2024-03-16T23:34:37Z,1380000,False,1.0,4.0,1,right,D. Bertans Layup (2 PTS) (T. Mann 4 AST),"[202722, 1630544]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,2.0,T. Mann,1630544.0,4.0,,,,,,,,
141,PT00M36.20S,2024-03-16T23:35:01.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,10.693166885676746,50.245098039215684,1610612755,27,24,2024-03-16T23:35:06Z,1400000,False,-1.0,48.0,1,left,T. Maxey driving floating Jump Shot (10 PTS) (N. Batum 1 AST),"[1630178, 201587]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,,,,,,,10.0,N. Batum,201587.0,1.0,,,,,,,,
143,PT00M29.10S,2024-03-16T23:35:12.5Z,1,REGULAR,2pt,Jump Shot,[],1630544,93.74178712220763,31.127450980392155,1610612766,27,24,2024-03-16T23:35:17Z,1420000,False,-94.0,6.0,1,right,MISS T. Mann 9' step back Shot,[1630544],1610612766.0,CHA,step back,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,9.46,Missed,,,,,,,,,,,,,,,,,,
144,PT00M25.70S,2024-03-16T23:35:15.9Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,27,24,2024-03-16T23:35:17Z,1430000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,143.0,,,,,,,,,,2.0,1.0,1.0,,,,,
145,PT00M06.60S,2024-03-16T23:35:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.8823915900131425,51.96078431372549,1610612755,27,24,2024-03-16T23:37:40Z,1440000,False,-10.0,12.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612755.0,PHI,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
146,PT00M04.00S,2024-03-16T23:35:37.7Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,27,24,2024-03-16T23:35:41Z,1450000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,145.0,,,,,,,,,,1.0,1.0,0.0,,,,,
147,PT00M00.20S,2024-03-16T23:35:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630544,91.37647831800263,2.205882352941174,1610612766,27,24,2024-03-16T23:35:55Z,1460000,False,-239.0,29.0,1,right,MISS T. Mann 24' 3PT,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,24.07,Missed,,,,,,,,,,,,,,,,,,
148,PT00M00.10S,2024-03-16T23:35:41.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,27,24,2024-03-16T23:35:55Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,147.0,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2024-03-16T23:35:51.7Z,1,REGULAR,period,end,[],0,,,1610612766,27,24,2024-03-16T23:35:51Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-16T23:36:07.7Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612766,27,24,2024-03-16T23:38:27Z,1490000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-16T23:36:07.7Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612766,27,24,2024-03-16T23:38:27Z,1500000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-03-16T23:36:07.7Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,27,24,2024-03-16T23:38:27Z,1510000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-03-16T23:36:07.7Z,2,REGULAR,substitution,out,['startperiod'],1630197,,,1610612766,27,24,2024-03-16T23:38:27Z,1520000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-03-16T23:36:07.7Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,27,24,2024-03-16T23:38:27Z,1530000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-03-16T23:36:07.7Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612766,27,24,2024-03-16T23:38:27Z,1540000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-03-16T23:36:07.7Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,27,24,2024-03-16T23:38:27Z,1550000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-03-16T23:36:07.7Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,27,24,2024-03-16T23:38:27Z,1560000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-03-16T23:38:30.9Z,2,REGULAR,period,start,[],0,,,1610612766,27,24,2024-03-16T23:38:30Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M35.00S,2024-03-16T23:38:55.7Z,2,REGULAR,2pt,Jump Shot,[],1629684,94.13600525624179,24.264705882352942,1610612766,27,24,2024-03-16T23:39:01Z,1580000,False,-129.0,3.0,1,right,MISS G. Williams 12' pullup Shot,[1629684],1610612766.0,CHA,pullup,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,12.87,Missed,,,,,,,,,,,,,,,,,,
160,PT11M31.00S,2024-03-16T23:38:59.1Z,2,REGULAR,rebound,offensive,[],1630544,,,1610612766,27,24,2024-03-16T23:38:59Z,1590000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,159.0,,,,,,,,,,2.0,1.0,1.0,,,,,
161,PT11M28.00S,2024-03-16T23:39:02.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202722,78.89290407358739,93.38235294117646,1610612766,27,24,2024-03-16T23:40:03Z,1600000,False,217.0,146.0,1,right,MISS D. Bertans 26' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
162,PT11M25.00S,2024-03-16T23:39:05.7Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,27,24,2024-03-16T23:39:08Z,1610000,False,,,0,,N. Richards REBOUND (Off:2 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,161.0,,,,,,,,,,2.0,0.0,2.0,,,,,
163,PT11M19.00S,2024-03-16T23:39:11.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202722,87.9599211563732,97.30392156862744,1610612766,27,27,2024-03-16T23:39:17Z,1620000,False,237.0,61.0,1,right,D. Bertans 24' 3PT  (5 PTS) (B. Miller 1 AST),"[202722, 1641706]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Right Corner 3,24+ Right,24.42,Made,,,,,,,5.0,B. Miller,1641706.0,1.0,,,,,,,,
165,PT11M04.00S,2024-03-16T23:39:25.9Z,2,REGULAR,3pt,Jump Shot,[],1626162,20.02299605781866,5.637254901960787,1610612755,27,27,2024-03-16T23:39:30Z,1640000,False,222.0,136.0,1,left,MISS K. Oubre Jr. 26' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
166,PT11M01.00S,2024-03-16T23:39:29.5Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612755,27,27,2024-03-16T23:39:29Z,1650000,False,,,0,,K. Martin REBOUND (Off:1 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,,,165.0,,,,,,,,,,2.0,1.0,1.0,,,,,
167,PT10M59.00S,2024-03-16T23:39:31.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630194,23.308147174770042,55.63725490196079,1610612755,29,27,2024-03-16T23:39:36Z,1660000,False,-28.0,167.0,1,left,P. Reed 16' Jump Shot (2 PTS) (K. Martin 1 AST),"[1630194, 1630231]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,16.9,Made,,,,,,,2.0,K. Martin,1630231.0,1.0,,,,,,,,
169,PT10M48.00S,2024-03-16T23:39:43.3Z,2,REGULAR,turnover,out-of-bounds,[],1641706,,,1610612766,29,27,2024-03-16T23:39:49Z,1680000,False,,,0,,B. Miller lost ball out-of-bounds TURNOVER (2 TO),[1641706],1610612766.0,CHA,lost ball,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,1198.0,,,,,,,,,,,,2.0,,,,
