actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT05M10.00S,2024-01-06T00:59:01.8Z,1,REGULAR,substitution,in,[],1628404,,,1610612755,20,14,2024-01-06T00:59:10Z,860000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M10.00S,2024-01-06T00:59:26.3Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,21,14,2024-01-06T00:59:26Z,870000,False,,,0,,T. Maxey Free Throw 2 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
90,PT04M58.00S,2024-01-06T00:59:39.7Z,1,REGULAR,turnover,lost ball,[],1628978,,,1610612752,21,14,2024-01-06T00:59:46Z,880000,False,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1627863]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,House Jr.,1627863.0,,,,,,
91,PT04M58.00S,2024-01-06T00:59:39.7Z,1,REGULAR,steal,,[],1627863,,,1610612755,21,14,2024-01-06T00:59:42Z,890000,False,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
92,PT04M52.00S,2024-01-06T00:59:45.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,7.5722733245729295,50.98039215686274,1610612755,21,14,2024-01-06T00:59:54Z,900000,False,-5.0,19.0,1,left,MISS K. Oubre Jr. running alley-oop DUNK - blocked,"[1626162, 1628392]",1610612755.0,PHI,running alley-oop,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.93,Missed,,,,,,,,,,,,,,,Hartenstein,1628392.0
93,PT04M52.00S,2024-01-06T00:59:45.5Z,1,REGULAR,block,,[],1628392,,,1610612755,21,14,2024-01-06T01:00:08Z,910000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M48.00S,2024-01-06T00:59:49.5Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,21,14,2024-01-06T00:59:54Z,920000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,
95,PT04M46.00S,2024-01-06T00:59:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,93.11760840998686,48.03921568627451,1610612752,21,16,2024-01-06T00:59:59Z,930000,False,-10.0,12.0,1,right,J. Randle running Layup (2 PTS) (J. Hart 1 AST),"[203944, 1628404]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,1.56,Made,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,
97,PT04M31.00S,2024-01-06T01:00:12.8Z,1,REGULAR,foul,personal,[],1628384,,,1610612755,21,16,2024-01-06T01:00:20Z,950000,False,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1630178]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,1830.0,,,,,,,,,,,,,,1.0,0.0,Maxey,1630178.0,,
99,PT04M31.00S,2024-01-06T01:00:21.5Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,21,16,2024-01-06T01:00:25Z,970000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M31.00S,2024-01-06T01:00:21.5Z,1,REGULAR,substitution,in,[],201976,,,1610612755,21,16,2024-01-06T01:00:25Z,980000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M31.00S,2024-01-06T01:00:40.2Z,1,REGULAR,substitution,out,[],1628384,,,1610612755,21,16,2024-01-06T01:00:44Z,990000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M31.00S,2024-01-06T01:00:40.2Z,1,REGULAR,substitution,in,[],1630540,,,1610612755,21,16,2024-01-06T01:00:44Z,1000000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M27.00S,2024-01-06T01:01:01.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612755,21,16,2024-01-06T01:01:08Z,1010000,False,,,0,,D. DiVincenzo personal FOUL (2 PF) (Beverley 2 FT),"[1628978, 201976]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,2003.0,,,,,,,,,,,,,,2.0,0.0,Beverley,201976.0,,
105,PT04M27.00S,2024-01-06T01:01:26.1Z,1,REGULAR,freethrow,1 of 2,[],201976,,,1610612755,22,16,2024-01-06T01:01:26Z,1030000,False,,,0,,P. Beverley Free Throw 1 of 2 (1 PTS),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
106,PT04M27.00S,2024-01-06T01:01:27.3Z,1,REGULAR,substitution,out,[],1628978,,,1610612755,22,16,2024-01-06T01:01:32Z,1040000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M27.00S,2024-01-06T01:01:27.3Z,1,REGULAR,substitution,in,[],1629656,,,1610612755,22,16,2024-01-06T01:01:32Z,1050000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M27.00S,2024-01-06T01:01:56.2Z,1,REGULAR,freethrow,2 of 2,[],201976,,,1610612755,23,16,2024-01-06T01:01:56Z,1060000,False,,,0,,P. Beverley Free Throw 2 of 2 (2 PTS),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
109,PT04M16.00S,2024-01-06T01:02:08.1Z,1,REGULAR,3pt,Jump Shot,[],1629656,81.2910643889619,6.61764705882353,1610612752,23,16,2024-01-06T01:02:12Z,1070000,False,-217.0,123.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,24.95,Missed,,,,,,,,,,,,,,,,
110,PT04M13.00S,2024-01-06T01:02:11.1Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,23,16,2024-01-06T01:02:12Z,1080000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,109.0,3.0,3.0,0.0,,,,,,,,
111,PT04M08.00S,2024-01-06T01:02:15.9Z,1,REGULAR,3pt,Jump Shot,[],1626162,28.728646517739815,76.9607843137255,1610612755,26,16,2024-01-06T01:05:40Z,1090000,False,-135.0,218.0,1,left,K. Oubre Jr. 25' 3PT  (3 PTS) (J. Embiid 1 AST),"[1626162, 203954]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,25.59,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,
113,PT03M54.00S,2024-01-06T01:02:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,92.59198423127464,50.245098039215684,1610612752,26,18,2024-01-06T01:02:33Z,1110000,False,1.0,17.0,1,right,I. Hartenstein driving Layup (3 PTS) (M. McBride 1 AST),"[1628392, 1630540]",1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,1.71,Made,3.0,M. McBride,1630540.0,1.0,,,,,,,,,,,,
115,PT03M44.00S,2024-01-06T01:02:39.5Z,1,REGULAR,3pt,Jump Shot,[],202699,30.831143232588698,70.83333333333334,1610612755,26,18,2024-01-06T01:02:43Z,1130000,False,-104.0,237.0,1,left,MISS T. Harris 25' pullup 3PT,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,25.92,Missed,,,,,,,,,,,,,,,,
116,PT03M41.00S,2024-01-06T01:02:42.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,26,18,2024-01-06T01:02:43Z,1140000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,
117,PT03M37.00S,2024-01-06T01:02:46.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630540,76.82325886990802,22.058823529411764,1610612752,26,18,2024-01-06T01:11:46Z,1150000,False,-140.0,165.0,1,right,MISS M. McBride 21' running pullup Shot,[1630540],1610612752.0,NYK,running pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left Center,,,21.65,Missed,,,,,,,,,,,,,,,,
118,PT03M36.00S,2024-01-06T01:02:47.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,26,18,2024-01-06T01:04:56Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,117.0,,,,,,,,,,,
120,PT03M36.00S,2024-01-06T01:03:08.5Z,1,REGULAR,substitution,out,[],1626162,,,1610612752,26,18,2024-01-06T01:03:12Z,1180000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M36.00S,2024-01-06T01:03:08.5Z,1,REGULAR,substitution,in,[],202694,,,1610612752,26,18,2024-01-06T01:03:12Z,1190000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M19.00S,2024-01-06T01:03:36.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628404,90.48948751642575,56.372549019607845,1610612752,26,20,2024-01-06T01:03:40Z,1200000,False,32.0,37.0,1,right,J. Hart driving floating Jump Shot (2 PTS),[1628404],1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,4.88,Made,2.0,,,,,,,,,,,,,,,
123,PT03M01.00S,2024-01-06T01:03:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.645860709592641,37.745098039215684,1610612755,26,20,2024-01-06T01:03:59Z,1210000,False,61.0,57.0,1,left,MISS T. Harris 8' turnaround bank Shot,[202699],1610612755.0,PHI,turnaround bank,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Right,,,8.37,Missed,,,,,,,,,,,,,,,,
124,PT02M59.00S,2024-01-06T01:03:56.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,26,20,2024-01-06T01:03:59Z,1220000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,
125,PT02M55.00S,2024-01-06T01:04:01.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,91.27792378449409,3.431372549019608,1610612752,26,23,2024-01-06T01:04:09Z,1230000,False,-233.0,29.0,1,right,M. McBride 3PT running (3 PTS) (J. Randle 1 AST),"[1630540, 203944]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,23.47,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,
129,PT02M42.00S,2024-01-06T01:04:36.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,26,23,2024-01-06T01:04:36Z,1270000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M42.00S,2024-01-06T01:06:51.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612755,26,23,2024-01-06T01:07:02Z,1290000,False,,,0,,M. McBride personal FOUL (1 PF) (Embiid 2 FT),"[1630540, 203954]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Right,1830.0,,,,,,,,,,,,,,1.0,0.0,Embiid,203954.0,,
133,PT02M42.00S,2024-01-06T01:07:30.5Z,1,REGULAR,substitution,out,[],202699,,,1610612755,26,23,2024-01-06T01:07:33Z,1310000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M42.00S,2024-01-06T01:07:30.5Z,1,REGULAR,substitution,in,[],1630178,,,1610612755,26,23,2024-01-06T01:07:33Z,1320000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M42.00S,2024-01-06T01:07:58.4Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,27,23,2024-01-06T01:07:58Z,1330000,False,,,0,,J. Embiid Free Throw 1 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
136,PT02M42.00S,2024-01-06T01:08:26.5Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,28,23,2024-01-06T01:08:26Z,1340000,False,,,0,,J. Embiid Free Throw 2 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
137,PT02M25.00S,2024-01-06T01:08:34.5Z,1,REGULAR,2pt,Jump Shot,[],203944,78.40013140604468,32.84313725490196,1610612752,28,23,2024-01-06T01:08:39Z,1350000,False,-86.0,151.0,1,right,MISS J. Randle 17' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,17.32,Missed,,,,,,,,,,,,,,,,
138,PT02M23.00S,2024-01-06T01:08:37.6Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,28,23,2024-01-06T01:08:37Z,1360000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,137.0,3.0,2.0,1.0,,,,,,,,
139,PT02M20.00S,2024-01-06T01:08:41.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,75.77201051248358,90.44117647058823,1610612752,28,26,2024-01-06T01:08:45Z,1370000,False,202.0,175.0,1,right,M. McBride 26' 3PT pullup (6 PTS) (J. Hart 2 AST),"[1630540, 1628404]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,26.75,Made,6.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,
141,PT01M56.00S,2024-01-06T01:09:03.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.136005256241788,50.49019607843137,1610612755,28,26,2024-01-06T01:15:40Z,1390000,False,-2.0,127.0,1,left,MISS J. Embiid 12' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,12.74,Missed,,,,,,,,,,,,,,,,
142,PT01M52.00S,2024-01-06T01:09:07.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,28,26,2024-01-06T01:20:16Z,1400000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,141.0,3.0,3.0,0.0,,,,,,,,
145,PT01M43.00S,2024-01-06T01:09:16.7Z,1,REGULAR,3pt,Jump Shot,[],1628404,77.7431011826544,7.352941176470589,1610612752,28,26,2024-01-06T01:09:21Z,1430000,False,-213.0,157.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,26.46,Missed,,,,,,,,,,,,,,,,
146,PT01M40.00S,2024-01-06T01:09:20.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,28,26,2024-01-06T01:09:20Z,1440000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,145.0,3.0,2.0,1.0,,,,,,,,
147,PT01M33.00S,2024-01-06T01:09:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,11.251642575558476,50.0,1610612755,28,26,2024-01-06T01:17:17Z,1450000,False,0.0,53.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 1629656]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,5.33,Missed,,,,,,,,,,,,,,,Grimes,1629656.0
148,PT01M33.00S,2024-01-06T01:09:27.4Z,1,REGULAR,block,,[],1629656,,,1610612755,28,26,2024-01-06T01:09:30Z,1460000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT01M30.00S,2024-01-06T01:09:30.4Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,28,26,2024-01-06T01:09:30Z,1470000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,147.0,4.0,3.0,1.0,,,,,,,,
150,PT01M28.00S,2024-01-06T01:09:32.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,73.27529566360053,80.63725490196079,1610612752,28,29,2024-01-06T01:09:38Z,1480000,False,153.0,199.0,1,right,M. McBride 25' 3PT running (9 PTS) (J. Hart 3 AST),"[1630540, 1628404]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,25.09,Made,9.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,
153,PT01M06.00S,2024-01-06T01:09:53.5Z,1,REGULAR,3pt,Jump Shot,[],1630178,39.24113009198423,42.8921568627451,1610612755,28,29,2024-01-06T01:09:58Z,1500000,False,36.0,316.0,1,left,MISS T. Maxey 31' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,31.84,Missed,,,,,,,,,,,,,,,,
154,PT01M03.00S,2024-01-06T01:09:56.5Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,28,29,2024-01-06T01:09:58Z,1510000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,
155,PT00M46.30S,2024-01-06T01:10:14.9Z,1,REGULAR,3pt,Jump Shot,[],1629656,88.64980289093299,98.0392156862745,1610612752,28,29,2024-01-06T01:10:19Z,1520000,False,240.0,54.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,24.62,Missed,,,,,,,,,,,,,,,,
156,PT00M43.50S,2024-01-06T01:10:17.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,28,29,2024-01-06T01:10:17Z,1530000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Right Corner 3,24+ Right,,,,,,,,,155.0,4.0,3.0,1.0,,,,,,,,
157,PT00M36.40S,2024-01-06T01:10:24.8Z,1,REGULAR,3pt,Jump Shot,[],202694,6.389618922470433,96.32352941176471,1610612755,28,29,2024-01-06T01:10:29Z,1540000,False,-232.0,8.0,1,left,MISS M. Morris Sr. 3PT,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,,,23.17,Missed,,,,,,,,,,,,,,,,
158,PT00M33.10S,2024-01-06T01:10:28.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,28,29,2024-01-06T01:10:29Z,1550000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,,,157.0,5.0,4.0,1.0,,,,,,,,
159,PT00M26.90S,2024-01-06T01:10:34.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,96.13994743758212,3.9215686274509802,1610612752,28,32,2024-01-06T01:10:39Z,1560000,False,-230.0,-16.0,1,right,M. McBride 3PT running (12 PTS) (J. Randle 2 AST),"[1630540, 203944]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,23.1,Made,12.0,J. Randle,203944.0,2.0,,,,,,,,,,,,
161,PT00M06.00S,2024-01-06T01:11:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.995400788436268,44.85294117647059,1610612755,30,32,2024-01-06T01:11:05Z,1580000,False,26.0,4.0,1,left,T. Maxey driving finger roll Layup (10 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,2.6,Made,10.0,,,,,,,,,,,,,,,
162,PT00M00.20S,2024-01-06T01:11:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.11760840998686,56.127450980392155,1610612752,30,34,2024-01-06T01:11:31Z,1590000,False,31.0,12.0,1,right,J. Hart driving Layup (4 PTS) (J. Randle 3 AST),"[1628404, 203944]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,3.29,Made,4.0,J. Randle,203944.0,3.0,,,,,,,,,,,,
164,PT00M00.00S,2024-01-06T01:11:15.3Z,1,REGULAR,period,end,[],0,,,1610612755,30,34,2024-01-06T01:11:15Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-01-06T01:14:00.0Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,30,34,2024-01-06T01:14:19Z,1620000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-01-06T01:14:00.0Z,2,REGULAR,substitution,out,['startperiod'],201976,,,1610612755,30,34,2024-01-06T01:14:19Z,1630000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-01-06T01:14:00.0Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612755,30,34,2024-01-06T01:14:19Z,1640000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-01-06T01:14:00.0Z,2,REGULAR,substitution,out,['startperiod'],1628392,,,1610612755,30,34,2024-01-06T01:14:19Z,1650000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-01-06T01:14:00.0Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,30,34,2024-01-06T01:14:19Z,1660000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-01-06T01:14:00.0Z,2,REGULAR,substitution,in,['startperiod'],1630531,,,1610612755,30,34,2024-01-06T01:14:19Z,1670000,False,,,0,,SUB in: J. Springer,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-01-06T01:14:00.0Z,2,REGULAR,substitution,in,['startperiod'],1630173,,,1610612755,30,34,2024-01-06T01:14:19Z,1680000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-01-06T01:14:00.0Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612755,30,34,2024-01-06T01:14:19Z,1690000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2024-01-06T01:14:52.3Z,2,REGULAR,period,start,[],0,,,1610612752,30,34,2024-01-06T01:14:52Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M40.00S,2024-01-06T01:15:11.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,81.68528252299606,40.931372549019606,1610612752,30,34,2024-01-06T01:15:17Z,1710000,False,-45.0,120.0,1,right,MISS M. McBride 12' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,12.8,Missed,,,,,,,,,,,,,,,,
177,PT11M35.00S,2024-01-06T01:15:16.6Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,30,34,2024-01-06T01:15:17Z,1730000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,175.0,1.0,0.0,1.0,,,,,,,,
178,PT11M34.00S,2024-01-06T01:15:17.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,67.62483574244416,35.53921568627451,1610612752,30,37,2024-01-06T01:15:22Z,1740000,False,-72.0,252.0,1,right,O. Anunoby 26' 3PT pullup (3 PTS),[1628384],1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,26.2,Made,3.0,,,,,,,,,,,,,,,
