actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
267,PT04M46.00S,2024-02-08T01:29:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,94.79303547963207,53.18627450980392,1610612744,34,35,2024-02-08T01:29:47Z,2610000,False,16.0,-4.0,1,right,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,1.63,Missed,,,,,,,,,,,,,,,,,
268,PT04M42.00S,2024-02-08T01:29:45.2Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,34,35,2024-02-08T01:29:45Z,2620000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,267.0,3.0,2.0,1.0,,,,
269,PT04M42.00S,2024-02-08T01:29:45.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.40999984741211,50.0,1610612744,34,35,2024-02-08T01:29:45Z,2630000,False,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,0.0,Missed,,,,,,,,,,,,,,,,,
270,PT04M42.00S,2024-02-08T01:29:45.7Z,2,REGULAR,rebound,offensive,[],203952,,,1610612744,34,35,2024-02-08T01:29:45Z,2640000,False,,,0,,A. Wiggins REBOUND (Off:3 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,269.0,4.0,1.0,3.0,,,,
271,PT04M41.00S,2024-02-08T01:29:46.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,71.00854139290408,80.88235294117646,1610612744,34,38,2024-02-08T01:29:50Z,2650000,False,154.0,220.0,1,right,M. Moody 26' 3PT  (3 PTS) (L. Quinones 2 AST),"[1630541, 1631311]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,26.88,Made,3.0,L. Quinones,1631311.0,2.0,,,,,,,,,,,,,
273,PT04M26.00S,2024-02-08T01:30:01.9Z,2,REGULAR,3pt,Jump Shot,[],1630531,10.167542706964511,96.32352941176471,1610612755,34,38,2024-02-08T01:30:06Z,2670000,False,-232.0,43.0,1,left,MISS J. Springer 3PT,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,Left Corner 3,24+ Left,,23.56,Missed,,,,,,,,,,,,,,,,,
274,PT04M23.00S,2024-02-08T01:30:04.9Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,34,38,2024-02-08T01:30:06Z,2680000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,273.0,4.0,3.0,1.0,,,,
275,PT04M18.00S,2024-02-08T01:30:10.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631311,73.242444152431,87.25490196078431,1610612744,34,38,2024-02-08T01:30:16Z,2690000,False,186.0,199.0,1,right,MISS L. Quinones 27' running 3PT,[1631311],1610612744.0,GSW,running,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Right Center,,27.26,Missed,,,,,,,,,,,,,,,,,
276,PT04M15.00S,2024-02-08T01:30:13.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,34,38,2024-02-08T01:30:16Z,2700000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,275.0,4.0,4.0,0.0,,,,
277,PT04M07.00S,2024-02-08T01:30:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,5.831143232588701,43.38235294117647,1610612755,36,38,2024-02-08T01:30:25Z,2710000,False,33.0,2.0,1,left,T. Harris driving floating bank Jump Shot (7 PTS),[202699],1610612755.0,PHI,driving floating bank,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,3.32,Made,7.0,,,,,,,,,,,,,,,,
278,PT04M07.00S,2024-02-08T01:30:28.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,36,38,2024-02-08T01:30:28Z,2720000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M07.00S,2024-02-08T01:33:33.4Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,36,38,2024-02-08T01:33:45Z,2730000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M07.00S,2024-02-08T01:33:33.4Z,2,REGULAR,substitution,out,[],1631311,,,1610612744,36,38,2024-02-08T01:33:45Z,2740000,False,,,0,,SUB out: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M07.00S,2024-02-08T01:33:33.4Z,2,REGULAR,substitution,in,[],202691,,,1610612744,36,38,2024-02-08T01:33:45Z,2750000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M07.00S,2024-02-08T01:33:33.4Z,2,REGULAR,substitution,in,[],203110,,,1610612744,36,38,2024-02-08T01:33:45Z,2760000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M07.00S,2024-02-08T01:33:49.7Z,2,REGULAR,substitution,out,[],1626162,,,1610612744,36,38,2024-02-08T01:33:55Z,2770000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M07.00S,2024-02-08T01:33:49.7Z,2,REGULAR,substitution,in,[],1630231,,,1610612744,36,38,2024-02-08T01:33:55Z,2780000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M56.00S,2024-02-08T01:33:58.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,94.53022339027595,52.69607843137255,1610612744,36,40,2024-02-08T01:34:05Z,2790000,False,13.0,-1.0,1,right,A. Wiggins cutting DUNK (9 PTS) (D. Green 1 AST),"[203952, 203110]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,1.35,Made,9.0,D. Green,203110.0,1.0,,,,,,,,,,,,,
287,PT03M42.00S,2024-02-08T01:34:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,6.4881734559789805,48.529411764705884,1610612755,38,40,2024-02-08T01:34:15Z,2810000,False,7.0,8.0,1,left,J. Springer driving Layup (6 PTS),[1630531],1610612755.0,PHI,driving,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,,1.13,Made,6.0,,,,,,,,,,,,,,,,
288,PT03M25.00S,2024-02-08T01:34:32.4Z,2,REGULAR,foul,offensive,[],201939,,,1610612744,38,40,2024-02-08T01:34:40Z,2820000,False,,,0,,S. Curry offensive FOUL (2 PF),"[201939, 202699]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,,1201.0,2.0,0.0,Harris,202699.0,,,,,,,,
290,PT03M25.00S,2024-02-08T01:34:32.4Z,2,REGULAR,turnover,offensive foul,[],201939,,,1610612744,38,40,2024-02-08T01:34:32Z,2840000,False,,,0,,S. Curry offensive foul TURNOVER (3 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,3.0,,,,,,,1201.0,,,,,,,,,,,,
291,PT03M08.00S,2024-02-08T01:35:01.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,18.183311432325894,60.78431372549019,1610612755,40,40,2024-02-08T01:35:06Z,2850000,False,-54.0,118.0,1,left,T. Harris 13' pullup Jump Shot (9 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,13.01,Made,9.0,,,,,,,,,,,,,,,,
292,PT02M51.00S,2024-02-08T01:35:25.9Z,2,REGULAR,foul,personal,['2freethrow'],1630531,,,1610612744,40,40,2024-02-08T01:35:32Z,2860000,False,,,0,,J. Springer shooting personal FOUL (2 PF) (Curry 2 FT),"[1630531, 201939]",1610612755.0,PHI,shooting,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,2.0,0.0,Curry,201939.0,,,,,,,,
294,PT02M51.00S,2024-02-08T01:35:45.6Z,2,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,40,41,2024-02-08T01:35:45Z,2880000,False,,,0,,S. Curry Free Throw 1 of 2 (1 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
295,PT02M51.00S,2024-02-08T01:35:47.5Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,40,41,2024-02-08T01:35:57Z,2890000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M51.00S,2024-02-08T01:35:47.5Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,40,41,2024-02-08T01:35:57Z,2900000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M51.00S,2024-02-08T01:36:06.3Z,2,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,40,42,2024-02-08T01:36:06Z,2910000,False,,,0,,S. Curry Free Throw 2 of 2 (2 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
298,PT02M41.00S,2024-02-08T01:36:18.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,29.09001314060447,19.117647058823522,1610612755,43,42,2024-02-08T01:36:22Z,2920000,False,154.0,221.0,1,left,T. Maxey 26' 3PT step back (5 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,26.95,Made,5.0,,,,,,,,,,,,,,,,
299,PT02M25.00S,2024-02-08T01:36:34.6Z,2,REGULAR,3pt,Jump Shot,[],203952,70.08869908015768,24.75490196078431,1610612744,43,42,2024-02-08T01:36:39Z,2930000,False,-126.0,229.0,1,right,MISS A. Wiggins 26' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,26.12,Missed,,,,,,,,,,,,,,,,,
300,PT02M22.00S,2024-02-08T01:36:37.6Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,43,42,2024-02-08T01:36:39Z,2940000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,299.0,1.0,1.0,0.0,,,,
301,PT02M16.00S,2024-02-08T01:36:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630178,33.6892247043364,75.73529411764706,1610612755,43,42,2024-02-08T01:36:49Z,2950000,False,-129.0,264.0,1,left,MISS T. Maxey 29' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,29.39,Missed,,,,,,,,,,,,,,,,,
302,PT02M12.00S,2024-02-08T01:36:47.5Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,43,42,2024-02-08T01:36:49Z,2960000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,301.0,4.0,3.0,1.0,,,,
303,PT02M11.00S,2024-02-08T01:36:49.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630228,92.95335085413929,49.01960784313726,1610612744,43,44,2024-02-08T01:36:54Z,2970000,False,-5.0,14.0,1,right,J. Kuminga running DUNK (9 PTS) (S. Curry 1 AST),"[1630228, 201939]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,1.45,Made,9.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,
305,PT02M01.00S,2024-02-08T01:36:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,22.519710906701704,8.333333333333343,1610612755,43,44,2024-02-08T01:37:02Z,2990000,False,208.0,159.0,1,left,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,26.22,Missed,,,,,,,,,,,,,,,,,
306,PT01M59.00S,2024-02-08T01:37:00.0Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,43,44,2024-02-08T01:37:02Z,3000000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,305.0,1.0,1.0,0.0,,,,
307,PT01M53.00S,2024-02-08T01:37:06.8Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,43,44,2024-02-08T01:37:11Z,3010000,False,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630194]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,4.0,,,,,,,,,,,,,,,,,,Reed,1630194.0
308,PT01M53.00S,2024-02-08T01:37:06.8Z,2,REGULAR,steal,,[],1630194,,,1610612755,43,44,2024-02-08T01:37:08Z,3020000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
309,PT01M49.00S,2024-02-08T01:37:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,9.510512483574246,44.36274509803921,1610612755,43,44,2024-02-08T01:37:18Z,3030000,False,28.0,37.0,1,left,MISS K. Martin running Layup - blocked,"[1630231, 203952]",1610612755.0,PHI,running,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,4.64,Missed,,,,,,,,,,,,,,Wiggins,203952.0,,
310,PT01M49.00S,2024-02-08T01:37:11.5Z,2,REGULAR,block,,[],203952,,,1610612755,43,44,2024-02-08T01:37:14Z,3040000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
311,PT01M45.00S,2024-02-08T01:37:15.5Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,43,44,2024-02-08T01:37:18Z,3050000,False,,,0,,A. Wiggins REBOUND (Off:3 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,309.0,5.0,2.0,3.0,,,,
312,PT01M43.00S,2024-02-08T01:37:16.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,78.23587385019711,91.91176470588235,1610612744,43,44,2024-02-08T01:37:25Z,3060000,False,210.0,152.0,1,right,MISS K. Thompson 25' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,25.9,Missed,,,,,,,,,,,,,,,,,
313,PT01M41.00S,2024-02-08T01:37:18.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,43,44,2024-02-08T01:37:25Z,3070000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,312.0,,,,,,,
314,PT01M41.00S,2024-02-08T01:37:22.7Z,2,REGULAR,foul,personal,[],203110,,,1610612755,43,44,2024-02-08T01:37:36Z,3080000,False,,,0,,D. Green loose ball personal FOUL (1 PF),"[203110, 1630194]",1610612744.0,GSW,loose ball,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1626302.0,1.0,0.0,Reed,1630194.0,,,,,,,,
316,PT01M28.00S,2024-02-08T01:38:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,13.978318002628114,45.833333333333336,1610612755,43,44,2024-02-08T01:38:10Z,3100000,False,21.0,79.0,1,left,MISS J. Springer 8' driving Layup - blocked,"[1630531, 201939]",1610612755.0,PHI,driving,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Center,,8.16,Missed,,,,,,,,,,,,,,Curry,201939.0,,
317,PT01M28.00S,2024-02-08T01:38:04.9Z,2,REGULAR,block,,[],201939,,,1610612755,43,44,2024-02-08T01:38:07Z,3110000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
318,PT01M28.00S,2024-02-08T01:38:04.9Z,2,REGULAR,rebound,offensive,[],1630531,,,1610612755,43,44,2024-02-08T01:38:10Z,3120000,False,,,0,,J. Springer REBOUND (Off:2 Def:2),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,316.0,4.0,2.0,2.0,,,,
319,PT01M24.00S,2024-02-08T01:38:31.4Z,2,REGULAR,jumpball,recovered,[],1630194,,,1610612755,43,44,2024-02-08T01:38:31Z,3130000,False,,,0,,Jump Ball J. Springer vs. K. Thompson: Tip to P. Reed,"[1630194, 1630531, 202691]",1610612755.0,PHI,heldball,P. Reed,1630194.0,Reed,P. Reed,Springer,1630531.0,Thompson,202691.0,,,,,,,,,,,,,,,,,,,,,,
322,PT01M19.00S,2024-02-08T01:38:36.3Z,2,REGULAR,turnover,lost ball,[],202699,,,1610612755,43,44,2024-02-08T01:38:39Z,3160000,False,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 203952]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,,,,,,,Wiggins,203952.0
323,PT01M19.00S,2024-02-08T01:38:36.3Z,2,REGULAR,steal,,[],203952,,,1610612744,43,44,2024-02-08T01:38:38Z,3170000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
324,PT01M13.00S,2024-02-08T01:38:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203952,95.97568988173455,49.26470588235294,1610612744,43,46,2024-02-08T01:38:46Z,3180000,False,-4.0,-15.0,1,right,A. Wiggins running Layup (11 PTS) (K. Thompson 1 AST),"[203952, 202691]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,1.52,Made,11.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,
326,PT00M51.00S,2024-02-08T01:39:05.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630194,12.270039421813408,47.05882352941176,1610612755,43,46,2024-02-08T01:39:13Z,3200000,False,15.0,63.0,1,left,MISS P. Reed 6' fadeaway Shot,[1630194],1610612755.0,PHI,fadeaway,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,6.45,Missed,,,,,,,,,,,,,,,,,
327,PT00M50.60S,2024-02-08T01:39:06.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,43,46,2024-02-08T01:39:13Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,326.0,,,,,,,
328,PT00M50.60S,2024-02-08T01:39:13.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612755,43,46,2024-02-08T01:39:21Z,3220000,False,,,0,,D. Green loose ball personal FOUL (2 PF) (Springer 2 FT),"[203110, 1630531]",1610612744.0,GSW,loose ball,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,1201.0,2.0,0.0,Springer,1630531.0,,,,,,,,
330,PT00M50.60S,2024-02-08T01:39:46.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630531,,,1610612755,44,46,2024-02-08T01:39:46Z,3240000,False,,,0,,J. Springer Free Throw 1 of 2 (7 PTS),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
331,PT00M50.60S,2024-02-08T01:39:50.9Z,2,REGULAR,substitution,out,[],203110,,,1610612755,44,46,2024-02-08T01:40:04Z,3250000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M50.60S,2024-02-08T01:39:50.9Z,2,REGULAR,substitution,in,[],1626172,,,1610612755,44,46,2024-02-08T01:40:04Z,3260000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M50.60S,2024-02-08T01:40:06.1Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,44,46,2024-02-08T01:40:09Z,3270000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M50.60S,2024-02-08T01:40:06.1Z,2,REGULAR,substitution,in,[],201976,,,1610612755,44,46,2024-02-08T01:40:09Z,3280000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M50.60S,2024-02-08T01:40:22.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630531,,,1610612755,45,46,2024-02-08T01:40:22Z,3290000,False,,,0,,J. Springer Free Throw 2 of 2 (8 PTS),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
336,PT00M33.90S,2024-02-08T01:40:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.16491458607096,53.431372549019606,1610612744,45,48,2024-02-08T01:40:46Z,3300000,False,17.0,21.0,1,right,J. Kuminga driving finger roll Layup (11 PTS),[1630228],1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,2.72,Made,11.0,,,,,,,,,,,,,,,,
337,PT00M10.70S,2024-02-08T01:41:09.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,8.722076215505908,55.14705882352941,1610612755,45,48,2024-02-08T01:41:14Z,3310000,False,-26.0,29.0,1,left,MISS K. Martin floating Shot,[1630231],1610612755.0,PHI,floating,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,3.91,Missed,,,,,,,,,,,,,,,,,
338,PT00M08.20S,2024-02-08T01:41:11.5Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,45,48,2024-02-08T01:41:14Z,3320000,False,,,0,,A. Wiggins REBOUND (Off:3 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,337.0,6.0,3.0,3.0,,,,
339,PT00M00.20S,2024-02-08T01:41:20.1Z,2,REGULAR,3pt,Jump Shot,[],1630228,68.77463863337714,75.0,1610612744,45,48,2024-02-08T01:41:28Z,3330000,False,125.0,241.0,1,right,MISS J. Kuminga 27' step back 3PT,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,27.15,Missed,,,,,,,,,,,,,,,,,
340,PT00M00.10S,2024-02-08T01:41:20.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,45,48,2024-02-08T01:41:28Z,3340000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,339.0,,,,,,,
341,PT00M00.00S,2024-02-08T01:41:26.9Z,2,REGULAR,period,end,[],0,,,1610612744,45,48,2024-02-08T01:41:26Z,3350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-02-08T01:52:59.2Z,3,REGULAR,substitution,out,['startperiod'],1630231,,,1610612744,45,48,2024-02-08T01:58:08Z,3360000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-02-08T01:52:59.2Z,3,REGULAR,substitution,out,['startperiod'],201976,,,1610612744,45,48,2024-02-08T01:58:08Z,3370000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-02-08T01:52:59.2Z,3,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,45,48,2024-02-08T01:58:08Z,3380000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-02-08T01:52:59.2Z,3,REGULAR,substitution,in,['startperiod'],1630194,,,1610612744,45,48,2024-02-08T01:58:08Z,3390000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-02-08T01:52:59.2Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612744,45,48,2024-02-08T01:58:08Z,3400000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-02-08T01:52:59.2Z,3,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,45,48,2024-02-08T01:58:08Z,3410000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-02-08T01:58:08.5Z,3,REGULAR,period,start,[],0,,,1610612755,45,48,2024-02-08T01:58:09Z,3420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
