actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT04M39.00S,2024-02-15T00:25:44.7Z,1,REGULAR,substitution,in,[],1631288,,,1610612755,24,22,2024-02-15T00:25:47Z,870000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M39.00S,2024-02-15T00:25:53.1Z,1,REGULAR,jumpball,recovered,[],1626162,,,1610612755,24,22,2024-02-15T00:30:40Z,880000,False,,,0,,Jump Ball P. Reed vs. K. Love: Tip to K. Oubre Jr.,"[1626162, 1630194, 201567]",1610612755.0,PHI,heldball,K. Oubre Jr.,1626162.0,Oubre Jr.,K. Oubre Jr.,Reed,1630194.0,Love,201567.0,,,,,,,,,,,,,,,,,,,,,,
92,PT04M29.00S,2024-02-15T00:26:00.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630178,7.966491458607096,24.019607843137255,1610612755,24,22,2024-02-15T00:27:26Z,910000,False,130.0,22.0,1,left,MISS T. Maxey 13' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,13.18,Missed,,,,,,,,,,,,,,,
93,PT04M27.00S,2024-02-15T00:26:02.6Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,24,22,2024-02-15T00:26:02Z,920000,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,92.0,3.0,2.0,1.0,,
94,PT04M25.00S,2024-02-15T00:26:03.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630194,13.87976346911958,49.26470588235294,1610612755,24,22,2024-02-15T00:28:01Z,930000,False,4.0,78.0,1,left,MISS P. Reed 7' bank Shot,[1630194],1610612755.0,PHI,bank,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,7.81,Missed,,,,,,,,,,,,,,,
95,PT04M23.00S,2024-02-15T00:26:05.8Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,24,22,2024-02-15T00:26:05Z,940000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,
96,PT04M09.00S,2024-02-15T00:26:22.4Z,1,REGULAR,foul,personal,['2freethrow'],1641741,,,1610612748,24,22,2024-02-15T00:26:43Z,950000,False,,,0,,R. Council IV shooting personal FOUL (1 PF) (Cain 2 FT),"[1641741, 1631288]",1610612755.0,PHI,shooting,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,1.0,0.0,Cain,1631288.0,,,,,,
98,PT04M09.00S,2024-02-15T00:26:47.3Z,1,REGULAR,freethrow,1 of 2,[],1631288,,,1610612748,24,23,2024-02-15T00:26:47Z,970000,False,,,0,,J. Cain Free Throw 1 of 2 (1 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
99,PT04M09.00S,2024-02-15T00:27:02.6Z,1,REGULAR,freethrow,2 of 2,[],1631288,,,1610612748,24,24,2024-02-15T00:27:02Z,980000,False,,,0,,J. Cain Free Throw 2 of 2 (2 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
100,PT03M57.00S,2024-02-15T00:27:16.7Z,1,REGULAR,3pt,Jump Shot,[],1630178,26.363337713534822,88.97058823529412,1610612755,27,24,2024-02-15T00:27:21Z,990000,False,-195.0,195.0,1,left,T. Maxey 27' 3PT  (10 PTS) (C. Payne 1 AST),"[1630178, 1626166]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,27.59,Made,10.0,C. Payne,1626166.0,1.0,,,,,,,,,,,
102,PT03M48.00S,2024-02-15T00:27:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,88.38699080157687,51.9607843137255,1610612748,27,24,2024-02-15T00:31:07Z,1010000,False,10.0,57.0,1,right,MISS J. Jaquez Jr. driving Layup - blocked,"[1631170, 1630194]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.75,Missed,,,,,,,,,,,,,,Reed,1630194.0
103,PT03M48.00S,2024-02-15T00:27:25.1Z,1,REGULAR,block,,[],1630194,,,1610612748,27,24,2024-02-15T00:27:27Z,1020000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
104,PT03M45.00S,2024-02-15T00:27:28.1Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,27,24,2024-02-15T00:27:31Z,1030000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,102.0,1.0,1.0,0.0,,
105,PT03M45.00S,2024-02-15T00:27:30.2Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612755,27,24,2024-02-15T00:27:38Z,1040000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629130, 1626162]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,
107,PT03M45.00S,2024-02-15T00:27:56.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626162,,,1610612755,28,24,2024-02-15T00:27:56Z,1060000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (3 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
108,PT03M45.00S,2024-02-15T00:27:58.4Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,28,24,2024-02-15T00:28:03Z,1070000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M45.00S,2024-02-15T00:27:58.4Z,1,REGULAR,substitution,out,[],1630194,,,1610612755,28,24,2024-02-15T00:28:03Z,1080000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M45.00S,2024-02-15T00:27:58.4Z,1,REGULAR,substitution,in,[],1628964,,,1610612755,28,24,2024-02-15T00:28:03Z,1090000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M45.00S,2024-02-15T00:27:58.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612755,28,24,2024-02-15T00:28:03Z,1100000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M45.00S,2024-02-15T00:28:21.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626162,,,1610612755,28,24,2024-02-15T00:28:21Z,1110000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
113,PT03M44.00S,2024-02-15T00:28:22.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,28,24,2024-02-15T00:28:22Z,1120000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,
115,PT03M42.00S,2024-02-15T00:28:38.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201567,,,1610612755,28,24,2024-02-15T00:28:48Z,1140000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Bamba 2 FT),"[201567, 1628964]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,1.0,0.0,Bamba,1628964.0,,,,,,
117,PT03M42.00S,2024-02-15T00:28:59.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628964,,,1610612755,29,24,2024-02-15T00:29:13Z,1160000,False,,,0,,M. Bamba Free Throw 1 of 2 (1 PTS),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
118,PT03M42.00S,2024-02-15T00:28:59.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628964,,,1610612755,29,24,2024-02-15T00:29:13Z,1170000,False,,,0,,MISS M. Bamba Free Throw 2 of 2,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
119,PT03M40.00S,2024-02-15T00:29:01.5Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,29,24,2024-02-15T00:29:13Z,1180000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,
120,PT03M34.00S,2024-02-15T00:29:18.5Z,1,REGULAR,3pt,Jump Shot,[],1629130,76.95466491458606,7.8431372549019605,1610612748,29,27,2024-02-15T00:29:24Z,1190000,False,-211.0,164.0,1,right,D. Robinson 26' 3PT  (3 PTS) (J. Jaquez Jr. 1 AST),"[1629130, 1631170]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,26.71,Made,3.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,
122,PT03M20.00S,2024-02-15T00:29:36.1Z,1,REGULAR,turnover,traveling,[],1641741,,,1610612755,29,27,2024-02-15T00:29:40Z,1210000,False,,,0,,R. Council IV traveling TURNOVER (1 TO),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Mid-Range,16-24 Right,1.0,,,,,,,,,203591.0,,,,,,,,,,
123,PT03M08.00S,2024-02-15T00:29:56.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,70.12155059132719,78.43137254901961,1610612748,29,27,2024-02-15T00:30:01Z,1220000,False,142.0,228.0,1,right,MISS H. Highsmith 26' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,26.9,Missed,,,,,,,,,,,,,,,
124,PT03M03.00S,2024-02-15T00:30:01.1Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,29,27,2024-02-15T00:30:01Z,1230000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,
125,PT02M50.00S,2024-02-15T00:30:13.2Z,1,REGULAR,3pt,Jump Shot,[],1626162,7.440867279894875,2.696078431372549,1610612755,29,27,2024-02-15T00:30:18Z,1240000,False,237.0,17.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,23.71,Missed,,,,,,,,,,,,,,,
126,PT02M47.00S,2024-02-15T00:30:16.2Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,29,27,2024-02-15T00:30:18Z,1250000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,
127,PT02M43.00S,2024-02-15T00:30:19.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,74.06373193166885,14.215686274509803,1610612748,29,30,2024-02-15T00:33:19Z,1260000,False,-179.0,191.0,1,right,D. Robinson 26' 3PT running pullup (6 PTS) (K. Love 1 AST),"[1629130, 201567]",1610612748.0,MIA,running pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,26.19,Made,6.0,K. Love,201567.0,1.0,,,,,,,,,,,
128,PT02M35.00S,2024-02-15T00:30:40.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,29,30,2024-02-15T00:30:40Z,1270000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M17.00S,2024-02-15T00:33:47.7Z,1,REGULAR,turnover,lost ball,[],1628964,,,1610612755,29,30,2024-02-15T00:33:51Z,1280000,False,,,0,,M. Bamba lost ball TURNOVER (1 TO),"[1628964, 1631288]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Right,1.0,Cain,1631288.0,,,,,,,,,,,,,,,,,
131,PT02M17.00S,2024-02-15T00:33:47.7Z,1,REGULAR,steal,,[],1631288,,,1610612748,29,30,2024-02-15T00:33:49Z,1290000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
132,PT02M01.00S,2024-02-15T00:34:03.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631288,95.3515111695138,3.9215686274509802,1610612748,29,30,2024-02-15T00:34:09Z,1300000,False,-230.0,-9.0,1,right,MISS J. Cain 3PT,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,,,,23.06,Missed,,,,,,,,,,,,,,,
133,PT01M57.00S,2024-02-15T00:34:07.3Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,29,30,2024-02-15T00:34:09Z,1310000,False,,,0,,R. Council IV REBOUND (Off:0 Def:2),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,132.0,2.0,2.0,0.0,,
134,PT01M50.00S,2024-02-15T00:34:18.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612755,29,30,2024-02-15T00:34:26Z,1320000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (Bamba 2 FT),"[1629130, 1628964]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,203591.0,2.0,0.0,Bamba,1628964.0,,,,,,
136,PT01M50.00S,2024-02-15T00:34:36.7Z,1,REGULAR,freethrow,1 of 2,[],1628964,,,1610612755,29,30,2024-02-15T00:34:56Z,1340000,False,,,0,,MISS M. Bamba Free Throw 1 of 2,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
137,PT01M50.00S,2024-02-15T00:34:36.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,29,30,2024-02-15T00:34:56Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,,,,
138,PT01M50.00S,2024-02-15T00:34:36.7Z,1,REGULAR,freethrow,2 of 2,[],1628964,,,1610612755,29,30,2024-02-15T00:34:56Z,1360000,False,,,0,,MISS M. Bamba Free Throw 2 of 2,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
139,PT01M47.00S,2024-02-15T00:34:39.7Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,29,30,2024-02-15T00:34:56Z,1370000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,138.0,2.0,2.0,0.0,,
140,PT01M28.00S,2024-02-15T00:35:14.9Z,1,REGULAR,3pt,Jump Shot,[],1629312,94.1688567674113,97.30392156862744,1610612748,29,33,2024-02-15T00:35:20Z,1380000,False,237.0,2.0,1,right,H. Highsmith 3PT  (3 PTS) (J. Cain 1 AST),"[1629312, 1631288]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,23.65,Made,3.0,J. Cain,1631288.0,1.0,,,,,,,,,,,
142,PT01M14.00S,2024-02-15T00:35:31.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612755,29,33,2024-02-15T00:35:43Z,1400000,False,,,0,,D. Robinson shooting personal FOUL (3 PF) (Council IV 2 FT),"[1629130, 1641741]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,3.0,0.0,Council IV,1641741.0,,,,,,
144,PT01M14.00S,2024-02-15T00:36:10.2Z,1,REGULAR,freethrow,1 of 2,[],1641741,,,1610612755,30,33,2024-02-15T00:36:10Z,1420000,False,,,0,,R. Council IV Free Throw 1 of 2 (1 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
145,PT01M14.00S,2024-02-15T00:36:11.6Z,1,REGULAR,substitution,out,[],1629130,,,1610612755,30,33,2024-02-15T00:36:15Z,1430000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M14.00S,2024-02-15T00:36:11.6Z,1,REGULAR,substitution,in,[],1629639,,,1610612755,30,33,2024-02-15T00:36:15Z,1440000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M14.00S,2024-02-15T00:36:24.4Z,1,REGULAR,freethrow,2 of 2,[],1641741,,,1610612755,31,33,2024-02-15T00:36:24Z,1450000,False,,,0,,R. Council IV Free Throw 2 of 2 (2 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
148,PT00M58.00S,2024-02-15T00:36:42.3Z,1,REGULAR,3pt,Jump Shot,[],201567,69.20170827858082,20.588235294117645,1610612748,31,33,2024-02-15T00:36:47Z,1460000,False,-147.0,237.0,1,right,MISS K. Love 27' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,27.89,Missed,,,,,,,,,,,,,,,
149,PT00M55.20S,2024-02-15T00:36:45.1Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612755,31,33,2024-02-15T00:36:47Z,1470000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,148.0,1.0,1.0,0.0,,
150,PT00M48.40S,2024-02-15T00:36:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,5.601182654402102,59.80392156862745,1610612755,33,33,2024-02-15T00:36:57Z,1480000,False,-49.0,0.0,1,left,R. Council IV pullup Jump Shot (4 PTS) (B. Hield 2 AST),"[1641741, 1627741]",1610612755.0,PHI,pullup,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,4.9,Made,4.0,B. Hield,1627741.0,2.0,,,,,,,,,,,
152,PT00M37.30S,2024-02-15T00:37:05.2Z,1,REGULAR,3pt,Jump Shot,[],1631170,95.48291721419186,3.6764705882352944,1610612748,33,33,2024-02-15T00:37:10Z,1500000,False,-232.0,-10.0,1,right,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,,,,23.18,Missed,,,,,,,,,,,,,,,
153,PT00M33.60S,2024-02-15T00:37:08.9Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,33,33,2024-02-15T00:37:10Z,1510000,False,,,0,,R. Council IV REBOUND (Off:0 Def:3),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,152.0,3.0,3.0,0.0,,
154,PT00M27.00S,2024-02-15T00:37:15.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,8.623521681997373,3.431372549019608,1610612755,33,33,2024-02-15T00:37:19Z,1520000,False,233.0,29.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,23.46,Missed,,,,,,,,,,,,,,,
155,PT00M24.70S,2024-02-15T00:37:17.7Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,33,33,2024-02-15T00:37:17Z,1530000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,154.0,3.0,3.0,0.0,,
156,PT00M05.40S,2024-02-15T00:37:37.0Z,1,REGULAR,3pt,Jump Shot,[],1629312,94.82588699080158,95.83333333333334,1610612748,33,33,2024-02-15T00:37:42Z,1540000,False,229.0,-4.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,22.92,Missed,,,,,,,,,,,,,,,
157,PT00M03.10S,2024-02-15T00:37:39.3Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,33,33,2024-02-15T00:37:42Z,1550000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,
158,PT00M00.20S,2024-02-15T00:37:43.3Z,1,REGULAR,3pt,Jump Shot,[],1626166,30.436925098554536,14.460784313725492,1610612755,33,33,2024-02-15T00:38:30Z,1560000,False,178.0,234.0,1,left,MISS C. Payne 29' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,29.35,Missed,,,,,,,,,,,,,,,
159,PT00M00.10S,2024-02-15T00:37:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,33,33,2024-02-15T00:37:59Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,158.0,,,,,
160,PT00M00.00S,2024-02-15T00:37:49.4Z,1,REGULAR,period,end,[],0,,,1610612755,33,33,2024-02-15T00:37:49Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-02-15T00:38:09.1Z,2,REGULAR,substitution,out,['startperiod'],1628964,,,1610612755,33,33,2024-02-15T00:40:24Z,1590000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-02-15T00:38:09.1Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612755,33,33,2024-02-15T00:40:24Z,1600000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-02-15T00:38:09.1Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612755,33,33,2024-02-15T00:40:24Z,1610000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-02-15T00:38:09.1Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,33,33,2024-02-15T00:40:24Z,1620000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-02-15T00:38:09.1Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,33,33,2024-02-15T00:40:24Z,1630000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-02-15T00:38:09.1Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612755,33,33,2024-02-15T00:40:24Z,1640000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-02-15T00:40:29.6Z,2,REGULAR,period,start,[],0,,,1610612755,33,33,2024-02-15T00:40:29Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M44.00S,2024-02-15T00:40:45.0Z,2,REGULAR,3pt,Jump Shot,[],1627741,31.750985545335087,23.03921568627451,1610612755,36,33,2024-02-15T00:40:48Z,1660000,False,135.0,246.0,1,left,B. Hield 28' 3PT pullup (11 PTS) (T. Maxey 4 AST),"[1627741, 1630178]",1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,28.05,Made,11.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,
170,PT11M22.00S,2024-02-15T00:41:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,93.24901445466492,51.225490196078425,1610612748,36,35,2024-02-15T00:41:52Z,1680000,False,6.0,11.0,1,right,J. Jaquez Jr. Layup (2 PTS) (T. Herro 1 AST),"[1631170, 1629639]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,1.26,Made,2.0,T. Herro,1629639.0,1.0,,,,,,,,,,,
172,PT11M06.00S,2024-02-15T00:41:22.7Z,2,REGULAR,3pt,Jump Shot,[],1630178,28.991458607095925,18.38235294117647,1610612755,36,35,2024-02-15T00:42:04Z,1700000,False,158.0,220.0,1,left,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,27.09,Missed,,,,,,,,,,,,,,,
173,PT11M02.00S,2024-02-15T00:41:26.7Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,36,35,2024-02-15T00:41:27Z,1710000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,172.0,4.0,4.0,0.0,,
