actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
84,PT04M59.00S,2024-02-10T00:22:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,91.40932982917214,48.77450980392157,1610612737,17,18,2024-02-10T00:22:22Z,840000,False,-6.0,28.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
85,PT04M57.00S,2024-02-10T00:22:20.8Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,17,18,2024-02-10T00:22:22Z,850000,False,,,0,,S. Bey REBOUND (Off:3 Def:2),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,,,,,84.0,5.0,2.0,3.0,,,,,,,,,,
86,PT04M56.00S,2024-02-10T00:22:22.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,93.24901445466492,58.333333333333336,1610612737,17,20,2024-02-10T00:23:12Z,860000,False,42.0,11.0,1,right,S. Bey putback Layup (4 PTS),[1630180],1610612737.0,ATL,putback,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,4.31,Made,4.0,,,,,,,,,,,,,,,,,
87,PT04M39.00S,2024-02-10T00:22:38.3Z,1,REGULAR,2pt,Jump Shot,[],1630194,20.97568988173456,33.57843137254902,1610612755,19,20,2024-02-10T00:22:41Z,870000,False,82.0,145.0,1,left,P. Reed 16' Jump Shot (5 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,16.64,Made,5.0,,,,,,,,,,,,,,,,,
88,PT04M20.00S,2024-02-10T00:22:59.9Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612737,19,20,2024-02-10T00:23:05Z,880000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Bey 2 FT),"[1627741, 1630180]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2530.0,,1.0,0.0,Bey,1630180.0,,
90,PT04M20.00S,2024-02-10T00:23:23.8Z,1,REGULAR,freethrow,1 of 2,[],1630180,,,1610612737,19,21,2024-02-10T00:23:23Z,900000,False,,,0,,S. Bey Free Throw 1 of 2 (5 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
91,PT04M20.00S,2024-02-10T00:23:25.4Z,1,REGULAR,substitution,out,[],1627741,,,1610612737,19,21,2024-02-10T00:23:40Z,910000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M20.00S,2024-02-10T00:23:25.4Z,1,REGULAR,substitution,out,[],1626166,,,1610612737,19,21,2024-02-10T00:23:40Z,920000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M20.00S,2024-02-10T00:23:25.4Z,1,REGULAR,substitution,out,[],1630194,,,1610612737,19,21,2024-02-10T00:23:40Z,930000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M20.00S,2024-02-10T00:23:25.4Z,1,REGULAR,substitution,out,[],203992,,,1610612737,19,21,2024-02-10T00:23:40Z,940000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M20.00S,2024-02-10T00:23:25.4Z,1,REGULAR,substitution,in,[],1630231,,,1610612737,19,21,2024-02-10T00:23:40Z,950000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M20.00S,2024-02-10T00:23:25.4Z,1,REGULAR,substitution,in,[],1628964,,,1610612737,19,21,2024-02-10T00:23:40Z,960000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M20.00S,2024-02-10T00:23:25.4Z,1,REGULAR,substitution,in,[],1631173,,,1610612737,19,21,2024-02-10T00:23:40Z,970000,False,,,0,,SUB in: T. Smith,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M20.00S,2024-02-10T00:23:25.4Z,1,REGULAR,substitution,in,[],1629726,,,1610612737,19,21,2024-02-10T00:23:40Z,980000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M20.00S,2024-02-10T00:23:50.3Z,1,REGULAR,freethrow,2 of 2,[],1630180,,,1610612737,19,22,2024-02-10T00:23:50Z,990000,False,,,0,,S. Bey Free Throw 2 of 2 (6 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
100,PT04M10.00S,2024-02-10T00:24:03.3Z,1,REGULAR,turnover,out-of-bounds,[],1631173,,,1610612755,19,22,2024-02-10T00:24:10Z,1000000,False,,,0,,T. Smith bad pass out-of-bounds TURNOVER (1 TO),[1631173],1610612755.0,PHI,bad pass,,,Smith,T. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,203054.0,1.0,,,,,,
101,PT03M48.00S,2024-02-10T00:24:33.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,65.65374507227332,50.98039215686274,1610612737,19,22,2024-02-10T00:24:37Z,1010000,False,5.0,270.0,1,right,MISS D. Hunter 27' pullup 3PT,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
102,PT03M46.00S,2024-02-10T00:24:35.0Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,19,22,2024-02-10T00:24:37Z,1020000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,101.0,3.0,1.0,2.0,,,,,,,,,,
103,PT03M42.00S,2024-02-10T00:24:39.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629726,76.03482260183968,89.70588235294117,1610612737,19,25,2024-02-10T00:24:43Z,1030000,False,199.0,173.0,1,right,G. Mathews 26' 3PT  (3 PTS) (T. Forrest 1 AST),"[1629726, 1630235]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,26.32,Made,3.0,T. Forrest,1630235.0,1.0,,,,,,,,,,,,,,
105,PT03M23.00S,2024-02-10T00:24:57.8Z,1,REGULAR,3pt,Jump Shot,[],1631173,19.66162943495401,94.11764705882352,1610612755,19,25,2024-02-10T00:25:02Z,1050000,False,-221.0,132.0,1,left,MISS T. Smith 25' 3PT,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
106,PT03M20.00S,2024-02-10T00:25:00.8Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,19,25,2024-02-10T00:25:02Z,1060000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,105.0,4.0,2.0,2.0,,,,,,,,,,
107,PT03M09.00S,2024-02-10T00:25:12.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,84.57621550591328,48.03921568627451,1610612737,19,27,2024-02-10T00:25:16Z,1070000,False,-10.0,92.0,1,right,O. Okongwu 9' floating Jump Shot (10 PTS) (T. Forrest 2 AST),"[1630168, 1630235]",1610612737.0,ATL,floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,9.3,Made,10.0,T. Forrest,1630235.0,2.0,,,,,,,,,,,,,,
109,PT02M59.00S,2024-02-10T00:25:26.0Z,1,REGULAR,foul,personal,[],1629726,,,1610612755,19,27,2024-02-10T00:25:32Z,1090000,False,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1631173]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,203592.0,,1.0,0.0,Smith,1631173.0,,
111,PT02M59.00S,2024-02-10T00:25:34.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,19,27,2024-02-10T00:25:34Z,1110000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M59.00S,2024-02-10T00:28:04.4Z,1,REGULAR,substitution,out,[],1630235,,,1610612755,19,27,2024-02-10T00:28:10Z,1120000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M59.00S,2024-02-10T00:28:04.4Z,1,REGULAR,substitution,out,[],1630168,,,1610612755,19,27,2024-02-10T00:28:10Z,1130000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M59.00S,2024-02-10T00:28:04.4Z,1,REGULAR,substitution,out,[],1630180,,,1610612755,19,27,2024-02-10T00:28:10Z,1140000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M59.00S,2024-02-10T00:28:04.4Z,1,REGULAR,substitution,in,[],1630552,,,1610612755,19,27,2024-02-10T00:28:10Z,1150000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M59.00S,2024-02-10T00:28:04.4Z,1,REGULAR,substitution,in,[],1629027,,,1610612755,19,27,2024-02-10T00:28:10Z,1160000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M59.00S,2024-02-10T00:28:04.4Z,1,REGULAR,substitution,in,[],1628981,,,1610612755,19,27,2024-02-10T00:28:10Z,1170000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M59.00S,2024-02-10T00:28:18.8Z,1,REGULAR,substitution,out,[],202699,,,1610612755,19,27,2024-02-10T00:28:21Z,1180000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M59.00S,2024-02-10T00:28:18.8Z,1,REGULAR,substitution,in,[],1627741,,,1610612755,19,27,2024-02-10T00:28:21Z,1190000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M53.00S,2024-02-10T00:28:31.3Z,1,REGULAR,3pt,Jump Shot,[],1626162,8.360709592641262,3.6764705882352944,1610612755,19,27,2024-02-10T00:28:39Z,1200000,False,232.0,26.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
121,PT02M49.00S,2024-02-10T00:28:35.3Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612755,19,27,2024-02-10T00:28:39Z,1210000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,,120.0,2.0,1.0,1.0,,,,,,,,,,
122,PT02M47.00S,2024-02-10T00:28:38.3Z,1,REGULAR,foul,personal,['2freethrow'],1628981,,,1610612755,19,27,2024-02-10T00:28:49Z,1220000,False,,,0,,B. Fernando shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1628981, 1626162]",1610612737.0,ATL,shooting,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2530.0,,1.0,0.0,Oubre Jr.,1626162.0,,
124,PT02M47.00S,2024-02-10T00:29:08.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626162,,,1610612755,20,27,2024-02-10T00:29:08Z,1240000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (3 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
125,PT02M47.00S,2024-02-10T00:29:08.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626162,,,1610612755,20,27,2024-02-10T00:29:27Z,1250000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
126,PT02M44.00S,2024-02-10T00:29:11.1Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612737,20,27,2024-02-10T00:29:27Z,1260000,False,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,
127,PT02M34.00S,2024-02-10T00:29:38.1Z,1,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612737,20,27,2024-02-10T00:29:44Z,1270000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Hunter 2 FT),"[1628964, 1629631]",1610612755.0,PHI,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2530.0,,1.0,0.0,Hunter,1629631.0,,
129,PT02M34.00S,2024-02-10T00:30:02.5Z,1,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,20,28,2024-02-10T00:30:02Z,1290000,False,,,0,,D. Hunter Free Throw 1 of 2 (1 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
130,PT02M34.00S,2024-02-10T00:30:20.8Z,1,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,20,29,2024-02-10T00:30:20Z,1300000,False,,,0,,D. Hunter Free Throw 2 of 2 (2 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
131,PT02M23.00S,2024-02-10T00:30:33.3Z,1,REGULAR,3pt,Jump Shot,[],1631173,29.25427069645204,14.215686274509803,1610612755,23,29,2024-02-10T00:30:37Z,1310000,False,179.0,222.0,1,left,T. Smith 28' 3PT  (3 PTS) (B. Hield 1 AST),"[1631173, 1627741]",1610612755.0,PHI,,,,Smith,T. Smith,,,,,Above the Break 3,24+ Right Center,28.55,Made,3.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
133,PT02M10.00S,2024-02-10T00:30:45.0Z,1,REGULAR,3pt,Jump Shot,[],1629027,69.07030223390277,18.38235294117647,1610612737,23,29,2024-02-10T00:31:08Z,1330000,False,-158.0,238.0,1,right,MISS T. Young 28' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,28.59,Missed,,,,,,,,,,,,,,,,,,
134,PT02M08.00S,2024-02-10T00:30:47.0Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612755,23,29,2024-02-10T00:30:49Z,1340000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,
135,PT02M01.00S,2024-02-10T00:30:55.4Z,1,REGULAR,3pt,Jump Shot,[],1627741,33.722076215505915,37.254901960784316,1610612755,23,29,2024-02-10T00:30:59Z,1350000,False,64.0,264.0,1,left,MISS B. Hield 27' pullup 3PT,[1627741],1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
136,PT01M58.00S,2024-02-10T00:30:57.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,23,29,2024-02-10T00:30:57Z,1360000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,135.0,4.0,4.0,0.0,,,,,,,,,,
137,PT01M48.00S,2024-02-10T00:31:10.0Z,1,REGULAR,foul,personal,[],1630231,,,1610612737,23,29,2024-02-10T00:31:15Z,1370000,False,,,0,,K. Martin personal FOUL (1 PF),"[1630231, 1628981]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203054.0,,1.0,0.0,Fernando,1628981.0,,
139,PT01M48.00S,2024-02-10T00:31:19.1Z,1,REGULAR,substitution,out,[],1628964,,,1610612737,23,29,2024-02-10T00:31:22Z,1390000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M48.00S,2024-02-10T00:31:19.1Z,1,REGULAR,substitution,in,[],1630194,,,1610612737,23,29,2024-02-10T00:31:22Z,1400000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M46.00S,2024-02-10T00:31:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,81.68528252299606,42.15686274509804,1610612737,23,31,2024-02-10T00:31:50Z,1410000,False,-39.0,120.0,1,right,T. Young 12' pullup bank Jump Shot (5 PTS) (J. Johnson 4 AST),"[1629027, 1630552]",1610612737.0,ATL,pullup bank,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,12.6,Made,5.0,J. Johnson,1630552.0,4.0,,,,,,,,,,,,,,
143,PT01M46.00S,2024-02-10T00:31:39.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626162,,,1610612737,23,31,2024-02-10T00:31:51Z,1430000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Young 1 FT),"[1626162, 1629027]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,203592.0,,1.0,0.0,Young,1629027.0,,
145,PT01M46.00S,2024-02-10T00:31:57.2Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,23,32,2024-02-10T00:31:57Z,1450000,False,,,0,,T. Young Free Throw 1 of 1 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
146,PT01M35.00S,2024-02-10T00:32:08.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,31.09395532194481,27.205882352941174,1610612755,23,32,2024-02-10T00:32:13Z,1460000,False,114.0,240.0,1,left,MISS K. Oubre Jr. 26' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
147,PT01M33.00S,2024-02-10T00:32:10.5Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612737,23,32,2024-02-10T00:32:13Z,1470000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,
148,PT01M25.00S,2024-02-10T00:32:19.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,80.3712220762155,7.8431372549019605,1610612737,23,35,2024-02-10T00:32:24Z,1480000,False,-211.0,132.0,1,right,D. Hunter 24' 3PT  (5 PTS) (J. Johnson 5 AST),"[1629631, 1630552]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,24.87,Made,5.0,J. Johnson,1630552.0,5.0,,,,,,,,,,,,,,
150,PT01M13.00S,2024-02-10T00:32:30.6Z,1,REGULAR,3pt,Jump Shot,[],1631173,30.436925098554536,30.392156862745097,1610612755,23,35,2024-02-10T00:32:35Z,1500000,False,98.0,234.0,1,left,MISS T. Smith 25' pullup 3PT,[1631173],1610612755.0,PHI,pullup,,,Smith,T. Smith,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
151,PT01M09.00S,2024-02-10T00:32:34.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,23,35,2024-02-10T00:32:35Z,1510000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,150.0,5.0,5.0,0.0,,,,,,,,,,
152,PT00M59.60S,2024-02-10T00:32:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,93.9060446780552,50.245098039215684,1610612737,23,37,2024-02-10T00:32:49Z,1520000,False,1.0,5.0,1,right,B. Fernando Layup (2 PTS) (T. Young 4 AST),"[1628981, 1629027]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,0.49,Made,2.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
154,PT00M45.00S,2024-02-10T00:33:06.4Z,1,REGULAR,foul,offensive,['inpenalty'],1630194,,,1610612755,23,37,2024-02-10T00:33:12Z,1540000,False,,,0,,P. Reed offensive FOUL (2 PF),"[1630194, 1629726]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203054.0,,2.0,0.0,Mathews,1629726.0,,
156,PT00M45.00S,2024-02-10T00:33:06.4Z,1,REGULAR,turnover,offensive foul,[],1630194,,,1610612755,23,37,2024-02-10T00:33:06Z,1560000,False,,,0,,P. Reed offensive foul TURNOVER (1 TO),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203054.0,1.0,,,,,,
157,PT00M29.00S,2024-02-10T00:33:34.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630552,93.9060446780552,50.98039215686274,1610612737,23,37,2024-02-10T00:33:38Z,1570000,False,5.0,5.0,1,right,MISS J. Johnson driving finger roll Layup,[1630552],1610612737.0,ATL,driving finger roll,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.69,Missed,,,,,,,,,,,,,,,,,,
158,PT00M26.70S,2024-02-10T00:33:36.6Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612755,23,37,2024-02-10T00:33:38Z,1580000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,,
159,PT00M19.80S,2024-02-10T00:33:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.1268068331143235,52.94117647058824,1610612755,23,37,2024-02-10T00:33:49Z,1590000,False,-15.0,5.0,1,left,MISS B. Hield driving finger roll Layup,[1627741],1610612755.0,PHI,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
160,PT00M19.80S,2024-02-10T00:33:47.2Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,23,37,2024-02-10T00:33:47Z,1600000,False,,,0,,P. Reed REBOUND (Off:2 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,159.0,5.0,3.0,2.0,,,,,,,,,,
161,PT00M19.80S,2024-02-10T00:33:47.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,25,37,2024-02-10T00:33:47Z,1610000,False,0.0,0.0,1,left,P. Reed tip Layup (7 PTS),[1630194],1610612755.0,PHI,tip,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
162,PT00M19.80S,2024-02-10T00:33:48.4Z,1,REGULAR,foul,personal,['1freethrow'],1630552,,,1610612755,25,37,2024-02-10T00:33:54Z,1620000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Reed 1 FT),"[1630552, 1630194]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,1.0,0.0,Reed,1630194.0,,
164,PT00M19.80S,2024-02-10T00:34:10.8Z,1,REGULAR,substitution,out,[],1631173,,,1610612755,25,37,2024-02-10T00:34:14Z,1640000,False,,,0,,SUB out: T. Smith,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M19.80S,2024-02-10T00:34:10.8Z,1,REGULAR,substitution,in,[],1641741,,,1610612755,25,37,2024-02-10T00:34:14Z,1650000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M19.80S,2024-02-10T00:34:23.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630194,,,1610612755,26,37,2024-02-10T00:34:23Z,1660000,False,,,0,,P. Reed Free Throw 1 of 1 (8 PTS),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
167,PT00M02.90S,2024-02-10T00:34:45.6Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,26,37,2024-02-10T00:34:51Z,1670000,False,,,0,,T. Young lost ball out-of-bounds TURNOVER (1 TO),[1629027],1610612737.0,ATL,lost ball,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,203054.0,1.0,,,,,,
168,PT00M02.90S,2024-02-10T00:34:51.9Z,1,REGULAR,substitution,out,[],1630231,,,1610612755,26,37,2024-02-10T00:35:03Z,1680000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
