actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT05M33.00S,2024-02-06T00:26:49.1Z,1,REGULAR,substitution,out,[],1630178,,,1610612742,17,17,2024-02-06T00:26:56Z,910000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M33.00S,2024-02-06T00:26:49.1Z,1,REGULAR,substitution,out,[],1627863,,,1610612742,17,17,2024-02-06T00:26:56Z,920000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M33.00S,2024-02-06T00:26:49.1Z,1,REGULAR,substitution,in,[],202699,,,1610612742,17,17,2024-02-06T00:26:56Z,930000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M33.00S,2024-02-06T00:26:49.1Z,1,REGULAR,substitution,in,[],201976,,,1610612742,17,17,2024-02-06T00:26:56Z,940000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M24.00S,2024-02-06T00:27:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,87.59855453350855,4.166666666666666,1610612742,17,17,2024-02-06T00:27:18Z,950000,False,-229.0,64.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,23.8,Missed,,,,,,,,,,,,,,,
97,PT05M21.00S,2024-02-06T00:27:16.1Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,17,17,2024-02-06T00:27:18Z,960000,False,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,
98,PT05M06.00S,2024-02-06T00:27:31.3Z,1,REGULAR,turnover,bad pass,[],201976,,,1610612755,17,17,2024-02-06T00:27:35Z,970000,False,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1629029]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,1.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,
99,PT05M06.00S,2024-02-06T00:27:31.3Z,1,REGULAR,steal,,[],1629029,,,1610612742,17,17,2024-02-06T00:27:33Z,980000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
100,PT05M01.00S,2024-02-06T00:27:35.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629029,93.64323258869908,50.245098039215684,1610612742,17,19,2024-02-06T00:32:14Z,990000,False,1.0,7.0,1,right,L. Doncic running finger roll Layup (5 PTS),[1629029],1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,0.74,Made,5.0,,,,,,,,,,,,,,
102,PT04M43.00S,2024-02-06T00:27:57.2Z,1,REGULAR,substitution,out,[],1630182,,,1610612755,17,19,2024-02-06T00:28:04Z,1010000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M43.00S,2024-02-06T00:27:57.2Z,1,REGULAR,substitution,out,[],1627884,,,1610612755,17,19,2024-02-06T00:28:04Z,1020000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M43.00S,2024-02-06T00:27:57.2Z,1,REGULAR,substitution,in,[],202681,,,1610612755,17,19,2024-02-06T00:28:04Z,1030000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M43.00S,2024-02-06T00:27:57.2Z,1,REGULAR,substitution,in,[],1629684,,,1610612755,17,19,2024-02-06T00:28:04Z,1040000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M37.00S,2024-02-06T00:28:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.046649145860711,51.9607843137255,1610612755,17,19,2024-02-06T00:28:28Z,1050000,False,-10.0,14.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,1.68,Missed,,,,,,,,,,,,,,,
107,PT04M35.00S,2024-02-06T00:28:25.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,17,19,2024-02-06T00:28:28Z,1060000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,106.0,2.0,2.0,0.0,,,,,,,,,,
108,PT04M27.00S,2024-02-06T00:28:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.9862023653088,48.28431372549019,1610612742,17,19,2024-02-06T00:28:38Z,1070000,False,-9.0,13.0,1,right,MISS K. Irving driving reverse Layup - blocked,"[202681, 202699]",1610612742.0,DAL,driving reverse,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,Harris,202699.0
109,PT04M27.00S,2024-02-06T00:28:33.2Z,1,REGULAR,block,,[],202699,,,1610612742,17,19,2024-02-06T00:28:35Z,1080000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
110,PT04M25.00S,2024-02-06T00:28:35.2Z,1,REGULAR,rebound,defensive,[],202694,,,1610612755,17,19,2024-02-06T00:28:38Z,1090000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,
111,PT04M21.00S,2024-02-06T00:28:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,8.229303547963205,50.49019607843137,1610612755,19,19,2024-02-06T00:28:47Z,1100000,False,-2.0,25.0,1,left,K. Oubre Jr. running Layup (6 PTS),[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,2.5,Made,6.0,,,,,,,,,,,,,,
112,PT04M21.00S,2024-02-06T00:28:43.4Z,1,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612755,19,19,2024-02-06T00:29:15Z,1110000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1629029, 1626162]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2714.0,2.0,0.0,Oubre Jr.,1626162.0,,
114,PT04M21.00S,2024-02-06T00:29:17.4Z,1,REGULAR,substitution,out,[],1629029,,,1610612755,19,19,2024-02-06T00:29:22Z,1130000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M21.00S,2024-02-06T00:29:17.4Z,1,REGULAR,substitution,in,[],1630702,,,1610612755,19,19,2024-02-06T00:29:22Z,1140000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M21.00S,2024-02-06T00:29:37.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1626162,,,1610612755,19,19,2024-02-06T00:29:37Z,1150000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
117,PT04M19.00S,2024-02-06T00:29:39.9Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612755,19,19,2024-02-06T00:29:43Z,1160000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:0),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,116.0,2.0,0.0,2.0,,,,,,,,,,
119,PT04M13.00S,2024-02-06T00:29:45.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202694,33.459264126149804,46.07843137254902,1610612755,22,19,2024-02-06T00:29:50Z,1170000,False,20.0,262.0,1,left,M. Morris Sr. 26' 3PT  (3 PTS) (T. Harris 2 AST),"[202694, 202699]",1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,26.27,Made,3.0,,,,,T. Harris,202699.0,2.0,,,,,,,
121,PT03M48.00S,2024-02-06T00:30:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.38042049934296,47.30392156862745,1610612742,22,19,2024-02-06T00:30:14Z,1190000,False,-13.0,10.0,1,right,MISS K. Irving driving reverse Layup,[202681],1610612742.0,DAL,driving reverse,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,1.66,Missed,,,,,,,,,,,,,,,
122,PT03M46.00S,2024-02-06T00:30:12.3Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,22,19,2024-02-06T00:30:12Z,1200000,False,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,121.0,2.0,0.0,2.0,,,,,,,,,,
123,PT03M45.00S,2024-02-06T00:30:13.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630702,66.04796320630749,39.46078431372549,1610612742,22,22,2024-02-06T00:30:17Z,1210000,False,-53.0,267.0,1,right,J. Hardy 27' 3PT  (3 PTS) (D. Powell 1 AST),"[1630702, 203939]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,,27.18,Made,3.0,,,,,D. Powell,203939.0,1.0,,,,,,,
125,PT03M26.00S,2024-02-06T00:30:32.2Z,1,REGULAR,turnover,bad pass,[],202694,,,1610612755,22,22,2024-02-06T00:30:35Z,1230000,False,,,0,,M. Morris Sr. bad pass TURNOVER (1 TO),"[202694, 202681]",1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,1.0,Irving,202681.0,,,,,,,,,,,,,,,,,
126,PT03M26.00S,2024-02-06T00:30:32.2Z,1,REGULAR,steal,,[],202681,,,1610612742,22,22,2024-02-06T00:30:34Z,1240000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
127,PT03M19.00S,2024-02-06T00:30:38.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",203501,77.61169513797634,36.029411764705884,1610612742,22,22,2024-02-06T03:41:40Z,1250000,False,-70.0,158.0,1,right,MISS T. Hardaway Jr. 17' driving floating Shot,[203501],1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,,,,17.28,Missed,,,,,,,,,,,,,,,
128,PT03M16.00S,2024-02-06T00:30:41.8Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612755,22,22,2024-02-06T00:30:43Z,1260000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Left Center,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,
129,PT03M07.00S,2024-02-06T00:30:52.5Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612755,22,22,2024-02-06T00:31:22Z,1270000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Bamba 2 FT),"[1629684, 1628964]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627529.0,1.0,0.0,Bamba,1628964.0,,
131,PT03M07.00S,2024-02-06T00:31:30.7Z,1,REGULAR,freethrow,1 of 2,[],1628964,,,1610612755,23,22,2024-02-06T00:31:48Z,1290000,False,,,0,,M. Bamba Free Throw 1 of 2 (1 PTS),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
132,PT03M07.00S,2024-02-06T00:31:30.7Z,1,REGULAR,freethrow,2 of 2,[],1628964,,,1610612755,23,22,2024-02-06T00:31:48Z,1300000,False,,,0,,MISS M. Bamba Free Throw 2 of 2,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
133,PT03M05.00S,2024-02-06T00:31:32.7Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612742,23,22,2024-02-06T00:31:48Z,1310000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,
134,PT02M57.00S,2024-02-06T00:31:54.9Z,1,REGULAR,3pt,Jump Shot,[],1629684,68.15045992115637,19.11764705882353,1610612742,23,22,2024-02-06T00:32:01Z,1320000,False,-154.0,247.0,1,right,MISS G. Williams 29' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,29.12,Missed,,,,,,,,,,,,,,,
135,PT02M53.00S,2024-02-06T00:31:58.9Z,1,REGULAR,rebound,defensive,[],201976,,,1610612755,23,22,2024-02-06T00:32:01Z,1330000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,
136,PT02M49.00S,2024-02-06T00:32:03.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,6.915243101182654,97.54901960784314,1610612755,26,22,2024-02-06T00:32:09Z,1340000,False,-238.0,13.0,1,left,K. Oubre Jr. 3PT running (9 PTS) (T. Harris 3 AST),"[1626162, 202699]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,23.8,Made,9.0,,,,,T. Harris,202699.0,3.0,,,,,,,
138,PT02M35.00S,2024-02-06T00:32:18.3Z,1,REGULAR,3pt,Jump Shot,[],203501,93.11760840998686,3.9215686274509802,1610612742,26,22,2024-02-06T00:32:44Z,1360000,False,-230.0,12.0,1,right,MISS T. Hardaway Jr. 3PT - blocked,"[203501, 202694]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,,,,23.07,Missed,,,,,,,,,,,,,,Morris Sr.,202694.0
139,PT02M35.00S,2024-02-06T00:32:18.3Z,1,REGULAR,block,,[],202694,,,1610612742,26,22,2024-02-06T00:32:24Z,1370000,False,,,0,,M. Morris Sr. BLOCK (1 BLK),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
140,PT02M35.00S,2024-02-06T00:32:18.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,26,22,2024-02-06T00:32:44Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,138.0,,,,,,,,,,,,,
142,PT02M35.00S,2024-02-06T00:32:27.8Z,1,REGULAR,substitution,out,[],1628964,,,1610612742,26,22,2024-02-06T00:32:31Z,1400000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M35.00S,2024-02-06T00:32:27.8Z,1,REGULAR,substitution,in,[],1630194,,,1610612742,26,22,2024-02-06T00:32:31Z,1410000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M28.00S,2024-02-06T00:32:44.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630702,66.5735873850197,63.48039215686274,1610612742,26,22,2024-02-06T00:32:49Z,1420000,False,67.0,262.0,1,right,MISS J. Hardy 27' pullup 3PT,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,,27.02,Missed,,,,,,,,,,,,,,,
145,PT02M24.00S,2024-02-06T00:32:48.9Z,1,REGULAR,rebound,defensive,[],202694,,,1610612755,26,22,2024-02-06T00:32:49Z,1430000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,
146,PT02M13.00S,2024-02-06T00:32:59.5Z,1,REGULAR,2pt,Jump Shot,[],202694,24.917871222076215,32.59803921568628,1610612755,26,22,2024-02-06T00:39:35Z,1440000,False,87.0,182.0,1,left,MISS M. Morris Sr. 20' fadeaway Shot,[202694],1610612755.0,PHI,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,,,,20.15,Missed,,,,,,,,,,,,,,,
147,PT02M09.00S,2024-02-06T00:33:03.5Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,26,22,2024-02-06T00:33:05Z,1450000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,146.0,3.0,1.0,2.0,,,,,,,,,,
148,PT02M00.00S,2024-02-06T00:33:12.6Z,1,REGULAR,2pt,Jump Shot,[],1630702,74.06373193166885,65.44117647058823,1610612742,26,24,2024-02-06T00:33:16Z,1460000,False,77.0,191.0,1,right,J. Hardy 20' pullup Jump Shot (5 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Right Center,,,,20.63,Made,5.0,,,,,,,,,,,,,,
149,PT01M44.00S,2024-02-06T00:33:28.0Z,1,REGULAR,3pt,Jump Shot,[],201976,29.911300919842315,23.52941176470588,1610612755,26,24,2024-02-06T00:33:33Z,1470000,False,132.0,229.0,1,left,MISS P. Beverley 26' step back 3PT,[201976],1610612755.0,PHI,step back,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,26.43,Missed,,,,,,,,,,,,,,,
150,PT01M41.00S,2024-02-06T00:33:31.0Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,26,24,2024-02-06T00:33:33Z,1480000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,
151,PT01M30.00S,2024-02-06T00:33:41.9Z,1,REGULAR,turnover,lost ball,[],202681,,,1610612742,26,24,2024-02-06T00:33:46Z,1490000,False,,,0,,K. Irving lost ball TURNOVER (1 TO),"[202681, 1626162]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
152,PT01M30.00S,2024-02-06T00:33:41.9Z,1,REGULAR,steal,,[],1626162,,,1610612755,26,24,2024-02-06T00:33:44Z,1500000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
153,PT01M26.00S,2024-02-06T00:33:46.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,6.1268068331143235,48.28431372549019,1610612755,28,24,2024-02-06T00:33:51Z,1510000,False,9.0,5.0,1,left,T. Harris running Layup (4 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,1.0,Made,4.0,,,,,,,,,,,,,,
154,PT01M07.00S,2024-02-06T00:34:04.5Z,1,REGULAR,3pt,Jump Shot,[],203501,86.67871222076215,3.9215686274509802,1610612742,28,24,2024-02-06T00:34:08Z,1520000,False,-230.0,73.0,1,right,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,,,,24.16,Missed,,,,,,,,,,,,,,,
155,PT01M06.00S,2024-02-06T00:34:05.5Z,1,REGULAR,rebound,defensive,[],202694,,,1610612755,28,24,2024-02-06T00:34:08Z,1530000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:3),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,,,,,,,154.0,3.0,3.0,0.0,,,,,,,,,,
156,PT00M59.20S,2024-02-06T00:34:13.9Z,1,REGULAR,3pt,Jump Shot,[],1626162,31.225361366622867,28.431372549019606,1610612755,28,24,2024-02-06T00:34:20Z,1540000,False,108.0,241.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.4,Missed,,,,,,,,,,,,,,,
157,PT00M55.00S,2024-02-06T00:34:18.3Z,1,REGULAR,rebound,offensive,[],1630194,,,1610612755,28,24,2024-02-06T00:34:18Z,1550000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,
158,PT00M52.50S,2024-02-06T00:34:20.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,14.14257555847569,64.2156862745098,1610612755,28,24,2024-02-06T00:42:26Z,1560000,False,-71.0,80.0,1,left,MISS K. Oubre Jr. 10' floating Shot,[1626162],1610612755.0,PHI,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,10.73,Missed,,,,,,,,,,,,,,,
159,PT00M52.20S,2024-02-06T00:34:21.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,28,24,2024-02-06T00:42:26Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,158.0,,,,,,,,,,,,,
161,PT00M52.20S,2024-02-06T00:34:27.3Z,1,REGULAR,substitution,out,[],203939,,,1610612755,28,24,2024-02-06T00:34:34Z,1590000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M52.20S,2024-02-06T00:34:27.3Z,1,REGULAR,substitution,in,[],1628467,,,1610612755,28,24,2024-02-06T00:34:34Z,1600000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M46.70S,2024-02-06T00:34:48.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202694,24.917871222076215,37.254901960784316,1610612755,30,24,2024-02-06T00:34:53Z,1610000,False,64.0,182.0,1,left,M. Morris Sr. 19' Jump Shot (5 PTS),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Right Center,,,,19.25,Made,5.0,,,,,,,,,,,,,,
164,PT00M37.20S,2024-02-06T00:35:04.5Z,1,REGULAR,2pt,Jump Shot,[],203501,74.32654402102497,38.970588235294116,1610612742,30,24,2024-02-06T00:35:09Z,1620000,False,-55.0,189.0,1,right,MISS T. Hardaway Jr. 19' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,,,,19.67,Missed,,,,,,,,,,,,,,,
165,PT00M34.20S,2024-02-06T00:35:07.5Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,30,24,2024-02-06T00:35:09Z,1630000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,
166,PT00M27.50S,2024-02-06T00:35:14.1Z,1,REGULAR,3pt,Jump Shot,[],201976,10.200394218134035,2.450980392156863,1610612755,33,24,2024-02-06T00:35:18Z,1640000,False,238.0,43.0,1,left,P. Beverley 24' 3PT  (3 PTS) (T. Harris 4 AST),"[201976, 202699]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,24.16,Made,3.0,,,,,T. Harris,202699.0,4.0,,,,,,,
168,PT00M12.30S,2024-02-06T00:35:33.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612742,33,24,2024-02-06T00:35:38Z,1660000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Hardy 2 FT),"[202699, 1630702]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1627529.0,1.0,0.0,Hardy,1630702.0,,
170,PT00M12.30S,2024-02-06T00:35:59.8Z,1,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,33,25,2024-02-06T00:35:59Z,1680000,False,,,0,,J. Hardy Free Throw 1 of 2 (6 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
171,PT00M12.30S,2024-02-06T00:36:17.2Z,1,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,33,26,2024-02-06T00:36:17Z,1690000,False,,,0,,J. Hardy Free Throw 2 of 2 (7 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
172,PT00M00.60S,2024-02-06T00:36:32.3Z,1,REGULAR,2pt,Jump Shot,[],202694,26.363337713534822,59.31372549019608,1610612755,33,26,2024-02-06T00:36:38Z,1700000,False,-47.0,195.0,1,left,MISS M. Morris Sr. 20' pullup Shot,[202694],1610612755.0,PHI,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,,,,20.08,Missed,,,,,,,,,,,,,,,
