actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
172,PT10M22.00S,2024-02-23T00:38:20.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627741,5.469776609724048,46.568627450980394,1610612755,25,36,2024-02-23T00:39:46Z,1690000,False,17.0,-1.0,1,left,B. Hield running Layup (5 PTS),[1627741],1610612755.0,PHI,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,1.72,Made,5.0,,,,,,,,,,,,,,
173,PT09M58.00S,2024-02-23T00:38:46.1Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612752,25,36,2024-02-23T00:39:03Z,1700000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Sims 2 FT),"[202699, 1630579]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,2.0,0.0,Sims,1630579.0,,,,,,,,,
176,PT09M58.00S,2024-02-23T00:39:12.9Z,2,REGULAR,freethrow,1 of 2,[],1630579,,,1610612752,25,37,2024-02-23T00:39:12Z,1720000,False,,,0,,J. Sims Free Throw 1 of 2 (3 PTS),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
177,PT09M58.00S,2024-02-23T00:39:13.9Z,2,REGULAR,substitution,out,[],1630173,,,1610612752,25,37,2024-02-23T00:39:17Z,1730000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M58.00S,2024-02-23T00:39:13.9Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,25,37,2024-02-23T00:39:17Z,1740000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M58.00S,2024-02-23T00:39:32.1Z,2,REGULAR,freethrow,2 of 2,[],1630579,,,1610612752,25,38,2024-02-23T00:39:32Z,1750000,False,,,0,,J. Sims Free Throw 2 of 2 (4 PTS),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
180,PT09M35.00S,2024-02-23T00:39:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,8.360709592641262,40.19607843137255,1610612755,25,38,2024-02-23T00:40:44Z,1760000,False,49.0,26.0,1,left,MISS K. Lowry driving floating Shot,[200768],1610612755.0,PHI,driving floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,5.55,Missed,,,,,,,,,,,,,,,
181,PT09M30.00S,2024-02-23T00:40:01.2Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,25,38,2024-02-23T00:40:04Z,1770000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,180.0,2.0,1.0,1.0,,,,,
182,PT09M30.00S,2024-02-23T00:40:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630194,5.590000152587891,50.0,1610612755,27,38,2024-02-23T00:40:00Z,1780000,False,0.0,0.0,1,left,P. Reed putback Layup (2 PTS),[1630194],1610612755.0,PHI,putback,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
183,PT09M25.00S,2024-02-23T00:40:05.8Z,2,REGULAR,3pt,Jump Shot,[],202711,89.70105124835742,5.88235294117647,1610612752,27,41,2024-02-23T00:40:21Z,1790000,False,-221.0,44.0,1,right,B. Bogdanovic 3PT  (5 PTS) (J. Hart 2 AST),"[202711, 1628404]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,22.5,Made,5.0,,,,,,,,,,,,J. Hart,1628404.0,2.0
185,PT09M24.00S,2024-02-23T00:41:02.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,27,41,2024-02-23T00:41:02Z,1810000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M24.00S,2024-02-23T00:42:31.8Z,2,REGULAR,substitution,out,[],200768,,,1610612755,27,41,2024-02-23T00:42:40Z,1820000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M24.00S,2024-02-23T00:42:31.8Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,27,41,2024-02-23T00:42:40Z,1830000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M05.00S,2024-02-23T00:43:31.9Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612755,27,41,2024-02-23T00:43:41Z,1850000,False,,,0,,J. Sims shooting personal FOUL (2 PF) (Maxey 2 FT),"[1630579, 1630178]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,
191,PT09M05.00S,2024-02-23T00:44:00.2Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,28,41,2024-02-23T00:44:00Z,1870000,False,,,0,,T. Maxey Free Throw 1 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
192,PT09M05.00S,2024-02-23T00:44:18.2Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,29,41,2024-02-23T00:44:18Z,1880000,False,,,0,,T. Maxey Free Throw 2 of 2 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
193,PT08M48.00S,2024-02-23T00:44:36.3Z,2,REGULAR,3pt,Jump Shot,[],202692,70.64717477003943,80.63725490196079,1610612752,29,41,2024-02-23T00:44:41Z,1890000,False,153.0,223.0,1,right,MISS A. Burks 27' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,27.09,Missed,,,,,,,,,,,,,,,
194,PT08M45.00S,2024-02-23T00:44:39.3Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,29,41,2024-02-23T00:44:41Z,1900000,False,,,0,,J. Sims REBOUND (Off:4 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,193.0,6.0,2.0,4.0,,,,,
195,PT08M36.00S,2024-02-23T00:44:49.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628404,84.57621550591328,40.19607843137255,1610612752,29,43,2024-02-23T00:44:56Z,1910000,False,-49.0,92.0,1,right,J. Hart 10' turnaround fadeaway Jump Shot (11 PTS),[1628404],1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,10.47,Made,11.0,,,,,,,,,,,,,,
196,PT08M19.00S,2024-02-23T00:45:06.4Z,2,REGULAR,3pt,Jump Shot,[],202699,32.276609724047304,26.96078431372549,1610612755,32,43,2024-02-23T00:45:12Z,1920000,False,115.0,251.0,1,left,T. Harris 27' 3PT pullup (5 PTS) (B. Hield 1 AST),"[202699, 1627741]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,27.61,Made,5.0,,,,,,,,,,,,B. Hield,1627741.0,1.0
198,PT07M54.00S,2024-02-23T00:45:31.6Z,2,REGULAR,2pt,Jump Shot,[],202711,92.9862023653088,65.93137254901961,1610612752,32,45,2024-02-23T00:45:57Z,1940000,False,80.0,13.0,1,right,B. Bogdanovic 8' turnaround fadeaway Jump Shot (7 PTS),[202711],1610612752.0,NYK,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,8.08,Made,7.0,,,,,,,,,,,,,,
199,PT07M38.00S,2024-02-23T00:45:46.0Z,2,REGULAR,3pt,Jump Shot,[],1626162,33.459264126149804,49.754901960784316,1610612755,32,45,2024-02-23T00:46:10Z,1950000,False,1.0,262.0,1,left,MISS K. Oubre Jr. 26' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,26.2,Missed,,,,,,,,,,,,,,,
200,PT07M33.00S,2024-02-23T00:45:51.0Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,32,45,2024-02-23T00:45:53Z,1960000,False,,,0,,J. Sims REBOUND (Off:4 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,199.0,7.0,3.0,4.0,,,,,
201,PT07M24.00S,2024-02-23T00:46:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,92.32917214191852,49.50980392156863,1610612752,32,45,2024-02-23T00:46:35Z,1970000,False,-2.0,20.0,1,right,MISS A. Burks driving finger roll Layup,[202692],1610612752.0,NYK,driving finger roll,,,Burks,A. Burks,,,,,Restricted Area,0-8 Center,,,,1.98,Missed,,,,,,,,,,,,,,,
202,PT07M23.00S,2024-02-23T00:46:02.2Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,32,45,2024-02-23T00:46:35Z,1980000,False,,,0,,P. Reed REBOUND (Off:1 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201.0,3.0,2.0,1.0,,,,,
203,PT07M19.00S,2024-02-23T00:46:06.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,6.521024967148489,48.77450980392157,1610612755,34,45,2024-02-23T00:46:19Z,1990000,False,6.0,9.0,1,left,T. Maxey running finger roll Layup (12 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,1.07,Made,12.0,,,,,,,,,,,,,,
204,PT07M11.00S,2024-02-23T00:46:22.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,34,45,2024-02-23T00:46:22Z,2000000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M11.00S,2024-02-23T00:48:49.1Z,2,REGULAR,substitution,out,[],1626162,,,1610612752,34,45,2024-02-23T00:49:07Z,2010000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M11.00S,2024-02-23T00:48:49.1Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,34,45,2024-02-23T00:49:07Z,2020000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M11.00S,2024-02-23T00:48:49.1Z,2,REGULAR,substitution,out,[],202692,,,1610612752,34,45,2024-02-23T00:49:07Z,2030000,False,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M11.00S,2024-02-23T00:48:49.1Z,2,REGULAR,substitution,in,[],201587,,,1610612752,34,45,2024-02-23T00:49:07Z,2040000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M11.00S,2024-02-23T00:48:49.1Z,2,REGULAR,substitution,in,[],1628978,,,1610612752,34,45,2024-02-23T00:49:07Z,2050000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M11.00S,2024-02-23T00:48:49.1Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,34,45,2024-02-23T00:49:07Z,2060000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M00.00S,2024-02-23T00:49:31.2Z,2,REGULAR,3pt,Jump Shot,[],202711,94.56307490144546,98.52941176470588,1610612752,34,48,2024-02-23T00:49:35Z,2070000,False,243.0,-1.0,1,right,B. Bogdanovic 24' 3PT  (10 PTS) (J. Brunson 5 AST),"[202711, 1628973]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,24.26,Made,10.0,,,,,,,,,,,,J. Brunson,1628973.0,5.0
213,PT06M40.00S,2024-02-23T00:49:50.7Z,2,REGULAR,2pt,Jump Shot,[],202699,21.632720105124836,33.82352941176471,1610612755,34,48,2024-02-23T00:49:58Z,2090000,False,81.0,151.0,1,left,MISS T. Harris 17' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,,,,17.11,Missed,,,,,,,,,,,,,,,
214,PT06M38.00S,2024-02-23T00:49:52.7Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,34,48,2024-02-23T00:49:58Z,2100000,False,,,0,,J. Sims REBOUND (Off:4 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,213.0,8.0,4.0,4.0,,,,,
215,PT06M38.00S,2024-02-23T00:50:00.8Z,2,REGULAR,foul,personal,[],201587,,,1610612752,34,48,2024-02-23T00:50:09Z,2110000,False,,,0,,N. Batum personal FOUL (2 PF),"[201587, 202711]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,203593.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,,,
217,PT06M25.00S,2024-02-23T00:50:32.5Z,2,REGULAR,foul,personal,[],201587,,,1610612752,34,48,2024-02-23T00:50:39Z,2130000,False,,,0,,N. Batum personal FOUL (3 PF),"[201587, 1628973]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Left,,,,,,,203593.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,
219,PT06M24.00S,2024-02-23T00:50:56.3Z,2,REGULAR,foul,personal,[],1630194,,,1610612752,34,48,2024-02-23T00:51:08Z,2150000,False,,,0,,P. Reed personal FOUL (1 PF),"[1630194, 1630579]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,203593.0,1.0,0.0,Sims,1630579.0,,,,,,,,,
222,PT06M14.00S,2024-02-23T00:51:40.9Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,34,48,2024-02-23T00:51:46Z,2180000,False,,,0,,J. Brunson bad pass TURNOVER (4 TO),"[1628973, 1627741]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,4.0,Hield,1627741.0,,,,,,,,,,,,,,,,,
223,PT06M14.00S,2024-02-23T00:51:40.9Z,2,REGULAR,steal,,[],1627741,,,1610612755,34,48,2024-02-23T00:51:43Z,2190000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
224,PT06M06.00S,2024-02-23T00:51:48.6Z,2,REGULAR,turnover,bad pass,[],1627741,,,1610612755,34,48,2024-02-23T00:51:53Z,2200000,False,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 202711]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,2.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,,,
225,PT06M06.00S,2024-02-23T00:51:48.6Z,2,REGULAR,steal,,[],202711,,,1610612752,34,48,2024-02-23T00:51:51Z,2210000,False,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT05M56.00S,2024-02-23T00:51:58.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,89.96386333771353,40.68627450980392,1610612752,34,50,2024-02-23T00:52:04Z,2220000,False,-47.0,42.0,1,right,J. Brunson 6' driving floating bank Jump Shot (7 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.26,Made,7.0,,,,,,,,,,,,,,
227,PT05M42.00S,2024-02-23T00:52:11.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,28.07161629434954,18.627450980392158,1610612755,34,50,2024-02-23T00:52:33Z,2230000,False,157.0,211.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,26.33,Missed,,,,,,,,,,,,,,,
228,PT05M39.00S,2024-02-23T00:52:14.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,34,50,2024-02-23T00:58:27Z,2240000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,227.0,5.0,4.0,1.0,,,,,
268,PT05M38.00S,2024-02-23T00:52:18.4Z,2,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,34,50,2024-02-23T00:57:52Z,2245000,False,,,0,,J. Hart bad pass out-of-bounds TURNOVER (1 TO),[1628404],1610612752.0,NYK,bad pass,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left,1.0,,,,,,2003.0,,,,,,,,,,,,,
229,PT05M38.00S,2024-02-23T00:52:25.0Z,2,REGULAR,substitution,out,[],1630579,,,1610612755,34,50,2024-02-23T00:57:36Z,2250000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M38.00S,2024-02-23T00:52:25.0Z,2,REGULAR,substitution,in,[],1630173,,,1610612755,34,50,2024-02-23T00:57:36Z,2260000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M27.00S,2024-02-23T00:52:52.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,13.87976346911958,43.38235294117647,1610612755,36,50,2024-02-23T00:57:36Z,2270000,False,33.0,78.0,1,left,T. Maxey 8' driving floating Jump Shot (14 PTS) (N. Batum 1 AST),"[1630178, 201587]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,8.47,Made,14.0,,,,,,,,,,,,N. Batum,201587.0,1.0
233,PT05M02.00S,2024-02-23T00:53:18.5Z,2,REGULAR,3pt,Jump Shot,[],1628404,71.69842312746385,16.911764705882355,1610612752,36,50,2024-02-23T00:53:48Z,2290000,False,-165.0,214.0,1,right,MISS J. Hart 27' step back 3PT,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,27.01,Missed,,,,,,,,,,,,,,,
234,PT04M58.00S,2024-02-23T00:53:22.5Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612752,36,50,2024-02-23T00:53:24Z,2300000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,233.0,7.0,5.0,2.0,,,,,
235,PT04M57.00S,2024-02-23T00:53:23.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,91.5407358738502,48.77450980392157,1610612752,36,52,2024-02-23T00:53:31Z,2310000,False,-6.0,27.0,1,right,P. Achiuwa driving finger roll Layup (9 PTS),[1630173],1610612752.0,NYK,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,2.77,Made,9.0,,,,,,,,,,,,,,
236,PT04M46.00S,2024-02-23T00:53:34.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,20.71287779237845,94.36274509803921,1610612755,36,52,2024-02-23T00:54:06Z,2320000,False,-222.0,142.0,1,left,MISS B. Hield 26' step back 3PT,[1627741],1610612755.0,PHI,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,26.35,Missed,,,,,,,,,,,,,,,
237,PT04M42.00S,2024-02-23T00:53:38.3Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,36,52,2024-02-23T00:53:39Z,2330000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,236.0,6.0,5.0,1.0,,,,,
238,PT04M37.00S,2024-02-23T00:53:43.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,88.91261498028909,5.392156862745098,1610612752,36,52,2024-02-23T00:54:24Z,2340000,False,-223.0,52.0,1,right,MISS J. Brunson running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,22.89,Missed,,,,,,,,,,,,,,,
239,PT04M33.00S,2024-02-23T00:53:47.1Z,2,REGULAR,rebound,defensive,[],201587,,,1610612755,36,52,2024-02-23T00:53:50Z,2350000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,238.0,2.0,2.0,0.0,,,,,
240,PT04M27.00S,2024-02-23T00:53:53.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,31.61957950065703,74.75490196078431,1610612755,39,52,2024-02-23T00:54:13Z,2360000,False,-124.0,245.0,1,left,T. Maxey 27' 3PT running (17 PTS) (B. Hield 2 AST),"[1630178, 1627741]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,27.42,Made,17.0,,,,,,,,,,,,B. Hield,1627741.0,2.0
242,PT04M06.00S,2024-02-23T00:54:14.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,94.30026281208936,49.26470588235294,1610612752,39,54,2024-02-23T00:54:19Z,2380000,False,-4.0,1.0,1,right,P. Achiuwa cutting DUNK (11 PTS) (J. Brunson 6 AST),"[1630173, 1628973]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,0.39,Made,11.0,,,,,,,,,,,,J. Brunson,1628973.0,6.0
244,PT03M53.00S,2024-02-23T00:54:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.258212877792378,46.07843137254902,1610612755,39,54,2024-02-23T00:54:35Z,2400000,False,20.0,6.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.06,Missed,,,,,,,,,,,,,,,
245,PT03M52.00S,2024-02-23T00:54:29.3Z,2,REGULAR,rebound,defensive,[],202711,,,1610612752,39,54,2024-02-23T00:54:35Z,2410000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,244.0,1.0,1.0,0.0,,,,,
246,PT03M52.00S,2024-02-23T00:54:33.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612752,39,54,2024-02-23T00:54:39Z,2420000,False,,,0,,N. Batum personal FOUL (4 PF) (Bogdanovic 2 FT),"[201587, 202711]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,4.0,0.0,Bogdanovic,202711.0,,,,,,,,,
248,PT03M52.00S,2024-02-23T00:55:17.7Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612752,39,54,2024-02-23T00:55:44Z,2440000,False,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
249,PT03M52.00S,2024-02-23T00:55:17.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,39,54,2024-02-23T00:55:44Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,248.0,,,,,,,,
250,PT03M52.00S,2024-02-23T00:55:18.7Z,2,REGULAR,substitution,out,[],202699,,,1610612752,39,54,2024-02-23T00:55:26Z,2460000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M52.00S,2024-02-23T00:55:18.7Z,2,REGULAR,substitution,out,[],1627741,,,1610612752,39,54,2024-02-23T00:55:26Z,2470000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M52.00S,2024-02-23T00:55:18.7Z,2,REGULAR,substitution,out,[],201587,,,1610612752,39,54,2024-02-23T00:55:26Z,2480000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M52.00S,2024-02-23T00:55:18.7Z,2,REGULAR,substitution,in,[],1626166,,,1610612752,39,54,2024-02-23T00:55:26Z,2490000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M52.00S,2024-02-23T00:55:18.7Z,2,REGULAR,substitution,in,[],1626162,,,1610612752,39,54,2024-02-23T00:55:26Z,2500000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M52.00S,2024-02-23T00:55:18.7Z,2,REGULAR,substitution,in,[],1630231,,,1610612752,39,54,2024-02-23T00:55:26Z,2510000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
