actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
83,PT04M45.00S,2025-10-30T01:23:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.863994743758213,49.01960784313725,1610612743,18,14,2025-10-30T01:23:29Z,830000,False,5.0,3.0,1,left,N. Jokić cutting finger roll Layup (9 PTS) (C. Braun 2 AST),"[203999, 1631128]",1610612743.0,DEN,cutting finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.55,Made,9.0,,,,,,,,,,C. Braun,1631128.0,2.0,,,,,
85,PT04M27.00S,2025-10-30T01:23:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,90.88370565045992,98.2843137254902,1610612740,18,17,2025-10-30T01:23:56Z,850000,False,241.0,33.0,1,right,S. Bey 24' 3PT  (3 PTS) (J. Fears 3 AST),"[1630180, 1642847]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,24.37,Made,3.0,,,,,,,,,,J. Fears,1642847.0,3.0,,,,,
87,PT04M11.00S,2025-10-30T01:23:58.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,5.863994743758213,52.450980392156865,1610612743,20,17,2025-10-30T01:24:04Z,870000,False,-12.0,3.0,1,left,C. Braun cutting DUNK (6 PTS) (N. Jokić 3 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.26,Made,6.0,,,,,,,,,,N. Jokić,203999.0,3.0,,,,,
89,PT04M01.00S,2025-10-30T01:24:07.4Z,1,REGULAR,2pt,Jump Shot,[],1642847,90.09526938239159,80.3921568627451,1610612740,20,19,2025-10-30T01:24:19Z,890000,False,152.0,41.0,1,right,J. Fears 15' fadeaway Jump Shot (2 PTS),[1642847],1610612740.0,NOP,fadeaway,,,Fears,J. Fears,,,,,Mid-Range,8-16 Right,15.73,Made,2.0,,,,,,,,,,,,,,,,,
90,PT03M45.00S,2025-10-30T01:24:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.1268068331143235,48.529411764705884,1610612743,22,19,2025-10-30T01:24:28Z,900000,False,7.0,5.0,1,left,C. Braun cutting Layup (8 PTS) (N. Jokić 4 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.9,Made,8.0,,,,,,,,,,N. Jokić,203999.0,4.0,,,,,
96,PT03M33.00S,2025-10-30T01:24:35.6Z,1,REGULAR,3pt,Jump Shot,[],1630180,66.44218134034165,65.19607843137256,1610612740,22,19,2025-10-30T01:24:51Z,920000,False,76.0,263.0,1,right,MISS S. Bey 27' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,27.37,Missed,,,,,,,,,,,,,,,,,,
97,PT03M25.00S,2025-10-30T01:24:45.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,22,19,2025-10-30T01:24:45Z,930000,False,,,0,,N. Jokić REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,96.0,4.0,4.0,0.0,,,,,,,,,,,,,
98,PT03M25.00S,2025-10-30T01:24:47.3Z,1,REGULAR,foul,personal,[],1629673,,,1610612743,22,19,2025-10-30T01:25:02Z,940000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 203999]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,202053.0,1.0,0.0,Jokić,203999.0,,,,,,,,
100,PT03M25.00S,2025-10-30T01:25:01.1Z,1,REGULAR,substitution,out,[],1629661,,,1610612743,22,19,2025-10-30T01:25:21Z,960000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M25.00S,2025-10-30T01:25:01.1Z,1,REGULAR,substitution,out,[],1642847,,,1610612743,22,19,2025-10-30T01:25:21Z,970000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M25.00S,2025-10-30T01:25:01.1Z,1,REGULAR,substitution,out,[],1630529,,,1610612743,22,19,2025-10-30T01:25:21Z,980000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M25.00S,2025-10-30T01:25:01.1Z,1,REGULAR,substitution,in,[],203932,,,1610612743,22,19,2025-10-30T01:25:21Z,990000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M25.00S,2025-10-30T01:25:01.1Z,1,REGULAR,substitution,in,[],1630631,,,1610612743,22,19,2025-10-30T01:25:21Z,1000000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M25.00S,2025-10-30T01:25:01.1Z,1,REGULAR,substitution,in,[],1629627,,,1610612743,22,19,2025-10-30T01:25:21Z,1010000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M22.00S,2025-10-30T01:25:24.1Z,1,REGULAR,foul,personal,[],1630631,,,1610612743,22,19,2025-10-30T01:25:30Z,1020000,False,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1631128]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,1641518.0,1.0,0.0,Braun,1631128.0,,,,,,,,
108,PT03M10.00S,2025-10-30T01:25:46.3Z,1,REGULAR,2pt,Jump Shot,[],1631128,20.581471747700395,21.568627450980394,1610612743,22,19,2025-10-30T01:25:52Z,1040000,False,142.0,141.0,1,left,MISS C. Braun 20' step back Shot,[1631128],1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,20.03,Missed,,,,,,,,,,,,,,,,,,
109,PT03M05.00S,2025-10-30T01:25:51.3Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,22,19,2025-10-30T01:25:52Z,1050000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Right Center,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,
110,PT02M59.00S,2025-10-30T01:25:56.8Z,1,REGULAR,2pt,Jump Shot,[],1629673,93.11760840998686,70.09803921568627,1610612740,22,19,2025-10-30T01:26:03Z,1060000,False,100.0,12.0,1,right,MISS J. Poole 10' driving floating Shot - blocked,"[1629673, 1631212]",1610612740.0,NOP,driving floating,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,10.12,Missed,,,,,,,,,,,,,,,,,Watson,1631212.0
111,PT02M59.00S,2025-10-30T01:25:56.8Z,1,REGULAR,block,,[],1631212,,,1610612740,22,19,2025-10-30T01:25:59Z,1070000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
112,PT02M56.00S,2025-10-30T01:25:59.8Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612740,22,19,2025-10-30T01:25:59Z,1080000,False,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,110.0,1.0,0.0,1.0,,,,,,,,,,,,,
113,PT02M54.00S,2025-10-30T01:26:00.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,94.34954007884363,2.9641544117647056,1610612740,22,19,2025-10-30T01:27:36Z,1090000,False,-235.0,1.0,1,right,MISS S. Bey 3PT - blocked,"[1630180, 1631212]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,Watson,1631212.0
114,PT02M54.00S,2025-10-30T01:26:00.9Z,1,REGULAR,block,,[],1631212,,,1610612740,22,19,2025-10-30T01:32:23Z,1100000,False,,,0,,P. Watson BLOCK (2 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
115,PT02M54.00S,2025-10-30T01:26:00.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,22,19,2025-10-30T01:27:51Z,1110000,False,,,0,,N. Jokić REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,113.0,5.0,5.0,0.0,,,,,,,,,,,,,
116,PT02M46.00S,2025-10-30T01:26:10.0Z,1,REGULAR,3pt,Jump Shot,[],203501,15.850854139290407,4.901960784313726,1610612743,25,19,2025-10-30T01:26:16Z,1120000,False,225.0,96.0,1,left,T. Hardaway Jr. 24' 3PT  (3 PTS) (C. Braun 3 AST),"[203501, 1631128]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,24.53,Made,3.0,,,,,,,,,,C. Braun,1631128.0,3.0,,,,,
118,PT02M33.00S,2025-10-30T01:26:24.0Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612740,25,19,2025-10-30T01:26:33Z,1140000,False,,,0,,J. Poole lost ball out-of-bounds TURNOVER (1 TO),[1629673],1610612740.0,NOP,lost ball,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,202053.0,,,,,,,,1.0,,,,
119,PT02M33.00S,2025-10-30T01:26:36.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,25,19,2025-10-30T01:26:36Z,1150000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M33.00S,2025-10-30T01:28:55.7Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,25,19,2025-10-30T01:29:07Z,1160000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M33.00S,2025-10-30T01:28:55.7Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,25,19,2025-10-30T01:29:07Z,1170000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M22.00S,2025-10-30T01:29:30.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,5.206964520367937,51.470588235294116,1610612743,27,19,2025-10-30T01:29:36Z,1180000,False,-7.0,-4.0,1,left,A. Gordon cutting DUNK (2 PTS) (T. Hardaway Jr. 1 AST),"[203932, 203501]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,,,,,,,,,,T. Hardaway Jr.,203501.0,1.0,,,,,
124,PT02M06.00S,2025-10-30T01:29:45.7Z,1,REGULAR,3pt,Jump Shot,[],1629673,89.70105124835742,94.85294117647058,1610612740,27,19,2025-10-30T01:29:50Z,1200000,False,224.0,44.0,1,right,MISS J. Poole 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,22.86,Missed,,,,,,,,,,,,,,,,,,
125,PT02M04.00S,2025-10-30T01:29:47.7Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,27,19,2025-10-30T01:29:50Z,1210000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,124.0,2.0,2.0,0.0,,,,,,,,,,,,,
126,PT01M41.00S,2025-10-30T01:30:11.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,11.251642575558476,46.81372549019608,1610612743,27,19,2025-10-30T01:30:16Z,1220000,False,16.0,53.0,1,left,MISS N. Jokić turnaround Hook - blocked,"[203999, 1642274]",1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,Missi,1642274.0
127,PT01M41.00S,2025-10-30T01:30:11.1Z,1,REGULAR,block,,[],1642274,,,1610612743,27,19,2025-10-30T01:30:13Z,1230000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT01M38.00S,2025-10-30T01:30:14.1Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612743,27,19,2025-10-30T01:30:16Z,1240000,False,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,
129,PT01M37.00S,2025-10-30T01:30:14.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628971,22.026938239159,10.784313725490197,1610612743,27,19,2025-10-30T01:30:19Z,1250000,False,196.0,155.0,1,left,MISS B. Brown 24' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
130,PT01M37.00S,2025-10-30T01:30:14.5Z,1,REGULAR,rebound,defensive,[],1630631,,,1610612740,27,19,2025-10-30T01:30:19Z,1260000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,
131,PT01M34.00S,2025-10-30T01:30:19.8Z,1,REGULAR,foul,personal,[],203501,,,1610612740,27,19,2025-10-30T01:33:09Z,1270000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1642274]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202053.0,1.0,0.0,Missi,1642274.0,,,,,,,,
133,PT01M27.00S,2025-10-30T01:30:46.5Z,1,REGULAR,3pt,Jump Shot,[],1630180,93.03547963206307,3.4543504901960786,1610612740,27,19,2025-10-30T01:30:54Z,1290000,False,-233.0,13.0,1,right,MISS S. Bey 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
134,PT01M24.00S,2025-10-30T01:30:49.5Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,27,19,2025-10-30T01:30:54Z,1300000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,,133.0,3.0,3.0,0.0,,,,,,,,,,,,,
135,PT01M20.00S,2025-10-30T01:30:56.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612743,27,19,2025-10-30T01:31:07Z,1310000,False,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Gordon 2 FT),"[1629627, 203932]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,1.0,0.0,Gordon,203932.0,,,,,,,,
137,PT01M20.00S,2025-10-30T01:31:17.3Z,1,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,28,19,2025-10-30T01:31:17Z,1330000,False,,,0,,A. Gordon Free Throw 1 of 2 (3 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
138,PT01M20.00S,2025-10-30T01:31:32.7Z,1,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,29,19,2025-10-30T01:31:32Z,1340000,False,,,0,,A. Gordon Free Throw 2 of 2 (4 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
139,PT01M09.00S,2025-10-30T01:31:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.67214191852825,50.245098039215684,1610612740,29,19,2025-10-30T01:31:50Z,1350000,False,1.0,26.0,1,right,MISS Z. Williamson driving finger roll Layup,[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
140,PT01M08.00S,2025-10-30T01:31:44.3Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,29,19,2025-10-30T01:31:50Z,1360000,False,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,139.0,4.0,4.0,0.0,,,,,,,,,,,,,
141,PT01M06.00S,2025-10-30T01:31:46.3Z,1,REGULAR,turnover,bad pass,[],203932,,,1610612743,29,19,2025-10-30T01:31:53Z,1370000,False,,,0,,A. Gordon bad pass TURNOVER (2 TO),"[203932, 1630180]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Bey,1630180.0,,
142,PT01M06.00S,2025-10-30T01:31:46.3Z,1,REGULAR,steal,,[],1630180,,,1610612740,29,19,2025-10-30T01:31:48Z,1380000,False,,,0,,S. Bey STEAL (2 STL),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
143,PT01M03.00S,2025-10-30T01:31:49.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,77.21747700394218,10.294117647058822,1610612740,29,22,2025-10-30T01:31:56Z,1390000,False,-199.0,162.0,1,right,S. Bey 25' 3PT  (6 PTS) (J. Poole 1 AST),"[1630180, 1629673]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.6,Made,6.0,,,,,,,,,,J. Poole,1629673.0,1.0,,,,,
145,PT00M49.60S,2025-10-30T01:32:05.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,11.383048620236531,46.32352941176471,1610612743,31,22,2025-10-30T01:35:18Z,1410000,False,18.0,55.0,1,left,P. Watson driving floating Jump Shot (2 PTS) (N. Jokić 5 AST),"[1631212, 203999]",1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,2.0,,,,,,,,,,N. Jokić,203999.0,5.0,,,,,
147,PT00M49.60S,2025-10-30T01:32:08.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629673,,,1610612743,31,22,2025-10-30T01:32:18Z,1430000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Watson 1 FT),"[1629673, 1631212]",1610612740.0,NOP,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1146.0,2.0,0.0,Watson,1631212.0,,,,,,,,
149,PT00M49.60S,2025-10-30T01:32:34.5Z,1,REGULAR,freethrow,1 of 1,[],1631212,,,1610612743,32,22,2025-10-30T01:32:34Z,1450000,False,,,0,,P. Watson Free Throw 1 of 1 (3 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
150,PT00M30.50S,2025-10-30T01:32:56.7Z,1,REGULAR,3pt,Jump Shot,[],1630631,96.13994743758212,97.30392156862744,1610612740,32,25,2025-10-30T01:33:04Z,1460000,False,237.0,-16.0,1,right,J. Alvarado 3PT  (3 PTS) (Z. Williamson 1 AST),"[1630631, 1629627]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,23.71,Made,3.0,,,,,,,,,,Z. Williamson,1629627.0,1.0,,,,,
153,PT00M07.60S,2025-10-30T01:33:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.521024967148489,49.01960784313725,1610612743,34,25,2025-10-30T01:33:44Z,1490000,False,5.0,9.0,1,left,N. Jokić cutting finger roll Layup (11 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,cutting finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.01,Made,11.0,,,,,,,,,,A. Gordon,203932.0,2.0,,,,,
156,PT00M00.00S,2025-10-30T01:33:56.1Z,1,REGULAR,period,end,[],0,,,1610612740,34,25,2025-10-30T01:34:13Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-10-30T01:36:17.5Z,2,REGULAR,substitution,out,['startperiod'],1631212,,,1610612740,34,25,2025-10-30T01:36:30Z,1530000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-10-30T01:36:17.5Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612740,34,25,2025-10-30T01:36:30Z,1540000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-10-30T01:36:17.5Z,2,REGULAR,substitution,out,['startperiod'],1642274,,,1610612740,34,25,2025-10-30T01:36:30Z,1550000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-10-30T01:36:17.5Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612740,34,25,2025-10-30T01:36:30Z,1560000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-10-30T01:36:17.5Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,34,25,2025-10-30T01:36:30Z,1570000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-10-30T01:36:17.5Z,2,REGULAR,substitution,in,['startperiod'],1627750,,,1610612740,34,25,2025-10-30T01:36:30Z,1580000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-10-30T01:36:17.5Z,2,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,34,25,2025-10-30T01:36:30Z,1590000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-10-30T01:36:17.5Z,2,REGULAR,substitution,in,['startperiod'],201599,,,1610612740,34,25,2025-10-30T01:36:30Z,1600000,False,,,0,,SUB in: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-10-30T01:36:31.7Z,2,REGULAR,period,start,[],0,,,1610612740,34,25,2025-10-30T01:36:31Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M49.00S,2025-10-30T01:36:42.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,79.71419185282524,9.068627450980392,1610612740,34,25,2025-10-30T01:36:54Z,1620000,False,-205.0,138.0,1,right,MISS J. Poole 24' 3PT,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2025-10-30T01:36:46.6Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,34,25,2025-10-30T01:36:54Z,1630000,False,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,166.0,5.0,5.0,0.0,,,,,,,,,,,,,
168,PT11M40.00S,2025-10-30T01:36:55.2Z,2,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612743,34,25,2025-10-30T01:37:03Z,1640000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630530, 203932]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,1641518.0,1.0,0.0,Gordon,203932.0,,,,,,,,
170,PT11M40.00S,2025-10-30T01:37:16.6Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,35,25,2025-10-30T01:37:16Z,1660000,False,,,0,,A. Gordon Free Throw 1 of 2 (5 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
171,PT11M40.00S,2025-10-30T01:37:33.4Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,36,25,2025-10-30T01:37:33Z,1670000,False,,,0,,A. Gordon Free Throw 2 of 2 (6 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
172,PT11M29.00S,2025-10-30T01:37:46.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,91.27792378449409,49.01960784313725,1610612740,36,25,2025-10-30T01:37:52Z,1680000,False,-5.0,29.0,1,right,MISS Z. Williamson turnaround Hook,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
173,PT11M27.00S,2025-10-30T01:37:48.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,36,25,2025-10-30T01:37:52Z,1690000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,
175,PT11M23.00S,2025-10-30T01:37:52.3Z,2,REGULAR,turnover,bad pass,[],202685,,,1610612743,36,25,2025-10-30T01:37:57Z,1710000,False,,,0,,J. Valančiūnas bad pass TURNOVER (1 TO),"[202685, 1629627]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Williamson,1629627.0,,
