actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
96,PT04M34.00S,2026-03-22T21:26:18.8Z,1,REGULAR,3pt,Jump Shot,[],1630166,33.196452036793694,49.26470588235294,1610612757,33,31,2026-03-22T21:26:25Z,900000,False,4.0,260.0,1,left,MISS D. Avdija 25' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
97,PT04M30.00S,2026-03-22T21:26:22.8Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,33,31,2026-03-22T21:26:25Z,910000,False,,,0,,D. Clingan REBOUND (Off:1 Def:0),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,96.0,1.0,0.0,1.0,,,,,,,,,,,,,
98,PT04M29.00S,2026-03-22T21:26:23.6Z,1,REGULAR,turnover,bad pass,[],1642270,,,1610612757,33,31,2026-03-22T21:26:27Z,920000,False,,,0,,D. Clingan bad pass TURNOVER (1 TO),"[1642270, 203999]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Jokić,203999.0
99,PT04M29.00S,2026-03-22T21:26:23.6Z,1,REGULAR,steal,,[],203999,,,1610612743,33,31,2026-03-22T21:26:24Z,930000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
100,PT04M25.00S,2026-03-22T21:26:28.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,91.5407358738502,41.17647058823529,1610612743,35,31,2026-03-22T21:26:35Z,940000,False,-44.0,27.0,1,right,C. Johnson running Layup (14 PTS) (N. Jokić 6 AST),"[1629661, 203999]",1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,14.0,,,,,N. Jokić,203999.0,6.0,,,,,,,,,,
102,PT04M17.00S,2026-03-22T21:26:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,7.966491458607096,42.8921568627451,1610612757,35,33,2026-03-22T21:26:40Z,960000,False,36.0,22.0,1,left,S. Henderson driving Layup (4 PTS) (D. Avdija 5 AST),"[1630703, 1630166]",1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,4.2,Made,4.0,,,,,D. Avdija,1630166.0,5.0,,,,,,,,,,
103,PT04M05.00S,2026-03-22T21:26:47.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,92.46057818659659,2.941176470588235,1610612743,35,33,2026-03-22T21:26:51Z,970000,False,-235.0,18.0,1,right,MISS J. Murray 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
104,PT04M03.00S,2026-03-22T21:26:49.7Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,35,33,2026-03-22T21:26:51Z,980000,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,,103.0,2.0,1.0,1.0,,,,,,,,,,,,,
105,PT03M48.00S,2026-03-22T21:27:06.0Z,1,REGULAR,3pt,Jump Shot,[],1630703,16.245072273324574,96.07843137254902,1610612757,35,33,2026-03-22T21:29:12Z,990000,False,-230.0,100.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
106,PT03M44.00S,2026-03-22T21:27:10.0Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,35,33,2026-03-22T21:27:09Z,1000000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,
107,PT03M39.00S,2026-03-22T21:27:13.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,90.3580814717477,4.166666666666666,1610612743,35,33,2026-03-22T21:29:46Z,1010000,False,-229.0,38.0,1,right,MISS T. Hardaway Jr. running 3PT,[203501],1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
108,PT03M36.00S,2026-03-22T21:27:17.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,35,33,2026-03-22T21:27:17Z,1020000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,107.0,4.0,3.0,1.0,,,,,,,,,,,,,
109,PT03M31.00S,2026-03-22T21:27:22.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627750,90.22667542706965,56.86274509803921,1610612743,35,33,2026-03-22T21:30:28Z,1030000,False,34.0,39.0,1,right,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
110,PT03M30.00S,2026-03-22T21:27:23.7Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,35,33,2026-03-22T21:27:27Z,1040000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,109.0,3.0,2.0,1.0,,,,,,,,,,,,,
111,PT03M16.00S,2026-03-22T21:27:37.5Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,35,33,2026-03-22T21:27:42Z,1050000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1627750]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Murray,1627750.0
112,PT03M16.00S,2026-03-22T21:27:37.5Z,1,REGULAR,steal,,[],1627750,,,1610612743,35,33,2026-03-22T21:27:39Z,1060000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
113,PT03M13.00S,2026-03-22T21:27:42.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612743,35,33,2026-03-22T21:27:52Z,1070000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Watson 2 FT),"[1630166, 1631212]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628485.0,1.0,0.0,Watson,1631212.0,,,
115,PT03M13.00S,2026-03-22T21:28:12.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631212,,,1610612743,35,33,2026-03-22T21:28:12Z,1090000,False,,,0,,MISS P. Watson Free Throw 1 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
116,PT03M13.00S,2026-03-22T21:28:12.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,35,33,2026-03-22T21:28:12Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,
117,PT03M13.00S,2026-03-22T21:28:12.9Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,35,33,2026-03-22T21:28:21Z,1110000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M13.00S,2026-03-22T21:28:12.9Z,1,REGULAR,substitution,out,[],1630166,,,1610612743,35,33,2026-03-22T21:28:21Z,1120000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M13.00S,2026-03-22T21:28:12.9Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,35,33,2026-03-22T21:28:21Z,1130000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M13.00S,2026-03-22T21:28:12.9Z,1,REGULAR,substitution,in,[],201950,,,1610612743,35,33,2026-03-22T21:28:21Z,1140000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M13.00S,2026-03-22T21:28:34.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631212,,,1610612743,36,33,2026-03-22T21:28:34Z,1150000,False,,,0,,P. Watson Free Throw 2 of 2 (1 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
122,PT03M04.00S,2026-03-22T21:28:45.0Z,1,REGULAR,3pt,Jump Shot,[],1630703,30.962549277266753,29.166666666666668,1610612757,36,33,2026-03-22T21:28:49Z,1160000,False,104.0,239.0,1,left,MISS S. Henderson 26' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
123,PT03M01.00S,2026-03-22T21:28:48.0Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,36,33,2026-03-22T21:28:49Z,1170000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,
124,PT02M51.00S,2026-03-22T21:28:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,81.2910643889619,38.23529411764706,1610612743,36,33,2026-03-22T21:32:18Z,1180000,False,-59.0,123.0,1,right,MISS P. Watson 13' driving floating Shot,[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,13.67,Missed,,,,,,,,,,,,,,,,,,
125,PT02M49.00S,2026-03-22T21:28:59.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,36,33,2026-03-22T21:29:32Z,1190000,False,,,0,,N. Jokić REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,124.0,5.0,3.0,2.0,,,,,,,,,,,,,
126,PT02M48.00S,2026-03-22T21:29:01.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,83.26215505913272,4.411764705882353,1610612743,36,33,2026-03-22T21:29:07Z,1200000,False,-228.0,105.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
127,PT02M48.00S,2026-03-22T21:29:01.0Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,36,33,2026-03-22T21:29:07Z,1210000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,126.0,4.0,3.0,1.0,,,,,,,,,,,,,
128,PT02M23.00S,2026-03-22T21:29:28.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,36,33,2026-03-22T21:29:35Z,1220000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1626300.0,,,,,,,
130,PT02M23.00S,2026-03-22T21:29:33.1Z,1,REGULAR,substitution,out,[],1642270,,,1610612743,36,33,2026-03-22T21:29:40Z,1230000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M23.00S,2026-03-22T21:29:33.1Z,1,REGULAR,substitution,in,[],1629057,,,1610612743,36,33,2026-03-22T21:29:40Z,1240000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M06.00S,2026-03-22T21:30:01.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631212,82.7365308804205,50.0,1610612743,38,33,2026-03-22T21:30:08Z,1250000,False,0.0,110.0,1,right,P. Watson 10' pullup Jump Shot (3 PTS) (N. Jokić 7 AST),"[1631212, 203999]",1610612743.0,DEN,pullup,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,10.98,Made,3.0,,,,,N. Jokić,203999.0,7.0,,,,,,,,,,
134,PT01M53.00S,2026-03-22T21:30:14.0Z,1,REGULAR,2pt,Jump Shot,[],1629057,10.33180026281209,80.88235294117648,1610612757,38,35,2026-03-22T21:30:18Z,1270000,False,-154.0,45.0,1,left,R. Williams III 16' pullup Jump Shot (2 PTS),[1629057],1610612757.0,POR,pullup,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left,16.07,Made,2.0,,,,,,,,,,,,,,,,,
136,PT01M40.00S,2026-03-22T21:30:28.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,94.03745072273325,50.98039215686274,1610612743,40,35,2026-03-22T21:30:32Z,1290000,False,5.0,4.0,1,right,N. Jokić cutting DUNK (6 PTS) (P. Watson 2 AST),"[203999, 1631212]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,0.6,Made,6.0,,,,,P. Watson,1631212.0,2.0,,,,,,,,,,
138,PT01M23.00S,2026-03-22T21:30:44.8Z,1,REGULAR,3pt,Jump Shot,[],1631200,8.886333771353483,4.166666666666666,1610612757,40,35,2026-03-22T21:30:48Z,1310000,False,229.0,31.0,1,left,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
139,PT01M21.00S,2026-03-22T21:30:46.8Z,1,REGULAR,rebound,defensive,[],203501,,,1610612743,40,35,2026-03-22T21:30:48Z,1320000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,
140,PT01M16.00S,2026-03-22T21:30:51.7Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,40,35,2026-03-22T21:30:55Z,1330000,False,,,0,,N. Jokić bad pass TURNOVER (2 TO),"[203999, 1629680]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Thybulle,1629680.0
141,PT01M16.00S,2026-03-22T21:30:51.7Z,1,REGULAR,steal,,[],1629680,,,1610612757,40,35,2026-03-22T21:30:53Z,1340000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
147,PT01M15.00S,2026-03-22T21:31:04.1Z,1,REGULAR,substitution,out,[],1629661,,,1610612757,40,35,2026-03-22T21:32:20Z,1350000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M15.00S,2026-03-22T21:31:04.1Z,1,REGULAR,substitution,in,[],1642461,,,1610612757,40,35,2026-03-22T21:32:20Z,1355000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M15.00S,2026-03-22T21:31:05.3Z,1,REGULAR,foul,personal,['1freethrow'],203999,,,1610612757,40,35,2026-03-22T21:31:17Z,1360000,False,,,0,,N. Jokić transition take personal FOUL (2 PF) (Thybulle 1 FT),"[203999, 1629680]",1610612743.0,DEN,transition take,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627962.0,2.0,0.0,Thybulle,1629680.0,,,
145,PT01M15.00S,2026-03-22T21:31:22.7Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],201950,,,1610612757,40,36,2026-03-22T21:31:22Z,1380000,False,,,0,,J. Holiday transition take Free Throw 1 of 1 (4 PTS),[201950],1610612757.0,POR,transition take,,,Holiday,J. Holiday,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
146,PT00M58.30S,2026-03-22T21:31:53.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201950,18.873193166885677,32.84313725490196,1610612757,40,38,2026-03-22T21:31:59Z,1390000,False,86.0,125.0,1,left,J. Holiday 15' turnaround Jump Shot (6 PTS),[201950],1610612757.0,POR,turnaround,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,15.15,Made,6.0,,,,,,,,,,,,,,,,,
149,PT00M37.00S,2026-03-22T21:32:17.8Z,1,REGULAR,3pt,Jump Shot,[],203999,67.62483574244416,31.862745098039213,1610612743,40,38,2026-03-22T21:38:46Z,1420000,False,-91.0,252.0,1,right,MISS N. Jokić 26' pullup 3PT,[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
150,PT00M35.80S,2026-03-22T21:32:20.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,40,38,2026-03-22T21:32:20Z,1430000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,149.0,,,,,,,,,,,,,,,,
152,PT00M30.90S,2026-03-22T21:32:40.0Z,1,REGULAR,3pt,Jump Shot,[],1631200,5.995400788436268,95.83333333333334,1610612757,40,38,2026-03-22T21:39:45Z,1450000,False,-229.0,4.0,1,left,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
153,PT00M28.30S,2026-03-22T21:32:42.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,40,38,2026-03-22T21:32:47Z,1460000,False,,,0,,N. Jokić REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,152.0,6.0,4.0,2.0,,,,,,,,,,,,,
154,PT00M25.20S,2026-03-22T21:32:45.6Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,40,38,2026-03-22T21:32:51Z,1470000,False,,,0,,N. Jokić bad pass TURNOVER (3 TO),"[203999, 1631200]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Murray,1631200.0
155,PT00M25.20S,2026-03-22T21:32:45.6Z,1,REGULAR,steal,,[],1631200,,,1610612757,40,38,2026-03-22T21:32:47Z,1480000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
156,PT00M21.00S,2026-03-22T21:32:49.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631200,6.652431011826544,57.107843137254896,1610612757,40,38,2026-03-22T21:40:35Z,1490000,False,-36.0,10.0,1,left,MISS K. Murray driving finger roll Layup,[1631200],1610612757.0,POR,driving finger roll,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
157,PT00M21.00S,2026-03-22T21:32:52.5Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,40,38,2026-03-22T21:32:52Z,1500000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,156.0,1.0,0.0,1.0,,,,,,,,,,,,,
158,PT00M21.00S,2026-03-22T21:32:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629057,5.590000152587891,50.0,1610612757,40,40,2026-03-22T21:32:52Z,1510000,False,0.0,0.0,1,left,R. Williams III tip Layup (4 PTS),[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
159,PT00M01.60S,2026-03-22T21:33:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,93.38042049934296,56.86274509803921,1610612743,42,40,2026-03-22T21:33:21Z,1520000,False,34.0,10.0,1,right,P. Watson driving Layup (5 PTS),[1631212],1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,3.56,Made,5.0,,,,,,,,,,,,,,,,,
160,PT00M00.20S,2026-03-22T21:33:19.0Z,1,REGULAR,heave,,[],0,,,1610612757,42,40,2026-03-22T21:35:25Z,1530000,False,,,0,,POR Heave,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,73.64,,,,,,,,,,,,,,,,,,,
161,PT00M00.20S,2026-03-22T21:33:19.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,42,40,2026-03-22T21:35:25Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,160.0,,,,,,,,,,,,,,,,
162,PT00M00.00S,2026-03-22T21:33:38.8Z,1,REGULAR,period,end,[],0,,,1610612757,42,40,2026-03-22T21:33:38Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2026-03-22T21:35:58.4Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612757,42,40,2026-03-22T21:36:24Z,1560000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-03-22T21:35:58.4Z,2,REGULAR,substitution,out,['startperiod'],1630703,,,1610612757,42,40,2026-03-22T21:36:24Z,1570000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-03-22T21:35:58.4Z,2,REGULAR,substitution,out,['startperiod'],1629680,,,1610612757,42,40,2026-03-22T21:36:24Z,1580000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-22T21:35:58.4Z,2,REGULAR,substitution,in,['startperiod'],1627750,,,1610612757,42,40,2026-03-22T21:36:24Z,1590000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-03-22T21:35:58.4Z,2,REGULAR,substitution,in,['startperiod'],1631104,,,1610612757,42,40,2026-03-22T21:36:24Z,1600000,False,,,0,,SUB in: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-03-22T21:35:58.4Z,2,REGULAR,substitution,in,['startperiod'],1631321,,,1610612757,42,40,2026-03-22T21:36:24Z,1610000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-03-22T21:36:24.2Z,2,REGULAR,period,start,[],0,,,1610612757,42,40,2026-03-22T21:36:25Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-22T21:36:26.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,42,40,2026-03-22T21:36:35Z,1630000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,1626300.0,,,,,,,
172,PT11M41.00S,2026-03-22T21:36:42.4Z,2,REGULAR,3pt,Jump Shot,[],201950,29.25427069645204,22.30392156862745,1610612757,42,40,2026-03-22T21:36:47Z,1640000,False,138.0,222.0,1,left,MISS J. Holiday 26' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
173,PT11M36.00S,2026-03-22T21:36:47.4Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,42,40,2026-03-22T21:36:47Z,1650000,False,,,0,,R. Williams III REBOUND (Off:2 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,172.0,2.0,0.0,2.0,,,,,,,,,,,,,
174,PT11M36.00S,2026-03-22T21:36:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,5.590000152587891,50.0,1610612757,42,40,2026-03-22T21:36:46Z,1660000,False,0.0,0.0,1,left,MISS R. Williams III tip Layup,[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
175,PT11M36.00S,2026-03-22T21:36:47.0Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,42,40,2026-03-22T21:36:47Z,1670000,False,,,0,,R. Williams III REBOUND (Off:3 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,,,,174.0,3.0,0.0,3.0,,,,,,,,,,,,,
176,PT11M35.00S,2026-03-22T21:36:47.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629057,6.389618922470433,50.98039215686274,1610612757,42,42,2026-03-22T21:36:55Z,1680000,False,-5.0,8.0,1,left,R. Williams III putback DUNK (6 PTS),[1629057],1610612757.0,POR,putback,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.9,Made,6.0,,,,,,,,,,,,,,,,,
177,PT11M11.00S,2026-03-22T21:37:12.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,91.5407358738502,44.36274509803921,1610612743,44,42,2026-03-22T21:37:18Z,1690000,False,-28.0,27.0,1,right,B. Brown driving finger roll Layup (2 PTS),[1628971],1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.9,Made,2.0,,,,,,,,,,,,,,,,,
