actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT04M10.00S,2025-12-16T02:57:06.7Z,1,REGULAR,3pt,Jump Shot,[],203999,31.61957950065703,40.68627450980392,1610612743,17,21,2025-12-16T02:57:10Z,860000,False,47.0,245.0,1,left,N. Jokić 24' 3PT  (3 PTS) (B. Brown 1 AST),"[203999, 1628971]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,24.91,Made,3.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
88,PT03M46.00S,2025-12-16T02:57:34.3Z,1,REGULAR,foul,offensive,[],203500,,,1610612745,17,21,2025-12-16T02:57:51Z,880000,False,,,0,,S. Adams offensive FOUL (1 PF),"[203500, 1642461]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,,,,2534.0,,,,,1.0,0.0,Jones,1642461.0,,
90,PT03M46.00S,2025-12-16T02:57:34.3Z,1,REGULAR,turnover,offensive foul,[],203500,,,1610612745,17,21,2025-12-16T02:57:34Z,900000,False,,,0,,S. Adams offensive foul TURNOVER (1 TO),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,2534.0,,,,,,,,,,
92,PT03M46.00S,2025-12-16T02:57:43.6Z,1,REGULAR,substitution,in,[],1641708,,,1610612743,17,21,2025-12-16T02:57:46Z,920000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M46.00S,2025-12-16T02:57:43.6Z,1,REGULAR,substitution,out,[],1629006,,,1610612743,17,21,2025-12-16T02:59:05Z,925000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M37.00S,2025-12-16T02:58:00.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,33.590670170827856,39.705882352941174,1610612743,17,21,2025-12-16T02:58:05Z,930000,False,51.0,263.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
94,PT03M34.00S,2025-12-16T02:58:03.1Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,17,21,2025-12-16T02:58:05Z,940000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,93.0,3.0,3.0,0.0,,,,,,
95,PT03M27.00S,2025-12-16T02:58:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.85479632063075,52.94117647058824,1610612745,17,21,2025-12-16T02:58:13Z,950000,False,15.0,15.0,1,right,MISS A. Thompson driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
96,PT03M26.00S,2025-12-16T02:58:11.4Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,17,21,2025-12-16T02:58:13Z,960000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,
97,PT03M23.00S,2025-12-16T02:58:14.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203501,15.456636005256241,25.735294117647058,1610612743,19,21,2025-12-16T02:58:24Z,970000,False,121.0,93.0,1,left,T. Hardaway Jr. 15' running pullup Jump Shot (2 PTS) (B. Brown 2 AST),"[203501, 1628971]",1610612743.0,DEN,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,15.27,Made,2.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,
99,PT02M58.00S,2025-12-16T02:58:39.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,93.38042049934296,50.0,1610612745,19,23,2025-12-16T02:58:43Z,990000,False,0.0,10.0,1,right,A. Thompson alley-oop DUNK (2 PTS) (A. Sengun 3 AST),"[1641708, 1630578]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.97,Made,2.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,,,,
103,PT02M41.00S,2025-12-16T02:59:21.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,19,23,2025-12-16T02:59:21Z,1020000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M41.00S,2025-12-16T03:01:54.0Z,1,REGULAR,substitution,out,[],1642461,,,1610612743,19,23,2025-12-16T03:02:37Z,1040000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M41.00S,2025-12-16T03:01:54.0Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,19,23,2025-12-16T03:02:37Z,1050000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M41.00S,2025-12-16T03:01:54.0Z,1,REGULAR,substitution,out,[],1630578,,,1610612743,19,23,2025-12-16T03:02:37Z,1060000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2025-12-16T03:01:54.0Z,1,REGULAR,substitution,in,[],202685,,,1610612743,19,23,2025-12-16T03:02:37Z,1070000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M41.00S,2025-12-16T03:01:54.0Z,1,REGULAR,substitution,in,[],1629661,,,1610612743,19,23,2025-12-16T03:02:37Z,1080000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M41.00S,2025-12-16T03:01:54.0Z,1,REGULAR,substitution,in,[],1631095,,,1610612743,19,23,2025-12-16T03:02:37Z,1090000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M32.00S,2025-12-16T03:02:43.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.14257555847569,50.49019607843137,1610612743,19,23,2025-12-16T03:03:34Z,1100000,False,-2.0,80.0,1,left,MISS N. Jokić 8' pullup Shot,[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,,,,,,,,,,,,,,,,,
112,PT02M31.00S,2025-12-16T03:02:44.3Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,19,23,2025-12-16T03:02:48Z,1110000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,111.0,3.0,3.0,0.0,,,,,,
113,PT02M24.00S,2025-12-16T03:02:50.9Z,1,REGULAR,3pt,Jump Shot,[],1631095,68.41327201051249,63.48039215686274,1610612745,19,26,2025-12-16T03:03:49Z,1120000,False,67.0,244.0,1,right,J. Smith Jr. 25' 3PT  (3 PTS) (A. Thompson 2 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.35,Made,3.0,A. Thompson,1641708.0,2.0,,,,,,,,,,,,,,
116,PT02M12.00S,2025-12-16T03:03:07.4Z,1,REGULAR,foul,personal,[],203500,,,1610612743,19,26,2025-12-16T03:03:40Z,1150000,False,,,0,,S. Adams personal FOUL (2 PF),"[203500, 203999]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2534.0,,,,,2.0,0.0,Jokić,203999.0,,
118,PT01M59.00S,2025-12-16T03:03:38.5Z,1,REGULAR,3pt,Jump Shot,[],203999,31.488173455978973,48.529411764705884,1610612743,19,26,2025-12-16T03:03:43Z,1170000,False,7.0,243.0,1,left,MISS N. Jokić 24' step back 3PT,[203999],1610612743.0,DEN,step back,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,24.36,Missed,,,,,,,,,,,,,,,,,,
119,PT01M55.00S,2025-12-16T03:03:42.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,19,26,2025-12-16T03:03:43Z,1180000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,118.0,3.0,3.0,0.0,,,,,,
120,PT01M51.00S,2025-12-16T03:03:47.6Z,1,REGULAR,foul,personal,['2freethrow'],203501,,,1610612745,19,26,2025-12-16T03:03:53Z,1190000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Durant 2 FT),"[203501, 201142]",1610612743.0,DEN,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,1627541.0,,,,,1.0,0.0,Durant,201142.0,,
122,PT01M51.00S,2025-12-16T03:04:17.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],201142,,,1610612745,19,27,2025-12-16T03:05:06Z,1210000,False,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
123,PT01M51.00S,2025-12-16T03:04:17.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],201142,,,1610612745,19,28,2025-12-16T03:05:06Z,1220000,False,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
124,PT01M30.00S,2025-12-16T03:04:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,9.543363994743759,48.03921568627451,1610612743,21,28,2025-12-16T03:05:02Z,1230000,False,10.0,37.0,1,left,J. Valančiūnas turnaround Jump Shot (2 PTS),[202685],1610612743.0,DEN,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,3.85,Made,2.0,,,,,,,,,,,,,,,,,
125,PT01M10.00S,2025-12-16T03:05:16.3Z,1,REGULAR,2pt,Jump Shot,[],201142,79.05716162943496,49.01960784313725,1610612745,21,30,2025-12-16T03:06:00Z,1240000,False,-5.0,144.0,1,right,K. Durant 14' turnaround fadeaway Jump Shot (10 PTS),[201142],1610612745.0,HOU,turnaround fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,14.45,Made,10.0,,,,,,,,,,,,,,,,,
126,PT00M54.00S,2025-12-16T03:05:34.8Z,1,REGULAR,foul,personal,[],1631095,,,1610612743,21,30,2025-12-16T03:05:58Z,1250000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 202685]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,2534.0,,,,,1.0,0.0,Valančiūnas,202685.0,,
128,PT00M47.00S,2025-12-16T03:05:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.521024967148489,52.69607843137255,1610612743,21,30,2025-12-16T03:06:01Z,1270000,False,-13.0,9.0,1,left,MISS N. Jokić driving finger roll Layup,[203999],1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
129,PT00M45.00S,2025-12-16T03:05:59.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,21,30,2025-12-16T03:06:01Z,1280000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,128.0,4.0,4.0,0.0,,,,,,
130,PT00M39.50S,2025-12-16T03:06:04.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,79.97700394218134,8.088235294117647,1610612745,21,30,2025-12-16T03:07:05Z,1290000,False,-210.0,136.0,1,right,MISS J. Smith Jr. 24' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,24.97,Missed,,,,,,,,,,,,,,,,,,
131,PT00M37.60S,2025-12-16T03:06:06.7Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,21,30,2025-12-16T03:07:38Z,1300000,False,,,0,,A. Thompson REBOUND (Off:1 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,130.0,5.0,4.0,1.0,,,,,,
132,PT00M37.60S,2025-12-16T03:06:09.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,94.40999984741211,50.0,1610612745,21,30,2025-12-16T03:07:47Z,1310000,False,0.0,0.0,1,right,MISS A. Thompson tip Layup,[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
133,PT00M35.90S,2025-12-16T03:06:11.5Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,21,30,2025-12-16T03:07:47Z,1320000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,132.0,2.0,2.0,0.0,,,,,,
134,PT00M30.60S,2025-12-16T03:06:13.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,13.61695137976347,5.392156862745098,1610612743,24,30,2025-12-16T03:06:24Z,1330000,False,223.0,75.0,1,left,T. Hardaway Jr. 3PT running (5 PTS) (N. Jokić 4 AST),"[203501, 203999]",1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.54,Made,5.0,N. Jokić,203999.0,4.0,,,,,,,,,,,,,,
136,PT00M07.70S,2025-12-16T03:06:39.7Z,1,REGULAR,3pt,Jump Shot,[],1641708,90.09526938239159,97.05882352941177,1610612745,24,30,2025-12-16T03:06:45Z,1350000,False,235.0,41.0,1,right,MISS A. Thompson 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,23.88,Missed,,,,,,,,,,,,,,,,,,
137,PT00M04.70S,2025-12-16T03:06:42.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,24,30,2025-12-16T03:06:45Z,1360000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,,,,,,,,,,,136.0,3.0,3.0,0.0,,,,,,
138,PT00M00.00S,2025-12-16T03:07:13.8Z,1,REGULAR,period,end,[],0,,,1610612743,24,30,2025-12-16T03:07:13Z,1370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2025-12-16T03:09:57.1Z,2,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,24,30,2025-12-16T03:10:23Z,1380000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2025-12-16T03:09:57.1Z,2,REGULAR,substitution,out,['startperiod'],1641708,,,1610612743,24,30,2025-12-16T03:10:23Z,1390000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2025-12-16T03:09:57.1Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612743,24,30,2025-12-16T03:10:23Z,1400000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2025-12-16T03:09:57.1Z,2,REGULAR,substitution,out,['startperiod'],203500,,,1610612743,24,30,2025-12-16T03:10:23Z,1410000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2025-12-16T03:09:57.1Z,2,REGULAR,substitution,in,['startperiod'],1630192,,,1610612743,24,30,2025-12-16T03:10:23Z,1420000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2025-12-16T03:09:57.1Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612743,24,30,2025-12-16T03:10:23Z,1430000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2025-12-16T03:09:57.1Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612743,24,30,2025-12-16T03:10:23Z,1440000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-12-16T03:09:57.1Z,2,REGULAR,substitution,in,['startperiod'],203991,,,1610612743,24,30,2025-12-16T03:10:37Z,1455000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2025-12-16T03:10:25.5Z,2,REGULAR,period,start,[],0,,,1610612743,24,30,2025-12-16T03:10:25Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M39.00S,2025-12-16T03:10:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,18.74178712220762,36.51960784313725,1610612743,24,30,2025-12-16T03:11:01Z,1480000,False,67.0,124.0,1,left,MISS B. Brown 14' pullup Shot - blocked,"[1628971, 1642263]",1610612743.0,DEN,pullup,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,14.09,Missed,,,,,,,,,,,,,,,,,Sheppard,1642263.0
151,PT11M39.00S,2025-12-16T03:10:55.5Z,2,REGULAR,block,,[],1642263,,,1610612743,24,30,2025-12-16T03:10:57Z,1490000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
152,PT11M37.00S,2025-12-16T03:10:57.5Z,2,REGULAR,rebound,defensive,[],203991,,,1610612745,24,30,2025-12-16T03:11:01Z,1500000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,,,
153,PT11M22.00S,2025-12-16T03:11:12.8Z,2,REGULAR,turnover,lost ball,[],1631095,,,1610612745,24,30,2025-12-16T03:11:16Z,1510000,False,,,0,,J. Smith Jr. lost ball TURNOVER (2 TO),"[1631095, 1628971]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,,2.0,Brown,1628971.0,,,,,,,,,,,
154,PT11M22.00S,2025-12-16T03:11:12.8Z,2,REGULAR,steal,,[],1628971,,,1610612743,24,30,2025-12-16T03:12:51Z,1520000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
155,PT11M04.00S,2025-12-16T03:11:31.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630192,5.995400788436268,96.81372549019608,1610612743,24,30,2025-12-16T03:11:36Z,1530000,False,-234.0,4.0,1,left,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
156,PT11M00.00S,2025-12-16T03:11:35.0Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,24,30,2025-12-16T03:11:36Z,1540000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,
157,PT10M47.00S,2025-12-16T03:11:48.0Z,2,REGULAR,3pt,Jump Shot,[],1628988,90.75229960578186,1.4705882352941175,1610612745,24,33,2025-12-16T03:11:52Z,1550000,False,-243.0,34.0,1,right,A. Holiday 24' 3PT  (3 PTS) (A. Sengun 4 AST),"[1628988, 1630578]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,24.5,Made,3.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,,,
159,PT10M22.00S,2025-12-16T03:12:12.0Z,2,REGULAR,2pt,Jump Shot,[],202685,6.783837056504599,68.62745098039215,1610612743,26,33,2025-12-16T03:12:20Z,1570000,False,-93.0,11.0,1,left,J. Valančiūnas 9' turnaround fadeaway Jump Shot (4 PTS) (B. Brown 3 AST),"[202685, 1628971]",1610612743.0,DEN,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,9.38,Made,4.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,
161,PT10M05.00S,2025-12-16T03:12:29.4Z,2,REGULAR,2pt,Jump Shot,[],1630578,78.13731931668858,46.81372549019608,1610612745,26,33,2025-12-16T03:14:03Z,1590000,False,-16.0,153.0,1,right,MISS A. Sengun 15' pullup Shot,[1630578],1610612745.0,HOU,pullup,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,15.38,Missed,,,,,,,,,,,,,,,,,,
162,PT10M02.00S,2025-12-16T03:12:32.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,26,33,2025-12-16T03:12:35Z,1600000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,161.0,3.0,3.0,0.0,,,,,,
163,PT09M54.00S,2025-12-16T03:12:40.1Z,2,REGULAR,foul,personal,['3freethrow'],1628988,,,1610612743,26,33,2025-12-16T03:12:48Z,1610000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Hardaway Jr. 3 FT),"[1628988, 203501]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627541.0,,,,,1.0,0.0,Hardaway Jr.,203501.0,,
165,PT09M54.00S,2025-12-16T03:13:07.4Z,2,REGULAR,freethrow,1 of 3,[],203501,,,1610612743,27,33,2025-12-16T03:13:07Z,1630000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 3 (6 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
166,PT09M54.00S,2025-12-16T03:13:20.5Z,2,REGULAR,freethrow,2 of 3,[],203501,,,1610612743,28,33,2025-12-16T03:13:20Z,1640000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 3 (7 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
167,PT09M54.00S,2025-12-16T03:13:38.6Z,2,REGULAR,freethrow,3 of 3,[],203501,,,1610612743,29,33,2025-12-16T03:13:38Z,1650000,False,,,0,,T. Hardaway Jr. Free Throw 3 of 3 (8 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
168,PT09M38.00S,2025-12-16T03:13:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,80.50262812089356,57.59803921568627,1610612745,29,33,2025-12-16T03:15:17Z,1660000,False,38.0,131.0,1,right,MISS R. Sheppard 13' pullup Shot,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,13.62,Missed,,,,,,,,,,,,,,,,,,
169,PT09M35.00S,2025-12-16T03:13:59.3Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,29,33,2025-12-16T03:14:06Z,1670000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,168.0,1.0,1.0,0.0,,,,,,
170,PT09M27.00S,2025-12-16T03:14:11.3Z,2,REGULAR,foul,personal,[],1628988,,,1610612743,29,33,2025-12-16T03:14:35Z,1680000,False,,,0,,A. Holiday personal FOUL (2 PF),"[1628988, 203501]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628485.0,,,,,2.0,0.0,Hardaway Jr.,203501.0,,
172,PT09M22.00S,2025-12-16T03:14:33.6Z,2,REGULAR,2pt,Jump Shot,[],1629661,22.28975032851511,52.20588235294118,1610612743,29,33,2025-12-16T03:14:38Z,1700000,False,-11.0,157.0,1,left,MISS C. Johnson 15' pullup Shot,[1629661],1610612743.0,DEN,pullup,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Center,15.74,Missed,,,,,,,,,,,,,,,,,,
173,PT09M19.00S,2025-12-16T03:14:36.6Z,2,REGULAR,rebound,defensive,[],203991,,,1610612745,29,33,2025-12-16T03:14:38Z,1710000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Center,,,,,,,,,,,172.0,2.0,2.0,0.0,,,,,,
174,PT09M07.00S,2025-12-16T03:14:48.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642263,91.5407358738502,57.59803921568627,1610612745,29,33,2025-12-16T03:16:33Z,1720000,False,38.0,27.0,1,right,MISS R. Sheppard driving bank Hook,[1642263],1610612745.0,HOU,driving bank,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
