actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
265,PT06M20.00S,2026-02-12T02:57:41.8Z,2,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612763,46,38,2026-02-12T02:57:47Z,2630000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Jerome 1 FT),"[1631128, 1629660]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,,2.0,0.0,Jerome,1629660.0,,,,,,,,
267,PT06M20.00S,2026-02-12T02:58:09.1Z,2,REGULAR,freethrow,1 of 1,[],1629660,,,1610612763,46,39,2026-02-12T02:58:09Z,2650000,False,,,0,,T. Jerome Free Throw 1 of 1 (7 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
268,PT06M03.00S,2026-02-12T02:58:28.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,81.2910643889619,63.970588235294116,1610612743,46,39,2026-02-12T02:58:37Z,2660000,False,70.0,123.0,1,right,MISS J. Murray 14' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,14.18,Missed,,,,,,,,,,,,,,,,,,
269,PT06M00.00S,2026-02-12T02:58:31.6Z,2,REGULAR,rebound,offensive,[],202685,,,1610612743,46,39,2026-02-12T02:58:37Z,2670000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,268.0,3.0,1.0,2.0,,,,
270,PT06M00.00S,2026-02-12T02:58:32.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612743,48,39,2026-02-12T02:58:32Z,2680000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (4 PTS),[202685],1610612743.0,DEN,tip,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
271,PT05M44.00S,2026-02-12T02:58:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,12.302890932982917,64.70588235294117,1610612763,48,39,2026-02-12T03:07:51Z,2690000,False,-74.0,63.0,1,left,MISS T. Jerome 9' driving floating Shot,[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Left,9.69,Missed,,,,,,,,,,,,,,,,,,
272,PT05M43.00S,2026-02-12T02:58:48.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,48,39,2026-02-12T02:58:52Z,2700000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,271.0,4.0,2.0,2.0,,,,
273,PT05M32.00S,2026-02-12T02:59:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,86.28449408672799,42.40196078431372,1610612743,48,39,2026-02-12T03:08:18Z,2710000,False,-38.0,76.0,1,right,MISS C. Braun 8' driving floating Shot,[1631128],1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,8.53,Missed,,,,,,,,,,,,,,,,,,
274,PT05M29.00S,2026-02-12T02:59:03.3Z,2,REGULAR,rebound,defensive,[],1642377,,,1610612763,48,39,2026-02-12T03:22:09Z,2720000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,273.0,1.0,1.0,0.0,,,,
275,PT05M24.00S,2026-02-12T02:59:09.7Z,2,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612763,48,39,2026-02-12T02:59:21Z,2730000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Jerome 2 FT),"[1627750, 1629660]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,1.0,0.0,Jerome,1629660.0,,,,,,,,
277,PT05M24.00S,2026-02-12T02:59:38.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629660,,,1610612763,48,40,2026-02-12T03:09:01Z,2750000,False,,,0,,T. Jerome Free Throw 1 of 2 (8 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
278,PT05M24.00S,2026-02-12T02:59:38.6Z,2,REGULAR,substitution,out,[],1642377,,,1610612763,48,40,2026-02-12T02:59:42Z,2760000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M24.00S,2026-02-12T02:59:38.6Z,2,REGULAR,substitution,in,[],1641765,,,1610612763,48,40,2026-02-12T02:59:42Z,2770000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M24.00S,2026-02-12T02:59:38.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629660,,,1610612763,48,41,2026-02-12T03:09:01Z,2780000,False,,,0,,T. Jerome Free Throw 2 of 2 (9 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
281,PT05M09.00S,2026-02-12T03:00:15.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612743,48,41,2026-02-12T03:00:20Z,2790000,False,,,0,,T. Jerome personal FOUL (1 PF) (Murray 2 FT),"[1629660, 1627750]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Center,,,,,,,1627962.0,,1.0,0.0,Murray,1627750.0,,,,,,,,
283,PT05M09.00S,2026-02-12T03:00:42.0Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,49,41,2026-02-12T03:00:42Z,2810000,False,,,0,,J. Murray Free Throw 1 of 2 (5 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
284,PT05M09.00S,2026-02-12T03:00:42.5Z,2,REGULAR,substitution,out,[],203937,,,1610612743,49,41,2026-02-12T03:00:53Z,2820000,False,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M09.00S,2026-02-12T03:00:42.5Z,2,REGULAR,substitution,out,[],1629660,,,1610612743,49,41,2026-02-12T03:00:53Z,2830000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M09.00S,2026-02-12T03:00:42.5Z,2,REGULAR,substitution,in,[],1642285,,,1610612743,49,41,2026-02-12T03:00:53Z,2840000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M09.00S,2026-02-12T03:00:42.5Z,2,REGULAR,substitution,in,[],1630590,,,1610612743,49,41,2026-02-12T03:00:53Z,2850000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M09.00S,2026-02-12T03:01:09.6Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,50,41,2026-02-12T03:01:09Z,2860000,False,,,0,,J. Murray Free Throw 2 of 2 (6 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
289,PT04M51.00S,2026-02-12T03:01:29.1Z,2,REGULAR,3pt,Jump Shot,[],1630590,25.443495400788436,12.990196078431374,1610612763,50,44,2026-02-12T03:01:33Z,2870000,False,185.0,187.0,1,left,S. Pippen Jr. 26' 3PT  (4 PTS) (C. Spencer 4 AST),"[1630590, 1642285]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,26.28,Made,4.0,C. Spencer,1642285.0,4.0,,,,,,,,,,,,,,
291,PT04M31.00S,2026-02-12T03:01:48.5Z,2,REGULAR,2pt,Jump Shot,[],202685,91.14651773981603,26.715686274509803,1610612743,52,44,2026-02-12T03:01:53Z,2890000,False,-116.0,31.0,1,right,J. Valančiūnas 12' turnaround fadeaway Jump Shot (6 PTS) (J. Murray 4 AST),"[202685, 1627750]",1610612743.0,DEN,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,12.04,Made,6.0,J. Murray,1627750.0,4.0,,,,,,,,,,,,,,
293,PT04M06.00S,2026-02-12T03:02:14.7Z,2,REGULAR,3pt,Jump Shot,[],1641707,18.2161629434954,93.62745098039215,1610612763,52,44,2026-02-12T03:02:20Z,2910000,False,-218.0,119.0,1,left,MISS T. Hendricks 24' step back 3PT,[1641707],1610612763.0,MEM,step back,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
294,PT04M03.00S,2026-02-12T03:02:17.5Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,52,44,2026-02-12T03:02:17Z,2920000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,293.0,2.0,2.0,0.0,,,,
295,PT03M48.00S,2026-02-12T03:02:34.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641765,,,1610612743,52,44,2026-02-12T03:02:46Z,2930000,False,,,0,,O. Prosper shooting personal FOUL (2 PF) (Valančiūnas 2 FT),"[1641765, 202685]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Right,,,,,,,1627524.0,,2.0,0.0,Valančiūnas,202685.0,,,,,,,,
297,PT03M48.00S,2026-02-12T03:03:03.2Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612743,52,44,2026-02-12T03:03:03Z,2950000,False,,,0,,MISS J. Valančiūnas Free Throw 1 of 2,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
298,PT03M48.00S,2026-02-12T03:03:03.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,52,44,2026-02-12T03:03:03Z,2960000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,297.0,,,,,,,
299,PT03M48.00S,2026-02-12T03:03:23.4Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612743,53,44,2026-02-12T03:03:23Z,2970000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (7 PTS),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
300,PT03M46.00S,2026-02-12T03:03:28.9Z,2,REGULAR,foul,personal,[],1628971,,,1610612763,53,44,2026-02-12T03:03:58Z,2980000,False,,,0,,B. Brown take personal FOUL (2 PF),"[1628971, 1630590]",1610612743.0,DEN,take,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,,,,,200833.0,,2.0,0.0,Pippen Jr.,1630590.0,,,,,,,,
302,PT03M46.00S,2026-02-12T03:03:35.1Z,2,REGULAR,substitution,out,[],202685,,,1610612763,53,44,2026-02-12T03:03:37Z,3000000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M46.00S,2026-02-12T03:03:35.1Z,2,REGULAR,substitution,in,[],203999,,,1610612763,53,44,2026-02-12T03:03:37Z,3010000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M32.00S,2026-02-12T03:04:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641707,13.61695137976347,48.77450980392157,1610612763,53,44,2026-02-12T03:12:40Z,3020000,False,6.0,75.0,1,left,MISS T. Hendricks 7' driving floating Shot,[1641707],1610612763.0,MEM,driving floating,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
305,PT03M30.00S,2026-02-12T03:04:03.0Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,53,44,2026-02-12T03:04:05Z,3030000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,304.0,2.0,2.0,0.0,,,,
306,PT03M28.00S,2026-02-12T03:04:07.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630590,,,1610612743,53,44,2026-02-12T03:04:17Z,3040000,False,,,0,,S. Pippen Jr. personal FOUL (1 PF) (Murray 2 FT),"[1630590, 1627750]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,1627962.0,,1.0,0.0,Murray,1627750.0,,,,,,,,
309,PT03M28.00S,2026-02-12T03:04:39.5Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,54,44,2026-02-12T03:13:36Z,3060000,False,,,0,,J. Murray Free Throw 1 of 2 (7 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
310,PT03M28.00S,2026-02-12T03:04:39.5Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,55,44,2026-02-12T03:13:36Z,3070000,False,,,0,,J. Murray Free Throw 2 of 2 (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
311,PT03M16.00S,2026-02-12T03:05:10.3Z,2,REGULAR,3pt,Jump Shot,[],1630590,27.677398160315374,18.38235294117647,1610612763,55,44,2026-02-12T03:13:54Z,3080000,False,158.0,208.0,1,left,MISS S. Pippen Jr. 26' step back 3PT,[1630590],1610612763.0,MEM,step back,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
312,PT03M13.00S,2026-02-12T03:05:13.3Z,2,REGULAR,rebound,offensive,[],1641765,,,1610612763,55,44,2026-02-12T03:22:42Z,3090000,False,,,0,,O. Prosper REBOUND (Off:1 Def:1),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,311.0,2.0,1.0,1.0,,,,
313,PT03M11.00S,2026-02-12T03:05:15.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203484,33.590670170827856,63.725490196078425,1610612763,55,44,2026-02-12T03:05:23Z,3100000,False,-69.0,263.0,1,left,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,27.21,Missed,,,,,,,,,,,,,,,,,,
314,PT03M11.00S,2026-02-12T03:05:15.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,55,44,2026-02-12T03:26:24Z,3110000,False,,,0,,N. Jokić REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,313.0,6.0,5.0,1.0,,,,
316,PT03M09.00S,2026-02-12T03:05:27.2Z,2,REGULAR,substitution,out,[],1641707,,,1610612743,55,44,2026-02-12T03:05:37Z,3130000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M09.00S,2026-02-12T03:05:27.2Z,2,REGULAR,substitution,out,[],203484,,,1610612743,55,44,2026-02-12T03:05:37Z,3140000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M09.00S,2026-02-12T03:05:27.2Z,2,REGULAR,substitution,in,[],1641713,,,1610612743,55,44,2026-02-12T03:05:37Z,3150000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT03M09.00S,2026-02-12T03:05:27.2Z,2,REGULAR,substitution,in,[],1642942,,,1610612743,55,44,2026-02-12T03:05:37Z,3160000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M56.00S,2026-02-12T03:05:55.9Z,2,REGULAR,2pt,Layup,[],1627750,86.15308804204993,28.186274509803923,1610612743,55,44,2026-02-12T03:15:56Z,3170000,False,-109.0,78.0,1,right,MISS J. Murray 13' driving Layup - blocked,"[1627750, 1630590]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,13.39,Missed,,,,,,,,,,,,,,,,,Pippen Jr.,1630590.0
327,PT02M56.00S,2026-02-12T03:05:55.9Z,2,REGULAR,block,,[],1630590,,,1610612743,55,44,2026-02-12T03:05:58Z,3180000,False,,,0,,S. Pippen Jr. BLOCK (1 BLK),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
328,PT02M53.00S,2026-02-12T03:05:58.9Z,2,REGULAR,rebound,offensive,[],1627750,,,1610612743,55,44,2026-02-12T03:07:28Z,3190000,False,,,0,,J. Murray REBOUND (Off:1 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,326.0,3.0,2.0,1.0,,,,
329,PT02M53.00S,2026-02-12T03:05:59.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631124,70.12155059132719,79.65686274509804,1610612743,58,44,2026-02-12T03:06:05Z,3200000,False,148.0,228.0,1,right,J. Strawther 27' 3PT  (7 PTS) (J. Murray 5 AST),"[1631124, 1627750]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,27.23,Made,7.0,J. Murray,1627750.0,5.0,,,,,,,,,,,,,,
330,PT02M30.00S,2026-02-12T03:06:21.8Z,2,REGULAR,3pt,Jump Shot,[],1641713,6.783837056504599,97.30392156862744,1610612763,58,47,2026-02-12T03:06:26Z,3210000,False,-237.0,11.0,1,left,G. Jackson 3PT  (7 PTS) (C. Spencer 5 AST),"[1641713, 1642285]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,23.68,Made,7.0,C. Spencer,1642285.0,5.0,,,,,,,,,,,,,,
332,PT02M17.00S,2026-02-12T03:06:34.9Z,2,REGULAR,2pt,Jump Shot,[],1627750,86.81011826544021,26.47058823529412,1610612743,58,47,2026-02-12T03:06:40Z,3230000,False,-118.0,71.0,1,right,MISS J. Murray 13' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,13.76,Missed,,,,,,,,,,,,,,,,,,
333,PT02M15.00S,2026-02-12T03:06:36.9Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612763,58,47,2026-02-12T03:06:40Z,3240000,False,,,0,,O. Prosper REBOUND (Off:1 Def:2),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,332.0,3.0,2.0,1.0,,,,
334,PT02M04.00S,2026-02-12T03:06:48.8Z,2,REGULAR,3pt,Jump Shot,[],1630590,8.360709592641262,4.411764705882353,1610612763,58,47,2026-02-12T03:06:53Z,3250000,False,228.0,26.0,1,left,MISS S. Pippen Jr. 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
335,PT02M00.00S,2026-02-12T03:06:52.8Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,58,47,2026-02-12T03:06:53Z,3260000,False,,,0,,J. Murray REBOUND (Off:1 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,334.0,4.0,3.0,1.0,,,,
337,PT01M51.00S,2026-02-12T03:07:05.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641765,,,1610612743,58,47,2026-02-12T03:07:14Z,3280000,False,,,0,,O. Prosper shooting personal FOUL (3 PF) (Jokić 2 FT),"[1641765, 203999]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,3.0,0.0,Jokić,203999.0,,,,,,,,
339,PT01M51.00S,2026-02-12T03:07:17.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,58,47,2026-02-12T03:07:17Z,3300000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M51.00S,2026-02-12T03:09:34.8Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,58,47,2026-02-12T03:09:59Z,3310000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M51.00S,2026-02-12T03:09:34.8Z,2,REGULAR,substitution,out,[],1628971,,,1610612743,58,47,2026-02-12T03:09:59Z,3320000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M51.00S,2026-02-12T03:09:34.8Z,2,REGULAR,substitution,in,[],203501,,,1610612743,58,47,2026-02-12T03:09:59Z,3330000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT01M51.00S,2026-02-12T03:09:34.8Z,2,REGULAR,substitution,in,[],1629661,,,1610612743,58,47,2026-02-12T03:09:59Z,3340000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M51.00S,2026-02-12T03:10:23.3Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,59,47,2026-02-12T03:10:23Z,3350000,False,,,0,,N. Jokić Free Throw 1 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
346,PT01M51.00S,2026-02-12T03:10:39.2Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,60,47,2026-02-12T03:10:39Z,3360000,False,,,0,,N. Jokić Free Throw 2 of 2 (11 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
347,PT01M37.00S,2026-02-12T03:10:53.8Z,2,REGULAR,3pt,Jump Shot,[],1641765,30.436925098554536,70.83333333333334,1610612763,60,50,2026-02-12T03:10:59Z,3370000,False,-104.0,234.0,1,left,O. Prosper 25' 3PT  (7 PTS) (G. Jackson 2 AST),"[1641765, 1641713]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,25.58,Made,7.0,G. Jackson,1641713.0,2.0,,,,,,,,,,,,,,
349,PT01M20.00S,2026-02-12T03:11:11.0Z,2,REGULAR,turnover,bad pass,[],1627750,,,1610612743,60,50,2026-02-12T03:11:15Z,3390000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 1641765]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,,Prosper,1641765.0,,
350,PT01M20.00S,2026-02-12T03:11:11.0Z,2,REGULAR,steal,,[],1641765,,,1610612763,60,50,2026-02-12T03:11:12Z,3400000,False,,,0,,O. Prosper STEAL (1 STL),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
351,PT01M15.00S,2026-02-12T03:11:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641765,7.30946123521682,42.8921568627451,1610612763,60,52,2026-02-12T03:11:22Z,3410000,False,36.0,16.0,1,left,O. Prosper running Layup (9 PTS),[1641765],1610612763.0,MEM,running,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,3.9,Made,9.0,,,,,,,,,,,,,,,,,
352,PT00M52.20S,2026-02-12T03:11:40.3Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,60,52,2026-02-12T03:11:44Z,3420000,False,,,0,,N. Jokić lost ball TURNOVER (5 TO),"[203999, 1642942]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,5.0,,,,,,,,,Mashack,1642942.0,,
353,PT00M52.20S,2026-02-12T03:11:40.3Z,2,REGULAR,steal,,[],1642942,,,1610612763,60,52,2026-02-12T03:11:42Z,3430000,False,,,0,,J. Mashack STEAL (1 STL),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
354,PT00M48.40S,2026-02-12T03:11:45.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642942,7.046649145860711,46.32352941176471,1610612763,60,54,2026-02-12T03:11:54Z,3440000,False,18.0,14.0,1,left,J. Mashack running Layup (7 PTS) (C. Spencer 6 AST),"[1642942, 1642285]",1610612763.0,MEM,running,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,2.29,Made,7.0,C. Spencer,1642285.0,6.0,,,,,,,,,,,,,,
356,PT00M32.80S,2026-02-12T03:12:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.19776609724047,54.65686274509803,1610612743,60,54,2026-02-12T03:12:10Z,3460000,False,23.0,21.0,1,right,MISS N. Jokić driving Layup,[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
