actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
260,PT02M08.00S,2025-11-08T04:02:39.0Z,2,REGULAR,rebound,defensive,[],1642954,,,1610612744,60,41,2025-11-08T04:02:41Z,2560000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,,,,,,,,259.0,1.0,1.0,0.0,,,,,,,,,
261,PT01M51.00S,2025-11-08T04:02:56.9Z,2,REGULAR,3pt,Jump Shot,[],1642954,66.17936925098554,50.0,1610612744,60,44,2025-11-08T04:03:02Z,2570000,False,0.0,265.0,1,right,W. Richard 26' 3PT  (5 PTS) (B. Podziemski 1 AST),"[1642954, 1641764]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,26.54,Made,5.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
263,PT01M30.00S,2025-11-08T04:03:16.7Z,2,REGULAR,3pt,Jump Shot,[],1627750,27.54599211563732,21.323529411764707,1610612743,63,44,2025-11-08T04:03:27Z,2590000,False,143.0,206.0,1,left,J. Murray 25' 3PT fadeaway (19 PTS) (A. Gordon 1 AST),"[1627750, 203932]",1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.13,Made,19.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
265,PT01M13.00S,2025-11-08T04:03:33.2Z,2,REGULAR,3pt,Jump Shot,[],1642954,70.64717477003943,80.14705882352942,1610612744,63,44,2025-11-08T04:03:42Z,2610000,False,151.0,223.0,1,right,MISS W. Richard 26' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,26.95,Missed,,,,,,,,,,,,,,,,,,
266,PT01M12.00S,2025-11-08T04:03:34.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,63,44,2025-11-08T04:03:42Z,2620000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,265.0,,,,,,,,,,,,
267,PT01M12.00S,2025-11-08T04:03:41.9Z,2,REGULAR,foul,personal,[],202710,,,1610612743,63,44,2025-11-08T04:03:49Z,2630000,False,,,0,,J. Butler III loose ball personal FOUL (1 PF),"[202710, 203932]",1610612744.0,GSW,loose ball,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1148.0,,,,,,,,,,1.0,0.0,Gordon,203932.0
269,PT01M12.00S,2025-11-08T04:03:49.1Z,2,REGULAR,substitution,out,[],1631218,,,1610612743,63,44,2025-11-08T04:03:52Z,2650000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT01M12.00S,2025-11-08T04:03:49.1Z,2,REGULAR,substitution,in,[],203110,,,1610612743,63,44,2025-11-08T04:03:52Z,2660000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT00M59.70S,2025-11-08T04:04:13.2Z,2,REGULAR,3pt,Jump Shot,[],203999,32.53942181340342,60.5392156862745,1610612743,63,44,2025-11-08T04:04:18Z,2670000,False,-53.0,253.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,25.88,Missed,,,,,,,,,,,,,,,,,,
272,PT00M57.80S,2025-11-08T04:04:15.1Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,63,44,2025-11-08T04:04:18Z,2680000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,271.0,3.0,2.0,1.0,,,,,,,,,
273,PT00M48.20S,2025-11-08T04:04:25.7Z,2,REGULAR,3pt,Jump Shot,[],203110,91.93495400788436,97.79411764705883,1610612744,63,44,2025-11-08T04:04:39Z,2690000,False,239.0,23.0,1,right,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,24.01,Missed,,,,,,,,,,,,,,,,,,
274,PT00M43.40S,2025-11-08T04:04:30.5Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,63,44,2025-11-08T04:04:39Z,2700000,False,,,0,,C. Braun REBOUND (Off:0 Def:6),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,,,273.0,6.0,6.0,0.0,,,,,,,,,
275,PT00M43.40S,2025-11-08T04:04:33.7Z,2,REGULAR,turnover,lost ball,[],1631128,,,1610612743,63,44,2025-11-08T04:05:11Z,2710000,False,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 202710]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Butler III,202710.0,,,,,,
276,PT00M43.40S,2025-11-08T04:04:33.7Z,2,REGULAR,steal,,[],202710,,,1610612744,63,44,2025-11-08T04:05:30Z,2720000,False,,,0,,J. Butler III STEAL (1 STL),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
277,PT00M43.40S,2025-11-08T04:04:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,92.46057818659659,48.529411764705884,1610612744,63,46,2025-11-08T04:07:13Z,2730000,False,-7.0,18.0,1,right,J. Butler III driving Layup (7 PTS),[202710],1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.98,Made,7.0,,,,,,,,,,,,,,,,,
278,PT00M43.40S,2025-11-08T04:04:43.2Z,2,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612744,63,46,2025-11-08T04:04:50Z,2740000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Butler III 1 FT),"[1631128, 202710]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,,,2.0,0.0,Butler III,202710.0
280,PT00M43.40S,2025-11-08T04:05:00.9Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202710,,,1610612744,63,47,2025-11-08T04:05:00Z,2760000,False,,,0,,J. Butler III Free Throw 1 of 1 (8 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
281,PT00M30.40S,2025-11-08T04:05:20.7Z,2,REGULAR,3pt,Jump Shot,[],203999,32.40801576872536,63.725490196078425,1610612743,66,47,2025-11-08T04:05:25Z,2770000,False,-69.0,252.0,1,left,N. Jokić 26' 3PT  (14 PTS) (C. Braun 3 AST),"[203999, 1631128]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,26.13,Made,14.0,C. Braun,1631128.0,3.0,,,,,,,,,,,,,,
283,PT00M06.80S,2025-11-08T04:05:47.9Z,2,REGULAR,3pt,Jump Shot,[],1641764,85.3646517739816,4.411764705882353,1610612744,66,47,2025-11-08T04:05:54Z,2790000,False,-228.0,85.0,1,right,MISS B. Podziemski 24' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,24.33,Missed,,,,,,,,,,,,,,,,,,
284,PT00M05.90S,2025-11-08T04:05:48.8Z,2,REGULAR,rebound,offensive,[],1642954,,,1610612744,66,47,2025-11-08T04:05:54Z,2800000,False,,,0,,W. Richard REBOUND (Off:1 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Left Corner 3,24+ Left,,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,
285,PT00M05.90S,2025-11-08T04:05:52.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642954,94.40999984741211,50.0,1610612744,66,49,2025-11-08T04:05:52Z,2810000,False,0.0,0.0,1,right,W. Richard tip Layup (7 PTS),[1642954],1610612744.0,GSW,tip,,,Richard,W. Richard,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
286,PT00M00.70S,2025-11-08T04:05:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.703679369250986,55.88235294117647,1610612743,66,49,2025-11-08T04:08:22Z,2820000,False,-29.0,20.0,1,left,MISS C. Johnson driving Layup,[1629661],1610612743.0,DEN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
287,PT00M00.70S,2025-11-08T04:05:59.1Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,66,49,2025-11-08T04:06:06Z,2830000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,286.0,2.0,2.0,0.0,,,,,,,,,
290,PT00M00.00S,2025-11-08T04:06:11.0Z,2,REGULAR,period,end,[],0,,,1610612744,66,49,2025-11-08T04:06:11Z,2860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2025-11-08T04:21:44.5Z,3,REGULAR,substitution,out,['startperiod'],1642954,,,1610612744,66,49,2025-11-08T04:22:02Z,2870000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2025-11-08T04:21:44.5Z,3,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,66,49,2025-11-08T04:22:02Z,2880000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2025-11-08T04:22:33.6Z,3,REGULAR,period,start,[],0,,,1610612743,66,49,2025-11-08T04:22:33Z,2890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT11M45.00S,2025-11-08T04:22:48.0Z,3,REGULAR,2pt,DUNK,[],1631128,90.48948751642575,31.372549019607842,1610612743,66,49,2025-11-08T04:22:56Z,2900000,False,-93.0,37.0,1,right,MISS C. Braun 10' driving DUNK - blocked,"[1631128, 203110]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,10.01,Missed,,,,,,,,,,,,,Green,203110.0,,,,
295,PT11M45.00S,2025-11-08T04:22:48.0Z,3,REGULAR,block,,[],203110,,,1610612743,66,49,2025-11-08T04:22:51Z,2910000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
296,PT11M41.00S,2025-11-08T04:22:52.0Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,66,49,2025-11-08T04:22:56Z,2920000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,294.0,4.0,3.0,1.0,,,,,,,,,
297,PT11M34.00S,2025-11-08T04:22:58.3Z,3,REGULAR,3pt,Jump Shot,[],203110,33.459264126149804,43.13725490196079,1610612744,66,52,2025-11-08T04:23:03Z,2930000,False,34.0,262.0,1,left,D. Green 26' 3PT  (11 PTS) (J. Kuminga 3 AST),"[203110, 1630228]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,26.42,Made,11.0,J. Kuminga,1630228.0,3.0,,,,,,,,,,,,,,
299,PT11M17.00S,2025-11-08T04:23:15.3Z,3,REGULAR,2pt,Jump Shot,[],1627750,82.07950065703022,25.98039215686275,1610612743,66,52,2025-11-08T04:23:19Z,2950000,False,-120.0,116.0,1,right,MISS J. Murray 16' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,16.7,Missed,,,,,,,,,,,,,,,,,,
300,PT11M15.00S,2025-11-08T04:23:17.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612744,66,52,2025-11-08T04:23:19Z,2960000,False,,,0,,J. Butler III REBOUND (Off:0 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Left Center,,,,,,,,299.0,1.0,1.0,0.0,,,,,,,,,
301,PT11M05.00S,2025-11-08T04:23:27.3Z,3,REGULAR,2pt,Jump Shot,[],202710,20.71287779237845,42.40196078431372,1610612744,66,52,2025-11-08T04:23:32Z,2970000,False,38.0,142.0,1,left,MISS J. Butler III 14' pullup Shot,[202710],1610612744.0,GSW,pullup,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
302,PT11M03.00S,2025-11-08T04:23:29.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,66,52,2025-11-08T04:23:32Z,2980000,False,,,0,,N. Jokić REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Center,,,,,,,,301.0,6.0,4.0,2.0,,,,,,,,,
303,PT10M55.00S,2025-11-08T04:23:39.8Z,3,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612743,66,52,2025-11-08T04:25:49Z,2990000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Gordon 2 FT),"[1641764, 203932]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,,,,,,,,,,1.0,0.0,Gordon,203932.0
305,PT10M55.00S,2025-11-08T04:24:16.6Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,67,52,2025-11-08T04:24:16Z,3010000,False,,,0,,A. Gordon Free Throw 1 of 2 (11 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
306,PT10M55.00S,2025-11-08T04:24:29.5Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,68,52,2025-11-08T04:24:29Z,3020000,False,,,0,,A. Gordon Free Throw 2 of 2 (12 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
307,PT10M35.00S,2025-11-08T04:24:52.1Z,3,REGULAR,3pt,Jump Shot,[],1630541,29.77989487516426,74.26470588235294,1610612744,68,52,2025-11-08T04:25:39Z,3030000,False,-121.0,227.0,1,left,MISS M. Moody 25' 3PT - blocked,"[1630541, 1627750]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,Murray,1627750.0,,,,
308,PT10M35.00S,2025-11-08T04:24:52.1Z,3,REGULAR,block,,[],1627750,,,1610612744,68,52,2025-11-08T04:24:55Z,3040000,False,,,0,,J. Murray BLOCK (1 BLK),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
309,PT10M34.00S,2025-11-08T04:24:53.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,68,52,2025-11-08T04:25:39Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,307.0,,,,,,,,,,,,
311,PT10M32.00S,2025-11-08T04:25:11.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203110,7.046649145860711,98.52941176470588,1610612744,68,55,2025-11-08T04:25:16Z,3070000,False,-243.0,14.0,1,left,D. Green 24' 3PT  (14 PTS) (J. Butler III 2 AST),"[203110, 202710]",1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,24.3,Made,14.0,J. Butler III,202710.0,2.0,,,,,,,,,,,,,,
313,PT10M10.00S,2025-11-08T04:25:33.1Z,3,REGULAR,2pt,Jump Shot,[],203932,87.33574244415243,82.1078431372549,1610612743,68,55,2025-11-08T04:25:37Z,3090000,False,161.0,67.0,1,right,MISS A. Gordon 17' pullup Shot,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Right,17.37,Missed,,,,,,,,,,,,,,,,,,
314,PT10M08.00S,2025-11-08T04:25:35.1Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,68,55,2025-11-08T04:25:37Z,3100000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right,,,,,,,,313.0,5.0,4.0,1.0,,,,,,,,,
315,PT10M00.00S,2025-11-08T04:25:45.1Z,3,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,68,55,2025-11-08T04:25:56Z,3110000,False,,,0,,J. Kuminga bad pass out-of-bounds TURNOVER (2 TO),[1630228],1610612744.0,GSW,bad pass,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628171.0,,,,,2.0,,,,,,,,
316,PT09M57.00S,2025-11-08T04:25:57.0Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612743,68,55,2025-11-08T04:26:14Z,3120000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Braun 2 FT),"[203110, 1631128]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,,,,,,1.0,0.0,Braun,1631128.0
318,PT09M57.00S,2025-11-08T04:26:22.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631128,,,1610612743,69,55,2025-11-08T04:30:04Z,3140000,False,,,0,,C. Braun Free Throw 1 of 2 (12 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
319,PT09M57.00S,2025-11-08T04:26:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,69,55,2025-11-08T04:26:28Z,3150000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT09M57.00S,2025-11-08T04:26:22.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631128,,,1610612743,69,55,2025-11-08T04:30:04Z,3160000,False,,,0,,MISS C. Braun Free Throw 2 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT09M54.00S,2025-11-08T04:26:25.2Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,69,55,2025-11-08T04:30:04Z,3170000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,320.0,3.0,3.0,0.0,,,,,,,,,
322,PT09M46.00S,2025-11-08T04:30:13.7Z,3,REGULAR,3pt,Jump Shot,[],1630541,30.962549277266753,26.96078431372549,1610612744,69,55,2025-11-08T04:30:59Z,3180000,False,115.0,239.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
323,PT09M44.00S,2025-11-08T04:30:15.7Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,69,55,2025-11-08T04:30:59Z,3190000,False,,,0,,C. Braun REBOUND (Off:0 Def:7),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,,322.0,7.0,7.0,0.0,,,,,,,,,
324,PT09M36.00S,2025-11-08T04:30:21.7Z,3,REGULAR,turnover,bad pass,[],1631128,,,1610612743,69,55,2025-11-08T04:30:25Z,3200000,False,,,0,,C. Braun bad pass TURNOVER (2 TO),"[1631128, 203110]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Green,203110.0,,,,,,
325,PT09M36.00S,2025-11-08T04:30:21.7Z,3,REGULAR,steal,,[],203110,,,1610612744,69,55,2025-11-08T04:33:07Z,3210000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
326,PT09M26.00S,2025-11-08T04:30:31.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,6.783837056504599,49.26470588235294,1610612744,69,57,2025-11-08T04:30:38Z,3220000,False,4.0,11.0,1,left,J. Butler III cutting Layup (10 PTS) (B. Podziemski 2 AST),"[202710, 1641764]",1610612744.0,GSW,cutting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,1.19,Made,10.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
328,PT09M09.00S,2025-11-08T04:30:48.8Z,3,REGULAR,2pt,Jump Shot,[],203999,77.34888304862024,48.03921568627451,1610612743,71,57,2025-11-08T04:30:54Z,3240000,False,-10.0,160.0,1,right,N. Jokić 16' Jump Shot (16 PTS) (C. Johnson 3 AST),"[203999, 1629661]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,16.07,Made,16.0,C. Johnson,1629661.0,3.0,,,,,,,,,,,,,,
330,PT08M57.00S,2025-11-08T04:31:00.1Z,3,REGULAR,3pt,Jump Shot,[],203110,7.835085413929041,3.9215686274509802,1610612744,71,60,2025-11-08T04:31:04Z,3260000,False,230.0,21.0,1,left,D. Green 3PT  (17 PTS) (B. Podziemski 3 AST),"[203110, 1641764]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.14,Made,17.0,B. Podziemski,1641764.0,3.0,,,,,,,,,,,,,,
332,PT08M38.00S,2025-11-08T04:31:19.9Z,3,REGULAR,3pt,Jump Shot,[],203932,91.93495400788436,5.147058823529411,1610612743,74,60,2025-11-08T04:31:24Z,3280000,False,-224.0,23.0,1,right,A. Gordon 3PT  (15 PTS) (J. Murray 4 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,22.55,Made,15.0,J. Murray,1627750.0,4.0,,,,,,,,,,,,,,
335,PT08M19.00S,2025-11-08T04:31:38.7Z,3,REGULAR,3pt,Jump Shot,[],203110,29.25427069645204,71.07843137254902,1610612744,74,60,2025-11-08T04:31:47Z,3310000,False,-105.0,222.0,1,left,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
336,PT08M18.00S,2025-11-08T04:31:44.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,74,60,2025-11-08T04:31:44Z,3320000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,335.0,,,,,,,,,,,,
338,PT08M02.00S,2025-11-08T04:32:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,85.75886990801577,50.49019607843137,1610612743,76,60,2025-11-08T04:32:08Z,3340000,False,2.0,81.0,1,right,N. Jokić 8' floating Jump Shot (18 PTS) (J. Murray 5 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,8.14,Made,18.0,J. Murray,1627750.0,5.0,,,,,,,,,,,,,,
340,PT07M39.00S,2025-11-08T04:32:26.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,8.492115637319317,40.44117647058824,1610612744,76,60,2025-11-08T04:32:31Z,3360000,False,48.0,27.0,1,left,MISS M. Moody cutting Layup - blocked,"[1630541, 203999]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,Jokić,203999.0,,,,
352,PT07M39.00S,2025-11-08T04:32:26.1Z,3,REGULAR,block,,[],203999,,,1610612744,76,60,2025-11-08T04:33:51Z,3365000,False,,,0,,N. Jokić BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
341,PT07M35.00S,2025-11-08T04:32:30.1Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,76,60,2025-11-08T04:32:31Z,3370000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,340.0,1.0,1.0,0.0,,,,,,,,,
342,PT07M32.00S,2025-11-08T04:32:33.2Z,3,REGULAR,3pt,Jump Shot,[],1629661,66.70499342969777,65.68627450980392,1610612743,76,60,2025-11-08T04:36:56Z,3380000,False,78.0,260.0,1,right,MISS C. Johnson 27' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,27.2,Missed,,,,,,,,,,,,,,,,,,
343,PT07M28.00S,2025-11-08T04:32:37.2Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,76,60,2025-11-08T04:32:40Z,3390000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,342.0,6.0,5.0,1.0,,,,,,,,,
344,PT07M21.00S,2025-11-08T04:32:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,8.886333771353483,50.73529411764706,1610612744,76,60,2025-11-08T04:37:21Z,3400000,False,-4.0,31.0,1,left,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
345,PT07M19.00S,2025-11-08T04:32:46.5Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,76,60,2025-11-08T04:32:46Z,3410000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,344.0,7.0,5.0,2.0,,,,,,,,,
346,PT07M15.00S,2025-11-08T04:32:50.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630228,9.149145860709593,72.54901960784314,1610612744,76,62,2025-11-08T04:32:57Z,3420000,False,-113.0,34.0,1,left,J. Kuminga 11' turnaround Jump Shot (2 PTS),[1630228],1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,11.76,Made,2.0,,,,,,,,,,,,,,,,,
