actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
175,PT11M08.00S,2026-04-04T19:47:23.5Z,2,REGULAR,foul,personal,['1freethrow'],203501,,,1610612759,39,47,2026-04-04T19:47:39Z,1730000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Harper 1 FT),"[203501, 1642844]",1610612743.0,DEN,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,201639.0,1.0,0.0,Harper,1642844.0,,,,,,,,,,,,
177,PT11M08.00S,2026-04-04T19:47:51.1Z,2,REGULAR,freethrow,1 of 1,[],1642844,,,1610612759,39,47,2026-04-04T19:47:57Z,1750000,False,,,0,,MISS D. Harper Free Throw 1 of 1,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
178,PT11M04.00S,2026-04-04T19:47:55.1Z,2,REGULAR,rebound,defensive,[],203501,,,1610612743,39,47,2026-04-04T19:47:57Z,1760000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,177.0,,,,,,,,,,2.0,2.0,0.0,,,,,
179,PT10M55.00S,2026-04-04T19:48:00.8Z,2,REGULAR,2pt,Jump Shot,[],1628971,92.19776609724047,72.54901960784314,1610612743,39,47,2026-04-04T19:48:30Z,1770000,False,113.0,21.0,1,right,MISS B. Brown 11' Jump Shot,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,11.46,Missed,,,,,,,,,,,,,,,,,,
180,PT10M51.00S,2026-04-04T19:48:04.8Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,39,47,2026-04-04T19:48:07Z,1780000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,179.0,,,,,,,,,,4.0,4.0,0.0,,,,,
181,PT10M47.00S,2026-04-04T19:48:09.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,7.5722733245729295,48.28431372549019,1610612759,39,49,2026-04-04T19:49:02Z,1790000,False,9.0,19.0,1,left,D. Fox running Layup (6 PTS),[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,,6.0,,,,,,,,,,,
183,PT10M30.00S,2026-04-04T19:48:31.6Z,2,REGULAR,foul,personal,[],1642844,,,1610612743,39,49,2026-04-04T19:48:52Z,1810000,False,,,0,,D. Harper personal FOUL (1 PF),"[1642844, 203501]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,,,,1627524.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,
185,PT10M15.00S,2026-04-04T19:49:04.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,89.96386333771353,55.392156862745104,1610612743,39,49,2026-04-04T19:49:52Z,1830000,False,27.0,42.0,1,right,MISS B. Brown driving bank Hook,[1628971],1610612743.0,DEN,driving bank,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
186,PT10M13.00S,2026-04-04T19:49:06.6Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,39,49,2026-04-04T19:49:10Z,1840000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,185.0,,,,,,,,,,5.0,5.0,0.0,,,,,
187,PT10M05.00S,2026-04-04T19:49:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,7.835085413929041,49.754901960784316,1610612759,39,51,2026-04-04T19:50:35Z,1850000,False,1.0,21.0,1,left,H. Barnes reverse Layup (5 PTS) (V. Wembanyama 3 AST),"[203084, 1641705]",1610612759.0,SAS,reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,5.0,V. Wembanyama,1641705.0,3.0,,,,,,,,
189,PT10M05.00S,2026-04-04T19:49:19.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,39,51,2026-04-04T19:49:19Z,1870000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M05.00S,2026-04-04T19:52:25.4Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,39,51,2026-04-04T19:52:54Z,1880000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M05.00S,2026-04-04T19:52:25.4Z,2,REGULAR,substitution,in,[],202685,,,1610612743,39,51,2026-04-04T19:52:54Z,1890000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M48.00S,2026-04-04T19:53:23.0Z,2,REGULAR,2pt,Jump Shot,[],202685,74.19513797634691,45.34313725490196,1610612743,39,51,2026-04-04T19:54:09Z,1900000,False,-23.0,190.0,1,right,MISS J. Valančiūnas 19' Jump Shot,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,19.15,Missed,,,,,,,,,,,,,,,,,,
193,PT09M46.00S,2026-04-04T19:53:25.0Z,2,REGULAR,rebound,defensive,[],1642868,,,1610612759,39,51,2026-04-04T19:53:28Z,1910000,False,,,0,,C. Bryant REBOUND (Off:0 Def:2),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,16-24 Center,,,192.0,,,,,,,,,,2.0,2.0,0.0,,,,,
194,PT09M34.00S,2026-04-04T19:53:37.7Z,2,REGULAR,3pt,Jump Shot,[],1628368,30.831143232588698,64.2156862745098,1610612759,39,51,2026-04-04T19:54:40Z,1920000,False,-71.0,237.0,1,left,MISS D. Fox 24' step back 3PT,[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,24.77,Missed,,,,,,,,,,,,,,,,,,
195,PT09M32.00S,2026-04-04T19:53:39.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,39,51,2026-04-04T19:53:49Z,1930000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,194.0,,,,,,,,,,,,,,,,,
197,PT09M17.00S,2026-04-04T19:54:08.7Z,2,REGULAR,foul,personal,['2freethrow'],1642868,,,1610612743,39,51,2026-04-04T19:54:19Z,1950000,False,,,0,,C. Bryant shooting personal FOUL (1 PF) (Valančiūnas 2 FT),"[1642868, 202685]",1610612759.0,SAS,shooting,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,1627524.0,1.0,0.0,Valančiūnas,202685.0,,,,,,,,,,,,
199,PT09M17.00S,2026-04-04T19:54:32.9Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612743,40,51,2026-04-04T19:55:00Z,1970000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (1 PTS),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
200,PT09M17.00S,2026-04-04T19:54:32.9Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612743,40,51,2026-04-04T19:55:00Z,1980000,False,,,0,,MISS J. Valančiūnas Free Throw 2 of 2,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT09M13.00S,2026-04-04T19:54:36.9Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,40,51,2026-04-04T19:55:00Z,1990000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,200.0,,,,,,,,,,6.0,6.0,0.0,,,,,
202,PT09M05.00S,2026-04-04T19:55:06.3Z,2,REGULAR,turnover,bad pass,[],203084,,,1610612759,40,51,2026-04-04T19:55:10Z,2000000,False,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1628971]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,
203,PT09M05.00S,2026-04-04T19:55:06.3Z,2,REGULAR,steal,,[],1628971,,,1610612743,40,51,2026-04-04T19:55:07Z,2010000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
204,PT08M57.00S,2026-04-04T19:55:13.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628971,91.14651773981603,54.65686274509803,1610612743,40,51,2026-04-04T19:56:01Z,2020000,False,23.0,31.0,1,right,MISS B. Brown running pullup Shot,[1628971],1610612743.0,DEN,running pullup,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
205,PT08M51.00S,2026-04-04T19:55:19.1Z,2,REGULAR,rebound,offensive,[],202685,,,1610612743,40,51,2026-04-04T19:56:01Z,2030000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:0),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,204.0,,,,,,,,,,1.0,0.0,1.0,,,,,
206,PT08M51.00S,2026-04-04T19:55:19.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202685,94.40999984741211,50.0,1610612743,42,51,2026-04-04T19:55:30Z,2040000,False,0.0,0.0,1,right,J. Valančiūnas putback DUNK (3 PTS),[202685],1610612743.0,DEN,putback,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,3.0,,,,,,,,,,,
207,PT08M36.00S,2026-04-04T19:55:35.2Z,2,REGULAR,3pt,Jump Shot,[],1641705,28.203022339027594,18.872549019607842,1610612759,42,51,2026-04-04T19:55:40Z,2050000,False,156.0,213.0,1,left,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
208,PT08M34.00S,2026-04-04T19:55:37.2Z,2,REGULAR,rebound,defensive,[],203501,,,1610612743,42,51,2026-04-04T19:55:40Z,2060000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,207.0,,,,,,,,,,3.0,3.0,0.0,,,,,
209,PT08M17.00S,2026-04-04T19:55:54.6Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,42,51,2026-04-04T19:56:00Z,2070000,False,,,0,,A. Gordon bad pass TURNOVER (2 TO),"[203932, 1642868]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Bryant,1642868.0,,
210,PT08M17.00S,2026-04-04T19:55:54.6Z,2,REGULAR,steal,,[],1642868,,,1610612759,42,51,2026-04-04T19:55:57Z,2080000,False,,,0,,C. Bryant STEAL (1 STL),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT08M10.00S,2026-04-04T19:56:01.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203084,7.835085413929041,96.32352941176471,1610612759,42,54,2026-04-04T19:56:07Z,2090000,False,-232.0,21.0,1,left,H. Barnes 3PT  (8 PTS) (D. Harper 2 AST),"[203084, 1642844]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.26,Made,,,,,,,8.0,D. Harper,1642844.0,2.0,,,,,,,,
213,PT07M44.00S,2026-04-04T19:56:30.5Z,2,REGULAR,foul,personal,[],1642844,,,1610612743,42,54,2026-04-04T19:56:40Z,2110000,False,,,0,,D. Harper personal FOUL (2 PF),"[1642844, 203501]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,,,,201639.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,
215,PT07M44.00S,2026-04-04T19:56:41.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,42,54,2026-04-04T19:58:14Z,2130000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,
216,PT07M44.00S,2026-04-04T19:56:44.7Z,2,REGULAR,substitution,out,[],1642844,,,1610612743,42,54,2026-04-04T19:56:53Z,2140000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M44.00S,2026-04-04T19:56:44.7Z,2,REGULAR,substitution,out,[],1628368,,,1610612743,42,54,2026-04-04T19:56:53Z,2150000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M44.00S,2026-04-04T19:56:44.7Z,2,REGULAR,substitution,in,[],1642264,,,1610612743,42,54,2026-04-04T19:56:53Z,2160000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M44.00S,2026-04-04T19:56:44.7Z,2,REGULAR,substitution,in,[],1630170,,,1610612743,42,54,2026-04-04T19:56:53Z,2170000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M37.00S,2026-04-04T19:57:07.6Z,2,REGULAR,3pt,Jump Shot,[],1628971,90.22667542706965,3.6764705882352944,1610612743,42,54,2026-04-04T19:57:12Z,2180000,False,-232.0,39.0,1,right,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,23.49,Missed,,,,,,,,,,,,,,,,,,
221,PT07M34.00S,2026-04-04T19:57:10.6Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,42,54,2026-04-04T19:57:12Z,2190000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,220.0,,,,,,,,,,2.0,2.0,0.0,,,,,
222,PT07M21.00S,2026-04-04T19:57:24.3Z,2,REGULAR,2pt,Jump Shot,[],1630170,21.632720105124836,49.754901960784316,1610612759,42,54,2026-04-04T19:57:30Z,2200000,False,1.0,151.0,1,left,MISS D. Vassell 15' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,15.08,Missed,,,,,,,,,,,,,,,,,,
223,PT07M17.00S,2026-04-04T19:57:28.3Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,42,54,2026-04-04T19:57:30Z,2210000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Center,,,222.0,,,,,,,,,,2.0,1.0,1.0,,,,,
224,PT07M07.00S,2026-04-04T19:57:44.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,89.30683311432325,44.85294117647059,1610612743,42,54,2026-04-04T19:59:00Z,2220000,False,-26.0,48.0,1,right,MISS J. Valančiūnas driving floating Shot - blocked,"[202685, 1641705]",1610612743.0,DEN,driving floating,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
225,PT07M07.00S,2026-04-04T19:57:44.0Z,2,REGULAR,block,,[],1641705,,,1610612743,42,54,2026-04-04T19:57:48Z,2230000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M06.00S,2026-04-04T19:57:45.0Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,42,54,2026-04-04T19:58:26Z,2240000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,224.0,,,,,,,,,,7.0,7.0,0.0,,,,,
227,PT07M04.00S,2026-04-04T19:57:49.3Z,2,REGULAR,foul,personal,[],202685,,,1610612759,42,54,2026-04-04T19:57:52Z,2250000,False,,,0,,J. Valančiūnas personal FOUL (1 PF),"[202685, 1641705]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,1626300.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,
229,PT07M04.00S,2026-04-04T19:57:55.2Z,2,REGULAR,substitution,out,[],203501,,,1610612759,42,54,2026-04-04T19:58:28Z,2270000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M04.00S,2026-04-04T19:57:55.2Z,2,REGULAR,substitution,out,[],1628971,,,1610612759,42,54,2026-04-04T19:58:28Z,2280000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M04.00S,2026-04-04T19:57:55.2Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,42,54,2026-04-04T19:58:28Z,2290000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M04.00S,2026-04-04T19:57:55.2Z,2,REGULAR,substitution,out,[],1642868,,,1610612759,42,54,2026-04-04T19:58:28Z,2300000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M04.00S,2026-04-04T19:57:55.2Z,2,REGULAR,substitution,in,[],1631128,,,1610612759,42,54,2026-04-04T19:58:28Z,2310000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M04.00S,2026-04-04T19:57:55.2Z,2,REGULAR,substitution,in,[],1629661,,,1610612759,42,54,2026-04-04T19:58:28Z,2320000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M04.00S,2026-04-04T19:57:55.2Z,2,REGULAR,substitution,in,[],1642844,,,1610612759,42,54,2026-04-04T19:58:28Z,2330000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M04.00S,2026-04-04T19:57:55.2Z,2,REGULAR,substitution,in,[],1628436,,,1610612759,42,54,2026-04-04T19:58:28Z,2340000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M52.00S,2026-04-04T19:58:59.7Z,2,REGULAR,foul,personal,[],1627750,,,1610612759,42,54,2026-04-04T19:59:13Z,2350000,False,,,0,,J. Murray personal FOUL (2 PF),"[1627750, 1630170]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,,201639.0,2.0,0.0,Vassell,1630170.0,,,,,,,,,,,,
239,PT06M45.00S,2026-04-04T19:59:16.4Z,2,REGULAR,turnover,out-of-bounds,[],1642844,,,1610612759,42,54,2026-04-04T19:59:27Z,2370000,False,,,0,,D. Harper lost ball out-of-bounds TURNOVER (1 TO),[1642844],1610612759.0,SAS,lost ball,,,Harper,D. Harper,,,,,Mid-Range,8-16 Right,,,,1626300.0,,,,,,,,,,,,1.0,,,,
240,PT06M25.00S,2026-04-04T19:59:39.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631128,88.51839684625493,98.52941176470588,1610612743,42,54,2026-04-04T19:59:44Z,2380000,False,243.0,55.0,1,right,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,24.88,Missed,,,,,,,,,,,,,,,,,,
241,PT06M23.00S,2026-04-04T19:59:41.6Z,2,REGULAR,rebound,offensive,[],202685,,,1610612743,42,54,2026-04-04T19:59:44Z,2390000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Right Corner 3,24+ Right,,,240.0,,,,,,,,,,3.0,1.0,2.0,,,,,
242,PT06M20.00S,2026-04-04T19:59:44.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",202685,88.78120893561103,47.05882352941176,1610612743,44,54,2026-04-04T19:59:49Z,2400000,False,-15.0,53.0,1,right,J. Valančiūnas turnaround Hook (5 PTS),[202685],1610612743.0,DEN,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,5.5,Made,,,,,,,5.0,,,,,,,,,,,
243,PT06M08.00S,2026-04-04T20:00:00.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,9.543363994743759,41.17647058823529,1610612759,44,54,2026-04-04T20:01:10Z,2410000,False,44.0,37.0,1,left,MISS S. Castle pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.77,Missed,,,,,,,,,,,,,,,,,,
244,PT06M06.00S,2026-04-04T20:00:02.6Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612759,44,54,2026-04-04T20:02:11Z,2420000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,243.0,,,,,,,,,,2.0,1.0,1.0,,,,,
245,PT06M04.00S,2026-04-04T20:00:06.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612759,44,54,2026-04-04T20:00:06Z,2430000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612759.0,SAS,tip,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
246,PT06M04.00S,2026-04-04T20:00:07.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,44,54,2026-04-04T20:00:07Z,2440000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Left,,,245.0,,,,,,,,,,,,,,,,,
248,PT06M04.00S,2026-04-04T20:00:14.9Z,2,REGULAR,substitution,out,[],202685,,,1610612759,44,54,2026-04-04T20:00:29Z,2460000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M04.00S,2026-04-04T20:00:14.9Z,2,REGULAR,substitution,out,[],203084,,,1610612759,44,54,2026-04-04T20:00:29Z,2470000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M04.00S,2026-04-04T20:00:14.9Z,2,REGULAR,substitution,in,[],203999,,,1610612759,44,54,2026-04-04T20:00:29Z,2480000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M04.00S,2026-04-04T20:00:14.9Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,44,54,2026-04-04T20:00:29Z,2490000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M55.00S,2026-04-04T20:00:49.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642264,11.12023653088042,44.6078431372549,1610612759,44,56,2026-04-04T20:01:02Z,2500000,False,27.0,52.0,1,left,S. Castle step back Jump Shot (8 PTS),[1642264],1610612759.0,SAS,step back,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,5.86,Made,,,,,,,8.0,,,,,,,,,,,
253,PT05M55.00S,2026-04-04T20:00:52.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203932,,,1610612759,44,56,2026-04-04T20:01:02Z,2510000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Castle 1 FT),"[203932, 1642264]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,1627524.0,1.0,1.0,Castle,1642264.0,,,,,,,,,,,,
255,PT05M55.00S,2026-04-04T20:01:30.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1642264,,,1610612759,44,57,2026-04-04T20:01:30Z,2530000,False,,,0,,S. Castle Free Throw 1 of 1 (9 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
256,PT05M48.00S,2026-04-04T20:01:44.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,90.88370565045992,44.85294117647059,1610612743,44,57,2026-04-04T20:05:26Z,2540000,False,-26.0,33.0,1,right,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
257,PT05M45.00S,2026-04-04T20:01:47.0Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,44,57,2026-04-04T20:05:26Z,2550000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,256.0,,,,,,,,,,2.0,1.0,1.0,,,,,
