actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
170,PT11M15.00S,2026-04-09T01:39:15.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,39,33,2026-04-09T01:40:11Z,1700000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,169.0,3.0,3.0,0.0,,,,,,,,,,,,
171,PT11M03.00S,2026-04-09T01:39:25.7Z,2,REGULAR,3pt,Jump Shot,[],1631124,68.15045992115637,66.42156862745098,1610612743,42,33,2026-04-09T01:39:30Z,1710000,False,82.0,247.0,1,right,J. Strawther 26' 3PT  (5 PTS) (B. Brown 1 AST),"[1631124, 1628971]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,26.02,Made,,,,,,,,,5.0,B. Brown,1628971.0,1.0,,,,
173,PT10M51.00S,2026-04-09T01:39:40.6Z,2,REGULAR,foul,personal,[],202685,,,1610612763,42,33,2026-04-09T01:39:59Z,1730000,False,,,0,,J. Valančiūnas personal FOUL (1 PF),"[202685, 1641707]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Right,203593.0,,,,,,,,1.0,0.0,Hendricks,1641707.0,,,,,,,,
175,PT10M45.00S,2026-04-09T01:40:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641707,13.87976346911958,41.911764705882355,1610612763,42,35,2026-04-09T01:40:51Z,1750000,False,40.0,78.0,1,left,T. Hendricks 8' floating Jump Shot (10 PTS) (C. Coward 1 AST),"[1641707, 1642907]",1610612763.0,MEM,floating,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,,,8.78,Made,,,,,,,,,10.0,C. Coward,1642907.0,1.0,,,,
177,PT10M27.00S,2026-04-09T01:40:24.7Z,2,REGULAR,3pt,Jump Shot,[],203501,66.04796320630749,44.36274509803921,1610612743,42,35,2026-04-09T01:40:31Z,1770000,False,-28.0,267.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,26.81,Missed,,,,,,,,,,,,,,,,
178,PT10M25.00S,2026-04-09T01:40:26.7Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,42,35,2026-04-09T01:40:31Z,1780000,False,,,0,,C. Coward REBOUND (Off:1 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,,,,,177.0,3.0,2.0,1.0,,,,,,,,,,,,
181,PT10M20.00S,2026-04-09T01:41:00.1Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612763,42,35,2026-04-09T01:41:06Z,1810000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Whitehead 2 FT),"[1628971, 1641727]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,1.0,0.0,Whitehead,1641727.0,,,,,,,,
183,PT10M20.00S,2026-04-09T01:41:09.2Z,2,REGULAR,freethrow,1 of 2,[],1641727,,,1610612763,42,36,2026-04-09T01:41:09Z,1830000,False,,,0,,D. Whitehead Free Throw 1 of 2 (4 PTS),[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,Made,,,,,,,,,4.0,,,,,,,
184,PT10M20.00S,2026-04-09T01:41:09.2Z,2,REGULAR,freethrow,2 of 2,[],1641727,,,1610612763,42,36,2026-04-09T01:41:21Z,1840000,False,,,0,,MISS D. Whitehead Free Throw 2 of 2,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
185,PT10M17.00S,2026-04-09T01:41:12.2Z,2,REGULAR,rebound,defensive,[],203501,,,1610612743,42,36,2026-04-09T01:41:21Z,1850000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,
186,PT10M03.00S,2026-04-09T01:41:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,83.78777923784494,62.99019607843137,1610612743,42,36,2026-04-09T01:42:08Z,1860000,False,65.0,100.0,1,right,MISS C. Johnson 11' fadeaway Shot,[1629661],1610612743.0,DEN,fadeaway,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,11.92,Missed,,,,,,,,,,,,,,,,
187,PT10M01.00S,2026-04-09T01:41:35.7Z,2,REGULAR,rebound,defensive,[],1641727,,,1610612763,42,36,2026-04-09T01:42:08Z,1870000,False,,,0,,D. Whitehead REBOUND (Off:1 Def:3),[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,In The Paint (Non-RA),8-16 Right,,,,,186.0,4.0,3.0,1.0,,,,,,,,,,,,
188,PT09M54.00S,2026-04-09T01:41:42.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,9.543363994743759,41.42156862745098,1610612763,42,38,2026-04-09T01:43:00Z,1880000,False,43.0,37.0,1,left,C. Coward driving floating Jump Shot (9 PTS) (D. Whitehead 3 AST),"[1642907, 1641727]",1610612763.0,MEM,driving floating,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,,,5.68,Made,,,,,,,,,9.0,D. Whitehead,1641727.0,3.0,,,,
189,PT09M40.00S,2026-04-09T01:42:01.7Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612743,42,38,2026-04-09T01:43:39Z,1890000,False,,,0,,J. Valančiūnas lost ball TURNOVER (1 TO),"[202685, 1641707]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Left,,1.0,,,,,,,,,,,,,,,Hendricks,1641707.0,,
190,PT09M40.00S,2026-04-09T01:42:01.7Z,2,REGULAR,steal,,[],1641707,,,1610612763,42,38,2026-04-09T01:42:03Z,1900000,False,,,0,,T. Hendricks STEAL (1 STL),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
191,PT09M32.00S,2026-04-09T01:42:06.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642907,10.726018396846255,52.20588235294118,1610612763,42,38,2026-04-09T01:45:08Z,1910000,False,-11.0,48.0,1,left,MISS C. Coward running Layup - blocked,"[1642907, 1631124]",1610612763.0,MEM,running,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,,,4.95,Missed,,,,,,,,,,,,,,,Strawther,1631124.0
192,PT09M32.00S,2026-04-09T01:42:06.9Z,2,REGULAR,block,,[],1631124,,,1610612763,42,38,2026-04-09T01:46:37Z,1920000,False,,,0,,J. Strawther BLOCK (1 BLK),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT09M30.00S,2026-04-09T01:42:08.9Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,42,38,2026-04-09T01:46:37Z,1930000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,
195,PT09M25.00S,2026-04-09T01:42:28.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631124,89.83245729303549,50.73529411764706,1610612743,42,38,2026-04-09T01:45:45Z,1950000,False,4.0,43.0,1,right,MISS J. Strawther running Layup - blocked,"[1631124, 1641707]",1610612743.0,DEN,running,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,4.33,Missed,,,,,,,,,,,,,,,Hendricks,1641707.0
202,PT09M25.00S,2026-04-09T01:42:28.0Z,2,REGULAR,block,,[],1641707,,,1610612743,42,38,2026-04-09T01:44:20Z,1955000,False,,,0,,T. Hendricks BLOCK (1 BLK),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT09M23.00S,2026-04-09T01:42:30.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,42,38,2026-04-09T01:45:45Z,1960000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,195.0,,,,,,,,,,,,,,,
197,PT09M23.00S,2026-04-09T01:42:32.4Z,2,REGULAR,foul,personal,[],202685,,,1610612763,42,38,2026-04-09T01:42:36Z,1970000,False,,,0,,J. Valančiūnas loose ball personal FOUL (2 PF),"[202685, 1641707]",1610612743.0,DEN,loose ball,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,2.0,0.0,Hendricks,1641707.0,,,,,,,,
200,PT09M11.00S,2026-04-09T01:42:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,8.09789750328515,53.67647058823529,1610612763,42,40,2026-04-09T01:43:01Z,1990000,False,-18.0,24.0,1,left,T. Hendricks driving Layup (12 PTS),[1641707],1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,2.99,Made,,,,,,,,,12.0,,,,,,,
201,PT09M10.00S,2026-04-09T01:42:58.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,42,40,2026-04-09T01:42:58Z,2000000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M10.00S,2026-04-09T01:45:34.1Z,2,REGULAR,substitution,out,[],203501,,,1610612743,42,40,2026-04-09T01:45:49Z,2010000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M10.00S,2026-04-09T01:45:34.1Z,2,REGULAR,substitution,out,[],1641727,,,1610612743,42,40,2026-04-09T01:45:49Z,2020000,False,,,0,,SUB out: D. Whitehead,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M10.00S,2026-04-09T01:45:34.1Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,42,40,2026-04-09T01:45:49Z,2030000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M10.00S,2026-04-09T01:45:34.1Z,2,REGULAR,substitution,in,[],1631351,,,1610612743,42,40,2026-04-09T01:45:49Z,2040000,False,,,0,,SUB in: L. Williamson,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M51.00S,2026-04-09T01:46:16.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,90.88370565045992,48.77450980392157,1610612743,44,40,2026-04-09T01:47:02Z,2050000,False,-6.0,33.0,1,right,J. Valančiūnas driving DUNK (4 PTS) (J. Strawther 1 AST),"[202685, 1631124]",1610612743.0,DEN,driving,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,3.38,Made,,,,,,,,,4.0,J. Strawther,1631124.0,1.0,,,,
209,PT08M32.00S,2026-04-09T01:46:33.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,13.87976346911958,43.872549019607845,1610612763,44,42,2026-04-09T01:47:23Z,2070000,False,31.0,78.0,1,left,C. Coward 8' pullup Jump Shot (11 PTS) (A. Bal 1 AST),"[1642907, 1642380]",1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,8.38,Made,,,,,,,,,11.0,A. Bal,1642380.0,1.0,,,,
211,PT08M20.00S,2026-04-09T01:46:50.9Z,2,REGULAR,foul,offensive,[],202685,,,1610612743,44,42,2026-04-09T03:23:10Z,2090000,False,,,0,,J. Valančiūnas charge offensive FOUL (3 PF),"[202685, 1641707]",1610612743.0,DEN,charge,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,203593.0,,,,,,,,3.0,0.0,Hendricks,1641707.0,,,,,,,,
213,PT08M20.00S,2026-04-09T01:46:50.9Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612743,44,42,2026-04-09T01:46:50Z,2110000,False,,,0,,J. Valančiūnas offensive foul TURNOVER (2 TO),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,203593.0,2.0,,,,,,,,,,,,,,,,,,
214,PT08M12.00S,2026-04-09T01:47:11.3Z,2,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612763,44,42,2026-04-09T01:47:18Z,2120000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Hendricks 2 FT),"[1631124, 1641707]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,,,,,,,1.0,0.0,Hendricks,1641707.0,,,,,,,,
216,PT08M12.00S,2026-04-09T01:47:37.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641707,,,1610612763,44,43,2026-04-09T01:47:37Z,2140000,False,,,0,,T. Hendricks Free Throw 1 of 2 (13 PTS),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,Made,,,,,,,,,13.0,,,,,,,
217,PT08M12.00S,2026-04-09T01:47:53.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641707,,,1610612763,44,44,2026-04-09T01:47:53Z,2150000,False,,,0,,T. Hendricks Free Throw 2 of 2 (14 PTS),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,Made,,,,,,,,,14.0,,,,,,,
218,PT08M12.00S,2026-04-09T01:48:00.5Z,2,REGULAR,foul,personal,[],1642907,,,1610612743,44,44,2026-04-09T01:48:08Z,2160000,False,,,0,,C. Coward personal FOUL (2 PF),"[1642907, 1627750]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,2.0,0.0,Murray,1627750.0,,,,,,,,
220,PT08M01.00S,2026-04-09T01:48:26.1Z,2,REGULAR,foul,offensive,[],202685,,,1610612743,44,44,2026-04-09T01:48:54Z,2180000,False,,,0,,J. Valančiūnas offensive FOUL (4 PF),"[202685, 1642380]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,,,,,,,4.0,0.0,Bal,1642380.0,,,,,,,,
222,PT08M01.00S,2026-04-09T01:48:26.1Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612743,44,44,2026-04-09T01:48:26Z,2200000,False,,,0,,J. Valančiūnas offensive foul TURNOVER (3 TO),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,202037.0,3.0,,,,,,,,,,,,,,,,,,
223,PT08M01.00S,2026-04-09T01:48:39.8Z,2,REGULAR,substitution,out,[],202685,,,1610612763,44,44,2026-04-09T01:48:43Z,2210000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M01.00S,2026-04-09T01:48:39.8Z,2,REGULAR,substitution,in,[],1630192,,,1610612763,44,44,2026-04-09T01:48:43Z,2220000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M52.00S,2026-04-09T01:49:04.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642383,12.171484888304862,59.31372549019608,1610612763,44,46,2026-04-09T01:49:40Z,2230000,False,-47.0,62.0,1,left,W. Clayton Jr. 7' driving Layup (4 PTS),[1642383],1610612763.0,MEM,driving,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,7.75,Made,,,,,,,,,4.0,,,,,,,
226,PT07M52.00S,2026-04-09T01:49:07.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630192,,,1610612763,44,46,2026-04-09T01:49:32Z,2240000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Clayton Jr. 1 FT),"[1630192, 1642383]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,1.0,0.0,Clayton Jr.,1642383.0,,,,,,,,
228,PT07M52.00S,2026-04-09T01:49:33.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642383,,,1610612763,44,47,2026-04-09T01:49:33Z,2260000,False,,,0,,W. Clayton Jr. Free Throw 1 of 1 (5 PTS),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,,
229,PT07M38.00S,2026-04-09T01:49:46.2Z,2,REGULAR,2pt,Jump Shot,[],1627750,89.30683311432325,24.019607843137255,1610612743,46,47,2026-04-09T01:49:51Z,2270000,False,-130.0,48.0,1,right,J. Murray 13' step back Jump Shot (13 PTS) (Z. Nnaji 1 AST),"[1627750, 1630192]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,13.85,Made,,,,,,,,,13.0,Z. Nnaji,1630192.0,1.0,,,,
231,PT07M23.00S,2026-04-09T01:50:01.1Z,2,REGULAR,3pt,Jump Shot,[],1642907,26.363337713534822,20.34313725490196,1610612763,46,50,2026-04-09T01:50:08Z,2290000,False,148.0,195.0,1,left,C. Coward 24' 3PT step back (14 PTS) (A. Bal 2 AST),"[1642907, 1642380]",1610612763.0,MEM,step back,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,,,24.52,Made,,,,,,,,,14.0,A. Bal,1642380.0,2.0,,,,
233,PT07M13.00S,2026-04-09T01:50:10.2Z,2,REGULAR,turnover,bad pass,[],1627750,,,1610612743,46,50,2026-04-09T01:50:13Z,2310000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 1642380]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,,,,,Bal,1642380.0,,
234,PT07M13.00S,2026-04-09T01:50:10.2Z,2,REGULAR,steal,,[],1642380,,,1610612763,46,50,2026-04-09T01:50:11Z,2320000,False,,,0,,A. Bal STEAL (1 STL),[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
235,PT07M02.00S,2026-04-09T01:50:20.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631351,19.66162943495401,92.40196078431373,1610612763,46,53,2026-04-09T01:50:28Z,2330000,False,-212.0,132.0,1,left,L. Williamson 24' 3PT pullup (3 PTS) (T. Hendricks 1 AST),"[1631351, 1641707]",1610612763.0,MEM,pullup,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Left Center,,,24.99,Made,,,,,,,,,3.0,T. Hendricks,1641707.0,1.0,,,,
237,PT07M02.00S,2026-04-09T01:50:29.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,46,53,2026-04-09T01:50:29Z,2350000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,46,53,2026-04-09T01:53:32Z,2360000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,out,[],1629661,,,1610612743,46,53,2026-04-09T01:53:32Z,2370000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,46,53,2026-04-09T01:53:32Z,2380000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,out,[],1642383,,,1610612743,46,53,2026-04-09T01:53:32Z,2390000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,out,[],1641707,,,1610612743,46,53,2026-04-09T01:53:32Z,2400000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,out,[],1642907,,,1610612743,46,53,2026-04-09T01:53:32Z,2410000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,in,[],203999,,,1610612743,46,53,2026-04-09T01:53:32Z,2420000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,in,[],203932,,,1610612743,46,53,2026-04-09T01:53:32Z,2430000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,46,53,2026-04-09T01:53:32Z,2440000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,in,[],1641727,,,1610612743,46,53,2026-04-09T01:53:32Z,2450000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,in,[],1642942,,,1610612743,46,53,2026-04-09T01:53:32Z,2460000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M02.00S,2026-04-09T01:53:08.6Z,2,REGULAR,substitution,in,[],1643253,,,1610612743,46,53,2026-04-09T01:53:32Z,2470000,False,,,0,,SUB in: T. Okani,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M46.00S,2026-04-09T01:53:42.1Z,2,REGULAR,2pt,Jump Shot,[],1627750,72.22404730617609,55.63725490196079,1610612743,48,53,2026-04-09T01:53:46Z,2480000,False,28.0,209.0,1,right,J. Murray 21' pullup Jump Shot (15 PTS) (N. Jokić 2 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,21.05,Made,,,,,,,,,15.0,N. Jokić,203999.0,2.0,,,,
251,PT06M24.00S,2026-04-09T01:54:07.2Z,2,REGULAR,3pt,Jump Shot,[],1641727,27.94021024967148,74.01960784313727,1610612763,48,53,2026-04-09T01:54:51Z,2490000,False,-120.0,210.0,1,left,MISS D. Whitehead 24' step back 3PT,[1641727],1610612763.0,MEM,step back,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,,,24.2,Missed,,,,,,,,,,,,,,,,
252,PT06M22.00S,2026-04-09T01:54:09.2Z,2,REGULAR,rebound,offensive,[],1631351,,,1610612763,48,53,2026-04-09T01:54:51Z,2500000,False,,,0,,L. Williamson REBOUND (Off:3 Def:0),[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,251.0,3.0,0.0,3.0,,,,,,,,,,,,
253,PT06M16.00S,2026-04-09T01:54:12.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631351,18.610381077529567,2.696078431372549,1610612763,48,56,2026-04-09T01:54:18Z,2510000,False,237.0,122.0,1,left,L. Williamson 26' 3PT  (6 PTS) (A. Bal 3 AST),"[1631351, 1642380]",1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Right Center,,,26.63,Made,,,,,,,,,6.0,A. Bal,1642380.0,3.0,,,,
256,PT05M53.00S,2026-04-09T01:54:36.5Z,2,REGULAR,3pt,Jump Shot,[],203932,65.52233902759527,57.107843137254896,1610612743,48,56,2026-04-09T01:55:22Z,2530000,False,36.0,272.0,1,right,MISS A. Gordon 27' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,27.39,Missed,,,,,,,,,,,,,,,,
257,PT05M50.00S,2026-04-09T01:54:39.5Z,2,REGULAR,rebound,defensive,[],1642380,,,1610612763,48,56,2026-04-09T01:55:22Z,2540000,False,,,0,,A. Bal REBOUND (Off:1 Def:2),[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,Above the Break 3,24+ Center,,,,,256.0,3.0,2.0,1.0,,,,,,,,,,,,
258,PT05M41.00S,2026-04-09T01:54:46.2Z,2,REGULAR,turnover,lost ball,[],1642942,,,1610612763,48,56,2026-04-09T01:54:51Z,2550000,False,,,0,,J. Mashack lost ball TURNOVER (1 TO),"[1642942, 1628971]",1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,Brown,1628971.0,,
259,PT05M41.00S,2026-04-09T01:54:46.2Z,2,REGULAR,steal,,[],1628971,,,1610612743,48,56,2026-04-09T01:55:29Z,2560000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
