actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
209,PT10M45.00S,2025-11-09T02:39:18.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,33,21,2025-11-09T02:43:25Z,1835000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,1628951.0,,,,,,,,,,,,,,,,
189,PT10M33.00S,2025-11-09T02:39:38.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629614,90.09526938239159,15.686274509803921,1610612754,33,21,2025-11-09T02:46:37Z,1850000,False,-172.0,41.0,1,right,MISS A. Nembhard 17' step back Shot,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left,,,,,,,,,17.63,Missed,,,,,,,,,,
190,PT10M31.00S,2025-11-09T02:39:40.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,33,21,2025-11-09T02:39:44Z,1860000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,189.0,,,,,,,,,
192,PT10M13.00S,2025-11-09T02:40:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.1268068331143235,46.568627450980394,1610612743,35,21,2025-11-09T02:40:08Z,1880000,False,17.0,5.0,1,left,B. Brown driving finger roll Layup (2 PTS) (J. Valančiūnas 1 AST),"[1628971, 202685]",1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,1.79,Made,,,,,2.0,J. Valančiūnas,202685.0,1.0,,
195,PT09M51.00S,2025-11-09T02:40:44.8Z,2,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612754,35,21,2025-11-09T02:40:50Z,1910000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1631124, 1629614]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,201639.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,,,,,
197,PT09M51.00S,2025-11-09T02:41:12.0Z,2,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,35,22,2025-11-09T02:41:12Z,1930000,False,,,0,,A. Nembhard Free Throw 1 of 2 (5 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,
200,PT09M51.00S,2025-11-09T02:42:14.3Z,2,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,35,23,2025-11-09T02:42:14Z,1960000,False,,,0,,A. Nembhard Free Throw 2 of 2 (6 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,Made,,,,,6.0,,,,,
201,PT09M32.00S,2025-11-09T02:42:25.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,8.623521681997373,47.794117647058826,1610612743,35,23,2025-11-09T02:42:34Z,1970000,False,11.0,29.0,1,left,MISS J. Valančiūnas Layup - blocked,"[202685, 1628998]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,3.06,Missed,,,,,,,,,Martin,1628998.0
202,PT09M32.00S,2025-11-09T02:42:25.9Z,2,REGULAR,block,,[],1628998,,,1610612743,35,23,2025-11-09T02:42:27Z,1980000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT09M29.00S,2025-11-09T02:42:28.9Z,2,REGULAR,rebound,defensive,[],1630643,,,1610612754,35,23,2025-11-09T02:42:34Z,1990000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,
296,PT09M23.00S,2025-11-09T02:42:30.7Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,35,23,2025-11-09T02:58:53Z,1995000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1628971]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,1.0,Brown,1628971.0,,,,,,,,,,,,,,,,,
297,PT09M23.00S,2025-11-09T02:42:30.7Z,2,REGULAR,steal,,[],1628971,,,1610612743,35,23,2025-11-09T02:58:53Z,1997500,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
206,PT09M17.00S,2025-11-09T02:42:41.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642461,4.5499342969776615,52.20588235294118,1610612743,37,23,2025-11-09T02:59:00Z,2020000,False,-11.0,-10.0,1,left,S. Jones cutting DUNK (2 PTS) (J. Strawther 1 AST),"[1642461, 1631124]",1610612743.0,DEN,cutting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,1.47,Made,,,,,2.0,J. Strawther,1631124.0,1.0,,
208,PT09M15.00S,2025-11-09T02:42:50.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,37,23,2025-11-09T02:42:50Z,2040000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M48.00S,2025-11-09T02:45:59.8Z,2,REGULAR,3pt,Jump Shot,[],1629614,86.94152431011827,98.52941176470588,1610612754,37,23,2025-11-09T02:50:04Z,2050000,False,243.0,70.0,1,right,MISS A. Nembhard 25' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,,,,,,,,,25.26,Missed,,,,,,,,,,
211,PT08M46.00S,2025-11-09T02:46:01.8Z,2,REGULAR,rebound,offensive,[],1630643,,,1610612754,37,23,2025-11-09T02:46:04Z,2060000,False,,,0,,J. Huff REBOUND (Off:1 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,,,,,,,,,,,210.0,2.0,1.0,1.0,,,,,,
212,PT08M45.00S,2025-11-09T02:46:02.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641767,69.46452036793693,73.2843137254902,1610612754,37,23,2025-11-09T02:46:06Z,2070000,False,116.0,235.0,1,right,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.18,Missed,,,,,,,,,,
213,PT08M45.00S,2025-11-09T02:46:02.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612743,37,23,2025-11-09T02:46:06Z,2080000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,212.0,2.0,2.0,0.0,,,,,,
214,PT08M36.00S,2025-11-09T02:46:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,13.61695137976347,46.32352941176471,1610612743,37,23,2025-11-09T02:46:17Z,2090000,False,18.0,75.0,1,left,MISS J. Valančiūnas 7' turnaround fadeaway Shot,[202685],1610612743.0,DEN,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.77,Missed,,,,,,,,,,
215,PT08M33.00S,2025-11-09T02:46:15.3Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612754,37,23,2025-11-09T02:46:17Z,2100000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,214.0,1.0,1.0,0.0,,,,,,
216,PT08M23.00S,2025-11-09T02:46:25.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.19776609724047,48.77450980392157,1610612754,37,25,2025-11-09T02:46:29Z,2110000,False,-6.0,21.0,1,right,A. Nembhard driving finger roll Layup (8 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,2.17,Made,,,,,8.0,,,,,
217,PT08M01.00S,2025-11-09T02:46:47.3Z,2,REGULAR,3pt,Jump Shot,[],1642461,6.258212877792378,97.79411764705883,1610612743,40,25,2025-11-09T02:46:50Z,2120000,False,-239.0,6.0,1,left,S. Jones 3PT  (5 PTS) (T. Hardaway Jr. 2 AST),"[1642461, 203501]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,23.91,Made,,,,,5.0,T. Hardaway Jr.,203501.0,2.0,,
219,PT07M50.00S,2025-11-09T02:46:58.0Z,2,REGULAR,3pt,Jump Shot,[],1629614,72.09264126149803,23.52941176470588,1610612754,40,25,2025-11-09T02:47:02Z,2140000,False,-132.0,210.0,1,right,MISS A. Nembhard 24' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.81,Missed,,,,,,,,,,
220,PT07M47.00S,2025-11-09T02:47:01.0Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,40,25,2025-11-09T02:47:02Z,2150000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,219.0,3.0,3.0,0.0,,,,,,
221,PT07M41.00S,2025-11-09T02:47:07.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,7.178055190538765,42.64705882352941,1610612743,40,25,2025-11-09T02:55:36Z,2160000,False,37.0,15.0,1,left,MISS B. Brown running Layup - blocked,"[1628971, 1630643]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,3.97,Missed,,,,,,,,,Huff,1630643.0
222,PT07M41.00S,2025-11-09T02:47:07.3Z,2,REGULAR,block,,[],1630643,,,1610612743,40,25,2025-11-09T02:47:09Z,2170000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT07M37.00S,2025-11-09T02:47:11.3Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,40,25,2025-11-09T02:47:46Z,2180000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,221.0,2.0,1.0,1.0,,,,,,
224,PT07M36.00S,2025-11-09T02:47:12.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,92.06636005256242,53.431372549019606,1610612754,40,25,2025-11-09T02:47:28Z,2190000,False,17.0,22.0,1,right,MISS P. Siakam running Layup - blocked,"[1627783, 202685]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,2.8,Missed,,,,,,,,,Valančiūnas,202685.0
225,PT07M36.00S,2025-11-09T02:47:12.9Z,2,REGULAR,block,,[],202685,,,1610612754,40,25,2025-11-09T02:47:14Z,2200000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M33.00S,2025-11-09T02:47:15.9Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,40,25,2025-11-09T02:47:28Z,2210000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,224.0,2.0,2.0,0.0,,,,,,
227,PT07M31.00S,2025-11-09T02:47:18.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203501,21.50131406044678,7.8431372549019605,1610612743,43,25,2025-11-09T02:56:48Z,2220000,False,211.0,150.0,1,left,T. Hardaway Jr. 25' 3PT running pullup (11 PTS) (J. Strawther 2 AST),"[203501, 1631124]",1610612743.0,DEN,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.85,Made,,,,,11.0,J. Strawther,1631124.0,2.0,,
229,PT07M26.00S,2025-11-09T02:47:37.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,43,25,2025-11-09T02:47:37Z,2240000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M26.00S,2025-11-09T02:49:44.2Z,2,REGULAR,substitution,out,[],1629614,,,1610612754,43,25,2025-11-09T02:50:13Z,2250000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M26.00S,2025-11-09T02:49:44.2Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,43,25,2025-11-09T02:50:13Z,2260000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M26.00S,2025-11-09T02:49:44.2Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,43,25,2025-11-09T02:50:13Z,2270000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M26.00S,2025-11-09T02:49:44.2Z,2,REGULAR,substitution,out,[],1628998,,,1610612754,43,25,2025-11-09T02:50:13Z,2280000,False,,,0,,SUB out: C. Martin,[1628998],1610612754.0,IND,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M26.00S,2025-11-09T02:49:44.2Z,2,REGULAR,substitution,in,[],1628420,,,1610612754,43,25,2025-11-09T02:50:13Z,2290000,False,,,0,,SUB in: M. Morris,[1628420],1610612754.0,IND,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M26.00S,2025-11-09T02:49:44.2Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,43,25,2025-11-09T02:50:13Z,2300000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M26.00S,2025-11-09T02:49:44.2Z,2,REGULAR,substitution,in,[],1641716,,,1610612754,43,25,2025-11-09T02:50:13Z,2310000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M26.00S,2025-11-09T02:49:44.2Z,2,REGULAR,substitution,in,[],1630526,,,1610612754,43,25,2025-11-09T02:50:13Z,2320000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M12.00S,2025-11-09T02:50:28.6Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612754,43,25,2025-11-09T02:50:34Z,2330000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Nesmith 2 FT),"[202685, 1630174]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,201639.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,
240,PT07M12.00S,2025-11-09T02:50:58.4Z,2,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,43,26,2025-11-09T02:50:58Z,2350000,False,,,0,,A. Nesmith Free Throw 1 of 2 (4 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,Made,,,,,4.0,,,,,
241,PT07M12.00S,2025-11-09T02:51:13.1Z,2,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,43,27,2025-11-09T02:51:13Z,2360000,False,,,0,,A. Nesmith Free Throw 2 of 2 (5 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,
242,PT07M01.00S,2025-11-09T02:51:28.6Z,2,REGULAR,turnover,lost ball,[],1628971,,,1610612743,43,27,2025-11-09T02:51:33Z,2370000,False,,,0,,B. Brown lost ball TURNOVER (1 TO),"[1628971, 1630174]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,1.0,Nesmith,1630174.0,,,,,,,,,,,,,,,,,
243,PT07M01.00S,2025-11-09T02:51:28.6Z,2,REGULAR,steal,,[],1630174,,,1610612754,43,27,2025-11-09T02:51:30Z,2380000,False,,,0,,A. Nesmith STEAL (3 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
245,PT06M53.00S,2025-11-09T02:51:36.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628420,92.46057818659659,53.18627450980392,1610612754,43,27,2025-11-09T04:29:58Z,2400000,False,16.0,18.0,1,right,MISS M. Morris running reverse Layup,[1628420],1610612754.0,IND,running reverse,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,,2.43,Missed,,,,,,,,,,
246,PT06M53.00S,2025-11-09T02:51:36.9Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,43,27,2025-11-09T02:51:46Z,2410000,False,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,245.0,4.0,4.0,0.0,,,,,,
247,PT06M48.00S,2025-11-09T02:51:41.9Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631124,8.623521681997373,49.754901960784316,1610612743,45,27,2025-11-09T02:58:25Z,2420000,False,1.0,29.0,1,left,J. Strawther running pullup Jump Shot (2 PTS),[1631124],1610612743.0,DEN,running pullup,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,,,2.86,Made,,,,,2.0,,,,,
248,PT06M37.00S,2025-11-09T02:51:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,88.64980289093299,50.73529411764706,1610612754,45,29,2025-11-09T02:52:00Z,2430000,False,4.0,54.0,1,right,A. Nesmith driving finger roll Layup (7 PTS) (J. Robinson-Earl 1 AST),"[1630174, 1630526]",1610612754.0,IND,driving finger roll,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.43,Made,,,,,7.0,J. Robinson-Earl,1630526.0,1.0,,
250,PT06M12.00S,2025-11-09T02:52:17.8Z,2,REGULAR,3pt,Jump Shot,[],203501,32.276609724047304,66.42156862745098,1610612743,45,29,2025-11-09T02:52:21Z,2450000,False,-82.0,251.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.4,Missed,,,,,,,,,,
251,PT06M09.00S,2025-11-09T02:52:20.8Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,45,29,2025-11-09T02:52:21Z,2460000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,250.0,3.0,2.0,1.0,,,,,,
252,PT06M05.00S,2025-11-09T02:52:26.6Z,2,REGULAR,foul,personal,[],1628971,,,1610612754,45,29,2025-11-09T02:52:29Z,2470000,False,,,0,,B. Brown take personal FOUL (1 PF),"[1628971, 1641716]",1610612743.0,DEN,take,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,1629177.0,1.0,0.0,Walker,1641716.0,,,,,,,,,,,,
254,PT06M05.00S,2025-11-09T02:52:33.4Z,2,REGULAR,substitution,out,[],203501,,,1610612754,45,29,2025-11-09T02:52:36Z,2490000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M05.00S,2025-11-09T02:52:33.4Z,2,REGULAR,substitution,in,[],1629661,,,1610612754,45,29,2025-11-09T02:52:36Z,2500000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M05.00S,2025-11-09T02:52:44.1Z,2,REGULAR,substitution,out,[],1628971,,,1610612754,45,29,2025-11-09T02:52:47Z,2510000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M05.00S,2025-11-09T02:52:44.1Z,2,REGULAR,substitution,in,[],1631128,,,1610612754,45,29,2025-11-09T02:52:47Z,2520000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M00.00S,2025-11-09T02:53:00.7Z,2,REGULAR,3pt,Jump Shot,[],1641716,90.48948751642575,96.32352941176471,1610612754,45,29,2025-11-09T02:53:07Z,2530000,False,232.0,37.0,1,right,MISS J. Walker 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,,,,,,23.45,Missed,,,,,,,,,,
259,PT06M00.00S,2025-11-09T02:53:00.7Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,45,29,2025-11-09T02:57:04Z,2540000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,,,,,,,,258.0,1.0,1.0,0.0,,,,,,
260,PT05M45.00S,2025-11-09T02:53:16.6Z,2,REGULAR,foul,personal,[],1630526,,,1610612743,45,29,2025-11-09T02:53:52Z,2550000,False,,,0,,J. Robinson-Earl personal FOUL (1 PF),"[1630526, 1631124]",1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,16-24 Right Center,,,,201639.0,1.0,0.0,Strawther,1631124.0,,,,,,,,,,,,
262,PT05M45.00S,2025-11-09T02:53:25.2Z,2,REGULAR,substitution,out,[],1642461,,,1610612743,45,29,2025-11-09T02:53:28Z,2570000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M45.00S,2025-11-09T02:53:25.2Z,2,REGULAR,substitution,in,[],203999,,,1610612743,45,29,2025-11-09T02:53:28Z,2580000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M45.00S,2025-11-09T02:53:37.1Z,2,REGULAR,substitution,out,[],1630643,,,1610612743,45,29,2025-11-09T02:53:40Z,2590000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M45.00S,2025-11-09T02:53:37.1Z,2,REGULAR,substitution,in,[],1630543,,,1610612743,45,29,2025-11-09T02:53:40Z,2600000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M40.00S,2025-11-09T02:53:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.521024967148489,48.28431372549019,1610612743,47,29,2025-11-09T02:53:56Z,2610000,False,9.0,9.0,1,left,C. Johnson driving Layup (4 PTS) (N. Jokić 6 AST),"[1629661, 203999]",1610612743.0,DEN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,1.23,Made,,,,,4.0,N. Jokić,203999.0,6.0,,
268,PT05M40.00S,2025-11-09T02:53:54.8Z,2,REGULAR,foul,personal,['1freethrow'],1630526,,,1610612743,47,29,2025-11-09T02:54:05Z,2630000,False,,,0,,J. Robinson-Earl shooting personal FOUL (2 PF) (Johnson 1 FT),"[1630526, 1629661]",1610612754.0,IND,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,1628951.0,2.0,0.0,Johnson,1629661.0,,,,,,,,,,,,
270,PT05M40.00S,2025-11-09T02:54:13.6Z,2,REGULAR,substitution,out,[],1630526,,,1610612743,47,29,2025-11-09T02:55:21Z,2650000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M40.00S,2025-11-09T02:54:13.6Z,2,REGULAR,substitution,in,[],1630643,,,1610612743,47,29,2025-11-09T02:55:21Z,2660000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M40.00S,2025-11-09T02:54:36.3Z,2,REGULAR,freethrow,1 of 1,[],1629661,,,1610612743,48,29,2025-11-09T02:54:36Z,2670000,False,,,0,,C. Johnson Free Throw 1 of 1 (5 PTS),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,
273,PT05M30.00S,2025-11-09T02:54:47.4Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612754,48,29,2025-11-09T02:54:56Z,2680000,False,,,0,,J. Valančiūnas shooting personal FOUL (2 PF) (Jackson 2 FT),"[202685, 1630543]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,1628951.0,2.0,0.0,Jackson,1630543.0,,,,,,,,,,,,
275,PT05M30.00S,2025-11-09T02:55:21.9Z,2,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,48,29,2025-11-09T02:55:21Z,2700000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
276,PT05M30.00S,2025-11-09T02:55:21.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,48,29,2025-11-09T02:55:21Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,
