actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
398,PT07M54.00S,2025-12-26T05:12:19.2Z,3,REGULAR,substitution,out,[],203497,,,1610612743,69,61,2025-12-26T05:12:23Z,3900000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M54.00S,2025-12-26T05:12:19.2Z,3,REGULAR,substitution,in,[],1629675,,,1610612743,69,61,2025-12-26T05:12:23Z,3910000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M47.00S,2025-12-26T05:13:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.80354796320631,48.28431372549019,1610612743,71,61,2025-12-26T05:13:54Z,3930000,False,-9.0,25.0,1,right,N. Jokić driving Layup (27 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.6,Made,,27.0,,,,,,,,,,,,,,,,
402,PT07M29.00S,2025-12-26T05:14:04.4Z,3,REGULAR,turnover,lost ball,[],1630183,,,1610612750,71,61,2025-12-26T05:14:09Z,3940000,False,,,0,,J. McDaniels lost ball TURNOVER (2 TO),"[1630183, 1631212]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Watson,1631212.0,,,,,,,
403,PT07M29.00S,2025-12-26T05:14:04.4Z,3,REGULAR,steal,,[],1631212,,,1610612743,71,61,2025-12-26T05:14:06Z,3950000,False,,,0,,P. Watson STEAL (3 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
404,PT07M24.00S,2025-12-26T05:14:09.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627750,92.59198423127464,47.30392156862745,1610612743,73,61,2025-12-26T05:14:18Z,3960000,False,-13.0,17.0,1,right,J. Murray running Layup (19 PTS) (N. Jokić 10 AST),"[1627750, 203999]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.18,Made,,19.0,N. Jokić,203999.0,10.0,,,,,,,,,,,,,
406,PT07M11.00S,2025-12-26T05:14:24.1Z,3,REGULAR,violation,kicked ball,[],203999,,,1610612750,73,61,2025-12-26T05:14:32Z,3980000,False,,,0,,N. Jokić kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,1162.0,,,,,,,,,,
407,PT07M11.00S,2025-12-26T05:14:38.6Z,3,REGULAR,substitution,out,[],1628978,,,1610612750,73,61,2025-12-26T05:14:51Z,3990000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M11.00S,2025-12-26T05:14:38.6Z,3,REGULAR,substitution,in,[],1630538,,,1610612750,73,61,2025-12-26T05:14:51Z,4000000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M06.00S,2025-12-26T05:15:10.5Z,3,REGULAR,foul,personal,[],1631212,,,1610612750,73,61,2025-12-26T05:15:51Z,4010000,False,,,0,,P. Watson personal FOUL (2 PF),"[1631212, 1629675]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,,1162.0,,,,,,,2.0,0.0,Reid,1629675.0
411,PT07M01.00S,2025-12-26T05:15:44.8Z,3,REGULAR,turnover,discontinued dribble,[],1629675,,,1610612750,73,61,2025-12-26T05:16:27Z,4030000,False,,,0,,N. Reid discontinued dribble TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Center,,,,,,,,,,1162.0,1.0,,,,,,,,,
412,PT06M47.00S,2025-12-26T05:16:04.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627750,82.47371879106439,42.8921568627451,1610612743,73,61,2025-12-26T05:16:11Z,4040000,False,-36.0,112.0,1,right,MISS J. Murray 11' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.77,Missed,,,,,,,,,,,,,,,,,,
413,PT06M45.00S,2025-12-26T05:16:07.7Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,73,61,2025-12-26T05:16:07Z,4050000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,412.0,,,,,,,,,,,3.0,3.0,0.0,,,,
414,PT06M40.00S,2025-12-26T05:16:14.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,8.09789750328515,54.65686274509803,1610612750,73,61,2025-12-26T05:17:44Z,4060000,False,-23.0,24.0,1,left,MISS J. Randle running finger roll Layup,[203944],1610612750.0,MIN,running finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
415,PT06M39.00S,2025-12-26T05:16:15.0Z,3,REGULAR,rebound,defensive,[],1642461,,,1610612743,73,61,2025-12-26T05:17:44Z,4070000,False,,,0,,S. Jones REBOUND (Off:1 Def:4),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,414.0,,,,,,,,,,,5.0,4.0,1.0,,,,
417,PT06M37.00S,2025-12-26T05:16:25.2Z,3,REGULAR,turnover,discontinued dribble,[],203999,,,1610612743,73,61,2025-12-26T05:16:39Z,4090000,False,,,0,,N. Jokić discontinued dribble TURNOVER (3 TO),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1162.0,3.0,,,,,,,,,
418,PT06M21.00S,2025-12-26T05:16:44.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,30.17411300919842,76.9607843137255,1610612750,73,61,2025-12-26T05:16:52Z,4100000,False,-135.0,231.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
419,PT06M18.00S,2025-12-26T05:16:47.4Z,3,REGULAR,rebound,offensive,[],203944,,,1610612750,73,61,2025-12-26T05:16:52Z,4110000,False,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,418.0,,,,,,,,,,,1.0,0.0,1.0,,,,
420,PT06M17.00S,2025-12-26T05:16:48.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,7.835085413929041,54.90196078431373,1610612750,73,63,2025-12-26T05:16:55Z,4120000,False,-25.0,21.0,1,left,J. Randle putback Layup (16 PTS),[203944],1610612750.0,MIN,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.23,Made,,16.0,,,,,,,,,,,,,,,,
421,PT06M08.00S,2025-12-26T05:16:57.3Z,3,REGULAR,3pt,Jump Shot,[],203501,67.7562417871222,26.715686274509803,1610612743,76,63,2025-12-26T05:17:01Z,4130000,False,-116.0,251.0,1,right,T. Hardaway Jr. 27' 3PT  (13 PTS) (N. Jokić 11 AST),"[203501, 203999]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,27.63,Made,,13.0,N. Jokić,203999.0,11.0,,,,,,,,,,,,,
423,PT05M49.00S,2025-12-26T05:17:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.915243101182654,61.029411764705884,1610612750,76,63,2025-12-26T05:17:23Z,4150000,False,-55.0,13.0,1,left,MISS J. Randle driving Layup,[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,,
424,PT05M47.00S,2025-12-26T05:17:18.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,63,2025-12-26T05:17:23Z,4160000,False,,,0,,N. Jokić REBOUND (Off:4 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,423.0,,,,,,,,,,,11.0,7.0,4.0,,,,
425,PT05M45.00S,2025-12-26T05:17:21.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,71.96123521681997,18.872549019607842,1610612743,79,63,2025-12-26T05:21:51Z,4170000,False,-156.0,211.0,1,right,J. Murray 26' 3PT running (22 PTS) (N. Jokić 12 AST),"[1627750, 203999]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.22,Made,,22.0,N. Jokić,203999.0,12.0,,,,,,,,,,,,,
427,PT05M43.00S,2025-12-26T05:17:27.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,79,63,2025-12-26T05:17:27Z,4190000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M43.00S,2025-12-26T05:18:58.7Z,3,REGULAR,substitution,out,[],203501,,,1610612750,79,63,2025-12-26T05:19:11Z,4200000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M43.00S,2025-12-26T05:18:58.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,79,63,2025-12-26T05:19:11Z,4210000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M43.00S,2025-12-26T05:18:58.7Z,3,REGULAR,substitution,in,[],1628971,,,1610612750,79,63,2025-12-26T05:19:11Z,4220000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M43.00S,2025-12-26T05:18:58.7Z,3,REGULAR,substitution,in,[],1630545,,,1610612750,79,63,2025-12-26T05:19:11Z,4230000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M31.00S,2025-12-26T05:19:23.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630545,7.046649145860711,57.59803921568627,1610612750,79,63,2025-12-26T05:22:38Z,4240000,False,-38.0,14.0,1,left,MISS T. Shannon Jr. driving floating bank Shot,[1630545],1610612750.0,MIN,driving floating bank,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,,,,,,,
433,PT05M30.00S,2025-12-26T05:19:24.1Z,3,REGULAR,rebound,offensive,[],203944,,,1610612750,79,63,2025-12-26T05:22:38Z,4250000,False,,,0,,J. Randle REBOUND (Off:2 Def:0),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,432.0,,,,,,,,,,,2.0,0.0,2.0,,,,
434,PT05M30.00S,2025-12-26T05:19:28.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203944,5.590000152587891,50.0,1610612750,79,65,2025-12-26T05:22:55Z,4260000,False,0.0,0.0,1,left,J. Randle putback Layup (18 PTS),[203944],1610612750.0,MIN,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.0,Made,,18.0,,,,,,,,,,,,,,,,
435,PT05M09.00S,2025-12-26T05:19:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,91.01511169513797,42.8921568627451,1610612743,79,65,2025-12-26T05:19:48Z,4270000,False,-36.0,32.0,1,right,MISS B. Brown Layup,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
436,PT05M09.00S,2025-12-26T05:19:42.3Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,79,65,2025-12-26T05:19:48Z,4280000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,435.0,,,,,,,,,,,6.0,5.0,1.0,,,,
437,PT05M04.00S,2025-12-26T05:19:46.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630162,7.5722733245729295,49.50980392156863,1610612750,79,67,2025-12-26T05:20:10Z,4290000,False,2.0,19.0,1,left,A. Edwards running DUNK (20 PTS) (B. Hyland 3 AST),"[1630162, 1630538]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.89,Made,,20.0,B. Hyland,1630538.0,3.0,,,,,,,,,,,,,
439,PT04M41.00S,2025-12-26T05:20:09.8Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612743,79,67,2025-12-26T05:20:13Z,4310000,False,,,0,,B. Brown bad pass TURNOVER (3 TO),"[1628971, 1630538]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,3.0,Hyland,1630538.0,,,,,,,
440,PT04M41.00S,2025-12-26T05:20:09.8Z,3,REGULAR,steal,,[],1630538,,,1610612750,79,67,2025-12-26T05:20:11Z,4320000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
441,PT04M38.00S,2025-12-26T05:20:13.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630538,32.40801576872536,48.28431372549019,1610612750,79,70,2025-12-26T05:24:54Z,4330000,False,9.0,252.0,1,left,B. Hyland 25' 3PT running pullup (5 PTS),[1630538],1610612750.0,MIN,running pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,25.22,Made,,5.0,,,,,,,,,,,,,,,,
442,PT04M36.00S,2025-12-26T05:20:19.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,79,70,2025-12-26T05:20:19Z,4340000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M25.00S,2025-12-26T05:22:04.2Z,3,REGULAR,3pt,Jump Shot,[],1627750,67.49342969776609,37.5,1610612743,82,70,2025-12-26T05:22:11Z,4350000,False,-62.0,253.0,1,right,J. Murray 26' 3PT step back (25 PTS) (N. Jokić 13 AST),"[1627750, 203999]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.07,Made,,25.0,N. Jokić,203999.0,13.0,,,,,,,,,,,,,
445,PT03M57.00S,2025-12-26T05:22:32.2Z,3,REGULAR,3pt,Jump Shot,[],1629675,32.276609724047304,56.127450980392155,1610612750,82,70,2025-12-26T05:22:36Z,4370000,False,-31.0,251.0,1,left,MISS N. Reid 25' pullup 3PT,[1629675],1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
446,PT03M54.00S,2025-12-26T05:22:35.2Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,82,70,2025-12-26T05:22:36Z,4380000,False,,,0,,P. Watson REBOUND (Off:0 Def:3),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,445.0,,,,,,,,,,,3.0,3.0,0.0,,,,
447,PT03M47.00S,2025-12-26T05:22:43.6Z,3,REGULAR,2pt,Jump Shot,[],1627750,76.95466491458606,64.95098039215686,1610612743,82,70,2025-12-26T05:26:23Z,4390000,False,75.0,164.0,1,right,MISS J. Murray 18' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,18.03,Missed,,,,,,,,,,,,,,,,,,
448,PT03M45.00S,2025-12-26T05:22:45.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,82,70,2025-12-26T05:26:23Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Right Center,,,447.0,,,,,,,,,,,,,,,,,
449,PT03M45.00S,2025-12-26T05:22:48.0Z,3,REGULAR,foul,personal,[],203944,,,1610612743,82,70,2025-12-26T05:23:04Z,4410000,False,,,0,,J. Randle loose ball personal FOUL (3 PF),"[203944, 203999]",1610612750.0,MIN,loose ball,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,,,,,,,3.0,0.0,Jokić,203999.0
451,PT03M41.00S,2025-12-26T05:23:16.1Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612743,82,70,2025-12-26T05:23:21Z,4430000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Brown 2 FT),"[1629675, 1628971]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202053.0,,,,,,,3.0,0.0,Brown,1628971.0
453,PT03M41.00S,2025-12-26T05:23:42.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628971,,,1610612743,82,70,2025-12-26T05:23:42Z,4450000,False,,,0,,MISS B. Brown Free Throw 1 of 2,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
454,PT03M41.00S,2025-12-26T05:23:42.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,82,70,2025-12-26T05:23:42Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,453.0,,,,,,,,,,,,,,,,,
455,PT03M41.00S,2025-12-26T05:23:57.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628971,,,1610612743,83,70,2025-12-26T05:23:57Z,4470000,False,,,0,,B. Brown Free Throw 2 of 2 (3 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
456,PT03M34.00S,2025-12-26T05:24:10.3Z,3,REGULAR,3pt,Jump Shot,[],1630545,21.632720105124836,90.44117647058823,1610612750,83,70,2025-12-26T05:24:19Z,4480000,False,-202.0,151.0,1,left,MISS T. Shannon Jr. 25' 3PT,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
457,PT03M31.00S,2025-12-26T05:24:13.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,83,70,2025-12-26T05:24:13Z,4490000,False,,,0,,N. Jokić REBOUND (Off:4 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,456.0,,,,,,,,,,,12.0,8.0,4.0,,,,
458,PT03M21.00S,2025-12-26T05:24:23.2Z,3,REGULAR,3pt,Jump Shot,[],1627750,62.23718791064389,51.9607843137255,1610612743,83,70,2025-12-26T05:27:33Z,4500000,False,10.0,302.0,1,right,MISS J. Murray 30' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,30.27,Missed,,,,,,,,,,,,,,,,,,
459,PT03M17.00S,2025-12-26T05:24:27.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,83,70,2025-12-26T05:24:30Z,4510000,False,,,0,,J. Randle REBOUND (Off:2 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,458.0,,,,,,,,,,,3.0,1.0,2.0,,,,
460,PT03M03.00S,2025-12-26T05:24:40.5Z,3,REGULAR,3pt,Jump Shot,[],1630538,29.38567674113009,16.42156862745098,1610612750,83,73,2025-12-26T05:24:45Z,4520000,False,168.0,224.0,1,left,B. Hyland 27' 3PT  (8 PTS) (N. Reid 3 AST),"[1630538, 1629675]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,27.97,Made,,8.0,N. Reid,1629675.0,3.0,,,,,,,,,,,,,
462,PT02M50.00S,2025-12-26T05:24:53.3Z,3,REGULAR,2pt,Jump Shot,[],1627750,87.86136662286465,23.774509803921568,1610612743,83,73,2025-12-26T05:25:02Z,4540000,False,-131.0,62.0,1,right,MISS J. Murray 14' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,14.49,Missed,,,,,,,,,,,,,,,,,,
463,PT02M50.00S,2025-12-26T05:24:53.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,83,73,2025-12-26T05:25:02Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,462.0,,,,,,,,,,,,,,,,,
464,PT02M50.00S,2025-12-26T05:24:58.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612743,83,73,2025-12-26T05:25:09Z,4560000,False,,,0,,A. Edwards loose ball personal FOUL (1 PF) (Jokić 2 FT),"[1630162, 203999]",1610612750.0,MIN,loose ball,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,,,,,,,1.0,0.0,Jokić,203999.0
466,PT02M50.00S,2025-12-26T05:25:29.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,84,73,2025-12-26T05:25:29Z,4580000,False,,,0,,N. Jokić Free Throw 1 of 2 (28 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
467,PT02M50.00S,2025-12-26T05:25:30.0Z,3,REGULAR,substitution,out,[],1642461,,,1610612743,84,73,2025-12-26T05:25:47Z,4590000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M50.00S,2025-12-26T05:25:30.0Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,84,73,2025-12-26T05:25:47Z,4600000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M50.00S,2025-12-26T05:25:30.0Z,3,REGULAR,substitution,in,[],1631124,,,1610612743,84,73,2025-12-26T05:25:47Z,4610000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M50.00S,2025-12-26T05:25:30.0Z,3,REGULAR,substitution,in,[],203501,,,1610612743,84,73,2025-12-26T05:25:47Z,4620000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M50.00S,2025-12-26T05:25:55.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,85,73,2025-12-26T05:25:55Z,4630000,False,,,0,,N. Jokić Free Throw 2 of 2 (29 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,29.0,,,,,,,,,,,,,,,,
472,PT02M36.00S,2025-12-26T05:26:13.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,6.258212877792378,50.98039215686274,1610612750,85,75,2025-12-26T05:26:18Z,4640000,False,-5.0,6.0,1,left,J. Randle driving DUNK (20 PTS) (B. Hyland 4 AST),"[203944, 1630538]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.8,Made,,20.0,B. Hyland,1630538.0,4.0,,,,,,,,,,,,,
474,PT02M16.00S,2025-12-26T05:26:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,91.80354796320631,57.84313725490197,1610612743,85,75,2025-12-26T05:26:44Z,4660000,False,39.0,25.0,1,right,MISS B. Brown driving finger roll Layup,[1628971],1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
475,PT02M14.00S,2025-12-26T05:26:35.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,85,75,2025-12-26T05:26:44Z,4670000,False,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,474.0,,,,,,,,,,,4.0,2.0,2.0,,,,
476,PT02M11.00S,2025-12-26T05:26:40.5Z,3,REGULAR,turnover,traveling,[],1630162,,,1610612750,85,75,2025-12-26T05:26:52Z,4680000,False,,,0,,A. Edwards traveling TURNOVER (5 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1162.0,5.0,,,,,,,,,
477,PT01M55.00S,2025-12-26T05:27:08.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,65.65374507227332,53.92156862745098,1610612743,88,75,2025-12-26T05:27:13Z,4690000,False,20.0,270.0,1,right,N. Jokić 27' 3PT  (32 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,27.11,Made,,32.0,,,,,,,,,,,,,,,,
478,PT01M34.00S,2025-12-26T05:27:28.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,33.590670170827856,31.61764705882353,1610612750,88,75,2025-12-26T05:27:34Z,4700000,False,92.0,263.0,1,left,MISS A. Edwards 27' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,27.89,Missed,,,,,,,,,,,,,,,,,,
479,PT01M32.00S,2025-12-26T05:27:30.9Z,3,REGULAR,rebound,defensive,[],1631124,,,1610612743,88,75,2025-12-26T05:27:34Z,4710000,False,,,0,,J. Strawther REBOUND (Off:0 Def:3),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,478.0,,,,,,,,,,,3.0,3.0,0.0,,,,
480,PT01M24.00S,2025-12-26T05:27:39.3Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,88,75,2025-12-26T05:27:43Z,4720000,False,,,0,,N. Jokić lost ball TURNOVER (4 TO),"[203999, 203944]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,,,,,,,,,,4.0,Randle,203944.0,,,,,,,
