actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
90,PT04M43.00S,2026-01-18T02:23:28.6Z,1,REGULAR,substitution,in,[],1628963,,,1610612743,25,13,2026-01-18T02:23:47Z,880000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M26.00S,2026-01-18T02:24:06.2Z,1,REGULAR,turnover,bad pass,[],1631212,,,1610612743,25,13,2026-01-18T02:24:10Z,890000,False,,,0,,P. Watson bad pass TURNOVER (1 TO),"[1631212, 1642860]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,,,,,Riley,1642860.0
92,PT04M26.00S,2026-01-18T02:24:06.2Z,1,REGULAR,steal,,[],1642860,,,1610612764,25,13,2026-01-18T02:24:08Z,900000,False,,,0,,W. Riley STEAL (1 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2026-01-18T02:24:11.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642267,22.158344283837057,52.69607843137255,1610612764,25,13,2026-01-18T02:24:26Z,910000,False,-13.0,156.0,1,left,MISS B. Carrington 15' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Center,15.64,Missed,,,,,,,,,,,,,,,,,,
94,PT04M19.00S,2026-01-18T02:24:15.9Z,1,REGULAR,rebound,offensive,[],1642860,,,1610612764,25,13,2026-01-18T02:24:15Z,920000,False,,,0,,W. Riley REBOUND (Off:1 Def:0),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,8-16 Center,,,,,,,93.0,1.0,0.0,1.0,,,,,,,,,,
95,PT04M19.00S,2026-01-18T02:24:16.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642860,6.521024967148489,46.81372549019608,1610612764,25,15,2026-01-18T02:24:39Z,930000,False,16.0,9.0,1,left,W. Riley putback Layup (2 PTS),[1642860],1610612764.0,WAS,putback,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,,,,,,,,,,,,,,,,,
96,PT04M19.00S,2026-01-18T02:24:20.2Z,1,REGULAR,foul,personal,['1freethrow'],1631212,,,1610612764,25,15,2026-01-18T02:24:30Z,940000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Riley 1 FT),"[1631212, 1642860]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1162.0,,1.0,0.0,Riley,1642860.0,,
98,PT04M19.00S,2026-01-18T02:24:32.0Z,1,REGULAR,substitution,out,[],203932,,,1610612764,25,15,2026-01-18T02:25:10Z,960000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M19.00S,2026-01-18T02:24:32.0Z,1,REGULAR,substitution,out,[],1642848,,,1610612764,25,15,2026-01-18T02:25:10Z,970000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M19.00S,2026-01-18T02:24:32.0Z,1,REGULAR,substitution,in,[],1630192,,,1610612764,25,15,2026-01-18T02:25:10Z,980000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M19.00S,2026-01-18T02:24:32.0Z,1,REGULAR,substitution,in,[],1642364,,,1610612764,25,15,2026-01-18T02:25:10Z,990000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M19.00S,2026-01-18T02:24:48.7Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1642860,,,1610612764,25,16,2026-01-18T02:24:48Z,1000000,False,,,0,,W. Riley Free Throw 1 of 1 (3 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
103,PT04M03.00S,2026-01-18T02:25:06.3Z,1,REGULAR,3pt,Jump Shot,[],203501,68.67608409986859,20.098039215686274,1610612743,25,16,2026-01-18T02:25:15Z,1010000,False,-150.0,242.0,1,right,MISS T. Hardaway Jr. 28' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,28.44,Missed,,,,,,,,,,,,,,,,,,
104,PT04M02.00S,2026-01-18T02:25:07.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,25,16,2026-01-18T02:25:15Z,1020000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,103.0,,,,,,,,,,,,,
106,PT03M48.00S,2026-01-18T02:25:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,6.783837056504599,55.63725490196079,1610612764,25,18,2026-01-18T02:25:36Z,1040000,False,-28.0,11.0,1,left,J. Champagnie driving Layup (2 PTS) (M. Bagley III 1 AST),"[1630551, 1628963]",1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.04,Made,2.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,,,,,
108,PT03M30.00S,2026-01-18T02:25:50.1Z,1,REGULAR,2pt,Jump Shot,[],203501,77.4802890932983,73.0392156862745,1610612743,27,18,2026-01-18T02:25:54Z,1060000,False,115.0,159.0,1,right,T. Hardaway Jr. 19' step back Jump Shot (2 PTS) (Z. Nnaji 1 AST),"[203501, 1630192]",1610612743.0,DEN,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,19.65,Made,2.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,,,
110,PT03M11.00S,2026-01-18T02:26:08.3Z,1,REGULAR,3pt,Jump Shot,[],1642860,32.013797634691194,53.431372549019606,1610612764,27,18,2026-01-18T02:26:16Z,1080000,False,-17.0,248.0,1,left,MISS W. Riley 24' pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,24.9,Missed,,,,,,,,,,,,,,,,,,
111,PT03M06.00S,2026-01-18T02:26:13.3Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,27,18,2026-01-18T02:26:16Z,1090000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,
112,PT02M57.00S,2026-01-18T02:26:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631212,87.07293035479631,54.166666666666664,1610612743,29,18,2026-01-18T02:26:30Z,1100000,False,21.0,69.0,1,right,P. Watson 7' driving floating Jump Shot (7 PTS),[1631212],1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,7.0,,,,,,,,,,,,,,,,,
113,PT02M40.00S,2026-01-18T02:26:43.5Z,1,REGULAR,foul,personal,['2freethrow'],203501,,,1610612764,29,18,2026-01-18T02:26:56Z,1110000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Bagley III 2 FT),"[203501, 1628963]",1610612743.0,DEN,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628171.0,,1.0,0.0,Bagley III,1628963.0,,
115,PT02M40.00S,2026-01-18T02:26:58.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,29,18,2026-01-18T02:26:58Z,1130000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M40.00S,2026-01-18T02:29:11.0Z,1,REGULAR,substitution,out,[],1642461,,,1610612764,29,18,2026-01-18T02:29:33Z,1140000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M40.00S,2026-01-18T02:29:11.0Z,1,REGULAR,substitution,out,[],1627750,,,1610612764,29,18,2026-01-18T02:29:33Z,1150000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M40.00S,2026-01-18T02:29:11.0Z,1,REGULAR,substitution,out,[],1642267,,,1610612764,29,18,2026-01-18T02:29:33Z,1160000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M40.00S,2026-01-18T02:29:11.0Z,1,REGULAR,substitution,in,[],1629618,,,1610612764,29,18,2026-01-18T02:29:33Z,1170000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M40.00S,2026-01-18T02:29:11.0Z,1,REGULAR,substitution,in,[],1628971,,,1610612764,29,18,2026-01-18T02:29:33Z,1180000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2026-01-18T02:29:11.0Z,1,REGULAR,substitution,in,[],1642273,,,1610612764,29,18,2026-01-18T02:29:33Z,1190000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M40.00S,2026-01-18T02:30:03.1Z,1,REGULAR,freethrow,1 of 2,[],1628963,,,1610612764,29,19,2026-01-18T02:30:03Z,1200000,False,,,0,,M. Bagley III Free Throw 1 of 2 (1 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
123,PT02M40.00S,2026-01-18T02:30:14.1Z,1,REGULAR,freethrow,2 of 2,[],1628963,,,1610612764,29,20,2026-01-18T02:30:14Z,1210000,False,,,0,,M. Bagley III Free Throw 2 of 2 (2 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
124,PT02M16.00S,2026-01-18T02:30:40.5Z,1,REGULAR,2pt,Jump Shot,[],1631212,74.98357424441524,76.47058823529412,1610612743,29,20,2026-01-18T02:31:01Z,1220000,False,132.0,183.0,1,right,MISS P. Watson 22' turnaround Shot,[1631212],1610612743.0,DEN,turnaround,,,Watson,P. Watson,,,,,Mid-Range,16-24 Right Center,22.56,Missed,,,,,,,,,,,,,,,,,,
125,PT02M16.00S,2026-01-18T02:30:40.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,29,20,2026-01-18T02:30:53Z,1230000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,124.0,,,,,,,,,,,,,
127,PT02M03.00S,2026-01-18T02:31:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,6.521024967148489,49.01960784313725,1610612764,29,20,2026-01-18T02:31:09Z,1250000,False,5.0,9.0,1,left,MISS J. Champagnie driving Layup - blocked,"[1630551, 1631212]",1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,Watson,1631212.0,,,,,,,,
128,PT02M03.00S,2026-01-18T02:31:05.5Z,1,REGULAR,block,,[],1631212,,,1610612764,29,20,2026-01-18T02:31:07Z,1260000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
129,PT02M01.00S,2026-01-18T02:31:07.5Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,29,20,2026-01-18T02:31:09Z,1270000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,127.0,2.0,2.0,0.0,,,,,,,,,,
130,PT01M56.00S,2026-01-18T02:31:13.3Z,1,REGULAR,turnover,bad pass,[],1628971,,,1610612743,29,20,2026-01-18T02:31:17Z,1280000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1628963]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Bagley III,1628963.0
131,PT01M56.00S,2026-01-18T02:31:13.3Z,1,REGULAR,steal,,[],1628963,,,1610612764,29,20,2026-01-18T02:31:15Z,1290000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT01M49.00S,2026-01-18T02:31:20.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642860,7.046649145860711,47.05882352941176,1610612764,29,20,2026-01-18T02:43:22Z,1300000,False,15.0,14.0,1,left,MISS W. Riley running Layup,[1642860],1610612764.0,WAS,running,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
133,PT01M48.00S,2026-01-18T02:31:21.9Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612764,29,20,2026-01-18T02:43:22Z,1310000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,132.0,1.0,0.0,1.0,,,,,,,,,,
134,PT01M48.00S,2026-01-18T02:31:24.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628963,5.590000152587891,50.0,1610612764,29,22,2026-01-18T02:43:27Z,1320000,False,0.0,0.0,1,left,M. Bagley III tip DUNK (4 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
135,PT01M31.00S,2026-01-18T02:31:37.6Z,1,REGULAR,3pt,Jump Shot,[],1630192,66.3107752956636,44.6078431372549,1610612743,29,22,2026-01-18T02:31:46Z,1330000,False,-27.0,264.0,1,right,MISS Z. Nnaji 26' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,26.56,Missed,,,,,,,,,,,,,,,,,,
136,PT01M31.00S,2026-01-18T02:31:37.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,29,22,2026-01-18T02:31:46Z,1340000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,135.0,,,,,,,,,,,,,
138,PT01M19.00S,2026-01-18T02:31:55.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,6.783837056504599,51.470588235294116,1610612764,29,24,2026-01-18T02:31:59Z,1360000,False,-7.0,11.0,1,left,M. Bagley III alley-oop DUNK (6 PTS) (K. George 1 AST),"[1628963, 1642273]",1610612764.0,WAS,alley-oop,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.35,Made,6.0,K. George,1642273.0,1.0,,,,,,,,,,,,,,
140,PT00M59.00S,2026-01-18T02:32:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203501,93.51182654402102,42.15686274509804,1610612743,31,24,2026-01-18T02:32:21Z,1380000,False,-39.0,8.0,1,right,T. Hardaway Jr. driving finger roll Layup (4 PTS),[203501],1610612743.0,DEN,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,4.01,Made,4.0,,,,,,,,,,,,,,,,,
141,PT00M52.20S,2026-01-18T02:32:27.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642860,6.1268068331143235,48.77450980392157,1610612764,31,26,2026-01-18T02:44:50Z,1390000,False,6.0,5.0,1,left,W. Riley cutting DUNK (5 PTS) (K. George 2 AST),"[1642860, 1642273]",1610612764.0,WAS,cutting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,0.8,Made,5.0,K. George,1642273.0,2.0,,,,,,,,,,,,,,
143,PT00M38.20S,2026-01-18T02:32:43.6Z,1,REGULAR,2pt,Jump Shot,[],1631212,79.188567674113,41.42156862745098,1610612743,33,26,2026-01-18T02:32:49Z,1410000,False,-43.0,143.0,1,right,P. Watson 14' driving floating Jump Shot (9 PTS) (Z. Nnaji 2 AST),"[1631212, 1630192]",1610612743.0,DEN,driving floating,,,Watson,P. Watson,,,,,Mid-Range,8-16 Center,14.94,Made,9.0,Z. Nnaji,1630192.0,2.0,,,,,,,,,,,,,,
145,PT00M27.80S,2026-01-18T02:32:57.8Z,1,REGULAR,3pt,Jump Shot,[],1642273,30.56833114323259,26.96078431372549,1610612764,33,29,2026-01-18T02:33:02Z,1430000,False,115.0,235.0,1,left,K. George 26' 3PT step back (7 PTS),[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,26.15,Made,7.0,,,,,,,,,,,,,,,,,
146,PT00M06.10S,2026-01-18T02:33:22.7Z,1,REGULAR,3pt,Jump Shot,[],1629618,66.17936925098554,53.431372549019606,1610612743,33,29,2026-01-18T02:45:44Z,1440000,False,17.0,265.0,1,right,MISS J. Pickett 26' step back 3PT,[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
147,PT00M03.60S,2026-01-18T02:33:25.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,33,29,2026-01-18T02:33:31Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,146.0,,,,,,,,,,,,,
149,PT00M00.50S,2026-01-18T02:33:50.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,76.03482260183968,93.87254901960785,1610612743,36,29,2026-01-18T02:33:55Z,1470000,False,219.0,173.0,1,right,T. Hardaway Jr. 27' 3PT  (7 PTS) (P. Watson 2 AST),"[203501, 1631212]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,27.93,Made,7.0,P. Watson,1631212.0,2.0,,,,,,,,,,,,,,
151,PT00M00.00S,2026-01-18T02:33:58.9Z,1,REGULAR,period,end,[],0,,,1610612764,36,29,2026-01-18T02:33:58Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-01-18T02:36:27.6Z,2,REGULAR,substitution,out,['startperiod'],1631212,,,1610612764,36,29,2026-01-18T02:36:48Z,1500000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-01-18T02:36:27.6Z,2,REGULAR,substitution,in,['startperiod'],1631124,,,1610612764,36,29,2026-01-18T02:36:48Z,1510000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-01-18T02:36:42.1Z,2,REGULAR,period,start,[],0,,,1610612764,36,29,2026-01-18T02:36:49Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M45.00S,2026-01-18T02:36:56.9Z,2,REGULAR,3pt,Jump Shot,[],1642273,32.276609724047304,58.08823529411765,1610612764,36,29,2026-01-18T02:37:02Z,1530000,False,-40.0,251.0,1,left,MISS K. George 25' step back 3PT,[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
156,PT11M42.00S,2026-01-18T02:36:59.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,36,29,2026-01-18T02:37:02Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,155.0,,,,,,,,,,,,,
157,PT11M42.00S,2026-01-18T02:37:03.6Z,2,REGULAR,foul,personal,[],1629618,,,1610612764,36,29,2026-01-18T02:37:15Z,1550000,False,,,0,,J. Pickett loose ball personal FOUL (1 PF),"[1629618, 1628963]",1610612743.0,DEN,loose ball,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628168.0,,1.0,0.0,Bagley III,1628963.0,,
159,PT11M38.00S,2026-01-18T02:37:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,7.046649145860711,56.372549019607845,1610612764,36,29,2026-01-18T02:47:11Z,1570000,False,-32.0,14.0,1,left,MISS J. Champagnie driving reverse Layup,[1630551],1610612764.0,WAS,driving reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
160,PT11M37.00S,2026-01-18T02:37:21.5Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,36,29,2026-01-18T02:47:24Z,1580000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,159.0,3.0,3.0,0.0,,,,,,,,,,
161,PT11M27.00S,2026-01-18T02:37:31.0Z,2,REGULAR,2pt,Jump Shot,[],203501,74.58935611038108,28.921568627450984,1610612743,36,29,2026-01-18T02:37:43Z,1590000,False,-105.0,186.0,1,right,MISS T. Hardaway Jr. 21' pullup Shot,[203501],1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,21.41,Missed,,,,,,,,,,,,,,,,,,
162,PT11M25.00S,2026-01-18T02:37:33.0Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,36,29,2026-01-18T02:37:43Z,1600000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,,,,161.0,3.0,3.0,0.0,,,,,,,,,,
163,PT11M18.00S,2026-01-18T02:37:40.7Z,2,REGULAR,3pt,Jump Shot,[],1630551,18.478975032851512,95.83333333333334,1610612764,36,29,2026-01-18T02:37:46Z,1610000,False,-229.0,121.0,1,left,MISS J. Champagnie 25' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
164,PT11M16.00S,2026-01-18T02:37:42.7Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612764,36,29,2026-01-18T02:49:08Z,1620000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,163.0,2.0,0.0,2.0,,,,,,,,,,
165,PT11M15.00S,2026-01-18T02:37:45.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,9.411957950065702,49.01960784313725,1610612764,36,29,2026-01-18T02:50:27Z,1630000,False,5.0,36.0,1,left,MISS M. Bagley III putback Layup - blocked,"[1628963, 1630192]",1610612764.0,WAS,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,Nnaji,1630192.0,,,,,,,,
166,PT11M15.00S,2026-01-18T02:37:45.3Z,2,REGULAR,block,,[],1630192,,,1610612764,36,29,2026-01-18T02:37:48Z,1640000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
167,PT11M14.00S,2026-01-18T02:37:46.3Z,2,REGULAR,rebound,defensive,[],1631124,,,1610612743,36,29,2026-01-18T02:50:47Z,1650000,False,,,0,,J. Strawther REBOUND (Off:0 Def:1),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,
168,PT11M06.00S,2026-01-18T02:37:51.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203501,94.95729303547962,98.2843137254902,1610612743,39,29,2026-01-18T02:51:03Z,1660000,False,241.0,-5.0,1,right,T. Hardaway Jr. 24' 3PT running (10 PTS) (B. Brown 1 AST),"[203501, 1628971]",1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,24.15,Made,10.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
170,PT10M56.00S,2026-01-18T02:38:06.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642860,8.360709592641262,53.18627450980392,1610612764,39,29,2026-01-18T02:51:35Z,1680000,False,-16.0,26.0,1,left,MISS W. Riley driving floating Shot,[1642860],1610612764.0,WAS,driving floating,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
171,PT10M54.00S,2026-01-18T02:38:08.5Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,39,29,2026-01-18T02:51:54Z,1690000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,170.0,1.0,0.0,1.0,,,,,,,,,,
172,PT10M52.00S,2026-01-18T02:38:08.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,4.5499342969776615,47.30392156862745,1610612764,39,31,2026-01-18T02:52:04Z,1700000,False,13.0,-10.0,1,left,J. Champagnie putback Layup (4 PTS),[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,,,,,,,,,,,,,,,,,
173,PT10M36.00S,2026-01-18T02:38:25.3Z,2,REGULAR,turnover,bad pass,[],203501,,,1610612743,39,31,2026-01-18T02:39:09Z,1710000,False,,,0,,T. Hardaway Jr. bad pass TURNOVER (1 TO),"[203501, 1630551]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,1.0,,,,,Champagnie,1630551.0
