actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
183,PT12M00.00S,2025-12-19T02:39:46.6Z,2,REGULAR,substitution,in,['startperiod'],1628971,,,1610612743,25,32,2025-12-19T02:40:13Z,1820000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-12-19T02:39:46.6Z,2,REGULAR,substitution,in,['startperiod'],1630192,,,1610612743,25,32,2025-12-19T02:40:13Z,1830000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-12-19T02:39:46.6Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612743,25,32,2025-12-19T02:40:13Z,1840000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-12-19T02:39:46.6Z,2,REGULAR,substitution,in,['startperiod'],1631094,,,1610612743,25,32,2025-12-19T02:40:13Z,1850000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,,,,,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-12-19T02:39:46.6Z,2,REGULAR,substitution,in,['startperiod'],1642859,,,1610612743,25,32,2025-12-19T02:40:13Z,1860000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-12-19T02:40:11.1Z,2,REGULAR,period,start,[],0,,,1610612743,25,32,2025-12-19T02:40:14Z,1870000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT11M46.00S,2025-12-19T02:40:24.8Z,2,REGULAR,2pt,Jump Shot,[],203501,93.11760840998686,26.715686274509803,1610612743,27,32,2025-12-19T02:40:30Z,1880000,False,-116.0,12.0,1,right,T. Hardaway Jr. 11' driving floating Jump Shot (2 PTS) (B. Brown 2 AST),"[203501, 1628971]",1610612743.0,DEN,driving floating,,,,,,Mid-Range,8-16 Left,,,Hardaway Jr.,T. Hardaway Jr.,11.7,Made,,,,,,,,,2.0,B. Brown,1628971.0,2.0,,,,
191,PT11M22.00S,2025-12-19T02:40:47.6Z,2,REGULAR,3pt,Jump Shot,[],1629048,28.203022339027594,20.098039215686274,1610612753,27,32,2025-12-19T02:40:51Z,1900000,False,150.0,213.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,Bitadze,G. Bitadze,25.99,Missed,,,,,,,,,,,,,,,,
192,PT11M20.00S,2025-12-19T02:40:49.6Z,2,REGULAR,rebound,defensive,[],203501,,,1610612743,27,32,2025-12-19T02:40:51Z,1910000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,Hardaway Jr.,T. Hardaway Jr.,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,
193,PT11M09.00S,2025-12-19T02:41:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.19776609724047,55.14705882352941,1610612743,29,32,2025-12-19T02:41:05Z,1920000,False,26.0,21.0,1,right,B. Brown driving Layup (6 PTS) (Z. Nnaji 1 AST),"[1628971, 1630192]",1610612743.0,DEN,driving,,,,,,Restricted Area,0-8 Center,,,Brown,B. Brown,3.31,Made,,,,,,,,,6.0,Z. Nnaji,1630192.0,1.0,,,,
195,PT10M59.00S,2025-12-19T02:41:11.2Z,2,REGULAR,3pt,Jump Shot,[],1641724,12.434296977660972,96.56862745098039,1610612753,29,35,2025-12-19T02:41:16Z,1940000,False,-233.0,64.0,1,left,J. Howard 24' 3PT  (5 PTS) (P. Banchero 2 AST),"[1641724, 1631094]",1610612753.0,ORL,,,,,,,Left Corner 3,24+ Left,,,Howard,J. Howard,24.15,Made,,,,,,,,,5.0,P. Banchero,1631094.0,2.0,,,,
197,PT10M41.00S,2025-12-19T02:41:28.7Z,2,REGULAR,3pt,Jump Shot,[],1629661,68.9388961892247,23.774509803921568,1610612743,29,35,2025-12-19T02:42:18Z,1960000,False,-131.0,239.0,1,right,MISS C. Johnson 27' pullup 3PT,[1629661],1610612743.0,DEN,pullup,,,,,,Above the Break 3,24+ Left Center,,,Johnson,C. Johnson,27.3,Missed,,,,,,,,,,,,,,,,
198,PT10M38.00S,2025-12-19T02:41:31.7Z,2,REGULAR,rebound,offensive,[],202685,,,1610612743,29,35,2025-12-19T02:41:33Z,1970000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:0),[202685],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,Valančiūnas,J. Valančiūnas,,,197.0,1.0,0.0,1.0,,,,,,,,,,,,
199,PT10M36.00S,2025-12-19T02:41:37.7Z,2,REGULAR,foul,personal,[],1631094,,,1610612743,29,35,2025-12-19T02:41:52Z,1980000,False,,,0,,P. Banchero personal FOUL (1 PF),"[1631094, 1629661]",1610612753.0,ORL,,,,,,,Mid-Range,8-16 Left,201639.0,,Banchero,P. Banchero,,,,,,,1.0,0.0,Johnson,1629661.0,,,,,,,,
201,PT10M30.00S,2025-12-19T02:42:03.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203501,81.2910643889619,65.44117647058823,1610612743,29,35,2025-12-19T02:42:59Z,2000000,False,77.0,123.0,1,right,MISS T. Hardaway Jr. 14' step back Shot,[203501],1610612743.0,DEN,step back,,,,,,In The Paint (Non-RA),8-16 Right,,,Hardaway Jr.,T. Hardaway Jr.,14.56,Missed,,,,,,,,,,,,,,,,
202,PT10M28.00S,2025-12-19T02:42:05.2Z,2,REGULAR,rebound,defensive,[],1641724,,,1610612753,29,35,2025-12-19T02:43:18Z,2010000,False,,,0,,J. Howard REBOUND (Off:0 Def:3),[1641724],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Right,,,Howard,J. Howard,,,201.0,3.0,3.0,0.0,,,,,,,,,,,,
203,PT10M16.00S,2025-12-19T02:42:17.2Z,2,REGULAR,3pt,Jump Shot,[],1641724,27.414586070959263,76.9607843137255,1610612753,29,38,2025-12-19T02:42:21Z,2020000,False,-135.0,205.0,1,left,J. Howard 24' 3PT  (8 PTS) (G. Bitadze 1 AST),"[1641724, 1629048]",1610612753.0,ORL,,,,,,,Above the Break 3,24+ Left Center,,,Howard,J. Howard,24.55,Made,,,,,,,,,8.0,G. Bitadze,1629048.0,1.0,,,,
205,PT10M03.00S,2025-12-19T02:42:30.3Z,2,REGULAR,turnover,lost ball,[],1628971,,,1610612743,29,38,2025-12-19T02:42:36Z,2040000,False,,,0,,B. Brown lost ball TURNOVER (2 TO),"[1628971, 1642859]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,2.0,Brown,B. Brown,,,,,,,,,,,,,,,Richardson,1642859.0,,
206,PT10M03.00S,2025-12-19T02:42:30.3Z,2,REGULAR,steal,,[],1642859,,,1610612753,29,38,2025-12-19T02:42:32Z,2050000,False,,,0,,J. Richardson STEAL (1 STL),[1642859],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
207,PT10M02.00S,2025-12-19T02:42:33.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642859,6.258212877792378,47.794117647058826,1610612753,29,40,2025-12-19T02:43:45Z,2060000,False,11.0,6.0,1,left,J. Richardson driving DUNK (2 PTS),[1642859],1610612753.0,ORL,driving,,,,,,Restricted Area,0-8 Center,,,Richardson,J. Richardson,1.27,Made,,,,,,,,,2.0,,,,,,,
208,PT10M02.00S,2025-12-19T02:42:44.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,29,40,2025-12-19T02:42:44Z,2070000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M52.00S,2025-12-19T02:45:49.5Z,2,REGULAR,foul,personal,[],1629048,,,1610612743,29,40,2025-12-19T02:46:09Z,2080000,False,,,0,,G. Bitadze personal FOUL (2 PF),"[1629048, 202685]",1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Left,201639.0,,Bitadze,G. Bitadze,,,,,,,2.0,0.0,Valančiūnas,202685.0,,,,,,,,
211,PT09M44.00S,2025-12-19T02:46:25.5Z,2,REGULAR,2pt,Jump Shot,[],202685,89.43823915900131,32.59803921568628,1610612743,31,40,2025-12-19T02:46:34Z,2100000,False,-87.0,47.0,1,right,J. Valančiūnas 9' turnaround fadeaway Jump Shot (4 PTS),[202685],1610612743.0,DEN,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,,,Valančiūnas,J. Valančiūnas,9.88,Made,,,,,,,,,4.0,,,,,,,
212,PT09M24.00S,2025-12-19T02:46:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,11.908672798948752,54.166666666666664,1610612753,31,40,2025-12-19T02:50:33Z,2110000,False,-21.0,59.0,1,left,MISS G. Bitadze 6' floating Shot,[1629048],1610612753.0,ORL,floating,,,,,,In The Paint (Non-RA),0-8 Center,,,Bitadze,G. Bitadze,6.29,Missed,,,,,,,,,,,,,,,,
213,PT09M22.00S,2025-12-19T02:46:49.1Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,31,40,2025-12-19T03:01:26Z,2120000,False,,,0,,G. Bitadze REBOUND (Off:2 Def:0),[1629048],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Bitadze,G. Bitadze,,,212.0,2.0,0.0,2.0,,,,,,,,,,,,
214,PT09M19.00S,2025-12-19T02:46:52.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1642859,23.47240473061761,37.00980392156863,1610612753,31,40,2025-12-19T02:51:23Z,2130000,False,65.0,168.0,1,left,MISS J. Richardson 18' driving floating Shot,[1642859],1610612753.0,ORL,driving floating,,,,,,Mid-Range,16-24 Right Center,,,Richardson,J. Richardson,18.02,Missed,,,,,,,,,,,,,,,,
215,PT09M18.00S,2025-12-19T02:46:53.8Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,31,40,2025-12-19T02:51:23Z,2140000,False,,,0,,G. Bitadze REBOUND (Off:3 Def:0),[1629048],1610612753.0,ORL,,,,,,,Mid-Range,16-24 Right Center,,,Bitadze,G. Bitadze,,,214.0,3.0,0.0,3.0,,,,,,,,,,,,
216,PT09M18.00S,2025-12-19T02:46:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.995400788436268,47.30392156862745,1610612753,31,40,2025-12-19T02:52:26Z,2150000,False,13.0,4.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612753.0,ORL,tip,,,,,,Restricted Area,0-8 Center,,,Bitadze,G. Bitadze,1.41,Missed,,,,,,,,,,,,,,,,
217,PT09M16.00S,2025-12-19T02:46:58.5Z,2,REGULAR,rebound,defensive,[],202685,,,1610612743,31,40,2025-12-19T02:52:01Z,2160000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,Valančiūnas,J. Valančiūnas,,,216.0,2.0,1.0,1.0,,,,,,,,,,,,
218,PT09M08.00S,2025-12-19T02:47:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.64323258869908,49.50980392156863,1610612743,31,40,2025-12-19T02:54:08Z,2170000,False,-2.0,7.0,1,right,MISS B. Brown driving Layup - blocked,"[1628971, 1629048]",1610612743.0,DEN,driving,,,,,,Restricted Area,0-8 Center,,,Brown,B. Brown,0.77,Missed,,,,,,,,,,,,,,,Bitadze,1629048.0
219,PT09M08.00S,2025-12-19T02:47:03.2Z,2,REGULAR,block,,[],1629048,,,1610612743,31,40,2025-12-19T02:47:05Z,2180000,False,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
220,PT09M06.00S,2025-12-19T02:47:05.2Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,31,40,2025-12-19T02:54:08Z,2190000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,Bane,D. Bane,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,
221,PT09M01.00S,2025-12-19T02:47:07.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642859,11.645860709592641,3.1862745098039214,1610612753,31,43,2025-12-19T02:47:20Z,2200000,False,234.0,57.0,1,left,J. Richardson 24' 3PT running (5 PTS) (D. Bane 2 AST),"[1642859, 1630217]",1610612753.0,ORL,running,,,,,,Right Corner 3,24+ Right,,,Richardson,J. Richardson,24.09,Made,,,,,,,,,5.0,D. Bane,1630217.0,2.0,,,,
223,PT08M41.00S,2025-12-19T02:47:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,92.19776609724047,64.95098039215686,1610612743,33,43,2025-12-19T02:55:29Z,2220000,False,75.0,21.0,1,right,J. Valančiūnas 7' turnaround Jump Shot (6 PTS) (Z. Nnaji 2 AST),"[202685, 1630192]",1610612743.0,DEN,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,,,Valančiūnas,J. Valančiūnas,7.76,Made,,,,,,,,,6.0,Z. Nnaji,1630192.0,2.0,,,,
225,PT08M18.00S,2025-12-19T02:47:51.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,8.360709592641262,57.84313725490197,1610612753,33,45,2025-12-19T02:48:02Z,2240000,False,-39.0,26.0,1,left,G. Bitadze floating Jump Shot (4 PTS) (J. Richardson 2 AST),"[1629048, 1642859]",1610612753.0,ORL,floating,,,,,,In The Paint (Non-RA),0-8 Center,,,Bitadze,G. Bitadze,4.71,Made,,,,,,,,,4.0,J. Richardson,1642859.0,2.0,,,,
227,PT08M02.00S,2025-12-19T02:48:07.8Z,2,REGULAR,turnover,out-of-bounds,[],202685,,,1610612743,33,45,2025-12-19T02:57:02Z,2260000,False,,,0,,J. Valančiūnas bad pass out-of-bounds TURNOVER (1 TO),[202685],1610612743.0,DEN,bad pass,,,,,,Above the Break 3,24+ Center,,1.0,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,
228,PT08M02.00S,2025-12-19T02:48:13.0Z,2,REGULAR,substitution,out,[],203501,,,1610612753,33,45,2025-12-19T02:48:45Z,2270000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
229,PT08M02.00S,2025-12-19T02:48:13.0Z,2,REGULAR,substitution,out,[],1629661,,,1610612753,33,45,2025-12-19T02:48:45Z,2280000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,
230,PT08M02.00S,2025-12-19T02:48:13.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,33,45,2025-12-19T02:48:45Z,2290000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
231,PT08M02.00S,2025-12-19T02:48:13.0Z,2,REGULAR,substitution,out,[],1629048,,,1610612753,33,45,2025-12-19T02:48:45Z,2300000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,,,,,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
232,PT08M02.00S,2025-12-19T02:48:13.0Z,2,REGULAR,substitution,in,[],1627750,,,1610612753,33,45,2025-12-19T02:48:45Z,2310000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,,,,,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,
233,PT08M02.00S,2025-12-19T02:48:13.0Z,2,REGULAR,substitution,in,[],1629618,,,1610612753,33,45,2025-12-19T02:48:45Z,2320000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,,,,,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,
234,PT08M02.00S,2025-12-19T02:48:13.0Z,2,REGULAR,substitution,in,[],1641710,,,1610612753,33,45,2025-12-19T02:48:45Z,2330000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,,,,,,,,Black,A. Black,,,,,,,,,,,,,,,,,,
235,PT08M02.00S,2025-12-19T02:48:13.0Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,33,45,2025-12-19T02:48:45Z,2340000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
236,PT07M47.00S,2025-12-19T02:48:58.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628976,13.748357424441524,38.970588235294116,1610612753,33,47,2025-12-19T02:49:03Z,2350000,False,55.0,77.0,1,left,W. Carter Jr. 9' turnaround fadeaway Jump Shot (5 PTS),[1628976],1610612753.0,ORL,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Right,,,Carter Jr.,W. Carter Jr.,9.44,Made,,,,,,,,,5.0,,,,,,,
237,PT07M28.00S,2025-12-19T02:49:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629618,89.56964520367937,48.77450980392157,1610612743,33,47,2025-12-19T02:49:20Z,2360000,False,-6.0,46.0,1,right,MISS J. Pickett driving finger roll Layup,[1629618],1610612743.0,DEN,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,,,Pickett,J. Pickett,4.59,Missed,,,,,,,,,,,,,,,,
238,PT07M26.00S,2025-12-19T02:49:17.7Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,33,47,2025-12-19T02:49:20Z,2370000,False,,,0,,P. Banchero REBOUND (Off:1 Def:5),[1631094],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Banchero,P. Banchero,,,237.0,6.0,5.0,1.0,,,,,,,,,,,,
239,PT07M21.00S,2025-12-19T02:49:23.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641710,10.068988173455978,52.450980392156865,1610612753,33,47,2025-12-19T02:59:28Z,2380000,False,-12.0,42.0,1,left,MISS A. Black running Layup - blocked,"[1641710, 202685]",1610612753.0,ORL,running,,,,,,Restricted Area,0-8 Center,,,Black,A. Black,4.39,Missed,,,,,,,,,,,,,,,Valančiūnas,202685.0
346,PT07M21.00S,2025-12-19T02:49:23.1Z,2,REGULAR,block,,[],202685,,,1610612753,33,47,2025-12-19T03:16:59Z,2385000,False,,,0,,J. Valančiūnas BLOCK (2 BLK),[202685],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,
240,PT07M19.00S,2025-12-19T02:49:25.1Z,2,REGULAR,rebound,defensive,[],1629618,,,1610612743,33,47,2025-12-19T02:49:34Z,2390000,False,,,0,,J. Pickett REBOUND (Off:0 Def:1),[1629618],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,Pickett,J. Pickett,,,239.0,1.0,1.0,0.0,,,,,,,,,,,,
241,PT07M16.00S,2025-12-19T02:49:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,90.09526938239159,55.392156862745104,1610612743,33,47,2025-12-19T02:49:39Z,2400000,False,27.0,41.0,1,right,MISS B. Brown running Layup,[1628971],1610612743.0,DEN,running,,,,,,In The Paint (Non-RA),0-8 Center,,,Brown,B. Brown,4.88,Missed,,,,,,,,,,,,,,,,
242,PT07M13.00S,2025-12-19T02:49:31.6Z,2,REGULAR,rebound,defensive,[],1641724,,,1610612753,33,47,2025-12-19T05:20:17Z,2410000,False,,,0,,J. Howard REBOUND (Off:0 Def:4),[1641724],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Howard,J. Howard,,,241.0,4.0,4.0,0.0,,,,,,,,,,,,
243,PT07M05.00S,2025-12-19T02:49:41.1Z,2,REGULAR,3pt,Jump Shot,[],1641710,9.280551905387648,99.50980392156863,1610612753,33,47,2025-12-19T03:02:18Z,2420000,False,-248.0,35.0,1,left,MISS A. Black 24' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,,,,Left Corner 3,24+ Left,,,Black,A. Black,24.99,Missed,,,,,,,,,,,,,,,,
244,PT07M03.00S,2025-12-19T02:49:43.1Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,33,47,2025-12-19T03:02:18Z,2430000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,Nnaji,Z. Nnaji,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,
245,PT06M52.00S,2025-12-19T02:50:01.8Z,2,REGULAR,foul,offensive,[],202685,,,1610612743,33,47,2025-12-19T02:50:14Z,2440000,False,,,0,,J. Valančiūnas offensive FOUL (1 PF),"[202685, 1641710]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,203054.0,,Valančiūnas,J. Valančiūnas,,,,,,,1.0,0.0,Black,1641710.0,,,,,,,,
247,PT06M52.00S,2025-12-19T02:50:01.8Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612743,33,47,2025-12-19T02:50:01Z,2460000,False,,,0,,J. Valančiūnas offensive foul TURNOVER (2 TO),[202685],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,203054.0,2.0,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,
248,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,out,[],1628971,,,1610612753,33,47,2025-12-19T02:50:36Z,2470000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,
249,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,out,[],202685,,,1610612753,33,47,2025-12-19T02:50:36Z,2480000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,,,,,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,
250,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,out,[],1630192,,,1610612753,33,47,2025-12-19T02:50:36Z,2490000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,,,,,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,
251,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,out,[],1642859,,,1610612753,33,47,2025-12-19T02:50:36Z,2500000,False,,,0,,SUB out: J. Richardson,[1642859],1610612753.0,ORL,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
252,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,out,[],1641724,,,1610612753,33,47,2025-12-19T02:50:36Z,2510000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,,,,,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,
253,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,in,[],1629661,,,1610612753,33,47,2025-12-19T02:50:36Z,2520000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,
254,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,in,[],203999,,,1610612753,33,47,2025-12-19T02:50:36Z,2530000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,,,,,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,
255,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,in,[],1642461,,,1610612753,33,47,2025-12-19T02:50:36Z,2540000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,
256,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,in,[],1626145,,,1610612753,33,47,2025-12-19T02:50:36Z,2550000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
257,PT06M52.00S,2025-12-19T02:50:11.9Z,2,REGULAR,substitution,in,[],1642869,,,1610612753,33,47,2025-12-19T02:50:36Z,2560000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,,,,,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,
258,PT06M36.00S,2025-12-19T02:50:51.9Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612753,33,47,2025-12-19T02:51:03Z,2570000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Penda 2 FT),"[1629661, 1642869]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,201639.0,,Johnson,C. Johnson,,,,,,,1.0,0.0,Penda,1642869.0,,,,,,,,
260,PT06M36.00S,2025-12-19T02:51:21.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642869,,,1610612753,33,47,2025-12-19T02:51:41Z,2590000,False,,,0,,MISS N. Penda Free Throw 1 of 2,[1642869],1610612753.0,ORL,,,,,,,,,,,Penda,N. Penda,,Missed,,,,,,,,,,,,,,,,
261,PT06M36.00S,2025-12-19T02:51:21.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,33,47,2025-12-19T02:51:41Z,2600000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,
262,PT06M36.00S,2025-12-19T02:51:21.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642869,,,1610612753,33,47,2025-12-19T02:51:41Z,2610000,False,,,0,,MISS N. Penda Free Throw 2 of 2,[1642869],1610612753.0,ORL,,,,,,,,,,,Penda,N. Penda,,Missed,,,,,,,,,,,,,,,,
263,PT06M33.00S,2025-12-19T02:51:24.5Z,2,REGULAR,rebound,defensive,[],1642461,,,1610612743,33,47,2025-12-19T02:51:41Z,2620000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,,,,,,,,Jones,S. Jones,,,262.0,1.0,1.0,0.0,,,,,,,,,,,,
