actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
175,PT08M18.00S,2026-01-12T01:41:05.6Z,2,REGULAR,substitution,in,[],1629618,,,1610612743,39,33,2026-01-12T01:41:14Z,1740000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT08M18.00S,2026-01-12T01:41:05.6Z,2,REGULAR,substitution,in,[],1631260,,,1610612743,39,33,2026-01-12T01:41:14Z,1750000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT08M18.00S,2026-01-12T01:41:28.4Z,2,REGULAR,freethrow,2 of 2,[],1628971,,,1610612743,40,33,2026-01-12T01:41:28Z,1760000,False,,,0,,B. Brown Free Throw 2 of 2 (6 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
178,PT08M02.00S,2026-01-12T01:41:42.8Z,2,REGULAR,3pt,Jump Shot,[],203914,13.485545335085414,95.58823529411765,1610612749,40,36,2026-01-12T01:41:47Z,1770000,False,-228.0,74.0,1,left,G. Harris 3PT  (6 PTS) (A. Green 1 AST),"[203914, 1631260]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.97,Made,6.0,A. Green,1631260.0,1.0,,,,,,,,,,,,,,
180,PT07M45.00S,2026-01-12T01:42:02.7Z,2,REGULAR,foul,technical,['1freethrow'],1628398,,,1610612743,40,36,2026-01-12T01:42:27Z,1790000,False,,,0,,K. Kuzma defensive-3-second technical FOUL (1 Tech),[1628398],1610612749.0,MIL,defensive-3-second,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201245.0,,,,,,0.0,1.0,,,,,,
181,PT07M45.00S,2026-01-12T01:42:20.1Z,2,REGULAR,substitution,out,[],1628398,,,1610612743,40,36,2026-01-12T01:42:23Z,1800000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT07M45.00S,2026-01-12T01:42:20.1Z,2,REGULAR,substitution,in,[],203507,,,1610612743,40,36,2026-01-12T01:42:23Z,1810000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT07M45.00S,2026-01-12T01:42:20.1Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,40,36,2026-01-12T01:42:37Z,1815000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT07M45.00S,2026-01-12T01:42:20.1Z,2,REGULAR,substitution,in,[],203932,,,1610612743,40,36,2026-01-12T01:42:37Z,1817500,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT07M45.00S,2026-01-12T01:42:28.6Z,2,REGULAR,freethrow,1 of 1,[],1641816,,,1610612743,40,36,2026-01-12T01:42:55Z,1820000,False,,,0,,MISS H. Tyson technical Free Throw 1 of 1,[1641816],1610612743.0,DEN,technical,,,Tyson,H. Tyson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT07M45.00S,2026-01-12T01:42:28.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,40,36,2026-01-12T01:42:55Z,1830000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,,,
187,PT07M38.00S,2026-01-12T01:42:50.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,81.2910643889619,53.67647058823529,1610612743,40,36,2026-01-12T01:43:01Z,1840000,False,18.0,123.0,1,right,MISS J. Strawther 12' driving floating Shot - blocked,"[1631124, 203507]",1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,12.48,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
188,PT07M38.00S,2026-01-12T01:42:50.3Z,2,REGULAR,block,,[],203507,,,1610612743,40,36,2026-01-12T01:45:26Z,1850000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
189,PT07M36.00S,2026-01-12T01:42:52.3Z,2,REGULAR,rebound,offensive,[],1641816,,,1610612743,40,36,2026-01-12T01:43:01Z,1860000,False,,,0,,H. Tyson REBOUND (Off:1 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,
190,PT07M32.00S,2026-01-12T01:42:56.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628971,74.19513797634691,37.254901960784316,1610612743,40,36,2026-01-12T01:43:05Z,1870000,False,-64.0,190.0,1,right,MISS B. Brown 20' driving floating Shot,[1628971],1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left Center,20.05,Missed,,,,,,,,,,,,,,,,,,
191,PT07M31.00S,2026-01-12T01:42:57.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,40,36,2026-01-12T01:43:05Z,1880000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,190.0,,,,,,,,,,,
193,PT07M23.00S,2026-01-12T01:43:15.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,16.113666228646515,65.44117647058823,1610612749,40,36,2026-01-12T01:43:20Z,1900000,False,-77.0,99.0,1,left,MISS K. Porter Jr. 12' pullup Shot,[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,12.55,Missed,,,,,,,,,,,,,,,,,,
194,PT07M19.00S,2026-01-12T01:43:19.0Z,2,REGULAR,rebound,defensive,[],1641816,,,1610612743,40,36,2026-01-12T01:43:20Z,1910000,False,,,0,,H. Tyson REBOUND (Off:1 Def:2),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,193.0,3.0,2.0,1.0,,,,,,,,
195,PT07M01.00S,2026-01-12T01:43:36.8Z,2,REGULAR,3pt,Jump Shot,[],203932,74.32654402102497,82.59803921568627,1610612743,43,36,2026-01-12T01:43:40Z,1920000,False,163.0,189.0,1,right,A. Gordon 24' 3PT  (9 PTS) (H. Tyson 2 AST),"[203932, 1641816]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,24.94,Made,9.0,H. Tyson,1641816.0,2.0,,,,,,,,,,,,,,
197,PT06M49.00S,2026-01-12T01:43:49.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,9.411957950065702,50.98039215686274,1610612749,43,36,2026-01-12T01:45:15Z,1940000,False,-5.0,36.0,1,left,MISS G. Antetokounmpo driving Hook,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
198,PT06M47.00S,2026-01-12T01:43:51.4Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,43,36,2026-01-12T01:43:54Z,1950000,False,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,197.0,3.0,2.0,1.0,,,,,,,,
199,PT06M43.00S,2026-01-12T01:43:55.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,90.88370565045992,54.41176470588235,1610612743,43,36,2026-01-12T01:44:03Z,1960000,False,22.0,33.0,1,right,MISS B. Brown running finger roll Layup,[1628971],1610612743.0,DEN,running finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
200,PT06M41.00S,2026-01-12T01:43:57.9Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612749,43,36,2026-01-12T01:44:03Z,1970000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,
201,PT06M34.00S,2026-01-12T01:44:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,52.94117647058824,1610612749,43,38,2026-01-12T01:44:13Z,1980000,False,-15.0,13.0,1,left,G. Antetokounmpo cutting Layup (4 PTS) (A. Green 2 AST),"[203507, 1631260]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.93,Made,4.0,A. Green,1631260.0,2.0,,,,,,,,,,,,,,
203,PT06M33.00S,2026-01-12T01:44:15.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,43,38,2026-01-12T01:44:15Z,2000000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M33.00S,2026-01-12T01:46:51.1Z,2,REGULAR,substitution,out,[],1631124,,,1610612743,43,38,2026-01-12T01:47:04Z,2010000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M33.00S,2026-01-12T01:46:51.1Z,2,REGULAR,substitution,out,[],1641816,,,1610612743,43,38,2026-01-12T01:47:04Z,2020000,False,,,0,,SUB out: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M33.00S,2026-01-12T01:46:51.1Z,2,REGULAR,substitution,out,[],1629645,,,1610612743,43,38,2026-01-12T01:47:04Z,2030000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M33.00S,2026-01-12T01:46:51.1Z,2,REGULAR,substitution,out,[],1626171,,,1610612743,43,38,2026-01-12T01:47:04Z,2040000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M33.00S,2026-01-12T01:46:51.1Z,2,REGULAR,substitution,in,[],1642461,,,1610612743,43,38,2026-01-12T01:47:04Z,2050000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M33.00S,2026-01-12T01:46:51.1Z,2,REGULAR,substitution,in,[],1631212,,,1610612743,43,38,2026-01-12T01:47:04Z,2060000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M33.00S,2026-01-12T01:46:51.1Z,2,REGULAR,substitution,in,[],1626167,,,1610612743,43,38,2026-01-12T01:47:04Z,2070000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M33.00S,2026-01-12T01:46:51.1Z,2,REGULAR,substitution,in,[],1631157,,,1610612743,43,38,2026-01-12T01:47:04Z,2080000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M18.00S,2026-01-12T01:47:21.9Z,2,REGULAR,3pt,Jump Shot,[],1629618,92.32917214191852,96.81372549019608,1610612743,43,38,2026-01-12T01:47:27Z,2090000,False,234.0,20.0,1,right,MISS J. Pickett 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
213,PT06M14.00S,2026-01-12T01:47:25.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,43,38,2026-01-12T01:47:27Z,2100000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,,,212.0,3.0,3.0,0.0,,,,,,,,
214,PT06M06.00S,2026-01-12T01:47:34.0Z,2,REGULAR,3pt,Jump Shot,[],1631260,28.33442838370565,18.627450980392158,1610612749,43,38,2026-01-12T01:47:40Z,2110000,False,157.0,214.0,1,left,MISS A. Green 26' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
215,PT06M03.00S,2026-01-12T01:47:37.0Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,43,38,2026-01-12T01:47:40Z,2120000,False,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,214.0,2.0,1.0,1.0,,,,,,,,
216,PT05M55.00S,2026-01-12T01:47:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,91.01511169513797,46.81372549019608,1610612743,43,38,2026-01-12T01:47:54Z,2130000,False,-16.0,32.0,1,right,MISS P. Watson driving Layup,[1631212],1610612743.0,DEN,driving,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
218,PT05M50.00S,2026-01-12T01:47:49.7Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,43,38,2026-01-12T01:47:54Z,2150000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,216.0,2.0,2.0,0.0,,,,,,,,
219,PT05M50.00S,2026-01-12T01:47:52.2Z,2,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612749,43,38,2026-01-12T01:48:02Z,2160000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1642461, 203507]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,
221,PT05M50.00S,2026-01-12T01:48:27.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,43,39,2026-01-12T01:48:54Z,2180000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
222,PT05M50.00S,2026-01-12T01:48:27.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,43,39,2026-01-12T01:48:54Z,2190000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
223,PT05M48.00S,2026-01-12T01:48:29.4Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,43,39,2026-01-12T01:48:54Z,2200000,False,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,222.0,4.0,3.0,1.0,,,,,,,,
224,PT05M30.00S,2026-01-12T01:49:04.9Z,2,REGULAR,3pt,Jump Shot,[],1642461,67.09921156373193,48.03921568627451,1610612743,43,39,2026-01-12T01:49:25Z,2210000,False,-10.0,257.0,1,right,MISS S. Jones 25' 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
225,PT05M28.00S,2026-01-12T01:49:06.9Z,2,REGULAR,rebound,defensive,[],203914,,,1610612749,43,39,2026-01-12T01:49:25Z,2220000,False,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,224.0,2.0,2.0,0.0,,,,,,,,
227,PT05M14.00S,2026-01-12T01:49:25.5Z,2,REGULAR,foul,personal,['2freethrow'],1629618,,,1610612749,43,39,2026-01-12T01:50:00Z,2240000,False,,,0,,J. Pickett shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629618, 203507]",1610612743.0,DEN,shooting,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
229,PT05M14.00S,2026-01-12T01:49:32.2Z,2,REGULAR,substitution,out,[],1628971,,,1610612749,43,39,2026-01-12T01:49:34Z,2260000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M14.00S,2026-01-12T01:49:32.2Z,2,REGULAR,substitution,in,[],203501,,,1610612749,43,39,2026-01-12T01:49:34Z,2270000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M14.00S,2026-01-12T01:50:14.0Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,43,39,2026-01-12T01:50:14Z,2280000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT05M14.00S,2026-01-12T01:50:14.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,43,39,2026-01-12T01:50:14Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,
233,PT05M14.00S,2026-01-12T01:50:35.4Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,43,40,2026-01-12T01:50:35Z,2300000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
234,PT05M03.00S,2026-01-12T01:50:48.9Z,2,REGULAR,3pt,Jump Shot,[],203501,93.24901445466492,3.431372549019608,1610612743,43,40,2026-01-12T01:50:58Z,2310000,False,-233.0,11.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
235,PT05M01.00S,2026-01-12T01:50:50.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,43,40,2026-01-12T01:51:11Z,2320000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,234.0,,,,,,,,,,,
237,PT05M01.00S,2026-01-12T01:50:53.9Z,2,REGULAR,substitution,out,[],203914,,,1610612749,43,40,2026-01-12T01:51:11Z,2340000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M01.00S,2026-01-12T01:50:53.9Z,2,REGULAR,substitution,in,[],1629645,,,1610612749,43,40,2026-01-12T01:51:11Z,2350000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M49.00S,2026-01-12T01:51:21.0Z,2,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612749,43,40,2026-01-12T01:51:28Z,2360000,False,,,0,,S. Jones shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1642461, 203507]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,3.0,0.0,Antetokounmpo,203507.0,,,,
241,PT04M49.00S,2026-01-12T01:51:54.4Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,43,41,2026-01-12T01:51:54Z,2380000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
242,PT04M49.00S,2026-01-12T01:51:55.9Z,2,REGULAR,substitution,out,[],1642461,,,1610612749,43,41,2026-01-12T01:52:03Z,2390000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M49.00S,2026-01-12T01:51:55.9Z,2,REGULAR,substitution,in,[],1630192,,,1610612749,43,41,2026-01-12T01:52:03Z,2400000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M49.00S,2026-01-12T01:52:27.1Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,43,42,2026-01-12T01:52:27Z,2410000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
245,PT04M38.00S,2026-01-12T01:52:41.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629618,86.28449408672799,52.94117647058824,1610612743,45,42,2026-01-12T01:53:59Z,2420000,False,15.0,76.0,1,right,J. Pickett 7' floating Jump Shot (4 PTS) (A. Gordon 1 AST),"[1629618, 203932]",1610612743.0,DEN,floating,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,4.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
247,PT04M38.00S,2026-01-12T01:52:42.8Z,2,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612743,45,42,2026-01-12T01:52:57Z,2440000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Pickett 1 FT),"[1626167, 1629618]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,1.0,0.0,Pickett,1629618.0,,,,
249,PT04M38.00S,2026-01-12T01:53:02.7Z,2,REGULAR,freethrow,1 of 1,[],1629618,,,1610612743,46,42,2026-01-12T01:53:02Z,2460000,False,,,0,,J. Pickett Free Throw 1 of 1 (5 PTS),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
250,PT04M17.00S,2026-01-12T01:53:24.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,10.5946123521682,55.88235294117647,1610612749,46,42,2026-01-12T01:53:29Z,2470000,False,-29.0,47.0,1,left,MISS M. Turner turnaround Hook,[1626167],1610612749.0,MIL,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
251,PT04M15.00S,2026-01-12T01:53:26.4Z,2,REGULAR,rebound,defensive,[],1631212,,,1610612743,46,42,2026-01-12T01:53:29Z,2480000,False,,,0,,P. Watson REBOUND (Off:1 Def:2),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,250.0,3.0,2.0,1.0,,,,,,,,
252,PT04M03.00S,2026-01-12T01:53:37.9Z,2,REGULAR,3pt,Jump Shot,[],1629618,65.65374507227332,43.872549019607845,1610612743,49,42,2026-01-12T01:53:42Z,2490000,False,-31.0,270.0,1,right,J. Pickett 27' 3PT step back (8 PTS) (P. Watson 4 AST),"[1629618, 1631212]",1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Center,27.21,Made,8.0,P. Watson,1631212.0,4.0,,,,,,,,,,,,,,
254,PT03M48.00S,2026-01-12T01:53:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.30946123521682,50.98039215686274,1610612749,49,42,2026-01-12T01:53:57Z,2510000,False,-5.0,16.0,1,left,MISS G. Antetokounmpo Layup - blocked,"[203507, 1630192]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,Nnaji,1630192.0
255,PT03M48.00S,2026-01-12T01:53:52.7Z,2,REGULAR,block,,[],1630192,,,1610612749,49,42,2026-01-12T01:53:55Z,2520000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT03M46.00S,2026-01-12T01:53:54.7Z,2,REGULAR,rebound,defensive,[],1629618,,,1610612743,49,42,2026-01-12T01:53:57Z,2530000,False,,,0,,J. Pickett REBOUND (Off:0 Def:3),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,,,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,
257,PT03M43.00S,2026-01-12T01:53:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629618,91.01511169513797,45.83333333333333,1610612743,51,42,2026-01-12T01:54:03Z,2540000,False,-21.0,32.0,1,right,J. Pickett running Layup (10 PTS),[1629618],1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,3.82,Made,10.0,,,,,,,,,,,,,,,,,
258,PT03M43.00S,2026-01-12T01:54:02.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,51,42,2026-01-12T01:54:02Z,2550000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M33.00S,2026-01-12T01:57:01.7Z,2,REGULAR,foul,personal,[],203501,,,1610612749,51,42,2026-01-12T01:57:25Z,2560000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1631260]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,,201245.0,,,,,,1.0,0.0,Green,1631260.0,,,,
