actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
173,PT12M00.00S,2022-12-17T01:09:36.1Z,2,REGULAR,substitution,in,['startperiod'],1629678,,,1610612738,28,32,2022-12-17T01:10:02Z,1720000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-12-17T01:10:10.8Z,2,REGULAR,period,start,[],0,,,1610612753,28,32,2022-12-17T01:10:10Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M45.00S,2022-12-17T01:10:25.5Z,2,REGULAR,2pt,Hook,[],1628964,12.040078843626807,32.35294117647059,1610612753,28,32,2022-12-17T01:25:32Z,1740000,False,88.0,61.0,1,left,MISS M. Bamba 10' turnaround Hook - blocked,"[1628964, 1629057]",1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Right,10.71,Missed,,,,,,,,,,,,,Williams III,1629057.0,,,,
176,PT11M45.00S,2022-12-17T01:10:25.5Z,2,REGULAR,block,,[],1629057,,,1610612753,28,32,2022-12-17T01:10:28Z,1750000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
177,PT11M45.00S,2022-12-17T01:10:25.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,28,32,2022-12-17T01:10:43Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,175.0,,,,,,,,,,,
179,PT11M34.00S,2022-12-17T01:10:52.3Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,28,32,2022-12-17T01:10:56Z,1780000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 1629057]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,Williams III,1629057.0,,,,,,
180,PT11M34.00S,2022-12-17T01:10:52.3Z,2,REGULAR,steal,,[],1629057,,,1610612738,28,32,2022-12-17T01:10:54Z,1790000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
181,PT11M31.00S,2022-12-17T01:10:55.8Z,2,REGULAR,turnover,bad pass,[],1627763,,,1610612738,28,32,2022-12-17T01:10:59Z,1800000,False,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 1628964]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,Bamba,1628964.0,,,,,,
182,PT11M31.00S,2022-12-17T01:10:55.8Z,2,REGULAR,steal,,[],1628964,,,1610612753,28,32,2022-12-17T01:10:57Z,1810000,False,,,0,,M. Bamba STEAL (1 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
183,PT11M27.00S,2022-12-17T01:10:59.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,19.66162943495401,95.34313725490196,1610612753,28,32,2022-12-17T01:11:04Z,1820000,False,-227.0,132.0,1,left,MISS F. Wagner 26' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
184,PT11M25.00S,2022-12-17T01:11:01.5Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,28,32,2022-12-17T01:11:04Z,1830000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,
185,PT11M15.00S,2022-12-17T01:11:11.6Z,2,REGULAR,3pt,Jump Shot,[],1630573,94.56307490144546,96.56862745098039,1610612738,28,32,2022-12-17T01:11:16Z,1840000,False,233.0,-1.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
186,PT11M12.00S,2022-12-17T01:11:14.6Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,28,32,2022-12-17T01:11:16Z,1850000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,,,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,
187,PT11M05.00S,2022-12-17T01:11:20.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630175,12.434296977660972,37.99019607843137,1610612753,28,34,2022-12-17T01:11:26Z,1860000,False,60.0,64.0,1,left,C. Anthony 8' driving Layup (4 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Right,8.8,Made,4.0,,,,,,,,,,,,,,,,,
188,PT10M44.00S,2022-12-17T01:11:42.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,85.62746386333771,3.1862745098039214,1610612738,28,34,2022-12-17T01:11:46Z,1870000,False,-234.0,83.0,1,right,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,24.82,Missed,,,,,,,,,,,,,,,,,,
189,PT10M42.00S,2022-12-17T01:11:44.0Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,28,34,2022-12-17T01:11:46Z,1880000,False,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Left Corner 3,24+ Left,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,
190,PT10M35.00S,2022-12-17T01:11:53.8Z,2,REGULAR,foul,personal,[],1630573,,,1610612753,28,34,2022-12-17T01:12:01Z,1890000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 1630175]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Center,,,,,,,1155.0,,,,,,,,,,1.0,0.0,Anthony,1630175.0
192,PT10M20.00S,2022-12-17T01:12:31.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,16.376478318002626,42.15686274509804,1610612753,28,34,2022-12-17T01:15:02Z,1910000,False,39.0,101.0,1,left,MISS M. Bamba 10' Hook - blocked,"[1628964, 1627763]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,10.87,Missed,,,,,,,,,,,,,Brogdon,1627763.0,,,,
197,PT10M20.00S,2022-12-17T01:12:31.5Z,2,REGULAR,block,,[],1627763,,,1610612753,28,34,2022-12-17T01:13:19Z,1915000,False,,,0,,M. Brogdon BLOCK (1 BLK),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
193,PT10M18.00S,2022-12-17T01:12:33.5Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,28,34,2022-12-17T01:13:19Z,1920000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,192.0,2.0,1.0,1.0,,,,,,,,
194,PT10M15.00S,2022-12-17T01:12:37.2Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612738,28,34,2022-12-17T01:12:46Z,1930000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (White 2 FT),"[1628964, 1628401]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628482.0,,,,,,,,,,1.0,0.0,White,1628401.0
196,PT10M15.00S,2022-12-17T01:13:07.8Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,29,34,2022-12-17T01:13:30Z,1950000,False,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
198,PT10M15.00S,2022-12-17T01:13:07.8Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,29,34,2022-12-17T01:13:30Z,1960000,False,,,0,,MISS D. White Free Throw 2 of 2,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT10M15.00S,2022-12-17T01:13:07.8Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,29,34,2022-12-17T01:13:30Z,1970000,False,,,0,,A. Schofield REBOUND (Off:0 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,
200,PT09M58.00S,2022-12-17T01:13:41.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.492115637319317,52.94117647058824,1610612753,29,34,2022-12-17T01:13:45Z,1980000,False,-15.0,27.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
201,PT09M56.00S,2022-12-17T01:13:43.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,29,34,2022-12-17T01:13:45Z,1990000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,
202,PT09M50.00S,2022-12-17T01:13:49.5Z,2,REGULAR,3pt,Jump Shot,[],1630573,78.13731931668858,89.70588235294117,1610612738,29,34,2022-12-17T01:13:54Z,2000000,False,199.0,153.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
203,PT09M47.00S,2022-12-17T01:13:52.5Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,29,34,2022-12-17T01:13:54Z,2010000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202.0,3.0,3.0,0.0,,,,,,,,
204,PT09M27.00S,2022-12-17T01:14:12.8Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,29,34,2022-12-17T01:14:16Z,2020000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1627763]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,Brogdon,1627763.0,,,,,,
205,PT09M27.00S,2022-12-17T01:14:12.8Z,2,REGULAR,steal,,[],1627763,,,1610612738,29,34,2022-12-17T01:14:14Z,2030000,False,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
206,PT09M16.00S,2022-12-17T01:14:26.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628369,93.51182654402102,51.470588235294116,1610612738,31,34,2022-12-17T01:14:32Z,2040000,False,7.0,8.0,1,right,J. Tatum driving DUNK (12 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.13,Made,12.0,,,,,,,,,,,,,,,,,
207,PT09M16.00S,2022-12-17T01:14:28.4Z,2,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612738,31,34,2022-12-17T01:14:43Z,2050000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (Tatum 1 FT),"[1628964, 1628369]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,,,2.0,0.0,Tatum,1628369.0
209,PT09M16.00S,2022-12-17T01:14:39.5Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,31,34,2022-12-17T01:15:02Z,2070000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M16.00S,2022-12-17T01:14:39.5Z,2,REGULAR,substitution,in,[],203935,,,1610612738,31,34,2022-12-17T01:15:02Z,2080000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M16.00S,2022-12-17T01:15:00.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628369,,,1610612738,32,34,2022-12-17T01:15:00Z,2090000,False,,,0,,J. Tatum Free Throw 1 of 1 (13 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
212,PT09M02.00S,2022-12-17T01:15:15.9Z,2,REGULAR,2pt,Jump Shot,[],1630175,25.04927726675427,32.84313725490196,1610612753,32,36,2022-12-17T01:15:21Z,2100000,False,86.0,183.0,1,left,C. Anthony 20' pullup Jump Shot (6 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,20.21,Made,6.0,,,,,,,,,,,,,,,,,
213,PT08M47.00S,2022-12-17T01:15:31.7Z,2,REGULAR,foul,personal,['3freethrow'],1629678,,,1610612738,32,36,2022-12-17T01:15:47Z,2110000,False,,,0,,A. Schofield shooting personal FOUL (1 PF) (Tatum 3 FT),"[1629678, 1628369]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Left Center,,,,,,,202058.0,,,,,,,,,,1.0,0.0,Tatum,1628369.0
215,PT08M47.00S,2022-12-17T01:16:05.3Z,2,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,33,36,2022-12-17T01:16:05Z,2130000,False,,,0,,J. Tatum Free Throw 1 of 3 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
216,PT08M47.00S,2022-12-17T01:16:24.8Z,2,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,34,36,2022-12-17T01:16:24Z,2140000,False,,,0,,J. Tatum Free Throw 2 of 3 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
217,PT08M47.00S,2022-12-17T01:16:25.4Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,34,36,2022-12-17T01:16:36Z,2150000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M47.00S,2022-12-17T01:16:25.4Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,34,36,2022-12-17T01:16:36Z,2160000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M47.00S,2022-12-17T01:16:47.3Z,2,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,35,36,2022-12-17T01:16:47Z,2170000,False,,,0,,J. Tatum Free Throw 3 of 3 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
220,PT08M32.00S,2022-12-17T01:17:04.4Z,2,REGULAR,3pt,Jump Shot,[],1629678,11.645860709592641,97.54901960784314,1610612753,35,36,2022-12-17T01:17:10Z,2180000,False,-238.0,57.0,1,left,MISS A. Schofield 24' 3PT,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Left Corner 3,24+ Left,24.44,Missed,,,,,,,,,,,,,,,,,,
221,PT08M28.00S,2022-12-17T01:17:08.4Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,35,36,2022-12-17T01:17:10Z,2190000,False,,,0,,M. Bamba REBOUND (Off:1 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,,,,,,,,,220.0,2.0,1.0,1.0,,,,,,,,
222,PT08M28.00S,2022-12-17T01:17:08.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,5.590000152587891,50.0,1610612753,35,38,2022-12-17T01:17:16Z,2200000,False,0.0,0.0,1,left,M. Bamba tip Layup (2 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
223,PT08M19.00S,2022-12-17T01:17:17.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,66.70499342969777,37.745098039215684,1610612738,35,38,2022-12-17T01:17:24Z,2210000,False,-61.0,260.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
224,PT08M17.00S,2022-12-17T01:17:20.1Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,35,38,2022-12-17T01:17:20Z,2220000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,223.0,3.0,2.0,1.0,,,,,,,,
225,PT08M15.00S,2022-12-17T01:17:21.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,80.50262812089356,5.637254901960785,1610612738,35,38,2022-12-17T01:17:28Z,2230000,False,-222.0,131.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
226,PT08M15.00S,2022-12-17T01:17:21.8Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,35,38,2022-12-17T01:17:28Z,2240000,False,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,,,,,225.0,3.0,3.0,0.0,,,,,,,,
227,PT07M58.00S,2022-12-17T01:17:39.4Z,2,REGULAR,3pt,Jump Shot,[],1629678,34.11629434954008,56.61764705882353,1610612753,35,41,2022-12-17T01:17:44Z,2250000,False,-33.0,268.0,1,left,A. Schofield 27' 3PT  (3 PTS) (T. Ross 2 AST),"[1629678, 203082]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Center,27.02,Made,3.0,T. Ross,203082.0,2.0,,,,,,,,,,,,,,
229,PT07M41.00S,2022-12-17T01:17:55.4Z,2,REGULAR,2pt,Jump Shot,[],1627759,77.61169513797634,39.21568627450981,1610612738,35,41,2022-12-17T01:18:00Z,2270000,False,-54.0,158.0,1,right,MISS J. Brown 16' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,16.69,Missed,,,,,,,,,,,,,,,,,,
230,PT07M38.00S,2022-12-17T01:17:58.4Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,35,41,2022-12-17T01:18:00Z,2280000,False,,,0,,T. Ross REBOUND (Off:0 Def:4),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Mid-Range,16-24 Center,,,,,,,,,229.0,4.0,4.0,0.0,,,,,,,,
231,PT07M33.00S,2022-12-17T01:18:10.8Z,2,REGULAR,2pt,Layup,[],1630532,11.777266754270697,33.088235294117645,1610612753,35,43,2022-12-17T01:18:17Z,2290000,False,85.0,58.0,1,left,F. Wagner 10' driving Layup (4 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,10.27,Made,4.0,,,,,,,,,,,,,,,,,
232,PT07M33.00S,2022-12-17T01:18:12.8Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612753,35,43,2022-12-17T01:18:24Z,2300000,False,,,0,,D. White shooting personal FOUL (2 PF) (Wagner 1 FT),"[1628401, 1630532]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1155.0,,,,,,,,,,2.0,0.0,Wagner,1630532.0
234,PT07M33.00S,2022-12-17T01:18:18.8Z,2,REGULAR,substitution,out,[],1629057,,,1610612753,35,43,2022-12-17T01:20:32Z,2320000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M33.00S,2022-12-17T01:18:18.8Z,2,REGULAR,substitution,in,[],201143,,,1610612753,35,43,2022-12-17T01:20:32Z,2330000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M33.00S,2022-12-17T01:18:41.6Z,2,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,35,44,2022-12-17T01:18:41Z,2340000,False,,,0,,F. Wagner Free Throw 1 of 1 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
237,PT07M17.00S,2022-12-17T01:18:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.72339027595268,49.26470588235294,1610612738,37,44,2022-12-17T01:19:03Z,2350000,False,-4.0,16.0,1,right,J. Tatum driving finger roll Layup (18 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.63,Made,18.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,
239,PT07M13.00S,2022-12-17T01:19:04.2Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,37,44,2022-12-17T01:19:11Z,2370000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,,1628482.0,2.0,,,,,,,,,,,,
240,PT07M06.00S,2022-12-17T01:19:16.4Z,2,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612738,37,44,2022-12-17T01:19:28Z,2380000,False,,,0,,A. Schofield shooting personal FOUL (2 PF) (Tatum 2 FT),"[1629678, 1628369]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202058.0,,,,,,,,,,2.0,0.0,Tatum,1628369.0
242,PT07M06.00S,2022-12-17T01:19:49.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,38,44,2022-12-17T01:19:49Z,2400000,False,,,0,,J. Tatum Free Throw 1 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
243,PT07M06.00S,2022-12-17T01:20:06.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,39,44,2022-12-17T01:20:06Z,2410000,False,,,0,,J. Tatum Free Throw 2 of 2 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
244,PT06M48.00S,2022-12-17T01:20:26.4Z,2,REGULAR,2pt,Hook,[],203082,21.76412614980289,53.92156862745098,1610612753,39,46,2022-12-17T01:20:55Z,2420000,False,-20.0,152.0,1,left,T. Ross 15' driving Hook (2 PTS),[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,Mid-Range,8-16 Center,15.34,Made,2.0,,,,,,,,,,,,,,,,,
254,PT06M33.00S,2022-12-17T01:20:38.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,78.26872536136662,90.93137254901961,1610612738,39,46,2022-12-17T01:23:30Z,2445000,False,205.0,152.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
255,PT06M31.00S,2022-12-17T01:20:40.6Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,39,46,2022-12-17T01:23:30Z,2457500,False,,,0,,M. Bamba REBOUND (Off:1 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,,,,,,,254.0,3.0,2.0,1.0,,,,,,,,
249,PT06M23.00S,2022-12-17T01:20:50.8Z,2,REGULAR,3pt,Jump Shot,[],1628964,31.882391590013142,29.411764705882355,1610612753,39,46,2022-12-17T01:21:04Z,2470000,False,103.0,247.0,1,left,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,26.78,Missed,,,,,,,,,,,,,,,,,,
250,PT06M23.00S,2022-12-17T01:20:50.8Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,39,46,2022-12-17T01:21:53Z,2480000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,249.0,1.0,0.0,1.0,,,,,,,,
251,PT06M15.00S,2022-12-17T01:20:59.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,30.305519053876477,75.98039215686273,1610612753,39,49,2022-12-17T01:21:56Z,2490000,False,-130.0,232.0,1,left,F. Wagner 26' 3PT  (8 PTS) (A. Schofield 1 AST),"[1630532, 1629678]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.62,Made,8.0,A. Schofield,1629678.0,1.0,,,,,,,,,,,,,,
253,PT06M13.00S,2022-12-17T01:21:07.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,39,49,2022-12-17T01:21:07Z,2510000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M13.00S,2022-12-17T01:23:33.4Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,39,49,2022-12-17T01:23:52Z,2520000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M13.00S,2022-12-17T01:23:33.4Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,39,49,2022-12-17T01:23:52Z,2530000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
