actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
239,PT02M45.00S,2023-01-27T01:28:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,36.08738501971091,40.19607843137255,1610612752,51,52,2023-01-27T01:28:44Z,2310000,False,49.0,287.0,1,left,I. Quickley 29' 3PT  (15 PTS) (J. Brunson 2 AST),"[1630193, 1628973]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,29.09,Made,15.0,,,,,,,,,,,J. Brunson,1628973.0,2.0,,,,
241,PT02M31.00S,2023-01-27T01:28:51.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,88.43626806833115,40.65180759803921,1610612738,51,52,2023-01-27T01:29:00Z,2330000,False,-47.0,56.0,1,right,MISS J. Tatum 7' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
242,PT02M29.00S,2023-01-27T01:28:53.0Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,51,52,2023-01-27T01:29:00Z,2340000,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,241.0,,,,,,3.0,3.0,0.0,,,,,,,,
243,PT02M24.00S,2023-01-27T01:29:01.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629656,7.835085413929041,49.01960784313725,1610612752,51,54,2023-01-27T01:29:08Z,2350000,False,5.0,21.0,1,left,Q. Grimes driving DUNK (5 PTS) (J. Brunson 3 AST),"[1629656, 1628973]",1610612752.0,NYK,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.17,Made,5.0,,,,,,,,,,,J. Brunson,1628973.0,3.0,,,,
245,PT02M24.00S,2023-01-27T01:29:07.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,51,54,2023-01-27T01:29:07Z,2370000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT02M24.00S,2023-01-27T01:31:39.9Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,51,54,2023-01-27T01:32:07Z,2380000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT02M24.00S,2023-01-27T01:31:39.9Z,2,REGULAR,substitution,out,[],1630167,,,1610612738,51,54,2023-01-27T01:32:07Z,2390000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT02M24.00S,2023-01-27T01:31:39.9Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,51,54,2023-01-27T01:32:07Z,2400000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT02M24.00S,2023-01-27T01:31:39.9Z,2,REGULAR,substitution,in,[],203944,,,1610612738,51,54,2023-01-27T01:32:07Z,2410000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT02M06.00S,2023-01-27T01:32:41.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,93.77463863337714,50.49019607843137,1610612738,51,54,2023-01-27T01:32:46Z,2420000,False,2.0,6.0,1,right,MISS J. Tatum driving DUNK,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
253,PT02M04.00S,2023-01-27T01:32:43.7Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,51,54,2023-01-27T01:32:46Z,2430000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,252.0,,,,,,2.0,1.0,1.0,,,,,,,,
254,PT01M54.00S,2023-01-27T01:32:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,93.11760840998686,45.588235294117645,1610612738,53,54,2023-01-27T01:33:00Z,2440000,False,-22.0,12.0,1,right,R. Williams III alley-oop Layup (2 PTS) (M. Brogdon 2 AST),"[1629057, 1627763]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,,,,,,,,,,,M. Brogdon,1627763.0,2.0,,,,
256,PT01M31.00S,2023-01-27T01:33:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,15.111695137976348,43.447457107843135,1610612752,53,56,2023-01-27T01:33:23Z,2460000,False,33.0,90.0,1,left,J. Brunson 9' driving floating Jump Shot (12 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,12.0,,,,,,,,,,,,,,,,,
257,PT01M17.00S,2023-01-27T01:33:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,93.64323258869908,53.67647058823529,1610612738,55,56,2023-01-27T01:33:36Z,2470000,False,18.0,7.0,1,right,J. Brown driving Layup (9 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.98,Made,9.0,,,,,,,,,,,,,,,,,
258,PT01M03.00S,2023-01-27T01:33:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,10.775295663600525,62.032781862745104,1610612752,55,58,2023-01-27T01:33:54Z,2480000,False,-60.0,49.0,1,left,J. Brunson 7' driving Layup (14 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.75,Made,14.0,,,,,,,,,,,,,,,,,
259,PT00M45.40S,2023-01-27T01:34:03.0Z,2,REGULAR,3pt,Jump Shot,[],1627759,83.78777923784494,96.07843137254902,1610612738,55,58,2023-01-27T01:44:48Z,2490000,False,230.0,100.0,1,right,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
260,PT00M42.80S,2023-01-27T01:34:05.6Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,55,58,2023-01-27T01:34:10Z,2500000,False,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,259.0,,,,,,6.0,4.0,2.0,,,,,,,,
261,PT00M42.30S,2023-01-27T01:34:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,94.30026281208936,51.225490196078425,1610612738,57,58,2023-01-27T01:34:14Z,2510000,False,6.0,1.0,1,right,J. Tatum putback Layup (16 PTS),[1628369],1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,0.62,Made,16.0,,,,,,,,,,,,,,,,,
262,PT00M33.70S,2023-01-27T01:34:19.6Z,2,REGULAR,3pt,Jump Shot,[],1628973,25.18068331143233,15.441176470588236,1610612752,57,58,2023-01-27T01:45:12Z,2520000,False,173.0,184.0,1,left,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
263,PT00M30.70S,2023-01-27T01:34:22.6Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,57,58,2023-01-27T01:34:23Z,2530000,False,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,262.0,,,,,,5.0,4.0,1.0,,,,,,,,
264,PT00M23.90S,2023-01-27T01:34:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.38042049934296,46.32352941176471,1610612738,57,58,2023-01-27T01:45:38Z,2540000,False,-18.0,10.0,1,right,MISS M. Brogdon driving reverse Layup,[1627763],1610612738.0,BOS,driving reverse,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
265,PT00M23.80S,2023-01-27T01:34:29.5Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,57,58,2023-01-27T01:34:40Z,2550000,False,,,0,,J. Brown REBOUND (Off:2 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,264.0,,,,,,7.0,5.0,2.0,,,,,,,,
266,PT00M23.80S,2023-01-27T01:34:37.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627759,94.40999984741211,50.0,1610612738,59,58,2023-01-27T01:46:08Z,2560000,False,0.0,0.0,1,right,J. Brown tip Layup (11 PTS),[1627759],1610612738.0,BOS,tip,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
267,PT00M23.80S,2023-01-27T01:34:38.9Z,2,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612738,59,58,2023-01-27T01:34:45Z,2570000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Brown 1 FT),"[1629656, 1627759]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,,,1.0,0.0,Brown,1627759.0
269,PT00M23.80S,2023-01-27T01:35:01.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627759,,,1610612738,60,58,2023-01-27T01:35:01Z,2590000,False,,,0,,J. Brown Free Throw 1 of 1 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
270,PT00M04.50S,2023-01-27T01:35:27.1Z,2,REGULAR,3pt,Jump Shot,[],1630193,23.078186596583443,91.17647058823529,1610612752,60,58,2023-01-27T01:35:33Z,2600000,False,-206.0,164.0,1,left,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
271,PT00M01.10S,2023-01-27T01:35:30.4Z,2,REGULAR,rebound,offensive,[],1630579,,,1610612752,60,58,2023-01-27T01:35:30Z,2610000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,270.0,,,,,,4.0,3.0,1.0,,,,,,,,
272,PT00M00.10S,2023-01-27T01:35:31.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,32.670827858081466,31.862745098039213,1610612752,60,58,2023-01-27T01:35:39Z,2620000,False,91.0,255.0,1,left,MISS Q. Grimes 27' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
273,PT00M00.10S,2023-01-27T01:35:31.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,60,58,2023-01-27T01:35:39Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,272.0,,,,,,,,,,,,,,,,
274,PT00M00.00S,2023-01-27T01:35:47.4Z,2,REGULAR,period,end,[],0,,,1610612752,60,58,2023-01-27T01:35:47Z,2640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT12M00.00S,2023-01-27T01:51:19.7Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612752,60,58,2023-01-27T01:51:41Z,2650000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT12M00.00S,2023-01-27T01:51:19.7Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612752,60,58,2023-01-27T01:51:41Z,2660000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT12M00.00S,2023-01-27T01:51:19.7Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612752,60,58,2023-01-27T01:51:41Z,2670000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT12M00.00S,2023-01-27T01:51:19.7Z,3,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,60,58,2023-01-27T01:51:41Z,2680000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT12M00.00S,2023-01-27T01:52:11.3Z,3,REGULAR,period,start,[],0,,,1610612752,60,58,2023-01-27T01:52:11Z,2690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT11M48.00S,2023-01-27T01:52:23.3Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612752,60,58,2023-01-27T01:52:31Z,2700000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Brunson 2 FT),"[1627759, 1628973]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,203592.0,,,,1.0,0.0,Brunson,1628973.0
282,PT11M48.00S,2023-01-27T01:52:50.3Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,60,59,2023-01-27T01:52:50Z,2720000,False,,,0,,J. Brunson Free Throw 1 of 2 (15 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
283,PT11M48.00S,2023-01-27T01:53:07.2Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,60,60,2023-01-27T01:53:07Z,2730000,False,,,0,,J. Brunson Free Throw 2 of 2 (16 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
284,PT11M33.00S,2023-01-27T01:53:26.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,26.231931668856767,15.686274509803921,1610612738,60,60,2023-01-27T01:53:54Z,2740000,False,172.0,194.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
285,PT11M30.00S,2023-01-27T01:53:29.9Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,60,60,2023-01-27T01:53:31Z,2750000,False,,,0,,J. Sims REBOUND (Off:1 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,284.0,,,,,,5.0,4.0,1.0,,,,,,,,
286,PT11M23.00S,2023-01-27T01:53:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.19776609724047,43.627450980392155,1610612752,60,62,2023-01-27T01:53:42Z,2760000,False,-32.0,21.0,1,right,J. Brunson driving Layup (18 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.81,Made,18.0,,,,,,,,,,,,,,,,,
287,PT11M02.00S,2023-01-27T01:53:58.1Z,3,REGULAR,3pt,Jump Shot,[],201143,12.828515111695138,96.56862745098039,1610612738,60,62,2023-01-27T01:54:03Z,2770000,False,-233.0,68.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
288,PT11M00.00S,2023-01-27T01:54:00.1Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,60,62,2023-01-27T01:54:03Z,2780000,False,,,0,,J. Sims REBOUND (Off:1 Def:5),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,287.0,,,,,,6.0,5.0,1.0,,,,,,,,
289,PT10M52.00S,2023-01-27T01:54:08.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,93.9060446780552,56.372549019607845,1610612752,60,62,2023-01-27T01:54:46Z,2790000,False,32.0,5.0,1,right,MISS R. Barrett driving floating bank Shot,[1629628],1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
290,PT10M50.00S,2023-01-27T01:54:10.9Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,60,62,2023-01-27T01:54:46Z,2800000,False,,,0,,J. Sims REBOUND (Off:2 Def:5),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,289.0,,,,,,7.0,5.0,2.0,,,,,,,,
291,PT10M46.00S,2023-01-27T01:54:14.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,91.93495400788436,96.32352941176471,1610612752,60,62,2023-01-27T01:54:21Z,2810000,False,232.0,23.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
292,PT10M43.00S,2023-01-27T01:54:17.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,60,62,2023-01-27T01:54:21Z,2820000,False,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,,,,291.0,,,,,,7.0,5.0,2.0,,,,,,,,
293,PT10M34.00S,2023-01-27T01:54:26.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,17.427726675427067,39.705882352941174,1610612738,62,62,2023-01-27T01:54:34Z,2830000,False,51.0,111.0,1,left,J. Brown 12' turnaround fadeaway Jump Shot (14 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.26,Made,14.0,,,,,,,,,,,A. Horford,201143.0,3.0,,,,
295,PT10M16.00S,2023-01-27T01:54:44.6Z,3,REGULAR,3pt,Jump Shot,[],203944,69.59592641261499,22.30392156862745,1610612752,62,62,2023-01-27T01:54:51Z,2850000,False,-138.0,233.0,1,right,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
296,PT10M12.00S,2023-01-27T01:54:48.6Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,62,62,2023-01-27T01:54:51Z,2860000,False,,,0,,J. Sims REBOUND (Off:3 Def:5),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,295.0,,,,,,8.0,5.0,3.0,,,,,,,,
297,PT10M11.00S,2023-01-27T01:54:49.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630579,94.95729303547962,50.245098039215684,1610612752,62,64,2023-01-27T01:54:55Z,2870000,False,1.0,-5.0,1,right,J. Sims putback DUNK (2 PTS),[1630579],1610612752.0,NYK,putback,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.52,Made,2.0,,,,,,,,,,,,,,,,,
298,PT09M56.00S,2023-01-27T01:55:04.6Z,3,REGULAR,3pt,Jump Shot,[],1627759,31.03646517739816,19.630821078431374,1610612738,62,64,2023-01-27T01:55:11Z,2880000,False,152.0,239.0,1,left,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,28.33,Missed,,,,,,,,,,,,,,,,,,
299,PT09M53.00S,2023-01-27T01:55:07.6Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,62,64,2023-01-27T01:55:11Z,2890000,False,,,0,,A. Horford REBOUND (Off:2 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,298.0,,,,,,3.0,1.0,2.0,,,,,,,,
300,PT09M46.00S,2023-01-27T01:55:16.6Z,3,REGULAR,foul,offensive,[],201143,,,1610612738,62,64,2023-01-27T01:55:28Z,2900000,False,,,0,,A. Horford offensive FOUL (1 PF),"[201143, 1628973]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Brunson,1628973.0
302,PT09M46.00S,2023-01-27T01:55:16.6Z,3,REGULAR,turnover,offensive foul,[],201143,,,1610612738,62,64,2023-01-27T01:55:16Z,2920000,False,,,0,,A. Horford offensive foul TURNOVER (1 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Center,,,,,1.0,,,,,,,,101283.0,,,,,,,
303,PT09M34.00S,2023-01-27T01:55:38.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,68.9388961892247,25.49019607843137,1610612752,62,67,2023-01-27T01:55:44Z,2930000,False,-123.0,239.0,1,right,R. Barrett 26' 3PT pullup (9 PTS),[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.9,Made,9.0,,,,,,,,,,,,,,,,,
305,PT09M18.00S,2023-01-27T01:55:56.6Z,3,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612738,62,67,2023-01-27T01:56:03Z,2950000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Tatum 2 FT),"[1629656, 1628369]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,,,,2.0,0.0,Tatum,1628369.0
307,PT09M18.00S,2023-01-27T01:56:19.5Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,63,67,2023-01-27T01:56:19Z,2970000,False,,,0,,J. Tatum Free Throw 1 of 2 (17 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
308,PT09M18.00S,2023-01-27T01:56:41.9Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,64,67,2023-01-27T01:56:41Z,2980000,False,,,0,,J. Tatum Free Throw 2 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
310,PT09M03.00S,2023-01-27T01:57:54.6Z,3,REGULAR,3pt,Jump Shot,[],1629628,72.61826544021025,80.14705882352942,1610612752,64,67,2023-01-27T01:57:59Z,3000000,False,151.0,205.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
311,PT09M00.00S,2023-01-27T01:57:57.6Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,64,67,2023-01-27T01:57:59Z,3010000,False,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,310.0,,,,,,6.0,5.0,1.0,,,,,,,,
312,PT08M53.00S,2023-01-27T01:58:05.3Z,3,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612738,64,67,2023-01-27T01:58:16Z,3020000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630579, 1628369]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,,,,1.0,0.0,Tatum,1628369.0
314,PT08M53.00S,2023-01-27T01:58:33.0Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,65,67,2023-01-27T01:58:33Z,3040000,False,,,0,,J. Tatum Free Throw 1 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
315,PT08M53.00S,2023-01-27T01:58:50.7Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,66,67,2023-01-27T01:58:50Z,3050000,False,,,0,,J. Tatum Free Throw 2 of 2 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
316,PT08M50.00S,2023-01-27T01:58:58.3Z,3,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612752,66,67,2023-01-27T01:59:07Z,3060000,False,,,0,,J. Tatum shooting personal FOUL (2 PF) (Brunson 2 FT),"[1628369, 1628973]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202049.0,,,,2.0,0.0,Brunson,1628973.0
318,PT08M50.00S,2023-01-27T01:59:30.6Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,66,67,2023-01-27T01:59:30Z,3080000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
319,PT08M50.00S,2023-01-27T01:59:30.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,66,67,2023-01-27T01:59:30Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,
320,PT08M50.00S,2023-01-27T01:59:54.5Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,66,68,2023-01-27T01:59:54Z,3100000,False,,,0,,J. Brunson Free Throw 2 of 2 (19 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
321,PT08M37.00S,2023-01-27T02:00:13.1Z,3,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612738,66,68,2023-01-27T02:00:21Z,3110000,False,,,0,,J. Sims shooting personal FOUL (2 PF) (Brown 2 FT),"[1630579, 1627759]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,,,2.0,0.0,Brown,1627759.0
323,PT08M37.00S,2023-01-27T02:00:38.2Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,67,68,2023-01-27T02:00:38Z,3130000,False,,,0,,J. Brown Free Throw 1 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
