actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
255,PT03M41.00S,2022-11-24T01:34:25.4Z,2,REGULAR,3pt,Jump Shot,[],203915,31.750985545335087,20.098039215686274,1610612742,57,42,2022-11-24T01:34:30Z,2530000,False,150.0,246.0,1,left,MISS S. Dinwiddie 28' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,28.79,Missed,,,,,,,,,,,,,,,,,,
256,PT03M38.00S,2022-11-24T01:34:28.4Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,57,42,2022-11-24T01:34:30Z,2540000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,255.0,3.0,3.0,0.0,,
257,PT03M33.00S,2022-11-24T01:34:33.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203935,79.05716162943496,6.862745098039216,1610612738,60,42,2022-11-24T01:35:14Z,2550000,False,-216.0,144.0,1,right,M. Smart 25' 3PT running (5 PTS) (M. Brogdon 2 AST),"[203935, 1627763]",1610612738.0,BOS,running,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.96,Made,5.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,
259,PT03M17.00S,2022-11-24T01:34:48.9Z,2,REGULAR,turnover,lost ball,[],1629029,,,1610612742,60,42,2022-11-24T01:34:52Z,2570000,False,,,0,,L. Doncic lost ball TURNOVER (2 TO),"[1629029, 1627759]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,Brown,1627759.0,,,,,,,,,,
260,PT03M17.00S,2022-11-24T01:34:48.9Z,2,REGULAR,steal,,[],1627759,,,1610612738,60,42,2022-11-24T01:34:50Z,2580000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
261,PT03M13.00S,2022-11-24T01:34:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.06636005256242,48.529411764705884,1610612738,60,42,2022-11-24T01:35:01Z,2590000,False,-7.0,22.0,1,right,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
262,PT03M10.00S,2022-11-24T01:34:56.3Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,60,42,2022-11-24T01:35:01Z,2600000,False,,,0,,J. Tatum REBOUND (Off:2 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,261.0,7.0,5.0,2.0,,
263,PT03M09.00S,2022-11-24T01:34:56.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1628369,93.64323258869908,48.03921568627451,1610612738,62,42,2022-11-24T01:35:05Z,2610000,False,-10.0,7.0,1,right,J. Tatum putback Layup (15 PTS),[1628369],1610612738.0,BOS,putback,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.22,Made,15.0,,,,,,,,,,,,,,,,,
264,PT02M55.00S,2022-11-24T01:35:15.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627763,,,1610612742,62,42,2022-11-24T01:35:19Z,2620000,False,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Doncic 2 FT),"[1627763, 1629029]",1610612738.0,BOS,shooting,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,202901.0,,,,2.0,0.0,Doncic,1629029.0,,,,,,
266,PT02M55.00S,2022-11-24T01:35:46.1Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,62,43,2022-11-24T01:36:08Z,2640000,False,,,0,,L. Doncic Free Throw 1 of 2 (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
267,PT02M55.00S,2022-11-24T01:35:46.1Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,62,43,2022-11-24T01:36:08Z,2650000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
268,PT02M54.00S,2022-11-24T01:35:47.1Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,62,43,2022-11-24T01:36:08Z,2660000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,267.0,3.0,3.0,0.0,,
269,PT02M45.00S,2022-11-24T01:36:18.0Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,62,43,2022-11-24T01:43:34Z,2670000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,202901.0,2.0,,,,,,,,,,,,
270,PT02M39.00S,2022-11-24T01:36:39.3Z,2,REGULAR,foul,offensive,[],1627827,,,1610612742,62,43,2022-11-24T01:36:45Z,2680000,False,,,0,,D. Finney-Smith offensive FOUL (1 PF),"[1627827, 203935]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,,,,1.0,0.0,Smart,203935.0,,,,,,
272,PT02M39.00S,2022-11-24T01:36:39.3Z,2,REGULAR,turnover,offensive foul,[],1627827,,,1610612742,62,43,2022-11-24T01:36:39Z,2700000,False,,,0,,D. Finney-Smith offensive foul TURNOVER (2 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,2.0,,,,,,,,,,,,
273,PT02M26.00S,2022-11-24T01:37:00.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,71.56701708278581,75.98039215686273,1610612738,65,43,2022-11-24T01:37:05Z,2710000,False,130.0,215.0,1,right,J. Tatum 25' 3PT  (18 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.1,Made,18.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,
275,PT02M06.00S,2022-11-24T01:37:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,10.33180026281209,44.11764705882353,1610612742,65,43,2022-11-24T01:37:25Z,2730000,False,29.0,45.0,1,left,MISS D. Finney-Smith cutting Layup - blocked,"[1627827, 1628369]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,Tatum,1628369.0
276,PT02M06.00S,2022-11-24T01:37:19.3Z,2,REGULAR,block,,[],1628369,,,1610612742,65,43,2022-11-24T01:37:21Z,2740000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT02M04.00S,2022-11-24T01:37:21.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,43,2022-11-24T01:37:25Z,2750000,False,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,275.0,8.0,6.0,2.0,,
278,PT02M02.00S,2022-11-24T01:37:24.2Z,2,REGULAR,foul,personal,['3freethrow'],203915,,,1610612738,65,43,2022-11-24T01:37:35Z,2760000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Tatum 3 FT),"[203915, 1628369]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,201639.0,,,,2.0,0.0,Tatum,1628369.0,,,,,,
280,PT02M02.00S,2022-11-24T01:38:07.9Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1628369,,,1610612738,66,43,2022-11-24T01:38:07Z,2780000,False,,,0,,J. Tatum Free Throw 1 of 3 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
281,PT02M02.00S,2022-11-24T01:38:23.2Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1628369,,,1610612738,67,43,2022-11-24T01:38:23Z,2790000,False,,,0,,J. Tatum Free Throw 2 of 3 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
282,PT02M02.00S,2022-11-24T01:38:39.2Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1628369,,,1610612738,68,43,2022-11-24T01:38:39Z,2800000,False,,,0,,J. Tatum Free Throw 3 of 3 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
283,PT01M49.00S,2022-11-24T01:38:56.8Z,2,REGULAR,2pt,Jump Shot,[],1629029,23.340998685939553,73.52941176470588,1610612742,68,45,2022-11-24T01:39:03Z,2810000,False,-118.0,167.0,1,left,L. Doncic 20' turnaround fadeaway Jump Shot (18 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,20.42,Made,18.0,,,,,,,,,,,,,,,,,
284,PT01M27.00S,2022-11-24T01:39:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.59198423127464,46.568627450980394,1610612738,70,45,2022-11-24T01:39:22Z,2820000,False,-17.0,17.0,1,right,J. Tatum cutting Layup (23 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.43,Made,23.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,
286,PT01M14.00S,2022-11-24T01:39:30.5Z,2,REGULAR,2pt,Jump Shot,[],1629029,21.107095926412615,44.85294117647059,1610612742,70,47,2022-11-24T01:39:35Z,2840000,False,26.0,146.0,1,left,L. Doncic 14' pullup Jump Shot (20 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Center,14.81,Made,20.0,,,,,,,,,,,,,,,,,
287,PT01M05.00S,2022-11-24T01:39:42.7Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,70,47,2022-11-24T01:45:04Z,2850000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (3 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,201639.0,3.0,,,,,,,,,,,,
288,PT01M05.00S,2022-11-24T01:39:46.2Z,2,REGULAR,substitution,out,[],1627759,,,1610612742,70,47,2022-11-24T01:39:49Z,2860000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M05.00S,2022-11-24T01:39:46.2Z,2,REGULAR,substitution,in,[],1629684,,,1610612742,70,47,2022-11-24T01:39:49Z,2870000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M48.10S,2022-11-24T01:40:15.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,15.850854139290407,72.30392156862744,1610612742,70,49,2022-11-24T01:40:24Z,2880000,False,-112.0,96.0,1,left,L. Doncic 14' fadeaway Jump Shot (22 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,14.75,Made,22.0,,,,,,,,,,,,,,,,,
291,PT00M31.70S,2022-11-24T01:40:35.3Z,2,REGULAR,3pt,Jump Shot,[],1627763,71.17279894875165,16.176470588235293,1610612738,70,49,2022-11-24T01:40:51Z,2890000,False,-169.0,218.0,1,right,MISS M. Brogdon 27' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,27.63,Missed,,,,,,,,,,,,,,,,,,
292,PT00M26.80S,2022-11-24T01:40:40.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,70,49,2022-11-24T01:40:51Z,2900000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,291.0,,,,,
294,PT00M07.20S,2022-11-24T01:41:24.8Z,2,REGULAR,3pt,Jump Shot,[],1627827,34.510512483574246,40.931372549019606,1610612742,70,49,2022-11-24T01:41:30Z,2920000,False,45.0,272.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,27.56,Missed,,,,,,,,,,,,,,,,,,
295,PT00M04.30S,2022-11-24T01:41:27.7Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,70,49,2022-11-24T01:41:27Z,2930000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,294.0,4.0,4.0,0.0,,
296,PT00M00.60S,2022-11-24T01:41:31.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,66.96780551905388,30.14705882352941,1610612738,70,49,2022-11-24T01:46:27Z,2940000,False,-99.0,258.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.64,Missed,,,,,,,,,,,,,,,,,,
297,PT00M00.60S,2022-11-24T01:41:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,70,49,2022-11-24T01:41:37Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,296.0,,,,,
298,PT00M00.00S,2022-11-24T01:41:34.7Z,2,REGULAR,period,end,[],0,,,1610612738,70,49,2022-11-24T01:41:34Z,2960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-11-24T01:56:06.7Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612738,70,49,2022-11-24T01:56:42Z,2970000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-11-24T01:56:06.7Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,70,49,2022-11-24T01:56:42Z,2980000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-11-24T01:56:06.7Z,3,REGULAR,substitution,out,['startperiod'],1626174,,,1610612738,70,49,2022-11-24T01:56:42Z,2990000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-11-24T01:56:06.7Z,3,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,70,49,2022-11-24T01:56:42Z,3000000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2022-11-24T01:56:06.7Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,70,49,2022-11-24T01:56:42Z,3010000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2022-11-24T01:56:06.7Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612738,70,49,2022-11-24T01:56:42Z,3020000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2022-11-24T01:56:55.4Z,3,REGULAR,period,start,[],0,,,1610612738,70,49,2022-11-24T01:56:55Z,3030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M49.00S,2022-11-24T01:57:07.7Z,3,REGULAR,turnover,traveling,[],1627759,,,1610612738,70,49,2022-11-24T01:57:15Z,3040000,False,,,0,,J. Brown traveling TURNOVER (1 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,1.0,,,,,,,,,,,,
307,PT11M40.00S,2022-11-24T01:57:31.7Z,3,REGULAR,foul,personal,[],1628401,,,1610612742,70,49,2022-11-24T01:57:38Z,3050000,False,,,0,,D. White personal FOUL (3 PF),"[1628401, 203939]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,,,,3.0,0.0,Powell,203939.0,,,,,,
309,PT11M28.00S,2022-11-24T01:57:59.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,76.5604467805519,35.53921568627451,1610612742,70,51,2022-11-24T01:58:04Z,3070000,False,-72.0,168.0,1,right,L. Doncic 18' turnaround fadeaway Jump Shot (24 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,18.27,Made,24.0,,,,,,,,,,,,,,,,,
310,PT11M15.00S,2022-11-24T01:58:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.674770039421814,45.09803921568628,1610612738,70,51,2022-11-24T01:58:17Z,3080000,False,25.0,38.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,,
311,PT11M14.00S,2022-11-24T01:58:12.2Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,70,51,2022-11-24T01:58:17Z,3090000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,310.0,1.0,1.0,0.0,,
312,PT11M09.00S,2022-11-24T01:58:20.5Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,70,51,2022-11-24T01:58:28Z,3100000,False,,,0,,L. Doncic bad pass TURNOVER (3 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,3.0,,,,,,,,,,,,
313,PT10M55.00S,2022-11-24T01:58:54.4Z,3,REGULAR,violation,kicked ball,[],1627827,,,1610612738,70,51,2022-11-24T01:59:01Z,3110000,False,,,0,,D. Finney-Smith kicked ball VIOLATION,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,1193.0,,,,,,,,,,,,,
314,PT10M51.00S,2022-11-24T01:59:08.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,13.354139290407357,45.83333333333333,1610612738,70,51,2022-11-24T01:59:32Z,3120000,False,21.0,73.0,1,left,MISS M. Smart 7' floating Shot,[203935],1610612738.0,BOS,floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,,
315,PT10M48.00S,2022-11-24T01:59:11.7Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,70,51,2022-11-24T01:59:18Z,3130000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,314.0,2.0,1.0,1.0,,
316,PT10M47.00S,2022-11-24T01:59:12.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203935,11.383048620236531,45.83333333333333,1610612738,72,51,2022-11-24T01:59:24Z,3140000,False,21.0,55.0,1,left,M. Smart putback Layup (7 PTS),[203935],1610612738.0,BOS,putback,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,7.0,,,,,,,,,,,,,,,,,
317,PT10M37.00S,2022-11-24T01:59:22.5Z,3,REGULAR,3pt,Jump Shot,[],1629029,74.06373193166885,15.441176470588236,1610612742,72,54,2022-11-24T01:59:57Z,3150000,False,-173.0,191.0,1,right,L. Doncic 25' 3PT pullup (27 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.78,Made,27.0,,,,,,,,,,,,,,,,,
318,PT10M20.00S,2022-11-24T01:59:39.5Z,3,REGULAR,3pt,Jump Shot,[],201143,13.748357424441524,3.431372549019608,1610612738,75,54,2022-11-24T01:59:44Z,3160000,False,233.0,77.0,1,left,A. Horford 24' 3PT  (11 PTS) (J. Brown 2 AST),"[201143, 1627759]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,24.51,Made,11.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
320,PT10M01.00S,2022-11-24T01:59:57.9Z,3,REGULAR,3pt,Jump Shot,[],203915,86.02168199737189,96.81372549019608,1610612742,75,57,2022-11-24T02:00:03Z,3180000,False,234.0,79.0,1,right,S. Dinwiddie 24' 3PT  (12 PTS) (D. Finney-Smith 1 AST),"[203915, 1627827]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,24.7,Made,12.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
322,PT09M36.00S,2022-11-24T02:00:23.6Z,3,REGULAR,3pt,Jump Shot,[],203935,24.392247043363994,89.95098039215686,1610612738,78,57,2022-11-24T02:00:29Z,3200000,False,-200.0,177.0,1,left,M. Smart 26' 3PT  (10 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,26.68,Made,10.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,,,,
324,PT09M19.00S,2022-11-24T02:00:48.0Z,3,REGULAR,foul,personal,[],1628369,,,1610612742,78,57,2022-11-24T02:00:53Z,3220000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 203939]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,1193.0,,,,1.0,0.0,Powell,203939.0,,,,,,
326,PT09M17.00S,2022-11-24T02:01:11.0Z,3,REGULAR,3pt,Jump Shot,[],1627827,69.33311432325887,24.264705882352942,1610612742,78,60,2022-11-24T02:01:16Z,3240000,False,-129.0,236.0,1,right,D. Finney-Smith 26' 3PT  (3 PTS) (R. Bullock 1 AST),"[1627827, 203493]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,26.86,Made,3.0,R. Bullock,203493.0,1.0,,,,,,,,,,,,,,
328,PT08M59.00S,2022-11-24T02:01:38.4Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612738,78,60,2022-11-24T02:01:45Z,3260000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Tatum 2 FT),"[1627827, 1628369]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,,,,2.0,0.0,Tatum,1628369.0,,,,,,
330,PT08M59.00S,2022-11-24T02:02:10.3Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,79,60,2022-11-24T02:02:10Z,3280000,False,,,0,,J. Tatum Free Throw 1 of 2 (24 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
331,PT08M59.00S,2022-11-24T02:02:26.5Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,80,60,2022-11-24T02:02:26Z,3290000,False,,,0,,J. Tatum Free Throw 2 of 2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
332,PT08M55.00S,2022-11-24T02:02:38.4Z,3,REGULAR,foul,offensive,[],203493,,,1610612742,80,60,2022-11-24T02:02:44Z,3300000,False,,,0,,R. Bullock offensive FOUL (1 PF),"[203493, 203935]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Left Center,,,,,,,1193.0,,,,1.0,0.0,Smart,203935.0,,,,,,
334,PT08M55.00S,2022-11-24T02:02:38.4Z,3,REGULAR,turnover,offensive foul,[],203493,,,1610612742,80,60,2022-11-24T02:02:38Z,3320000,False,,,0,,R. Bullock offensive foul TURNOVER (1 TO),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Left Center,,,,,,,1193.0,1.0,,,,,,,,,,,,
335,PT08M41.00S,2022-11-24T02:03:02.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,21.23850197109067,53.18627450980392,1610612738,82,60,2022-11-24T02:03:07Z,3330000,False,-16.0,147.0,1,left,J. Brown 14' pullup Jump Shot (15 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,14.8,Made,15.0,,,,,,,,,,,,,,,,,
336,PT08M28.00S,2022-11-24T02:03:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.14651773981603,63.970588235294116,1610612742,82,62,2022-11-24T02:03:56Z,3340000,False,70.0,31.0,1,right,L. Doncic 7' floating Jump Shot (29 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,29.0,,,,,,,,,,,,,,,,,
337,PT08M20.00S,2022-11-24T02:03:23.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,8.09789750328515,49.26470588235294,1610612738,84,62,2022-11-24T02:03:26Z,3350000,False,4.0,24.0,1,left,J. Brown driving DUNK (17 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.39,Made,17.0,,,,,,,,,,,,,,,,,
