actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT04M17.00S,2022-11-04T23:59:04.1Z,1,REGULAR,substitution,in,[],1627763,,,1610612738,14,21,2022-11-04T23:59:07Z,870000,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M05.00S,2022-11-04T23:59:23.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203935,24.917871222076215,13.480392156862745,1610612738,17,21,2022-11-04T23:59:31Z,880000,183.0,182.0,1,left,M. Smart 25' 3PT  (5 PTS) (G. Williams 1 AST),"[203935, 1629684]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.76,Made,,,,,5.0,G. Williams,1629684.0,1.0,,,,,,,,,,
91,PT03M51.00S,2022-11-04T23:59:38.9Z,1,REGULAR,2pt,Jump Shot,[],201942,78.53153745072274,44.36274509803921,1610612741,17,23,2022-11-05T00:02:56Z,900000,-28.0,149.0,1,right,D. DeRozan 15' driving floating bank Jump Shot (7 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.19,Made,,,,,7.0,N. Vucevic,202696.0,2.0,,,,,,,,,,
92,PT03M51.00S,2022-11-04T23:59:46.3Z,1,REGULAR,foul,personal,['1freethrow'],203935,,,1610612741,17,23,2022-11-04T23:59:53Z,910000,,,0,,M. Smart shooting personal FOUL (1 PF) (DeRozan 1 FT),"[203935, 201942]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,Mid-Range,8-16 Center,,,,,,,,,,,201638.0,1.0,0.0,DeRozan,201942.0,,,,,
94,PT03M51.00S,2022-11-04T23:59:54.9Z,1,REGULAR,substitution,out,[],203935,,,1610612741,17,23,2022-11-05T00:01:27Z,930000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M51.00S,2022-11-04T23:59:54.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612741,17,23,2022-11-05T00:01:27Z,940000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M51.00S,2022-11-05T00:00:19.8Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,17,23,2022-11-05T00:01:27Z,950000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M51.00S,2022-11-05T00:00:19.8Z,1,REGULAR,substitution,in,[],201609,,,1610612741,17,23,2022-11-05T00:01:27Z,960000,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M51.00S,2022-11-05T00:00:31.9Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,17,24,2022-11-05T00:00:31Z,970000,,,0,,D. DeRozan Free Throw 1 of 1 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
99,PT03M35.00S,2022-11-05T00:00:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.360709592641262,45.09803921568628,1610612738,19,24,2022-11-05T00:01:03Z,980000,25.0,26.0,1,left,M. Brogdon driving Layup (2 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,2.0,,,,,,,,,,,,,
100,PT03M19.00S,2022-11-05T00:01:11.0Z,1,REGULAR,violation,kicked ball,[],201143,,,1610612741,19,24,2022-11-05T00:01:22Z,990000,,,0,,A. Horford kicked ball VIOLATION,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,1626300.0,,,,,,,,,
101,PT03M14.00S,2022-11-05T00:01:25.1Z,1,REGULAR,2pt,Jump Shot,[],201942,74.32654402102497,64.4607843137255,1610612741,19,26,2022-11-05T00:01:39Z,1000000,72.0,189.0,1,right,D. DeRozan 20' pullup Jump Shot (10 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,20.22,Made,,,,,10.0,,,,,,,,,,,,,
102,PT03M14.00S,2022-11-05T00:01:30.4Z,1,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612741,19,26,2022-11-05T00:01:36Z,1010000,,,0,,G. Williams shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1629684, 201942]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201638.0,1.0,0.0,DeRozan,201942.0,,,,,
104,PT03M14.00S,2022-11-05T00:01:44.4Z,1,REGULAR,substitution,out,[],201143,,,1610612741,19,26,2022-11-05T00:02:45Z,1030000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M14.00S,2022-11-05T00:01:44.4Z,1,REGULAR,substitution,out,[],202696,,,1610612741,19,26,2022-11-05T00:02:45Z,1040000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M14.00S,2022-11-05T00:01:44.4Z,1,REGULAR,substitution,in,[],1628436,,,1610612741,19,26,2022-11-05T00:02:45Z,1050000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M14.00S,2022-11-05T00:01:44.4Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,19,26,2022-11-05T00:02:45Z,1060000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M14.00S,2022-11-05T00:02:11.8Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,19,27,2022-11-05T00:02:11Z,1070000,,,0,,D. DeRozan Free Throw 1 of 1 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
109,PT03M02.00S,2022-11-05T00:02:29.0Z,1,REGULAR,foul,personal,[],1629750,,,1610612738,19,27,2022-11-05T00:02:45Z,1080000,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1627759]",1610612741.0,CHI,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1830.0,1.0,0.0,Brown,1627759.0,,,,,
111,PT03M02.00S,2022-11-05T00:02:40.7Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,19,27,2022-11-05T00:02:46Z,1100000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M02.00S,2022-11-05T00:02:40.7Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,19,27,2022-11-05T00:02:46Z,1110000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M58.00S,2022-11-05T00:03:00.6Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612738,19,27,2022-11-05T00:06:05Z,1120000,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Tatum 2 FT),"[1627884, 1628369]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1626300.0,1.0,0.0,Tatum,1628369.0,,,,,
115,PT02M58.00S,2022-11-05T00:03:13.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,19,27,2022-11-05T00:03:13Z,1140000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M58.00S,2022-11-05T00:06:37.4Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,20,27,2022-11-05T00:06:37Z,1150000,,,0,,J. Tatum Free Throw 1 of 2 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
117,PT02M58.00S,2022-11-05T00:06:56.2Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,21,27,2022-11-05T00:06:56Z,1160000,,,0,,J. Tatum Free Throw 2 of 2 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
118,PT02M48.00S,2022-11-05T00:07:08.0Z,1,REGULAR,2pt,Jump Shot,[],201942,73.40670170827858,58.333333333333336,1610612741,21,29,2022-11-05T00:07:16Z,1170000,42.0,197.0,1,right,D. DeRozan 20' Jump Shot (13 PTS) (G. Dragic 1 AST),"[201942, 201609]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,20.19,Made,,,,,13.0,G. Dragic,201609.0,1.0,,,,,,,,,,
155,PT02M39.00S,2022-11-05T00:07:15.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,10.512483574244415,52.22886029411765,1610612738,21,29,2022-11-05T00:14:10Z,1185000,-11.0,46.0,1,left,MISS M. Brogdon driving Layup - blocked,"[1627763, 1629750]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,4.76,Missed,,,,,,,,,,,,,,,,,Green,1629750.0
156,PT02M39.00S,2022-11-05T00:07:15.8Z,1,REGULAR,block,,[],1629750,,,1610612738,21,29,2022-11-05T00:13:13Z,1187500,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT02M38.00S,2022-11-05T00:07:16.8Z,1,REGULAR,rebound,offensive,[],1630573,,,1610612738,21,29,2022-11-05T00:14:10Z,1188750,,,0,,S. Hauser REBOUND (Off:1 Def:0),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,155.0,1.0,0.0,1.0,,,,,,,,,,,,,,
158,PT02M37.00S,2022-11-05T00:07:19.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630573,9.067017082785808,51.248468137254896,1610612738,21,29,2022-11-05T00:15:09Z,1189375,-6.0,33.0,1,left,MISS S. Hauser Layup - blocked,"[1630573, 201609]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,Dragic,201609.0
159,PT02M37.00S,2022-11-05T00:07:19.7Z,1,REGULAR,block,,[],201609,,,1610612738,21,29,2022-11-05T00:14:36Z,1189687,,,0,,G. Dragic BLOCK (1 BLK),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT02M36.00S,2022-11-05T00:07:20.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,21,29,2022-11-05T00:15:09Z,1189843,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,158.0,,,,,,,,,,,,,,,,,
121,PT02M36.00S,2022-11-05T00:07:27.1Z,1,REGULAR,substitution,out,[],201942,,,1610612738,21,29,2022-11-05T00:07:31Z,1200000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M36.00S,2022-11-05T00:07:27.1Z,1,REGULAR,substitution,in,[],203897,,,1610612738,21,29,2022-11-05T00:07:31Z,1210000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M25.00S,2022-11-05T00:08:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,9.149145860709593,46.07843137254902,1610612738,23,29,2022-11-05T00:14:36Z,1220000,20.0,34.0,1,left,L. Kornet alley-oop Layup (2 PTS) (G. Williams 2 AST),"[1628436, 1629684]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,3.88,Made,,,,,2.0,G. Williams,1629684.0,2.0,,,,,,,,,,
125,PT02M17.00S,2022-11-05T00:08:08.5Z,1,REGULAR,3pt,Jump Shot,[],201609,67.36202365308804,56.86274509803921,1610612741,23,29,2022-11-05T00:08:16Z,1240000,34.0,254.0,1,right,MISS G. Dragic 25' 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
126,PT02M17.00S,2022-11-05T00:08:08.5Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,23,29,2022-11-05T00:08:16Z,1250000,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT01M58.00S,2022-11-05T00:08:27.8Z,1,REGULAR,turnover,lost ball,[],1629684,,,1610612738,23,29,2022-11-05T00:08:32Z,1260000,,,0,,G. Williams lost ball TURNOVER (1 TO),"[1629684, 203897]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,LaVine,203897.0,,
128,PT01M58.00S,2022-11-05T00:08:27.8Z,1,REGULAR,steal,,[],203897,,,1610612741,23,29,2022-11-05T00:08:29Z,1270000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
129,PT01M46.00S,2022-11-05T00:08:39.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201609,84.31340341655716,49.26470588235294,1610612741,23,29,2022-11-05T00:08:50Z,1280000,-4.0,95.0,1,right,MISS G. Dragic 9' Layup - blocked,"[201609, 1628436]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,9.51,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0
130,PT01M46.00S,2022-11-05T00:08:39.3Z,1,REGULAR,block,,[],1628436,,,1610612741,23,29,2022-11-05T00:08:41Z,1290000,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
131,PT01M46.00S,2022-11-05T00:08:39.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,23,29,2022-11-05T00:08:50Z,1300000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,129.0,,,,,,,,,,,,,,,,,
133,PT01M37.00S,2022-11-05T00:09:03.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203897,78.79434954007884,75.73529411764706,1610612741,23,31,2022-11-05T00:10:22Z,1320000,129.0,147.0,1,right,Z. LaVine 19' step back Jump Shot (5 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,19.52,Made,,,,,5.0,,,,,,,,,,,,,
134,PT01M21.00S,2022-11-05T00:09:51.4Z,1,REGULAR,jumpball,recovered,[],1629684,,,1610612738,23,31,2022-11-05T00:09:51Z,1330000,,,0,,Jump Ball J. Tatum vs. A. Caruso: Tip to G. Williams,"[1629684, 1628369, 1627936]",1610612738.0,BOS,heldball,G. Williams,1629684.0,Williams,G. Williams,Tatum,1628369.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,,,,,,
137,PT01M11.00S,2022-11-05T00:10:00.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,27.677398160315374,23.03921568627451,1610612738,23,31,2022-11-05T00:10:06Z,1360000,135.0,208.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
138,PT01M08.00S,2022-11-05T00:10:03.3Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612741,23,31,2022-11-05T00:10:06Z,1370000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT00M55.80S,2022-11-05T00:10:17.0Z,1,REGULAR,3pt,Jump Shot,[],203897,67.62483574244416,13.23529411764706,1610612741,23,31,2022-11-05T00:10:22Z,1380000,-184.0,252.0,1,right,MISS Z. LaVine 31' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,31.17,Missed,,,,,,,,,,,,,,,,,,
140,PT00M53.00S,2022-11-05T00:10:19.8Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,23,31,2022-11-05T00:10:22Z,1390000,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,139.0,2.0,1.0,1.0,,,,,,,,,,,,,,
141,PT00M41.00S,2022-11-05T00:10:34.1Z,1,REGULAR,foul,offensive,[],1629684,,,1610612738,23,31,2022-11-05T00:10:41Z,1400000,,,0,,G. Williams offensive FOUL (2 PF),"[1629684, 1627936]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1830.0,2.0,0.0,Caruso,1627936.0,,,,,
143,PT00M41.00S,2022-11-05T00:10:34.1Z,1,REGULAR,turnover,offensive foul,[],1629684,,,1610612738,23,31,2022-11-05T00:10:34Z,1420000,,,0,,G. Williams offensive foul TURNOVER (2 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1830.0,,,,,2.0,,,,
144,PT00M24.90S,2022-11-05T00:11:06.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201609,66.17936925098554,60.29411764705882,1610612741,23,31,2022-11-05T00:11:11Z,1430000,51.0,265.0,1,right,MISS G. Dragic 27' 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
145,PT00M22.00S,2022-11-05T00:11:08.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,23,31,2022-11-05T00:11:08Z,1440000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,144.0,3.0,3.0,0.0,,,,,,,,,,,,,,
146,PT00M04.70S,2022-11-05T00:11:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,17.296320630749015,35.53921568627451,1610612738,25,31,2022-11-05T00:11:45Z,1450000,72.0,110.0,1,left,M. Brogdon 13' driving Layup (4 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Right,13.17,Made,,,,,4.0,,,,,,,,,,,,,
147,PT00M04.70S,2022-11-05T00:11:29.8Z,1,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612738,25,31,2022-11-05T00:11:48Z,1460000,,,0,,J. Green shooting personal FOUL (2 PF) (Brogdon 1 FT),"[1629750, 1627763]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626300.0,2.0,0.0,Brogdon,1627763.0,,,,,
149,PT00M04.70S,2022-11-05T00:11:38.7Z,1,REGULAR,substitution,out,[],1628436,,,1610612738,25,31,2022-11-05T00:12:17Z,1480000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M04.70S,2022-11-05T00:11:38.7Z,1,REGULAR,substitution,in,[],1628401,,,1610612738,25,31,2022-11-05T00:12:17Z,1490000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M04.70S,2022-11-05T00:12:05.9Z,1,REGULAR,freethrow,1 of 1,[],1627763,,,1610612738,26,31,2022-11-05T00:12:05Z,1500000,,,0,,M. Brogdon Free Throw 1 of 1 (5 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
152,PT00M00.00S,2022-11-05T00:12:14.2Z,1,REGULAR,2pt,Jump Shot,[],201609,89.17542706964521,21.568627450980394,1610612741,26,31,2022-11-05T00:12:25Z,1510000,-142.0,49.0,1,right,MISS G. Dragic 15' step back Shot,[201609],1610612741.0,CHI,step back,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Left,15.05,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2022-11-05T00:12:17.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,26,31,2022-11-05T00:12:17Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,,,152.0,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-11-05T00:12:17.7Z,1,REGULAR,period,end,[],0,,,1610612741,26,31,2022-11-05T00:12:17Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-11-05T00:15:19.9Z,2,REGULAR,substitution,out,['startperiod'],1628401,,,1610612741,26,31,2022-11-05T00:15:31Z,1540000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-11-05T00:15:19.9Z,2,REGULAR,substitution,out,['startperiod'],1629750,,,1610612741,26,31,2022-11-05T00:15:31Z,1550000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-11-05T00:15:19.9Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612741,26,31,2022-11-05T00:15:31Z,1560000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-11-05T00:15:19.9Z,2,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,26,31,2022-11-05T00:15:31Z,1570000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-11-05T00:15:52.6Z,2,REGULAR,period,start,[],0,,,1610612738,26,31,2022-11-05T00:15:52Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M46.00S,2022-11-05T00:16:05.9Z,2,REGULAR,3pt,Jump Shot,[],1630573,27.94021024967148,21.323529411764707,1610612738,29,31,2022-11-05T00:16:14Z,1590000,143.0,210.0,1,left,S. Hauser 25' 3PT pullup (3 PTS) (L. Kornet 1 AST),"[1630573, 1628436]",1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,,,3.0,L. Kornet,1628436.0,1.0,,,,,,,,,,
169,PT11M36.00S,2022-11-05T00:16:17.9Z,2,REGULAR,turnover,traveling,[],201609,,,1610612741,29,31,2022-11-05T00:16:27Z,1610000,,,0,,G. Dragic traveling TURNOVER (1 TO),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,,,,,1.0,,,,
170,PT11M21.00S,2022-11-05T00:16:40.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,32.14520367936925,73.2843137254902,1610612738,29,31,2022-11-05T00:16:46Z,1620000,-116.0,250.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.55,Missed,,,,,,,,,,,,,,,,,,
171,PT11M17.00S,2022-11-05T00:16:44.4Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,29,31,2022-11-05T00:16:46Z,1630000,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,170.0,3.0,3.0,0.0,,,,,,,,,,,,,,
172,PT10M58.00S,2022-11-05T00:17:03.1Z,2,REGULAR,3pt,Jump Shot,[],201609,81.68528252299606,5.637254901960785,1610612741,29,34,2022-11-05T00:17:10Z,1640000,-222.0,120.0,1,right,G. Dragic 25' 3PT  (3 PTS) (A. Caruso 1 AST),"[201609, 1627936]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,25.2,Made,,,,,3.0,A. Caruso,1627936.0,1.0,,,,,,,,,,
174,PT10M44.00S,2022-11-05T00:17:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.492115637319317,56.127450980392155,1610612738,31,34,2022-11-05T00:17:26Z,1660000,-31.0,27.0,1,left,M. Brogdon driving Layup (7 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,7.0,,,,,,,,,,,,,
175,PT10M44.00S,2022-11-05T00:17:24.8Z,2,REGULAR,foul,personal,['1freethrow'],1627936,,,1610612738,31,34,2022-11-05T00:17:29Z,1670000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Brogdon 1 FT),"[1627936, 1627763]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201638.0,1.0,0.0,Brogdon,1627763.0,,,,,
177,PT10M44.00S,2022-11-05T00:17:43.5Z,2,REGULAR,freethrow,1 of 1,[],1627763,,,1610612738,32,34,2022-11-05T00:17:43Z,1690000,,,0,,M. Brogdon Free Throw 1 of 1 (8 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
