actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
160,PT12M00.00S,2023-04-01T00:06:00.9Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612762,27,29,2023-04-01T00:06:31Z,1600000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-04-01T00:06:00.9Z,2,REGULAR,substitution,in,['startperiod'],201933,,,1610612762,27,29,2023-04-01T00:06:31Z,1610000,False,,,0,,SUB in: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-04-01T00:06:35.2Z,2,REGULAR,period,start,[],0,,,1610612738,27,29,2023-04-01T00:06:35Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M45.00S,2023-04-01T00:06:49.8Z,2,REGULAR,3pt,Jump Shot,[],203935,23.340998685939553,10.294117647058822,1610612738,27,29,2023-04-01T00:06:56Z,1630000,False,199.0,167.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,25.93,Missed,,,,,,,,,,,,
164,PT11M43.00S,2023-04-01T00:06:51.8Z,2,REGULAR,rebound,defensive,[],1629308,,,1610612762,27,29,2023-04-01T00:06:56Z,1640000,False,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,
165,PT11M31.00S,2023-04-01T00:07:03.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629677,92.72339027595268,45.09803921568628,1610612762,27,31,2023-04-01T00:07:08Z,1650000,False,-25.0,16.0,1,right,L. Samanic cutting DUNK (2 PTS) (J. Toscano-Anderson 2 AST),"[1629677, 1629308]",1610612762.0,UTA,cutting,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,,,,,,,2.92,Made,,,,,2.0,J. Toscano-Anderson,1629308.0,2.0,,,,
167,PT11M20.00S,2023-04-01T00:07:18.9Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,27,31,2023-04-01T00:07:24Z,1670000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,203592.0,,,,,2.0,,,,,,,,,,,,,,
168,PT11M09.00S,2023-04-01T00:07:41.1Z,2,REGULAR,turnover,traveling,[],1629677,,,1610612762,27,31,2023-04-01T00:07:45Z,1680000,False,,,0,,L. Samanic traveling TURNOVER (1 TO),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Left Center,1146.0,,,,,1.0,,,,,,,,,,,,,,
169,PT10M54.00S,2023-04-01T00:08:04.9Z,2,REGULAR,turnover,lost ball,[],1630573,,,1610612738,27,31,2023-04-01T00:08:12Z,1690000,False,,,0,,S. Hauser lost ball TURNOVER (1 TO),"[1630573, 1629677]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,,,,,,,,,,,Samanic,1629677.0,,
170,PT10M54.00S,2023-04-01T00:08:04.9Z,2,REGULAR,steal,,[],1629677,,,1610612762,27,31,2023-04-01T00:08:06Z,1700000,False,,,0,,L. Samanic STEAL (1 STL),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
171,PT10M48.00S,2023-04-01T00:08:10.0Z,2,REGULAR,turnover,bad pass,[],1629677,,,1610612762,27,31,2023-04-01T00:08:15Z,1710000,False,,,0,,L. Samanic bad pass TURNOVER (2 TO),"[1629677, 1627759]",1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,2.0,,,,,,,,,,,Brown,1627759.0,,
172,PT10M48.00S,2023-04-01T00:08:10.0Z,2,REGULAR,steal,,[],1627759,,,1610612738,27,31,2023-04-01T00:08:12Z,1720000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
173,PT10M42.00S,2023-04-01T00:08:17.7Z,2,REGULAR,foul,personal,[],1630548,,,1610612738,27,31,2023-04-01T00:08:32Z,1730000,False,,,0,,J. Juzang personal FOUL (1 PF),"[1630548, 1627759]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,1146.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
175,PT10M42.00S,2023-04-01T00:08:32.8Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,27,31,2023-04-01T00:08:42Z,1750000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M42.00S,2023-04-01T00:08:32.8Z,2,REGULAR,substitution,out,[],203935,,,1610612738,27,31,2023-04-01T00:08:42Z,1760000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M42.00S,2023-04-01T00:08:32.8Z,2,REGULAR,substitution,in,[],203488,,,1610612738,27,31,2023-04-01T00:08:42Z,1770000,False,,,0,,SUB in: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M42.00S,2023-04-01T00:08:32.8Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,27,31,2023-04-01T00:08:42Z,1780000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M37.00S,2023-04-01T00:08:56.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,32.14520367936925,38.72549019607843,1610612738,27,31,2023-04-01T00:09:06Z,1790000,False,56.0,250.0,1,left,MISS J. Brown 25' 3PT - blocked,"[1627759, 1627739]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,25.6,Missed,,,,,,,,,,,Dunn,1627739.0
180,PT10M37.00S,2023-04-01T00:08:56.3Z,2,REGULAR,block,,[],1627739,,,1610612738,27,31,2023-04-01T00:09:01Z,1800000,False,,,0,,K. Dunn BLOCK (1 BLK),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
181,PT10M36.00S,2023-04-01T00:08:57.3Z,2,REGULAR,rebound,defensive,[],1630548,,,1610612762,27,31,2023-04-01T00:09:06Z,1810000,False,,,0,,J. Juzang REBOUND (Off:1 Def:3),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,,,,,,,,,179.0,4.0,3.0,1.0,,,,,,,,
182,PT10M30.00S,2023-04-01T00:09:04.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629677,70.90998685939553,16.666666666666664,1610612762,27,31,2023-04-01T00:11:33Z,1820000,False,-167.0,221.0,1,right,MISS L. Samanic 27' running 3PT,[1629677],1610612762.0,UTA,running,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Left Center,,,,,,,27.67,Missed,,,,,,,,,,,,
183,PT10M29.00S,2023-04-01T00:09:05.5Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,27,31,2023-04-01T00:09:11Z,1830000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,
184,PT10M15.00S,2023-04-01T00:09:18.0Z,2,REGULAR,3pt,Jump Shot,[],1628401,26.49474375821288,80.88235294117648,1610612738,30,31,2023-04-01T00:09:21Z,1840000,False,-154.0,197.0,1,left,D. White 25' 3PT  (10 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,25.0,Made,,,,,10.0,J. Brown,1627759.0,2.0,,,,
186,PT10M04.00S,2023-04-01T00:09:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.5407358738502,45.588235294117645,1610612762,30,33,2023-04-01T00:09:33Z,1860000,False,-22.0,27.0,1,right,K. Dunn driving Layup (4 PTS),[1627739],1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,3.49,Made,,,,,4.0,,,,,,,
194,PT09M44.00S,2023-04-01T00:09:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,8.754927726675426,48.28431372549019,1610612738,30,33,2023-04-01T00:11:03Z,1865000,False,9.0,30.0,1,left,MISS D. White driving Layup - blocked,"[1628401, 1629677]",1610612738.0,BOS,driving,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,3.1,Missed,,,,,,,,,,,Samanic,1629677.0
195,PT09M44.00S,2023-04-01T00:09:42.3Z,2,REGULAR,block,,[],1629677,,,1610612738,30,33,2023-04-01T00:11:03Z,1867500,False,,,0,,L. Samanic BLOCK (1 BLK),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT09M43.00S,2023-04-01T00:09:43.3Z,2,REGULAR,rebound,offensive,[],201933,,,1610612738,30,33,2023-04-01T00:11:03Z,1868750,False,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,194.0,3.0,2.0,1.0,,,,,,,,
187,PT09M41.00S,2023-04-01T00:09:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1629677,,,1610612738,30,33,2023-04-01T00:10:09Z,1870000,False,,,0,,L. Samanic shooting personal FOUL (2 PF) (Griffin 2 FT),"[1629677, 201933]",1610612762.0,UTA,shooting,,,Samanic,L. Samanic,,,,,In The Paint (Non-RA),0-8 Center,202026.0,2.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
189,PT09M41.00S,2023-04-01T00:10:23.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201933,,,1610612738,31,33,2023-04-01T00:11:03Z,1890000,False,,,0,,B. Griffin Free Throw 1 of 2 (1 PTS),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
190,PT09M41.00S,2023-04-01T00:10:41.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201933,,,1610612738,32,33,2023-04-01T00:11:03Z,1900000,False,,,0,,B. Griffin Free Throw 2 of 2 (2 PTS),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,
191,PT09M30.00S,2023-04-01T00:10:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.5407358738502,54.90196078431373,1610612762,32,33,2023-04-01T00:14:14Z,1910000,False,25.0,27.0,1,right,MISS K. Dunn driving Layup,[1627739],1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,3.65,Missed,,,,,,,,,,,,
192,PT09M30.00S,2023-04-01T00:10:58.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,32,33,2023-04-01T00:10:58Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,191.0,,,,,,,,,,,
197,PT09M13.00S,2023-04-01T00:11:22.5Z,2,REGULAR,2pt,Jump Shot,[],1627759,22.683968462549277,26.47058823529412,1610612738,32,33,2023-04-01T00:14:47Z,1940000,False,118.0,161.0,1,left,MISS J. Brown 19' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,19.91,Missed,,,,,,,,,,,,
198,PT09M12.00S,2023-04-01T00:11:23.5Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612762,32,33,2023-04-01T00:11:30Z,1950000,False,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,
199,PT09M10.00S,2023-04-01T00:11:29.0Z,2,REGULAR,turnover,out-of-bounds,[],1627745,,,1610612762,32,33,2023-04-01T00:11:35Z,1960000,False,,,0,,D. Jones step out-of-bounds TURNOVER (1 TO),[1627745],1610612762.0,UTA,step,,,Jones,D. Jones,,,,,Above the Break 3,24+ Right Center,1146.0,,,,,1.0,,,,,,,,,,,,,,
200,PT09M10.00S,2023-04-01T00:11:36.3Z,2,REGULAR,substitution,out,[],1627759,,,1610612738,32,33,2023-04-01T00:11:54Z,1970000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M10.00S,2023-04-01T00:11:36.3Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,32,33,2023-04-01T00:11:54Z,1980000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M01.00S,2023-04-01T00:12:10.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203488,27.283180026281208,81.86274509803921,1610612738,32,33,2023-04-01T00:12:17Z,1990000,False,-159.0,204.0,1,left,MISS M. Muscala 25' 3PT,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,,,,,,,25.88,Missed,,,,,,,,,,,,
203,PT09M00.00S,2023-04-01T00:12:11.2Z,2,REGULAR,rebound,offensive,[],201933,,,1610612738,32,33,2023-04-01T00:12:17Z,2000000,False,,,0,,B. Griffin REBOUND (Off:2 Def:2),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202.0,4.0,2.0,2.0,,,,,,,,
204,PT08M53.00S,2023-04-01T00:12:17.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629684,9.806176084099869,52.450980392156865,1610612738,34,33,2023-04-01T00:12:22Z,2010000,False,-12.0,40.0,1,left,G. Williams fadeaway Jump Shot (2 PTS) (B. Griffin 1 AST),"[1629684, 201933]",1610612738.0,BOS,fadeaway,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,4.16,Made,,,,,2.0,B. Griffin,201933.0,1.0,,,,
206,PT08M34.00S,2023-04-01T00:12:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,92.9862023653088,58.82352941176471,1610612762,34,33,2023-04-01T00:12:40Z,2030000,False,44.0,13.0,1,right,MISS J. Juzang driving Layup,[1630548],1610612762.0,UTA,driving,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.61,Missed,,,,,,,,,,,,
207,PT08M32.00S,2023-04-01T00:12:38.5Z,2,REGULAR,rebound,defensive,[],201933,,,1610612738,34,33,2023-04-01T00:12:40Z,2040000,False,,,0,,B. Griffin REBOUND (Off:2 Def:3),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,206.0,5.0,3.0,2.0,,,,,,,,
208,PT08M24.00S,2023-04-01T00:12:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.492115637319317,40.931372549019606,1610612738,34,33,2023-04-01T00:12:56Z,2050000,False,45.0,27.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.29,Missed,,,,,,,,,,,,
209,PT08M21.00S,2023-04-01T00:12:49.7Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,34,33,2023-04-01T00:13:05Z,2060000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,208.0,2.0,1.0,1.0,,,,,,,,
210,PT08M19.00S,2023-04-01T00:12:52.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628369,8.360709592641262,45.09803921568628,1610612738,36,33,2023-04-01T00:16:16Z,2070000,False,25.0,26.0,1,left,J. Tatum DUNK (13 PTS) (G. Williams 1 AST),"[1628369, 1629684]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,3.58,Made,,,,,13.0,G. Williams,1629684.0,1.0,,,,
212,PT08M19.00S,2023-04-01T00:12:58.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,36,33,2023-04-01T00:12:58Z,2090000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M19.00S,2023-04-01T00:15:08.6Z,2,REGULAR,substitution,out,[],1627739,,,1610612762,36,33,2023-04-01T00:15:48Z,2100000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M19.00S,2023-04-01T00:15:08.6Z,2,REGULAR,substitution,out,[],1630548,,,1610612762,36,33,2023-04-01T00:15:48Z,2110000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M19.00S,2023-04-01T00:15:08.6Z,2,REGULAR,substitution,in,[],1630534,,,1610612762,36,33,2023-04-01T00:15:48Z,2120000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M19.00S,2023-04-01T00:15:08.6Z,2,REGULAR,substitution,in,[],1629659,,,1610612762,36,33,2023-04-01T00:15:48Z,2130000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M11.00S,2023-04-01T00:16:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.85479632063075,55.88235294117647,1610612762,36,33,2023-04-01T00:16:10Z,2140000,False,29.0,15.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,3.29,Missed,,,,,,,,,,,,
218,PT08M10.00S,2023-04-01T00:16:04.1Z,2,REGULAR,rebound,defensive,[],201933,,,1610612738,36,33,2023-04-01T00:16:10Z,2150000,False,,,0,,B. Griffin REBOUND (Off:2 Def:4),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,217.0,6.0,4.0,2.0,,,,,,,,
219,PT08M01.00S,2023-04-01T00:16:12.0Z,2,REGULAR,3pt,Jump Shot,[],1628401,25.706307490144546,11.27450980392157,1610612738,36,33,2023-04-01T00:16:18Z,2160000,False,194.0,189.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,27.06,Missed,,,,,,,,,,,,
220,PT07M59.00S,2023-04-01T00:16:14.0Z,2,REGULAR,rebound,defensive,[],1629677,,,1610612762,36,33,2023-04-01T00:16:18Z,2170000,False,,,0,,L. Samanic REBOUND (Off:0 Def:2),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,219.0,2.0,2.0,0.0,,,,,,,,
221,PT07M49.00S,2023-04-01T00:16:24.4Z,2,REGULAR,2pt,Jump Shot,[],1630534,88.64980289093299,17.401960784313726,1610612762,36,35,2023-04-01T00:16:30Z,2180000,False,-163.0,54.0,1,right,O. Agbaji 17' pullup Jump Shot (5 PTS) (T. Horton-Tucker 3 AST),"[1630534, 1629659]",1610612762.0,UTA,pullup,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Left,,,,,,,17.18,Made,,,,,5.0,T. Horton-Tucker,1629659.0,3.0,,,,
223,PT07M22.00S,2023-04-01T00:16:51.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,23.866622864651774,10.53921568627451,1610612738,36,35,2023-04-01T00:16:57Z,2200000,False,197.0,172.0,1,left,MISS G. Williams 26' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,26.16,Missed,,,,,,,,,,,,
224,PT07M21.00S,2023-04-01T00:16:52.1Z,2,REGULAR,rebound,offensive,[],203488,,,1610612738,36,35,2023-04-01T00:16:57Z,2210000,False,,,0,,M. Muscala REBOUND (Off:1 Def:0),[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Right Center,,,,,,,,,223.0,1.0,0.0,1.0,,,,,,,,
225,PT07M19.00S,2023-04-01T00:16:55.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203488,10.85742444152431,45.09803921568628,1610612738,36,35,2023-04-01T00:18:07Z,2220000,False,25.0,50.0,1,left,MISS M. Muscala Hook,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.53,Missed,,,,,,,,,,,,
226,PT07M18.00S,2023-04-01T00:16:56.7Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612762,36,35,2023-04-01T00:17:07Z,2230000,False,,,0,,D. Jones REBOUND (Off:0 Def:2),[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,
227,PT07M03.00S,2023-04-01T00:17:11.0Z,2,REGULAR,3pt,Jump Shot,[],1630534,70.38436268068331,21.07843137254902,1610612762,36,35,2023-04-01T00:18:23Z,2240000,False,-145.0,226.0,1,right,MISS O. Agbaji 26' pullup 3PT,[1630534],1610612762.0,UTA,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,26.82,Missed,,,,,,,,,,,,
228,PT07M02.00S,2023-04-01T00:17:12.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,36,35,2023-04-01T00:17:17Z,2250000,False,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,227.0,7.0,6.0,1.0,,,,,,,,
229,PT06M46.00S,2023-04-01T00:17:27.4Z,2,REGULAR,3pt,Jump Shot,[],1629684,34.247700394218136,54.90196078431373,1610612738,39,35,2023-04-01T00:18:53Z,2260000,False,-25.0,269.0,1,left,G. Williams 27' 3PT pullup (5 PTS) (D. White 2 AST),"[1629684, 1628401]",1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,27.05,Made,,,,,5.0,D. White,1628401.0,2.0,,,,
231,PT06M32.00S,2023-04-01T00:17:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,85.49605781865965,53.431372549019606,1610612762,39,37,2023-04-01T00:17:46Z,2280000,False,17.0,84.0,1,right,T. Horton-Tucker 8' driving floating Jump Shot (2 PTS),[1629659],1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.55,Made,,,,,2.0,,,,,,,
232,PT06M17.00S,2023-04-01T00:18:00.5Z,2,REGULAR,foul,personal,['2freethrow'],1629677,,,1610612738,39,37,2023-04-01T00:18:12Z,2290000,False,,,0,,L. Samanic shooting personal FOUL (3 PF) (Tatum 2 FT),"[1629677, 1628369]",1610612762.0,UTA,shooting,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,203592.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
234,PT06M17.00S,2023-04-01T00:18:26.8Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,40,37,2023-04-01T00:18:26Z,2310000,False,,,0,,J. Tatum Free Throw 1 of 2 (14 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,
235,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,out,[],203488,,,1610612738,40,37,2023-04-01T00:18:43Z,2320000,False,,,0,,SUB out: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,out,[],201933,,,1610612738,40,37,2023-04-01T00:18:43Z,2330000,False,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,out,[],1627745,,,1610612738,40,37,2023-04-01T00:18:43Z,2340000,False,,,0,,SUB out: D. Jones,[1627745],1610612762.0,UTA,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,out,[],1629677,,,1610612738,40,37,2023-04-01T00:18:43Z,2350000,False,,,0,,SUB out: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,out,[],1629308,,,1610612738,40,37,2023-04-01T00:18:43Z,2360000,False,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612762.0,UTA,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,in,[],1628436,,,1610612738,40,37,2023-04-01T00:18:43Z,2370000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
