actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
80,PT05M13.00S,2023-02-04T00:52:30.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628470,93.9060446780552,50.49019607843137,1610612756,7,10,2023-02-04T00:52:41Z,800000,False,2.0,5.0,1,right,T. Craig putback Layup (2 PTS),[1628470],1610612756.0,PHX,putback,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,,,,,,,,,,,,,,,,,
81,PT05M00.00S,2023-02-04T00:52:41.4Z,1,REGULAR,2pt,Jump Shot,[],1627759,30.042706964520367,52.450980392156865,1610612738,7,10,2023-02-04T00:53:38Z,810000,False,-12.0,230.0,1,left,MISS J. Brown 23' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,23.02,Missed,,,,,,,,,,,,,,,,,,
82,PT04M59.00S,2023-02-04T00:52:42.4Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612756,7,10,2023-02-04T00:52:45Z,820000,False,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Center,,,,,,,81.0,3.0,2.0,1.0,,,,,,,,,,
83,PT04M51.00S,2023-02-04T00:52:50.4Z,1,REGULAR,3pt,Jump Shot,[],1627814,85.3646517739816,94.11764705882352,1610612756,7,10,2023-02-04T00:52:56Z,830000,False,221.0,85.0,1,right,MISS D. Lee 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Right Corner 3,24+ Right,23.64,Missed,,,,,,,,,,,,,,,,,,
84,PT04M49.00S,2023-02-04T00:52:55.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,7,10,2023-02-04T00:52:55Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,83.0,,,,,,,,,,,,,
86,PT04M49.00S,2023-02-04T00:52:58.5Z,1,REGULAR,substitution,out,[],1628470,,,1610612756,7,10,2023-02-04T00:53:03Z,860000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M49.00S,2023-02-04T00:52:58.5Z,1,REGULAR,substitution,in,[],203967,,,1610612756,7,10,2023-02-04T00:53:03Z,870000,False,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M47.00S,2023-02-04T00:53:17.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,84.83902759526939,29.901960784313726,1610612756,7,12,2023-02-04T00:53:38Z,880000,False,-100.0,90.0,1,right,M. Bridges 13' turnaround Jump Shot (4 PTS) (C. Paul 3 AST),"[1628969, 101108]",1610612756.0,PHX,turnaround,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,13.49,Made,4.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
90,PT04M26.00S,2023-02-04T00:53:38.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,33.98488830486202,62.5,1610612738,10,12,2023-02-04T00:54:21Z,900000,False,-62.0,267.0,1,left,J. Brown 27' 3PT pullup (10 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,27.42,Made,10.0,,,,,,,,,,,,,,,,,
91,PT04M07.00S,2023-02-04T00:53:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,93.11760840998686,50.98039215686274,1610612756,10,14,2023-02-04T00:54:05Z,910000,False,5.0,12.0,1,right,D. Ayton Layup (8 PTS) (D. Saric 1 AST),"[1629028, 203967]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.31,Made,8.0,D. Saric,203967.0,1.0,,,,,,,,,,,,,,
93,PT03M42.00S,2023-02-04T00:54:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,10.200394218134035,61.274509803921575,1610612738,12,14,2023-02-04T00:54:26Z,930000,False,-56.0,43.0,1,left,D. White 7' driving floating Jump Shot (2 PTS) (M. Brogdon 1 AST),"[1628401, 1627763]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,7.12,Made,2.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
95,PT03M29.00S,2023-02-04T00:54:35.6Z,1,REGULAR,3pt,Jump Shot,[],203967,69.07030223390277,71.07843137254902,1610612756,12,17,2023-02-04T00:54:41Z,950000,False,105.0,238.0,1,right,D. Saric 26' 3PT  (3 PTS) (C. Paul 4 AST),"[203967, 101108]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,26.05,Made,3.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,
97,PT03M17.00S,2023-02-04T00:54:47.2Z,1,REGULAR,3pt,Jump Shot,[],1627763,31.882391590013142,60.29411764705882,1610612738,12,17,2023-02-04T00:54:54Z,970000,False,-51.0,247.0,1,left,MISS M. Brogdon 25' 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
98,PT03M16.00S,2023-02-04T00:54:48.2Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,12,17,2023-02-04T00:54:54Z,980000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,97.0,4.0,3.0,1.0,,,,,,,,,,
99,PT03M04.00S,2023-02-04T00:55:00.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628401,11.777266754270697,81.12745098039215,1610612738,12,17,2023-02-04T00:55:10Z,990000,False,-156.0,58.0,1,left,MISS D. White 16' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Left,16.61,Missed,,,,,,,,,,,,,,,,,,
100,PT03M02.00S,2023-02-04T00:55:02.8Z,1,REGULAR,rebound,defensive,[],203967,,,1610612756,12,17,2023-02-04T00:55:10Z,1000000,False,,,0,,D. Saric REBOUND (Off:1 Def:3),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,16-24 Left,,,,,,,99.0,4.0,3.0,1.0,,,,,,,,,,
101,PT02M56.00S,2023-02-04T00:55:13.1Z,1,REGULAR,foul,personal,[],1628401,,,1610612756,12,17,2023-02-04T00:55:21Z,1010000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1629028]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2002.0,,1.0,0.0,Ayton,1629028.0,,
103,PT02M56.00S,2023-02-04T00:55:22.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,12,17,2023-02-04T00:55:22Z,1030000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M56.00S,2023-02-04T00:57:31.5Z,1,REGULAR,substitution,out,[],1628401,,,1610612756,12,17,2023-02-04T00:57:57Z,1040000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M56.00S,2023-02-04T00:57:31.5Z,1,REGULAR,substitution,out,[],201143,,,1610612756,12,17,2023-02-04T00:57:57Z,1050000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M56.00S,2023-02-04T00:57:31.5Z,1,REGULAR,substitution,out,[],101108,,,1610612756,12,17,2023-02-04T00:57:57Z,1060000,False,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M56.00S,2023-02-04T00:57:31.5Z,1,REGULAR,substitution,in,[],1630202,,,1610612756,12,17,2023-02-04T00:57:57Z,1070000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M56.00S,2023-02-04T00:57:31.5Z,1,REGULAR,substitution,in,[],1628436,,,1610612756,12,17,2023-02-04T00:57:57Z,1080000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M56.00S,2023-02-04T00:57:31.5Z,1,REGULAR,substitution,in,[],1630240,,,1610612756,12,17,2023-02-04T00:57:57Z,1090000,False,,,0,,SUB in: S. Lee,[1630240],1610612756.0,PHX,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M51.00S,2023-02-04T00:58:19.4Z,1,REGULAR,turnover,bad pass,[],1630240,,,1610612756,12,17,2023-02-04T00:58:24Z,1100000,False,,,0,,S. Lee bad pass TURNOVER (1 TO),"[1630240, 1627759]",1610612756.0,PHX,,,,Lee,S. Lee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,,,,,Brown,1627759.0
111,PT02M51.00S,2023-02-04T00:58:19.4Z,1,REGULAR,steal,,[],1627759,,,1610612738,12,17,2023-02-04T00:58:21Z,1110000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
112,PT02M49.00S,2023-02-04T00:58:21.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,6.915243101182654,49.754901960784316,1610612738,14,17,2023-02-04T00:58:28Z,1120000,False,1.0,13.0,1,left,J. Brown running DUNK (12 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.26,Made,12.0,,,,,,,,,,,,,,,,,
113,PT02M28.00S,2023-02-04T00:58:41.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,76.82325886990802,57.35294117647059,1610612756,14,19,2023-02-04T00:58:48Z,1130000,False,37.0,165.0,1,right,M. Bridges 16' fadeaway Jump Shot (6 PTS) (D. Saric 2 AST),"[1628969, 203967]",1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,16.94,Made,6.0,D. Saric,203967.0,2.0,,,,,,,,,,,,,,
115,PT02M14.00S,2023-02-04T00:58:58.9Z,1,REGULAR,foul,offensive,[],1628436,,,1610612738,14,19,2023-02-04T00:59:09Z,1150000,False,,,0,,L. Kornet offensive FOUL (1 PF),"[1628436, 1627814]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,204058.0,,1.0,0.0,Lee,1627814.0,,
117,PT02M14.00S,2023-02-04T00:58:58.9Z,1,REGULAR,turnover,offensive foul,[],1628436,,,1610612738,14,19,2023-02-04T00:58:58Z,1170000,False,,,0,,L. Kornet offensive foul TURNOVER (1 TO),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,204058.0,1.0,,,,,,
118,PT02M02.00S,2023-02-04T00:59:28.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628969,89.83245729303549,32.59803921568628,1610612756,14,21,2023-02-04T00:59:34Z,1180000,False,-87.0,43.0,1,right,M. Bridges 9' driving floating bank Jump Shot (8 PTS),[1628969],1610612756.0,PHX,driving floating bank,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,9.71,Made,8.0,,,,,,,,,,,,,,,,,
119,PT01M46.00S,2023-02-04T00:59:45.3Z,1,REGULAR,3pt,Jump Shot,[],1627759,30.305519053876477,23.03921568627451,1610612738,14,21,2023-02-04T00:59:53Z,1190000,False,135.0,232.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
120,PT01M45.00S,2023-02-04T00:59:46.3Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,14,21,2023-02-04T00:59:53Z,1200000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,
121,PT01M36.00S,2023-02-04T00:59:55.3Z,1,REGULAR,3pt,Jump Shot,[],203967,70.77858081471747,77.45098039215686,1610612756,14,21,2023-02-04T01:00:03Z,1210000,False,137.0,222.0,1,right,MISS D. Saric 26' 3PT,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
122,PT01M34.00S,2023-02-04T00:59:57.3Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,14,21,2023-02-04T01:00:03Z,1220000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,
123,PT01M26.00S,2023-02-04T01:00:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.754927726675426,58.57843137254902,1610612738,16,21,2023-02-04T01:00:09Z,1230000,False,-43.0,30.0,1,left,M. Brogdon driving finger roll Layup (2 PTS),[1627763],1610612738.0,BOS,driving finger roll,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,2.0,,,,,,,,,,,,,,,,,
124,PT01M08.00S,2023-02-04T01:00:23.4Z,1,REGULAR,3pt,Jump Shot,[],1630240,72.22404730617609,18.137254901960784,1610612756,16,24,2023-02-04T01:00:30Z,1240000,False,-159.0,209.0,1,right,S. Lee 26' 3PT  (3 PTS) (M. Bridges 2 AST),"[1630240, 1628969]",1610612756.0,PHX,,,,Lee,S. Lee,,,,,Above the Break 3,24+ Left Center,26.25,Made,3.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,
126,PT00M46.80S,2023-02-04T01:00:44.2Z,1,REGULAR,2pt,Jump Shot,[],1627763,25.57490144546649,67.40196078431373,1610612738,18,24,2023-02-04T01:00:48Z,1260000,False,-87.0,188.0,1,left,M. Brogdon 20' fadeaway Jump Shot (4 PTS),[1627763],1610612738.0,BOS,fadeaway,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,20.71,Made,4.0,,,,,,,,,,,,,,,,,
127,PT00M35.10S,2023-02-04T01:01:00.0Z,1,REGULAR,turnover,bad pass,[],1630240,,,1610612756,18,24,2023-02-04T01:01:03Z,1270000,False,,,0,,S. Lee bad pass TURNOVER (2 TO),"[1630240, 1627759]",1610612756.0,PHX,,,,Lee,S. Lee,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2.0,,,,,Brown,1627759.0
128,PT00M35.10S,2023-02-04T01:01:00.0Z,1,REGULAR,steal,,[],1627759,,,1610612738,18,24,2023-02-04T01:01:01Z,1280000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
129,PT00M31.50S,2023-02-04T01:01:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627763,7.5722733245729295,54.65686274509803,1610612738,20,24,2023-02-04T01:01:10Z,1290000,False,-23.0,19.0,1,left,M. Brogdon running Layup (6 PTS) (J. Brown 1 AST),"[1627763, 1627759]",1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.99,Made,6.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
131,PT00M12.70S,2023-02-04T01:01:26.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628969,86.81011826544021,59.55882352941176,1610612756,20,24,2023-02-04T01:01:34Z,1310000,False,48.0,71.0,1,right,MISS M. Bridges 8' driving Hook,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,8.6,Missed,,,,,,,,,,,,,,,,,,
132,PT00M10.60S,2023-02-04T01:01:28.3Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,20,24,2023-02-04T01:01:34Z,1320000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,
133,PT00M02.30S,2023-02-04T01:01:38.7Z,1,REGULAR,foul,personal,[],1630240,,,1610612738,20,24,2023-02-04T01:01:47Z,1330000,False,,,0,,S. Lee personal FOUL (1 PF),"[1630240, 1627759]",1610612756.0,PHX,,,,Lee,S. Lee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,204058.0,,1.0,0.0,Brown,1627759.0,,
135,PT00M02.30S,2023-02-04T01:01:45.8Z,1,REGULAR,substitution,out,[],1629028,,,1610612738,20,24,2023-02-04T01:02:02Z,1350000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M02.30S,2023-02-04T01:01:45.8Z,1,REGULAR,substitution,in,[],1630688,,,1610612738,20,24,2023-02-04T01:02:02Z,1360000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M00.00S,2023-02-04T01:02:11.7Z,1,REGULAR,3pt,Jump Shot,[],1629684,29.6484888304862,26.96078431372549,1610612738,20,24,2023-02-04T01:02:17Z,1370000,False,115.0,226.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
138,PT00M00.00S,2023-02-04T01:02:11.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,20,24,2023-02-04T01:02:17Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,137.0,,,,,,,,,,,,,
139,PT00M00.00S,2023-02-04T01:02:15.1Z,1,REGULAR,period,end,[],0,,,1610612738,20,24,2023-02-04T01:02:15Z,1390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2023-02-04T01:04:29.8Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,20,24,2023-02-04T01:04:42Z,1400000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2023-02-04T01:04:29.8Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612738,20,24,2023-02-04T01:04:42Z,1410000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2023-02-04T01:04:29.8Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612738,20,24,2023-02-04T01:04:42Z,1420000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2023-02-04T01:04:29.8Z,2,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,20,24,2023-02-04T01:04:42Z,1430000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-02-04T01:04:29.8Z,2,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,20,24,2023-02-04T01:04:42Z,1440000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-02-04T01:04:29.8Z,2,REGULAR,substitution,in,['startperiod'],1629111,,,1610612738,20,24,2023-02-04T01:04:42Z,1450000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-02-04T01:04:51.2Z,2,REGULAR,period,start,[],0,,,1610612756,20,24,2023-02-04T01:04:51Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M47.00S,2023-02-04T01:05:03.6Z,2,REGULAR,3pt,Jump Shot,[],1630688,77.7431011826544,90.19607843137256,1610612756,20,27,2023-02-04T01:05:08Z,1470000,False,201.0,157.0,1,right,I. Wainright 25' 3PT  (3 PTS) (D. Lee 1 AST),"[1630688, 1627814]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Right Center,25.49,Made,3.0,D. Lee,1627814.0,1.0,,,,,,,,,,,,,,
149,PT11M31.00S,2023-02-04T01:05:19.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,10.988830486202366,59.80392156862745,1610612738,20,27,2023-02-04T01:05:45Z,1490000,False,-49.0,51.0,1,left,MISS M. Brogdon 7' driving Layup - blocked,"[1627763, 1629111]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,Landale,1629111.0,,,,,,,,
150,PT11M31.00S,2023-02-04T01:05:19.1Z,2,REGULAR,block,,[],1629111,,,1610612738,20,27,2023-02-04T01:05:20Z,1500000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
151,PT11M29.00S,2023-02-04T01:05:21.1Z,2,REGULAR,rebound,defensive,[],1630688,,,1610612756,20,27,2023-02-04T01:05:26Z,1510000,False,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,
152,PT11M24.00S,2023-02-04T01:05:30.5Z,2,REGULAR,foul,personal,[],1629684,,,1610612756,20,27,2023-02-04T01:05:36Z,1520000,False,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 1629111]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,101284.0,,1.0,0.0,Landale,1629111.0,,
154,PT11M20.00S,2023-02-04T01:05:51.7Z,2,REGULAR,3pt,Jump Shot,[],1627814,80.89684625492772,6.127450980392156,1610612756,20,30,2023-02-04T01:05:58Z,1540000,False,-219.0,127.0,1,right,D. Lee 25' 3PT  (3 PTS) (J. Landale 1 AST),"[1627814, 1629111]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,25.36,Made,3.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,
156,PT10M58.00S,2023-02-04T01:06:13.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,10.85742444152431,42.64705882352941,1610612738,20,30,2023-02-04T01:06:20Z,1560000,False,37.0,50.0,1,left,MISS G. Williams 6' driving Layup,[1629684],1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
157,PT10M57.00S,2023-02-04T01:06:14.3Z,2,REGULAR,rebound,defensive,[],1629111,,,1610612756,20,30,2023-02-04T01:06:20Z,1570000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,
158,PT10M50.00S,2023-02-04T01:06:23.0Z,2,REGULAR,foul,personal,[],1628369,,,1610612756,20,30,2023-02-04T01:06:31Z,1580000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 203967]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,,1.0,0.0,Saric,203967.0,,
160,PT10M42.00S,2023-02-04T01:06:47.2Z,2,REGULAR,2pt,Jump Shot,[],1630240,78.40013140604468,48.529411764705884,1610612756,20,32,2023-02-04T01:06:51Z,1600000,False,-7.0,151.0,1,right,S. Lee 15' pullup Jump Shot (5 PTS) (J. Landale 2 AST),"[1630240, 1629111]",1610612756.0,PHX,pullup,,,Lee,S. Lee,,,,,Mid-Range,8-16 Center,15.07,Made,5.0,J. Landale,1629111.0,2.0,,,,,,,,,,,,,,
162,PT10M25.00S,2023-02-04T01:07:03.5Z,2,REGULAR,3pt,Jump Shot,[],1630202,27.677398160315374,83.82352941176471,1610612738,23,32,2023-02-04T01:07:07Z,1620000,False,-169.0,208.0,1,left,P. Pritchard 26' 3PT  (3 PTS) (R. Williams III 2 AST),"[1630202, 1629057]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.78,Made,3.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,
164,PT10M11.00S,2023-02-04T01:07:17.5Z,2,REGULAR,3pt,Jump Shot,[],203967,71.04139290407359,23.284313725490197,1610612756,23,35,2023-02-04T01:07:21Z,1640000,False,-134.0,220.0,1,right,D. Saric 25' 3PT  (6 PTS) (D. Lee 2 AST),"[203967, 1627814]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,25.71,Made,6.0,D. Lee,1627814.0,2.0,,,,,,,,,,,,,,
166,PT09M58.00S,2023-02-04T01:07:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.492115637319317,46.568627450980394,1610612738,25,35,2023-02-04T01:07:34Z,1660000,False,17.0,27.0,1,left,M. Brogdon driving Layup (8 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.23,Made,8.0,,,,,,,,,,,,,,,,,
167,PT09M57.00S,2023-02-04T01:07:34.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,25,35,2023-02-04T01:07:34Z,1670000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
