actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
83,PT05M11.00S,2022-12-30T00:54:47.0Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,13,13,2022-12-30T00:55:04Z,820000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M04.00S,2022-12-30T00:54:52.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627759,7.703679369250986,49.754901960784316,1610612738,15,13,2022-12-30T00:56:52Z,830000,False,1.0,20.0,1,left,J. Brown running reverse DUNK (4 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,running reverse,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,4.0,,,,,,,M. Smart,203935.0,3.0,,
86,PT04M45.00S,2022-12-30T00:55:14.8Z,1,REGULAR,3pt,Jump Shot,[],202695,68.28186596583443,57.107843137254896,1610612746,15,13,2022-12-30T00:57:27Z,850000,False,36.0,246.0,1,right,MISS K. Leonard 24' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,24.83,Missed,,,,,,,,,,,,,,,,,,
87,PT04M42.00S,2022-12-30T00:55:17.8Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,15,13,2022-12-30T00:55:35Z,860000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,,
88,PT04M22.00S,2022-12-30T00:55:35.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.09789750328515,49.01960784313725,1610612738,17,13,2022-12-30T00:55:43Z,870000,False,5.0,24.0,1,left,M. Smart driving reverse Layup (2 PTS),[203935],1610612738.0,BOS,driving reverse,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,2.0,,,,,,,,,,,
89,PT04M11.00S,2022-12-30T00:55:49.6Z,1,REGULAR,foul,personal,[],1627759,,,1610612746,17,13,2022-12-30T00:55:57Z,880000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 202695]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,201638.0,,,1.0,0.0,Leonard,202695.0,,,,,,,
91,PT04M11.00S,2022-12-30T00:56:01.0Z,1,REGULAR,substitution,out,[],1628401,,,1610612746,17,13,2022-12-30T00:56:17Z,900000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M11.00S,2022-12-30T00:56:01.0Z,1,REGULAR,substitution,out,[],202331,,,1610612746,17,13,2022-12-30T00:56:17Z,910000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M11.00S,2022-12-30T00:56:01.0Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,17,13,2022-12-30T00:56:17Z,920000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M11.00S,2022-12-30T00:56:01.0Z,1,REGULAR,substitution,in,[],1630573,,,1610612746,17,13,2022-12-30T00:56:17Z,930000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M11.00S,2022-12-30T00:56:01.0Z,1,REGULAR,substitution,in,[],201587,,,1610612746,17,13,2022-12-30T00:56:17Z,940000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2022-12-30T00:56:01.0Z,1,REGULAR,substitution,in,[],1626181,,,1610612746,17,13,2022-12-30T00:56:17Z,950000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M02.00S,2022-12-30T00:56:36.8Z,1,REGULAR,3pt,Jump Shot,[],1626181,94.03745072273325,4.6568627450980395,1610612746,17,13,2022-12-30T00:58:37Z,960000,False,-227.0,4.0,1,right,MISS N. Powell pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
98,PT04M00.00S,2022-12-30T00:56:38.8Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,17,13,2022-12-30T00:56:59Z,970000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT03M51.00S,2022-12-30T00:56:47.1Z,1,REGULAR,3pt,Jump Shot,[],1627759,31.61957950065703,75.73529411764706,1610612738,17,13,2022-12-30T00:58:55Z,980000,False,-129.0,245.0,1,left,MISS J. Brown 27' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,27.65,Missed,,,,,,,,,,,,,,,,,,
100,PT03M47.00S,2022-12-30T00:56:51.1Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612738,17,13,2022-12-30T01:04:09Z,990000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,99.0,3.0,2.0,1.0,,,,,,,,,,,,,,
101,PT03M45.00S,2022-12-30T00:56:54.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203935,23.73521681997372,91.91176470588235,1610612738,17,13,2022-12-30T00:57:18Z,1000000,False,-210.0,171.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
102,PT03M43.00S,2022-12-30T00:56:56.8Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,17,13,2022-12-30T00:57:18Z,1010000,False,,,0,,K. Leonard REBOUND (Off:0 Def:4),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,101.0,4.0,4.0,0.0,,,,,,,,,,,,,,
103,PT03M34.00S,2022-12-30T00:57:06.4Z,1,REGULAR,turnover,traveling,[],202695,,,1610612746,17,13,2022-12-30T00:57:28Z,1020000,False,,,0,,K. Leonard traveling TURNOVER (2 TO),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,,201638.0,2.0,,,,,,,,,,,,
104,PT03M23.00S,2022-12-30T00:57:29.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203935,7.5722733245729295,48.77450980392157,1610612738,19,13,2022-12-30T01:04:45Z,1030000,False,6.0,19.0,1,left,M. Smart reverse Layup (4 PTS),[203935],1610612738.0,BOS,reverse,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,4.0,,,,,,,,,,,
105,PT03M07.00S,2022-12-30T00:57:46.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626181,94.03745072273325,50.73529411764706,1610612746,19,13,2022-12-30T01:05:12Z,1040000,False,4.0,4.0,1,right,MISS N. Powell driving DUNK,[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
106,PT03M05.00S,2022-12-30T00:57:48.9Z,1,REGULAR,rebound,offensive,[],202322,,,1610612746,19,13,2022-12-30T00:59:48Z,1050000,False,,,0,,J. Wall REBOUND (Off:1 Def:0),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,105.0,1.0,0.0,1.0,,,,,,,,,,,,,,
107,PT02M57.00S,2022-12-30T00:57:55.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202694,93.77463863337714,47.30392156862745,1610612746,19,15,2022-12-30T00:58:07Z,1060000,False,-13.0,6.0,1,right,M. Morris Sr. cutting Layup (2 PTS) (J. Wall 2 AST),"[202694, 202322]",1610612746.0,LAC,cutting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,,,2.0,,,,,,,J. Wall,202322.0,2.0,,
109,PT02M45.00S,2022-12-30T00:58:07.4Z,1,REGULAR,2pt,Jump Shot,[],1627759,23.866622864651774,58.82352941176471,1610612738,21,15,2022-12-30T01:05:42Z,1080000,False,-44.0,172.0,1,left,J. Brown 17' pullup Jump Shot (6 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,17.74,Made,,,,,,,6.0,,,,,,,,,,,
110,PT02M18.00S,2022-12-30T00:58:35.7Z,1,REGULAR,3pt,Jump Shot,[],201587,88.91261498028909,2.696078431372549,1610612746,21,15,2022-12-30T00:58:49Z,1090000,False,-237.0,52.0,1,right,MISS N. Batum 24' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,24.21,Missed,,,,,,,,,,,,,,,,,,
111,PT02M15.00S,2022-12-30T00:58:38.7Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,21,15,2022-12-30T00:58:49Z,1100000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,
112,PT02M03.00S,2022-12-30T00:58:48.7Z,1,REGULAR,3pt,Jump Shot,[],201143,8.623521681997373,3.1862745098039214,1610612738,24,15,2022-12-30T00:58:54Z,1110000,False,234.0,29.0,1,left,A. Horford 3PT  (5 PTS) (G. Williams 1 AST),"[201143, 1629684]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,,,5.0,,,,,,,G. Williams,1629684.0,1.0,,
114,PT02M03.00S,2022-12-30T00:58:55.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,24,15,2022-12-30T00:58:55Z,1130000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,out,[],1627759,,,1610612746,24,15,2022-12-30T01:01:42Z,1140000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,out,[],203935,,,1610612746,24,15,2022-12-30T01:01:42Z,1150000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,out,[],201143,,,1610612746,24,15,2022-12-30T01:01:42Z,1160000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,out,[],202694,,,1610612746,24,15,2022-12-30T01:01:42Z,1170000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,out,[],201587,,,1610612746,24,15,2022-12-30T01:01:42Z,1180000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,in,[],1630202,,,1610612746,24,15,2022-12-30T01:01:42Z,1190000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,in,[],1628369,,,1610612746,24,15,2022-12-30T01:01:42Z,1200000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,in,[],1629057,,,1610612746,24,15,2022-12-30T01:01:42Z,1210000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,in,[],1628379,,,1610612746,24,15,2022-12-30T01:01:42Z,1220000,False,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M03.00S,2022-12-30T01:01:11.3Z,1,REGULAR,substitution,in,[],1627826,,,1610612746,24,15,2022-12-30T01:01:42Z,1230000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M56.00S,2022-12-30T01:02:02.6Z,1,REGULAR,2pt,Jump Shot,[],202695,77.34888304862024,73.77450980392157,1610612746,24,17,2022-12-30T01:07:42Z,1240000,False,119.0,160.0,1,right,K. Leonard 19' Jump Shot (8 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,19.97,Made,,,,,,,8.0,,,,,,,,,,,
126,PT01M41.00S,2022-12-30T01:02:17.4Z,1,REGULAR,3pt,Jump Shot,[],1630573,33.196452036793694,55.392156862745104,1610612738,24,17,2022-12-30T01:02:46Z,1250000,False,-27.0,260.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,,
127,PT01M39.00S,2022-12-30T01:02:19.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,24,17,2022-12-30T01:02:46Z,1260000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,126.0,3.0,2.0,1.0,,,,,,,,,,,,,,
128,PT01M31.00S,2022-12-30T01:02:26.7Z,1,REGULAR,3pt,Jump Shot,[],202695,70.25295663600527,25.0,1610612746,24,20,2022-12-30T01:02:34Z,1270000,False,-125.0,227.0,1,right,K. Leonard 25' 3PT  (11 PTS) (J. Wall 3 AST),"[202695, 202322]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,25.92,Made,,,,,,,11.0,,,,,,,J. Wall,202322.0,3.0,,
130,PT01M15.00S,2022-12-30T01:02:42.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,33.327858081471746,35.294117647058826,1610612738,24,20,2022-12-30T01:03:11Z,1290000,False,74.0,261.0,1,left,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,27.1,Missed,,,,,,,,,,,,,,,,,,
131,PT01M13.00S,2022-12-30T01:02:44.4Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,24,20,2022-12-30T01:03:11Z,1300000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,130.0,1.0,0.0,1.0,,,,,,,,,,,,,,
132,PT01M09.00S,2022-12-30T01:02:48.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,30.17411300919842,24.509803921568626,1610612738,27,20,2022-12-30T01:03:14Z,1310000,False,127.0,231.0,1,left,J. Tatum 26' 3PT  (8 PTS) (R. Williams III 1 AST),"[1628369, 1629057]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.39,Made,,,,,,,8.0,,,,,,,R. Williams III,1629057.0,1.0,,
134,PT00M47.20S,2022-12-30T01:03:10.5Z,1,REGULAR,3pt,Jump Shot,[],202322,91.27792378449409,2.696078431372549,1610612746,27,23,2022-12-30T01:03:16Z,1330000,False,-237.0,29.0,1,right,J. Wall 3PT  (3 PTS) (N. Powell 1 AST),"[202322, 1626181]",1610612746.0,LAC,,,,Wall,J. Wall,,,,,Left Corner 3,24+ Left,23.83,Made,,,,,,,3.0,,,,,,,N. Powell,1626181.0,1.0,,
136,PT00M36.70S,2022-12-30T01:03:27.1Z,1,REGULAR,foul,personal,[],202695,,,1610612738,27,23,2022-12-30T01:03:41Z,1350000,False,,,0,,K. Leonard personal FOUL (1 PF),"[202695, 1628369]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,,,1.0,0.0,Tatum,1628369.0,,,,,,,
138,PT00M30.30S,2022-12-30T01:03:45.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,34.11629434954008,27.450980392156865,1610612738,27,23,2022-12-30T01:03:50Z,1370000,False,113.0,268.0,1,left,MISS S. Hauser 29' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,29.09,Missed,,,,,,,,,,,,,,,,,,
139,PT00M27.50S,2022-12-30T01:03:48.6Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,27,23,2022-12-30T01:03:50Z,1380000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,138.0,4.0,3.0,1.0,,,,,,,,,,,,,,
140,PT00M04.30S,2022-12-30T01:04:14.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,27,23,2022-12-30T01:05:11Z,1390000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,1162.0,,,,,,,,,,,,,
141,PT00M04.30S,2022-12-30T01:04:23.4Z,1,REGULAR,substitution,out,[],202695,,,1610612738,27,23,2022-12-30T01:04:29Z,1400000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M04.30S,2022-12-30T01:04:23.4Z,1,REGULAR,substitution,in,[],1629611,,,1610612738,27,23,2022-12-30T01:04:29Z,1410000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M02.90S,2022-12-30T01:04:39.2Z,1,REGULAR,turnover,backcourt,[],1629057,,,1610612738,27,23,2022-12-30T01:04:47Z,1420000,False,,,0,,R. Williams III backcourt TURNOVER (1 TO),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,202901.0,1.0,,,,,,,,,,,,
144,PT00M00.40S,2022-12-30T01:05:04.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,76.16622864651774,84.31372549019608,1610612746,27,26,2022-12-30T01:09:20Z,1430000,False,172.0,172.0,1,right,N. Powell 24' 3PT pullup (3 PTS) (J. Wall 4 AST),"[1626181, 202322]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,24.26,Made,,,,,,,3.0,,,,,,,J. Wall,202322.0,4.0,,
146,PT00M00.00S,2022-12-30T01:05:17.0Z,1,REGULAR,period,end,[],0,,,1610612738,27,26,2022-12-30T01:05:17Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-12-30T01:07:20.7Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,27,26,2022-12-30T01:07:42Z,1460000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-12-30T01:07:20.7Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,27,26,2022-12-30T01:07:42Z,1470000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-12-30T01:07:58.4Z,2,REGULAR,period,start,[],0,,,1610612746,27,26,2022-12-30T01:07:58Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M51.00S,2022-12-30T01:08:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.72339027595268,54.41176470588235,1610612746,27,26,2022-12-30T01:10:01Z,1490000,False,22.0,16.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1628369]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,Tatum,1628369.0,,,,,
151,PT11M51.00S,2022-12-30T01:08:06.4Z,2,REGULAR,block,,[],1628369,,,1610612746,27,26,2022-12-30T01:08:08Z,1500000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT11M46.00S,2022-12-30T01:08:11.4Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,27,26,2022-12-30T01:08:30Z,1510000,False,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,150.0,5.0,3.0,2.0,,,,,,,,,,,,,,
153,PT11M46.00S,2022-12-30T01:08:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,93.9060446780552,51.225490196078425,1610612746,27,26,2022-12-30T01:10:46Z,1520000,False,6.0,5.0,1,right,MISS I. Zubac putback Layup - blocked,"[1627826, 1629057]",1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,Williams III,1629057.0,,,,,
165,PT11M46.00S,2022-12-30T01:08:11.7Z,2,REGULAR,block,,[],1629057,,,1610612746,27,26,2022-12-30T01:09:20Z,1525000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT11M43.00S,2022-12-30T01:08:14.7Z,2,REGULAR,rebound,offensive,[],1626181,,,1610612746,27,26,2022-12-30T01:12:19Z,1530000,False,,,0,,N. Powell REBOUND (Off:1 Def:0),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,,,
155,PT11M42.00S,2022-12-30T01:08:15.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626181,93.9060446780552,50.73529411764706,1610612746,27,26,2022-12-30T01:12:08Z,1540000,False,4.0,5.0,1,right,MISS N. Powell floating Shot,[1626181],1610612746.0,LAC,floating,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
156,PT11M40.00S,2022-12-30T01:08:17.5Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,27,26,2022-12-30T01:11:31Z,1550000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,155.0,2.0,1.0,1.0,,,,,,,,,,,,,,
157,PT11M32.00S,2022-12-30T01:08:25.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,12.697109067017081,54.166666666666664,1610612738,27,26,2022-12-30T01:12:29Z,1560000,False,-21.0,67.0,1,left,MISS J. Tatum 7' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
158,PT11M29.00S,2022-12-30T01:08:28.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,27,26,2022-12-30T01:17:10Z,1570000,False,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,157.0,6.0,4.0,2.0,,,,,,,,,,,,,,
159,PT11M25.00S,2022-12-30T01:08:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202322,93.77463863337714,51.9607843137255,1610612746,27,26,2022-12-30T01:14:02Z,1580000,False,10.0,6.0,1,right,MISS J. Wall driving Layup - blocked,"[202322, 1628401]",1610612746.0,LAC,driving,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,White,1628401.0,,,,,
160,PT11M25.00S,2022-12-30T01:08:33.9Z,2,REGULAR,block,,[],1628401,,,1610612746,27,26,2022-12-30T01:18:00Z,1590000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
161,PT11M25.00S,2022-12-30T01:08:33.9Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,27,26,2022-12-30T01:08:52Z,1600000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,159.0,2.0,2.0,0.0,,,,,,,,,,,,,,
163,PT11M09.00S,2022-12-30T01:09:01.0Z,2,REGULAR,foul,personal,['2freethrow'],202322,,,1610612738,27,26,2022-12-30T01:09:18Z,1620000,False,,,0,,J. Wall shooting personal FOUL (1 PF) (Williams III 2 FT),"[202322, 1629057]",1610612746.0,LAC,shooting,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,,,1.0,0.0,Williams III,1629057.0,,,,,,,
166,PT11M09.00S,2022-12-30T01:09:30.6Z,2,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,28,26,2022-12-30T01:09:30Z,1640000,False,,,0,,R. Williams III Free Throw 1 of 2 (1 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
