actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
368,PT08M23.00S,2023-03-06T02:08:46.7Z,3,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,71,61,2023-03-06T02:08:50Z,3630000,False,,,0,,MISS R. Barrett Free Throw 1 of 1,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
369,PT08M23.00S,2023-03-06T02:08:46.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,71,61,2023-03-06T02:08:50Z,3640000,False,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,368.0,5.0,3.0,2.0,,,,,,,,,,,,,
370,PT08M15.00S,2023-03-06T02:08:55.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.882391590013142,36.029411764705884,1610612738,71,61,2023-03-06T02:09:26Z,3650000,False,70.0,247.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
371,PT08M13.00S,2023-03-06T02:08:57.5Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,71,61,2023-03-06T02:09:05Z,3660000,False,,,0,,R. Barrett REBOUND (Off:1 Def:6),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,370.0,7.0,6.0,1.0,,,,,,,,,,,,,
372,PT08M05.00S,2023-03-06T02:09:05.5Z,3,REGULAR,3pt,Jump Shot,[],203944,67.36202365308804,56.372549019607845,1610612752,71,61,2023-03-06T02:10:45Z,3670000,False,32.0,254.0,1,right,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
373,PT08M03.00S,2023-03-06T02:09:07.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,71,61,2023-03-06T02:09:26Z,3680000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,372.0,,,,,,,,,,,,,,,,
374,PT07M45.00S,2023-03-06T02:09:42.2Z,3,REGULAR,3pt,Jump Shot,[],203935,29.6484888304862,78.67647058823529,1610612738,74,61,2023-03-06T02:09:47Z,3690000,False,-143.0,226.0,1,left,M. Smart 26' 3PT  (5 PTS) (A. Horford 5 AST),"[203935, 201143]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,26.78,Made,5.0,,,,,A. Horford,201143.0,5.0,,,,,,,,,,
377,PT07M21.00S,2023-03-06T02:10:08.1Z,3,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612752,74,61,2023-03-06T02:10:29Z,3710000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Barrett 2 FT),"[1627759, 1629628]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Barrett,1629628.0
379,PT07M21.00S,2023-03-06T02:10:30.2Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,74,62,2023-03-06T02:10:46Z,3730000,False,,,0,,R. Barrett Free Throw 1 of 2 (19 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
380,PT07M21.00S,2023-03-06T02:10:30.2Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,74,62,2023-03-06T02:10:46Z,3740000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT07M21.00S,2023-03-06T02:10:30.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,74,62,2023-03-06T02:10:46Z,3750000,False,,,0,,J. Tatum REBOUND (Off:2 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,380.0,6.0,4.0,2.0,,,,,,,,,,,,,
382,PT07M08.00S,2023-03-06T02:10:56.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,10.33180026281209,2.941176470588235,1610612738,74,62,2023-03-06T02:11:05Z,3760000,False,235.0,45.0,1,left,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.95,Missed,,,,,,,,,,,,,,,,,,
383,PT07M04.00S,2023-03-06T02:11:00.2Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,74,62,2023-03-06T02:11:05Z,3770000,False,,,0,,M. Robinson REBOUND (Off:5 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,382.0,8.0,3.0,5.0,,,,,,,,,,,,,
384,PT06M48.00S,2023-03-06T02:11:17.7Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612752,74,62,2023-03-06T02:11:28Z,3780000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Grimes 2 FT),"[201143, 1629656]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Grimes,1629656.0
386,PT06M48.00S,2023-03-06T02:11:31.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,74,62,2023-03-06T02:11:31Z,3800000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M48.00S,2023-03-06T02:14:49.3Z,3,REGULAR,freethrow,1 of 2,[],1629656,,,1610612752,74,62,2023-03-06T02:14:49Z,3810000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
388,PT06M48.00S,2023-03-06T02:14:49.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,74,62,2023-03-06T02:14:49Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,387.0,,,,,,,,,,,,,,,,
389,PT06M48.00S,2023-03-06T02:15:00.7Z,3,REGULAR,freethrow,2 of 2,[],1629656,,,1610612752,74,63,2023-03-06T02:15:00Z,3830000,False,,,0,,Q. Grimes Free Throw 2 of 2 (1 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
390,PT06M38.00S,2023-03-06T02:15:18.7Z,3,REGULAR,3pt,Jump Shot,[],201143,9.674770039421814,97.05882352941177,1610612738,74,63,2023-03-06T02:15:28Z,3840000,False,-235.0,38.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
391,PT06M35.00S,2023-03-06T02:15:21.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,74,63,2023-03-06T02:15:28Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,,390.0,,,,,,,,,,,,,,,,
393,PT06M35.00S,2023-03-06T02:15:28.0Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,74,63,2023-03-06T02:15:38Z,3870000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M35.00S,2023-03-06T02:15:28.0Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,74,63,2023-03-06T02:15:38Z,3880000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M35.00S,2023-03-06T02:15:28.0Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,74,63,2023-03-06T02:15:38Z,3890000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M35.00S,2023-03-06T02:15:28.0Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,74,63,2023-03-06T02:15:38Z,3900000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M27.00S,2023-03-06T02:15:57.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,24.52365308804205,88.48039215686273,1610612738,77,63,2023-03-06T02:16:03Z,3910000,False,-192.0,178.0,1,left,G. Williams 26' 3PT  (3 PTS) (J. Brown 1 AST),"[1629684, 1627759]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.21,Made,3.0,,,,,J. Brown,1627759.0,1.0,,,,,,,,,,
399,PT06M12.00S,2023-03-06T02:16:11.9Z,3,REGULAR,3pt,Jump Shot,[],1630193,67.23061760840999,70.09803921568627,1610612752,77,66,2023-03-06T02:17:38Z,3930000,False,100.0,256.0,1,right,I. Quickley 27' 3PT pullup (14 PTS) (J. Randle 2 AST),"[1630193, 203944]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,27.46,Made,14.0,,,,,J. Randle,203944.0,2.0,,,,,,,,,,
400,PT05M56.00S,2023-03-06T02:16:28.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,14.931011826544022,49.50980392156863,1610612738,77,66,2023-03-06T02:16:38Z,3940000,False,2.0,88.0,1,left,MISS A. Horford 8' Jump Shot,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,8.79,Missed,,,,,,,,,,,,,,,,,,
401,PT05M54.00S,2023-03-06T02:16:30.1Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,77,66,2023-03-06T02:16:38Z,3950000,False,,,0,,M. Robinson REBOUND (Off:5 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,400.0,9.0,4.0,5.0,,,,,,,,,,,,,
402,PT05M43.00S,2023-03-06T02:16:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.9060446780552,50.73529411764706,1610612752,77,68,2023-03-06T02:16:44Z,3960000,False,4.0,5.0,1,right,M. Robinson alley-oop DUNK (12 PTS) (R. Barrett 3 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.61,Made,12.0,,,,,R. Barrett,1629628.0,3.0,,,,,,,,,,
404,PT05M22.00S,2023-03-06T02:17:02.6Z,3,REGULAR,3pt,Jump Shot,[],203935,29.77989487516426,77.94117647058823,1610612738,77,68,2023-03-06T02:17:13Z,3980000,False,-140.0,227.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
405,PT05M19.00S,2023-03-06T02:17:05.6Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,77,68,2023-03-06T02:17:13Z,3990000,False,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,404.0,4.0,3.0,1.0,,,,,,,,,,,,,
407,PT04M58.00S,2023-03-06T02:17:26.4Z,3,REGULAR,2pt,Jump Shot,[],1629628,82.7365308804205,32.84313725490196,1610612752,77,68,2023-03-06T02:18:57Z,4000000,False,-86.0,110.0,1,right,MISS R. Barrett 13' step back Shot - blocked,"[1629628, 201143]",1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,13.93,Missed,,,,,,,,,,,,Horford,201143.0,,,,,
427,PT04M58.00S,2023-03-06T02:17:26.4Z,3,REGULAR,block,,[],201143,,,1610612752,77,68,2023-03-06T02:23:11Z,4005000,False,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
408,PT04M54.00S,2023-03-06T02:17:30.4Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,77,68,2023-03-06T02:17:38Z,4010000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,407.0,1.0,1.0,0.0,,,,,,,,,,,,,
409,PT04M51.00S,2023-03-06T02:17:33.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,7.30946123521682,47.549019607843135,1610612738,79,68,2023-03-06T02:19:41Z,4020000,False,12.0,16.0,1,left,J. Brown running Layup (21 PTS) (S. Hauser 3 AST),"[1627759, 1630573]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.03,Made,21.0,,,,,S. Hauser,1630573.0,3.0,,,,,,,,,,
410,PT04M49.00S,2023-03-06T02:17:40.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,79,68,2023-03-06T02:17:40Z,4030000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M36.00S,2023-03-06T02:21:19.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.10183968462549,50.245098039215684,1610612752,79,70,2023-03-06T02:21:26Z,4040000,False,1.0,88.0,1,right,J. Randle 8' turnaround Jump Shot (19 PTS),[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,8.75,Made,19.0,,,,,,,,,,,,,,,,,
413,PT04M16.00S,2023-03-06T02:21:41.0Z,3,REGULAR,3pt,Jump Shot,[],201143,32.14520367936925,33.088235294117645,1610612738,82,70,2023-03-06T02:21:48Z,4050000,False,85.0,250.0,1,left,A. Horford 26' 3PT  (11 PTS) (M. Smart 2 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.36,Made,11.0,,,,,M. Smart,203935.0,2.0,,,,,,,,,,
415,PT04M00.00S,2023-03-06T02:21:56.2Z,3,REGULAR,3pt,Jump Shot,[],1629656,78.26872536136662,7.8431372549019605,1610612752,82,73,2023-03-06T02:22:02Z,4070000,False,-211.0,152.0,1,right,Q. Grimes 25' 3PT  (4 PTS) (J. Randle 3 AST),"[1629656, 203944]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.98,Made,4.0,,,,,J. Randle,203944.0,3.0,,,,,,,,,,
417,PT03M42.00S,2023-03-06T02:22:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.835085413929041,47.549019607843135,1610612738,82,73,2023-03-06T02:22:26Z,4090000,False,12.0,21.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1630193]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,Quickley,1630193.0,,,,,
418,PT03M42.00S,2023-03-06T02:22:14.9Z,3,REGULAR,block,,[],1630193,,,1610612738,82,73,2023-03-06T02:22:41Z,4100000,False,,,0,,I. Quickley BLOCK (2 BLK),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT03M39.00S,2023-03-06T02:22:17.9Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,82,73,2023-03-06T02:22:26Z,4110000,False,,,0,,I. Quickley REBOUND (Off:0 Def:7),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,417.0,7.0,7.0,0.0,,,,,,,,,,,,,
420,PT03M35.00S,2023-03-06T02:22:20.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,93.11760840998686,51.470588235294116,1610612752,82,75,2023-03-06T02:22:32Z,4120000,False,7.0,12.0,1,right,I. Quickley running Layup (16 PTS),[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.43,Made,16.0,,,,,,,,,,,,,,,,,
421,PT03M10.00S,2023-03-06T02:22:45.4Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,82,75,2023-03-06T02:22:50Z,4130000,False,,,0,,M. Smart bad pass TURNOVER (4 TO),"[203935, 1630193]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,4.0,Quickley,1630193.0,,,,,,,
422,PT03M10.00S,2023-03-06T02:22:45.4Z,3,REGULAR,steal,,[],1630193,,,1610612752,82,75,2023-03-06T02:22:47Z,4140000,False,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
423,PT03M04.00S,2023-03-06T02:22:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,93.77463863337714,47.549019607843135,1610612752,82,77,2023-03-06T02:22:57Z,4150000,False,-12.0,6.0,1,right,R. Barrett driving Layup (21 PTS) (I. Quickley 4 AST),"[1629628, 1630193]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.37,Made,21.0,,,,,I. Quickley,1630193.0,4.0,,,,,,,,,,
425,PT02M47.00S,2023-03-06T02:23:08.1Z,3,REGULAR,3pt,Jump Shot,[],1630573,9.937582128777924,96.56862745098039,1610612738,82,77,2023-03-06T02:23:18Z,4170000,False,-233.0,41.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.64,Missed,,,,,,,,,,,,,,,,,,
426,PT02M45.00S,2023-03-06T02:23:10.6Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,82,77,2023-03-06T02:23:10Z,4180000,False,,,0,,I. Quickley REBOUND (Off:0 Def:8),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,425.0,8.0,8.0,0.0,,,,,,,,,,,,,
428,PT02M40.00S,2023-03-06T02:23:17.6Z,3,REGULAR,3pt,Jump Shot,[],203944,66.3107752956636,49.26470588235294,1610612752,82,77,2023-03-06T02:23:28Z,4190000,False,-4.0,264.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
429,PT02M38.00S,2023-03-06T02:23:19.6Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,82,77,2023-03-06T02:23:28Z,4200000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,428.0,2.0,2.0,0.0,,,,,,,,,,,,,
430,PT02M25.00S,2023-03-06T02:23:41.2Z,3,REGULAR,substitution,out,[],203935,,,1610612738,82,77,2023-03-06T02:23:53Z,4210000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M25.00S,2023-03-06T02:23:41.2Z,3,REGULAR,substitution,out,[],201143,,,1610612738,82,77,2023-03-06T02:23:53Z,4220000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M25.00S,2023-03-06T02:23:41.2Z,3,REGULAR,substitution,out,[],1629628,,,1610612738,82,77,2023-03-06T02:23:53Z,4230000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M25.00S,2023-03-06T02:23:41.2Z,3,REGULAR,substitution,out,[],1629011,,,1610612738,82,77,2023-03-06T02:23:53Z,4240000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M25.00S,2023-03-06T02:23:41.2Z,3,REGULAR,substitution,in,[],203488,,,1610612738,82,77,2023-03-06T02:23:53Z,4250000,False,,,0,,SUB in: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M25.00S,2023-03-06T02:23:41.2Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,82,77,2023-03-06T02:23:53Z,4260000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M25.00S,2023-03-06T02:23:41.2Z,3,REGULAR,substitution,in,[],1628404,,,1610612738,82,77,2023-03-06T02:23:53Z,4270000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M25.00S,2023-03-06T02:23:41.2Z,3,REGULAR,substitution,in,[],1628392,,,1610612738,82,77,2023-03-06T02:23:53Z,4280000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M23.00S,2023-03-06T02:24:03.5Z,3,REGULAR,jumpball,recovered,[],1630573,,,1610612738,82,77,2023-03-06T02:24:03Z,4290000,False,,,0,,Jump Ball J. Brown vs. Q. Grimes: Tip to S. Hauser,"[1630573, 1627759, 1629656]",1610612738.0,BOS,heldball,S. Hauser,1630573.0,Hauser,S. Hauser,Brown,1627759.0,Grimes,1629656.0,,,,,,,,,,,,,,,,,,,,,,
441,PT02M17.00S,2023-03-06T02:24:11.4Z,3,REGULAR,3pt,Jump Shot,[],1630573,29.911300919842315,76.9607843137255,1610612738,82,77,2023-03-06T02:24:20Z,4320000,False,-135.0,229.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
442,PT02M14.00S,2023-03-06T02:24:14.4Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,82,77,2023-03-06T02:24:20Z,4330000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,441.0,5.0,4.0,1.0,,,,,,,,,,,,,
443,PT02M11.00S,2023-03-06T02:24:18.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,73.80091984231275,84.31372549019608,1610612752,82,77,2023-03-06T02:24:29Z,4340000,False,172.0,194.0,1,right,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
444,PT02M09.00S,2023-03-06T02:24:20.0Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,82,77,2023-03-06T02:24:29Z,4350000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,443.0,2.0,2.0,0.0,,,,,,,,,,,,,
445,PT01M53.00S,2023-03-06T02:24:35.6Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612738,82,77,2023-03-06T02:24:43Z,4360000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Williams 2 FT),"[1628392, 1629684]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202035.0,3.0,0.0,Williams,1629684.0
447,PT01M53.00S,2023-03-06T02:25:02.9Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,83,77,2023-03-06T02:29:00Z,4380000,False,,,0,,G. Williams Free Throw 1 of 2 (4 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
450,PT01M53.00S,2023-03-06T02:25:02.9Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,84,77,2023-03-06T02:29:00Z,4385000,False,,,0,,G. Williams Free Throw 2 of 2 (5 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
448,PT01M53.00S,2023-03-06T02:25:03.8Z,3,REGULAR,substitution,out,[],1627759,,,1610612752,84,77,2023-03-06T02:29:00Z,4390000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M53.00S,2023-03-06T02:25:03.8Z,3,REGULAR,substitution,in,[],1628369,,,1610612752,84,77,2023-03-06T02:29:00Z,4400000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M38.00S,2023-03-06T02:25:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.72339027595268,47.794117647058826,1610612752,84,79,2023-03-06T02:27:00Z,4405000,False,-11.0,16.0,1,right,J. Randle Layup (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.93,Made,21.0,,,,,,,,,,,,,,,,,
452,PT01M20.00S,2023-03-06T02:26:02.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,30.831143232588698,72.05882352941177,1610612738,87,79,2023-03-06T02:26:09Z,4430000,False,-110.0,237.0,1,left,J. Tatum 26' 3PT step back (27 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.17,Made,27.0,,,,,,,,,,,,,,,,,
453,PT01M06.00S,2023-03-06T02:26:16.1Z,3,REGULAR,3pt,Jump Shot,[],1630193,70.12155059132719,71.81372549019608,1610612752,87,82,2023-03-06T02:29:48Z,4440000,False,109.0,228.0,1,right,I. Quickley 25' 3PT step back (19 PTS),[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.31,Made,19.0,,,,,,,,,,,,,,,,,
