actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
178,PT11M48.00S,2022-12-22T01:09:46.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,13.091327201051248,48.28431372549019,1610612754,22,42,2022-12-22T01:09:59Z,1680000,False,9.0,71.0,1,left,MISS B. Mathurin 7' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.11,,,,,,,,,,,,
179,PT11M45.00S,2022-12-22T01:09:49.8Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,22,42,2022-12-22T01:09:59Z,1690000,False,,,0,,G. Williams REBOUND (Off:2 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,178.0,3.0,1.0,2.0,,,,,,,,
180,PT11M40.00S,2022-12-22T01:09:55.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,73.66951379763469,15.686274509803921,1610612738,25,42,2022-12-22T01:10:07Z,1700000,False,-172.0,195.0,1,right,M. Brogdon 25' 3PT  (4 PTS) (D. White 2 AST),"[1627763, 1628401]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,Made,4.0,25.98,,,,,,,,D. White,1628401.0,2.0,,
182,PT11M30.00S,2022-12-22T01:10:07.0Z,2,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612754,25,42,2022-12-22T01:10:17Z,1720000,False,,,0,,J. Smith bad pass out-of-bounds TURNOVER (1 TO),[1630188],1610612754.0,IND,bad pass,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,1830.0,,,,,,,,,,,,1.0,,,,,,,
183,PT11M17.00S,2022-12-22T01:10:24.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,70.77858081471747,68.62745098039215,1610612738,25,42,2022-12-22T01:10:29Z,1730000,False,93.0,222.0,1,right,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.09,,,,,,,,,,,,
184,PT11M15.00S,2022-12-22T01:10:26.1Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,25,42,2022-12-22T01:10:29Z,1740000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,
185,PT11M07.00S,2022-12-22T01:10:34.5Z,2,REGULAR,3pt,Jump Shot,[],1630188,27.283180026281208,18.38235294117647,1610612754,25,42,2022-12-22T01:10:42Z,1750000,False,158.0,204.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.81,,,,,,,,,,,,
186,PT11M03.00S,2022-12-22T01:10:38.5Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,25,42,2022-12-22T01:10:42Z,1760000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,
187,PT10M59.00S,2022-12-22T01:10:42.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,94.82588699080158,44.6078431372549,1610612738,25,42,2022-12-22T01:10:58Z,1770000,False,-27.0,-4.0,1,right,MISS G. Williams running Layup,[1629684],1610612738.0,BOS,running,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.73,,,,,,,,,,,,
188,PT10M58.00S,2022-12-22T01:10:43.7Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,25,42,2022-12-22T01:10:58Z,1780000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,187.0,2.0,1.0,1.0,,,,,,,,
189,PT10M58.00S,2022-12-22T01:10:48.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,94.40999984741211,50.0,1610612738,25,42,2022-12-22T01:11:29Z,1790000,False,0.0,0.0,1,right,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
196,PT10M57.00S,2022-12-22T01:10:49.3Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,25,42,2022-12-22T01:11:47Z,1795000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,
190,PT10M49.00S,2022-12-22T01:10:51.7Z,2,REGULAR,3pt,Jump Shot,[],1630537,8.229303547963205,94.11764705882352,1610612754,25,42,2022-12-22T01:11:36Z,1800000,False,-221.0,25.0,1,left,MISS C. Duarte 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.2,,,,,,,,,,,,
191,PT10M45.00S,2022-12-22T01:10:55.7Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,25,42,2022-12-22T01:13:25Z,1810000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,
192,PT10M42.00S,2022-12-22T01:11:01.8Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612738,25,42,2022-12-22T01:11:20Z,1820000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Brogdon 2 FT),"[204456, 1627763]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1830.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,,
194,PT10M42.00S,2022-12-22T01:11:23.3Z,2,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,25,42,2022-12-22T01:11:23Z,1840000,False,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
195,PT10M42.00S,2022-12-22T01:11:23.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,25,42,2022-12-22T01:11:23Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,194.0,,,,,,,,,,,
197,PT10M42.00S,2022-12-22T01:11:36.6Z,2,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,26,42,2022-12-22T01:11:36Z,1860000,False,,,0,,M. Brogdon Free Throw 2 of 2 (5 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
198,PT10M27.00S,2022-12-22T01:11:52.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,16.245072273324574,34.31372549019608,1610612754,26,42,2022-12-22T01:12:01Z,1870000,False,78.0,100.0,1,left,MISS T. McConnell 12' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,12.72,,,,,,,,,,,,
199,PT10M24.00S,2022-12-22T01:11:55.0Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,26,42,2022-12-22T01:12:01Z,1880000,False,,,0,,L. Kornet REBOUND (Off:1 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,198.0,3.0,2.0,1.0,,,,,,,,
200,PT10M15.00S,2022-12-22T01:12:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.59198423127464,44.6078431372549,1610612738,26,42,2022-12-22T01:12:08Z,1890000,False,-27.0,17.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.2,,,,,,,,,,,,
201,PT10M14.00S,2022-12-22T01:12:04.5Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,26,42,2022-12-22T01:12:08Z,1900000,False,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,
203,PT10M07.00S,2022-12-22T01:12:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,8.492115637319317,54.166666666666664,1610612754,26,44,2022-12-22T01:12:39Z,1920000,False,-21.0,27.0,1,left,T. McConnell driving reverse Layup (2 PTS) (J. Smith 1 AST),"[204456, 1630188]",1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.43,,,,,,,,J. Smith,1630188.0,1.0,,
206,PT09M42.00S,2022-12-22T01:12:52.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,96.40275952693824,96.81372549019608,1610612738,26,44,2022-12-22T01:13:02Z,1950000,False,234.0,-19.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.48,,,,,,,,,,,,
207,PT09M41.00S,2022-12-22T01:12:53.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,26,44,2022-12-22T01:13:02Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,206.0,,,,,,,,,,,
208,PT09M41.00S,2022-12-22T01:13:01.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612738,26,44,2022-12-22T01:13:10Z,1970000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,1627964.0,,,,,,,,,,,,,,,,,,,
209,PT09M30.00S,2022-12-22T01:13:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629052,9.674770039421814,40.68627450980392,1610612754,26,44,2022-12-22T01:13:22Z,1980000,False,47.0,38.0,1,left,MISS O. Brissett 6' driving Layup - blocked,"[1629052, 1628369]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.04,,,,,,,,,,,Tatum,1628369.0
210,PT09M30.00S,2022-12-22T01:13:14.9Z,2,REGULAR,block,,[],1628369,,,1610612754,26,44,2022-12-22T01:13:19Z,1990000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT09M25.00S,2022-12-22T01:13:19.9Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,26,44,2022-12-22T01:13:22Z,2000000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,
212,PT09M11.00S,2022-12-22T01:13:33.6Z,2,REGULAR,turnover,bad pass,[],1627763,,,1610612738,26,44,2022-12-22T01:13:37Z,2010000,False,,,0,,M. Brogdon bad pass TURNOVER (2 TO),"[1627763, 1629052]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Brissett,1629052.0,,,,,
213,PT09M11.00S,2022-12-22T01:13:33.6Z,2,REGULAR,steal,,[],1629052,,,1610612754,26,44,2022-12-22T01:13:35Z,2020000,False,,,0,,O. Brissett STEAL (1 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT09M07.00S,2022-12-22T01:13:38.2Z,2,REGULAR,turnover,lost ball,[],1629052,,,1610612754,26,44,2022-12-22T01:18:39Z,2030000,False,,,0,,O. Brissett lost ball TURNOVER (1 TO),"[1629052, 1628369]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,,,
215,PT09M07.00S,2022-12-22T01:13:38.2Z,2,REGULAR,steal,,[],1628369,,,1610612738,26,44,2022-12-22T01:22:33Z,2040000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
216,PT09M02.00S,2022-12-22T01:13:42.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627763,92.85479632063075,48.03921568627451,1610612738,28,44,2022-12-22T01:13:48Z,2050000,False,-10.0,15.0,1,right,M. Brogdon running Layup (7 PTS) (J. Tatum 1 AST),"[1627763, 1628369]",1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.77,,,,,,,,J. Tatum,1628369.0,1.0,,
218,PT08M42.00S,2022-12-22T01:14:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,8.623521681997373,41.42156862745098,1610612754,28,46,2022-12-22T01:14:09Z,2070000,False,43.0,29.0,1,left,C. Duarte driving Layup (5 PTS),[1630537],1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,5.16,,,,,,,,,,,,
219,PT08M27.00S,2022-12-22T01:14:18.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,92.32917214191852,48.529411764705884,1610612738,30,46,2022-12-22T01:14:24Z,2080000,False,-7.0,20.0,1,right,J. Tatum driving DUNK (9 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,2.1,,,,,,,,,,,,
220,PT08M15.00S,2022-12-22T01:14:29.5Z,2,REGULAR,3pt,Jump Shot,[],1631097,33.327858081471746,46.81372549019608,1610612754,30,46,2022-12-22T01:14:34Z,2090000,False,16.0,261.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.13,,,,,,,,,,,,
221,PT08M13.00S,2022-12-22T01:14:31.5Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,30,46,2022-12-22T01:14:34Z,2100000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,,,220.0,2.0,2.0,0.0,,,,,,,,
222,PT08M09.00S,2022-12-22T01:14:37.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628401,94.56307490144546,54.41176470588235,1610612738,30,46,2022-12-22T01:16:29Z,2110000,False,22.0,-1.0,1,right,MISS D. White running Layup,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.21,,,,,,,,,,,,
223,PT08M07.00S,2022-12-22T01:14:39.7Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,30,46,2022-12-22T01:16:29Z,2120000,False,,,0,,L. Kornet REBOUND (Off:2 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,222.0,4.0,2.0,2.0,,,,,,,,
227,PT08M07.00S,2022-12-22T01:14:40.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,92.72339027595268,49.01960784313725,1610612738,30,46,2022-12-22T01:16:34Z,2125000,False,-5.0,16.0,1,right,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.66,,,,,,,,,,,,
228,PT08M06.00S,2022-12-22T01:14:41.5Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,30,46,2022-12-22T01:16:34Z,2127500,False,,,0,,L. Kornet REBOUND (Off:3 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,227.0,5.0,2.0,3.0,,,,,,,,
224,PT08M05.00S,2022-12-22T01:14:43.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629684,76.95466491458606,11.519607843137255,1610612738,30,46,2022-12-22T01:16:18Z,2130000,False,-192.0,164.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.29,,,,,,,,,,,,
225,PT08M04.00S,2022-12-22T01:14:44.4Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,30,46,2022-12-22T01:15:07Z,2140000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,224.0,1.0,1.0,0.0,,,,,,,,
229,PT07M39.00S,2022-12-22T01:16:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,8.492115637319317,56.127450980392155,1610612754,30,48,2022-12-22T01:16:39Z,2160000,False,-31.0,27.0,1,left,T. McConnell cutting Layup (4 PTS) (C. Duarte 1 AST),"[204456, 1630537]",1610612754.0,IND,cutting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,4.1,,,,,,,,C. Duarte,1630537.0,1.0,,
231,PT07M16.00S,2022-12-22T01:16:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,87.59855453350855,46.32352941176471,1610612738,30,48,2022-12-22T01:20:08Z,2180000,False,-18.0,64.0,1,right,MISS D. White 6' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.67,,,,,,,,,,,,
232,PT07M14.00S,2022-12-22T01:16:43.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,30,48,2022-12-22T01:16:49Z,2190000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,
233,PT07M09.00S,2022-12-22T01:16:49.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,24.392247043363994,10.53921568627451,1610612754,30,48,2022-12-22T01:17:02Z,2200000,False,197.0,177.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.49,,,,,,,,,,,,
234,PT07M07.00S,2022-12-22T01:16:51.3Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,30,48,2022-12-22T01:17:02Z,2210000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,233.0,3.0,2.0,1.0,,,,,,,,
235,PT07M01.00S,2022-12-22T01:16:59.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],204456,7.5722733245729295,28.921568627450984,1610612754,30,48,2022-12-22T01:17:11Z,2220000,False,105.0,19.0,1,left,MISS T. McConnell 10' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,Missed,,10.7,,,,,,,,,,,,
236,PT07M00.00S,2022-12-22T01:17:00.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,30,48,2022-12-22T01:17:11Z,2230000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,235.0,,,,,,,,,,,
238,PT06M59.00S,2022-12-22T01:17:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,30,48,2022-12-22T01:17:10Z,2250000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M59.00S,2022-12-22T01:19:15.4Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,30,48,2022-12-22T01:19:49Z,2260000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M59.00S,2022-12-22T01:19:15.4Z,2,REGULAR,substitution,out,[],1627763,,,1610612738,30,48,2022-12-22T01:19:49Z,2270000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M59.00S,2022-12-22T01:19:15.4Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,30,48,2022-12-22T01:19:49Z,2280000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M59.00S,2022-12-22T01:19:15.4Z,2,REGULAR,substitution,out,[],1630537,,,1610612738,30,48,2022-12-22T01:19:49Z,2290000,False,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M59.00S,2022-12-22T01:19:15.4Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,30,48,2022-12-22T01:19:49Z,2300000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M59.00S,2022-12-22T01:19:15.4Z,2,REGULAR,substitution,in,[],1630573,,,1610612738,30,48,2022-12-22T01:19:49Z,2310000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M59.00S,2022-12-22T01:19:15.4Z,2,REGULAR,substitution,in,[],201143,,,1610612738,30,48,2022-12-22T01:19:49Z,2320000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M59.00S,2022-12-22T01:19:15.4Z,2,REGULAR,substitution,in,[],1630174,,,1610612738,30,48,2022-12-22T01:19:49Z,2330000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M47.00S,2022-12-22T01:20:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,88.64980289093299,43.872549019607845,1610612738,30,48,2022-12-22T01:20:29Z,2340000,False,-31.0,54.0,1,right,MISS J. Brown 6' driving Layup - blocked,"[1627759, 1630188]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.22,,,,,,,,,,,Smith,1630188.0
248,PT06M47.00S,2022-12-22T01:20:09.7Z,2,REGULAR,block,,[],1630188,,,1610612738,30,48,2022-12-22T01:20:29Z,2350000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
249,PT06M44.00S,2022-12-22T01:20:12.7Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,30,48,2022-12-22T01:20:42Z,2360000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,
250,PT06M36.00S,2022-12-22T01:20:21.5Z,2,REGULAR,3pt,Jump Shot,[],1630188,25.969119579500656,14.460784313725492,1610612754,30,51,2022-12-22T01:20:38Z,2370000,False,178.0,192.0,1,left,J. Smith 26' 3PT  (8 PTS) (A. Nesmith 1 AST),"[1630188, 1630174]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,26.13,,,,,,,,A. Nesmith,1630174.0,1.0,,
252,PT06M12.00S,2022-12-22T01:20:44.9Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,30,51,2022-12-22T01:20:51Z,2390000,False,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 204456]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2.0,McConnell,204456.0,,,,,
253,PT06M12.00S,2022-12-22T01:20:44.9Z,2,REGULAR,steal,,[],204456,,,1610612754,30,51,2022-12-22T01:20:46Z,2400000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
254,PT06M07.00S,2022-12-22T01:20:49.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,7.703679369250986,42.15686274509804,1610612754,30,51,2022-12-22T01:21:11Z,2410000,False,39.0,20.0,1,left,MISS B. Mathurin running Layup - blocked,"[1631097, 1630573]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.4,,,,,,,,,,,Hauser,1630573.0
255,PT06M07.00S,2022-12-22T01:20:49.5Z,2,REGULAR,block,,[],1630573,,,1610612754,30,51,2022-12-22T01:20:53Z,2420000,False,,,0,,S. Hauser BLOCK (1 BLK),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT06M05.00S,2022-12-22T01:20:51.5Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,30,51,2022-12-22T01:21:11Z,2430000,False,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,
