actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
82,PT06M17.00S,2022-11-10T00:54:16.5Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,15,9,2022-11-10T00:54:21Z,820000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,
83,PT06M14.00S,2022-11-10T00:54:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201143,93.11760840998686,53.431372549019606,1610612738,17,9,2022-11-10T01:00:16Z,830000,False,17.0,12.0,1,right,A. Horford running Layup (4 PTS) (M. Brogdon 1 AST),"[201143, 1627763]",1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,4.0,M. Brogdon,1627763.0,1.0,,,,,
85,PT06M06.00S,2022-11-10T00:54:32.3Z,1,REGULAR,foul,offensive,[],1630191,,,1610612765,17,9,2022-11-10T00:54:39Z,850000,False,,,0,,I. Stewart offensive FOUL (2 PF),"[1630191, 203935]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,2.0,0.0,Smart,203935.0,,,,,,,,,
87,PT06M06.00S,2022-11-10T00:54:32.3Z,1,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,17,9,2022-11-10T00:54:32Z,870000,False,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,,,,,,,1.0,,,,
89,PT06M06.00S,2022-11-10T00:54:39.5Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,17,9,2022-11-10T00:54:55Z,880000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M06.00S,2022-11-10T00:54:39.5Z,1,REGULAR,substitution,out,[],1630191,,,1610612738,17,9,2022-11-10T00:54:55Z,890000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M06.00S,2022-11-10T00:54:39.5Z,1,REGULAR,substitution,out,[],1630180,,,1610612738,17,9,2022-11-10T00:54:55Z,900000,False,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT06M06.00S,2022-11-10T00:54:39.5Z,1,REGULAR,substitution,in,[],1628401,,,1610612738,17,9,2022-11-10T00:54:55Z,910000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT06M06.00S,2022-11-10T00:54:39.5Z,1,REGULAR,substitution,in,[],1628977,,,1610612738,17,9,2022-11-10T00:54:55Z,920000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT06M06.00S,2022-11-10T00:54:39.5Z,1,REGULAR,substitution,in,[],1631105,,,1610612738,17,9,2022-11-10T00:54:55Z,930000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M55.00S,2022-11-10T00:55:08.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203935,77.21747700394218,11.029411764705882,1610612738,17,9,2022-11-10T00:55:15Z,940000,False,-195.0,162.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
96,PT05M51.00S,2022-11-10T00:55:12.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,17,9,2022-11-10T00:55:15Z,950000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT05M45.00S,2022-11-10T00:55:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,14.14257555847569,49.754901960784316,1610612765,17,9,2022-11-10T01:01:54Z,970000,False,1.0,80.0,1,left,MISS J. Duren 8' cutting Layup,[1631105],1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,,,,,,,,,,,,,,,,,
99,PT05M42.00S,2022-11-10T00:55:44.3Z,1,REGULAR,rebound,defensive,[],203935,,,1610612738,17,9,2022-11-10T00:55:51Z,980000,False,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,98.0,2.0,2.0,0.0,,,,,,,,,,,,,,
100,PT05M34.00S,2022-11-10T00:55:52.0Z,1,REGULAR,3pt,Jump Shot,[],1627763,90.62089356110381,96.56862745098039,1610612738,17,9,2022-11-10T00:55:57Z,990000,False,233.0,36.0,1,right,MISS M. Brogdon 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
101,PT05M31.00S,2022-11-10T00:55:55.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,17,9,2022-11-10T00:55:57Z,1000000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,,,
102,PT05M23.00S,2022-11-10T00:56:02.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628977,13.61695137976347,44.85294117647059,1610612765,17,9,2022-11-10T00:56:10Z,1010000,False,26.0,75.0,1,left,MISS H. Diallo 7' turnaround Hook,[1628977],1610612765.0,DET,turnaround,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
103,PT05M23.00S,2022-11-10T00:56:02.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,17,9,2022-11-10T00:56:10Z,1020000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,102.0,,,,,,,,,,,,,,,,,
105,PT05M18.00S,2022-11-10T00:56:23.0Z,1,REGULAR,foul,personal,[],1628977,,,1610612738,17,9,2022-11-10T00:56:30Z,1040000,False,,,0,,H. Diallo personal FOUL (1 PF),"[1628977, 1627763]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Right,,,,,,,1626302.0,1.0,0.0,Brogdon,1627763.0,,,,,,,,,
107,PT05M09.00S,2022-11-10T00:56:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,94.03745072273325,54.166666666666664,1610612738,19,9,2022-11-10T00:56:59Z,1060000,False,21.0,4.0,1,right,A. Horford cutting Layup (6 PTS) (J. Brown 2 AST),"[201143, 1627759]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,6.0,J. Brown,1627759.0,2.0,,,,,
109,PT04M57.00S,2022-11-10T00:57:04.6Z,1,REGULAR,3pt,Jump Shot,[],1630595,7.30946123521682,97.54901960784314,1610612765,19,9,2022-11-10T00:57:09Z,1080000,False,-238.0,16.0,1,left,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
110,PT04M55.00S,2022-11-10T00:57:06.6Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,19,9,2022-11-10T00:57:09Z,1090000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,,
111,PT04M47.00S,2022-11-10T00:57:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,94.69448094612353,47.05882352941176,1610612738,21,9,2022-11-10T00:57:18Z,1100000,False,-15.0,-3.0,1,right,M. Brogdon cutting Layup (2 PTS) (M. Smart 3 AST),"[1627763, 203935]",1610612738.0,BOS,cutting,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,2.0,M. Smart,203935.0,3.0,,,,,
113,PT04M42.00S,2022-11-10T00:57:23.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,21,9,2022-11-10T00:57:23Z,1120000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M24.00S,2022-11-10T01:00:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,13.354139290407357,59.80392156862745,1610612765,21,9,2022-11-10T01:00:36Z,1130000,False,-49.0,73.0,1,left,MISS C. Cunningham 8' driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,8.79,Missed,,,,,,,,,,,,,,,,,,
115,PT04M22.00S,2022-11-10T01:00:33.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,21,9,2022-11-10T01:00:36Z,1140000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT04M15.00S,2022-11-10T01:00:40.0Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612738,21,9,2022-11-10T01:00:55Z,1150000,False,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 1628977]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,Diallo,1628977.0
117,PT04M15.00S,2022-11-10T01:00:40.0Z,1,REGULAR,steal,,[],1628977,,,1610612765,21,9,2022-11-10T01:00:46Z,1160000,False,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
118,PT04M12.00S,2022-11-10T01:00:53.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,6.783837056504599,53.18627450980392,1610612765,21,9,2022-11-10T01:12:39Z,1170000,False,-16.0,11.0,1,left,MISS H. Diallo running Layup - blocked,"[1628977, 1628401]",1610612765.0,DET,running,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.95,Missed,,,,,,,,,,,,,,,White,1628401.0,,
119,PT04M12.00S,2022-11-10T01:00:53.3Z,1,REGULAR,block,,[],1628401,,,1610612765,21,9,2022-11-10T01:01:00Z,1180000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT04M12.00S,2022-11-10T01:00:53.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,21,9,2022-11-10T01:01:07Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,118.0,,,,,,,,,,,,,,,,,
122,PT04M12.00S,2022-11-10T01:01:03.3Z,1,REGULAR,substitution,out,[],203935,,,1610612765,21,9,2022-11-10T01:01:12Z,1210000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M12.00S,2022-11-10T01:01:03.3Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,21,9,2022-11-10T01:01:12Z,1220000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M12.00S,2022-11-10T01:01:03.3Z,1,REGULAR,substitution,in,[],1630573,,,1610612765,21,9,2022-11-10T01:01:12Z,1230000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M12.00S,2022-11-10T01:01:03.3Z,1,REGULAR,substitution,in,[],1630165,,,1610612765,21,9,2022-11-10T01:01:12Z,1240000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT04M08.00S,2022-11-10T01:01:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631105,10.33180026281209,40.44117647058824,1610612765,21,9,2022-11-10T01:01:27Z,1250000,False,48.0,45.0,1,left,MISS J. Duren 6' Layup,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,,
127,PT04M06.00S,2022-11-10T01:01:24.8Z,1,REGULAR,rebound,offensive,[],1630165,,,1610612765,21,9,2022-11-10T01:01:24Z,1260000,False,,,0,,K. Hayes REBOUND (Off:1 Def:0),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,126.0,1.0,0.0,1.0,,,,,,,,,,,,,,
128,PT04M04.00S,2022-11-10T01:01:26.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202711,32.802233902759525,32.1078431372549,1610612765,21,12,2022-11-10T01:01:30Z,1270000,False,89.0,256.0,1,left,B. Bogdanovic 27' 3PT  (5 PTS) (K. Hayes 1 AST),"[202711, 1630165]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,27.1,Made,,,,,,,,,,5.0,K. Hayes,1630165.0,1.0,,,,,
130,PT03M45.00S,2022-11-10T01:01:44.8Z,1,REGULAR,3pt,Jump Shot,[],1630573,69.07030223390277,69.36274509803921,1610612738,21,12,2022-11-10T01:01:49Z,1290000,False,97.0,238.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
131,PT03M42.00S,2022-11-10T01:01:47.8Z,1,REGULAR,rebound,offensive,[],1627763,,,1610612738,21,12,2022-11-10T01:01:49Z,1300000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,130.0,2.0,1.0,1.0,,,,,,,,,,,,,,
132,PT03M39.00S,2022-11-10T01:01:51.1Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612738,21,12,2022-11-10T01:01:54Z,1310000,False,,,0,,M. Brogdon bad pass TURNOVER (2 TO),"[1627763, 202711]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Bogdanovic,202711.0
133,PT03M39.00S,2022-11-10T01:01:51.1Z,1,REGULAR,steal,,[],202711,,,1610612765,21,12,2022-11-10T01:01:52Z,1320000,False,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT03M32.00S,2022-11-10T01:01:58.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202711,18.74178712220762,49.01960784313725,1610612765,21,14,2022-11-10T01:02:05Z,1330000,False,5.0,124.0,1,left,B. Bogdanovic 12' driving bank Hook (7 PTS),[202711],1610612765.0,DET,driving bank,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,12.38,Made,,,,,,,,,,7.0,,,,,,,,
135,PT03M18.00S,2022-11-10T01:02:13.9Z,1,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612738,21,14,2022-11-10T01:02:21Z,1340000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Brown 2 FT),"[1630595, 1627759]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,1.0,0.0,Brown,1627759.0,,,,,,,,,
137,PT03M18.00S,2022-11-10T01:02:39.6Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,22,14,2022-11-10T01:03:20Z,1360000,False,,,0,,J. Brown Free Throw 1 of 2 (6 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
138,PT03M18.00S,2022-11-10T01:02:40.1Z,1,REGULAR,substitution,out,[],201143,,,1610612738,22,14,2022-11-10T01:02:42Z,1370000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M18.00S,2022-11-10T01:02:40.1Z,1,REGULAR,substitution,in,[],1628436,,,1610612738,22,14,2022-11-10T01:02:42Z,1380000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT03M18.00S,2022-11-10T01:02:39.6Z,1,REGULAR,violation,lane,[],202711,,,1610612738,22,14,2022-11-10T01:04:24Z,1385000,False,,,0,,B. Bogdanovic lane VIOLATION,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M18.00S,2022-11-10T01:02:39.6Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,23,14,2022-11-10T01:03:20Z,1390000,False,,,0,,J. Brown Free Throw 2 of 2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
142,PT02M58.00S,2022-11-10T01:03:41.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612765,23,14,2022-11-10T01:03:55Z,1410000,False,,,0,,S. Hauser personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630573, 202711]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,,,,,1146.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,,
144,PT02M58.00S,2022-11-10T01:04:13.2Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,23,14,2022-11-10T01:04:37Z,1430000,False,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT02M58.00S,2022-11-10T01:04:13.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,23,14,2022-11-10T01:04:37Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,
146,PT02M58.00S,2022-11-10T01:04:14.8Z,1,REGULAR,substitution,out,[],1627759,,,1610612765,23,14,2022-11-10T01:04:19Z,1450000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M58.00S,2022-11-10T01:04:14.8Z,1,REGULAR,substitution,in,[],1628369,,,1610612765,23,14,2022-11-10T01:04:19Z,1460000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M58.00S,2022-11-10T01:04:13.2Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,23,14,2022-11-10T01:04:37Z,1470000,False,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
150,PT02M58.00S,2022-11-10T01:04:13.2Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,23,14,2022-11-10T01:05:26Z,1480000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,149.0,3.0,2.0,1.0,,,,,,,,,,,,,,
151,PT02M46.00S,2022-11-10T01:04:45.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630165,26.363337713534822,88.48039215686273,1610612765,23,17,2022-11-10T01:04:50Z,1490000,False,-192.0,195.0,1,left,K. Hayes 27' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1630165, 1630595]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,27.42,Made,,,,,,,,,,3.0,C. Cunningham,1630595.0,1.0,,,,,
153,PT02M28.00S,2022-11-10T01:05:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,87.86136662286465,40.68627450980392,1610612738,25,17,2022-11-10T01:05:07Z,1510000,False,-47.0,62.0,1,right,M. Brogdon 7' driving Layup (4 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,7.72,Made,,,,,,,,,,4.0,,,,,,,,
154,PT02M17.00S,2022-11-10T01:05:14.4Z,1,REGULAR,3pt,Jump Shot,[],1628977,9.674770039421814,96.81372549019608,1610612765,25,17,2022-11-10T01:05:18Z,1520000,False,-234.0,38.0,1,left,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Left Corner 3,24+ Left,23.72,Missed,,,,,,,,,,,,,,,,,,
155,PT02M15.00S,2022-11-10T01:05:16.4Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,25,17,2022-11-10T01:05:18Z,1530000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,,
156,PT02M10.00S,2022-11-10T01:05:24.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612738,25,17,2022-11-10T01:05:29Z,1540000,False,,,0,,H. Diallo personal FOUL (2 PF) (White 2 FT),"[1628977, 1628401]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Center,,,,,,,1626301.0,2.0,0.0,White,1628401.0,,,,,,,,,
158,PT02M10.00S,2022-11-10T01:05:52.9Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,26,17,2022-11-10T01:05:53Z,1560000,False,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
159,PT02M10.00S,2022-11-10T01:05:54.0Z,1,REGULAR,substitution,out,[],1630595,,,1610612738,26,17,2022-11-10T01:06:03Z,1570000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT02M10.00S,2022-11-10T01:05:54.0Z,1,REGULAR,substitution,out,[],202711,,,1610612738,26,17,2022-11-10T01:06:03Z,1580000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT02M10.00S,2022-11-10T01:05:54.0Z,1,REGULAR,substitution,in,[],1630587,,,1610612738,26,17,2022-11-10T01:06:03Z,1590000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT02M10.00S,2022-11-10T01:05:54.0Z,1,REGULAR,substitution,in,[],1630180,,,1610612738,26,17,2022-11-10T01:06:03Z,1600000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT02M10.00S,2022-11-10T01:06:19.5Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,27,17,2022-11-10T01:06:19Z,1610000,False,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
164,PT01M54.00S,2022-11-10T01:06:39.5Z,1,REGULAR,2pt,Jump Shot,[],1630165,13.61695137976347,67.40196078431373,1610612765,27,17,2022-11-10T01:10:33Z,1620000,False,-87.0,75.0,1,left,MISS K. Hayes 11' driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,11.52,Missed,,,,,,,,,,,,,,,,,,
165,PT01M50.00S,2022-11-10T01:06:43.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,27,17,2022-11-10T01:06:45Z,1630000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,164.0,3.0,3.0,0.0,,,,,,,,,,,,,,
167,PT01M44.00S,2022-11-10T01:07:07.0Z,1,REGULAR,turnover,bad pass,[],1627763,,,1610612738,27,17,2022-11-10T01:07:12Z,1650000,False,,,0,,M. Brogdon bad pass TURNOVER (3 TO),"[1627763, 1630180]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,,,Bey,1630180.0
168,PT01M44.00S,2022-11-10T01:07:07.0Z,1,REGULAR,steal,,[],1630180,,,1610612765,27,17,2022-11-10T01:08:39Z,1660000,False,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT01M39.00S,2022-11-10T01:07:14.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612765,27,17,2022-11-10T01:07:28Z,1670000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Livers 2 FT),"[1628436, 1630587]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1146.0,1.0,0.0,Livers,1630587.0,,,,,,,,,
