actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
253,PT06M12.00S,2022-12-03T01:21:12.7Z,2,REGULAR,substitution,in,[],200768,,,1610612748,40,39,2022-12-03T01:22:06Z,2490000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M12.00S,2022-12-03T01:21:12.7Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,40,39,2022-12-03T01:22:06Z,2500000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M12.00S,2022-12-03T01:21:12.7Z,2,REGULAR,substitution,in,[],202710,,,1610612748,40,39,2022-12-03T01:22:06Z,2510000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M52.00S,2022-12-03T01:22:53.2Z,2,REGULAR,foul,offensive,[],203473,,,1610612748,40,39,2022-12-03T01:28:17Z,2520000,False,,,0,,D. Dedmon offensive FOUL (3 PF),"[203473, 203935]",1610612748.0,MIA,202053.0,,,,Dedmon,D. Dedmon,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,0.0,Smart,203935.0,,,,,,,,,
258,PT05M52.00S,2022-12-03T01:22:53.2Z,2,REGULAR,turnover,offensive foul,[],203473,,,1610612748,40,39,2022-12-03T01:22:53Z,2540000,False,,,0,,D. Dedmon offensive foul TURNOVER (1 TO),[203473],1610612748.0,MIA,202053.0,,,,Dedmon,D. Dedmon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,1.0,,,,
259,PT05M52.00S,2022-12-03T01:23:07.8Z,2,REGULAR,substitution,out,[],203473,,,1610612738,40,39,2022-12-03T01:23:10Z,2550000,False,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M52.00S,2022-12-03T01:23:07.8Z,2,REGULAR,substitution,in,[],2617,,,1610612738,40,39,2022-12-03T01:23:10Z,2560000,False,,,0,,SUB in: U. Haslem,[2617],1610612748.0,MIA,,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M52.00S,2022-12-03T01:23:35.3Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612738,40,39,2022-12-03T01:25:27Z,2580000,False,,,0,,TEAM foul technical,[],1610612748.0,MIA,101284.0,delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M52.00S,2022-12-03T01:23:53.4Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,41,39,2022-12-03T01:23:53Z,2590000,False,,,0,,J. Tatum technical Free Throw 1 of 1 (3 PTS),[1628369],1610612738.0,BOS,,technical,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,
264,PT05M40.00S,2022-12-03T01:24:06.2Z,2,REGULAR,foul,offensive,[],201143,,,1610612738,41,39,2022-12-03T01:27:43Z,2600000,False,,,0,,A. Horford offensive FOUL (3 PF),"[201143, 1628997]",1610612738.0,BOS,101284.0,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,0.0,Martin,1628997.0,,,,,,,,,
266,PT05M40.00S,2022-12-03T01:24:06.2Z,2,REGULAR,turnover,offensive foul,[],201143,,,1610612738,41,39,2022-12-03T01:24:06Z,2620000,False,,,0,,A. Horford offensive foul TURNOVER (1 TO),[201143],1610612738.0,BOS,101284.0,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,1.0,,,,
267,PT05M40.00S,2022-12-03T01:24:19.9Z,2,REGULAR,substitution,out,[],201143,,,1610612748,41,39,2022-12-03T01:24:22Z,2630000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M40.00S,2022-12-03T01:24:19.9Z,2,REGULAR,substitution,in,[],1629684,,,1610612748,41,39,2022-12-03T01:24:22Z,2640000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M22.00S,2022-12-03T01:24:39.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,8.360709592641262,49.50980392156863,1610612748,41,39,2022-12-03T01:26:16Z,2650000,False,2.0,26.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,
270,PT05M22.00S,2022-12-03T01:24:39.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,41,39,2022-12-03T01:24:46Z,2660000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,Restricted Area,0-8 Center,,,269.0,,,,,,,,,,,,,,,,
271,PT05M22.00S,2022-12-03T01:24:47.1Z,2,REGULAR,foul,personal,[],2617,,,1610612738,41,39,2022-12-03T01:33:19Z,2670000,False,,,0,,U. Haslem personal FOUL (1 PF),"[2617, 1629684]",1610612748.0,MIA,1628159.0,,,,Haslem,U. Haslem,,,,,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Williams,1629684.0,,,,,,,,,
273,PT05M11.00S,2022-12-03T01:25:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.9862023653088,51.9607843137255,1610612738,41,39,2022-12-03T01:27:04Z,2690000,False,10.0,13.0,1,right,MISS J. Brown cutting Layup,[1627759],1610612738.0,BOS,,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,
274,PT05M09.00S,2022-12-03T01:25:11.0Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,41,39,2022-12-03T01:25:11Z,2700000,False,,,0,,J. Butler REBOUND (Off:2 Def:2),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,273.0,4.0,2.0,2.0,,,,,,,,,,,,,
275,PT04M59.00S,2022-12-03T01:25:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2617,7.5722733245729295,46.81372549019608,1610612748,41,39,2022-12-03T01:27:43Z,2710000,False,16.0,19.0,1,left,MISS U. Haslem cutting Layup,[2617],1610612748.0,MIA,,cutting,,,Haslem,U. Haslem,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,
276,PT04M58.00S,2022-12-03T01:25:21.1Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,41,39,2022-12-03T01:25:35Z,2720000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,
277,PT04M54.00S,2022-12-03T01:25:25.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.19776609724047,50.73529411764706,1610612738,43,39,2022-12-03T01:25:40Z,2730000,False,4.0,21.0,1,right,J. Brown running Layup (9 PTS) (M. Smart 3 AST),"[1627759, 203935]",1610612738.0,BOS,,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,9.0,M. Smart,203935.0,3.0,,,,,
279,PT04M34.00S,2022-12-03T01:25:45.5Z,2,REGULAR,2pt,Jump Shot,[],1628997,11.777266754270697,11.519607843137255,1610612748,43,39,2022-12-03T01:25:51Z,2750000,False,192.0,58.0,1,left,MISS C. Martin 20' Jump Shot,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,20.1,Missed,,,,,,,,,,,,,,,,,
280,PT04M34.00S,2022-12-03T01:25:45.5Z,2,REGULAR,rebound,offensive,[],2617,,,1610612748,43,39,2022-12-03T01:26:20Z,2760000,False,,,0,,U. Haslem REBOUND (Off:1 Def:0),[2617],1610612748.0,MIA,,,,,Haslem,U. Haslem,,,,,Mid-Range,16-24 Right,,,279.0,1.0,0.0,1.0,,,,,,,,,,,,,
281,PT04M28.00S,2022-12-03T01:25:51.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200768,33.85348226018397,61.76470588235294,1610612748,43,42,2022-12-03T01:26:00Z,2770000,False,-59.0,266.0,1,left,K. Lowry 27' 3PT  (5 PTS) (G. Vincent 3 AST),"[200768, 1629216]",1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,27.21,Made,,,,,,,,,5.0,G. Vincent,1629216.0,3.0,,,,,
283,PT04M06.00S,2022-12-03T01:26:13.3Z,2,REGULAR,3pt,Jump Shot,[],1627759,66.5735873850197,26.715686274509803,1610612738,46,42,2022-12-03T01:26:23Z,2790000,False,-116.0,262.0,1,right,J. Brown 28' 3PT  (12 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,28.64,Made,,,,,,,,,12.0,J. Tatum,1628369.0,2.0,,,,,
285,PT03M55.00S,2022-12-03T01:26:25.2Z,2,REGULAR,turnover,lost ball,[],200768,,,1610612748,46,42,2022-12-03T01:29:06Z,2810000,False,,,0,,K. Lowry lost ball TURNOVER (1 TO),"[200768, 1628401]",1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,1.0,White,1628401.0,,
286,PT03M55.00S,2022-12-03T01:26:25.2Z,2,REGULAR,steal,,[],1628401,,,1610612738,46,42,2022-12-03T01:26:27Z,2820000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
288,PT03M54.00S,2022-12-03T01:26:30.4Z,2,REGULAR,foul,personal,['2freethrow'],2617,,,1610612738,46,42,2022-12-03T01:27:00Z,2840000,False,,,0,,U. Haslem shooting personal FOUL (2 PF) (White 2 FT),"[2617, 1628401]",1610612748.0,MIA,202053.0,shooting,,,Haslem,U. Haslem,,,,,Mid-Range,8-16 Left,,,,,,,2.0,0.0,White,1628401.0,,,,,,,,,
291,PT03M54.00S,2022-12-03T01:28:53.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628401,,,1610612738,47,42,2022-12-03T01:29:21Z,2870000,False,,,0,,D. White Free Throw 1 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,
292,PT03M54.00S,2022-12-03T01:28:57.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612738,47,42,2022-12-03T01:29:13Z,2880000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M54.00S,2022-12-03T01:28:57.8Z,2,REGULAR,substitution,in,[],1629639,,,1610612738,47,42,2022-12-03T01:29:13Z,2890000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M54.00S,2022-12-03T01:28:53.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628401,,,1610612738,48,42,2022-12-03T01:29:21Z,2900000,False,,,0,,D. White Free Throw 2 of 2 (10 PTS),[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,
295,PT03M31.00S,2022-12-03T01:29:42.0Z,2,REGULAR,2pt,Jump Shot,[],202710,12.171484888304862,87.99019607843137,1610612748,48,44,2022-12-03T01:30:18Z,2910000,False,-190.0,62.0,1,left,J. Butler 19' step back Jump Shot (6 PTS),[202710],1610612748.0,MIA,,step back,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,19.98,Made,,,,,,,,,6.0,,,,,,,,
296,PT03M17.00S,2022-12-03T01:29:57.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202710,,,1610612738,48,44,2022-12-03T01:30:07Z,2920000,False,,,0,,J. Butler shooting personal FOUL (2 PF) (Tatum 2 FT),"[202710, 1628369]",1610612748.0,MIA,1628159.0,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,0.0,Tatum,1628369.0,,,,,,,,,
298,PT03M17.00S,2022-12-03T01:30:23.6Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,49,44,2022-12-03T01:30:23Z,2940000,False,,,0,,J. Tatum Free Throw 1 of 2 (4 PTS),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,
299,PT03M17.00S,2022-12-03T01:30:39.4Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,50,44,2022-12-03T01:30:39Z,2950000,False,,,0,,J. Tatum Free Throw 2 of 2 (5 PTS),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,
300,PT03M05.00S,2022-12-03T01:30:56.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,26.62614980289093,90.19607843137256,1610612748,50,47,2022-12-03T01:31:00Z,2960000,False,-201.0,198.0,1,left,T. Herro 28' 3PT  (15 PTS),[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,28.2,Made,,,,,,,,,15.0,,,,,,,,
301,PT02M50.00S,2022-12-03T01:31:10.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,67.7562417871222,29.411764705882355,1610612738,53,47,2022-12-03T01:32:25Z,2970000,False,-103.0,251.0,1,right,G. Williams 27' 3PT step back (7 PTS),[1629684],1610612738.0,BOS,,step back,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,27.09,Made,,,,,,,,,7.0,,,,,,,,
302,PT02M36.00S,2022-12-03T01:31:25.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,9.017739816031538,50.245098039215684,1610612748,53,47,2022-12-03T01:32:54Z,2980000,False,-1.0,32.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,
303,PT02M34.00S,2022-12-03T01:31:26.6Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,53,47,2022-12-03T01:31:26Z,2990000,False,,,0,,J. Butler REBOUND (Off:3 Def:2),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,302.0,5.0,2.0,3.0,,,,,,,,,,,,,
304,PT02M34.00S,2022-12-03T01:31:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,7.703679369250986,52.20588235294118,1610612748,53,49,2022-12-03T01:31:33Z,3000000,False,-11.0,20.0,1,left,J. Butler putback Layup (8 PTS),[202710],1610612748.0,MIA,,putback,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,,,8.0,,,,,,,,
305,PT02M23.00S,2022-12-03T01:31:41.9Z,2,REGULAR,foul,offensive,[],1628369,,,1610612738,53,49,2022-12-03T01:35:21Z,3010000,False,,,0,,J. Tatum charge offensive FOUL (3 PF),"[1628369, 2617]",1610612738.0,BOS,101284.0,charge,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,3.0,0.0,Haslem,2617.0,,,,,,,,,
307,PT02M23.00S,2022-12-03T01:31:41.9Z,2,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,53,49,2022-12-03T01:31:41Z,3030000,False,,,0,,J. Tatum offensive foul TURNOVER (4 TO),[1628369],1610612738.0,BOS,101284.0,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,4.0,,,,
308,PT02M23.00S,2022-12-03T01:31:58.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,53,49,2022-12-03T01:31:58Z,3040000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M23.00S,2022-12-03T01:34:11.3Z,2,REGULAR,substitution,out,[],1628369,,,1610612748,53,49,2022-12-03T01:34:35Z,3050000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M23.00S,2022-12-03T01:34:11.3Z,2,REGULAR,substitution,in,[],1627763,,,1610612748,53,49,2022-12-03T01:34:35Z,3060000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M06.00S,2022-12-03T01:35:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,8.229303547963205,48.28431372549019,1610612748,53,51,2022-12-03T01:35:07Z,3070000,False,9.0,25.0,1,left,J. Butler driving Layup (10 PTS),[202710],1610612748.0,MIA,,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,10.0,,,,,,,,
313,PT02M06.00S,2022-12-03T01:35:07.2Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612748,53,51,2022-12-03T01:35:16Z,3090000,False,,,0,,D. White shooting personal FOUL (2 PF) (Butler 1 FT),"[1628401, 202710]",1610612738.0,BOS,202053.0,shooting,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,0.0,Butler,202710.0,,,,,,,,,
315,PT02M06.00S,2022-12-03T01:35:28.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],202710,,,1610612748,53,52,2022-12-03T01:35:28Z,3110000,False,,,0,,J. Butler Free Throw 1 of 1 (11 PTS),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,
316,PT01M51.00S,2022-12-03T01:35:43.0Z,2,REGULAR,2pt,Jump Shot,[],1627759,79.31997371879106,41.42156862745098,1610612738,55,52,2022-12-03T01:35:47Z,3120000,False,-43.0,142.0,1,right,J. Brown 14' fadeaway Jump Shot (14 PTS),[1627759],1610612738.0,BOS,,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,14.82,Made,,,,,,,,,14.0,,,,,,,,
317,PT01M34.00S,2022-12-03T01:35:59.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,35.8245729303548,48.28431372549019,1610612748,55,55,2022-12-03T01:36:37Z,3130000,False,9.0,284.0,1,left,T. Herro 28' 3PT pullup (18 PTS),[1629639],1610612748.0,MIA,,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,28.44,Made,,,,,,,,,18.0,,,,,,,,
318,PT01M24.00S,2022-12-03T01:36:13.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2617,,,1610612738,55,55,2022-12-03T01:36:23Z,3140000,False,,,0,,U. Haslem personal FOUL (3 PF) (Smart 2 FT),"[2617, 203935]",1610612748.0,MIA,1628159.0,,,,Haslem,U. Haslem,,,,,Mid-Range,16-24 Right Center,,,,,,,3.0,0.0,Smart,203935.0,,,,,,,,,
320,PT01M24.00S,2022-12-03T01:36:48.3Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,55,55,2022-12-03T01:36:48Z,3160000,False,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,
321,PT01M24.00S,2022-12-03T01:36:48.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,55,55,2022-12-03T01:36:48Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,
322,PT01M24.00S,2022-12-03T01:36:51.1Z,2,REGULAR,substitution,out,[],2617,,,1610612738,55,55,2022-12-03T01:36:57Z,3180000,False,,,0,,SUB out: U. Haslem,[2617],1610612748.0,MIA,,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M24.00S,2022-12-03T01:36:51.1Z,2,REGULAR,substitution,in,[],1629622,,,1610612738,55,55,2022-12-03T01:36:57Z,3190000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M24.00S,2022-12-03T01:37:09.3Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,56,55,2022-12-03T01:37:09Z,3200000,False,,,0,,M. Smart Free Throw 2 of 2 (12 PTS),[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,
325,PT01M05.00S,2022-12-03T01:37:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,7.5722733245729295,55.392156862745104,1610612748,56,55,2022-12-03T01:37:41Z,3210000,False,-27.0,19.0,1,left,MISS T. Herro driving reverse Layup,[1629639],1610612748.0,MIA,,driving reverse,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,
326,PT01M03.00S,2022-12-03T01:37:30.8Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,56,55,2022-12-03T01:37:41Z,3220000,False,,,0,,J. Butler REBOUND (Off:4 Def:2),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,325.0,6.0,2.0,4.0,,,,,,,,,,,,,
327,PT01M01.00S,2022-12-03T01:37:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,8.229303547963205,52.450980392156865,1610612748,56,57,2022-12-03T01:37:43Z,3230000,False,-12.0,25.0,1,left,J. Butler putback Layup (13 PTS),[202710],1610612748.0,MIA,,putback,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,,13.0,,,,,,,,
328,PT00M47.80S,2022-12-03T01:37:47.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,93.24901445466492,2.696078431372549,1610612738,59,57,2022-12-03T01:37:51Z,3240000,False,-237.0,11.0,1,right,D. White 3PT  (13 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.68,Made,,,,,,,,,13.0,J. Brown,1627759.0,3.0,,,,,
330,PT00M42.30S,2022-12-03T01:37:56.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.229303547963205,49.26470588235294,1610612748,59,59,2022-12-03T01:38:02Z,3260000,False,4.0,25.0,1,left,J. Butler driving Layup (15 PTS),[202710],1610612748.0,MIA,,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,,15.0,,,,,,,,
331,PT00M42.30S,2022-12-03T01:38:05.2Z,2,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612748,59,59,2022-12-03T01:38:22Z,3270000,False,,,0,,D. White shooting personal FOUL (3 PF) (Butler 1 FT),"[1628401, 202710]",1610612738.0,BOS,1628159.0,shooting,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,3.0,0.0,Butler,202710.0,,,,,,,,,
333,PT00M42.30S,2022-12-03T01:38:17.6Z,2,REGULAR,substitution,out,[],1628401,,,1610612748,59,59,2022-12-03T01:38:34Z,3290000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M42.30S,2022-12-03T01:38:17.6Z,2,REGULAR,substitution,in,[],1630573,,,1610612748,59,59,2022-12-03T01:38:34Z,3300000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M42.30S,2022-12-03T01:38:32.9Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,59,59,2022-12-03T01:38:38Z,3310000,False,,,0,,MISS J. Butler Free Throw 1 of 1,[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,
336,PT00M42.30S,2022-12-03T01:38:32.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,59,59,2022-12-03T01:38:38Z,3320000,False,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,,,,,335.0,5.0,5.0,0.0,,,,,,,,,,,,,
337,PT00M33.90S,2022-12-03T01:38:44.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612738,59,59,2022-12-03T01:38:51Z,3330000,False,,,0,,M. Strus shooting personal FOUL (2 PF) (Smart 2 FT),"[1629622, 203935]",1610612748.0,MIA,1628159.0,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,0.0,Smart,203935.0,,,,,,,,,
339,PT00M33.90S,2022-12-03T01:39:13.9Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,59,59,2022-12-03T01:39:13Z,3350000,False,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,
340,PT00M33.90S,2022-12-03T01:39:13.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,59,59,2022-12-03T01:39:13Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,
341,PT00M33.90S,2022-12-03T01:39:13.9Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,59,59,2022-12-03T01:39:51Z,3370000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,
342,PT00M33.90S,2022-12-03T01:39:13.9Z,2,REGULAR,rebound,offensive,[],203935,,,1610612738,59,59,2022-12-03T01:39:51Z,3380000,False,,,0,,M. Smart REBOUND (Off:2 Def:1),[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,,,,,341.0,3.0,1.0,2.0,,,,,,,,,,,,,
