actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
257,PT06M40.00S,2022-11-15T01:21:39.0Z,2,REGULAR,turnover,offensive foul,[],203935,,,1610612738,46,56,2022-11-15T01:21:39Z,2490000,False,,,0,,M. Smart offensive foul TURNOVER (1 TO),[203935],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Center,,,Smart,M. Smart,,,,,,,,,101284.0,,,,,1.0,,,,
258,PT06M40.00S,2022-11-15T01:21:52.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,46,56,2022-11-15T01:21:52Z,2500000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M40.00S,2022-11-15T01:24:08.9Z,2,REGULAR,substitution,out,[],1630573,,,1610612760,46,56,2022-11-15T01:24:26Z,2510000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,,,,,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,
260,PT06M40.00S,2022-11-15T01:24:08.9Z,2,REGULAR,substitution,out,[],203935,,,1610612760,46,56,2022-11-15T01:24:26Z,2520000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
261,PT06M40.00S,2022-11-15T01:24:08.9Z,2,REGULAR,substitution,in,[],1628369,,,1610612760,46,56,2022-11-15T01:24:26Z,2530000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,,,,,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
262,PT06M40.00S,2022-11-15T01:24:08.9Z,2,REGULAR,substitution,in,[],1628401,,,1610612760,46,56,2022-11-15T01:24:26Z,2540000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,,,,,,,,White,D. White,,,,,,,,,,,,,,,,,,
263,PT06M21.00S,2022-11-15T01:24:56.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629026,93.11760840998686,55.63725490196079,1610612760,46,56,2022-11-15T01:25:01Z,2550000,False,28.0,12.0,1,right,MISS K. Williams driving Layup,[1629026],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,3.07,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,
264,PT06M19.00S,2022-11-15T01:24:58.7Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,46,56,2022-11-15T01:25:01Z,2560000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Brown,J. Brown,263.0,4.0,4.0,0.0,,,,,,,,,,,,,,
265,PT06M09.00S,2022-11-15T01:25:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.674770039421814,40.931372549019606,1610612738,48,56,2022-11-15T01:25:13Z,2570000,False,45.0,38.0,1,left,J. Tatum driving Layup (13 PTS) (D. White 3 AST),"[1628369, 1628401]",1610612738.0,BOS,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,Tatum,J. Tatum,,,,,13.0,D. White,1628401.0,3.0,,,,,,,,,,
267,PT05M59.00S,2022-11-15T01:25:18.8Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,48,56,2022-11-15T01:25:23Z,2590000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1628401]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Center,,,Giddey,J. Giddey,,,,,,,,,,,,,,1.0,White,1628401.0,,
268,PT05M59.00S,2022-11-15T01:25:18.8Z,2,REGULAR,steal,,[],1628401,,,1610612738,48,56,2022-11-15T01:25:21Z,2600000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),8-16 Center,,,White,D. White,,,,,,,,,,,,,,,,,,
269,PT05M51.00S,2022-11-15T01:25:25.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628401,8.754927726675426,54.41176470588235,1610612738,48,56,2022-11-15T01:27:16Z,2610000,False,-22.0,30.0,1,left,MISS D. White running Layup,[1628401],1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,3.71,Missed,White,D. White,,,,,,,,,,,,,,,,,,
270,PT05M49.00S,2022-11-15T01:25:27.8Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,48,56,2022-11-15T01:25:30Z,2620000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Williams,J. Williams,269.0,3.0,3.0,0.0,,,,,,,,,,,,,,
271,PT05M44.00S,2022-11-15T01:25:34.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629026,92.32917214191852,98.0392156862745,1610612760,48,56,2022-11-15T01:27:52Z,2630000,False,240.0,20.0,1,right,MISS K. Williams 24' running 3PT,[1629026],1610612760.0,OKC,running,,,,,,Right Corner 3,24+ Right,24.1,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,
272,PT05M42.00S,2022-11-15T01:25:36.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,48,56,2022-11-15T01:25:41Z,2640000,False,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,,,,Right Corner 3,24+ Right,,,Tatum,J. Tatum,271.0,6.0,5.0,1.0,,,,,,,,,,,,,,
273,PT05M29.00S,2022-11-15T01:25:47.7Z,2,REGULAR,turnover,lost ball,[],1627759,,,1610612738,48,56,2022-11-15T01:25:52Z,2650000,False,,,0,,J. Brown lost ball TURNOVER (4 TO),"[1627759, 1629026]",1610612738.0,BOS,,,,,,,Mid-Range,8-16 Left,,,Brown,J. Brown,,,,,,,,,,,,,,4.0,Williams,1629026.0,,
274,PT05M29.00S,2022-11-15T01:25:47.7Z,2,REGULAR,steal,,[],1629026,,,1610612760,48,56,2022-11-15T01:25:50Z,2660000,False,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Left,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
275,PT05M20.00S,2022-11-15T01:25:56.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,69.99014454664915,18.137254901960784,1610612760,48,56,2022-11-15T01:26:01Z,2670000,False,-159.0,230.0,1,right,MISS J. Williams 27' 3PT,[1631114],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,27.95,Missed,Williams,J. Williams,,,,,,,,,,,,,,,,,,
276,PT05M17.00S,2022-11-15T01:25:59.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,48,56,2022-11-15T01:26:01Z,2680000,False,,,0,,J. Tatum REBOUND (Off:1 Def:6),[1628369],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,,,Tatum,J. Tatum,275.0,7.0,6.0,1.0,,,,,,,,,,,,,,
277,PT05M12.00S,2022-11-15T01:26:07.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201143,6.83311432325887,44.221047794117645,1610612738,50,56,2022-11-15T01:28:39Z,2690000,False,29.0,12.0,1,left,A. Horford running Layup (9 PTS) (D. White 4 AST),"[201143, 1628401]",1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,3.12,Made,Horford,A. Horford,,,,,9.0,D. White,1628401.0,4.0,,,,,,,,,,
279,PT05M12.00S,2022-11-15T01:26:20.5Z,2,REGULAR,foul,personal,['1freethrow'],1630197,,,1610612738,50,56,2022-11-15T01:26:32Z,2710000,False,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Horford 1 FT),"[1630197, 201143]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Pokusevski,A. Pokusevski,,,,,,,,,203177.0,2.0,0.0,Horford,201143.0,,,,,
281,PT05M12.00S,2022-11-15T01:26:36.0Z,2,REGULAR,substitution,out,[],1630581,,,1610612738,50,56,2022-11-15T01:26:50Z,2730000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
282,PT05M12.00S,2022-11-15T01:26:36.0Z,2,REGULAR,substitution,out,[],1630197,,,1610612738,50,56,2022-11-15T01:26:50Z,2740000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
283,PT05M12.00S,2022-11-15T01:26:36.0Z,2,REGULAR,substitution,in,[],1630198,,,1610612738,50,56,2022-11-15T01:26:50Z,2750000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
284,PT05M12.00S,2022-11-15T01:26:36.0Z,2,REGULAR,substitution,in,[],1628983,,,1610612738,50,56,2022-11-15T01:26:50Z,2760000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,,,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
288,PT05M12.00S,2022-11-15T01:26:36.0Z,2,REGULAR,substitution,out,[],1631119,,,1610612738,50,56,2022-11-15T01:27:11Z,2765000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
289,PT05M12.00S,2022-11-15T01:26:36.0Z,2,REGULAR,substitution,in,[],1630526,,,1610612738,50,56,2022-11-15T01:27:11Z,2767500,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,
285,PT05M12.00S,2022-11-15T01:26:52.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],201143,,,1610612738,51,56,2022-11-15T01:26:52Z,2770000,False,,,0,,A. Horford Free Throw 1 of 1 (10 PTS),[201143],1610612738.0,BOS,,,,,,,,,,Made,Horford,A. Horford,,,,,10.0,,,,,,,,,,,,,
286,PT05M05.00S,2022-11-15T01:26:59.2Z,2,REGULAR,2pt,Jump Shot,[],1630526,71.04139290407359,50.98039215686274,1610612760,51,58,2022-11-15T01:27:16Z,2780000,False,5.0,220.0,1,right,J. Robinson-Earl 21' Jump Shot (2 PTS) (S. Gilgeous-Alexander 5 AST),"[1630526, 1628983]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Center,21.98,Made,Robinson-Earl,J. Robinson-Earl,,,,,2.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,
290,PT04M47.00S,2022-11-15T01:27:17.4Z,2,REGULAR,3pt,Jump Shot,[],201143,10.726018396846255,3.1862745098039214,1610612738,51,58,2022-11-15T01:27:22Z,2800000,False,234.0,48.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,,,,Right Corner 3,24+ Right,23.9,Missed,Horford,A. Horford,,,,,,,,,,,,,,,,,,
291,PT04M45.00S,2022-11-15T01:27:19.4Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,51,58,2022-11-15T01:27:22Z,2810000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Joe,I. Joe,290.0,1.0,1.0,0.0,,,,,,,,,,,,,,
292,PT04M32.00S,2022-11-15T01:27:32.1Z,2,REGULAR,turnover,bad pass,[],1630198,,,1610612760,51,58,2022-11-15T01:27:36Z,2820000,False,,,0,,I. Joe bad pass TURNOVER (1 TO),"[1630198, 1628401]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Joe,I. Joe,,,,,,,,,,,,,,1.0,White,1628401.0,,
293,PT04M32.00S,2022-11-15T01:27:32.1Z,2,REGULAR,steal,,[],1628401,,,1610612738,51,58,2022-11-15T01:27:34Z,2830000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),0-8 Center,,,White,D. White,,,,,,,,,,,,,,,,,,
294,PT04M27.00S,2022-11-15T01:27:37.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,8.492115637319317,53.92156862745098,1610612738,53,58,2022-11-15T01:27:43Z,2840000,False,-20.0,27.0,1,left,J. Tatum running DUNK (15 PTS) (J. Brown 3 AST),"[1628369, 1627759]",1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,3.36,Made,Tatum,J. Tatum,,,,,15.0,J. Brown,1627759.0,3.0,,,,,,,,,,
296,PT04M04.00S,2022-11-15T01:28:00.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,91.01511169513797,65.44117647058823,1610612760,53,58,2022-11-15T01:28:11Z,2860000,False,77.0,32.0,1,right,MISS S. Gilgeous-Alexander 8' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,,,,In The Paint (Non-RA),8-16 Right,8.36,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
297,PT04M02.00S,2022-11-15T01:28:02.1Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,53,58,2022-11-15T01:28:11Z,2870000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),8-16 Right,,,Horford,A. Horford,296.0,2.0,2.0,0.0,,,,,,,,,,,,,,
298,PT03M56.00S,2022-11-15T01:28:08.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,32.14520367936925,66.91176470588235,1610612738,53,58,2022-11-15T01:28:14Z,2880000,False,-85.0,250.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,26.36,Missed,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
299,PT03M55.00S,2022-11-15T01:28:09.3Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,53,58,2022-11-15T01:28:14Z,2890000,False,,,0,,I. Joe REBOUND (Off:0 Def:2),[1630198],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Joe,I. Joe,298.0,2.0,2.0,0.0,,,,,,,,,,,,,,
300,PT03M55.00S,2022-11-15T01:28:15.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,53,58,2022-11-15T01:28:15Z,2900000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M55.00S,2022-11-15T01:30:43.2Z,2,REGULAR,substitution,out,[],1630198,,,1610612760,53,58,2022-11-15T01:31:00Z,2910000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
302,PT03M55.00S,2022-11-15T01:30:43.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,53,58,2022-11-15T01:31:00Z,2920000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
303,PT03M43.00S,2022-11-15T01:31:15.8Z,2,REGULAR,2pt,Jump Shot,[],1628983,92.19776609724047,26.715686274509803,1610612760,53,60,2022-11-15T01:31:30Z,2930000,False,-116.0,21.0,1,right,S. Gilgeous-Alexander 11' step back Jump Shot (14 PTS) (K. Williams 2 AST),"[1628983, 1629026]",1610612760.0,OKC,step back,,,,,,Mid-Range,8-16 Left,11.82,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,14.0,K. Williams,1629026.0,2.0,,,,,,,,,,
305,PT03M18.00S,2022-11-15T01:31:40.7Z,2,REGULAR,3pt,Jump Shot,[],1629684,26.757555847568987,15.441176470588236,1610612738,56,60,2022-11-15T01:31:45Z,2950000,False,173.0,199.0,1,left,G. Williams 26' 3PT step back (5 PTS) (J. Brown 4 AST),"[1629684, 1627759]",1610612738.0,BOS,step back,,,,,,Above the Break 3,24+ Right Center,26.36,Made,Williams,G. Williams,,,,,5.0,J. Brown,1627759.0,4.0,,,,,,,,,,
307,PT03M04.00S,2022-11-15T01:31:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,88.25558475689881,49.754901960784316,1610612760,56,60,2022-11-15T01:32:26Z,2970000,False,-1.0,58.0,1,right,MISS L. Dort driving floating Shot,[1629652],1610612760.0,OKC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,Dort,L. Dort,,,,,,,,,,,,,,,,,,
308,PT03M03.00S,2022-11-15T01:31:56.4Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,56,60,2022-11-15T01:33:35Z,2980000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Robinson-Earl,J. Robinson-Earl,307.0,2.0,1.0,1.0,,,,,,,,,,,,,,
324,PT03M03.00S,2022-11-15T01:32:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,93.11760840998686,48.28431372549019,1610612760,56,60,2022-11-15T01:33:55Z,2985000,False,-9.0,12.0,1,right,MISS J. Robinson-Earl tip Layup - blocked,"[1630526, 1628369]",1610612760.0,OKC,tip,,,,,,Restricted Area,0-8 Center,1.49,Missed,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,Tatum,1628369.0
325,PT03M03.00S,2022-11-15T01:32:02.9Z,2,REGULAR,block,,[],1628369,,,1610612760,56,60,2022-11-15T01:33:55Z,2987500,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
326,PT03M03.00S,2022-11-15T01:32:02.9Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,56,60,2022-11-15T01:33:55Z,2988750,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:1),[1630526],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Robinson-Earl,J. Robinson-Earl,324.0,3.0,1.0,2.0,,,,,,,,,,,,,,
331,PT03M02.00S,2022-11-15T01:32:06.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,92.85479632063075,50.0,1610612760,56,60,2022-11-15T01:34:22Z,2989375,False,0.0,15.0,1,right,MISS J. Robinson-Earl tip Layup,[1630526],1610612760.0,OKC,tip,,,,,,Restricted Area,0-8 Center,1.47,Missed,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,
332,PT03M02.00S,2022-11-15T01:32:06.7Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,56,60,2022-11-15T01:34:22Z,2989687,False,,,0,,G. Williams REBOUND (Off:1 Def:4),[1629684],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Williams,G. Williams,331.0,5.0,4.0,1.0,,,,,,,,,,,,,,
309,PT02M48.00S,2022-11-15T01:32:10.5Z,2,REGULAR,3pt,Jump Shot,[],1629684,29.6484888304862,84.06862745098039,1610612738,56,60,2022-11-15T01:33:13Z,2990000,False,-170.0,226.0,1,left,MISS G. Williams 28' 3PT,[1629684],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,28.31,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
310,PT02M46.00S,2022-11-15T01:32:12.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,56,60,2022-11-15T01:33:13Z,3000000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:2),[1630526],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Robinson-Earl,J. Robinson-Earl,309.0,4.0,2.0,2.0,,,,,,,,,,,,,,
311,PT02M39.00S,2022-11-15T01:32:22.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612760,56,60,2022-11-15T01:32:39Z,3010000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1627759, 1628983]",1610612738.0,BOS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Brown,J. Brown,,,,,,,,,203177.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
313,PT02M39.00S,2022-11-15T01:32:48.9Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,56,61,2022-11-15T01:32:48Z,3030000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,15.0,,,,,,,,,,,,,
314,PT02M39.00S,2022-11-15T01:32:52.2Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,56,61,2022-11-15T01:32:57Z,3040000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
315,PT02M39.00S,2022-11-15T01:32:52.2Z,2,REGULAR,substitution,out,[],1630526,,,1610612760,56,61,2022-11-15T01:32:57Z,3050000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,
316,PT02M39.00S,2022-11-15T01:32:52.2Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,56,61,2022-11-15T01:32:57Z,3060000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
317,PT02M39.00S,2022-11-15T01:32:52.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,56,61,2022-11-15T01:32:57Z,3070000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
318,PT02M39.00S,2022-11-15T01:33:10.8Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,56,62,2022-11-15T01:33:10Z,3080000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (16 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,16.0,,,,,,,,,,,,,
319,PT02M17.00S,2022-11-15T01:33:36.5Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,56,62,2022-11-15T01:34:49Z,3090000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1628983]",1610612738.0,BOS,,,,,,,Mid-Range,16-24 Right Center,,,Tatum,J. Tatum,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,
320,PT02M17.00S,2022-11-15T01:33:36.5Z,2,REGULAR,steal,,[],1628983,,,1610612760,56,62,2022-11-15T01:33:39Z,3100000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Right Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
321,PT02M13.00S,2022-11-15T01:33:40.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,93.77463863337714,52.450980392156865,1610612760,56,64,2022-11-15T01:35:00Z,3110000,False,12.0,6.0,1,right,S. Gilgeous-Alexander running DUNK (18 PTS),[1628983],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,1.37,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,18.0,,,,,,,,,,,,,
322,PT02M02.00S,2022-11-15T01:33:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.886333771353483,53.67647058823529,1610612738,56,64,2022-11-15T01:36:36Z,3120000,False,-18.0,31.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,,,,Restricted Area,0-8 Center,3.6,Missed,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
323,PT02M02.00S,2022-11-15T01:33:51.6Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,56,64,2022-11-15T01:35:09Z,3130000,False,,,0,,A. Pokusevski REBOUND (Off:2 Def:5),[1630197],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Pokusevski,A. Pokusevski,322.0,7.0,5.0,2.0,,,,,,,,,,,,,,
327,PT01M58.00S,2022-11-15T01:33:56.2Z,2,REGULAR,turnover,bad pass,[],1630197,,,1610612760,56,64,2022-11-15T01:35:24Z,3140000,False,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 1627759]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,1.0,Brown,1627759.0,,
328,PT01M58.00S,2022-11-15T01:33:56.2Z,2,REGULAR,steal,,[],1627759,,,1610612738,56,64,2022-11-15T01:33:58Z,3150000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,
329,PT01M54.00S,2022-11-15T01:34:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,7.440867279894875,51.470588235294116,1610612738,58,64,2022-11-15T01:35:28Z,3160000,False,-7.0,17.0,1,left,J. Brown running Layup (16 PTS),[1627759],1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,1.89,Made,Brown,J. Brown,,,,,16.0,,,,,,,,,,,,,
330,PT01M42.00S,2022-11-15T01:34:17.3Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,58,64,2022-11-15T01:35:50Z,3170000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (2 TO),[1630581],1610612760.0,OKC,bad pass,,,,,,Mid-Range,8-16 Right,,,Giddey,J. Giddey,,,,,,,,,101284.0,,,,,2.0,,,,
334,PT01M39.00S,2022-11-15T01:34:41.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,9.674770039421814,96.56862745098039,1610612738,58,64,2022-11-15T01:35:53Z,3190000,False,-233.0,38.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,,,,Left Corner 3,24+ Left,23.59,Missed,Brown,J. Brown,,,,,,,,,,,,,,,,,,
335,PT01M37.00S,2022-11-15T01:34:44.0Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,58,64,2022-11-15T01:34:44Z,3200000,False,,,0,,L. Dort REBOUND (Off:2 Def:2),[1629652],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,,,Dort,L. Dort,334.0,4.0,2.0,2.0,,,,,,,,,,,,,,
