actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT04M08.00S,2022-12-28T00:54:15.9Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,15,15,2022-12-28T00:54:20Z,850000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT03M50.00S,2022-12-28T00:54:35.0Z,1,REGULAR,turnover,lost ball,[],1631095,,,1610612745,15,15,2022-12-28T00:54:38Z,860000,False,,,0,,J. Smith Jr. lost ball TURNOVER (1 TO),"[1631095, 1627759]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Brown,1627759.0,,
88,PT03M50.00S,2022-12-28T00:54:35.0Z,1,REGULAR,steal,,[],1627759,,,1610612738,15,15,2022-12-28T00:56:17Z,870000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
89,PT03M45.00S,2022-12-28T00:54:39.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630573,86.67871222076215,95.58823529411765,1610612738,15,15,2022-12-28T00:54:48Z,880000,False,228.0,73.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
90,PT03M43.00S,2022-12-28T00:54:41.7Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,15,15,2022-12-28T00:54:48Z,890000,False,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,89.0,4.0,3.0,1.0,,,,,,,,,,,,,,
91,PT03M38.00S,2022-12-28T00:54:47.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630573,69.72733245729303,22.794117647058822,1610612738,15,15,2022-12-28T00:54:52Z,900000,False,-136.0,232.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
92,PT03M37.00S,2022-12-28T00:54:48.0Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,15,15,2022-12-28T00:54:52Z,910000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,91.0,4.0,4.0,0.0,,,,,,,,,,,,,,
93,PT03M18.00S,2022-12-28T00:55:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,15.456636005256241,51.225490196078425,1610612745,15,15,2022-12-28T00:56:35Z,920000,False,-6.0,93.0,1,left,MISS A. Sengun 9' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.3,Missed,,,,,,,,,,,,,,,,,,
94,PT03M16.00S,2022-12-28T00:55:09.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,15,15,2022-12-28T00:58:02Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,93.0,,,,,,,,,,,,,,,,,
98,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612745,15,15,2022-12-28T00:55:43Z,970000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,out,[],203935,,,1610612745,15,15,2022-12-28T00:55:43Z,980000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,out,[],201143,,,1610612745,15,15,2022-12-28T00:55:43Z,990000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,15,15,2022-12-28T00:55:43Z,1000000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,15,15,2022-12-28T00:55:43Z,1010000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,in,[],1629684,,,1610612745,15,15,2022-12-28T00:55:43Z,1020000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,in,[],1627763,,,1610612745,15,15,2022-12-28T00:55:43Z,1030000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,in,[],1629057,,,1610612745,15,15,2022-12-28T00:55:43Z,1040000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,in,[],1630586,,,1610612745,15,15,2022-12-28T00:55:43Z,1050000,False,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M16.00S,2022-12-28T00:55:23.7Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,15,15,2022-12-28T00:55:43Z,1060000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M12.00S,2022-12-28T00:55:48.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,9.280551905387648,95.83333333333334,1610612745,15,18,2022-12-28T00:56:34Z,1070000,False,-229.0,35.0,1,left,K. Porter Jr. 3PT  (5 PTS) (K. Martin Jr. 1 AST),"[1629645, 1630231]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,,5.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,
109,PT02M50.00S,2022-12-28T00:56:03.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,93.9060446780552,51.71568627450981,1610612738,17,18,2022-12-28T00:56:10Z,1080000,False,9.0,5.0,1,right,J. Brown cutting DUNK (12 PTS) (S. Hauser 1 AST),"[1627759, 1630573]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,12.0,S. Hauser,1630573.0,1.0,,,,,,,,,
111,PT02M31.00S,2022-12-28T00:56:21.8Z,1,REGULAR,2pt,Jump Shot,[],1630224,19.267411300919843,33.82352941176471,1610612745,17,18,2022-12-28T00:56:28Z,1100000,False,81.0,129.0,1,left,MISS J. Green 15' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Right,15.19,Missed,,,,,,,,,,,,,,,,,,
112,PT02M30.00S,2022-12-28T00:56:22.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,17,18,2022-12-28T00:56:28Z,1110000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT02M19.00S,2022-12-28T00:56:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,86.67871222076215,43.38235294117647,1610612738,17,18,2022-12-28T00:57:45Z,1120000,False,-33.0,73.0,1,right,MISS J. Brown 7' driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
115,PT02M18.00S,2022-12-28T00:56:35.9Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,17,18,2022-12-28T00:56:45Z,1130000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,114.0,2.0,1.0,1.0,,,,,,,,,,,,,,
116,PT02M18.00S,2022-12-28T00:56:39.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629057,94.40999984741211,50.0,1610612738,19,18,2022-12-28T00:56:51Z,1140000,False,0.0,0.0,1,right,R. Williams III tip Layup (2 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,2.0,,,,,,,,,,,,
117,PT02M01.00S,2022-12-28T00:56:52.8Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,19,18,2022-12-28T00:56:56Z,1150000,False,,,0,,J. Green bad pass TURNOVER (3 TO),"[1630224, 1627759]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,3.0,Brown,1627759.0,,
118,PT02M01.00S,2022-12-28T00:56:52.8Z,1,REGULAR,steal,,[],1627759,,,1610612738,19,18,2022-12-28T00:56:54Z,1160000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
119,PT01M54.00S,2022-12-28T00:56:59.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,66.70499342969777,33.33333333333333,1610612738,22,18,2022-12-28T00:57:03Z,1170000,False,-83.0,260.0,1,right,J. Brown 27' 3PT  (15 PTS) (M. Brogdon 1 AST),"[1627759, 1627763]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,27.35,Made,,,,,,15.0,M. Brogdon,1627763.0,1.0,,,,,,,,,
121,PT01M38.00S,2022-12-28T00:57:15.4Z,1,REGULAR,3pt,Jump Shot,[],1631106,30.56833114323259,22.30392156862745,1610612745,22,18,2022-12-28T00:57:22Z,1190000,False,138.0,235.0,1,left,MISS T. Eason 27' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
122,PT01M37.00S,2022-12-28T00:57:16.4Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,22,18,2022-12-28T00:57:22Z,1200000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,
123,PT01M35.00S,2022-12-28T00:57:22.2Z,1,REGULAR,turnover,out-of-bounds,[],1630573,,,1610612738,22,18,2022-12-28T00:57:29Z,1210000,False,,,0,,S. Hauser bad pass out-of-bounds TURNOVER (1 TO),[1630573],1610612738.0,BOS,bad pass,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Right,,,,,,,204058.0,,,,,,,,,1.0,,,,
124,PT01M35.00S,2022-12-28T00:57:28.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,22,18,2022-12-28T00:57:28Z,1220000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M35.00S,2022-12-28T00:59:31.2Z,1,REGULAR,substitution,out,[],1627759,,,1610612745,22,18,2022-12-28T01:00:00Z,1230000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M35.00S,2022-12-28T00:59:31.2Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,22,18,2022-12-28T01:00:00Z,1240000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M35.00S,2022-12-28T00:59:31.2Z,1,REGULAR,substitution,out,[],1630231,,,1610612745,22,18,2022-12-28T01:00:00Z,1250000,False,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M35.00S,2022-12-28T00:59:31.2Z,1,REGULAR,substitution,in,[],1628369,,,1610612745,22,18,2022-12-28T01:00:00Z,1260000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M35.00S,2022-12-28T00:59:31.2Z,1,REGULAR,substitution,in,[],1631102,,,1610612745,22,18,2022-12-28T01:00:00Z,1270000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M35.00S,2022-12-28T00:59:31.2Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,22,18,2022-12-28T01:00:00Z,1280000,False,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M18.00S,2022-12-28T01:00:30.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631102,24.129434954007884,64.4607843137255,1610612745,22,18,2022-12-28T01:00:42Z,1290000,False,-72.0,174.0,1,left,MISS T. Washington Jr. 18' driving floating Shot - blocked,"[1631102, 1629057]",1610612745.0,HOU,driving floating,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,16-24 Left Center,18.87,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0
132,PT01M18.00S,2022-12-28T01:00:30.6Z,1,REGULAR,block,,[],1629057,,,1610612745,22,18,2022-12-28T01:00:34Z,1300000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
133,PT01M17.00S,2022-12-28T01:00:31.6Z,1,REGULAR,rebound,offensive,[],1630586,,,1610612745,22,18,2022-12-28T01:00:42Z,1310000,False,,,0,,U. Garuba REBOUND (Off:1 Def:0),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,16-24 Left Center,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,,
134,PT01M16.00S,2022-12-28T01:00:35.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630586,7.095926412614981,45.791207107843135,1610612745,22,18,2022-12-28T01:00:55Z,1320000,False,21.0,14.0,1,left,MISS U. Garuba putback Layup,[1630586],1610612745.0,HOU,putback,,,Garuba,U. Garuba,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
135,PT01M14.00S,2022-12-28T01:00:37.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,22,18,2022-12-28T01:00:55Z,1330000,False,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,134.0,3.0,2.0,1.0,,,,,,,,,,,,,,
136,PT01M05.00S,2022-12-28T01:00:43.6Z,1,REGULAR,3pt,Jump Shot,[],1627763,66.70499342969777,51.470588235294116,1610612738,22,18,2022-12-28T01:02:35Z,1340000,False,7.0,260.0,1,right,MISS M. Brogdon 26' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,26.06,Missed,,,,,,,,,,,,,,,,,,
137,PT01M04.00S,2022-12-28T01:00:44.6Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,22,18,2022-12-28T01:01:00Z,1350000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,136.0,2.0,2.0,0.0,,,,,,,,,,,,,,
138,PT00M51.60S,2022-12-28T01:00:58.9Z,1,REGULAR,3pt,Jump Shot,[],1630224,31.61957950065703,26.715686274509803,1610612745,22,18,2022-12-28T01:01:05Z,1360000,False,116.0,245.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
139,PT00M50.60S,2022-12-28T01:00:59.9Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,22,18,2022-12-28T01:01:05Z,1370000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT00M37.50S,2022-12-28T01:01:12.0Z,1,REGULAR,3pt,Jump Shot,[],1629684,72.35545335085413,13.480392156862745,1610612738,22,18,2022-12-28T01:01:18Z,1380000,False,-183.0,207.0,1,right,MISS G. Williams 27' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,27.63,Missed,,,,,,,,,,,,,,,,,,
141,PT00M36.20S,2022-12-28T01:01:13.3Z,1,REGULAR,rebound,defensive,[],1630586,,,1610612745,22,18,2022-12-28T01:01:18Z,1390000,False,,,0,,U. Garuba REBOUND (Off:1 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Left Center,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,,
142,PT00M23.90S,2022-12-28T01:01:25.6Z,1,REGULAR,3pt,Jump Shot,[],1629726,24.655059132720105,11.27450980392157,1610612745,22,21,2022-12-28T01:01:29Z,1400000,False,194.0,179.0,1,left,G. Mathews 26' 3PT  (3 PTS) (U. Garuba 1 AST),"[1629726, 1630586]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,26.39,Made,,,,,,3.0,U. Garuba,1630586.0,1.0,,,,,,,,,
144,PT00M01.00S,2022-12-28T01:01:52.9Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,22,21,2022-12-28T01:02:15Z,1420000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1629726]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Mathews,1629726.0,,
145,PT00M01.00S,2022-12-28T01:01:52.9Z,1,REGULAR,steal,,[],1629726,,,1610612745,22,21,2022-12-28T01:01:54Z,1430000,False,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2022-12-28T01:01:59.1Z,1,REGULAR,period,end,[],0,,,1610612745,22,21,2022-12-28T01:01:59Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-12-28T01:02:57.9Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612745,22,21,2022-12-28T01:04:30Z,1450000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-12-28T01:02:57.9Z,2,REGULAR,substitution,in,['startperiod'],1629645,,,1610612745,22,21,2022-12-28T01:04:30Z,1460000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-12-28T01:04:38.7Z,2,REGULAR,period,start,[],0,,,1610612745,22,21,2022-12-28T01:04:38Z,1470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M49.00S,2022-12-28T01:04:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,16.113666228646515,37.254901960784316,1610612745,22,23,2022-12-28T01:04:57Z,1480000,False,64.0,99.0,1,left,K. Porter Jr. 11' fadeaway Jump Shot (7 PTS),[1629645],1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,11.77,Made,,,,,,7.0,,,,,,,,,,,,
152,PT11M49.00S,2022-12-28T01:04:56.7Z,2,REGULAR,foul,personal,['1freethrow'],1628369,,,1610612745,22,23,2022-12-28T01:05:08Z,1500000,False,,,0,,J. Tatum shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1628369, 1629645]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,,1.0,0.0,Porter Jr.,1629645.0,,,,,
154,PT11M49.00S,2022-12-28T01:05:12.0Z,2,REGULAR,freethrow,1 of 1,[],1629645,,,1610612745,22,24,2022-12-28T01:05:12Z,1520000,False,,,0,,K. Porter Jr. Free Throw 1 of 1 (8 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
155,PT11M37.00S,2022-12-28T01:05:31.8Z,2,REGULAR,foul,offensive,[],1628369,,,1610612738,22,24,2022-12-28T01:05:39Z,1530000,False,,,0,,J. Tatum offensive FOUL (2 PF),"[1628369, 1629726]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,2882.0,,,,,2.0,0.0,Mathews,1629726.0,,,,,
157,PT11M37.00S,2022-12-28T01:05:31.8Z,2,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,22,24,2022-12-28T01:05:31Z,1550000,False,,,0,,J. Tatum offensive foul TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,2882.0,,,,,,,,,2.0,,,,
158,PT11M24.00S,2022-12-28T01:05:50.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629645,17.559132720105126,45.34313725490196,1610612745,22,24,2022-12-28T01:06:01Z,1560000,False,23.0,113.0,1,left,MISS K. Porter Jr. 11' fadeaway Shot,[1629645],1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.5,Missed,,,,,,,,,,,,,,,,,,
159,PT11M23.00S,2022-12-28T01:05:51.5Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,22,24,2022-12-28T01:06:01Z,1570000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,158.0,2.0,2.0,0.0,,,,,,,,,,,,,,
161,PT11M18.00S,2022-12-28T01:06:09.9Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,22,24,2022-12-28T01:06:13Z,1590000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M18.00S,2022-12-28T01:06:09.9Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,22,24,2022-12-28T01:06:13Z,1600000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M13.00S,2022-12-28T01:06:30.5Z,2,REGULAR,3pt,Jump Shot,[],1628401,83.13074901445466,95.83333333333334,1610612738,22,24,2022-12-28T01:06:35Z,1610000,False,229.0,106.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
164,PT11M11.00S,2022-12-28T01:06:32.5Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,22,24,2022-12-28T01:06:35Z,1620000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT11M00.00S,2022-12-28T01:06:43.4Z,2,REGULAR,3pt,Jump Shot,[],1631102,32.670827858081466,35.78431372549019,1610612745,22,24,2022-12-28T01:07:10Z,1630000,False,71.0,255.0,1,left,MISS T. Washington Jr. 26' pullup 3PT,[1631102],1610612745.0,HOU,pullup,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
166,PT10M58.00S,2022-12-28T01:06:45.4Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,22,24,2022-12-28T01:06:49Z,1640000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,165.0,4.0,3.0,1.0,,,,,,,,,,,,,,
167,PT10M50.00S,2022-12-28T01:06:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1631102,,,1610612738,22,24,2022-12-28T01:07:27Z,1650000,False,,,0,,T. Washington Jr. shooting personal FOUL (1 PF) (Tatum 2 FT),"[1631102, 1628369]",1610612745.0,HOU,shooting,,,Washington Jr.,T. Washington Jr.,,,,,Mid-Range,8-16 Right,,,,,,,2882.0,,,,,1.0,0.0,Tatum,1628369.0,,,,,
169,PT10M50.00S,2022-12-28T01:07:20.0Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,23,24,2022-12-28T01:07:20Z,1670000,False,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,6.0,,,,,,,,,,,,
