actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
176,PT10M24.00S,2023-03-24T23:41:47.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,80.76544021024968,23.03921568627451,1610612738,38,32,2023-03-24T23:42:07Z,1730000,False,-135.0,128.0,1,right,MISS J. Tatum 18' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,18.61,Missed,,,,,,,,,,,,,,,,,,
177,PT10M22.00S,2023-03-24T23:41:49.6Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,38,32,2023-03-24T23:41:55Z,1740000,False,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,176.0,4.0,3.0,1.0,,,,,,,,,,,,,,
178,PT10M21.00S,2023-03-24T23:41:51.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201143,93.77463863337714,49.50980392156863,1610612738,38,32,2023-03-24T23:42:04Z,1750000,False,-2.0,6.0,1,right,MISS A. Horford putback Layup,[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
179,PT10M20.00S,2023-03-24T23:41:52.2Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,38,32,2023-03-24T23:42:04Z,1760000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,,
180,PT10M01.00S,2023-03-24T23:42:09.9Z,2,REGULAR,2pt,Jump Shot,[],204456,16.507884362680684,29.411764705882355,1610612754,38,32,2023-03-24T23:42:14Z,1770000,False,103.0,103.0,1,left,MISS T. McConnell 14' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,14.54,Missed,,,,,,,,,,,,,,,,,,
181,PT10M00.00S,2023-03-24T23:42:10.9Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,38,32,2023-03-24T23:42:14Z,1780000,False,,,0,,S. Hauser REBOUND (Off:0 Def:4),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,180.0,4.0,4.0,0.0,,,,,,,,,,,,,,
182,PT09M50.00S,2023-03-24T23:42:21.3Z,2,REGULAR,3pt,Jump Shot,[],1629684,79.31997371879106,91.91176470588235,1610612738,38,32,2023-03-24T23:42:26Z,1790000,False,210.0,142.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
183,PT09M48.00S,2023-03-24T23:42:23.3Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612754,38,32,2023-03-24T23:42:26Z,1800000,False,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,182.0,3.0,3.0,0.0,,,,,,,,,,,,,,
184,PT09M37.00S,2023-03-24T23:42:34.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,7.440867279894875,50.73529411764706,1610612754,38,34,2023-03-24T23:42:39Z,1810000,False,-4.0,17.0,1,left,I. Jackson cutting DUNK (4 PTS) (B. Mathurin 1 AST),"[1630543, 1631097]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,,,,4.0,B. Mathurin,1631097.0,1.0,,,,,
186,PT09M29.00S,2023-03-24T23:42:47.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,38,34,2023-03-24T23:42:47Z,1830000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M29.00S,2023-03-24T23:45:08.7Z,2,REGULAR,substitution,out,[],1628369,,,1610612738,38,34,2023-03-24T23:45:37Z,1840000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M29.00S,2023-03-24T23:45:08.7Z,2,REGULAR,substitution,out,[],203935,,,1610612738,38,34,2023-03-24T23:45:37Z,1850000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M29.00S,2023-03-24T23:45:08.7Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,38,34,2023-03-24T23:45:37Z,1860000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M29.00S,2023-03-24T23:45:08.7Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,38,34,2023-03-24T23:45:37Z,1870000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M08.00S,2023-03-24T23:46:01.9Z,2,REGULAR,2pt,Jump Shot,[],1627759,78.53153745072274,46.32352941176471,1610612738,38,34,2023-03-24T23:46:10Z,1880000,False,-18.0,149.0,1,right,MISS J. Brown 15' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.04,Missed,,,,,,,,,,,,,,,,,,
192,PT09M04.00S,2023-03-24T23:46:05.9Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612738,38,34,2023-03-24T23:46:10Z,1890000,False,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Center,,,191.0,1.0,0.0,1.0,,,,,,,,,,,,,,
193,PT09M02.00S,2023-03-24T23:46:07.9Z,2,REGULAR,turnover,lost ball,[],1629684,,,1610612738,38,34,2023-03-24T23:46:12Z,1900000,False,,,0,,G. Williams lost ball TURNOVER (1 TO),"[1629684, 1627741]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Hield,1627741.0,,,,,,,,,
194,PT09M02.00S,2023-03-24T23:46:07.9Z,2,REGULAR,steal,,[],1627741,,,1610612754,38,34,2023-03-24T23:46:10Z,1910000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT08M56.00S,2023-03-24T23:46:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629670,8.360709592641262,45.588235294117645,1610612754,38,36,2023-03-24T23:52:48Z,1920000,False,22.0,26.0,1,left,J. Nwora driving Layup (4 PTS) (B. Hield 3 AST),"[1629670, 1627741]",1610612754.0,IND,driving,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,3.42,Made,,,,,,,,,,4.0,B. Hield,1627741.0,3.0,,,,,
253,PT08M46.00S,2023-03-24T23:46:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,86.02168199737189,50.73529411764706,1610612738,38,36,2023-03-24T23:57:09Z,1950000,False,4.0,79.0,1,right,MISS J. Brown 7' pullup Shot - blocked,"[1627759, 204456]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.9,Missed,,,,,McConnell,204456.0,,,,,,,,,,,,
254,PT08M46.00S,2023-03-24T23:46:40.7Z,2,REGULAR,block,,[],204456,,,1610612738,38,36,2023-03-24T23:56:06Z,1960000,False,,,0,,T. McConnell BLOCK (1 BLK),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT08M45.00S,2023-03-24T23:46:41.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,38,36,2023-03-24T23:57:25Z,1965000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,253.0,,,,,,,,,,,,,,,,,
200,PT08M45.00S,2023-03-24T23:47:06.7Z,2,REGULAR,jumpball,recovered,[],1629684,,,1610612738,38,36,2023-03-24T23:57:19Z,1970000,False,,,0,,Jump Ball J. Brown vs. T. McConnell: Tip to G. Williams,"[1629684, 1627759, 204456]",1610612738.0,BOS,heldball,G. Williams,1629684.0,Williams,G. Williams,Brown,1627759.0,McConnell,204456.0,,,,,,,,,,,,,,,,,,,,,,
203,PT08M41.00S,2023-03-24T23:47:11.2Z,2,REGULAR,foul,personal,['2freethrow'],204456,,,1610612738,38,36,2023-03-24T23:47:55Z,2000000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (White 2 FT),"[204456, 1628401]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,White,1628401.0
205,PT08M41.00S,2023-03-24T23:47:45.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628401,,,1610612738,39,36,2023-03-24T23:56:06Z,2020000,False,,,0,,D. White Free Throw 1 of 2 (7 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
206,PT08M41.00S,2023-03-24T23:47:48.1Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,39,36,2023-03-24T23:47:50Z,2030000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M41.00S,2023-03-24T23:47:48.1Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,39,36,2023-03-24T23:47:50Z,2040000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M41.00S,2023-03-24T23:48:16.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628401,,,1610612738,40,36,2023-03-24T23:56:06Z,2050000,False,,,0,,D. White Free Throw 2 of 2 (8 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
209,PT08M32.00S,2023-03-24T23:48:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,8.229303547963205,47.549019607843135,1610612754,40,38,2023-03-24T23:58:24Z,2060000,False,12.0,25.0,1,left,T. McConnell driving Layup (4 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,,,4.0,,,,,,,,
210,PT08M32.00S,2023-03-24T23:48:31.9Z,2,REGULAR,foul,personal,['1freethrow'],201143,,,1610612754,40,38,2023-03-24T23:48:37Z,2070000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (McConnell 1 FT),"[201143, 204456]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,McConnell,204456.0
214,PT08M32.00S,2023-03-24T23:48:50.3Z,2,REGULAR,freethrow,1 of 1,[],204456,,,1610612754,40,38,2023-03-24T23:48:50Z,2090000,False,,,0,,MISS T. McConnell Free Throw 1 of 1,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
215,PT08M29.00S,2023-03-24T23:48:52.3Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,40,38,2023-03-24T23:48:52Z,2100000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,
216,PT08M15.00S,2023-03-24T23:49:06.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,93.64323258869908,51.470588235294116,1610612738,42,38,2023-03-24T23:49:10Z,2110000,False,7.0,7.0,1,right,R. Williams III alley-oop DUNK (2 PTS) (D. White 3 AST),"[1629057, 1628401]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,2.0,D. White,1628401.0,3.0,,,,,
218,PT08M06.00S,2023-03-24T23:49:15.1Z,2,REGULAR,2pt,Jump Shot,[],204456,24.26084099868594,54.65686274509803,1610612754,42,40,2023-03-24T23:49:19Z,2130000,False,-23.0,176.0,1,left,T. McConnell 17' pullup Jump Shot (6 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Center,17.71,Made,,,,,,,,,,6.0,,,,,,,,
219,PT07M52.00S,2023-03-24T23:49:29.1Z,2,REGULAR,3pt,Jump Shot,[],201143,88.51839684625493,4.411764705882353,1610612738,42,40,2023-03-24T23:49:35Z,2140000,False,-228.0,55.0,1,right,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
220,PT07M50.00S,2023-03-24T23:49:31.1Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,42,40,2023-03-24T23:49:35Z,2150000,False,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,
221,PT07M44.00S,2023-03-24T23:49:36.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630543,7.703679369250986,45.83333333333333,1610612754,42,40,2023-03-24T23:59:34Z,2160000,False,21.0,20.0,1,left,MISS I. Jackson running alley-oop Layup,[1630543],1610612754.0,IND,running alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
222,PT07M43.00S,2023-03-24T23:49:37.8Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,42,40,2023-03-24T23:49:41Z,2170000,False,,,0,,A. Horford REBOUND (Off:1 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,221.0,5.0,4.0,1.0,,,,,,,,,,,,,,
223,PT07M40.00S,2023-03-24T23:49:41.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,93.9060446780552,50.73529411764706,1610612738,44,40,2023-03-24T23:49:47Z,2180000,False,4.0,5.0,1,right,J. Brown running Layup (7 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,7.0,A. Horford,201143.0,3.0,,,,,
225,PT07M19.00S,2023-03-24T23:50:02.3Z,2,REGULAR,2pt,Jump Shot,[],1627741,24.52365308804205,43.38235294117647,1610612754,44,40,2023-03-24T23:50:07Z,2200000,False,33.0,178.0,1,left,MISS B. Hield 18' pullup Shot,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Center,18.11,Missed,,,,,,,,,,,,,,,,,,
226,PT07M16.00S,2023-03-24T23:50:05.3Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,44,40,2023-03-24T23:50:07Z,2210000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,225.0,3.0,3.0,0.0,,,,,,,,,,,,,,
227,PT07M10.00S,2023-03-24T23:50:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,87.46714848883047,37.5,1610612738,44,40,2023-03-25T00:00:26Z,2220000,False,-62.0,65.0,1,right,MISS D. White 9' driving floating bank Shot,[1628401],1610612738.0,BOS,driving floating bank,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,9.04,Missed,,,,,,,,,,,,,,,,,,
228,PT07M08.00S,2023-03-24T23:50:13.8Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,44,40,2023-03-24T23:50:19Z,2230000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,227.0,3.0,2.0,1.0,,,,,,,,,,,,,,
229,PT07M00.00S,2023-03-24T23:50:21.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.966491458607096,54.65686274509803,1610612754,44,42,2023-03-24T23:50:25Z,2240000,False,-23.0,22.0,1,left,T. McConnell driving reverse Layup (8 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,,,,8.0,,,,,,,,
230,PT06M42.00S,2023-03-24T23:50:39.1Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,44,42,2023-03-24T23:50:42Z,2250000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1627741]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,Hield,1627741.0,,,,,,,,,
231,PT06M42.00S,2023-03-24T23:50:39.1Z,2,REGULAR,steal,,[],1627741,,,1610612754,44,42,2023-03-24T23:50:41Z,2260000,False,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
232,PT06M39.00S,2023-03-24T23:50:42.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,7.178055190538765,50.73529411764706,1610612754,44,44,2023-03-24T23:50:46Z,2270000,False,-4.0,15.0,1,left,B. Hield running DUNK (5 PTS),[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,,,,,,5.0,,,,,,,,
233,PT06M39.00S,2023-03-24T23:50:47.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,44,44,2023-03-24T23:50:47Z,2280000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M39.00S,2023-03-24T23:53:11.1Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,44,44,2023-03-24T23:53:32Z,2290000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M39.00S,2023-03-24T23:53:11.1Z,2,REGULAR,substitution,out,[],201143,,,1610612738,44,44,2023-03-24T23:53:32Z,2300000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M39.00S,2023-03-24T23:53:11.1Z,2,REGULAR,substitution,out,[],1630543,,,1610612738,44,44,2023-03-24T23:53:32Z,2310000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M39.00S,2023-03-24T23:53:11.1Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,44,44,2023-03-24T23:53:32Z,2320000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M39.00S,2023-03-24T23:53:11.1Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,44,44,2023-03-24T23:53:32Z,2330000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M39.00S,2023-03-24T23:53:11.1Z,2,REGULAR,substitution,in,[],1626167,,,1610612738,44,44,2023-03-24T23:53:32Z,2340000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M26.00S,2023-03-24T23:53:54.6Z,2,REGULAR,3pt,Jump Shot,[],1627759,76.95466491458606,85.7843137254902,1610612738,47,44,2023-03-24T23:53:59Z,2350000,False,179.0,164.0,1,right,J. Brown 24' 3PT  (10 PTS) (D. White 4 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.28,Made,,,,,,,,,,10.0,D. White,1628401.0,4.0,,,,,
242,PT06M10.00S,2023-03-24T23:54:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.095926412614981,46.85968137254902,1610612754,47,46,2023-03-24T23:54:18Z,2370000,False,16.0,14.0,1,left,T. McConnell driving reverse Layup (10 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.12,Made,,,,,,,,,,10.0,,,,,,,,
243,PT05M51.00S,2023-03-24T23:54:31.0Z,2,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612738,47,46,2023-03-24T23:54:38Z,2380000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Tatum 2 FT),"[1631097, 1628369]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Tatum,1628369.0
245,PT05M51.00S,2023-03-24T23:54:55.8Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,48,46,2023-03-24T23:54:55Z,2400000,False,,,0,,J. Tatum Free Throw 1 of 2 (18 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
246,PT05M51.00S,2023-03-24T23:54:58.4Z,2,REGULAR,substitution,out,[],1629670,,,1610612738,48,46,2023-03-24T23:55:03Z,2410000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M51.00S,2023-03-24T23:54:58.4Z,2,REGULAR,substitution,in,[],1630174,,,1610612738,48,46,2023-03-24T23:55:03Z,2420000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M51.00S,2023-03-24T23:55:13.0Z,2,REGULAR,substitution,out,[],1627741,,,1610612738,48,46,2023-03-24T23:55:16Z,2430000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M51.00S,2023-03-24T23:55:13.0Z,2,REGULAR,substitution,in,[],1629614,,,1610612738,48,46,2023-03-24T23:55:16Z,2440000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M51.00S,2023-03-24T23:55:32.9Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,49,46,2023-03-24T23:55:32Z,2450000,False,,,0,,J. Tatum Free Throw 2 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
251,PT05M36.00S,2023-03-24T23:55:49.5Z,2,REGULAR,3pt,Jump Shot,[],1631097,33.196452036793694,38.970588235294116,1610612754,49,46,2023-03-25T00:03:33Z,2460000,False,55.0,260.0,1,left,MISS B. Mathurin 26' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.53,Missed,,,,,,,,,,,,,,,,,,
252,PT05M32.00S,2023-03-24T23:55:53.5Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,49,46,2023-03-25T00:03:23Z,2470000,False,,,0,,R. Williams III REBOUND (Off:0 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,251.0,4.0,4.0,0.0,,,,,,,,,,,,,,
256,PT05M13.00S,2023-03-24T23:56:12.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,87.86136662286465,39.46078431372549,1610612738,49,46,2023-03-25T00:03:41Z,2480000,False,-53.0,62.0,1,right,MISS J. Tatum 8' bank Shot,[1628369],1610612738.0,BOS,bank,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Left,8.11,Missed,,,,,,,,,,,,,,,,,,
257,PT05M13.00S,2023-03-24T23:56:12.5Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,49,46,2023-03-24T23:56:30Z,2490000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,256.0,2.0,2.0,0.0,,,,,,,,,,,,,,
258,PT05M07.00S,2023-03-24T23:56:23.7Z,2,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612754,49,46,2023-03-25T00:04:22Z,2500000,False,,,0,,A. Nesmith step out-of-bounds TURNOVER (1 TO),[1630174],1610612754.0,IND,step,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,1628480.0,,,,
259,PT05M07.00S,2023-03-24T23:56:27.8Z,2,REGULAR,substitution,out,[],204456,,,1610612738,49,46,2023-03-24T23:56:31Z,2510000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M07.00S,2023-03-24T23:56:27.8Z,2,REGULAR,substitution,in,[],1630169,,,1610612738,49,46,2023-03-24T23:56:31Z,2520000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M54.00S,2023-03-24T23:56:51.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,78.40013140604468,52.450980392156865,1610612738,49,46,2023-03-25T00:04:52Z,2530000,False,12.0,151.0,1,right,MISS J. Brown 15' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.1,Missed,,,,,,,,,,,,,,,,,,
262,PT04M53.00S,2023-03-24T23:56:52.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,49,46,2023-03-24T23:56:58Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Center,,,261.0,,,,,,,,,,,,,,,,,
