actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
89,PT04M37.00S,2022-12-24T00:53:54.5Z,1,REGULAR,substitution,out,[],203085,,,1610612750,17,14,2022-12-24T00:54:07Z,850000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2022-12-24T00:53:54.5Z,1,REGULAR,substitution,out,[],203497,,,1610612750,17,14,2022-12-24T00:54:07Z,860000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M37.00S,2022-12-24T00:53:54.5Z,1,REGULAR,substitution,in,[],1628436,,,1610612750,17,14,2022-12-24T00:54:07Z,870000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M37.00S,2022-12-24T00:53:54.5Z,1,REGULAR,substitution,in,[],1627763,,,1610612750,17,14,2022-12-24T00:54:07Z,880000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M37.00S,2022-12-24T00:53:54.5Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,17,14,2022-12-24T00:54:07Z,890000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M37.00S,2022-12-24T00:53:54.5Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,17,14,2022-12-24T00:54:07Z,900000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M27.00S,2022-12-24T00:54:20.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,17,14,2022-12-24T00:54:30Z,910000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,202027.0,,,,,,,,,,,,,
96,PT04M16.00S,2022-12-24T00:54:37.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,26.363337713534822,87.25490196078431,1610612738,17,14,2022-12-24T00:54:41Z,920000,False,-186.0,195.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
97,PT04M14.00S,2022-12-24T00:54:39.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,17,14,2022-12-24T00:54:41Z,930000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,96.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT04M07.00S,2022-12-24T00:54:48.2Z,1,REGULAR,foul,personal,[],1630573,,,1610612750,17,14,2022-12-24T00:55:10Z,940000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 1630162]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Right,,,,,,,202027.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
100,PT04M07.00S,2022-12-24T00:55:04.3Z,1,REGULAR,substitution,out,[],203935,,,1610612750,17,14,2022-12-24T00:55:09Z,960000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M07.00S,2022-12-24T00:55:04.3Z,1,REGULAR,substitution,in,[],1629684,,,1610612750,17,14,2022-12-24T00:55:09Z,970000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M59.00S,2022-12-24T00:55:29.4Z,1,REGULAR,3pt,Jump Shot,[],1629675,73.01248357424441,80.14705882352942,1610612750,17,14,2022-12-24T00:55:40Z,980000,False,151.0,201.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
103,PT03M57.00S,2022-12-24T00:55:31.4Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,17,14,2022-12-24T00:55:40Z,990000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,
104,PT03M50.00S,2022-12-24T00:55:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,8.360709592641262,47.30392156862745,1610612738,17,14,2022-12-24T01:00:03Z,1000000,False,13.0,26.0,1,left,MISS L. Kornet Layup - blocked,"[1628436, 1629675]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,Reid,1629675.0,,,,,,
105,PT03M50.00S,2022-12-24T00:55:39.4Z,1,REGULAR,block,,[],1629675,,,1610612738,17,14,2022-12-24T01:00:03Z,1010000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M49.00S,2022-12-24T00:55:40.4Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,17,14,2022-12-24T00:55:48Z,1020000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
107,PT03M41.00S,2022-12-24T00:55:46.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629675,91.45860709592641,46.231617647058826,1610612750,17,16,2022-12-24T00:55:54Z,1030000,False,-19.0,28.0,1,right,N. Reid running Layup (2 PTS) (J. Nowell 1 AST),"[1629675, 1629669]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,3.36,Made,,,,,,,,,,2.0,,,,J. Nowell,1629669.0,1.0,,
109,PT03M31.00S,2022-12-24T00:55:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.835085413929041,56.372549019607845,1610612738,17,16,2022-12-24T00:56:05Z,1050000,False,-32.0,21.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1629675]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,Reid,1629675.0,,,,,,
110,PT03M31.00S,2022-12-24T00:55:57.3Z,1,REGULAR,block,,[],1629675,,,1610612738,17,16,2022-12-24T00:55:59Z,1060000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M29.00S,2022-12-24T00:55:59.3Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,17,16,2022-12-24T00:56:05Z,1070000,False,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,109.0,3.0,2.0,1.0,,,,,,,,,,,,,,
112,PT03M25.00S,2022-12-24T00:56:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629669,93.11760840998686,54.41176470588235,1610612750,17,16,2022-12-24T00:56:09Z,1080000,False,22.0,12.0,1,right,MISS J. Nowell running Layup,[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
113,PT03M25.00S,2022-12-24T00:56:04.0Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612738,17,16,2022-12-24T00:56:09Z,1090000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT03M19.00S,2022-12-24T00:56:12.7Z,1,REGULAR,turnover,discontinued dribble,[],1629684,,,1610612738,17,16,2022-12-24T00:56:47Z,1100000,False,,,0,,G. Williams discontinued dribble TURNOVER (1 TO),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,201246.0,,,,,,,,1.0,,,,,
115,PT03M09.00S,2022-12-24T00:56:37.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,66.5735873850197,30.14705882352941,1610612750,17,19,2022-12-24T00:56:50Z,1110000,False,-99.0,262.0,1,right,N. Reid 27' 3PT  (5 PTS) (D. Russell 3 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,27.99,Made,,,,,,,,,,5.0,,,,D. Russell,1626156.0,3.0,,
117,PT02M50.00S,2022-12-24T00:56:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.5722733245729295,53.431372549019606,1610612738,19,19,2022-12-24T00:57:02Z,1130000,False,-17.0,19.0,1,left,M. Brogdon driving Layup (2 PTS) (L. Kornet 1 AST),"[1627763, 1628436]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,,,,,,2.0,,,,L. Kornet,1628436.0,1.0,,
119,PT02M39.00S,2022-12-24T00:57:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.9060446780552,50.73529411764706,1610612750,19,21,2022-12-24T00:57:11Z,1150000,False,4.0,5.0,1,right,N. Reid cutting Layup (7 PTS) (D. Russell 4 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,7.0,,,,D. Russell,1626156.0,4.0,,
121,PT02M33.00S,2022-12-24T00:57:15.3Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612738,19,21,2022-12-24T01:00:37Z,1170000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Brown 2 FT),"[1630162, 1627759]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627519.0,2.0,0.0,Brown,1627759.0,,,,,,,,,
123,PT02M33.00S,2022-12-24T00:57:28.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,19,21,2022-12-24T00:57:28Z,1190000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M33.00S,2022-12-24T00:59:50.2Z,1,REGULAR,substitution,out,[],1630162,,,1610612738,19,21,2022-12-24T01:00:04Z,1200000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M33.00S,2022-12-24T00:59:50.2Z,1,REGULAR,substitution,in,[],203497,,,1610612738,19,21,2022-12-24T01:00:04Z,1210000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M33.00S,2022-12-24T01:00:39.1Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,19,21,2022-12-24T01:00:39Z,1220000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
127,PT02M33.00S,2022-12-24T01:00:39.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,19,21,2022-12-24T01:00:39Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,
128,PT02M33.00S,2022-12-24T01:00:46.8Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,20,21,2022-12-24T01:00:46Z,1240000,False,,,0,,J. Brown Free Throw 2 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
129,PT02M21.00S,2022-12-24T01:01:01.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,92.85479632063075,53.92156862745098,1610612750,20,23,2022-12-24T01:01:05Z,1250000,False,20.0,15.0,1,right,J. Nowell cutting Layup (2 PTS) (J. McDaniels 1 AST),"[1629669, 1630183]",1610612750.0,MIN,cutting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,2.0,,,,J. McDaniels,1630183.0,1.0,,
131,PT02M04.00S,2022-12-24T01:01:17.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,33.98488830486202,51.470588235294116,1610612738,20,23,2022-12-24T01:02:34Z,1270000,False,-7.0,267.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2022-12-24T01:01:18.0Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,20,23,2022-12-24T01:01:29Z,1280000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,,
133,PT01M58.00S,2022-12-24T01:01:29.2Z,1,REGULAR,turnover,out-of-bounds,[],1630573,,,1610612738,20,23,2022-12-24T01:01:34Z,1290000,False,,,0,,S. Hauser step out-of-bounds TURNOVER (1 TO),[1630573],1610612738.0,BOS,step,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,,202027.0,,,,,,,,1.0,,,,,
134,PT01M58.00S,2022-12-24T01:01:35.5Z,1,REGULAR,substitution,out,[],1627759,,,1610612750,20,23,2022-12-24T01:01:40Z,1300000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M58.00S,2022-12-24T01:01:35.5Z,1,REGULAR,substitution,in,[],1628369,,,1610612750,20,23,2022-12-24T01:01:40Z,1310000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M50.00S,2022-12-24T01:01:54.3Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612750,20,23,2022-12-24T01:02:07Z,1320000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Russell 2 FT),"[1628436, 1626156]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,202027.0,1.0,0.0,Russell,1626156.0,,,,,,,,,
138,PT01M50.00S,2022-12-24T01:02:14.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,20,24,2022-12-24T01:02:14Z,1340000,False,,,0,,D. Russell Free Throw 1 of 2 (8 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
139,PT01M50.00S,2022-12-24T01:02:27.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,20,25,2022-12-24T01:02:27Z,1350000,False,,,0,,D. Russell Free Throw 2 of 2 (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
140,PT01M37.00S,2022-12-24T01:02:43.9Z,1,REGULAR,3pt,Jump Shot,[],1629684,11.514454664914586,2.696078431372549,1610612738,20,25,2022-12-24T01:03:00Z,1360000,False,237.0,56.0,1,left,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,24.3,Missed,,,,,,,,,,,,,,,,,,
141,PT01M36.00S,2022-12-24T01:02:44.9Z,1,REGULAR,rebound,offensive,[],1627763,,,1610612738,20,25,2022-12-24T01:03:00Z,1370000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,,
142,PT01M35.00S,2022-12-24T01:02:53.7Z,1,REGULAR,foul,offensive,[],1627763,,,1610612738,20,25,2022-12-24T01:03:06Z,1380000,False,,,0,,M. Brogdon offensive FOUL (1 PF),"[1627763, 1629669]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,1.0,0.0,Nowell,1629669.0,,,,,,,,,
144,PT01M35.00S,2022-12-24T01:02:53.7Z,1,REGULAR,turnover,offensive foul,[],1627763,,,1610612738,20,25,2022-12-24T01:02:53Z,1400000,False,,,0,,M. Brogdon offensive foul TURNOVER (1 TO),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,,,,,,,,1.0,,,,,
145,PT01M21.00S,2022-12-24T01:03:21.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630183,92.85479632063075,67.15686274509804,1610612750,20,25,2022-12-24T01:03:26Z,1410000,False,86.0,15.0,1,right,MISS J. McDaniels 8' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,8.71,Missed,,,,,,,,,,,,,,,,,,
146,PT01M19.00S,2022-12-24T01:03:23.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,20,25,2022-12-24T01:03:26Z,1420000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT01M13.00S,2022-12-24T01:03:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.915243101182654,55.392156862745104,1610612738,20,25,2022-12-24T01:03:45Z,1430000,False,-27.0,13.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
148,PT01M12.00S,2022-12-24T01:03:32.1Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,20,25,2022-12-24T01:03:45Z,1440000,False,,,0,,L. Kornet REBOUND (Off:2 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,147.0,2.0,0.0,2.0,,,,,,,,,,,,,,
149,PT01M12.00S,2022-12-24T01:03:36.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,20,25,2022-12-24T01:03:53Z,1450000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
150,PT01M11.00S,2022-12-24T01:03:37.8Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,20,25,2022-12-24T01:03:53Z,1460000,False,,,0,,L. Kornet REBOUND (Off:3 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,149.0,3.0,0.0,3.0,,,,,,,,,,,,,,
151,PT01M11.00S,2022-12-24T01:03:38.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,20,25,2022-12-24T01:04:03Z,1470000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
152,PT01M11.00S,2022-12-24T01:03:38.0Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612738,20,25,2022-12-24T01:04:14Z,1480000,False,,,0,,L. Kornet REBOUND (Off:4 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,151.0,4.0,0.0,4.0,,,,,,,,,,,,,,
153,PT01M06.00S,2022-12-24T01:03:40.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628369,18.347568988173457,28.186274509803923,1610612738,22,25,2022-12-24T01:04:50Z,1490000,False,109.0,120.0,1,left,J. Tatum 16' turnaround Jump Shot (4 PTS),[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,16.22,Made,,,,,,,,,,4.0,,,,,,,,
155,PT00M56.20S,2022-12-24T01:03:55.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612750,22,25,2022-12-24T01:04:08Z,1510000,False,,,0,,S. Hauser shooting personal FOUL (2 PF) (Russell 2 FT),"[1630573, 1626156]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,2.0,0.0,Russell,1626156.0,,,,,,,,,
157,PT00M56.20S,2022-12-24T01:04:12.8Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,22,26,2022-12-24T01:04:12Z,1530000,False,,,0,,D. Russell Free Throw 1 of 2 (10 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
158,PT00M56.20S,2022-12-24T01:04:26.9Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,22,27,2022-12-24T01:04:26Z,1540000,False,,,0,,D. Russell Free Throw 2 of 2 (11 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
159,PT00M40.80S,2022-12-24T01:04:45.3Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,22,27,2022-12-24T01:04:55Z,1550000,False,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (2 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,201246.0,,,,,,,,2.0,,,,,
161,PT00M29.60S,2022-12-24T01:05:03.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612750,22,27,2022-12-24T01:05:11Z,1560000,False,,,0,,S. Hauser shooting personal FOUL (3 PF) (Russell 2 FT),"[1630573, 1626156]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202027.0,3.0,0.0,Russell,1626156.0,,,,,,,,,
163,PT00M29.60S,2022-12-24T01:05:26.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,22,28,2022-12-24T01:05:26Z,1580000,False,,,0,,D. Russell Free Throw 1 of 2 (12 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
164,PT00M29.60S,2022-12-24T01:05:28.8Z,1,REGULAR,substitution,out,[],1630573,,,1610612750,22,28,2022-12-24T01:05:32Z,1590000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M29.60S,2022-12-24T01:05:28.8Z,1,REGULAR,substitution,in,[],203935,,,1610612750,22,28,2022-12-24T01:05:32Z,1600000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M29.60S,2022-12-24T01:05:42.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,22,29,2022-12-24T01:05:42Z,1610000,False,,,0,,D. Russell Free Throw 2 of 2 (13 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
168,PT00M10.00S,2022-12-24T01:06:17.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,32.802233902759525,70.83333333333334,1610612738,22,29,2022-12-24T01:06:23Z,1630000,False,-104.0,256.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
169,PT00M08.10S,2022-12-24T01:06:19.2Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,22,29,2022-12-24T01:06:23Z,1640000,False,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Left Center,,,168.0,2.0,2.0,0.0,,,,,,,,,,,,,,
170,PT00M03.40S,2022-12-24T01:06:26.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629669,80.50262812089356,93.87254901960785,1610612750,22,29,2022-12-24T01:06:58Z,1650000,False,219.0,131.0,1,right,MISS J. Nowell 25' pullup 3PT,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
171,PT00M01.40S,2022-12-24T01:06:28.0Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,22,29,2022-12-24T01:06:49Z,1660000,False,,,0,,L. Kornet REBOUND (Off:4 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,170.0,5.0,1.0,4.0,,,,,,,,,,,,,,
172,PT00M00.00S,2022-12-24T01:06:32.0Z,1,REGULAR,period,end,[],0,,,1610612738,22,29,2022-12-24T01:06:32Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-12-24T01:08:36.4Z,2,REGULAR,substitution,out,['startperiod'],1626156,,,1610612738,22,29,2022-12-24T01:08:56Z,1680000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-12-24T01:08:36.4Z,2,REGULAR,substitution,out,['startperiod'],1630183,,,1610612738,22,29,2022-12-24T01:08:56Z,1690000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
