actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
446,PT05M29.00S,2022-10-29T01:16:15.8Z,3,REGULAR,substitution,out,[],1628436,,,1610612739,86,76,2022-10-29T01:16:18Z,4400000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M29.00S,2022-10-29T01:16:15.8Z,3,REGULAR,substitution,in,[],201933,,,1610612739,86,76,2022-10-29T01:16:18Z,4410000,,,0,,SUB in: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M29.00S,2022-10-29T01:16:35.2Z,3,REGULAR,freethrow,1 of 1,[],1627747,,,1610612739,86,77,2022-10-29T01:16:35Z,4420000,,,0,,C. LeVert Free Throw 1 of 1 (21 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
449,PT05M14.00S,2022-10-29T01:16:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.360709592641262,56.372549019607845,1610612738,88,77,2022-10-29T01:16:57Z,4430000,-32.0,26.0,1,left,M. Brogdon driving Layup (9 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,4.12,,,,,,,,,,,
450,PT04M47.00S,2022-10-29T01:17:20.7Z,3,REGULAR,2pt,Jump Shot,[],1628386,79.84559789750328,28.921568627450984,1610612739,88,79,2022-10-29T01:17:25Z,4440000,-105.0,137.0,1,right,J. Allen 17' Jump Shot (11 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,11.0,17.29,,,,,,,,,,,
451,PT04M26.00S,2022-10-29T01:17:46.9Z,3,REGULAR,foul,offensive,[],201933,,,1610612738,88,79,2022-10-29T01:17:56Z,4450000,,,0,,B. Griffin offensive FOUL (4 PF),"[201933, 1627747]",1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,8-16 Left,1151.0,4.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
453,PT04M26.00S,2022-10-29T01:17:46.9Z,3,REGULAR,turnover,offensive foul,[],201933,,,1610612738,88,79,2022-10-29T01:17:46Z,4470000,,,0,,B. Griffin offensive foul TURNOVER (2 TO),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,8-16 Left,1151.0,,,,,,,,,,,,2.0,,,,,,,
454,PT04M13.00S,2022-10-29T01:18:15.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201567,91.80354796320631,2.696078431372549,1610612739,88,82,2022-10-29T01:18:20Z,4480000,-237.0,25.0,1,right,K. Love 3PT  (9 PTS) (D. Mitchell 2 AST),"[201567, 1628378]",1610612739.0,CLE,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,,,Made,,9.0,23.78,,,,,D. Mitchell,1628378.0,2.0,,,,
456,PT03M58.00S,2022-10-29T01:18:31.6Z,3,REGULAR,3pt,Jump Shot,[],201143,33.98488830486202,62.745098039215684,1610612738,88,82,2022-10-29T01:19:31Z,4500000,-64.0,267.0,1,left,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.45,,,,,,,,,,,
457,PT03M55.00S,2022-10-29T01:18:34.6Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,88,82,2022-10-29T01:19:31Z,4510000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,456.0,,,3.0,3.0,0.0,,,,,,,,
458,PT03M53.00S,2022-10-29T01:18:38.6Z,3,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612739,88,82,2022-10-29T01:19:01Z,4520000,,,0,,M. Brogdon shooting personal FOUL (2 PF) (LeVert 2 FT),"[1627763, 1627747]",1610612738.0,BOS,shooting,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1151.0,2.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
461,PT03M53.00S,2022-10-29T01:22:14.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627747,,,1610612739,88,83,2022-10-29T01:23:15Z,4550000,,,0,,C. LeVert Free Throw 1 of 2 (22 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,,22.0,,,,,,,,,,,,
462,PT03M53.00S,2022-10-29T01:22:17.3Z,3,REGULAR,substitution,out,[],1627759,,,1610612739,88,83,2022-10-29T01:22:29Z,4560000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M53.00S,2022-10-29T01:22:17.3Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,88,83,2022-10-29T01:22:29Z,4570000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M53.00S,2022-10-29T01:22:17.3Z,3,REGULAR,substitution,in,[],1628401,,,1610612739,88,83,2022-10-29T01:22:29Z,4580000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M53.00S,2022-10-29T01:22:17.3Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,88,83,2022-10-29T01:22:29Z,4590000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M53.00S,2022-10-29T01:22:14.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627747,,,1610612739,88,84,2022-10-29T01:23:15Z,4600000,,,0,,C. LeVert Free Throw 2 of 2 (23 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,,23.0,,,,,,,,,,,,
467,PT03M45.00S,2022-10-29T01:22:47.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201143,8.229303547963205,50.0,1610612738,90,84,2022-10-29T01:22:52Z,4610000,0.0,25.0,1,left,A. Horford cutting DUNK (12 PTS) (M. Brogdon 5 AST),"[201143, 1627763]",1610612738.0,BOS,cutting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,2.49,,,,,M. Brogdon,1627763.0,5.0,,,,
469,PT03M22.00S,2022-10-29T01:23:09.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,80.76544021024968,6.862745098039216,1610612739,90,87,2022-10-29T01:24:56Z,4630000,-216.0,128.0,1,right,D. Mitchell 25' 3PT pullup (26 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,26.0,25.1,,,,,,,,,,,
470,PT03M04.00S,2022-10-29T01:23:29.8Z,3,REGULAR,2pt,Jump Shot,[],1628369,9.067017082785808,83.3563112745098,1610612738,90,87,2022-10-29T01:23:48Z,4640000,-167.0,33.0,1,left,MISS J. Tatum 17' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,17.0,,,,,,,,,,,
471,PT03M02.00S,2022-10-29T01:23:31.8Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,90,87,2022-10-29T01:23:48Z,4650000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Left,,,,,,,470.0,,,4.0,4.0,0.0,,,,,,,,
472,PT02M49.00S,2022-10-29T01:23:45.8Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,90,87,2022-10-29T01:24:01Z,4660000,,,0,,D. Mitchell bad pass TURNOVER (5 TO),"[1628378, 201933]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,5.0,,,,Griffin,201933.0,,
473,PT02M49.00S,2022-10-29T01:23:45.8Z,3,REGULAR,steal,,[],201933,,,1610612738,90,87,2022-10-29T01:23:49Z,4670000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
474,PT02M36.00S,2022-10-29T01:23:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,9.280551905387648,45.83333333333333,1610612738,90,87,2022-10-29T01:24:19Z,4680000,21.0,35.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.05,,,,,,,,,,,
475,PT02M34.00S,2022-10-29T01:23:59.0Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,90,87,2022-10-29T01:24:19Z,4690000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,474.0,,,2.0,2.0,0.0,,,,,,,,
476,PT02M33.00S,2022-10-29T01:24:04.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,90,87,2022-10-29T01:24:04Z,4700000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M33.00S,2022-10-29T01:26:27.6Z,3,REGULAR,substitution,out,[],201143,,,1610612739,90,87,2022-10-29T01:26:58Z,4710000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M33.00S,2022-10-29T01:26:27.6Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,90,87,2022-10-29T01:26:58Z,4720000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M33.00S,2022-10-29T01:26:27.6Z,3,REGULAR,substitution,in,[],203943,,,1610612739,90,87,2022-10-29T01:26:58Z,4730000,,,0,,SUB in: N. Vonleh,[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M33.00S,2022-10-29T01:26:27.6Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,90,87,2022-10-29T01:26:58Z,4740000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M23.00S,2022-10-29T01:27:05.4Z,3,REGULAR,3pt,Jump Shot,[],1626224,72.48685939553219,14.215686274509803,1610612739,90,90,2022-10-29T01:27:11Z,4750000,-179.0,206.0,1,right,C. Osman 27' 3PT step back (4 PTS),[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,4.0,27.29,,,,,,,,,,,
482,PT02M05.00S,2022-10-29T01:27:36.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612738,90,90,2022-10-29T01:28:00Z,4760000,,,0,,C. Osman personal FOUL (1 PF) (Griffin 2 FT),"[1626224, 201933]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Left,202049.0,1.0,0.0,Griffin,201933.0,,,,,,,,,,,,,,,
484,PT02M05.00S,2022-10-29T01:28:01.1Z,3,REGULAR,freethrow,1 of 2,[],201933,,,1610612738,91,90,2022-10-29T01:28:01Z,4780000,,,0,,B. Griffin Free Throw 1 of 2 (6 PTS),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
485,PT02M05.00S,2022-10-29T01:28:29.2Z,3,REGULAR,freethrow,2 of 2,[],201933,,,1610612738,92,90,2022-10-29T01:28:29Z,4790000,,,0,,B. Griffin Free Throw 2 of 2 (7 PTS),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
487,PT01M45.00S,2022-10-29T01:28:52.3Z,3,REGULAR,2pt,Jump Shot,[],201567,87.3850197109067,66.93474264705883,1610612739,92,90,2022-10-29T01:30:42Z,4800000,85.0,66.0,1,right,MISS K. Love 10' turnaround fadeaway Shot,[201567],1610612739.0,CLE,turnaround fadeaway,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,10.74,,,,,,,,,,,
488,PT01M42.00S,2022-10-29T01:28:55.3Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,92,90,2022-10-29T01:29:40Z,4810000,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,,487.0,,,1.0,1.0,0.0,,,,,,,,
489,PT01M36.00S,2022-10-29T01:28:59.5Z,3,REGULAR,turnover,bad pass,[],1627763,,,1610612738,92,90,2022-10-29T01:29:27Z,4820000,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 1627747]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,LeVert,1627747.0,,
490,PT01M36.00S,2022-10-29T01:28:59.5Z,3,REGULAR,steal,,[],1627747,,,1610612739,92,90,2022-10-29T01:29:01Z,4830000,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
491,PT01M32.00S,2022-10-29T01:29:03.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,93.9060446780552,48.28431372549019,1610612739,92,92,2022-10-29T01:29:10Z,4840000,-9.0,5.0,1,right,C. LeVert running DUNK (25 PTS) (D. Mitchell 3 AST),"[1627747, 1628378]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Made,,25.0,0.98,,,,,D. Mitchell,1628378.0,3.0,,,,
493,PT01M09.00S,2022-10-29T01:29:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.5722733245729295,55.14705882352941,1610612738,94,92,2022-10-29T01:29:32Z,4860000,-26.0,19.0,1,left,J. Tatum driving reverse Layup (30 PTS),[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,,30.0,3.18,,,,,,,,,,,
494,PT00M52.90S,2022-10-29T01:29:48.2Z,3,REGULAR,violation,kicked ball,[],1627763,,,1610612739,94,92,2022-10-29T01:29:58Z,4870000,,,0,,M. Brogdon kicked ball VIOLATION,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,
495,PT00M52.90S,2022-10-29T01:29:53.4Z,3,REGULAR,substitution,out,[],201933,,,1610612739,94,92,2022-10-29T01:29:56Z,4880000,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M52.90S,2022-10-29T01:29:53.4Z,3,REGULAR,substitution,in,[],203935,,,1610612739,94,92,2022-10-29T01:29:56Z,4890000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M43.90S,2022-10-29T01:30:15.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,71.04139290407359,76.47058823529412,1610612739,94,95,2022-10-29T01:30:24Z,4900000,132.0,220.0,1,right,D. Mitchell 25' 3PT  (29 PTS) (C. LeVert 5 AST),"[1628378, 1627747]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,29.0,25.65,,,,,C. LeVert,1627747.0,5.0,,,,
499,PT00M29.30S,2022-10-29T01:30:35.0Z,3,REGULAR,3pt,Jump Shot,[],203935,33.590670170827856,65.68627450980392,1610612738,97,95,2022-10-29T01:30:42Z,4920000,-78.0,263.0,1,left,M. Smart 27' 3PT  (9 PTS) (J. Tatum 3 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,Made,,9.0,27.47,,,,,J. Tatum,1628369.0,3.0,,,,
501,PT00M07.20S,2022-10-29T01:31:00.9Z,3,REGULAR,3pt,Jump Shot,[],1626224,73.14388961892247,16.666666666666664,1610612739,97,95,2022-10-29T01:31:09Z,4940000,-167.0,200.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.03,,,,,,,,,,,
502,PT00M04.50S,2022-10-29T01:31:03.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,97,95,2022-10-29T01:31:09Z,4950000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,501.0,,,3.0,3.0,0.0,,,,,,,,
503,PT00M01.70S,2022-10-29T01:31:08.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628401,9.411957950065702,50.245098039215684,1610612738,99,95,2022-10-29T01:31:53Z,4960000,-1.0,36.0,1,left,D. White running Layup (5 PTS) (M. Smart 6 AST),"[1628401, 203935]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,3.6,,,,,M. Smart,203935.0,6.0,,,,
505,PT00M00.00S,2022-10-29T01:31:22.7Z,3,REGULAR,period,end,[],0,,,1610612739,99,95,2022-10-29T01:31:22Z,4980000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-10-29T01:33:22.6Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612739,99,95,2022-10-29T01:33:39Z,4990000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-10-29T01:33:22.6Z,4,REGULAR,substitution,out,['startperiod'],203943,,,1610612739,99,95,2022-10-29T01:33:39Z,5000000,,,0,,SUB out: N. Vonleh,[203943],1610612738.0,BOS,,,,Vonleh,N. Vonleh,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-10-29T01:33:22.6Z,4,REGULAR,substitution,out,['startperiod'],1628378,,,1610612739,99,95,2022-10-29T01:33:39Z,5010000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-10-29T01:33:22.6Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612739,99,95,2022-10-29T01:33:39Z,5020000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-10-29T01:33:22.6Z,4,REGULAR,substitution,in,['startperiod'],1628436,,,1610612739,99,95,2022-10-29T01:33:39Z,5030000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-10-29T01:33:22.6Z,4,REGULAR,substitution,in,['startperiod'],203526,,,1610612739,99,95,2022-10-29T01:33:39Z,5040000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-10-29T01:33:49.6Z,4,REGULAR,period,start,[],0,,,1610612739,99,95,2022-10-29T01:33:49Z,5050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M43.00S,2022-10-29T01:34:06.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,91.14651773981603,42.15686274509804,1610612739,99,97,2022-10-29T01:34:14Z,5060000,-39.0,31.0,1,right,E. Mobley turnaround Hook (13 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,13.0,4.98,,,,,,,,,,,
514,PT11M23.00S,2022-10-29T01:34:26.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,10.988830486202366,52.94117647058824,1610612738,99,97,2022-10-29T01:34:48Z,5070000,-15.0,51.0,1,left,MISS M. Smart driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.29,,,,,,,,,,,
515,PT11M22.00S,2022-10-29T01:34:27.9Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,99,97,2022-10-29T01:34:48Z,5080000,,,0,,L. Kornet REBOUND (Off:2 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,514.0,,,4.0,2.0,2.0,,,,,,,,
516,PT11M22.00S,2022-10-29T01:34:30.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,99,97,2022-10-29T01:35:31Z,5090000,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
517,PT11M20.00S,2022-10-29T01:34:32.4Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,99,97,2022-10-29T01:34:57Z,5100000,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,516.0,,,6.0,4.0,2.0,,,,,,,,
518,PT11M08.00S,2022-10-29T01:34:43.2Z,4,REGULAR,foul,personal,['2freethrow'],203935,,,1610612739,99,97,2022-10-29T01:34:54Z,5110000,,,0,,M. Smart shooting personal FOUL (4 PF) (Mobley 2 FT),"[203935, 1630596]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,202049.0,4.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
520,PT11M08.00S,2022-10-29T01:35:07.5Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,99,97,2022-10-29T01:35:30Z,5130000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
521,PT11M08.00S,2022-10-29T01:35:07.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,99,97,2022-10-29T01:35:30Z,5140000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,
522,PT11M08.00S,2022-10-29T01:35:10.0Z,4,REGULAR,substitution,out,[],203935,,,1610612739,99,97,2022-10-29T01:35:13Z,5150000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M08.00S,2022-10-29T01:35:10.0Z,4,REGULAR,substitution,in,[],1630573,,,1610612739,99,97,2022-10-29T01:35:13Z,5160000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M08.00S,2022-10-29T01:35:07.5Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,99,97,2022-10-29T01:35:30Z,5170000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
525,PT11M08.00S,2022-10-29T01:35:07.5Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,99,97,2022-10-29T01:35:30Z,5180000,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,524.0,,,6.0,6.0,0.0,,,,,,,,
526,PT10M55.00S,2022-10-29T01:35:42.0Z,4,REGULAR,turnover,traveling,[],1627759,,,1610612738,99,97,2022-10-29T01:35:47Z,5190000,,,0,,J. Brown traveling TURNOVER (6 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,1151.0,,,,,,,,,,,,6.0,,,,,,,
528,PT10M38.00S,2022-10-29T01:36:42.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,93.24901445466492,61.51960784313726,1610612739,99,99,2022-10-29T01:36:58Z,5210000,58.0,11.0,1,right,E. Mobley turnaround fadeaway Jump Shot (15 PTS) (C. Osman 1 AST),"[1630596, 1626224]",1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,15.0,5.86,,,,,C. Osman,1626224.0,1.0,,,,
529,PT10M14.00S,2022-10-29T01:37:03.6Z,4,REGULAR,3pt,Jump Shot,[],1627759,29.38567674113009,81.37254901960785,1610612738,99,99,2022-10-29T01:37:10Z,5220000,-157.0,224.0,1,left,MISS J. Brown 27' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.32,,,,,,,,,,,
530,PT10M11.00S,2022-10-29T01:37:06.6Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,99,99,2022-10-29T01:37:10Z,5230000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,529.0,,,5.0,5.0,0.0,,,,,,,,
533,PT10M01.00S,2022-10-29T01:37:36.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,99,99,2022-10-29T01:37:36Z,5260000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT10M01.00S,2022-10-29T01:39:30.8Z,4,REGULAR,3pt,Jump Shot,[],201567,68.38042049934297,66.42156862745098,1610612739,99,99,2022-10-29T02:36:52Z,5280000,82.0,245.0,1,right,MISS K. Love 25' pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.81,,,,,,,,,,,
