actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
91,PT04M20.00S,2024-01-07T20:25:29.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,89.96386333771353,47.549019607843135,1610612751,17,12,2024-01-07T20:25:35Z,910000,False,-12.0,42.0,1,right,N. Claxton driving Hook (4 PTS) (M. Bridges 1 AST),"[1629651, 1628969]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,4.36,Made,,,,,4.0,M. Bridges,1628969.0,1.0,,,,,,,
93,PT04M08.00S,2024-01-07T20:25:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.469776609724048,53.18627450980392,1610612757,17,12,2024-01-07T20:25:46Z,930000,False,-16.0,-1.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,1.59,Missed,,,,,,,,,,,,,,,
94,PT04M05.00S,2024-01-07T20:25:45.8Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,17,12,2024-01-07T20:25:46Z,940000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,93.0,1.0,1.0,0.0,,,,,,,,,,,
95,PT04M01.00S,2024-01-07T20:25:49.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629651,93.51182654402102,51.9607843137255,1610612751,19,12,2024-01-07T20:25:59Z,950000,False,10.0,8.0,1,right,N. Claxton running reverse Layup (6 PTS) (R. O'Neale 1 AST),"[1629651, 1626220]",1610612751.0,BKN,running reverse,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.3,Made,,,,,6.0,R. O'Neale,1626220.0,1.0,,,,,,,
97,PT03M45.00S,2024-01-07T20:26:05.0Z,1,REGULAR,2pt,Jump Shot,[],203924,24.52365308804205,30.88235294117647,1610612757,19,14,2024-01-07T20:26:08Z,970000,False,96.0,178.0,1,left,J. Grant 20' pullup Jump Shot (6 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,20.2,Made,,,,,6.0,,,,,,,,,,
98,PT03M37.00S,2024-01-07T20:26:17.3Z,1,REGULAR,foul,personal,['2freethrow'],1629014,,,1610612751,19,14,2024-01-07T20:26:31Z,980000,False,,,0,,A. Simons shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629014, 1628969]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Bridges,1628969.0
100,PT03M37.00S,2024-01-07T20:26:46.7Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,20,14,2024-01-07T20:26:46Z,1000000,False,,,0,,M. Bridges Free Throw 1 of 2 (12 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
101,PT03M37.00S,2024-01-07T20:26:47.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,20,14,2024-01-07T20:26:57Z,1010000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M37.00S,2024-01-07T20:26:47.3Z,1,REGULAR,substitution,out,[],1630703,,,1610612751,20,14,2024-01-07T20:26:57Z,1020000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M37.00S,2024-01-07T20:26:47.3Z,1,REGULAR,substitution,out,[],203924,,,1610612751,20,14,2024-01-07T20:26:57Z,1030000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M37.00S,2024-01-07T20:26:47.3Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,20,14,2024-01-07T20:26:57Z,1040000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M37.00S,2024-01-07T20:26:47.3Z,1,REGULAR,substitution,in,[],1627763,,,1610612751,20,14,2024-01-07T20:26:57Z,1050000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M37.00S,2024-01-07T20:26:47.3Z,1,REGULAR,substitution,in,[],1631200,,,1610612751,20,14,2024-01-07T20:26:57Z,1060000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M37.00S,2024-01-07T20:27:15.9Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,21,14,2024-01-07T20:27:15Z,1070000,False,,,0,,M. Bridges Free Throw 2 of 2 (13 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,
108,PT03M25.00S,2024-01-07T20:27:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,7.440867279894875,42.8921568627451,1610612757,21,16,2024-01-07T21:23:05Z,1080000,False,36.0,17.0,1,left,A. Simons driving finger roll Layup (4 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,3.95,Made,,,,,4.0,,,,,,,,,,
109,PT03M11.00S,2024-01-07T20:27:44.3Z,1,REGULAR,3pt,Jump Shot,[],1626220,94.95729303547962,95.83333333333334,1610612751,21,16,2024-01-07T20:27:49Z,1090000,False,229.0,-5.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,22.93,Missed,,,,,,,,,,,,,,,
110,PT03M09.00S,2024-01-07T20:27:46.3Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,21,16,2024-01-07T20:27:49Z,1100000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,109.0,1.0,0.0,1.0,,,,,,,,,,,
111,PT03M09.00S,2024-01-07T20:27:52.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631200,,,1610612751,21,16,2024-01-07T20:28:00Z,1110000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1631200, 1630549]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Sharpe,1630549.0
113,PT03M09.00S,2024-01-07T20:28:14.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,21,16,2024-01-07T20:28:14Z,1130000,False,,,0,,MISS D. Sharpe Free Throw 1 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
114,PT03M09.00S,2024-01-07T20:28:14.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,21,16,2024-01-07T20:28:14Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,
115,PT03M09.00S,2024-01-07T20:28:38.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,22,16,2024-01-07T20:28:39Z,1150000,False,,,0,,D. Sharpe Free Throw 2 of 2 (1 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
116,PT02M53.00S,2024-01-07T20:28:57.4Z,1,REGULAR,turnover,bad pass,[],1631200,,,1610612757,22,16,2024-01-07T20:29:00Z,1160000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631200, 1628372]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,1.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,
117,PT02M53.00S,2024-01-07T20:28:57.4Z,1,REGULAR,steal,,[],1628372,,,1610612751,22,16,2024-01-07T20:28:59Z,1170000,False,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
118,PT02M48.00S,2024-01-07T20:29:01.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630549,94.03745072273325,48.77450980392157,1610612751,24,16,2024-01-07T20:29:07Z,1180000,False,-6.0,4.0,1,right,D. Sharpe running DUNK (3 PTS) (D. Smith Jr. 1 AST),"[1630549, 1628372]",1610612751.0,BKN,running,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,0.7,Made,,,,,3.0,D. Smith Jr.,1628372.0,1.0,,,,,,,
120,PT02M32.00S,2024-01-07T20:29:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,12.959921156373195,52.450980392156865,1610612757,24,16,2024-01-07T20:29:24Z,1200000,False,-12.0,69.0,1,left,MISS A. Simons 7' turnaround fadeaway Shot,[1629014],1610612757.0,POR,turnaround fadeaway,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,7.04,Missed,,,,,,,,,,,,,,,
121,PT02M29.00S,2024-01-07T20:29:20.0Z,1,REGULAR,rebound,offensive,[],1630641,,,1610612757,24,16,2024-01-07T20:29:45Z,1210000,False,,,0,,I. Badji REBOUND (Off:1 Def:0),[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,120.0,1.0,0.0,1.0,,,,,,,,,,,
122,PT02M24.00S,2024-01-07T20:29:25.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629014,10.068988173455978,62.745098039215684,1610612757,24,18,2024-01-07T20:29:30Z,1220000,False,-64.0,42.0,1,left,A. Simons 7' driving floating bank Jump Shot (6 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,7.64,Made,,,,,6.0,,,,,,,,,,
123,PT02M07.00S,2024-01-07T20:29:45.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630641,,,1610612751,24,18,2024-01-07T20:32:47Z,1230000,False,,,0,,I. Badji personal FOUL (2 PF) (Sharpe 2 FT),"[1630641, 1630549]",1610612757.0,POR,,,,Badji,I. Badji,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Sharpe,1630549.0
125,PT02M07.00S,2024-01-07T20:29:59.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,24,18,2024-01-07T20:29:59Z,1250000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M07.00S,2024-01-07T20:30:00.9Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,24,18,2024-01-07T20:32:40Z,1260000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M07.00S,2024-01-07T20:30:00.9Z,1,REGULAR,substitution,out,[],1630641,,,1610612751,24,18,2024-01-07T20:32:40Z,1270000,False,,,0,,SUB out: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M07.00S,2024-01-07T20:30:00.9Z,1,REGULAR,substitution,in,[],1629661,,,1610612751,24,18,2024-01-07T20:32:40Z,1280000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M07.00S,2024-01-07T20:30:00.9Z,1,REGULAR,substitution,in,[],1641739,,,1610612751,24,18,2024-01-07T20:32:40Z,1290000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M07.00S,2024-01-07T20:32:57.4Z,1,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,25,18,2024-01-07T20:32:57Z,1300000,False,,,0,,D. Sharpe Free Throw 1 of 2 (4 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
131,PT02M07.00S,2024-01-07T20:33:13.8Z,1,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,26,18,2024-01-07T20:33:13Z,1310000,False,,,0,,D. Sharpe Free Throw 2 of 2 (5 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
132,PT01M56.00S,2024-01-07T20:33:28.4Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612757,26,18,2024-01-07T20:33:47Z,1320000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Camara 2 FT),"[1629661, 1641739]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Camara,1641739.0
134,PT01M56.00S,2024-01-07T20:34:07.5Z,1,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,26,18,2024-01-07T20:34:07Z,1340000,False,,,0,,MISS T. Camara Free Throw 1 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
135,PT01M56.00S,2024-01-07T20:34:07.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,26,18,2024-01-07T20:34:07Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,
136,PT01M56.00S,2024-01-07T20:34:25.1Z,1,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,26,19,2024-01-07T20:34:25Z,1360000,False,,,0,,T. Camara Free Throw 2 of 2 (1 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
137,PT01M42.00S,2024-01-07T20:34:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,93.38042049934296,51.71568627450981,1610612751,28,19,2024-01-07T20:34:46Z,1370000,False,9.0,10.0,1,right,D. Sharpe cutting Layup (7 PTS) (D. Smith Jr. 2 AST),"[1630549, 1628372]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,1.3,Made,,,,,7.0,D. Smith Jr.,1628372.0,2.0,,,,,,,
139,PT01M17.00S,2024-01-07T20:35:07.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612757,28,19,2024-01-07T20:35:32Z,1390000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Brogdon 2 FT),"[1628372, 1627763]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Brogdon,1627763.0
141,PT01M17.00S,2024-01-07T20:35:36.2Z,1,REGULAR,freethrow,1 of 2,[],1627763,,,1610612757,28,20,2024-01-07T20:35:36Z,1410000,False,,,0,,M. Brogdon Free Throw 1 of 2 (1 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
142,PT01M17.00S,2024-01-07T20:35:51.9Z,1,REGULAR,freethrow,2 of 2,[],1627763,,,1610612757,28,21,2024-01-07T20:35:51Z,1420000,False,,,0,,M. Brogdon Free Throw 2 of 2 (2 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
143,PT01M02.00S,2024-01-07T20:36:09.9Z,1,REGULAR,3pt,Jump Shot,[],1629661,74.98357424441524,13.970588235294118,1610612751,28,21,2024-01-07T20:36:14Z,1430000,False,-180.0,183.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,25.65,Missed,,,,,,,,,,,,,,,
144,PT00M59.30S,2024-01-07T20:36:12.5Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,28,21,2024-01-07T20:36:12Z,1440000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,
145,PT00M53.70S,2024-01-07T20:36:18.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627763,31.09395532194481,57.107843137254896,1610612757,28,24,2024-01-07T20:36:24Z,1450000,False,-36.0,240.0,1,left,M. Brogdon 24' 3PT running (5 PTS) (A. Simons 3 AST),"[1627763, 1629014]",1610612757.0,POR,running,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,24.24,Made,,,,,5.0,A. Simons,1629014.0,3.0,,,,,,,
148,PT00M38.20S,2024-01-07T20:36:57.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,91.80354796320631,56.86274509803921,1610612751,28,24,2024-01-07T20:37:01Z,1480000,False,34.0,25.0,1,right,MISS D. Sharpe driving bank Hook,[1630549],1610612751.0,BKN,driving bank,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,4.22,Missed,,,,,,,,,,,,,,,
149,PT00M36.20S,2024-01-07T20:36:59.8Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,28,24,2024-01-07T20:37:01Z,1490000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,
150,PT00M30.90S,2024-01-07T20:37:05.1Z,1,REGULAR,2pt,Jump Shot,[],1629014,22.552562417871222,48.03921568627451,1610612757,28,24,2024-01-07T20:37:14Z,1500000,False,10.0,159.0,1,left,MISS A. Simons 15' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,,,,15.98,Missed,,,,,,,,,,,,,,,
151,PT00M29.20S,2024-01-07T20:37:06.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,28,24,2024-01-07T20:37:14Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Center,,,,,,150.0,,,,,,,,,,,,,,
152,PT00M29.20S,2024-01-07T20:37:10.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612757,28,24,2024-01-07T20:37:23Z,1520000,False,,,0,,D. Smith Jr. loose ball personal FOUL (2 PF) (Camara 2 FT),"[1628372, 1641739]",1610612751.0,BKN,loose ball,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627519.0,2.0,0.0,Camara,1641739.0
154,PT00M29.20S,2024-01-07T20:37:40.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641739,,,1610612757,28,25,2024-01-07T20:37:40Z,1540000,False,,,0,,T. Camara Free Throw 1 of 2 (2 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
155,PT00M29.20S,2024-01-07T20:37:57.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641739,,,1610612757,28,26,2024-01-07T20:37:57Z,1550000,False,,,0,,T. Camara Free Throw 2 of 2 (3 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
156,PT00M05.20S,2024-01-07T20:38:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.11760840998686,53.67647058823529,1610612751,28,26,2024-01-07T20:38:29Z,1560000,False,18.0,12.0,1,right,MISS M. Bridges cutting Layup,[1628969],1610612751.0,BKN,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,,,,,,,,,,,,,,,
157,PT00M05.20S,2024-01-07T20:38:23.6Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,28,26,2024-01-07T20:38:29Z,1570000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,156.0,2.0,0.0,2.0,,,,,,,,,,,
158,PT00M05.20S,2024-01-07T20:38:28.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630549,94.40999984741211,50.0,1610612751,30,26,2024-01-07T20:38:28Z,1580000,False,0.0,0.0,1,right,D. Sharpe tip DUNK (9 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,9.0,,,,,,,,,,
160,PT00M00.70S,2024-01-07T20:38:33.4Z,1,REGULAR,turnover,bad pass,[],1631200,,,1610612757,30,26,2024-01-07T20:38:36Z,1600000,False,,,0,,K. Murray bad pass TURNOVER (2 TO),"[1631200, 1628372]",1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,2.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,,
161,PT00M00.70S,2024-01-07T20:38:33.4Z,1,REGULAR,steal,,[],1628372,,,1610612751,30,26,2024-01-07T20:38:35Z,1610000,False,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2024-01-07T20:38:36.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628372,80.23981603153744,64.95098039215686,1610612751,30,26,2024-01-07T20:39:02Z,1620000,False,75.0,133.0,1,right,MISS D. Smith Jr. 15' turnaround fadeaway Shot,[1628372],1610612751.0,BKN,turnaround fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,15.28,Missed,,,,,,,,,,,,,,,
163,PT00M00.00S,2024-01-07T20:38:36.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,30,26,2024-01-07T20:39:02Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,162.0,,,,,,,,,,,,,,
164,PT00M00.00S,2024-01-07T20:38:43.9Z,1,REGULAR,period,end,[],0,,,1610612751,30,26,2024-01-07T20:38:43Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-01-07T20:39:05.0Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612751,30,26,2024-01-07T20:41:08Z,1650000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-01-07T20:39:05.0Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612751,30,26,2024-01-07T20:41:08Z,1660000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-01-07T20:39:05.0Z,2,REGULAR,substitution,out,['startperiod'],1629014,,,1610612751,30,26,2024-01-07T20:41:08Z,1670000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-01-07T20:39:05.0Z,2,REGULAR,substitution,out,['startperiod'],1641739,,,1610612751,30,26,2024-01-07T20:41:08Z,1680000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-01-07T20:39:05.0Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,30,26,2024-01-07T20:41:08Z,1690000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-01-07T20:39:05.0Z,2,REGULAR,substitution,in,['startperiod'],1629022,,,1610612751,30,26,2024-01-07T20:41:08Z,1700000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-01-07T20:39:05.0Z,2,REGULAR,substitution,in,['startperiod'],203924,,,1610612751,30,26,2024-01-07T20:41:08Z,1710000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-01-07T20:39:05.0Z,2,REGULAR,substitution,in,['startperiod'],1641871,,,1610612751,30,26,2024-01-07T20:41:08Z,1720000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-01-07T20:41:20.8Z,2,REGULAR,period,start,[],0,,,1610612757,30,26,2024-01-07T20:41:20Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M44.00S,2024-01-07T20:41:36.2Z,2,REGULAR,3pt,Jump Shot,[],1641871,7.440867279894875,3.9215686274509802,1610612757,30,29,2024-01-07T20:41:42Z,1740000,False,230.0,17.0,1,left,D. Reath 3PT  (3 PTS) (S. Sharpe 1 AST),"[1641871, 1631101]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Right Corner 3,24+ Right,,,,23.11,Made,,,,,3.0,S. Sharpe,1631101.0,1.0,,,,,,,
176,PT11M41.00S,2024-01-07T20:41:45.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,30,29,2024-01-07T20:41:45Z,1760000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
