actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
91,PT04M44.00S,2024-03-31T22:28:14.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,4,22,2024-03-31T22:28:18Z,900000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,90.0,4.0,4.0,0.0,,,,,,,,,,,,
92,PT04M42.00S,2024-03-31T22:28:17.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,4.155716162943495,51.225490196078425,1610612747,4,24,2024-03-31T22:28:23Z,910000,False,-6.0,-13.0,1,left,A. Davis running DUNK (13 PTS) (L. James 2 AST),"[203076, 2544]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,1.47,Made,,,,,,,,,13.0,L. James,2544.0,2.0,,,,
94,PT04M24.00S,2024-03-31T22:28:34.9Z,1,REGULAR,3pt,Jump Shot,[],1628372,67.36202365308804,29.65686274509804,1610612751,4,24,2024-03-31T22:28:38Z,930000,False,-102.0,254.0,1,right,MISS D. Smith Jr. 27' pullup 3PT,[1628372],1610612751.0,BKN,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,27.39,Missed,,,,,,,,,,,,,,,,
95,PT04M21.00S,2024-03-31T22:28:37.9Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,4,24,2024-03-31T22:28:42Z,940000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,94.0,5.0,5.0,0.0,,,,,,,,,,,,
96,PT04M18.00S,2024-03-31T22:28:43.7Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612747,4,24,2024-03-31T22:28:51Z,950000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (James 2 FT),"[1629651, 2544]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,1.0,0.0,James,2544.0,,,,,,,,
98,PT04M18.00S,2024-03-31T22:29:17.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,4,25,2024-03-31T22:29:17Z,970000,False,,,0,,L. James Free Throw 1 of 2 (3 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
99,PT04M18.00S,2024-03-31T22:29:18.6Z,1,REGULAR,substitution,out,[],1628969,,,1610612747,4,25,2024-03-31T22:29:27Z,980000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M18.00S,2024-03-31T22:29:18.6Z,1,REGULAR,substitution,out,[],1629651,,,1610612747,4,25,2024-03-31T22:29:27Z,990000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M18.00S,2024-03-31T22:29:18.6Z,1,REGULAR,substitution,out,[],1629060,,,1610612747,4,25,2024-03-31T22:29:27Z,1000000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M18.00S,2024-03-31T22:29:18.6Z,1,REGULAR,substitution,in,[],1630560,,,1610612747,4,25,2024-03-31T22:29:27Z,1010000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M18.00S,2024-03-31T22:29:18.6Z,1,REGULAR,substitution,in,[],1630549,,,1610612747,4,25,2024-03-31T22:29:27Z,1020000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M18.00S,2024-03-31T22:29:18.6Z,1,REGULAR,substitution,in,[],1627752,,,1610612747,4,25,2024-03-31T22:29:27Z,1030000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M18.00S,2024-03-31T22:29:47.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,4,26,2024-03-31T22:29:47Z,1040000,False,,,0,,L. James Free Throw 2 of 2 (4 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,,,,,4.0,,,,,,,
106,PT04M03.00S,2024-03-31T22:30:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,90.48948751642575,59.55882352941176,1610612751,4,26,2024-03-31T22:30:05Z,1050000,False,48.0,37.0,1,right,MISS C. Thomas 6' driving floating bank Shot,[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,6.04,Missed,,,,,,,,,,,,,,,,
107,PT04M00.00S,2024-03-31T22:30:03.6Z,1,REGULAR,rebound,defensive,[],203915,,,1610612747,4,26,2024-03-31T22:30:05Z,1060000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,
108,PT03M55.00S,2024-03-31T22:30:07.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,7.178055190538765,3.431372549019608,1610612747,4,26,2024-03-31T22:30:14Z,1070000,False,233.0,15.0,1,left,MISS T. Prince running 3PT,[1627752],1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,23.33,Missed,,,,,,,,,,,,,,,,
109,PT03M52.00S,2024-03-31T22:30:10.7Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,4,26,2024-03-31T22:30:14Z,1080000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,,,,,108.0,2.0,2.0,0.0,,,,,,,,,,,,
110,PT03M47.00S,2024-03-31T22:30:16.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630549,92.85479632063075,49.26470588235294,1610612751,6,26,2024-03-31T22:30:21Z,1090000,False,-4.0,15.0,1,right,D. Sharpe running DUNK (2 PTS) (T. Watford 1 AST),"[1630549, 1630570]",1610612751.0,BKN,running,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,1.52,Made,,,,,,,,,2.0,T. Watford,1630570.0,1.0,,,,
112,PT03M34.00S,2024-03-31T22:30:33.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612747,6,26,2024-03-31T22:30:33Z,1110000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M34.00S,2024-03-31T22:30:35.2Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,6,26,2024-03-31T22:32:07Z,1120000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M34.00S,2024-03-31T22:30:35.2Z,1,REGULAR,substitution,out,[],2544,,,1610612747,6,26,2024-03-31T22:32:07Z,1130000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M34.00S,2024-03-31T22:30:35.2Z,1,REGULAR,substitution,in,[],1629216,,,1610612747,6,26,2024-03-31T22:32:07Z,1140000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M34.00S,2024-03-31T22:30:35.2Z,1,REGULAR,substitution,in,[],1626156,,,1610612747,6,26,2024-03-31T22:32:07Z,1150000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M19.00S,2024-03-31T22:32:31.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,4.730617608409987,96.34650735294117,1610612747,6,26,2024-03-31T22:33:37Z,1160000,False,-232.0,-8.0,1,left,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,23.18,Missed,,,,,,,,,,,,,,,,
118,PT03M16.00S,2024-03-31T22:32:34.5Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,6,26,2024-03-31T22:32:36Z,1170000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,24+ Left,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,
119,PT03M07.00S,2024-03-31T22:32:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,86.81011826544021,53.18627450980392,1610612751,6,26,2024-03-31T22:32:48Z,1180000,False,16.0,71.0,1,right,MISS T. Watford 7' floating Shot,[1630570],1610612751.0,BKN,floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,7.32,Missed,,,,,,,,,,,,,,,,
120,PT03M03.00S,2024-03-31T22:32:46.5Z,1,REGULAR,rebound,defensive,[],1629216,,,1610612747,6,26,2024-03-31T22:32:46Z,1190000,False,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,
121,PT02M57.00S,2024-03-31T22:32:53.5Z,1,REGULAR,3pt,Jump Shot,[],203915,26.49474375821288,82.84313725490196,1610612747,6,26,2024-03-31T22:32:56Z,1200000,False,-164.0,197.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,25.62,Missed,,,,,,,,,,,,,,,,
122,PT02M55.00S,2024-03-31T22:32:55.5Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,6,26,2024-03-31T22:32:56Z,1210000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,
123,PT02M49.00S,2024-03-31T22:33:04.2Z,1,REGULAR,foul,personal,[],203915,,,1610612751,6,26,2024-03-31T22:33:27Z,1220000,False,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 1630549]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,202041.0,,,,,,,,1.0,0.0,Sharpe,1630549.0,,,,,,,,
125,PT02M49.00S,2024-03-31T22:33:19.7Z,1,REGULAR,substitution,out,[],1628372,,,1610612751,6,26,2024-03-31T22:33:24Z,1240000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M49.00S,2024-03-31T22:33:19.7Z,1,REGULAR,substitution,out,[],203076,,,1610612751,6,26,2024-03-31T22:33:24Z,1250000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M49.00S,2024-03-31T22:33:19.7Z,1,REGULAR,substitution,in,[],1641730,,,1610612751,6,26,2024-03-31T22:33:24Z,1260000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M49.00S,2024-03-31T22:33:19.7Z,1,REGULAR,substitution,in,[],1630658,,,1610612751,6,26,2024-03-31T22:33:24Z,1270000,False,,,0,,SUB in: C. Castleton,[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M43.00S,2024-03-31T22:33:31.5Z,1,REGULAR,turnover,bad pass,[],1630549,,,1610612751,6,26,2024-03-31T22:33:40Z,1280000,False,,,0,,D. Sharpe bad pass TURNOVER (1 TO),"[1630549, 1630658]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,Castleton,1630658.0,,
130,PT02M43.00S,2024-03-31T22:33:31.5Z,1,REGULAR,steal,,[],1630658,,,1610612747,6,26,2024-03-31T22:33:33Z,1290000,False,,,0,,C. Castleton STEAL (1 STL),[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M38.00S,2024-03-31T22:33:36.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629216,30.17411300919842,24.754901960784316,1610612747,6,26,2024-03-31T22:33:47Z,1300000,False,126.0,231.0,1,left,MISS G. Vincent 26' running pullup 3PT,[1629216],1610612747.0,LAL,running pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,26.33,Missed,,,,,,,,,,,,,,,,
132,PT02M35.00S,2024-03-31T22:33:40.7Z,1,REGULAR,rebound,offensive,[],203915,,,1610612747,6,26,2024-03-31T22:33:40Z,1310000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:1),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,131.0,2.0,1.0,1.0,,,,,,,,,,,,
133,PT02M28.00S,2024-03-31T22:33:47.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626156,31.882391590013142,35.049019607843135,1610612747,6,29,2024-03-31T22:34:00Z,1320000,False,75.0,247.0,1,left,D. Russell 25' 3PT pullup (3 PTS),[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,25.83,Made,,,,,,,,,3.0,,,,,,,
134,PT02M05.00S,2024-03-31T22:34:11.1Z,1,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612751,6,29,2024-03-31T22:34:22Z,1330000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Thomas 2 FT),"[1626156, 1630560]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,201245.0,,,,,,,,1.0,0.0,Thomas,1630560.0,,,,,,,,
136,PT02M05.00S,2024-03-31T22:34:36.4Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,7,29,2024-03-31T22:34:53Z,1350000,False,,,0,,C. Thomas Free Throw 1 of 2 (1 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,,,,,1.0,,,,,,,
137,PT02M05.00S,2024-03-31T22:34:36.4Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,7,29,2024-03-31T22:34:53Z,1360000,False,,,0,,MISS C. Thomas Free Throw 2 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
138,PT02M03.00S,2024-03-31T22:34:38.4Z,1,REGULAR,rebound,defensive,[],1630658,,,1610612747,7,29,2024-03-31T22:34:53Z,1370000,False,,,0,,C. Castleton REBOUND (Off:0 Def:1),[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,
140,PT01M49.00S,2024-03-31T22:35:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,12.697109067017081,58.82352941176471,1610612747,7,31,2024-03-31T22:35:13Z,1390000,False,-44.0,67.0,1,left,G. Vincent 8' driving floating bank Jump Shot (2 PTS),[1629216],1610612747.0,LAL,driving floating bank,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Left,,,8.01,Made,,,,,,,,,2.0,,,,,,,
142,PT01M29.00S,2024-03-31T22:35:25.5Z,1,REGULAR,3pt,Jump Shot,[],1629661,87.46714848883047,4.901960784313726,1610612751,10,31,2024-03-31T22:35:31Z,1410000,False,-225.0,65.0,1,right,C. Johnson 3PT  (3 PTS) (C. Thomas 1 AST),"[1629661, 1630560]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,23.48,Made,,,,,,,,,3.0,C. Thomas,1630560.0,1.0,,,,
144,PT01M18.00S,2024-03-31T22:35:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630658,5.995400788436268,42.64705882352941,1610612747,10,31,2024-03-31T22:35:40Z,1430000,False,37.0,4.0,1,left,MISS C. Castleton cutting Layup - blocked,"[1630658, 1629661]",1610612747.0,LAL,cutting,,,Castleton,C. Castleton,,,,,Restricted Area,0-8 Center,,,3.7,Missed,,,,,,,,,,,,,,,Johnson,1629661.0
145,PT01M18.00S,2024-03-31T22:35:36.5Z,1,REGULAR,block,,[],1629661,,,1610612747,10,31,2024-03-31T22:35:38Z,1440000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M15.00S,2024-03-31T22:35:39.5Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,10,31,2024-03-31T22:35:40Z,1450000,False,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,144.0,3.0,3.0,0.0,,,,,,,,,,,,
147,PT01M07.00S,2024-03-31T22:35:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,91.93495400788436,47.05882352941176,1610612751,10,31,2024-03-31T22:35:57Z,1460000,False,-15.0,23.0,1,right,MISS D. Sharpe cutting Layup,[1630549],1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,2.75,Missed,,,,,,,,,,,,,,,,
148,PT01M04.00S,2024-03-31T22:35:50.6Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,10,31,2024-03-31T22:35:57Z,1470000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,
149,PT00M57.20S,2024-03-31T22:35:58.2Z,1,REGULAR,3pt,Jump Shot,[],1626156,30.56833114323259,33.088235294117645,1610612747,10,31,2024-03-31T22:36:01Z,1480000,False,85.0,235.0,1,left,MISS D. Russell 24' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,24.96,Missed,,,,,,,,,,,,,,,,
150,PT00M55.20S,2024-03-31T22:36:00.2Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,10,31,2024-03-31T22:36:01Z,1490000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,
151,PT00M47.80S,2024-03-31T22:36:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.9060446780552,54.166666666666664,1610612751,10,31,2024-03-31T22:36:11Z,1500000,False,21.0,5.0,1,right,MISS C. Thomas driving finger roll Layup,[1630560],1610612751.0,BKN,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,2.13,Missed,,,,,,,,,,,,,,,,
152,PT00M45.60S,2024-03-31T22:36:09.9Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,10,31,2024-03-31T22:36:11Z,1510000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,
153,PT00M38.30S,2024-03-31T22:36:17.1Z,1,REGULAR,2pt,Jump Shot,[],1629216,8.015768725361367,8.60140931372549,1610612747,10,31,2024-03-31T22:36:25Z,1520000,False,207.0,23.0,1,left,MISS G. Vincent 20' step back Shot,[1629216],1610612747.0,LAL,step back,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Right,,,20.83,Missed,,,,,,,,,,,,,,,,
154,PT00M33.60S,2024-03-31T22:36:21.8Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,10,31,2024-03-31T22:37:36Z,1530000,False,,,0,,N. Clowney REBOUND (Off:0 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,
155,PT00M22.80S,2024-03-31T22:36:32.4Z,1,REGULAR,turnover,bad pass,[],1630549,,,1610612751,10,31,2024-03-31T22:36:38Z,1540000,False,,,0,,D. Sharpe bad pass TURNOVER (2 TO),"[1630549, 1626156]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Russell,1626156.0,,
156,PT00M22.80S,2024-03-31T22:36:32.4Z,1,REGULAR,steal,,[],1626156,,,1610612747,10,31,2024-03-31T22:36:34Z,1550000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
157,PT00M00.80S,2024-03-31T22:36:54.7Z,1,REGULAR,turnover,bad pass,[],1630658,,,1610612747,10,31,2024-03-31T22:37:04Z,1560000,False,,,0,,C. Castleton bad pass TURNOVER (1 TO),"[1630658, 1630560]",1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,Thomas,1630560.0,,
158,PT00M00.80S,2024-03-31T22:36:54.7Z,1,REGULAR,steal,,[],1630560,,,1610612751,10,31,2024-03-31T22:36:57Z,1570000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
159,PT00M00.80S,2024-03-31T22:36:58.4Z,1,REGULAR,foul,personal,['1freethrow'],1630658,,,1610612751,10,31,2024-03-31T22:37:14Z,1580000,False,,,0,,C. Castleton transition take personal FOUL (1 PF) (Thomas 1 FT),"[1630658, 1630560]",1610612747.0,LAL,transition take,,,Castleton,C. Castleton,,,,,Above the Break 3,24+ Center,201245.0,,,,,,,,1.0,0.0,Thomas,1630560.0,,,,,,,,
161,PT00M00.80S,2024-03-31T22:37:24.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630560,,,1610612751,11,31,2024-03-31T22:37:24Z,1600000,False,,,0,,C. Thomas transition take Free Throw 1 of 1 (2 PTS),[1630560],1610612751.0,BKN,transition take,,,Thomas,C. Thomas,,,,,,,,,,Made,,,,,,,,,2.0,,,,,,,
162,PT00M00.00S,2024-03-31T22:37:43.1Z,1,REGULAR,period,end,[],0,,,1610612747,11,31,2024-03-31T22:37:43Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-03-31T22:37:50.3Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612747,11,31,2024-03-31T22:40:26Z,1620000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-03-31T22:37:50.3Z,2,REGULAR,substitution,out,['startperiod'],1629216,,,1610612747,11,31,2024-03-31T22:40:26Z,1630000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-03-31T22:37:50.3Z,2,REGULAR,substitution,out,['startperiod'],1630658,,,1610612747,11,31,2024-03-31T22:40:26Z,1640000,False,,,0,,SUB out: C. Castleton,[1630658],1610612747.0,LAL,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-03-31T22:37:50.3Z,2,REGULAR,substitution,in,['startperiod'],1628969,,,1610612747,11,31,2024-03-31T22:40:26Z,1650000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-03-31T22:37:50.3Z,2,REGULAR,substitution,in,['startperiod'],1629060,,,1610612747,11,31,2024-03-31T22:40:26Z,1660000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-03-31T22:37:50.3Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,11,31,2024-03-31T22:40:26Z,1670000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-03-31T22:40:31.7Z,2,REGULAR,period,start,[],0,,,1610612747,11,31,2024-03-31T22:40:31Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M42.00S,2024-03-31T22:40:48.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,12.302890932982917,60.78431372549019,1610612747,11,33,2024-03-31T22:40:51Z,1690000,False,-54.0,63.0,1,left,D. Russell 8' pullup Jump Shot (5 PTS),[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,8.3,Made,,,,,,,,,5.0,,,,,,,
171,PT11M30.00S,2024-03-31T22:41:00.7Z,2,REGULAR,3pt,Jump Shot,[],1628969,92.46057818659659,94.6078431372549,1610612751,14,33,2024-03-31T22:41:07Z,1700000,False,223.0,18.0,1,right,M. Bridges 3PT  (3 PTS) (C. Thomas 2 AST),"[1628969, 1630560]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,22.38,Made,,,,,,,,,3.0,C. Thomas,1630560.0,2.0,,,,
