actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
90,PT05M06.00S,2024-02-01T01:59:12.6Z,1,REGULAR,turnover,offensive foul,[],1626164,,,1610612756,19,16,2024-02-01T01:59:12Z,900000,False,,,0,,D. Booker offensive foul TURNOVER (1 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,202026.0,,,,,1.0,,,,,,,,,,,,,,
91,PT05M06.00S,2024-02-01T01:59:21.1Z,1,REGULAR,substitution,out,[],203078,,,1610612751,19,16,2024-02-01T01:59:31Z,910000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M06.00S,2024-02-01T01:59:21.1Z,1,REGULAR,substitution,in,[],1629006,,,1610612751,19,16,2024-02-01T01:59:31Z,920000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M51.00S,2024-02-01T01:59:51.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,73.53810775295663,16.666666666666664,1610612751,19,16,2024-02-01T01:59:58Z,930000,False,-167.0,196.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,,,25.75,Missed,,,,,,,,,,,,
95,PT04M48.00S,2024-02-01T01:59:54.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,19,16,2024-02-01T01:59:58Z,940000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,94.0,3.0,1.0,2.0,,,,
96,PT04M45.00S,2024-02-01T01:59:58.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201142,33.327858081471746,31.862745098039213,1610612756,19,16,2024-02-01T02:00:21Z,950000,False,91.0,261.0,1,left,MISS K. Durant 27' running pullup 3PT,[201142],1610612756.0,PHX,running pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,27.61,Missed,,,,,,,,,,,,
97,PT04M41.00S,2024-02-01T02:00:02.9Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612751,19,16,2024-02-01T02:00:09Z,960000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,
98,PT04M36.00S,2024-02-01T02:00:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,83.65637319316689,59.31372549019608,1610612751,19,16,2024-02-01T02:00:13Z,970000,False,47.0,101.0,1,right,MISS C. Thomas 11' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.13,Missed,,,,,,,,,,,,
99,PT04M36.00S,2024-02-01T02:00:07.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,19,16,2024-02-01T02:00:13Z,980000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,98.0,3.0,3.0,0.0,,,,
100,PT04M26.00S,2024-02-01T02:00:16.9Z,1,REGULAR,3pt,Jump Shot,[],201142,31.750985545335087,48.77450980392157,1610612756,19,19,2024-02-01T02:00:25Z,990000,False,6.0,246.0,1,left,K. Durant 24' 3PT  (6 PTS) (E. Gordon 1 AST),"[201142, 201569]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,24.61,Made,6.0,E. Gordon,201569.0,1.0,,,,,,,,
102,PT04M06.00S,2024-02-01T02:00:36.5Z,1,REGULAR,2pt,Jump Shot,[],1630560,87.20433639947439,31.61764705882353,1610612751,21,19,2024-02-01T02:00:41Z,1010000,False,-92.0,68.0,1,right,C. Thomas 11' pullup Jump Shot (4 PTS) (T. Watford 2 AST),"[1630560, 1630570]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,,11.42,Made,4.0,T. Watford,1630570.0,2.0,,,,,,,,
104,PT03M50.00S,2024-02-01T02:00:55.2Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612756,21,19,2024-02-01T02:01:02Z,1030000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Durant 2 FT),"[1626220, 201142]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,201638.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
106,PT03M50.00S,2024-02-01T02:01:21.1Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,21,20,2024-02-01T02:01:21Z,1050000,False,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
107,PT03M50.00S,2024-02-01T02:01:21.6Z,1,REGULAR,substitution,out,[],1630560,,,1610612756,21,20,2024-02-01T02:01:26Z,1060000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M50.00S,2024-02-01T02:01:21.6Z,1,REGULAR,substitution,out,[],203994,,,1610612756,21,20,2024-02-01T02:01:26Z,1070000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M50.00S,2024-02-01T02:01:21.6Z,1,REGULAR,substitution,in,[],1628969,,,1610612756,21,20,2024-02-01T02:01:26Z,1080000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M50.00S,2024-02-01T02:01:21.6Z,1,REGULAR,substitution,in,[],1629234,,,1610612756,21,20,2024-02-01T02:01:26Z,1090000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M50.00S,2024-02-01T02:01:42.9Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,21,21,2024-02-01T02:01:42Z,1100000,False,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
112,PT03M35.00S,2024-02-01T02:02:00.5Z,1,REGULAR,3pt,Jump Shot,[],1629661,68.15045992115637,68.38235294117648,1610612751,21,21,2024-02-01T02:02:05Z,1110000,False,92.0,247.0,1,right,MISS C. Johnson 26' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,26.34,Missed,,,,,,,,,,,,
113,PT03M31.00S,2024-02-01T02:02:04.5Z,1,REGULAR,rebound,offensive,[],1629022,,,1610612751,21,21,2024-02-01T02:02:05Z,1120000,False,,,0,,L. Walker IV REBOUND (Off:1 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,112.0,2.0,1.0,1.0,,,,
114,PT03M28.00S,2024-02-01T02:02:08.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629661,87.33574244415243,50.245098039215684,1610612751,23,21,2024-02-01T02:02:14Z,1130000,False,1.0,67.0,1,right,C. Johnson 6' driving finger roll Layup (7 PTS) (L. Walker IV 1 AST),"[1629661, 1629022]",1610612751.0,BKN,driving finger roll,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.65,Made,7.0,L. Walker IV,1629022.0,1.0,,,,,,,,
115,PT03M28.00S,2024-02-01T02:02:11.3Z,1,REGULAR,foul,personal,['1freethrow'],1629006,,,1610612751,23,21,2024-02-01T02:02:24Z,1140000,False,,,0,,J. Okogie shooting personal FOUL (1 PF) (Johnson 1 FT),"[1629006, 1629661]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,
117,PT03M28.00S,2024-02-01T02:02:19.1Z,1,REGULAR,substitution,out,[],201142,,,1610612751,23,21,2024-02-01T02:02:21Z,1160000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M28.00S,2024-02-01T02:02:19.1Z,1,REGULAR,substitution,in,[],1628966,,,1610612751,23,21,2024-02-01T02:02:21Z,1170000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M28.00S,2024-02-01T02:02:44.3Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629661,,,1610612751,24,21,2024-02-01T02:02:44Z,1180000,False,,,0,,C. Johnson Free Throw 1 of 1 (8 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
121,PT03M14.00S,2024-02-01T02:03:00.0Z,1,REGULAR,2pt,Jump Shot,[],1626164,22.28975032851511,29.65686274509804,1610612756,24,21,2024-02-01T02:03:04Z,1190000,False,102.0,157.0,1,left,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,,18.71,Missed,,,,,,,,,,,,
122,PT03M11.00S,2024-02-01T02:03:03.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,24,21,2024-02-01T02:03:04Z,1200000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,121.0,2.0,2.0,0.0,,,,
123,PT03M07.00S,2024-02-01T02:03:07.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,71.43561103810775,75.49019607843137,1610612751,27,21,2024-02-01T02:03:11Z,1210000,False,127.0,216.0,1,right,M. Bridges 25' 3PT running pullup (3 PTS),[1628969],1610612751.0,BKN,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,25.08,Made,3.0,,,,,,,,,,,
124,PT02M55.00S,2024-02-01T02:03:18.9Z,1,REGULAR,3pt,Jump Shot,[],201569,32.53942181340342,33.33333333333333,1610612756,27,24,2024-02-01T02:03:23Z,1220000,False,83.0,253.0,1,left,E. Gordon 26' 3PT  (5 PTS) (K. Bates-Diop 1 AST),"[201569, 1628966]",1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,26.67,Made,5.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,
126,PT02M41.00S,2024-02-01T02:03:34.1Z,1,REGULAR,3pt,Jump Shot,[],1629661,67.23061760840999,59.55882352941176,1610612751,27,24,2024-02-01T02:03:38Z,1240000,False,48.0,256.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,25.99,Missed,,,,,,,,,,,,
127,PT02M36.00S,2024-02-01T02:03:39.1Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,27,24,2024-02-01T02:03:38Z,1250000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,126.0,1.0,1.0,0.0,,,,
128,PT02M33.00S,2024-02-01T02:03:44.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612756,27,24,2024-02-01T02:03:57Z,1260000,False,,,0,,T. Watford personal FOUL (1 PF) (Eubanks 2 FT),"[1630570, 1629234]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,202026.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
130,PT02M33.00S,2024-02-01T02:04:08.7Z,1,REGULAR,freethrow,1 of 2,[],1629234,,,1610612756,27,24,2024-02-01T02:04:39Z,1280000,False,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
131,PT02M33.00S,2024-02-01T02:04:08.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,27,24,2024-02-01T02:04:39Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,
132,PT02M33.00S,2024-02-01T02:04:09.3Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,27,24,2024-02-01T02:04:21Z,1300000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M33.00S,2024-02-01T02:04:09.3Z,1,REGULAR,substitution,out,[],1629661,,,1610612756,27,24,2024-02-01T02:04:21Z,1310000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M33.00S,2024-02-01T02:04:09.3Z,1,REGULAR,substitution,out,[],1630570,,,1610612756,27,24,2024-02-01T02:04:21Z,1320000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M33.00S,2024-02-01T02:04:09.3Z,1,REGULAR,substitution,out,[],201569,,,1610612756,27,24,2024-02-01T02:04:21Z,1330000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M33.00S,2024-02-01T02:04:09.3Z,1,REGULAR,substitution,in,[],1628372,,,1610612756,27,24,2024-02-01T02:04:21Z,1340000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M33.00S,2024-02-01T02:04:09.3Z,1,REGULAR,substitution,in,[],1629651,,,1610612756,27,24,2024-02-01T02:04:21Z,1350000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M33.00S,2024-02-01T02:04:09.3Z,1,REGULAR,substitution,in,[],203915,,,1610612756,27,24,2024-02-01T02:04:21Z,1360000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M33.00S,2024-02-01T02:04:09.3Z,1,REGULAR,substitution,in,[],203078,,,1610612756,27,24,2024-02-01T02:04:21Z,1370000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M33.00S,2024-02-01T02:04:08.7Z,1,REGULAR,freethrow,2 of 2,[],1629234,,,1610612756,27,24,2024-02-01T02:04:39Z,1380000,False,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
141,PT02M31.00S,2024-02-01T02:04:10.7Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612756,27,24,2024-02-01T02:04:39Z,1390000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,140.0,1.0,0.0,1.0,,,,
142,PT02M24.00S,2024-02-01T02:04:44.4Z,1,REGULAR,turnover,lost ball,[],1628966,,,1610612756,27,24,2024-02-01T02:04:49Z,1400000,False,,,0,,K. Bates-Diop lost ball TURNOVER (1 TO),"[1628966, 1629022]",1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,,,Walker IV,1629022.0
143,PT02M24.00S,2024-02-01T02:04:44.4Z,1,REGULAR,steal,,[],1629022,,,1610612751,27,24,2024-02-01T02:04:47Z,1410000,False,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
144,PT02M16.00S,2024-02-01T02:04:52.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,81.2910643889619,55.392156862745104,1610612751,27,24,2024-02-01T02:07:47Z,1420000,False,27.0,123.0,1,right,MISS M. Bridges 12' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.63,Missed,,,,,,,,,,,,
145,PT02M13.00S,2024-02-01T02:04:55.4Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,27,24,2024-02-01T02:04:57Z,1430000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,
146,PT02M09.00S,2024-02-01T02:04:59.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,32.40801576872536,46.07843137254902,1610612756,27,27,2024-02-01T02:05:04Z,1440000,False,20.0,252.0,1,left,D. Booker 25' 3PT running pullup (6 PTS),[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,25.29,Made,6.0,,,,,,,,,,,
148,PT01M42.00S,2024-02-01T02:05:44.0Z,1,REGULAR,2pt,Jump Shot,[],1629022,75.90341655716163,48.529411764705884,1610612751,27,27,2024-02-01T02:08:22Z,1460000,False,-7.0,174.0,1,right,MISS L. Walker IV 17' step back Shot,[1629022],1610612751.0,BKN,step back,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,,,,,,,17.42,Missed,,,,,,,,,,,,
149,PT01M39.00S,2024-02-01T02:05:47.0Z,1,REGULAR,rebound,defensive,[],1629006,,,1610612756,27,27,2024-02-01T02:05:47Z,1470000,False,,,0,,J. Okogie REBOUND (Off:0 Def:2),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,148.0,2.0,2.0,0.0,,,,
150,PT01M29.00S,2024-02-01T02:05:56.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,31.09395532194481,38.48039215686275,1610612756,27,27,2024-02-01T02:06:03Z,1480000,False,58.0,240.0,1,left,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,24.66,Missed,,,,,,,,,,,,
151,PT01M24.00S,2024-02-01T02:06:01.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,27,27,2024-02-01T02:06:03Z,1490000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,150.0,3.0,3.0,0.0,,,,
152,PT01M17.00S,2024-02-01T02:06:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,91.27792378449409,48.77450980392157,1610612751,27,27,2024-02-01T02:06:37Z,1500000,False,-6.0,29.0,1,right,MISS N. Claxton driving Layup - blocked,"[1629651, 1629234]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,3.01,Missed,,,,,,,,,Eubanks,1629234.0,,
153,PT01M17.00S,2024-02-01T02:06:13.8Z,1,REGULAR,block,,[],1629234,,,1610612751,27,27,2024-02-01T02:06:16Z,1510000,False,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT01M14.00S,2024-02-01T02:06:16.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,27,27,2024-02-01T02:06:37Z,1520000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,152.0,,,,,,,
154,PT01M14.00S,2024-02-01T02:06:35.0Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,27,27,2024-02-01T02:06:35Z,1530000,False,,,0,,Jump Ball D. Eubanks vs. N. Claxton: Tip to D. Booker,"[1626164, 1629234, 1629651]",1610612756.0,PHX,heldball,D. Booker,1626164.0,Booker,D. Booker,Eubanks,1629234.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
158,PT01M03.00S,2024-02-01T02:06:45.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,28.465834428383708,74.01960784313727,1610612756,27,30,2024-02-01T02:06:49Z,1560000,False,-120.0,215.0,1,left,D. Booker 24' 3PT  (9 PTS) (D. Eubanks 1 AST),"[1626164, 1629234]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,24.64,Made,9.0,D. Eubanks,1629234.0,1.0,,,,,,,,
160,PT00M49.10S,2024-02-01T02:07:00.0Z,1,REGULAR,3pt,Jump Shot,[],203915,94.95729303547962,96.81372549019608,1610612751,30,30,2024-02-01T02:07:04Z,1580000,False,234.0,-5.0,1,right,S. Dinwiddie 3PT  (3 PTS) (L. Walker IV 2 AST),"[203915, 1629022]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,,,,,23.42,Made,3.0,L. Walker IV,1629022.0,2.0,,,,,,,,
162,PT00M32.50S,2024-02-01T02:07:23.9Z,1,REGULAR,3pt,Jump Shot,[],1626164,31.750985545335087,55.88235294117647,1610612756,30,30,2024-02-01T02:12:30Z,1600000,False,-29.0,246.0,1,left,MISS D. Booker 24' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,,24.78,Missed,,,,,,,,,,,,
163,PT00M30.30S,2024-02-01T02:07:26.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,30,30,2024-02-01T02:07:28Z,1610000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,162.0,,,,,,,
165,PT00M18.60S,2024-02-01T02:07:48.0Z,1,REGULAR,3pt,Jump Shot,[],1628969,95.3515111695138,4.166666666666666,1610612751,30,30,2024-02-01T02:07:52Z,1630000,False,-229.0,-9.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,22.94,Missed,,,,,,,,,,,,
166,PT00M15.60S,2024-02-01T02:07:51.0Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,30,30,2024-02-01T02:07:51Z,1640000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,165.0,2.0,2.0,0.0,,,,
167,PT00M00.40S,2024-02-01T02:08:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.469776609724048,45.83333333333333,1610612756,30,30,2024-02-01T02:08:16Z,1650000,False,21.0,-1.0,1,left,MISS B. Beal driving finger roll Layup,[203078],1610612756.0,PHX,driving finger roll,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,2.08,Missed,,,,,,,,,,,,
168,PT00M00.10S,2024-02-01T02:08:07.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,30,30,2024-02-01T02:08:16Z,1660000,False,,,0,,N. Claxton REBOUND (Off:0 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,167.0,4.0,4.0,0.0,,,,
169,PT00M00.00S,2024-02-01T02:08:10.2Z,1,REGULAR,period,end,[],0,,,1610612751,30,30,2024-02-01T02:08:10Z,1670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-02-01T02:09:28.6Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612751,30,30,2024-02-01T02:11:45Z,1680000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-02-01T02:09:28.6Z,2,REGULAR,substitution,in,['startperiod'],201142,,,1610612751,30,30,2024-02-01T02:11:45Z,1690000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-02-01T02:11:56.4Z,2,REGULAR,period,start,[],0,,,1610612751,30,30,2024-02-01T02:11:56Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M44.00S,2024-02-01T02:12:11.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,92.46057818659659,44.6078431372549,1610612751,30,30,2024-02-01T02:12:16Z,1710000,False,-27.0,18.0,1,right,MISS L. Walker IV driving Layup,[1629022],1610612751.0,BKN,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,3.27,Missed,,,,,,,,,,,,
174,PT11M41.00S,2024-02-01T02:12:14.7Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,30,30,2024-02-01T02:12:16Z,1720000,False,,,0,,J. Okogie REBOUND (Off:0 Def:3),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,173.0,3.0,3.0,0.0,,,,
